country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Truinibad,Truin Andrest,http://blocgame.com/alliancestats.php?allianceid=1393,414k active personnel,99 ships,Advanced,36 factories,Elite,last online 10 hours ago,rankings.php?subregion=ara,BAMF,$33348 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,4 Tons,http://blocgame.com/rankings.php?subregion=ara,181415 km 2,http://blocgame.com/stats.php?id=52331,,
Olympia,Xasthur,http://blocgame.com/alliancestats.php?allianceid=1568,358k active personnel,71 ships,Persian Gulf War surplus,18 factories,Elite,last online 10 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$29932 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,44959 km 2,http://blocgame.com/stats.php?id=51354,,
Africanistan,Jacques Strahp,http://blocgame.com/alliancestats.php?allianceid=1568,78k active personnel,47 ships,Persian Gulf War surplus,16 factories,Elite,last online 3 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$29715 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=congo,33483 km 2,http://blocgame.com/stats.php?id=40233,,
Skanonia,Beefy,http://blocgame.com/alliancestats.php?allianceid=1568,402k active personnel,51 ships,Persian Gulf War surplus,18 factories,Poor,last online 3 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$27179 million,alliancestats.php?allianceid=1568,Southern Cone,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=con,28436 km 2,http://blocgame.com/stats.php?id=44384,100 Mbbl,
Morjei,FlairWoW,http://blocgame.com/alliancestats.php?allianceid=1568,182k active personnel,50 ships,Advanced,17 factories,Good,last online 5 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$23860 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,51927 km 2,http://blocgame.com/stats.php?id=53068,,
Zanzabarland,Taza,http://blocgame.com/alliancestats.php?allianceid=1393,249k active personnel,51 ships,Persian Gulf War surplus,17 factories,Good,last online 5 hours ago,rankings.php?subregion=per,BAMF,$23539 million,alliancestats.php?allianceid=1393,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,53431 km 2,http://blocgame.com/stats.php?id=40078,,
Cubania,General Fidelis,http://blocgame.com/alliancestats.php?allianceid=1393,127k active personnel,25 ships,Almost Modern,15 factories,Good,last online 12 hours ago,rankings.php?subregion=mex,BAMF,$23235 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mex,41385 km 2,http://blocgame.com/stats.php?id=47349,,
Yulai,SupremeSoviet,http://blocgame.com/alliancestats.php?allianceid=1393,302k active personnel,53 ships,Persian Gulf War surplus,22 factories,Elite,online now,rankings.php?subregion=pac,BAMF,$23038 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,74906 km 2,http://blocgame.com/stats.php?id=53451,,5%
Arsinoe,Sobek,http://blocgame.com/alliancestats.php?allianceid=1568,454k active personnel,52 ships,Advanced,21 factories,Elite,last online 7 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$22752 million,alliancestats.php?allianceid=1568,Egypt,,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,76898 km 2,http://blocgame.com/stats.php?id=49868,,
Kennethland,Kenneth,http://blocgame.com/alliancestats.php?allianceid=1568,261k active personnel,55 ships,Advanced,16 factories,Elite,last online 28 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$22768 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,74296 km 2,http://blocgame.com/stats.php?id=47662,,
LOCAI,Agumentic,http://blocgame.com/alliancestats.php?allianceid=1393,112k active personnel,51 ships,Persian Gulf War surplus,14 factories,Elite,last online 9 hours ago,rankings.php?subregion=saf,BAMF,$22777 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,47483 km 2,http://blocgame.com/stats.php?id=53011,,
Coccoladia,Ernesto Caprone,http://blocgame.com/alliancestats.php?allianceid=1401,238k active personnel,64 ships,Persian Gulf War surplus,14 factories,Standard,last online 5 hours ago,rankings.php?subregion=car,The Federal Colonies,$22627 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,27330 km 2,http://blocgame.com/stats.php?id=40289,,
Best Syria,Bashar Hafez al-Assad,http://blocgame.com/alliancestats.php?allianceid=1599,359k active personnel,61 ships,Persian Gulf War surplus,15 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,Wreckage brothers,$22225 million,alliancestats.php?allianceid=1599,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,86575 km 2,http://blocgame.com/stats.php?id=52852,1589 Mbbl,
FreakTopia,Remington Steel,http://blocgame.com/alliancestats.php?allianceid=1393,440k active personnel,51 ships,Persian Gulf War surplus,18 factories,Elite,last online 1 hours ago,rankings.php?subregion=ama,BAMF,$21972 million,alliancestats.php?allianceid=1393,Amazonia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ama,99560 km 2,http://blocgame.com/stats.php?id=45527,49 Mbbl,
Gertralia,Guillermicus,http://blocgame.com/alliancestats.php?allianceid=1568,186k active personnel,62 ships,Persian Gulf War surplus,15 factories,Elite,last online 12 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$21990 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=con,34928 km 2,http://blocgame.com/stats.php?id=45604,,
Briggs,General Armstrong,http://blocgame.com/alliancestats.php?allianceid=1568,168k active personnel,11 ships,Persian Gulf War surplus,14 factories,Elite,last online 1 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$21896 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=con,34230 km 2,http://blocgame.com/stats.php?id=53442,,
German Reich,Frederick III,http://blocgame.com/alliancestats.php?allianceid=1393,230k active personnel,45 ships,Persian Gulf War surplus,15 factories,Good,last online 23 hours ago,rankings.php?subregion=egy,BAMF,$21670 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,44421 km 2,http://blocgame.com/stats.php?id=49204,2823 Mbbl,
Whitey,Knee Grow,http://blocgame.com/alliancestats.php?allianceid=1568,221k active personnel,74 ships,Almost Modern,14 factories,Elite,last online 1 hours ago,rankings.php?subregion=waf,Brotherhood of Zion,$21377 million,alliancestats.php?allianceid=1568,West Africa,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,86699 km 2,http://blocgame.com/stats.php?id=4816,,10%
Minmaxia,Reanchi,http://blocgame.com/alliancestats.php?allianceid=1568,344k active personnel,44 ships,Advanced,15 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$20936 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,47249 km 2,http://blocgame.com/stats.php?id=40270,,
Mmhat,Homermustdie,http://blocgame.com/alliancestats.php?allianceid=1595,248k active personnel,51 ships,Almost Modern,10 factories,Good,last online 1 hours ago,rankings.php?subregion=ama,The High Council,$20765 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=ama,29206 km 2,http://blocgame.com/stats.php?id=45846,,
HCLI,Kasper Hekmatyar,http://blocgame.com/alliancestats.php?allianceid=1393,196k active personnel,28 ships,Advanced,12 factories,Elite,last online 42 hours ago,rankings.php?subregion=chi,BAMF,$20752 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,27793 km 2,http://blocgame.com/stats.php?id=46030,,
kocksmashistan,negerus prime,http://blocgame.com/alliancestats.php?allianceid=1393,305k active personnel,51 ships,Persian Gulf War surplus,15 factories,Standard,last online 14 hours ago,rankings.php?subregion=sub,BAMF,$20447 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=sub,46508 km 2,http://blocgame.com/stats.php?id=49792,,
Northmarch,Elroy,http://blocgame.com/alliancestats.php?allianceid=1568,285k active personnel,36 ships,Advanced,18 factories,Good,last online 20 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$20484 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,3 Tons,http://blocgame.com/rankings.php?subregion=car,43195 km 2,http://blocgame.com/stats.php?id=41629,,
Great Poverty,SamoGrrr,http://blocgame.com/alliancestats.php?allianceid=1568,391k active personnel,51 ships,Advanced,17 factories,Standard,last online 7 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$20404 million,alliancestats.php?allianceid=1568,Congo,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=congo,65491 km 2,http://blocgame.com/stats.php?id=52440,138 Mbbl,
Shambala,Feranon,http://blocgame.com/alliancestats.php?allianceid=1580,259k active personnel,23 ships,Persian Gulf War surplus,12 factories,Elite,last online 10 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$20072 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,28432 km 2,http://blocgame.com/stats.php?id=41268,,
pelle,pelle,http://blocgame.com/alliancestats.php?allianceid=1393,438k active personnel,13 ships,Persian Gulf War surplus,20 factories,Elite,last online 3 hours ago,rankings.php?subregion=chi,BAMF,$19996 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,51183 km 2,http://blocgame.com/stats.php?id=52372,,
Mongolstan,Khan,http://blocgame.com/alliancestats.php?allianceid=1568,694k active personnel,73 ships,Advanced,35 factories,Standard,last online 3 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$19947 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,4 Tons,http://blocgame.com/rankings.php?subregion=chi,117925 km 2,http://blocgame.com/stats.php?id=47945,,
Iwasaki,Saeka Nogushi,http://blocgame.com/alliancestats.php?allianceid=1393,249k active personnel,48 ships,Persian Gulf War surplus,11 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,BAMF,$19342 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,50704 km 2,http://blocgame.com/stats.php?id=52235,,
Ekodebota,tfwqtp2tlgf|;3,http://blocgame.com/alliancestats.php?allianceid=1599,7k active personnel,46 ships,Advanced,16 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=atl,Wreckage brothers,$18475 million,alliancestats.php?allianceid=1599,Atlas,Depleted,None,,http://blocgame.com/rankings.php?subregion=atl,78104 km 2,http://blocgame.com/stats.php?id=53422,,
Cirno,jc99,http://blocgame.com/alliancestats.php?allianceid=1401,259k active personnel,52 ships,Advanced,12 factories,Good,last online 4 hours ago,rankings.php?subregion=ind,The Federal Colonies,$19197 million,alliancestats.php?allianceid=1401,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,28182 km 2,http://blocgame.com/stats.php?id=43375,,
Edtopia,Edgar,http://blocgame.com/alliancestats.php?allianceid=1401,229k active personnel,27 ships,Advanced,11 factories,Elite,last online 11 hours ago,rankings.php?subregion=mex,The Federal Colonies,$18971 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=mex,23265 km 2,http://blocgame.com/stats.php?id=249,,35%
Karat,TankGun,http://blocgame.com/alliancestats.php?allianceid=1401,97k active personnel,40 ships,Almost Modern,8 factories,Elite,last online 16 hours ago,rankings.php?subregion=car,The Federal Colonies,$18466 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,23712 km 2,http://blocgame.com/stats.php?id=45853,,
Falk,Seth,http://blocgame.com/alliancestats.php?allianceid=1401,100k active personnel,11 ships,Advanced,5 factories,Elite,last online 12 hours ago,rankings.php?subregion=pac,The Federal Colonies,$17928 million,alliancestats.php?allianceid=1401,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,14662 km 2,http://blocgame.com/stats.php?id=43574,378 Mbbl,5%
Pooland,kurwa,http://blocgame.com/alliancestats.php?allianceid=1568,438k active personnel,18 ships,Persian Gulf War surplus,19 factories,Good,last online 3 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$16924 million,alliancestats.php?allianceid=1568,Atlas,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=atl,64773 km 2,http://blocgame.com/stats.php?id=49295,,
Skhimm,Ept2415,http://blocgame.com/alliancestats.php?allianceid=1580,351k active personnel,65 ships,Advanced,15 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$16777 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,26 Tons,http://blocgame.com/rankings.php?subregion=per,122025 km 2,http://blocgame.com/stats.php?id=52362,,
JucheBox,Lunin,http://blocgame.com/alliancestats.php?allianceid=1393,238k active personnel,5 ships,Almost Modern,16 factories,Standard,last online 1 hours ago,rankings.php?subregion=chi,BAMF,$16681 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,44497 km 2,http://blocgame.com/stats.php?id=56203,,
Puella-Magia,Emily,http://blocgame.com/alliancestats.php?allianceid=1580,316k active personnel,47 ships,Persian Gulf War surplus,12 factories,Elite,last online 10 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$16550 million,alliancestats.php?allianceid=1580,Pacific Rim,,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,61438 km 2,http://blocgame.com/stats.php?id=35958,,
deepfriedbutter,kittenSmasher,http://blocgame.com/alliancestats.php?allianceid=1835,170k active personnel,52 ships,Advanced,19 factories,Good,last online 1 hours ago,rankings.php?subregion=waf,SPQR,$16371 million,alliancestats.php?allianceid=1835,West Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,106871 km 2,http://blocgame.com/stats.php?id=44479,26 Mbbl,
Gensokyo,DrKourin,http://blocgame.com/alliancestats.php?allianceid=1393,218k active personnel,51 ships,Persian Gulf War surplus,13 factories,Good,last online 8 hours ago,rankings.php?subregion=pac,BAMF,$16560 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=pac,29481 km 2,http://blocgame.com/stats.php?id=5212,,
MoonMania,MoonMan,http://blocgame.com/alliancestats.php?allianceid=1393,167k active personnel,20 ships,Persian Gulf War surplus,8 factories,Good,last online 34 hours ago,rankings.php?subregion=ama,BAMF,$16264 million,alliancestats.php?allianceid=1393,Amazonia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ama,36253 km 2,http://blocgame.com/stats.php?id=53650,,
nation name,alysdexia,http://blocgame.com/alliancestats.php?allianceid=1393,209k active personnel,25 ships,Persian Gulf War surplus,11 factories,Good,last online 28 hours ago,rankings.php?subregion=mes,BAMF,$16066 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,24459 km 2,http://blocgame.com/stats.php?id=49652,,
JaMon,amschind,http://blocgame.com/alliancestats.php?allianceid=1401,249k active personnel,0 ships,Advanced,13 factories,Standard,last online 57 hours ago,rankings.php?subregion=car,The Federal Colonies,$16058 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,46443 km 2,http://blocgame.com/stats.php?id=44573,,
Argenwhite,Grecius,http://blocgame.com/alliancestats.php?allianceid=1580,219k active personnel,48 ships,Almost Modern,9 factories,Elite,online now,rankings.php?subregion=con,Brotherhood of Nod,$16002 million,alliancestats.php?allianceid=1580,Southern Cone,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=con,53322 km 2,http://blocgame.com/stats.php?id=40579,,
Kalayaan,Fernindad E. Marcos,http://blocgame.com/alliancestats.php?allianceid=1393,235k active personnel,52 ships,Almost Modern,10 factories,Elite,online now,rankings.php?subregion=pac,BAMF,$15443 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,79555 km 2,http://blocgame.com/stats.php?id=52349,519 Mbbl,
Fapman,Fapman,http://blocgame.com/alliancestats.php?allianceid=1393,238k active personnel,47 ships,Persian Gulf War surplus,13 factories,Good,last online 9 hours ago,rankings.php?subregion=ara,BAMF,$15532 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,4 Tons,http://blocgame.com/rankings.php?subregion=ara,93110 km 2,http://blocgame.com/stats.php?id=53748,,
Khuzestan,Georgy Zhukov,http://blocgame.com/alliancestats.php?allianceid=1401,229k active personnel,51 ships,Persian Gulf War surplus,11 factories,Elite,last online 7 hours ago,rankings.php?subregion=per,The Federal Colonies,$14904 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=per,35604 km 2,http://blocgame.com/stats.php?id=48914,,
Celtic Nations,BigWilly526,http://blocgame.com/alliancestats.php?allianceid=1580,310k active personnel,43 ships,Persian Gulf War surplus,14 factories,Elite,last online 31 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$14884 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,63487 km 2,http://blocgame.com/stats.php?id=7511,,
Canuckistan!!,Cosmic Canuck,http://blocgame.com/alliancestats.php?allianceid=1580,61k active personnel,21 ships,Persian Gulf War surplus,16 factories,Good,online now,rankings.php?subregion=per,Brotherhood of Nod,$14828 million,alliancestats.php?allianceid=1580,Persia,Near Depletion,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=per,103286 km 2,http://blocgame.com/stats.php?id=49526,,
Skeenation,David Tomanka,http://blocgame.com/alliancestats.php?allianceid=1393,137k active personnel,48 ships,Persian Gulf War surplus,5 factories,Elite,last online 20 hours ago,rankings.php?subregion=con,BAMF,$14744 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=con,43180 km 2,http://blocgame.com/stats.php?id=40443,,
Tyrantia,Malakal,http://blocgame.com/alliancestats.php?allianceid=1595,212k active personnel,38 ships,Persian Gulf War surplus,15 factories,Standard,last online 4 hours ago,rankings.php?subregion=ind,The High Council,$14756 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,3 Tons,http://blocgame.com/rankings.php?subregion=ind,59667 km 2,http://blocgame.com/stats.php?id=40238,,
Vizio,linkbro,http://blocgame.com/alliancestats.php?allianceid=1393,209k active personnel,10 ships,Persian Gulf War surplus,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$14583 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,44239 km 2,http://blocgame.com/stats.php?id=39037,2837 Mbbl,
Biji Kurdistan,Myron2point0,http://blocgame.com/alliancestats.php?allianceid=1580,207k active personnel,34 ships,Persian Gulf War surplus,10 factories,Elite,last online 7 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$14524 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,64978 km 2,http://blocgame.com/stats.php?id=52906,1067 Mbbl,
New-Rhodesia,Tito Van Ronnk,http://blocgame.com/alliancestats.php?allianceid=1644,83k active personnel,22 ships,Persian Gulf War surplus,7 factories,Good,last online 40 hours ago,rankings.php?subregion=eaf,Inter/pol/,$14497 million,alliancestats.php?allianceid=1644,East Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=eaf,35402 km 2,http://blocgame.com/stats.php?id=49249,,
Potatoland,ThePotatoGuy,http://blocgame.com/alliancestats.php?allianceid=1382,199k active personnel,33 ships,Almost Modern,10 factories,Elite,last online 8 hours ago,rankings.php?subregion=car,Non-Aligned Movement,$14452 million,alliancestats.php?allianceid=1382,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,45507 km 2,http://blocgame.com/stats.php?id=53696,,
See Aye Eh,BillWilson,http://blocgame.com/alliancestats.php?allianceid=1599,252k active personnel,46 ships,Advanced,13 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ara,Wreckage brothers,$14172 million,alliancestats.php?allianceid=1599,Arabia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,40091 km 2,http://blocgame.com/stats.php?id=52844,3840 Mbbl,
Lyranistan,Lyranistan,http://blocgame.com/alliancestats.php?allianceid=1580,252k active personnel,12 ships,Persian Gulf War surplus,12 factories,Good,last online 3 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$14206 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,57655 km 2,http://blocgame.com/stats.php?id=56860,,
Al-Petralia,El-Oil,http://blocgame.com/alliancestats.php?allianceid=1393,98k active personnel,29 ships,Persian Gulf War surplus,8 factories,Elite,last online 14 hours ago,rankings.php?subregion=ara,BAMF,$14172 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,34559 km 2,http://blocgame.com/stats.php?id=52484,763 Mbbl,
South Park,cartman,http://blocgame.com/alliancestats.php?allianceid=1393,230k active personnel,50 ships,Persian Gulf War surplus,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,BAMF,$14073 million,alliancestats.php?allianceid=1393,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,51110 km 2,http://blocgame.com/stats.php?id=228,80 Mbbl,
Greekrules,General Humphreys,http://blocgame.com/alliancestats.php?allianceid=1393,305k active personnel,42 ships,Persian Gulf War surplus,16 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$14066 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,85841 km 2,http://blocgame.com/stats.php?id=43351,4372 Mbbl,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,352k active personnel,36 ships,Persian Gulf War surplus,12 factories,Good,last online 6 hours ago,rankings.php?subregion=mex,Wreckage brothers,$13712 million,alliancestats.php?allianceid=1599,Mesoamerica,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,,
Genowia,ThePole,http://blocgame.com/alliancestats.php?allianceid=1393,218k active personnel,28 ships,Almost Modern,10 factories,Standard,last online 5 hours ago,rankings.php?subregion=pac,BAMF,$13730 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,48327 km 2,http://blocgame.com/stats.php?id=50839,,
Scavia,nike1155,http://blocgame.com/alliancestats.php?allianceid=1568,199k active personnel,20 ships,Almost Modern,8 factories,Good,last online 33 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$13689 million,alliancestats.php?allianceid=1568,Southern Cone,,Very Powerful,,http://blocgame.com/rankings.php?subregion=con,37531 km 2,http://blocgame.com/stats.php?id=52275,,
Hashashin,moffe,http://blocgame.com/alliancestats.php?allianceid=1644,212k active personnel,36 ships,Advanced,14 factories,Elite,last online 4 hours ago,rankings.php?subregion=per,Inter/pol/,$13735 million,alliancestats.php?allianceid=1644,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,83239 km 2,http://blocgame.com/stats.php?id=54220,,
Pheonix,Shockwave,http://blocgame.com/alliancestats.php?allianceid=1401,174k active personnel,52 ships,Persian Gulf War surplus,12 factories,Good,last online 8 hours ago,rankings.php?subregion=per,The Federal Colonies,$13621 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,37998 km 2,http://blocgame.com/stats.php?id=40311,2607 Mbbl,
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,210k active personnel,17 ships,Advanced,8 factories,Elite,last online 7 hours ago,rankings.php?subregion=mes,The Federal Colonies,$13497 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,2838 Mbbl,
Crimea,Hayro Khan,http://blocgame.com/alliancestats.php?allianceid=1393,148k active personnel,23 ships,Persian Gulf War surplus,6 factories,Good,last online 16 hours ago,rankings.php?subregion=atl,BAMF,$13274 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,31052 km 2,http://blocgame.com/stats.php?id=2570,3415 Mbbl,5%
The Hegemony,Peter Wiggin,http://blocgame.com/alliancestats.php?allianceid=1644,192k active personnel,34 ships,Almost Modern,8 factories,Elite,last online 21 hours ago,rankings.php?subregion=gra,Inter/pol/,$13158 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,38475 km 2,http://blocgame.com/stats.php?id=40840,,
Burlap,Stan Flightplan,http://blocgame.com/alliancestats.php?allianceid=1393,119k active personnel,20 ships,Almost Modern,5 factories,Good,last online 29 hours ago,rankings.php?subregion=sub,BAMF,$13045 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sub,22699 km 2,http://blocgame.com/stats.php?id=54579,,
Casa del Nolano,jnolat09,http://blocgame.com/alliancestats.php?allianceid=1599,142k active personnel,15 ships,Persian Gulf War surplus,5 factories,Good,last online 9 hours ago,rankings.php?subregion=ind,Wreckage brothers,$13097 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,17783 km 2,http://blocgame.com/stats.php?id=45936,,
South Grestin,Haenel,http://blocgame.com/alliancestats.php?allianceid=1580,195k active personnel,31 ships,Persian Gulf War surplus,8 factories,Elite,last online 7 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$13102 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,34166 km 2,http://blocgame.com/stats.php?id=46163,,5%
Kersumsos,Kersumsos,http://blocgame.com/alliancestats.php?allianceid=1393,295k active personnel,55 ships,Almost Modern,17 factories,Standard,last online 2 hours ago,rankings.php?subregion=chi,BAMF,$12936 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,93387 km 2,http://blocgame.com/stats.php?id=46317,,
Almania,Almanich,http://blocgame.com/alliancestats.php?allianceid=1580,344k active personnel,36 ships,Almost Modern,16 factories,Standard,last online 2 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$13009 million,alliancestats.php?allianceid=1580,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,37527 km 2,http://blocgame.com/stats.php?id=51725,,
