country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Cocobongo,Cuban Pete,http://blocgame.com/alliancestats.php?allianceid=1595,179k active personnel,22 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 12 hours ago,rankings.php?subregion=gra,The High Council,$8640 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,24360 km 2,http://blocgame.com/stats.php?id=58193,,,
Treehouse,Number One,http://blocgame.com/alliancestats.php?allianceid=1595,99k active personnel,3 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 12 hours ago,rankings.php?subregion=sea,The High Council,$8637 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,16011 km 2,http://blocgame.com/stats.php?id=58889,142 Mbbl,,
Banglakok,Maotin,http://blocgame.com/alliancestats.php?allianceid=1393,112k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,BAMF,$8575 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,26125 km 2,http://blocgame.com/stats.php?id=58044,,,
Junoma,VicReyes,http://blocgame.com/alliancestats.php?allianceid=1568,109k active personnel,14 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$8528 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Large,http://blocgame.com/rankings.php?subregion=con,26228 km 2,http://blocgame.com/stats.php?id=40349,,,
Chaos county,Chavo,http://blocgame.com/alliancestats.php?allianceid=1382,205k active personnel,52 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Elite,last online 6 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$8520 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,27394 km 2,http://blocgame.com/stats.php?id=49736,3414 Mbbl,5 Tons,
BerkeVille,VintageTanker,http://blocgame.com/alliancestats.php?allianceid=1568,142k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 11 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$8425 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Large,http://blocgame.com/rankings.php?subregion=saf,41264 km 2,http://blocgame.com/stats.php?id=59187,,,
Tendo,Takehiro,http://blocgame.com/alliancestats.php?allianceid=1382,101k active personnel,13 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 16 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$8399 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,19901 km 2,http://blocgame.com/stats.php?id=58802,,1 Tons,
Formosa,Chen ya len,http://blocgame.com/alliancestats.php?allianceid=1644,91k active personnel,28 ships,Persian Gulf War surplus,Angelic,4 factories,Elite,online now,rankings.php?subregion=pac,Inter/pol/,$8366 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,14690 km 2,http://blocgame.com/stats.php?id=41162,,,5%
Habibastan,Ahmed Habib,http://blocgame.com/alliancestats.php?allianceid=1393,186k active personnel,30 ships,Advanced,Pariah,13 factories,Good,last online 7 hours ago,rankings.php?subregion=egy,BAMF,$7940 million,alliancestats.php?allianceid=1393,Egypt,Depleted,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,85942 km 2,http://blocgame.com/stats.php?id=5936,,,
Bubupooka,Princess Rahalia,http://blocgame.com/alliancestats.php?allianceid=1568,218k active personnel,4 ships,Advanced,Gandhi-like,8 factories,Elite,last online 6 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$8288 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,62234 km 2,http://blocgame.com/stats.php?id=44960,,,
Merrowholt,B. Summers,http://blocgame.com/alliancestats.php?allianceid=1595,201k active personnel,47 ships,Persian Gulf War surplus,Gandhi-like,6 factories,Elite,last online 109 hours ago,rankings.php?subregion=mes,The High Council,$8217 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,23711 km 2,http://blocgame.com/stats.php?id=54923,6208 Mbbl,,
Gruys,Urak Harban,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,26 ships,Almost Modern,Questionable,8 factories,Elite,last online 28 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$8207 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,34314 km 2,http://blocgame.com/stats.php?id=54913,,,
Kosan,Whitearcher8,http://blocgame.com/alliancestats.php?allianceid=1595,150k active personnel,11 ships,Korean War surplus,Angelic,5 factories,Elite,online now,rankings.php?subregion=ind,The High Council,$8145 million,alliancestats.php?allianceid=1595,East Indies,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,30761 km 2,http://blocgame.com/stats.php?id=59227,,,
FistPump,MasterChef,http://blocgame.com/alliancestats.php?allianceid=1580,259k active personnel,20 ships,Advanced,Gandhi-like,6 factories,Good,last online 10 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$8139 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,26408 km 2,http://blocgame.com/stats.php?id=43623,1804 Mbbl,,
The Kebabtopol,Ghaddafini,http://blocgame.com/alliancestats.php?allianceid=1393,610k active personnel,54 ships,Persian Gulf War surplus,Nice,17 factories,Poor,online now,rankings.php?subregion=sea,BAMF,$8103 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,87158 km 2,http://blocgame.com/stats.php?id=40117,,,
Masketto,svidjod,http://blocgame.com/alliancestats.php?allianceid=1599,299k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,17 factories,Good,last online 1 hours ago,rankings.php?subregion=egy,Wreckage brothers,$8042 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,86828 km 2,http://blocgame.com/stats.php?id=55437,,1 Tons,
Kuviere,Jaywynne,http://blocgame.com/alliancestats.php?allianceid=1595,49k active personnel,11 ships,Korean War surplus,Questionable,8 factories,Undisciplined Rabble,last online 31 hours ago,rankings.php?subregion=atl,The High Council,$8028 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,24773 km 2,http://blocgame.com/stats.php?id=58755,685 Mbbl,,
Ekodebota,tfwqtp2tlgf|;3,http://blocgame.com/alliancestats.php?allianceid=1599,5k active personnel,32 ships,Advanced,Normal,3 factories,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=atl,Wreckage brothers,$8001 million,alliancestats.php?allianceid=1599,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,13848 km 2,http://blocgame.com/stats.php?id=53422,,,
Texano,Eden,http://blocgame.com/alliancestats.php?allianceid=1382,127k active personnel,50 ships,Advanced,Gandhi-like,19 factories,Elite,online now,rankings.php?subregion=per,Non-Aligned Movement,$7933 million,alliancestats.php?allianceid=1382,Persia,,Very Powerful,http://blocgame.com/rankings.php?subregion=per,107496 km 2,http://blocgame.com/stats.php?id=52354,795 Mbbl,,
Orindesia,IvanLivitnenko,http://blocgame.com/alliancestats.php?allianceid=1599,165k active personnel,21 ships,Almost Modern,Gandhi-like,4 factories,Good,last online 8 hours ago,rankings.php?subregion=ind,Wreckage brothers,$7922 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,19565 km 2,http://blocgame.com/stats.php?id=55700,,,10%
Somaliya,Al Somali,http://blocgame.com/alliancestats.php?allianceid=1644,63k active personnel,14 ships,Almost Modern,Axis of Evil,5 factories,Elite,online now,rankings.php?subregion=ara,Inter/pol/,$7878 million,alliancestats.php?allianceid=1644,Arabia,Depleted,Large,http://blocgame.com/rankings.php?subregion=ara,19885 km 2,http://blocgame.com/stats.php?id=52569,5417 Mbbl,,
Hof'Koursh,TheGoodDoctor,http://blocgame.com/alliancestats.php?allianceid=1599,233k active personnel,20 ships,Almost Modern,Gandhi-like,11 factories,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=waf,Wreckage brothers,$7706 million,alliancestats.php?allianceid=1599,West Africa,,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,93957 km 2,http://blocgame.com/stats.php?id=55002,2736 Mbbl,2 Tons,
Boro,Speedy13,http://blocgame.com/alliancestats.php?allianceid=1568,101k active personnel,16 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 4 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$7692 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,34016 km 2,http://blocgame.com/stats.php?id=59257,,,5%
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,1573k active personnel,52 ships,Advanced,Gandhi-like,19 factories,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=ara,Wreckage brothers,$7668 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,75100 km 2,http://blocgame.com/stats.php?id=52872,,,
Oranje,Joseph,http://blocgame.com/alliancestats.php?allianceid=1568,5k active personnel,11 ships,Almost Modern,Questionable,3 factories,Poor,last online 111 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$7599 million,alliancestats.php?allianceid=1568,Southern Africa,,None,http://blocgame.com/rankings.php?subregion=saf,17255 km 2,http://blocgame.com/stats.php?id=40545,,,
Asmern,Barrenja,http://blocgame.com/alliancestats.php?allianceid=1580,7k active personnel,32 ships,Almost Modern,Normal,5 factories,Good,last online 121 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$7550 million,alliancestats.php?allianceid=1580,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,19276 km 2,http://blocgame.com/stats.php?id=53700,,,
Great Grenada,jaggywaggy,http://blocgame.com/alliancestats.php?allianceid=1644,178k active personnel,21 ships,Korean War surplus,Nice,7 factories,Elite,last online 6 hours ago,rankings.php?subregion=car,Inter/pol/,$7488 million,alliancestats.php?allianceid=1644,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,35987 km 2,http://blocgame.com/stats.php?id=59513,108 Mbbl,,
Cascoia,unioncomic,http://blocgame.com/alliancestats.php?allianceid=1568,158k active personnel,51 ships,Advanced,Good,14 factories,Good,last online 9 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$7469 million,alliancestats.php?allianceid=1568,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,87396 km 2,http://blocgame.com/stats.php?id=54174,,,
East Black Rock,Shiro Shirogane,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,21 ships,Second World War surplus,Gandhi-like,8 factories,Good,last online 3 hours ago,rankings.php?subregion=pac,The High Council,$7462 million,alliancestats.php?allianceid=1595,Pacific Rim,,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,50846 km 2,http://blocgame.com/stats.php?id=60120,,,
Kuto,AKMB,http://blocgame.com/alliancestats.php?allianceid=1401,71k active personnel,0 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 70 hours ago,rankings.php?subregion=per,The Federal Colonies,$7426 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,15564 km 2,http://blocgame.com/stats.php?id=40095,2715 Mbbl,,
Yudai,Der Fuhrer,http://blocgame.com/alliancestats.php?allianceid=1382,30k active personnel,18 ships,Almost Modern,Questionable,3 factories,Good,last online 17 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$7385 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,14747 km 2,http://blocgame.com/stats.php?id=50302,1353 Mbbl,,
Skywalker,War Raven,http://blocgame.com/alliancestats.php?allianceid=1393,158k active personnel,6 ships,Vietnam War surplus,Good,6 factories,Poor,last online 15 hours ago,rankings.php?subregion=ama,BAMF,$7278 million,alliancestats.php?allianceid=1393,Amazonia,,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,23434 km 2,http://blocgame.com/stats.php?id=57844,,,
Ralpenio,Ghjhdd,http://blocgame.com/alliancestats.php?allianceid=1595,26k active personnel,4 ships,Almost Modern,Gandhi-like,4 factories,Good,last online 72 hours ago,rankings.php?subregion=pac,The High Council,$7186 million,alliancestats.php?allianceid=1595,Pacific Rim,Depleted,Powerful,http://blocgame.com/rankings.php?subregion=pac,9076 km 2,http://blocgame.com/stats.php?id=53369,,,
Bruce Man,Bat Wayn,http://blocgame.com/alliancestats.php?allianceid=1393,295k active personnel,6 ships,Almost Modern,Gandhi-like,13 factories,Good,last online 7 hours ago,rankings.php?subregion=ara,BAMF,$7180 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,48683 km 2,http://blocgame.com/stats.php?id=59564,,,
Nofuksgiven,Zippy,http://blocgame.com/alliancestats.php?allianceid=1382,178k active personnel,21 ships,Vietnam War surplus,Gandhi-like,7 factories,Elite,online now,rankings.php?subregion=sea,Non-Aligned Movement,$7164 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,40947 km 2,http://blocgame.com/stats.php?id=58858,,3 Tons,
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,434k active personnel,60 ships,Advanced,Normal,16 factories,Elite,last online 18 hours ago,rankings.php?subregion=mes,BAMF,$7137 million,alliancestats.php?allianceid=1393,Mesopotamia,,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,94333 km 2,http://blocgame.com/stats.php?id=39062,,18 Tons,
Boomtown,Rataca1000,http://blocgame.com/alliancestats.php?allianceid=1595,150k active personnel,6 ships,Almost Modern,Gandhi-like,2 factories,Elite,last online 27 hours ago,rankings.php?subregion=chi,The High Council,$7108 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,1932 km 2,http://blocgame.com/stats.php?id=50054,,,
The,metalmallowz,http://blocgame.com/alliancestats.php?allianceid=1382,368k active personnel,43 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$7091 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,110489 km 2,http://blocgame.com/stats.php?id=58004,,,
Imaginary Land,Chet Manly,http://blocgame.com/alliancestats.php?allianceid=1595,169k active personnel,15 ships,Vietnam War surplus,Nice,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,The High Council,$7052 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,23885 km 2,http://blocgame.com/stats.php?id=58961,,,
Lorigan,Lorigan,http://blocgame.com/alliancestats.php?allianceid=1595,169k active personnel,12 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 9 hours ago,rankings.php?subregion=ama,The High Council,$7030 million,alliancestats.php?allianceid=1595,Amazonia,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=ama,29198 km 2,http://blocgame.com/stats.php?id=59787,425 Mbbl,,
MumbosMountain,Mumbo Jumbo,http://blocgame.com/alliancestats.php?allianceid=1382,194k active personnel,28 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Standard,last online 9 hours ago,rankings.php?subregion=mex,Non-Aligned Movement,$7018 million,alliancestats.php?allianceid=1382,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,55956 km 2,http://blocgame.com/stats.php?id=54444,,,
BATHUK,BATHUK,http://blocgame.com/alliancestats.php?allianceid=1580,204k active personnel,10 ships,Vietnam War surplus,Gandhi-like,8 factories,Elite,last online 20 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$6932 million,alliancestats.php?allianceid=1580,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,46971 km 2,http://blocgame.com/stats.php?id=57153,853 Mbbl,,
Alamo,linksith,http://blocgame.com/alliancestats.php?allianceid=1595,19k active personnel,3 ships,Vietnam War surplus,Normal,5 factories,Poor,last online 60 hours ago,rankings.php?subregion=mes,The High Council,$6925 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,17115 km 2,http://blocgame.com/stats.php?id=40536,8689 Mbbl,,
Tr�pico,rumsod,http://blocgame.com/alliancestats.php?allianceid=1386,36k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 13 hours ago,rankings.php?subregion=car,Che Guevara League,$6882 million,alliancestats.php?allianceid=1386,Caribbean,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=car,4812 km 2,http://blocgame.com/stats.php?id=1,38 Mbbl,,
Snusers,Snuupy,http://blocgame.com/alliancestats.php?allianceid=1393,258k active personnel,5 ships,Persian Gulf War surplus,Angelic,21 factories,Good,online now,rankings.php?subregion=chi,BAMF,$6873 million,alliancestats.php?allianceid=1393,China,,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,128589 km 2,http://blocgame.com/stats.php?id=58336,,,
Andalusia,Michaelion,http://blocgame.com/alliancestats.php?allianceid=1393,175k active personnel,16 ships,Korean War surplus,Gandhi-like,7 factories,Elite,online now,rankings.php?subregion=pac,BAMF,$6824 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40607 km 2,http://blocgame.com/stats.php?id=46668,250 Mbbl,,5%
Lebensraum,morrison1916,http://blocgame.com/alliancestats.php?allianceid=1644,178k active personnel,1 ships,Almost Modern,Gandhi-like,6 factories,Elite,last online 8 hours ago,rankings.php?subregion=sub,Inter/pol/,$6763 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,32083 km 2,http://blocgame.com/stats.php?id=3646,,,
Clownaland,Clowny,http://blocgame.com/alliancestats.php?allianceid=1568,279k active personnel,2 ships,Advanced,Gandhi-like,7 factories,Elite,last online 67 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$6749 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,67211 km 2,http://blocgame.com/stats.php?id=46942,,,
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1393,734k active personnel,75 ships,Advanced,Nice,37 factories,Elite,online now,rankings.php?subregion=mes,BAMF,$6736 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,216808 km 2,http://blocgame.com/stats.php?id=53759,,4 Tons,
Urosia,Lance Moroe,http://blocgame.com/alliancestats.php?allianceid=1644,55k active personnel,15 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=saf,Inter/pol/,$6722 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,19216 km 2,http://blocgame.com/stats.php?id=57637,,,
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1401,167k active personnel,4 ships,Almost Modern,Gandhi-like,8 factories,Good,last online 10 hours ago,rankings.php?subregion=gui,The Federal Colonies,$6715 million,alliancestats.php?allianceid=1401,Guinea,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=gui,59335 km 2,http://blocgame.com/stats.php?id=59387,,,
Rhod3sia,FreeMindInside,http://blocgame.com/alliancestats.php?allianceid=1568,262k active personnel,52 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Good,last online 20 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6603 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,50842 km 2,http://blocgame.com/stats.php?id=52679,,,5%
Arabic Union,Comrade Izy,http://blocgame.com/alliancestats.php?allianceid=1568,77k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Elite,online now,rankings.php?subregion=mes,Brotherhood of Zion,$6557 million,alliancestats.php?allianceid=1568,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,36169 km 2,http://blocgame.com/stats.php?id=59855,3621 Mbbl,,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,93k active personnel,6 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 61 hours ago,rankings.php?subregion=saf,Inter/pol/,$6508 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,18292 km 2,http://blocgame.com/stats.php?id=59576,380 Mbbl,,
Azhdahagate,Azhdaha_Panzer,http://blocgame.com/alliancestats.php?allianceid=1580,497k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,28 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$6480 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,138081 km 2,http://blocgame.com/stats.php?id=52422,,21 Tons,
Pingaslavia,CowsRTasty,http://blocgame.com/alliancestats.php?allianceid=1810,107k active personnel,28 ships,Persian Gulf War surplus,Gandhi-like,5 factories,Elite,last online 12 hours ago,rankings.php?subregion=gra,EUN,$6464 million,alliancestats.php?allianceid=1810,Gran Colombia,,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,32292 km 2,http://blocgame.com/stats.php?id=6730,,,
New Canaan,Joshua Graham,http://blocgame.com/alliancestats.php?allianceid=1595,141k active personnel,8 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,online now,rankings.php?subregion=mes,The High Council,$6398 million,alliancestats.php?allianceid=1595,Mesopotamia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mes,36731 km 2,http://blocgame.com/stats.php?id=59416,,,
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=1580,144k active personnel,12 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 35 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$6356 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,36094 km 2,http://blocgame.com/stats.php?id=59108,7050 Mbbl,,
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1401,132k active personnel,11 ships,Almost Modern,Gandhi-like,6 factories,Standard,last online 1 hours ago,rankings.php?subregion=ind,The Federal Colonies,$6343 million,alliancestats.php?allianceid=1401,East Indies,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,44758 km 2,http://blocgame.com/stats.php?id=58135,,,
Ultios,Noctis,http://blocgame.com/alliancestats.php?allianceid=1599,138k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=pac,Wreckage brothers,$6340 million,alliancestats.php?allianceid=1599,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40063 km 2,http://blocgame.com/stats.php?id=59917,,,
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=1568,303k active personnel,4 ships,Advanced,Gandhi-like,8 factories,Elite,last online 3 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6304 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,98507 km 2,http://blocgame.com/stats.php?id=52255,,59 Tons,
Adrianopolis,XAdrianT,http://blocgame.com/alliancestats.php?allianceid=1568,203k active personnel,12 ships,Persian Gulf War surplus,Gandhi-like,17 factories,Elite,last online 14 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$6302 million,alliancestats.php?allianceid=1568,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,78527 km 2,http://blocgame.com/stats.php?id=55912,,,5%
Chicken&Chips,Dave Miles,http://blocgame.com/alliancestats.php?allianceid=1393,86k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 18 hours ago,rankings.php?subregion=chi,BAMF,$6281 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,43748 km 2,http://blocgame.com/stats.php?id=60847,369 Mbbl,,
Sepidajistan,Shah Squid,http://blocgame.com/alliancestats.php?allianceid=1382,119k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$6279 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,16822 km 2,http://blocgame.com/stats.php?id=59462,,,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,169k active personnel,14 ships,Persian Gulf War surplus,Nice,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=chi,The High Council,$6266 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,34544 km 2,http://blocgame.com/stats.php?id=54467,,,
Conferan,Cryptox,http://blocgame.com/alliancestats.php?allianceid=1595,233k active personnel,24 ships,Almost Modern,Gandhi-like,6 factories,Good,online now,rankings.php?subregion=ind,The High Council,$6253 million,alliancestats.php?allianceid=1595,East Indies,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,32827 km 2,http://blocgame.com/stats.php?id=56710,,,
Subcon,Sybalus,http://blocgame.com/alliancestats.php?allianceid=1580,23k active personnel,16 ships,Vietnam War surplus,Questionable,3 factories,Elite,last online 18 hours ago,rankings.php?subregion=eaf,Brotherhood of Nod,$6235 million,alliancestats.php?allianceid=1580,East Africa,Plentiful,Large,http://blocgame.com/rankings.php?subregion=eaf,9083 km 2,http://blocgame.com/stats.php?id=53099,354 Mbbl,,
Roman Empire,Trajan,http://blocgame.com/alliancestats.php?allianceid=1580,9k active personnel,2 ships,Almost Modern,Pariah,6 factories,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$6187 million,alliancestats.php?allianceid=1580,Egypt,,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,21701 km 2,http://blocgame.com/stats.php?id=57846,5614 Mbbl,,
Nautique,wayneeconomist,http://blocgame.com/alliancestats.php?allianceid=1644,30k active personnel,12 ships,Vietnam War surplus,Good,5 factories,Elite,online now,rankings.php?subregion=sub,Inter/pol/,$6182 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sub,33627 km 2,http://blocgame.com/stats.php?id=58443,,,
Reim,Azrael,http://blocgame.com/alliancestats.php?allianceid=1595,178k active personnel,22 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 5 hours ago,rankings.php?subregion=pac,The High Council,$6148 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,39793 km 2,http://blocgame.com/stats.php?id=41073,,,
