country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,oil_reserves,region/_text,uranium,manpower,airforce,region,territory,pageUrl
pelle,pelle,http://blocgame.com/alliancestats.php?allianceid=1393,438k active personnel,13 ships,Persian Gulf War surplus,19 factories,Elite,last online 2 hours ago,rankings.php?subregion=chi,BAMF,$19216 million,alliancestats.php?allianceid=1393,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,51183 km 2,http://blocgame.com/stats.php?id=52372
Shambala,Feranon,http://blocgame.com/alliancestats.php?allianceid=1580,259k active personnel,19 ships,Persian Gulf War surplus,12 factories,Elite,last online 28 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$19042 million,alliancestats.php?allianceid=1580,301 Mbbl,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,28432 km 2,http://blocgame.com/stats.php?id=41268
Mongolstan,Khan,http://blocgame.com/alliancestats.php?allianceid=1568,699k active personnel,73 ships,Advanced,35 factories,Poor,online now,rankings.php?subregion=chi,Brotherhood of Zion,$18717 million,alliancestats.php?allianceid=1568,408 Mbbl,China,3 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,117925 km 2,http://blocgame.com/stats.php?id=47945
Cirno,jc99,http://blocgame.com/alliancestats.php?allianceid=1401,259k active personnel,51 ships,Persian Gulf War surplus,12 factories,Good,online now,rankings.php?subregion=ind,The Federal Colonies,$18430 million,alliancestats.php?allianceid=1401,,East Indies,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,28182 km 2,http://blocgame.com/stats.php?id=43375
Edtopia,Edgar,http://blocgame.com/alliancestats.php?allianceid=1401,229k active personnel,21 ships,Advanced,10 factories,Elite,last online 1 hours ago,rankings.php?subregion=mex,The Federal Colonies,$17995 million,alliancestats.php?allianceid=1401,,Mesoamerica,1 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,23265 km 2,http://blocgame.com/stats.php?id=249
Whitey,Knee Grow,http://blocgame.com/alliancestats.php?allianceid=1568,220k active personnel,70 ships,Almost Modern,12 factories,Elite,last online 7 hours ago,rankings.php?subregion=waf,Brotherhood of Zion,$17400 million,alliancestats.php?allianceid=1568,,West Africa,,,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,78178 km 2,http://blocgame.com/stats.php?id=4816
Karat,TankGun,http://blocgame.com/alliancestats.php?allianceid=1401,79k active personnel,38 ships,Almost Modern,8 factories,Elite,last online 30 hours ago,rankings.php?subregion=car,The Federal Colonies,$17137 million,alliancestats.php?allianceid=1401,,Caribbean,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,23712 km 2,http://blocgame.com/stats.php?id=45853
Falk,Seth,http://blocgame.com/alliancestats.php?allianceid=1401,102k active personnel,11 ships,Persian Gulf War surplus,5 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,The Federal Colonies,$16912 million,alliancestats.php?allianceid=1401,,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,14662 km 2,http://blocgame.com/stats.php?id=43574
nation name,alysdexia,http://blocgame.com/alliancestats.php?allianceid=1393,218k active personnel,24 ships,Persian Gulf War surplus,10 factories,Standard,last online 43 hours ago,rankings.php?subregion=mes,BAMF,$16538 million,alliancestats.php?allianceid=1393,,Mesopotamia,1 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,24854 km 2,http://blocgame.com/stats.php?id=49652
Pooland,kurwa,http://blocgame.com/alliancestats.php?allianceid=1568,418k active personnel,18 ships,Persian Gulf War surplus,18 factories,Elite,last online 1 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$16143 million,alliancestats.php?allianceid=1568,5133 Mbbl,Atlas,1 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,64773 km 2,http://blocgame.com/stats.php?id=49295
Skhimm,Ept2415,http://blocgame.com/alliancestats.php?allianceid=1580,234k active personnel,65 ships,Advanced,15 factories,Standard,last online 8 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$15722 million,alliancestats.php?allianceid=1580,1121 Mbbl,Persia,28 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,122025 km 2,http://blocgame.com/stats.php?id=52362
JucheBox,Lunin,http://blocgame.com/alliancestats.php?allianceid=1393,210k active personnel,4 ships,Almost Modern,14 factories,Good,online now,rankings.php?subregion=chi,BAMF,$15588 million,alliancestats.php?allianceid=1393,344 Mbbl,China,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=chi,44497 km 2,http://blocgame.com/stats.php?id=56203
Puella-Magia,Emily,http://blocgame.com/alliancestats.php?allianceid=1580,261k active personnel,43 ships,Persian Gulf War surplus,12 factories,Elite,last online 24 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$15655 million,alliancestats.php?allianceid=1580,,Pacific Rim,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,61438 km 2,http://blocgame.com/stats.php?id=35958
Ceti Alpha V,J. Dax,http://blocgame.com/alliancestats.php?allianceid=1595,184k active personnel,55 ships,Persian Gulf War surplus,11 factories,Elite,last online 16 hours ago,rankings.php?subregion=car,The High Council,$15319 million,alliancestats.php?allianceid=1595,,Caribbean,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,56104 km 2,http://blocgame.com/stats.php?id=51185
Gensokyo,DrKourin,http://blocgame.com/alliancestats.php?allianceid=1393,218k active personnel,51 ships,Persian Gulf War surplus,12 factories,Good,last online 1 hours ago,rankings.php?subregion=pac,BAMF,$15306 million,alliancestats.php?allianceid=1393,48 Mbbl,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,29481 km 2,http://blocgame.com/stats.php?id=5212
JaMon,amschind,http://blocgame.com/alliancestats.php?allianceid=1401,263k active personnel,0 ships,Persian Gulf War surplus,13 factories,Elite,last online 26 hours ago,rankings.php?subregion=car,The Federal Colonies,$15256 million,alliancestats.php?allianceid=1401,294 Mbbl,Caribbean,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,46443 km 2,http://blocgame.com/stats.php?id=44573
Argenwhite,Grecius,http://blocgame.com/alliancestats.php?allianceid=1580,202k active personnel,44 ships,Almost Modern,9 factories,Elite,last online 15 hours ago,rankings.php?subregion=con,Brotherhood of Nod,$15223 million,alliancestats.php?allianceid=1580,,Southern Cone,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,53322 km 2,http://blocgame.com/stats.php?id=40579
MoonMania,MoonMan,http://blocgame.com/alliancestats.php?allianceid=1393,141k active personnel,16 ships,Persian Gulf War surplus,8 factories,Good,last online 6 hours ago,rankings.php?subregion=ama,BAMF,$15200 million,alliancestats.php?allianceid=1393,,Amazonia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,36253 km 2,http://blocgame.com/stats.php?id=53650
deepfriedbutter,kittenSmasher,http://blocgame.com/alliancestats.php?allianceid=1393,186k active personnel,53 ships,Advanced,18 factories,Elite,online now,rankings.php?subregion=waf,BAMF,$14936 million,alliancestats.php?allianceid=1393,,West Africa,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,100337 km 2,http://blocgame.com/stats.php?id=44479
Khuzestan,Georgy Zhukov,http://blocgame.com/alliancestats.php?allianceid=1401,249k active personnel,51 ships,Persian Gulf War surplus,10 factories,Elite,last online 2 hours ago,rankings.php?subregion=per,The Federal Colonies,$14801 million,alliancestats.php?allianceid=1401,2697 Mbbl,Persia,1 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,35604 km 2,http://blocgame.com/stats.php?id=48914
Canuckistan!!,Cosmic Canuck,http://blocgame.com/alliancestats.php?allianceid=1580,46k active personnel,21 ships,Persian Gulf War surplus,15 factories,Elite,last online 11 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$14826 million,alliancestats.php?allianceid=1580,36 Mbbl,Persia,,Depleted,Large,http://blocgame.com/rankings.php?subregion=per,108207 km 2,http://blocgame.com/stats.php?id=49526
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1594,266k active personnel,58 ships,Persian Gulf War surplus,21 factories,Good,last online 1 hours ago,rankings.php?subregion=egy,The Cartel,$14475 million,alliancestats.php?allianceid=1594,3542 Mbbl,Egypt,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,83104 km 2,http://blocgame.com/stats.php?id=42299
Fapman,Fapman,http://blocgame.com/alliancestats.php?allianceid=1393,238k active personnel,47 ships,Persian Gulf War surplus,13 factories,Good,online now,rankings.php?subregion=ara,BAMF,$14334 million,alliancestats.php?allianceid=1393,,Arabia,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,93110 km 2,http://blocgame.com/stats.php?id=53748
Deponia,PYZILEND,,172k active personnel,21 ships,Persian Gulf War surplus,11 factories,Standard,last online 2 hours ago,rankings.php?subregion=chi,,$14002 million,,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,44521 km 2,http://blocgame.com/stats.php?id=54760
Skeenation,David Tomanka,http://blocgame.com/alliancestats.php?allianceid=1393,137k active personnel,45 ships,Persian Gulf War surplus,5 factories,Elite,last online 45 hours ago,rankings.php?subregion=con,BAMF,$13956 million,alliancestats.php?allianceid=1393,,Southern Cone,1 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,43180 km 2,http://blocgame.com/stats.php?id=40443
Krakozhia,Ilyich,http://blocgame.com/alliancestats.php?allianceid=1599,113k active personnel,20 ships,Persian Gulf War surplus,8 factories,Standard,online now,rankings.php?subregion=chi,Wreckage brothers,$13794 million,alliancestats.php?allianceid=1599,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,26803 km 2,http://blocgame.com/stats.php?id=39065
Celtic Nations,BigWilly526,http://blocgame.com/alliancestats.php?allianceid=1580,240k active personnel,39 ships,Persian Gulf War surplus,14 factories,Elite,online now,rankings.php?subregion=per,Brotherhood of Nod,$13826 million,alliancestats.php?allianceid=1580,3454 Mbbl,Persia,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=per,63487 km 2,http://blocgame.com/stats.php?id=7511
See Aye Eh,BillWilson,http://blocgame.com/alliancestats.php?allianceid=1599,314k active personnel,36 ships,Advanced,13 factories,Standard,online now,rankings.php?subregion=ara,Wreckage brothers,$13728 million,alliancestats.php?allianceid=1599,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,40091 km 2,http://blocgame.com/stats.php?id=52844
Vizio,linkbro,http://blocgame.com/alliancestats.php?allianceid=1393,161k active personnel,10 ships,Persian Gulf War surplus,8 factories,Elite,last online 5 hours ago,rankings.php?subregion=ara,BAMF,$13641 million,alliancestats.php?allianceid=1393,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,44239 km 2,http://blocgame.com/stats.php?id=39037
Biji Kurdistan,Myron2point0,http://blocgame.com/alliancestats.php?allianceid=1580,192k active personnel,23 ships,Persian Gulf War surplus,10 factories,Elite,last online 53 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$13517 million,alliancestats.php?allianceid=1580,,Mesopotamia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,64978 km 2,http://blocgame.com/stats.php?id=52906
Scavia,nike1155,http://blocgame.com/alliancestats.php?allianceid=1568,179k active personnel,19 ships,Almost Modern,8 factories,Elite,last online 6 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$13388 million,alliancestats.php?allianceid=1568,,Southern Cone,,,Very Powerful,http://blocgame.com/rankings.php?subregion=con,37531 km 2,http://blocgame.com/stats.php?id=52275
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,221k active personnel,51 ships,Persian Gulf War surplus,12 factories,Good,last online 1 hours ago,rankings.php?subregion=egy,Wreckage brothers,$13298 million,alliancestats.php?allianceid=1599,3781 Mbbl,Egypt,30 Tons,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=egy,52624 km 2,http://blocgame.com/stats.php?id=52836
Potatoland,ThePotatoGuy,http://blocgame.com/alliancestats.php?allianceid=1382,199k active personnel,32 ships,Almost Modern,10 factories,Elite,last online 2 hours ago,rankings.php?subregion=car,Non-Aligned Movement,$13391 million,alliancestats.php?allianceid=1382,,Caribbean,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,45507 km 2,http://blocgame.com/stats.php?id=53696
South Park,cartman,http://blocgame.com/alliancestats.php?allianceid=1393,218k active personnel,47 ships,Persian Gulf War surplus,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,BAMF,$13327 million,alliancestats.php?allianceid=1393,,Caribbean,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,51110 km 2,http://blocgame.com/stats.php?id=228
New-Rhodesia,Tito Van Ronnk,http://blocgame.com/alliancestats.php?allianceid=1644,83k active personnel,22 ships,Almost Modern,7 factories,Elite,last online 15 hours ago,rankings.php?subregion=eaf,Inter/pol/,$13291 million,alliancestats.php?allianceid=1644,,East Africa,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,35402 km 2,http://blocgame.com/stats.php?id=49249
Lyranistan,Lyranistan,http://blocgame.com/alliancestats.php?allianceid=1580,223k active personnel,12 ships,Almost Modern,11 factories,Standard,online now,rankings.php?subregion=mes,Brotherhood of Nod,$13254 million,alliancestats.php?allianceid=1580,3846 Mbbl,Mesopotamia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,57655 km 2,http://blocgame.com/stats.php?id=56860
Genowia,ThePole,http://blocgame.com/alliancestats.php?allianceid=1393,208k active personnel,28 ships,Almost Modern,10 factories,Standard,last online 5 hours ago,rankings.php?subregion=pac,BAMF,$13228 million,alliancestats.php?allianceid=1393,,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,48327 km 2,http://blocgame.com/stats.php?id=50839
Kersumsos,Kersumsos,http://blocgame.com/alliancestats.php?allianceid=1393,263k active personnel,55 ships,Almost Modern,16 factories,Poor,last online 8 hours ago,rankings.php?subregion=chi,BAMF,$13085 million,alliancestats.php?allianceid=1393,,China,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,92823 km 2,http://blocgame.com/stats.php?id=46317
Gandoria,zoneguy22,http://blocgame.com/alliancestats.php?allianceid=1568,188k active personnel,32 ships,Persian Gulf War surplus,5 factories,Elite,last online 44 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$12955 million,alliancestats.php?allianceid=1568,39 Mbbl,Gran Colombia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19833 km 2,http://blocgame.com/stats.php?id=50771
Burlap,Stan Flightplan,http://blocgame.com/alliancestats.php?allianceid=1393,143k active personnel,18 ships,Almost Modern,5 factories,Good,last online 19 hours ago,rankings.php?subregion=sub,BAMF,$12953 million,alliancestats.php?allianceid=1393,,The Subcontinent,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,22699 km 2,http://blocgame.com/stats.php?id=54579
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1595,176k active personnel,16 ships,Almost Modern,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=sea,The High Council,$12936 million,alliancestats.php?allianceid=1595,348 Mbbl,Indochina,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,25996 km 2,http://blocgame.com/stats.php?id=48188
Crimea,Hayro Khan,http://blocgame.com/alliancestats.php?allianceid=1393,148k active personnel,23 ships,Persian Gulf War surplus,6 factories,Good,last online 2 hours ago,rankings.php?subregion=atl,BAMF,$12878 million,alliancestats.php?allianceid=1393,,Atlas,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,31052 km 2,http://blocgame.com/stats.php?id=2570
Almania,Almanich,http://blocgame.com/alliancestats.php?allianceid=1580,322k active personnel,36 ships,Almost Modern,15 factories,Good,online now,rankings.php?subregion=chi,Brotherhood of Nod,$12821 million,alliancestats.php?allianceid=1580,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,37527 km 2,http://blocgame.com/stats.php?id=51725
Greekrules,General Humphreys,http://blocgame.com/alliancestats.php?allianceid=1393,299k active personnel,33 ships,Persian Gulf War surplus,15 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,BAMF,$12906 million,alliancestats.php?allianceid=1393,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,85502 km 2,http://blocgame.com/stats.php?id=43351
Al-Petralia,El-Oil,http://blocgame.com/alliancestats.php?allianceid=1393,78k active personnel,25 ships,Persian Gulf War surplus,7 factories,Elite,last online 6 hours ago,rankings.php?subregion=ara,BAMF,$12790 million,alliancestats.php?allianceid=1393,,Arabia,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,34559 km 2,http://blocgame.com/stats.php?id=52484
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,174k active personnel,2 ships,Advanced,8 factories,Elite,last online 21 hours ago,rankings.php?subregion=mes,The Federal Colonies,$12725 million,alliancestats.php?allianceid=1401,,Mesopotamia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070
