country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Northmarch,Elroy,http://blocgame.com/alliancestats.php?allianceid=1568,285k active personnel,49 ships,Advanced,Gandhi-like,19 factories,Undisciplined Rabble,online now,rankings.php?subregion=car,Brotherhood of Zion,$26367 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,43195 km 2,http://blocgame.com/stats.php?id=41629,,3 Tons,
Mongolstan,Khan,http://blocgame.com/alliancestats.php?allianceid=1568,698k active personnel,84 ships,Advanced,Angelic,40 factories,Elite,last online 21 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$25992 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,135756 km 2,http://blocgame.com/stats.php?id=47945,258 Mbbl,4 Tons,
Shambala,Feranon,http://blocgame.com/alliancestats.php?allianceid=1580,259k active personnel,33 ships,Advanced,Gandhi-like,12 factories,Elite,last online 12 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$24563 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,28432 km 2,http://blocgame.com/stats.php?id=41268,,,
Cirno,jc99,http://blocgame.com/alliancestats.php?allianceid=1401,319k active personnel,61 ships,Advanced,Gandhi-like,15 factories,Good,last online 17 hours ago,rankings.php?subregion=ind,The Federal Colonies,$23974 million,alliancestats.php?allianceid=1401,East Indies,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,28182 km 2,http://blocgame.com/stats.php?id=43375,,,
Karat,TankGun,http://blocgame.com/alliancestats.php?allianceid=1401,117k active personnel,43 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,last online 23 hours ago,rankings.php?subregion=car,The Federal Colonies,$22461 million,alliancestats.php?allianceid=1401,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,23475 km 2,http://blocgame.com/stats.php?id=45853,,,
Edtopia,Edgar,http://blocgame.com/alliancestats.php?allianceid=1401,269k active personnel,47 ships,Advanced,Gandhi-like,12 factories,Elite,last online 27 hours ago,rankings.php?subregion=mex,The Federal Colonies,$23415 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,23265 km 2,http://blocgame.com/stats.php?id=249,58 Mbbl,,45%
JucheBox,Lunin,http://blocgame.com/alliancestats.php?allianceid=1393,218k active personnel,14 ships,Persian Gulf War surplus,Gandhi-like,21 factories,Standard,last online 41 hours ago,rankings.php?subregion=chi,BAMF,$23591 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,44497 km 2,http://blocgame.com/stats.php?id=56203,,,
Kennethland,Kenneth,http://blocgame.com/alliancestats.php?allianceid=1568,336k active personnel,62 ships,Advanced,Good,19 factories,Good,last online 40 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$23161 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,74296 km 2,http://blocgame.com/stats.php?id=47662,,,
Whitey,Knee Grow,http://blocgame.com/alliancestats.php?allianceid=1568,299k active personnel,87 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Elite,last online 21 hours ago,rankings.php?subregion=waf,Brotherhood of Zion,$22523 million,alliancestats.php?allianceid=1568,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,86699 km 2,http://blocgame.com/stats.php?id=4816,,,15%
Fapman,Fapman,http://blocgame.com/alliancestats.php?allianceid=1393,230k active personnel,60 ships,Advanced,Good,21 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$23089 million,alliancestats.php?allianceid=1393,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,103850 km 2,http://blocgame.com/stats.php?id=53748,,5 Tons,
Falk,Seth,http://blocgame.com/alliancestats.php?allianceid=1401,100k active personnel,22 ships,Advanced,Gandhi-like,8 factories,Elite,last online 20 hours ago,rankings.php?subregion=pac,The Federal Colonies,$22924 million,alliancestats.php?allianceid=1401,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,14662 km 2,http://blocgame.com/stats.php?id=43574,,,5%
pelle,pelle,http://blocgame.com/alliancestats.php?allianceid=1393,499k active personnel,13 ships,Persian Gulf War surplus,Gandhi-like,24 factories,Poor,last online 19 hours ago,rankings.php?subregion=chi,BAMF,$22640 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,51183 km 2,http://blocgame.com/stats.php?id=52372,343 Mbbl,,
JaMon,amschind,http://blocgame.com/alliancestats.php?allianceid=1401,153k active personnel,0 ships,Advanced,Gandhi-like,13 factories,Standard,last online 34 hours ago,rankings.php?subregion=car,The Federal Colonies,$22112 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,45065 km 2,http://blocgame.com/stats.php?id=44573,294 Mbbl,,
Mmhat,Homermustdie,http://blocgame.com/alliancestats.php?allianceid=1595,239k active personnel,66 ships,Almost Modern,Gandhi-like,10 factories,Elite,last online 28 hours ago,rankings.php?subregion=ama,The High Council,$21617 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,29206 km 2,http://blocgame.com/stats.php?id=45846,,2 Tons,
Great Poverty,SamoGrrr,http://blocgame.com/alliancestats.php?allianceid=1568,419k active personnel,51 ships,Advanced,Gandhi-like,18 factories,Poor,last online 21 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$21094 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,65491 km 2,http://blocgame.com/stats.php?id=52440,,,
Gensokyo,DrKourin,http://blocgame.com/alliancestats.php?allianceid=1393,272k active personnel,65 ships,Advanced,Gandhi-like,14 factories,Elite,last online 17 hours ago,rankings.php?subregion=pac,BAMF,$21400 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,29481 km 2,http://blocgame.com/stats.php?id=5212,,,
Lyranistan,Lyranistan,http://blocgame.com/alliancestats.php?allianceid=1580,318k active personnel,12 ships,Advanced,Gandhi-like,14 factories,Elite,last online 16 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$20924 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,65193 km 2,http://blocgame.com/stats.php?id=56860,1745 Mbbl,,
MoonMania,MoonMan,http://blocgame.com/alliancestats.php?allianceid=1393,201k active personnel,37 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Good,last online 19 hours ago,rankings.php?subregion=ama,BAMF,$20884 million,alliancestats.php?allianceid=1393,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,36253 km 2,http://blocgame.com/stats.php?id=53650,,,
FreakTopia,Remington Steel,http://blocgame.com/alliancestats.php?allianceid=1393,278k active personnel,53 ships,Advanced,Gandhi-like,19 factories,Elite,last online 16 hours ago,rankings.php?subregion=ama,BAMF,$20261 million,alliancestats.php?allianceid=1393,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,105149 km 2,http://blocgame.com/stats.php?id=45527,,,
Canuckistan!!,Cosmic Canuck,http://blocgame.com/alliancestats.php?allianceid=1580,459k active personnel,37 ships,Advanced,Gandhi-like,20 factories,Elite,last online 32 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$20208 million,alliancestats.php?allianceid=1580,Persia,,Very Powerful,http://blocgame.com/rankings.php?subregion=per,103286 km 2,http://blocgame.com/stats.php?id=49526,2606 Mbbl,1 Tons,
kocksmashistan,negerus prime,http://blocgame.com/alliancestats.php?allianceid=1393,308k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,17 factories,Good,last online 178 hours ago,rankings.php?subregion=sub,BAMF,$20307 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sub,46508 km 2,http://blocgame.com/stats.php?id=49792,,,
Pooland,kurwa,http://blocgame.com/alliancestats.php?allianceid=1568,498k active personnel,18 ships,Advanced,Gandhi-like,24 factories,Elite,last online 21 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$19783 million,alliancestats.php?allianceid=1568,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,64773 km 2,http://blocgame.com/stats.php?id=49295,2646 Mbbl,1 Tons,
Khuzestan,Georgy Zhukov,http://blocgame.com/alliancestats.php?allianceid=1401,180k active personnel,47 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Elite,last online 13 hours ago,rankings.php?subregion=per,The Federal Colonies,$19834 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,35248 km 2,http://blocgame.com/stats.php?id=48914,3796 Mbbl,,
deepfriedbutter,kittenSmasher,http://blocgame.com/alliancestats.php?allianceid=1595,251k active personnel,57 ships,Advanced,Angelic,20 factories,Undisciplined Rabble,last online 34 hours ago,rankings.php?subregion=waf,The High Council,$19555 million,alliancestats.php?allianceid=1595,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,106871 km 2,http://blocgame.com/stats.php?id=44479,,,
Pheonix,Shockwave,http://blocgame.com/alliancestats.php?allianceid=1401,198k active personnel,66 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Good,last online 89 hours ago,rankings.php?subregion=per,The Federal Colonies,$19389 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,37998 km 2,http://blocgame.com/stats.php?id=40311,,2 Tons,
nation name,alysdexia,http://blocgame.com/alliancestats.php?allianceid=1393,259k active personnel,43 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Good,last online 52 hours ago,rankings.php?subregion=mes,BAMF,$19054 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,24759 km 2,http://blocgame.com/stats.php?id=49652,929 Mbbl,,
Hashashin,moffe,http://blocgame.com/alliancestats.php?allianceid=1644,381k active personnel,55 ships,Advanced,Gandhi-like,15 factories,Elite,online now,rankings.php?subregion=per,Inter/pol/,$18614 million,alliancestats.php?allianceid=1644,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,87765 km 2,http://blocgame.com/stats.php?id=54220,1871 Mbbl,,
Al-Petralia,El-Oil,http://blocgame.com/alliancestats.php?allianceid=1393,148k active personnel,45 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 13 hours ago,rankings.php?subregion=ara,BAMF,$19014 million,alliancestats.php?allianceid=1393,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,34559 km 2,http://blocgame.com/stats.php?id=52484,,,
Skhimm,Ept2415,http://blocgame.com/alliancestats.php?allianceid=1580,555k active personnel,84 ships,Advanced,Gandhi-like,17 factories,Standard,last online 25 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$18314 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,131329 km 2,http://blocgame.com/stats.php?id=52362,2950 Mbbl,14 Tons,
Deponia,PYZILEND,http://blocgame.com/alliancestats.php?allianceid=1393,259k active personnel,45 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Elite,last online 21 hours ago,rankings.php?subregion=chi,BAMF,$18607 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,41102 km 2,http://blocgame.com/stats.php?id=54760,,,
Kajima,Angelus,http://blocgame.com/alliancestats.php?allianceid=1580,278k active personnel,35 ships,Almost Modern,Gandhi-like,14 factories,Good,last online 59 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$18559 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,48262 km 2,http://blocgame.com/stats.php?id=46908,,,
Kalayaan,Fernindad E. Marcos,http://blocgame.com/alliancestats.php?allianceid=1393,259k active personnel,69 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 17 hours ago,rankings.php?subregion=pac,BAMF,$18421 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,79555 km 2,http://blocgame.com/stats.php?id=52349,,,
Argenwhite,Grecius,http://blocgame.com/alliancestats.php?allianceid=1580,25k active personnel,27 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,last online 18 hours ago,rankings.php?subregion=con,Brotherhood of Nod,$18097 million,alliancestats.php?allianceid=1580,Southern Cone,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=con,50711 km 2,http://blocgame.com/stats.php?id=40579,,,
QonoS,Tmonsta,http://blocgame.com/alliancestats.php?allianceid=1595,194k active personnel,35 ships,Persian Gulf War surplus,Pariah,12 factories,Elite,last online 16 hours ago,rankings.php?subregion=chi,The High Council,$17580 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,38834 km 2,http://blocgame.com/stats.php?id=44539,,,40%
Celtic Nations,BigWilly526,http://blocgame.com/alliancestats.php?allianceid=1580,350k active personnel,57 ships,Advanced,Gandhi-like,15 factories,Good,last online 17 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$17788 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,64179 km 2,http://blocgame.com/stats.php?id=7511,2371 Mbbl,,
Crimea,Hayro Khan,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,46 ships,Advanced,Gandhi-like,6 factories,Standard,last online 21 hours ago,rankings.php?subregion=atl,BAMF,$17307 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,30742 km 2,http://blocgame.com/stats.php?id=2570,,,5%
OnlyJuanOvue,BigGuyBane,http://blocgame.com/alliancestats.php?allianceid=1599,315k active personnel,55 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Good,last online 12 hours ago,rankings.php?subregion=ara,Wreckage brothers,$17101 million,alliancestats.php?allianceid=1599,Arabia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,68339 km 2,http://blocgame.com/stats.php?id=52889,,,
bro dude,guy man,http://blocgame.com/alliancestats.php?allianceid=1568,278k active personnel,45 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 21 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$16594 million,alliancestats.php?allianceid=1568,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,56539 km 2,http://blocgame.com/stats.php?id=49465,2409 Mbbl,,
Iranzamin,Lord of War,http://blocgame.com/alliancestats.php?allianceid=1644,243k active personnel,53 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Elite,last online 59 hours ago,rankings.php?subregion=per,Inter/pol/,$16379 million,alliancestats.php?allianceid=1644,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,50924 km 2,http://blocgame.com/stats.php?id=49556,,,
Genowia,ThePole,http://blocgame.com/alliancestats.php?allianceid=1393,278k active personnel,35 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Standard,last online 20 hours ago,rankings.php?subregion=pac,BAMF,$16267 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,48327 km 2,http://blocgame.com/stats.php?id=50839,,,
Greekrules,General Humphreys,http://blocgame.com/alliancestats.php?allianceid=1393,359k active personnel,53 ships,Advanced,Gandhi-like,17 factories,Elite,last online 29 hours ago,rankings.php?subregion=ara,BAMF,$16011 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,85841 km 2,http://blocgame.com/stats.php?id=43351,,,
Scavia,nike1155,http://blocgame.com/alliancestats.php?allianceid=1568,164k active personnel,51 ships,Almost Modern,Angelic,8 factories,Elite,last online 12 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$16190 million,alliancestats.php?allianceid=1568,Southern Cone,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=con,37866 km 2,http://blocgame.com/stats.php?id=52275,270 Mbbl,,
Peach,Tanaille,http://blocgame.com/alliancestats.php?allianceid=1393,415k active personnel,61 ships,Advanced,Gandhi-like,21 factories,Good,last online 13 hours ago,rankings.php?subregion=mes,BAMF,$16262 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,138270 km 2,http://blocgame.com/stats.php?id=54825,4188 Mbbl,,
Vizio,linkbro,http://blocgame.com/alliancestats.php?allianceid=1393,219k active personnel,16 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Elite,last online 32 hours ago,rankings.php?subregion=ara,BAMF,$16046 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,43797 km 2,http://blocgame.com/stats.php?id=39037,,,
Kardazar,Mahmud Ali,http://blocgame.com/alliancestats.php?allianceid=1393,258k active personnel,40 ships,Persian Gulf War surplus,Good,14 factories,Elite,last online 21 hours ago,rankings.php?subregion=ara,BAMF,$16283 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,32670 km 2,http://blocgame.com/stats.php?id=55305,2740 Mbbl,,
Almania,Almanich,http://blocgame.com/alliancestats.php?allianceid=1580,363k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,17 factories,Good,last online 13 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$16082 million,alliancestats.php?allianceid=1580,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,37527 km 2,http://blocgame.com/stats.php?id=51725,,,
Robots,stormbot28,http://blocgame.com/alliancestats.php?allianceid=1599,224k active personnel,32 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 32 hours ago,rankings.php?subregion=car,Wreckage brothers,$16067 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,53756 km 2,http://blocgame.com/stats.php?id=40242,,,
Skanonia,Beefy,http://blocgame.com/alliancestats.php?allianceid=1568,416k active personnel,51 ships,Persian Gulf War surplus,Questionable,19 factories,Poor,last online 232 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$15357 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,28436 km 2,http://blocgame.com/stats.php?id=44384,,,
See Aye Eh,BillWilson,http://blocgame.com/alliancestats.php?allianceid=1599,366k active personnel,68 ships,Advanced,Gandhi-like,14 factories,Standard,last online 13 hours ago,rankings.php?subregion=ara,Wreckage brothers,$15359 million,alliancestats.php?allianceid=1599,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,41234 km 2,http://blocgame.com/stats.php?id=52844,,1 Tons,
Krakozhia,Ilyich,http://blocgame.com/alliancestats.php?allianceid=1599,249k active personnel,34 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Standard,last online 13 hours ago,rankings.php?subregion=chi,Wreckage brothers,$15146 million,alliancestats.php?allianceid=1599,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,31809 km 2,http://blocgame.com/stats.php?id=39065,,,
Casa del Nolano,jnolat09,http://blocgame.com/alliancestats.php?allianceid=1599,138k active personnel,15 ships,Persian Gulf War surplus,Gandhi-like,5 factories,Good,last online 18 hours ago,rankings.php?subregion=ind,Wreckage brothers,$14915 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,17783 km 2,http://blocgame.com/stats.php?id=45936,,,
Markovia,RDM HC,http://blocgame.com/alliancestats.php?allianceid=1401,228k active personnel,31 ships,Almost Modern,Gandhi-like,9 factories,Elite,last online 16 hours ago,rankings.php?subregion=car,The Federal Colonies,$15131 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,38053 km 2,http://blocgame.com/stats.php?id=58369,,,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=1393,268k active personnel,42 ships,Persian Gulf War surplus,Angelic,11 factories,Good,last online 22 hours ago,rankings.php?subregion=pac,BAMF,$14845 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,53252 km 2,http://blocgame.com/stats.php?id=52368,,,
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,198k active personnel,43 ships,Advanced,Gandhi-like,8 factories,Good,last online 13 hours ago,rankings.php?subregion=mes,The Federal Colonies,$14739 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,,2 Tons,
Bourbon Island,Gypsy Danger,http://blocgame.com/alliancestats.php?allianceid=1568,256k active personnel,9 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Good,last online 37 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$14367 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,34351 km 2,http://blocgame.com/stats.php?id=41247,1338 Mbbl,,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1594,371k active personnel,77 ships,Advanced,Gandhi-like,22 factories,Elite,last online 26 hours ago,rankings.php?subregion=pac,The Cartel,$14846 million,alliancestats.php?allianceid=1594,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,585 Mbbl,,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,143k active personnel,27 ships,Almost Modern,Angelic,6 factories,Elite,last online 12 hours ago,rankings.php?subregion=ama,Inter/pol/,$14571 million,alliancestats.php?allianceid=1644,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,33220 km 2,http://blocgame.com/stats.php?id=54480,,,
