country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,66k active personnel,10 ships,Vietnam War surplus,6 factories,Elite,last online 16 hours ago,rankings.php?subregion=waf,BAMF,$8169 million,alliancestats.php?allianceid=1393,West Africa,,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,31452 km 2,http://blocgame.com/stats.php?id=57192,,,
Void,Zamuljuk,http://blocgame.com/alliancestats.php?allianceid=1644,129k active personnel,3 ships,Almost Modern,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=mes,Inter/pol/,$8156 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,10536 km 2,http://blocgame.com/stats.php?id=55103,,,
RiceFields,Jean-Jean,http://blocgame.com/alliancestats.php?allianceid=1599,40k active personnel,3 ships,Almost Modern,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,Wreckage brothers,$8015 million,alliancestats.php?allianceid=1599,East Indies,Depleted,Powerful,http://blocgame.com/rankings.php?subregion=ind,34500 km 2,http://blocgame.com/stats.php?id=52930,204 Mbbl,,
Melaka,Hang Tuah,http://blocgame.com/alliancestats.php?allianceid=1595,141k active personnel,14 ships,Almost Modern,11 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,The High Council,$7582 million,alliancestats.php?allianceid=1595,East Indies,,Powerful,http://blocgame.com/rankings.php?subregion=ind,54945 km 2,http://blocgame.com/stats.php?id=57146,,,
The Lost,Vypr,http://blocgame.com/alliancestats.php?allianceid=1682,56k active personnel,12 ships,Vietnam War surplus,5 factories,Elite,last online 45 hours ago,rankings.php?subregion=sea,S.T.A.L.K.E.R.,$7989 million,alliancestats.php?allianceid=1682,Indochina,,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,32299 km 2,http://blocgame.com/stats.php?id=40441,,,
New Akbaristan,Kalish Al-Quadaffi,http://blocgame.com/alliancestats.php?allianceid=1595,109k active personnel,22 ships,Almost Modern,9 factories,Elite,last online 10 hours ago,rankings.php?subregion=egy,The High Council,$7916 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53749 km 2,http://blocgame.com/stats.php?id=56420,,,
Pathos,Hope,http://blocgame.com/alliancestats.php?allianceid=1682,47k active personnel,15 ships,Vietnam War surplus,3 factories,Elite,last online 71 hours ago,rankings.php?subregion=atl,S.T.A.L.K.E.R.,$7851 million,alliancestats.php?allianceid=1682,Atlas,,Powerful,http://blocgame.com/rankings.php?subregion=atl,12519 km 2,http://blocgame.com/stats.php?id=56155,,,
Graceland,Elvis,http://blocgame.com/alliancestats.php?allianceid=1393,163k active personnel,8 ships,Korean War surplus,6 factories,Elite,last online 1 hours ago,rankings.php?subregion=eaf,BAMF,$7728 million,alliancestats.php?allianceid=1393,East Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,52676 km 2,http://blocgame.com/stats.php?id=7435,,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1393,252k active personnel,23 ships,Persian Gulf War surplus,9 factories,Good,online now,rankings.php?subregion=ara,BAMF,$7704 million,alliancestats.php?allianceid=1393,Arabia,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,62457 km 2,http://blocgame.com/stats.php?id=55911,13338 Mbbl,,
Funktahulia,Sweet Baby Doc,http://blocgame.com/alliancestats.php?allianceid=1401,163k active personnel,0 ships,Persian Gulf War surplus,12 factories,Standard,last online 2 hours ago,rankings.php?subregion=car,The Federal Colonies,$7798 million,alliancestats.php?allianceid=1401,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,60683 km 2,http://blocgame.com/stats.php?id=47179,,,
Palmeiras,BrPony,http://blocgame.com/alliancestats.php?allianceid=1382,218k active personnel,51 ships,Persian Gulf War surplus,8 factories,Poor,last online 2 hours ago,rankings.php?subregion=mes,Non-Aligned Movement,$7691 million,alliancestats.php?allianceid=1382,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,27949 km 2,http://blocgame.com/stats.php?id=52988,,1 Tons,
Eisen,Balthazaar,http://blocgame.com/alliancestats.php?allianceid=1599,241k active personnel,42 ships,Persian Gulf War surplus,12 factories,Good,online now,rankings.php?subregion=chi,Wreckage brothers,$7576 million,alliancestats.php?allianceid=1599,China,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,75689 km 2,http://blocgame.com/stats.php?id=53566,,,
MumbosMountain,Mumbo Jumbo,http://blocgame.com/alliancestats.php?allianceid=1382,92k active personnel,13 ships,Almost Modern,7 factories,Standard,last online 24 hours ago,rankings.php?subregion=mex,Non-Aligned Movement,$7507 million,alliancestats.php?allianceid=1382,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,52541 km 2,http://blocgame.com/stats.php?id=54444,,,
Habibastan,Ahmed Habib,http://blocgame.com/alliancestats.php?allianceid=1393,225k active personnel,8 ships,Almost Modern,12 factories,Standard,last online 11 hours ago,rankings.php?subregion=egy,BAMF,$7623 million,alliancestats.php?allianceid=1393,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,77000 km 2,http://blocgame.com/stats.php?id=5936,,,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,134k active personnel,15 ships,Almost Modern,10 factories,Standard,last online 4 hours ago,rankings.php?subregion=pac,The High Council,$7627 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40215 km 2,http://blocgame.com/stats.php?id=57066,,,20%
Rhod3sia,FreeMindInside,http://blocgame.com/alliancestats.php?allianceid=1568,159k active personnel,42 ships,Persian Gulf War surplus,8 factories,Good,online now,rankings.php?subregion=saf,Brotherhood of Zion,$7233 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,50846 km 2,http://blocgame.com/stats.php?id=52679,,,5%
Translandia,5Six,http://blocgame.com/alliancestats.php?allianceid=1568,171k active personnel,1 ships,Advanced,14 factories,Good,last online 6 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$7488 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,107766 km 2,http://blocgame.com/stats.php?id=46112,,,
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1651,347k active personnel,58 ships,Advanced,21 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,The Red Cross,$7394 million,alliancestats.php?allianceid=1651,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,132885 km 2,http://blocgame.com/stats.php?id=53759,2084 Mbbl,,
Skirr,frap129,http://blocgame.com/alliancestats.php?allianceid=1580,3k active personnel,17 ships,Almost Modern,3 factories,Good,last online 7 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$7612 million,alliancestats.php?allianceid=1580,Mesopotamia,,None,http://blocgame.com/rankings.php?subregion=mes,13285 km 2,http://blocgame.com/stats.php?id=35744,1897 Mbbl,,
Kuto,AKMB,http://blocgame.com/alliancestats.php?allianceid=1401,157k active personnel,0 ships,Vietnam War surplus,6 factories,Poor,last online 6 hours ago,rankings.php?subregion=per,The Federal Colonies,$7294 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,15721 km 2,http://blocgame.com/stats.php?id=40095,,,
al-Masketta,kingcuck,http://blocgame.com/alliancestats.php?allianceid=1599,264k active personnel,18 ships,Persian Gulf War surplus,17 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,Wreckage brothers,$7297 million,alliancestats.php?allianceid=1599,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,78128 km 2,http://blocgame.com/stats.php?id=53028,4957 Mbbl,,
Orindesia,IvanLivitnenko,http://blocgame.com/alliancestats.php?allianceid=1682,91k active personnel,13 ships,Almost Modern,3 factories,Good,last online 27 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$7312 million,alliancestats.php?allianceid=1682,East Indies,,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,19565 km 2,http://blocgame.com/stats.php?id=55700,,,
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,180k active personnel,15 ships,Vietnam War surplus,9 factories,Elite,last online 3 hours ago,rankings.php?subregion=sea,BAMF,$7221 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sea,50930 km 2,http://blocgame.com/stats.php?id=57937,52 Mbbl,,
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1594,234k active personnel,31 ships,Persian Gulf War surplus,14 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,The Cartel,$7239 million,alliancestats.php?allianceid=1594,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,97586 km 2,http://blocgame.com/stats.php?id=42376,,6 Tons,
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=1568,229k active personnel,3 ships,Advanced,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$7088 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,98507 km 2,http://blocgame.com/stats.php?id=52255,,44 Tons,
Showerland,Showerman,http://blocgame.com/alliancestats.php?allianceid=1580,270k active personnel,34 ships,Almost Modern,12 factories,Elite,online now,rankings.php?subregion=per,Brotherhood of Nod,$7138 million,alliancestats.php?allianceid=1580,Persia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=per,48894 km 2,http://blocgame.com/stats.php?id=53306,,,
Roman Empire,Trajan,http://blocgame.com/alliancestats.php?allianceid=1580,145k active personnel,2 ships,Vietnam War surplus,4 factories,Standard,last online 1 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$7163 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,22589 km 2,http://blocgame.com/stats.php?id=57846,,,
United,allsmart,http://blocgame.com/alliancestats.php?allianceid=1401,68k active personnel,17 ships,Vietnam War surplus,8 factories,Good,last online 4 hours ago,rankings.php?subregion=gra,The Federal Colonies,$7203 million,alliancestats.php?allianceid=1401,Gran Colombia,Depleted,Powerful,http://blocgame.com/rankings.php?subregion=gra,51697 km 2,http://blocgame.com/stats.php?id=57257,,,
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,222k active personnel,17 ships,Almost Modern,9 factories,Good,last online 17 hours ago,rankings.php?subregion=sub,BAMF,$7125 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,57042 km 2,http://blocgame.com/stats.php?id=58035,,,
Cocobongo,Cuban Pete,http://blocgame.com/alliancestats.php?allianceid=1595,99k active personnel,10 ships,Vietnam War surplus,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=gra,The High Council,$7149 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Large,http://blocgame.com/rankings.php?subregion=gra,25358 km 2,http://blocgame.com/stats.php?id=58193,,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,14k active personnel,10 ships,Almost Modern,3 factories,Good,online now,rankings.php?subregion=chi,The High Council,$5939 million,alliancestats.php?allianceid=1595,China,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=chi,11441 km 2,http://blocgame.com/stats.php?id=47573,,,
Orendoria,Sir Grammar Nazi,http://blocgame.com/alliancestats.php?allianceid=1393,7k active personnel,18 ships,Almost Modern,7 factories,Elite,last online 158 hours ago,rankings.php?subregion=egy,BAMF,$7162 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,22977 km 2,http://blocgame.com/stats.php?id=52948,,,
Indonia,Indy,http://blocgame.com/alliancestats.php?allianceid=1644,138k active personnel,27 ships,Persian Gulf War surplus,6 factories,Good,last online 69 hours ago,rankings.php?subregion=ara,Inter/pol/,$7080 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,24830 km 2,http://blocgame.com/stats.php?id=52315,981 Mbbl,,
Jam,pbjam,http://blocgame.com/alliancestats.php?allianceid=1580,146k active personnel,19 ships,Vietnam War surplus,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=ind,Brotherhood of Nod,$7060 million,alliancestats.php?allianceid=1580,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,37884 km 2,http://blocgame.com/stats.php?id=56490,117 Mbbl,,
Masketto,svidjod,http://blocgame.com/alliancestats.php?allianceid=1599,157k active personnel,2 ships,Persian Gulf War surplus,14 factories,Elite,online now,rankings.php?subregion=egy,Wreckage brothers,$7023 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,86896 km 2,http://blocgame.com/stats.php?id=55437,10817 Mbbl,,
The UCOA,Stephanobroburg123,http://blocgame.com/alliancestats.php?allianceid=1568,57k active personnel,8 ships,Almost Modern,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$7030 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10682 km 2,http://blocgame.com/stats.php?id=54240,,,
Bloodied Stools,cowds,http://blocgame.com/alliancestats.php?allianceid=1595,59k active personnel,5 ships,Korean War surplus,4 factories,Good,last online 15 hours ago,rankings.php?subregion=gra,The High Council,$7041 million,alliancestats.php?allianceid=1595,Gran Colombia,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=gra,24261 km 2,http://blocgame.com/stats.php?id=56997,,,
Funs and Ammo,Ivan Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1682,95k active personnel,11 ships,Vietnam War surplus,3 factories,Elite,last online 10 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$7039 million,alliancestats.php?allianceid=1682,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,18067 km 2,http://blocgame.com/stats.php?id=55794,,,
Saminis,Marcus Slate,http://blocgame.com/alliancestats.php?allianceid=1791,118k active personnel,13 ships,Korean War surplus,5 factories,Good,last online 47 hours ago,rankings.php?subregion=con,IDA,$7043 million,alliancestats.php?allianceid=1791,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,38761 km 2,http://blocgame.com/stats.php?id=54520,,,
CZUKAY Love,Zefiro,http://blocgame.com/alliancestats.php?allianceid=1704,9k active personnel,2 ships,Vietnam War surplus,3 factories,Good,last online 3 hours ago,rankings.php?subregion=per,Kekolutionaries,$5665 million,alliancestats.php?allianceid=1704,Persia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=per,12880 km 2,http://blocgame.com/stats.php?id=52807,,,
Esboslavia,Swatbot26,http://blocgame.com/alliancestats.php?allianceid=1599,116k active personnel,11 ships,Vietnam War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,Wreckage brothers,$6948 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,20965 km 2,http://blocgame.com/stats.php?id=57376,,,
Omnia,Bropo,http://blocgame.com/alliancestats.php?allianceid=1568,5k active personnel,6 ships,Almost Modern,10 factories,Good,last online 135 hours ago,rankings.php?subregion=ind,Brotherhood of Zion,$6971 million,alliancestats.php?allianceid=1568,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,57002 km 2,http://blocgame.com/stats.php?id=57055,,,
PolandThePower,PolandThePower44,http://blocgame.com/alliancestats.php?allianceid=1393,174k active personnel,14 ships,Korean War surplus,8 factories,Standard,last online 6 hours ago,rankings.php?subregion=mes,BAMF,$6857 million,alliancestats.php?allianceid=1393,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,32066 km 2,http://blocgame.com/stats.php?id=58217,,,
Brhodesia,Dragonlore,http://blocgame.com/alliancestats.php?allianceid=1644,8k active personnel,26 ships,Almost Modern,3 factories,Elite,last online 168 hours ago,rankings.php?subregion=congo,Inter/pol/,$6842 million,alliancestats.php?allianceid=1644,Congo,,Mediocre,http://blocgame.com/rankings.php?subregion=congo,16638 km 2,http://blocgame.com/stats.php?id=52805,,,
al-Qatal,Poldena,http://blocgame.com/alliancestats.php?allianceid=1644,90k active personnel,12 ships,Vietnam War surplus,6 factories,Elite,online now,rankings.php?subregion=ara,Inter/pol/,$6758 million,alliancestats.php?allianceid=1644,Arabia,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,42436 km 2,http://blocgame.com/stats.php?id=57996,2415 Mbbl,,
Marslavia,Surveyvon,http://blocgame.com/alliancestats.php?allianceid=1393,151k active personnel,0 ships,Vietnam War surplus,5 factories,Elite,last online 16 hours ago,rankings.php?subregion=waf,BAMF,$6741 million,alliancestats.php?allianceid=1393,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,15249 km 2,http://blocgame.com/stats.php?id=56758,41 Mbbl,,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,189k active personnel,23 ships,Almost Modern,6 factories,Elite,last online 26 hours ago,rankings.php?subregion=sub,Inter/pol/,$6698 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
FistPump,MasterChef,http://blocgame.com/alliancestats.php?allianceid=1580,250k active personnel,14 ships,Persian Gulf War surplus,6 factories,Good,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$6661 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,26408 km 2,http://blocgame.com/stats.php?id=43623,,,
Utrokistan,Taslet,,34k active personnel,13 ships,Vietnam War surplus,4 factories,Good,last online 46 hours ago,rankings.php?subregion=chi,,$6725 million,,China,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=chi,15536 km 2,http://blocgame.com/stats.php?id=53002,,,
Utopiastan,SilmAlpha,http://blocgame.com/alliancestats.php?allianceid=1393,139k active personnel,13 ships,Almost Modern,8 factories,Good,last online 3 hours ago,rankings.php?subregion=gui,BAMF,$6607 million,alliancestats.php?allianceid=1393,Guinea,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,44859 km 2,http://blocgame.com/stats.php?id=56876,191 Mbbl,,
PMAOA,Mbatume II,http://blocgame.com/alliancestats.php?allianceid=1595,35k active personnel,7 ships,Korean War surplus,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=gui,The High Council,$6715 million,alliancestats.php?allianceid=1595,Guinea,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,13257 km 2,http://blocgame.com/stats.php?id=54574,,,
Chaouenne,pyrignis,http://blocgame.com/alliancestats.php?allianceid=1595,130k active personnel,10 ships,Vietnam War surplus,4 factories,Good,last online 3 hours ago,rankings.php?subregion=atl,The High Council,$6594 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,13258 km 2,http://blocgame.com/stats.php?id=42019,12248 Mbbl,,5%
Argon,Argus,http://blocgame.com/alliancestats.php?allianceid=1644,43k active personnel,9 ships,Vietnam War surplus,8 factories,Good,online now,rankings.php?subregion=atl,Inter/pol/,$6707 million,alliancestats.php?allianceid=1644,Atlas,,Large,http://blocgame.com/rankings.php?subregion=atl,38141 km 2,http://blocgame.com/stats.php?id=57323,,,
Ceannesburg,theorange0,http://blocgame.com/alliancestats.php?allianceid=1568,64k active personnel,11 ships,Second World War surplus,4 factories,Elite,last online 17 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$6607 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,21113 km 2,http://blocgame.com/stats.php?id=56500,416 Mbbl,,
Skywalker,War Raven,http://blocgame.com/alliancestats.php?allianceid=1393,118k active personnel,6 ships,Korean War surplus,5 factories,Undisciplined Rabble,last online 143 hours ago,rankings.php?subregion=ama,BAMF,$6527 million,alliancestats.php?allianceid=1393,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,23434 km 2,http://blocgame.com/stats.php?id=57844,,,
Merrowholt,B. Summers,http://blocgame.com/alliancestats.php?allianceid=1595,101k active personnel,37 ships,Almost Modern,6 factories,Good,last online 21 hours ago,rankings.php?subregion=mes,The High Council,$6380 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,23711 km 2,http://blocgame.com/stats.php?id=54923,,,
Texastan,Rebel Lord,http://blocgame.com/alliancestats.php?allianceid=1644,81k active personnel,5 ships,Korean War surplus,2 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=mes,Inter/pol/,$6434 million,alliancestats.php?allianceid=1644,Mesopotamia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mes,20245 km 2,http://blocgame.com/stats.php?id=58149,14215 Mbbl,,
Mnemosyne,Solus,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,18 ships,Second World War surplus,5 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,BAMF,$6432 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,26486 km 2,http://blocgame.com/stats.php?id=57952,,,
Alanies,Alany,http://blocgame.com/alliancestats.php?allianceid=1644,62k active personnel,11 ships,Persian Gulf War surplus,9 factories,Elite,online now,rankings.php?subregion=mes,Inter/pol/,$7913 million,alliancestats.php?allianceid=1644,Mesopotamia,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=mes,55427 km 2,http://blocgame.com/stats.php?id=54617,,,
Nuremburg,Heinrich,http://blocgame.com/alliancestats.php?allianceid=1595,38k active personnel,22 ships,Almost Modern,5 factories,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=chi,The High Council,$6506 million,alliancestats.php?allianceid=1595,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,23708 km 2,http://blocgame.com/stats.php?id=53615,,,
Free Phoenix,Captain Mandrake,http://blocgame.com/alliancestats.php?allianceid=1393,66k active personnel,14 ships,Korean War surplus,3 factories,Elite,last online 94 hours ago,rankings.php?subregion=mex,BAMF,$6446 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,20318 km 2,http://blocgame.com/stats.php?id=58198,107 Mbbl,,
FlySoGood,ycheez,http://blocgame.com/alliancestats.php?allianceid=1599,65k active personnel,22 ships,Persian Gulf War surplus,6 factories,Elite,online now,rankings.php?subregion=pac,Wreckage brothers,$6444 million,alliancestats.php?allianceid=1599,Pacific Rim,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,38572 km 2,http://blocgame.com/stats.php?id=54541,,,
Bahavian,Captain LoveDucks,http://blocgame.com/alliancestats.php?allianceid=1599,197k active personnel,23 ships,Almost Modern,11 factories,Elite,last online 14 hours ago,rankings.php?subregion=sub,Wreckage brothers,$7696 million,alliancestats.php?allianceid=1599,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,89389 km 2,http://blocgame.com/stats.php?id=54960,,1 Tons,
Reality,fujisyugi,http://blocgame.com/alliancestats.php?allianceid=1393,159k active personnel,3 ships,Persian Gulf War surplus,7 factories,Good,last online 16 hours ago,rankings.php?subregion=saf,BAMF,$6341 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=saf,69246 km 2,http://blocgame.com/stats.php?id=53029,,,5%
skrubrikei,coweymcnuggets,http://blocgame.com/alliancestats.php?allianceid=1568,71k active personnel,12 ships,Vietnam War surplus,6 factories,Elite,last online 11 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$6264 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,38005 km 2,http://blocgame.com/stats.php?id=48846,,,
DFWEFWEF,dmc5,http://blocgame.com/alliancestats.php?allianceid=1644,125k active personnel,31 ships,Almost Modern,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Inter/pol/,$7149 million,alliancestats.php?allianceid=1644,Arabia,,Powerful,http://blocgame.com/rankings.php?subregion=ara,31883 km 2,http://blocgame.com/stats.php?id=55118,,,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,128k active personnel,22 ships,Almost Modern,4 factories,Elite,last online 26 hours ago,rankings.php?subregion=sub,Inter/pol/,$6256 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,,,
Ilonia,Indigo Blues,http://blocgame.com/alliancestats.php?allianceid=1580,132k active personnel,10 ships,Almost Modern,6 factories,Good,last online 5 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$6120 million,alliancestats.php?allianceid=1580,Arabia,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,50392 km 2,http://blocgame.com/stats.php?id=55914,3141 Mbbl,,
Die Eisenfaust,Allgemeine Stahlhammer,http://blocgame.com/alliancestats.php?allianceid=1644,84k active personnel,11 ships,Vietnam War surplus,7 factories,Standard,last online 2 hours ago,rankings.php?subregion=sub,Inter/pol/,$6119 million,alliancestats.php?allianceid=1644,The Subcontinent,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,35310 km 2,http://blocgame.com/stats.php?id=51904,,,
New Palestina,MacK0797,http://blocgame.com/alliancestats.php?allianceid=1568,149k active personnel,1 ships,Vietnam War surplus,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$6152 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,42419 km 2,http://blocgame.com/stats.php?id=58215,,,
Steel Beams,spacebunneh,http://blocgame.com/alliancestats.php?allianceid=1595,108k active personnel,0 ships,Korean War surplus,6 factories,Poor,last online 4 hours ago,rankings.php?subregion=gra,The High Council,$6016 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,15283 km 2,http://blocgame.com/stats.php?id=55509,,,
Costa Del Sol,Wittenoom,http://blocgame.com/alliancestats.php?allianceid=1644,125k active personnel,0 ships,Korean War surplus,5 factories,Good,last online 6 hours ago,rankings.php?subregion=pac,Inter/pol/,$6044 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,20710 km 2,http://blocgame.com/stats.php?id=40097,,,
Ragnorak,Yggdrasil,http://blocgame.com/alliancestats.php?allianceid=1644,52k active personnel,36 ships,Almost Modern,8 factories,Good,online now,rankings.php?subregion=egy,Inter/pol/,$6184 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,70992 km 2,http://blocgame.com/stats.php?id=52905,,,
