country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Cocobongo,Cuban Pete,http://blocgame.com/alliancestats.php?allianceid=1595,149k active personnel,10 ships,Vietnam War surplus,5 factories,Elite,last online 18 hours ago,rankings.php?subregion=gra,The High Council,$7737 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=gra,25358 km 2,http://blocgame.com/stats.php?id=58193,,
Jam,pbjam,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,19 ships,Vietnam War surplus,6 factories,Good,last online 73 hours ago,rankings.php?subregion=ind,Brotherhood of Nod,$7729 million,alliancestats.php?allianceid=1580,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,37884 km 2,http://blocgame.com/stats.php?id=56490,,
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,222k active personnel,20 ships,Almost Modern,9 factories,Good,last online 54 hours ago,rankings.php?subregion=sub,BAMF,$7694 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sub,57342 km 2,http://blocgame.com/stats.php?id=58035,,
PMAOA,Mbatume II,http://blocgame.com/alliancestats.php?allianceid=1595,95k active personnel,11 ships,Korean War surplus,4 factories,Elite,last online 23 hours ago,rankings.php?subregion=gui,The High Council,$7645 million,alliancestats.php?allianceid=1595,Guinea,,Very Powerful,,http://blocgame.com/rankings.php?subregion=gui,13257 km 2,http://blocgame.com/stats.php?id=54574,,
PolandThePower,PolandThePower44,http://blocgame.com/alliancestats.php?allianceid=1393,188k active personnel,15 ships,Vietnam War surplus,9 factories,Standard,last online 10 hours ago,rankings.php?subregion=mes,BAMF,$7590 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,32066 km 2,http://blocgame.com/stats.php?id=58217,,
The Lost,Vypr,http://blocgame.com/alliancestats.php?allianceid=1682,33k active personnel,11 ships,Vietnam War surplus,4 factories,Elite,last online 58 hours ago,rankings.php?subregion=sea,S.T.A.L.K.E.R.,$7575 million,alliancestats.php?allianceid=1682,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,26119 km 2,http://blocgame.com/stats.php?id=40441,,
Showerland,Showerman,http://blocgame.com/alliancestats.php?allianceid=1580,270k active personnel,39 ships,Almost Modern,13 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$7524 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,48894 km 2,http://blocgame.com/stats.php?id=53306,,
Nuremburg,Heinrich,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,22 ships,Almost Modern,5 factories,Undisciplined Rabble,last online 112 hours ago,rankings.php?subregion=chi,The High Council,$7530 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,23708 km 2,http://blocgame.com/stats.php?id=53615,,
al-Masketta,kingcuck,http://blocgame.com/alliancestats.php?allianceid=1599,294k active personnel,24 ships,Persian Gulf War surplus,17 factories,Elite,last online 6 hours ago,rankings.php?subregion=ara,Wreckage brothers,$7479 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,78128 km 2,http://blocgame.com/stats.php?id=53028,4073 Mbbl,
Indonia,Indy,http://blocgame.com/alliancestats.php?allianceid=1644,138k active personnel,31 ships,Persian Gulf War surplus,6 factories,Good,last online 60 hours ago,rankings.php?subregion=ara,Inter/pol/,$7477 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,24830 km 2,http://blocgame.com/stats.php?id=52315,675 Mbbl,
Funs and Ammo,Ivan Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1682,147k active personnel,11 ships,Vietnam War surplus,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$7421 million,alliancestats.php?allianceid=1682,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,18067 km 2,http://blocgame.com/stats.php?id=55794,,
Translandia,5Six,http://blocgame.com/alliancestats.php?allianceid=1568,171k active personnel,1 ships,Advanced,14 factories,Good,last online 3 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$7402 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,107766 km 2,http://blocgame.com/stats.php?id=46112,,
Yudai,Der Fuhrer,http://blocgame.com/alliancestats.php?allianceid=1382,40k active personnel,18 ships,Almost Modern,3 factories,Elite,last online 104 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$7406 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,14747 km 2,http://blocgame.com/stats.php?id=50302,,
Die Eisenfaust,Allgemeine Stahlhammer,http://blocgame.com/alliancestats.php?allianceid=1644,27k active personnel,9 ships,Vietnam War surplus,7 factories,Elite,online now,rankings.php?subregion=sub,Inter/pol/,$7454 million,alliancestats.php?allianceid=1644,The Subcontinent,Near Depletion,Powerful,,http://blocgame.com/rankings.php?subregion=sub,39503 km 2,http://blocgame.com/stats.php?id=51904,,
Texastan,Rebel Lord,http://blocgame.com/alliancestats.php?allianceid=1644,19k active personnel,5 ships,Vietnam War surplus,4 factories,Good,last online 27 hours ago,rankings.php?subregion=mes,Inter/pol/,$7369 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mes,23336 km 2,http://blocgame.com/stats.php?id=58149,14357 Mbbl,
Roman Empire,Trajan,http://blocgame.com/alliancestats.php?allianceid=1580,174k active personnel,2 ships,Vietnam War surplus,4 factories,Elite,last online 13 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$7318 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,22589 km 2,http://blocgame.com/stats.php?id=57846,,
skrubrikei,coweymcnuggets,http://blocgame.com/alliancestats.php?allianceid=1568,67k active personnel,12 ships,Vietnam War surplus,6 factories,Elite,online now,rankings.php?subregion=pac,Brotherhood of Zion,$6976 million,alliancestats.php?allianceid=1568,Pacific Rim,Near Depletion,Somewhat Large,,http://blocgame.com/rankings.php?subregion=pac,38315 km 2,http://blocgame.com/stats.php?id=48846,,
Masketto,svidjod,http://blocgame.com/alliancestats.php?allianceid=1599,199k active personnel,20 ships,Persian Gulf War surplus,14 factories,Good,last online 4 hours ago,rankings.php?subregion=egy,Wreckage brothers,$7224 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,86328 km 2,http://blocgame.com/stats.php?id=55437,10251 Mbbl,
Free Phoenix,Captain Mandrake,http://blocgame.com/alliancestats.php?allianceid=1393,66k active personnel,17 ships,Korean War surplus,3 factories,Elite,last online 106 hours ago,rankings.php?subregion=mex,BAMF,$7265 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mex,20318 km 2,http://blocgame.com/stats.php?id=58198,,
MumbosMountain,Mumbo Jumbo,http://blocgame.com/alliancestats.php?allianceid=1382,79k active personnel,13 ships,Almost Modern,7 factories,Elite,last online 26 hours ago,rankings.php?subregion=mex,Non-Aligned Movement,$7220 million,alliancestats.php?allianceid=1382,Mesoamerica,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mex,52541 km 2,http://blocgame.com/stats.php?id=54444,,
The Red Empire,SpecialForces,http://blocgame.com/alliancestats.php?allianceid=1580,174k active personnel,11 ships,Vietnam War surplus,5 factories,Elite,online now,rankings.php?subregion=per,Brotherhood of Nod,$7158 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=per,34536 km 2,http://blocgame.com/stats.php?id=59076,,
Cascoia,unioncomic,http://blocgame.com/alliancestats.php?allianceid=1568,82k active personnel,47 ships,Persian Gulf War surplus,12 factories,Standard,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$7105 million,alliancestats.php?allianceid=1568,Arabia,,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,81023 km 2,http://blocgame.com/stats.php?id=54174,,
Reality,fujisyugi,http://blocgame.com/alliancestats.php?allianceid=1393,159k active personnel,3 ships,Persian Gulf War surplus,7 factories,Standard,last online 10 hours ago,rankings.php?subregion=saf,BAMF,$7191 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=saf,69246 km 2,http://blocgame.com/stats.php?id=53029,,5%
Ilonia,Indigo Blues,http://blocgame.com/alliancestats.php?allianceid=1580,82k active personnel,10 ships,Almost Modern,8 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$7117 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,59012 km 2,http://blocgame.com/stats.php?id=55914,2905 Mbbl,
Kutlesh,Kutlesh,http://blocgame.com/alliancestats.php?allianceid=1382,14k active personnel,20 ships,Persian Gulf War surplus,10 factories,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$7215 million,alliancestats.php?allianceid=1382,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,70361 km 2,http://blocgame.com/stats.php?id=54847,,
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=1568,189k active personnel,3 ships,Advanced,8 factories,Good,online now,rankings.php?subregion=saf,Brotherhood of Zion,$7126 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,47 Tons,http://blocgame.com/rankings.php?subregion=saf,98507 km 2,http://blocgame.com/stats.php?id=52255,,
United,allsmart,http://blocgame.com/alliancestats.php?allianceid=1401,34k active personnel,17 ships,Vietnam War surplus,6 factories,Good,last online 2 hours ago,rankings.php?subregion=gra,The Federal Colonies,$7146 million,alliancestats.php?allianceid=1401,Gran Colombia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,41386 km 2,http://blocgame.com/stats.php?id=57257,,
Lagoense,Marechal Fabra,http://blocgame.com/alliancestats.php?allianceid=1599,159k active personnel,6 ships,Korean War surplus,5 factories,Elite,last online 13 hours ago,rankings.php?subregion=car,Wreckage brothers,$7076 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,27776 km 2,http://blocgame.com/stats.php?id=57361,100 Mbbl,
Esboslavia,Swatbot26,http://blocgame.com/alliancestats.php?allianceid=1599,105k active personnel,13 ships,Vietnam War surplus,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=car,Wreckage brothers,$6700 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,21376 km 2,http://blocgame.com/stats.php?id=57376,,
Marslavia,Surveyvon,http://blocgame.com/alliancestats.php?allianceid=1393,151k active personnel,0 ships,Vietnam War surplus,5 factories,Good,last online 10 hours ago,rankings.php?subregion=waf,BAMF,$7042 million,alliancestats.php?allianceid=1393,West Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,15249 km 2,http://blocgame.com/stats.php?id=56758,,
Kuto,AKMB,http://blocgame.com/alliancestats.php?allianceid=1401,157k active personnel,0 ships,Vietnam War surplus,6 factories,Standard,last online 4 hours ago,rankings.php?subregion=per,The Federal Colonies,$6963 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,15721 km 2,http://blocgame.com/stats.php?id=40095,,
I Am Mad,I Am Mad,http://blocgame.com/alliancestats.php?allianceid=1644,140k active personnel,38 ships,Vietnam War surplus,4 factories,Elite,online now,rankings.php?subregion=mes,Inter/pol/,$6949 million,alliancestats.php?allianceid=1644,Mesopotamia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,39603 km 2,http://blocgame.com/stats.php?id=58303,,
FistPump,MasterChef,http://blocgame.com/alliancestats.php?allianceid=1580,250k active personnel,14 ships,Persian Gulf War surplus,6 factories,Good,last online 6 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$6911 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,26408 km 2,http://blocgame.com/stats.php?id=43623,,
Utopiastan,SilmAlpha,http://blocgame.com/alliancestats.php?allianceid=1393,191k active personnel,13 ships,Almost Modern,8 factories,Good,online now,rankings.php?subregion=gui,BAMF,$6867 million,alliancestats.php?allianceid=1393,Guinea,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gui,44859 km 2,http://blocgame.com/stats.php?id=56876,28 Mbbl,
DFWEFWEF,dmc5,http://blocgame.com/alliancestats.php?allianceid=1644,215k active personnel,34 ships,Almost Modern,8 factories,Elite,online now,rankings.php?subregion=ara,Inter/pol/,$6811 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,32083 km 2,http://blocgame.com/stats.php?id=55118,,
NMZ,Hally,http://blocgame.com/alliancestats.php?allianceid=1568,115k active personnel,0 ships,Almost Modern,8 factories,Standard,last online 24 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$6876 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,77645 km 2,http://blocgame.com/stats.php?id=51877,,
Boomtown,Rataca1000,http://blocgame.com/alliancestats.php?allianceid=1810,23k active personnel,4 ships,Vietnam War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=chi,EUN,$6786 million,alliancestats.php?allianceid=1810,China,Depleted,Somewhat Large,,http://blocgame.com/rankings.php?subregion=chi,1970 km 2,http://blocgame.com/stats.php?id=50054,,
Chaouenne,pyrignis,http://blocgame.com/alliancestats.php?allianceid=1595,128k active personnel,10 ships,Vietnam War surplus,4 factories,Good,last online 2 hours ago,rankings.php?subregion=atl,The High Council,$6770 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,13258 km 2,http://blocgame.com/stats.php?id=42019,12078 Mbbl,5%
New Palestina,MacK0797,http://blocgame.com/alliancestats.php?allianceid=1568,175k active personnel,2 ships,Almost Modern,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$6795 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,42419 km 2,http://blocgame.com/stats.php?id=58215,,
Mnemosyne,Solus,http://blocgame.com/alliancestats.php?allianceid=1393,150k active personnel,18 ships,Second World War surplus,5 factories,Good,last online 4 hours ago,rankings.php?subregion=pac,BAMF,$6733 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,26486 km 2,http://blocgame.com/stats.php?id=57952,,
Costa Del Sol,Wittenoom,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,0 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=pac,Inter/pol/,$6704 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,20710 km 2,http://blocgame.com/stats.php?id=40097,,
Rhod3sia,FreeMindInside,http://blocgame.com/alliancestats.php?allianceid=1568,189k active personnel,43 ships,Persian Gulf War surplus,9 factories,Standard,online now,rankings.php?subregion=saf,Brotherhood of Zion,$6663 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,50846 km 2,http://blocgame.com/stats.php?id=52679,,5%
Arborea,Arbus,http://blocgame.com/alliancestats.php?allianceid=1580,88k active personnel,1 ships,Korean War surplus,5 factories,Good,last online 11 hours ago,rankings.php?subregion=waf,Brotherhood of Nod,$6700 million,alliancestats.php?allianceid=1580,West Africa,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=waf,23231 km 2,http://blocgame.com/stats.php?id=57767,,
North Arstozka,BasedRussia,,7k active personnel,41 ships,Persian Gulf War surplus,7 factories,Elite,last online 8 hours ago,rankings.php?subregion=ara,,$6701 million,,Arabia,,Large,,http://blocgame.com/rankings.php?subregion=ara,36060 km 2,http://blocgame.com/stats.php?id=53593,2157 Mbbl,
Saminis,Marcus Slate,http://blocgame.com/alliancestats.php?allianceid=1791,64k active personnel,13 ships,Vietnam War surplus,4 factories,Elite,last online 15 hours ago,rankings.php?subregion=con,IDA,$6674 million,alliancestats.php?allianceid=1791,Southern Cone,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=con,31979 km 2,http://blocgame.com/stats.php?id=54520,,
Bloodied Stools,cowds,http://blocgame.com/alliancestats.php?allianceid=1595,14k active personnel,5 ships,Vietnam War surplus,3 factories,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=gra,The High Council,$6678 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=gra,19619 km 2,http://blocgame.com/stats.php?id=56997,,
Ferma,President Jacobo Vincenzo,http://blocgame.com/alliancestats.php?allianceid=1393,119k active personnel,4 ships,Korean War surplus,5 factories,Good,last online 2 hours ago,rankings.php?subregion=con,BAMF,$6633 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=con,29990 km 2,http://blocgame.com/stats.php?id=58784,435 Mbbl,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,189k active personnel,23 ships,Almost Modern,7 factories,Good,last online 19 hours ago,rankings.php?subregion=sub,Inter/pol/,$6520 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,4k active personnel,23 ships,Almost Modern,3 factories,Standard,last online 22 hours ago,rankings.php?subregion=mes,Inter/pol/,$6531 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,6917 km 2,http://blocgame.com/stats.php?id=48611,4176 Mbbl,
Jumbonesia,Napalm Caesar,http://blocgame.com/alliancestats.php?allianceid=1595,48k active personnel,4 ships,Korean War surplus,5 factories,Elite,last online 27 hours ago,rankings.php?subregion=pac,The High Council,$6588 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,24201 km 2,http://blocgame.com/stats.php?id=58350,,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,154k active personnel,22 ships,Almost Modern,4 factories,Elite,last online 19 hours ago,rankings.php?subregion=sub,Inter/pol/,$6495 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,,
Bubupooka,Princess Rahalia,http://blocgame.com/alliancestats.php?allianceid=1568,198k active personnel,4 ships,Persian Gulf War surplus,7 factories,Elite,last online 21 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6305 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,62234 km 2,http://blocgame.com/stats.php?id=44960,,
al-Qatal,Poldena,http://blocgame.com/alliancestats.php?allianceid=1644,10k active personnel,10 ships,Vietnam War surplus,5 factories,Good,last online 150 hours ago,rankings.php?subregion=ara,Inter/pol/,$6311 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ara,33972 km 2,http://blocgame.com/stats.php?id=57996,1393 Mbbl,
Steel Beams,spacebunneh,http://blocgame.com/alliancestats.php?allianceid=1595,108k active personnel,0 ships,Korean War surplus,6 factories,Undisciplined Rabble,online now,rankings.php?subregion=gra,The High Council,$6236 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,15283 km 2,http://blocgame.com/stats.php?id=55509,,
Yugoslothia,Yugoslothia,http://blocgame.com/alliancestats.php?allianceid=1599,95k active personnel,9 ships,Almost Modern,6 factories,Elite,last online 6 hours ago,rankings.php?subregion=egy,Wreckage brothers,$6185 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,27107 km 2,http://blocgame.com/stats.php?id=55968,,
Merrowholt,B. Summers,http://blocgame.com/alliancestats.php?allianceid=1595,91k active personnel,39 ships,Almost Modern,6 factories,Elite,last online 26 hours ago,rankings.php?subregion=mes,The High Council,$6103 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=mes,23711 km 2,http://blocgame.com/stats.php?id=54923,,
Eisen,Balthazaar,http://blocgame.com/alliancestats.php?allianceid=1599,140k active personnel,39 ships,Almost Modern,12 factories,Good,last online 5 hours ago,rankings.php?subregion=chi,Wreckage brothers,$6041 million,alliancestats.php?allianceid=1599,China,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=chi,77719 km 2,http://blocgame.com/stats.php?id=53566,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,45k active personnel,31 ships,Almost Modern,10 factories,Elite,last online 2 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5943 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,337 Mbbl,
Shiba,Dogtown33,http://blocgame.com/alliancestats.php?allianceid=1644,132k active personnel,0 ships,Vietnam War surplus,5 factories,Elite,last online 22 hours ago,rankings.php?subregion=pac,Inter/pol/,$5952 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,,http://blocgame.com/rankings.php?subregion=pac,28590 km 2,http://blocgame.com/stats.php?id=56250,,
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1682,282k active personnel,13 ships,Vietnam War surplus,4 factories,Elite,last online 14 hours ago,rankings.php?subregion=per,S.T.A.L.K.E.R.,$5876 million,alliancestats.php?allianceid=1682,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,17 ships,Korean War surplus,5 factories,Good,last online 3 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5869 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,35k active personnel,11 ships,Almost Modern,3 factories,Good,online now,rankings.php?subregion=chi,The High Council,$5906 million,alliancestats.php?allianceid=1595,China,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,
Behnan,Feroze Ardashir,http://blocgame.com/alliancestats.php?allianceid=1580,141k active personnel,14 ships,Vietnam War surplus,5 factories,Elite,last online 8 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$5831 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,32302 km 2,http://blocgame.com/stats.php?id=54162,,
Subcon,Sybalus,http://blocgame.com/alliancestats.php?allianceid=1580,58k active personnel,13 ships,Korean War surplus,3 factories,Elite,last online 85 hours ago,rankings.php?subregion=eaf,Brotherhood of Nod,$5823 million,alliancestats.php?allianceid=1580,East Africa,Untapped,Large,,http://blocgame.com/rankings.php?subregion=eaf,13750 km 2,http://blocgame.com/stats.php?id=53099,,
fuckiestan,death2chamelion,http://blocgame.com/alliancestats.php?allianceid=1580,59k active personnel,7 ships,Korean War surplus,4 factories,Standard,last online 10 hours ago,rankings.php?subregion=atl,Brotherhood of Nod,$5808 million,alliancestats.php?allianceid=1580,Atlas,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,22085 km 2,http://blocgame.com/stats.php?id=58862,,
Burlmenia,Nathan Barlow,http://blocgame.com/alliancestats.php?allianceid=1382,129k active personnel,16 ships,Vietnam War surplus,5 factories,Standard,last online 13 hours ago,rankings.php?subregion=ama,Non-Aligned Movement,$5755 million,alliancestats.php?allianceid=1382,Amazonia,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=ama,27086 km 2,http://blocgame.com/stats.php?id=57957,5 Mbbl,
Redmousepad,Edrmousepad,http://blocgame.com/alliancestats.php?allianceid=1810,89k active personnel,0 ships,Korean War surplus,6 factories,Standard,last online 41 hours ago,rankings.php?subregion=pac,EUN,$5730 million,alliancestats.php?allianceid=1810,Pacific Rim,,Somewhat Large,,http://blocgame.com/rankings.php?subregion=pac,29839 km 2,http://blocgame.com/stats.php?id=49375,95 Mbbl,
The Dank Side,Dolan Dank,http://blocgame.com/alliancestats.php?allianceid=1568,92k active personnel,7 ships,Korean War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$5717 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=egy,28973 km 2,http://blocgame.com/stats.php?id=59019,3660 Mbbl,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,254k active personnel,51 ships,Almost Modern,13 factories,Good,last online 1 hours ago,rankings.php?subregion=egy,Inter/pol/,$6401 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,74722 km 2,http://blocgame.com/stats.php?id=58158,3514 Mbbl,
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,342k active personnel,13 ships,Persian Gulf War surplus,16 factories,Poor,last online 6 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5626 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,58887 km 2,http://blocgame.com/stats.php?id=52872,2288 Mbbl,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,198k active personnel,10 ships,Vietnam War surplus,5 factories,Good,last online 18 hours ago,rankings.php?subregion=per,The High Council,$5601 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,
Good Jobs,Mongoloid Manager,http://blocgame.com/alliancestats.php?allianceid=1568,199k active personnel,4 ships,Almost Modern,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$5610 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,37481 km 2,http://blocgame.com/stats.php?id=57865,218 Mbbl,
Shatmapants,Penguin,http://blocgame.com/alliancestats.php?allianceid=1820,78k active personnel,7 ships,Second World War surplus,4 factories,Elite,last online 6 hours ago,rankings.php?subregion=car,Mojave Wanderers,$5528 million,alliancestats.php?allianceid=1820,Caribbean,Near Depletion,Mediocre,,http://blocgame.com/rankings.php?subregion=car,40749 km 2,http://blocgame.com/stats.php?id=58425,,
