country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,oil_reserves,region/_text,uranium,manpower,airforce,region,territory,pageUrl
Steel Beams,spacebunneh,http://blocgame.com/alliancestats.php?allianceid=1595,96k active personnel,0 ships,Korean War surplus,6 factories,Poor,last online 39 hours ago,rankings.php?subregion=gra,The High Council,$6411 million,alliancestats.php?allianceid=1595,,Gran Colombia,,,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,15283 km 2,http://blocgame.com/stats.php?id=55509
Anasov,Axale,,108k active personnel,12 ships,Vietnam War surplus,5 factories,Elite,last online 9 hours ago,rankings.php?subregion=gra,,$6409 million,,,Gran Colombia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,39691 km 2,http://blocgame.com/stats.php?id=55892
Uboat 1,Commander,http://blocgame.com/alliancestats.php?allianceid=1568,175k active personnel,11 ships,Korean War surplus,8 factories,Good,last online 45 hours ago,rankings.php?subregion=ind,Brotherhood of Zion,$6386 million,alliancestats.php?allianceid=1568,,East Indies,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,34256 km 2,http://blocgame.com/stats.php?id=56440
Jobror,Pbever,http://blocgame.com/alliancestats.php?allianceid=1580,5k active personnel,2 ships,Vietnam War surplus,5 factories,Good,last online 8 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$6357 million,alliancestats.php?allianceid=1580,3097 Mbbl,Persia,,,Large,http://blocgame.com/rankings.php?subregion=per,23531 km 2,http://blocgame.com/stats.php?id=57942
CIRD,John Wayne Gasey,http://blocgame.com/alliancestats.php?allianceid=1594,207k active personnel,33 ships,Persian Gulf War surplus,12 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,The Cartel,$6319 million,alliancestats.php?allianceid=1594,,Arabia,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,71402 km 2,http://blocgame.com/stats.php?id=51022
Funs and Ammo,Ivan Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1682,21k active personnel,8 ships,Vietnam War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$6283 million,alliancestats.php?allianceid=1682,,East Indies,,,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,22794 km 2,http://blocgame.com/stats.php?id=55794
Chernobyl,Ivan Ivanovitch Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1644,6k active personnel,10 ships,Almost Modern,6 factories,Elite,last online 24 hours ago,rankings.php?subregion=ara,Inter/pol/,$6260 million,alliancestats.php?allianceid=1644,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,40530 km 2,http://blocgame.com/stats.php?id=54826
FistPump,MasterChef,http://blocgame.com/alliancestats.php?allianceid=1580,160k active personnel,8 ships,Persian Gulf War surplus,6 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$6258 million,alliancestats.php?allianceid=1580,1851 Mbbl,Persia,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=per,26408 km 2,http://blocgame.com/stats.php?id=43623
New Albany,Burt,http://blocgame.com/alliancestats.php?allianceid=1644,148k active personnel,24 ships,Almost Modern,6 factories,Elite,online now,rankings.php?subregion=atl,Inter/pol/,$6230 million,alliancestats.php?allianceid=1644,,Atlas,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,28764 km 2,http://blocgame.com/stats.php?id=2746
Ilonia,Indigo Blues,http://blocgame.com/alliancestats.php?allianceid=1580,129k active personnel,11 ships,Vietnam War surplus,7 factories,Elite,last online 17 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$6170 million,alliancestats.php?allianceid=1580,,Arabia,,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,62420 km 2,http://blocgame.com/stats.php?id=55914
Void,Zamuljuk,http://blocgame.com/alliancestats.php?allianceid=1644,17k active personnel,3 ships,Almost Modern,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=mes,Inter/pol/,$6160 million,alliancestats.php?allianceid=1644,5107 Mbbl,Mesopotamia,,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,10536 km 2,http://blocgame.com/stats.php?id=55103
DFWEFWEF,dmc5,,52k active personnel,30 ships,Vietnam War surplus,7 factories,Elite,last online 9 hours ago,rankings.php?subregion=ara,,$6139 million,,11714 Mbbl,Arabia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,30515 km 2,http://blocgame.com/stats.php?id=55118
Yudai,Der Fuhrer,http://blocgame.com/alliancestats.php?allianceid=1382,76k active personnel,17 ships,Almost Modern,3 factories,Elite,last online 17 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$6118 million,alliancestats.php?allianceid=1382,1399 Mbbl,Persia,,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=per,13265 km 2,http://blocgame.com/stats.php?id=50302
whitmanistan,slim,http://blocgame.com/alliancestats.php?allianceid=1393,116k active personnel,2 ships,Second World War surplus,6 factories,Good,last online 2 hours ago,rankings.php?subregion=mes,BAMF,$6102 million,alliancestats.php?allianceid=1393,3766 Mbbl,Mesopotamia,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mes,49461 km 2,http://blocgame.com/stats.php?id=36344
Palmeiras,BrPony,http://blocgame.com/alliancestats.php?allianceid=1382,178k active personnel,51 ships,Persian Gulf War surplus,6 factories,Good,last online 6 hours ago,rankings.php?subregion=mes,Non-Aligned Movement,$6094 million,alliancestats.php?allianceid=1382,1379 Mbbl,Mesopotamia,1 Tons,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,27949 km 2,http://blocgame.com/stats.php?id=52988
Indonia,Indy,http://blocgame.com/alliancestats.php?allianceid=1644,138k active personnel,21 ships,Almost Modern,6 factories,Good,last online 10 hours ago,rankings.php?subregion=ara,Inter/pol/,$6051 million,alliancestats.php?allianceid=1644,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,24830 km 2,http://blocgame.com/stats.php?id=52315
Ralpenio,Ghjhdd,http://blocgame.com/alliancestats.php?allianceid=1595,34k active personnel,10 ships,Korean War surplus,4 factories,Elite,last online 17 hours ago,rankings.php?subregion=pac,The High Council,$5990 million,alliancestats.php?allianceid=1595,,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,15556 km 2,http://blocgame.com/stats.php?id=53369
Pingaslavia,CowsRTasty,http://blocgame.com/alliancestats.php?allianceid=1595,149k active personnel,27 ships,Almost Modern,7 factories,Elite,last online 13 hours ago,rankings.php?subregion=gra,The High Council,$5977 million,alliancestats.php?allianceid=1595,63 Mbbl,Gran Colombia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,44445 km 2,http://blocgame.com/stats.php?id=6730
The UCOA,Stephanobroburg123,http://blocgame.com/alliancestats.php?allianceid=1568,90k active personnel,8 ships,Almost Modern,3 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$5958 million,alliancestats.php?allianceid=1568,,Pacific Rim,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10682 km 2,http://blocgame.com/stats.php?id=54240
North Arstozka,BasedRussia,http://blocgame.com/alliancestats.php?allianceid=1599,178k active personnel,46 ships,Almost Modern,7 factories,Good,last online 2 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5886 million,alliancestats.php?allianceid=1599,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,40667 km 2,http://blocgame.com/stats.php?id=53593
Aztlan,Spic,http://blocgame.com/alliancestats.php?allianceid=1393,4k active personnel,0 ships,Vietnam War surplus,3 factories,Good,last online 168 hours ago,rankings.php?subregion=ara,BAMF,$5857 million,alliancestats.php?allianceid=1393,10772 Mbbl,Arabia,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,8693 km 2,http://blocgame.com/stats.php?id=40023
Van Halen,Sammy Hagar,http://blocgame.com/alliancestats.php?allianceid=1644,11k active personnel,13 ships,Korean War surplus,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,Inter/pol/,$5851 million,alliancestats.php?allianceid=1644,874 Mbbl,Arabia,,,Small,http://blocgame.com/rankings.php?subregion=ara,49386 km 2,http://blocgame.com/stats.php?id=57296
Kikkomen,general_tso_chiken,http://blocgame.com/alliancestats.php?allianceid=1599,29k active personnel,1 ships,Vietnam War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,Wreckage brothers,$5837 million,alliancestats.php?allianceid=1599,,Pacific Rim,,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=pac,14341 km 2,http://blocgame.com/stats.php?id=53662
Arizona,Layez,http://blocgame.com/alliancestats.php?allianceid=1393,96k active personnel,7 ships,Korean War surplus,5 factories,Elite,last online 7 hours ago,rankings.php?subregion=mex,BAMF,$5815 million,alliancestats.php?allianceid=1393,7 Mbbl,Mesoamerica,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,20990 km 2,http://blocgame.com/stats.php?id=56856
Cocobongo,Cuban Pete,,99k active personnel,10 ships,Korean War surplus,6 factories,Elite,last online 7 hours ago,rankings.php?subregion=gra,,$5810 million,,,Gran Colombia,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=gra,31675 km 2,http://blocgame.com/stats.php?id=58193
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=1568,142k active personnel,3 ships,Advanced,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5775 million,alliancestats.php?allianceid=1568,,Southern Africa,41 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,91880 km 2,http://blocgame.com/stats.php?id=52255
Esboslavia,Swatbot26,http://blocgame.com/alliancestats.php?allianceid=1599,76k active personnel,7 ships,Korean War surplus,3 factories,Elite,last online 13 hours ago,rankings.php?subregion=car,Wreckage brothers,$5694 million,alliancestats.php?allianceid=1599,,Caribbean,,,Large,http://blocgame.com/rankings.php?subregion=car,20468 km 2,http://blocgame.com/stats.php?id=57376
Uesugi,bluesolid,http://blocgame.com/alliancestats.php?allianceid=1382,30k active personnel,11 ships,Korean War surplus,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$5689 million,alliancestats.php?allianceid=1382,,Pacific Rim,,Depleted,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,25317 km 2,http://blocgame.com/stats.php?id=56825
New Kerala,penguincascadia,http://blocgame.com/alliancestats.php?allianceid=1382,81k active personnel,5 ships,Korean War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=sub,Non-Aligned Movement,$5672 million,alliancestats.php?allianceid=1382,,The Subcontinent,,Untapped,Large,http://blocgame.com/rankings.php?subregion=sub,26089 km 2,http://blocgame.com/stats.php?id=55503
RiceFields,Jean-Jean,http://blocgame.com/alliancestats.php?allianceid=1599,155k active personnel,8 ships,Almost Modern,6 factories,Good,last online 11 hours ago,rankings.php?subregion=ind,Wreckage brothers,$5590 million,alliancestats.php?allianceid=1599,,East Indies,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,31916 km 2,http://blocgame.com/stats.php?id=52930
Allwell,Whitjer,http://blocgame.com/alliancestats.php?allianceid=1599,25k active personnel,17 ships,Korean War surplus,3 factories,Elite,last online 15 hours ago,rankings.php?subregion=egy,Wreckage brothers,$5564 million,alliancestats.php?allianceid=1599,885 Mbbl,Egypt,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,15418 km 2,http://blocgame.com/stats.php?id=55295
Orindesia,IvanLivitnenko,http://blocgame.com/alliancestats.php?allianceid=1682,7k active personnel,13 ships,Vietnam War surplus,3 factories,Elite,last online 15 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$5551 million,alliancestats.php?allianceid=1682,,East Indies,,,Powerful,http://blocgame.com/rankings.php?subregion=ind,19565 km 2,http://blocgame.com/stats.php?id=55700
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1594,370k active personnel,36 ships,Advanced,21 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,The Cartel,$5537 million,alliancestats.php?allianceid=1594,327 Mbbl,Pacific Rim,,,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,125100 km 2,http://blocgame.com/stats.php?id=40459
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,325k active personnel,1 ships,Persian Gulf War surplus,14 factories,Standard,online now,rankings.php?subregion=ara,Wreckage brothers,$5536 million,alliancestats.php?allianceid=1599,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,53626 km 2,http://blocgame.com/stats.php?id=52872
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,202k active personnel,7 ships,Vietnam War surplus,8 factories,Standard,last online 3 hours ago,rankings.php?subregion=sub,BAMF,$5536 million,alliancestats.php?allianceid=1393,,The Subcontinent,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,52820 km 2,http://blocgame.com/stats.php?id=58035
The Lost,Vypr,http://blocgame.com/alliancestats.php?allianceid=1682,18k active personnel,11 ships,Vietnam War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=sea,S.T.A.L.K.E.R.,$5520 million,alliancestats.php?allianceid=1682,,Indochina,,Plentiful,Large,http://blocgame.com/rankings.php?subregion=sea,28324 km 2,http://blocgame.com/stats.php?id=40441
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,60k active personnel,10 ships,Almost Modern,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=chi,The High Council,$5482 million,alliancestats.php?allianceid=1595,,China,,,Small,http://blocgame.com/rankings.php?subregion=chi,13241 km 2,http://blocgame.com/stats.php?id=47573
Marslavia,Surveyvon,http://blocgame.com/alliancestats.php?allianceid=1393,81k active personnel,0 ships,Korean War surplus,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=waf,BAMF,$5477 million,alliancestats.php?allianceid=1393,,West Africa,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,15249 km 2,http://blocgame.com/stats.php?id=56758
Vaul,Commander Miller,http://blocgame.com/alliancestats.php?allianceid=1682,47k active personnel,6 ships,Korean War surplus,2 factories,Elite,last online 17 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$5372 million,alliancestats.php?allianceid=1682,,East Indies,,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,21261 km 2,http://blocgame.com/stats.php?id=55907
New Pilipinas,Justin Manrique,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,1 ships,Korean War surplus,4 factories,Standard,last online 146 hours ago,rankings.php?subregion=ind,The High Council,$5357 million,alliancestats.php?allianceid=1595,,East Indies,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,29074 km 2,http://blocgame.com/stats.php?id=56172
Roman Empire,Trajan,http://blocgame.com/alliancestats.php?allianceid=1580,60k active personnel,1 ships,Korean War surplus,4 factories,Good,last online 5 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$5338 million,alliancestats.php?allianceid=1580,7674 Mbbl,Egypt,,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=egy,22589 km 2,http://blocgame.com/stats.php?id=57846
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,115k active personnel,0 ships,Second World War surplus,None,Elite,online now,rankings.php?subregion=per,Kekolutionaries,$5243 million,alliancestats.php?allianceid=1704,3381 Mbbl,Persia,,Plentiful,None,http://blocgame.com/rankings.php?subregion=per,1435 km 2,http://blocgame.com/stats.php?id=54430
Mnemosyne,Solus,http://blocgame.com/alliancestats.php?allianceid=1393,89k active personnel,13 ships,Second World War surplus,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,BAMF,$5212 million,alliancestats.php?allianceid=1393,,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,26486 km 2,http://blocgame.com/stats.php?id=57952
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,132k active personnel,5 ships,Vietnam War surplus,9 factories,Good,last online 8 hours ago,rankings.php?subregion=pac,The High Council,$5207 million,alliancestats.php?allianceid=1595,,Pacific Rim,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40215 km 2,http://blocgame.com/stats.php?id=57066
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1594,238k active personnel,25 ships,Persian Gulf War surplus,14 factories,Standard,last online 8 hours ago,rankings.php?subregion=pac,The Cartel,$5204 million,alliancestats.php?allianceid=1594,,Pacific Rim,4 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,92747 km 2,http://blocgame.com/stats.php?id=42376
Saminis,Marcus Slate,http://blocgame.com/alliancestats.php?allianceid=1791,112k active personnel,11 ships,Korean War surplus,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=con,IDA,$5165 million,alliancestats.php?allianceid=1791,316 Mbbl,Southern Cone,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,38761 km 2,http://blocgame.com/stats.php?id=54520
Zapps,Zapps,http://blocgame.com/alliancestats.php?allianceid=1644,10k active personnel,1 ships,Second World War surplus,3 factories,Poor,last online 152 hours ago,rankings.php?subregion=pac,Inter/pol/,$5161 million,alliancestats.php?allianceid=1644,,Pacific Rim,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,27473 km 2,http://blocgame.com/stats.php?id=58113
Sodor,Sir Topham Hatt,http://blocgame.com/alliancestats.php?allianceid=1644,8k active personnel,21 ships,Korean War surplus,7 factories,Good,last online 110 hours ago,rankings.php?subregion=egy,Inter/pol/,$5112 million,alliancestats.php?allianceid=1644,6010 Mbbl,Egypt,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=egy,62423 km 2,http://blocgame.com/stats.php?id=54806
Boomtown,Rataca1000,http://blocgame.com/alliancestats.php?allianceid=1576,14k active personnel,4 ships,Vietnam War surplus,3 factories,Good,last online 11 hours ago,rankings.php?subregion=chi,The Last Phoenix,$5098 million,alliancestats.php?allianceid=1576,85 Mbbl,China,,Plentiful,Large,http://blocgame.com/rankings.php?subregion=chi,4266 km 2,http://blocgame.com/stats.php?id=50054
Argos,Arkadios,http://blocgame.com/alliancestats.php?allianceid=1568,123k active personnel,7 ships,Almost Modern,3 factories,Undisciplined Rabble,last online 28 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$5095 million,alliancestats.php?allianceid=1568,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,86471 km 2,http://blocgame.com/stats.php?id=43443
Krymskii,comradekowalski,http://blocgame.com/alliancestats.php?allianceid=1599,226k active personnel,31 ships,Almost Modern,7 factories,Good,last online 9 hours ago,rankings.php?subregion=atl,Wreckage brothers,$5069 million,alliancestats.php?allianceid=1599,5859 Mbbl,Atlas,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,38172 km 2,http://blocgame.com/stats.php?id=54142
Fadjistan,Einar Wojak,http://blocgame.com/alliancestats.php?allianceid=1682,103k active personnel,5 ships,Vietnam War surplus,5 factories,Good,last online 11 hours ago,rankings.php?subregion=mes,S.T.A.L.K.E.R.,$5048 million,alliancestats.php?allianceid=1682,,Mesopotamia,,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=55614
Jet Fuel,formerpresidentbush,http://blocgame.com/alliancestats.php?allianceid=1644,12k active personnel,4 ships,Second World War surplus,5 factories,Good,last online 61 hours ago,rankings.php?subregion=chi,Inter/pol/,$5036 million,alliancestats.php?allianceid=1644,279 Mbbl,China,,,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,31894 km 2,http://blocgame.com/stats.php?id=58259
MikesPisshole,MikeButJewish,http://blocgame.com/alliancestats.php?allianceid=1756,9k active personnel,3 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=gui,The Golden Company,$4194 million,alliancestats.php?allianceid=1756,,Guinea,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=gui,19998 km 2,http://blocgame.com/stats.php?id=57391
TakeControl,MasterPlan,http://blocgame.com/alliancestats.php?allianceid=1599,83k active personnel,13 ships,Vietnam War surplus,7 factories,Elite,online now,rankings.php?subregion=chi,Wreckage brothers,$5021 million,alliancestats.php?allianceid=1599,,China,,,Large,http://blocgame.com/rankings.php?subregion=chi,38837 km 2,http://blocgame.com/stats.php?id=54871
Valoria,Deux,http://blocgame.com/alliancestats.php?allianceid=1393,9k active personnel,10 ships,Almost Modern,6 factories,Good,last online 133 hours ago,rankings.php?subregion=per,BAMF,$5002 million,alliancestats.php?allianceid=1393,6657 Mbbl,Persia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,28559 km 2,http://blocgame.com/stats.php?id=40017
PMAOA,Mbatume II,http://blocgame.com/alliancestats.php?allianceid=1595,39k active personnel,20 ships,Korean War surplus,3 factories,Good,last online 1 hours ago,rankings.php?subregion=gui,The High Council,$4999 million,alliancestats.php?allianceid=1595,,Guinea,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=gui,7333 km 2,http://blocgame.com/stats.php?id=54574
Aesarozija,Panoramic Meatballs,http://blocgame.com/alliancestats.php?allianceid=1682,22k active personnel,4 ships,Korean War surplus,4 factories,Good,last online 11 hours ago,rankings.php?subregion=mes,S.T.A.L.K.E.R.,$4952 million,alliancestats.php?allianceid=1682,,Mesopotamia,,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=mes,20863 km 2,http://blocgame.com/stats.php?id=57730
Yare Yare,Spongythebk,http://blocgame.com/alliancestats.php?allianceid=1682,6k active personnel,5 ships,Vietnam War surplus,4 factories,Good,last online 33 hours ago,rankings.php?subregion=atl,S.T.A.L.K.E.R.,$4929 million,alliancestats.php?allianceid=1682,,Atlas,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=atl,20583 km 2,http://blocgame.com/stats.php?id=58202
Masketto,svidjod,http://blocgame.com/alliancestats.php?allianceid=1599,142k active personnel,4 ships,Almost Modern,11 factories,Elite,last online 8 hours ago,rankings.php?subregion=egy,Wreckage brothers,$4923 million,alliancestats.php?allianceid=1599,,Egypt,,,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,75719 km 2,http://blocgame.com/stats.php?id=55437
Bubupooka,Princess Rahalia,http://blocgame.com/alliancestats.php?allianceid=1568,154k active personnel,4 ships,Persian Gulf War surplus,6 factories,Elite,last online 20 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$4894 million,alliancestats.php?allianceid=1568,,Southern Africa,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,59157 km 2,http://blocgame.com/stats.php?id=44960
Bahavian,Captain LoveDucks,http://blocgame.com/alliancestats.php?allianceid=1599,180k active personnel,17 ships,Vietnam War surplus,9 factories,Standard,last online 2 hours ago,rankings.php?subregion=sub,Wreckage brothers,$4893 million,alliancestats.php?allianceid=1599,,The Subcontinent,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,82458 km 2,http://blocgame.com/stats.php?id=54960
Get Schwifty,Rick Sanchez,http://blocgame.com/alliancestats.php?allianceid=1393,115k active personnel,4 ships,Korean War surplus,8 factories,Good,last online 2 hours ago,rankings.php?subregion=ara,BAMF,$4881 million,alliancestats.php?allianceid=1393,,Arabia,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,67188 km 2,http://blocgame.com/stats.php?id=57824
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,299k active personnel,20 ships,Persian Gulf War surplus,12 factories,Good,last online 3 hours ago,rankings.php?subregion=ara,Wreckage brothers,$4865 million,alliancestats.php?allianceid=1599,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298
Nummary,enkephalogy,,7k active personnel,9 ships,Vietnam War surplus,4 factories,Good,last online 110 hours ago,rankings.php?subregion=chi,,$4849 million,,3 Mbbl,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,19486 km 2,http://blocgame.com/stats.php?id=57058
Jam,pbjam,http://blocgame.com/alliancestats.php?allianceid=1580,102k active personnel,19 ships,Korean War surplus,5 factories,Elite,last online 20 hours ago,rankings.php?subregion=ind,Brotherhood of Nod,$4834 million,alliancestats.php?allianceid=1580,,East Indies,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,33474 km 2,http://blocgame.com/stats.php?id=56490
Haramia,HARAMNOTHALAL,,7k active personnel,4 ships,Almost Modern,3 factories,Undisciplined Rabble,last online 88 hours ago,rankings.php?subregion=ara,,$4830 million,,5868 Mbbl,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,3684 km 2,http://blocgame.com/stats.php?id=52802
Dzhokhar,tb12rm,http://blocgame.com/alliancestats.php?allianceid=1682,12k active personnel,2 ships,Korean War surplus,4 factories,Elite,last online 28 hours ago,rankings.php?subregion=sea,S.T.A.L.K.E.R.,$4827 million,alliancestats.php?allianceid=1682,,Indochina,,,Large,http://blocgame.com/rankings.php?subregion=sea,17672 km 2,http://blocgame.com/stats.php?id=55519
Ragnorak,Yggdrasil,http://blocgame.com/alliancestats.php?allianceid=1644,10k active personnel,36 ships,Almost Modern,7 factories,Elite,online now,rankings.php?subregion=egy,Inter/pol/,$4794 million,alliancestats.php?allianceid=1644,,Egypt,,,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,70692 km 2,http://blocgame.com/stats.php?id=52905
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1393,161k active personnel,12 ships,Persian Gulf War surplus,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,BAMF,$4761 million,alliancestats.php?allianceid=1393,,Arabia,,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,56805 km 2,http://blocgame.com/stats.php?id=55911
Islas Filipinas,Narciso Claveria y Zaldua,http://blocgame.com/alliancestats.php?allianceid=1576,2k active personnel,0 ships,Vietnam War surplus,2 factories,Undisciplined Rabble,last online 107 hours ago,rankings.php?subregion=ind,The Last Phoenix,$4754 million,alliancestats.php?allianceid=1576,,East Indies,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,6249 km 2,http://blocgame.com/stats.php?id=48601
The Silver Hand,Morladim,http://blocgame.com/alliancestats.php?allianceid=1595,196k active personnel,1 ships,Korean War surplus,7 factories,Elite,last online 9 hours ago,rankings.php?subregion=pac,The High Council,$4740 million,alliancestats.php?allianceid=1595,290 Mbbl,Pacific Rim,,,Large,http://blocgame.com/rankings.php?subregion=pac,38884 km 2,http://blocgame.com/stats.php?id=56161
Reality,fujisyugi,http://blocgame.com/alliancestats.php?allianceid=1393,184k active personnel,11 ships,Persian Gulf War surplus,7 factories,Good,last online 1 hours ago,rankings.php?subregion=saf,BAMF,$4734 million,alliancestats.php?allianceid=1393,,Southern Africa,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=saf,63069 km 2,http://blocgame.com/stats.php?id=53029
Utrokistan,Taslet,http://blocgame.com/alliancestats.php?allianceid=1810,82k active personnel,14 ships,Vietnam War surplus,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=chi,EUN,$4733 million,alliancestats.php?allianceid=1810,53 Mbbl,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16010 km 2,http://blocgame.com/stats.php?id=53002
