country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1682,300k active personnel,13 ships,Vietnam War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=per,S.T.A.L.K.E.R.,$5889 million,alliancestats.php?allianceid=1682,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,17 ships,Korean War surplus,5 factories,Good,last online 14 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5873 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,
Behnan,Feroze Ardashir,http://blocgame.com/alliancestats.php?allianceid=1580,135k active personnel,14 ships,Vietnam War surplus,5 factories,Good,last online 7 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$5842 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,32302 km 2,http://blocgame.com/stats.php?id=54162,,
Subcon,Sybalus,http://blocgame.com/alliancestats.php?allianceid=1580,58k active personnel,14 ships,Vietnam War surplus,3 factories,Elite,online now,rankings.php?subregion=eaf,Brotherhood of Nod,$5933 million,alliancestats.php?allianceid=1580,East Africa,Untapped,Large,,http://blocgame.com/rankings.php?subregion=eaf,13750 km 2,http://blocgame.com/stats.php?id=53099,,
fuckiestan,death2chamelion,http://blocgame.com/alliancestats.php?allianceid=1580,59k active personnel,7 ships,Korean War surplus,4 factories,Standard,last online 5 hours ago,rankings.php?subregion=atl,Brotherhood of Nod,$5929 million,alliancestats.php?allianceid=1580,Atlas,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,22085 km 2,http://blocgame.com/stats.php?id=58862,,
Burlmenia,Nathan Barlow,http://blocgame.com/alliancestats.php?allianceid=1382,129k active personnel,16 ships,Vietnam War surplus,5 factories,Standard,last online 17 hours ago,rankings.php?subregion=ama,Non-Aligned Movement,$5830 million,alliancestats.php?allianceid=1382,Amazonia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ama,27086 km 2,http://blocgame.com/stats.php?id=57957,,
Redmousepad,Edrmousepad,http://blocgame.com/alliancestats.php?allianceid=1810,89k active personnel,0 ships,Korean War surplus,6 factories,Standard,last online 74 hours ago,rankings.php?subregion=pac,EUN,$5807 million,alliancestats.php?allianceid=1810,Pacific Rim,,Somewhat Large,,http://blocgame.com/rankings.php?subregion=pac,29839 km 2,http://blocgame.com/stats.php?id=49375,57 Mbbl,
The Dank Side,Dolan Dank,http://blocgame.com/alliancestats.php?allianceid=1568,98k active personnel,7 ships,Korean War surplus,4 factories,Elite,last online 12 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$5807 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=egy,28973 km 2,http://blocgame.com/stats.php?id=59019,3612 Mbbl,
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,342k active personnel,25 ships,Persian Gulf War surplus,16 factories,Poor,last online 20 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5651 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,58887 km 2,http://blocgame.com/stats.php?id=52872,2218 Mbbl,
Good Jobs,Mongoloid Manager,http://blocgame.com/alliancestats.php?allianceid=1568,199k active personnel,4 ships,Almost Modern,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$5696 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,37481 km 2,http://blocgame.com/stats.php?id=57865,204 Mbbl,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,188k active personnel,10 ships,Vietnam War surplus,5 factories,Good,last online 3 hours ago,rankings.php?subregion=per,The High Council,$5625 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,
Shatmapants,Penguin,http://blocgame.com/alliancestats.php?allianceid=1820,5k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=car,Mojave Wanderers,$4487 million,alliancestats.php?allianceid=1820,Caribbean,,None,,http://blocgame.com/rankings.php?subregion=car,33283 km 2,http://blocgame.com/stats.php?id=58425,,
Redosia,Comrade-General Mbeke,http://blocgame.com/alliancestats.php?allianceid=1580,20k active personnel,8 ships,Vietnam War surplus,4 factories,Elite,last online 82 hours ago,rankings.php?subregion=eaf,Brotherhood of Nod,$5623 million,alliancestats.php?allianceid=1580,East Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=eaf,18433 km 2,http://blocgame.com/stats.php?id=58872,,
Dominicanos,jrod183,http://blocgame.com/alliancestats.php?allianceid=1580,369k active personnel,41 ships,Persian Gulf War surplus,11 factories,Good,last online 3 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$6917 million,alliancestats.php?allianceid=1580,Caribbean,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,63180 km 2,http://blocgame.com/stats.php?id=56237,,
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,9k active personnel,23 ships,Almost Modern,3 factories,Standard,last online 6 hours ago,rankings.php?subregion=mes,Inter/pol/,$5449 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,5765 km 2,http://blocgame.com/stats.php?id=48611,3472 Mbbl,
Stargaze,The Head,http://blocgame.com/alliancestats.php?allianceid=1393,118k active personnel,15 ships,Second World War surplus,6 factories,Elite,last online 92 hours ago,rankings.php?subregion=chi,BAMF,$5550 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,31644 km 2,http://blocgame.com/stats.php?id=58264,,
Imaginary Land,Chet Manly,http://blocgame.com/alliancestats.php?allianceid=1595,81k active personnel,6 ships,Second World War surplus,5 factories,Elite,last online 14 hours ago,rankings.php?subregion=pac,The High Council,$5525 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,23885 km 2,http://blocgame.com/stats.php?id=58961,203 Mbbl,
Ralpenio,Ghjhdd,http://blocgame.com/alliancestats.php?allianceid=1595,34k active personnel,12 ships,Vietnam War surplus,3 factories,Elite,last online 31 hours ago,rankings.php?subregion=pac,The High Council,$5431 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Large,,http://blocgame.com/rankings.php?subregion=pac,9972 km 2,http://blocgame.com/stats.php?id=53369,18 Mbbl,
Fadjistan,Einar Wojak,http://blocgame.com/alliancestats.php?allianceid=1682,51k active personnel,8 ships,Almost Modern,4 factories,Elite,last online 7 hours ago,rankings.php?subregion=mes,S.T.A.L.K.E.R.,$5466 million,alliancestats.php?allianceid=1682,Mesopotamia,Depleted,Powerful,,http://blocgame.com/rankings.php?subregion=mes,13077 km 2,http://blocgame.com/stats.php?id=55614,2952 Mbbl,
Clownaland,Clowny,http://blocgame.com/alliancestats.php?allianceid=1568,128k active personnel,2 ships,Almost Modern,7 factories,Standard,last online 41 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$5282 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=congo,67211 km 2,http://blocgame.com/stats.php?id=46942,,
Kosan,Whitearcher8,http://blocgame.com/alliancestats.php?allianceid=1595,58k active personnel,5 ships,Second World War surplus,2 factories,Elite,last online 18 hours ago,rankings.php?subregion=ind,The High Council,$5381 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,30761 km 2,http://blocgame.com/stats.php?id=59227,237 Mbbl,
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,319k active personnel,20 ships,Persian Gulf War surplus,14 factories,Standard,last online 7 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5381 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,602 Mbbl,5%
Krymskii,comradekowalski,http://blocgame.com/alliancestats.php?allianceid=1599,283k active personnel,31 ships,Persian Gulf War surplus,9 factories,Good,last online 3 hours ago,rankings.php?subregion=atl,Wreckage brothers,$5259 million,alliancestats.php?allianceid=1599,Atlas,,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,39558 km 2,http://blocgame.com/stats.php?id=54142,,
Vladimiria,AceAxos,http://blocgame.com/alliancestats.php?allianceid=1568,139k active personnel,5 ships,Korean War surplus,4 factories,Good,last online 5 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5817 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Powerful,,http://blocgame.com/rankings.php?subregion=saf,31178 km 2,http://blocgame.com/stats.php?id=59150,,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,99k active personnel,0 ships,Second World War surplus,4 factories,Good,last online 59 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5319 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,2195 Mbbl,
Bluedenstone,Patelman,http://blocgame.com/alliancestats.php?allianceid=1580,246k active personnel,14 ships,Second World War surplus,7 factories,Standard,last online 66 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$5123 million,alliancestats.php?allianceid=1580,Caribbean,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,37788 km 2,http://blocgame.com/stats.php?id=58045,,
Hardian,Al-Kor,http://blocgame.com/alliancestats.php?allianceid=1580,26k active personnel,14 ships,Korean War surplus,4 factories,Elite,last online 71 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$5200 million,alliancestats.php?allianceid=1580,Mesopotamia,Depleted,Large,,http://blocgame.com/rankings.php?subregion=mes,16316 km 2,http://blocgame.com/stats.php?id=55913,4455 Mbbl,
Desert Fox,schmitzz,http://blocgame.com/alliancestats.php?allianceid=1644,225k active personnel,12 ships,Almost Modern,10 factories,Standard,last online 5 hours ago,rankings.php?subregion=ara,Inter/pol/,$5190 million,alliancestats.php?allianceid=1644,Arabia,,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,52843 km 2,http://blocgame.com/stats.php?id=56662,3254 Mbbl,
Junoma,VicReyes,http://blocgame.com/alliancestats.php?allianceid=1568,51k active personnel,8 ships,Second World War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$5276 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Large,,http://blocgame.com/rankings.php?subregion=con,33426 km 2,http://blocgame.com/stats.php?id=40349,436 Mbbl,
The,metalmallowz,http://blocgame.com/alliancestats.php?allianceid=1382,240k active personnel,25 ships,Almost Modern,9 factories,Elite,online now,rankings.php?subregion=per,Non-Aligned Movement,$5115 million,alliancestats.php?allianceid=1382,Persia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,70038 km 2,http://blocgame.com/stats.php?id=58004,2021 Mbbl,
The Silver Hand,Morladim,http://blocgame.com/alliancestats.php?allianceid=1595,103k active personnel,7 ships,Korean War surplus,9 factories,Good,last online 22 hours ago,rankings.php?subregion=pac,The High Council,$5226 million,alliancestats.php?allianceid=1595,Pacific Rim,,Large,,http://blocgame.com/rankings.php?subregion=pac,44319 km 2,http://blocgame.com/stats.php?id=56161,,
Ishtar,Magnus Magnus,http://blocgame.com/alliancestats.php?allianceid=1580,97k active personnel,22 ships,Almost Modern,6 factories,Elite,last online 7 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$5160 million,alliancestats.php?allianceid=1580,Mesopotamia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,22185 km 2,http://blocgame.com/stats.php?id=55882,4775 Mbbl,
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,224k active personnel,51 ships,Persian Gulf War surplus,16 factories,Elite,online now,rankings.php?subregion=pac,Non-Aligned Movement,$5085 million,alliancestats.php?allianceid=1382,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,109524 km 2,http://blocgame.com/stats.php?id=54376,3645 Mbbl,
Savarnia,Kxxvc,http://blocgame.com/alliancestats.php?allianceid=1644,179k active personnel,20 ships,Almost Modern,11 factories,Good,last online 7 hours ago,rankings.php?subregion=pac,Inter/pol/,$5092 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,72424 km 2,http://blocgame.com/stats.php?id=57059,,
Pegasus,hoy18883,http://blocgame.com/alliancestats.php?allianceid=1599,6k active personnel,6 ships,Korean War surplus,2 factories,Good,last online 143 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5218 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ara,7317 km 2,http://blocgame.com/stats.php?id=57829,6156 Mbbl,
/K/,762x39,http://blocgame.com/alliancestats.php?allianceid=1599,87k active personnel,4 ships,Korean War surplus,5 factories,Good,last online 2 hours ago,rankings.php?subregion=egy,Wreckage brothers,$6036 million,alliancestats.php?allianceid=1599,Egypt,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,43046 km 2,http://blocgame.com/stats.php?id=44958,,
Treehouse,Number One,http://blocgame.com/alliancestats.php?allianceid=1595,139k active personnel,3 ships,Korean War surplus,5 factories,Good,last online 3 hours ago,rankings.php?subregion=sea,The High Council,$5184 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,16172 km 2,http://blocgame.com/stats.php?id=58889,,
Soviet Greece,Ares Velouchiotis,http://blocgame.com/alliancestats.php?allianceid=1595,93k active personnel,7 ships,Second World War surplus,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=sea,The High Council,$5175 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=sea,26665 km 2,http://blocgame.com/stats.php?id=59170,,
Latveria,Doom,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,3 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=mes,The High Council,$5154 million,alliancestats.php?allianceid=1595,Mesopotamia,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=mes,28122 km 2,http://blocgame.com/stats.php?id=57009,3261 Mbbl,
Ugandisian,True Infinite,http://blocgame.com/alliancestats.php?allianceid=1595,6k active personnel,10 ships,Korean War surplus,3 factories,Good,last online 130 hours ago,rankings.php?subregion=pac,The High Council,$3977 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=pac,24844 km 2,http://blocgame.com/stats.php?id=58089,,
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,86k active personnel,8 ships,Korean War surplus,3 factories,Standard,last online 173 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5064 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,,
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,3k active personnel,3 ships,Korean War surplus,3 factories,Elite,last online 7 hours ago,rankings.php?subregion=per,Kekolutionaries,$5092 million,alliancestats.php?allianceid=1704,Persia,Near Depletion,Mediocre,,http://blocgame.com/rankings.php?subregion=per,5736 km 2,http://blocgame.com/stats.php?id=54430,,
Lyon,Corpsegrinder,http://blocgame.com/alliancestats.php?allianceid=1568,83k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 14 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$5066 million,alliancestats.php?allianceid=1568,Gran Colombia,Plentiful,Small,,http://blocgame.com/rankings.php?subregion=gra,18884 km 2,http://blocgame.com/stats.php?id=57382,,
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1401,100k active personnel,4 ships,Vietnam War surplus,3 factories,Good,last online 3 hours ago,rankings.php?subregion=gui,The Federal Colonies,$4946 million,alliancestats.php?allianceid=1401,Guinea,,Somewhat Large,,http://blocgame.com/rankings.php?subregion=gui,49433 km 2,http://blocgame.com/stats.php?id=59387,1233 Mbbl,
Tr�pico,rumsod,http://blocgame.com/alliancestats.php?allianceid=1386,6k active personnel,4 ships,Korean War surplus,3 factories,Elite,last online 47 hours ago,rankings.php?subregion=car,Che Guevara League,$5077 million,alliancestats.php?allianceid=1386,Caribbean,Untapped,Large,,http://blocgame.com/rankings.php?subregion=car,3705 km 2,http://blocgame.com/stats.php?id=1,,
San-Guan,Spencer Martin,http://blocgame.com/alliancestats.php?allianceid=1393,6k active personnel,12 ships,Almost Modern,3 factories,Poor,last online 161 hours ago,rankings.php?subregion=chi,BAMF,$5014 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,16738 km 2,http://blocgame.com/stats.php?id=51057,,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,88k active personnel,15 ships,Almost Modern,5 factories,Elite,last online 14 hours ago,rankings.php?subregion=chi,The High Council,$4963 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,33586 km 2,http://blocgame.com/stats.php?id=54467,,
Alamo,linksith,http://blocgame.com/alliancestats.php?allianceid=1595,137k active personnel,5 ships,Vietnam War surplus,6 factories,Elite,last online 76 hours ago,rankings.php?subregion=mes,The High Council,$5001 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,22252 km 2,http://blocgame.com/stats.php?id=40536,,
Scrubistan,Fernando_Shiros,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,15 ships,Korean War surplus,6 factories,Elite,last online 7 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$4971 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,38467 km 2,http://blocgame.com/stats.php?id=59122,,
Frostyputania,Frostyputa,http://blocgame.com/alliancestats.php?allianceid=1393,140k active personnel,9 ships,Almost Modern,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=gra,BAMF,$4864 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,2 Tons,http://blocgame.com/rankings.php?subregion=gra,38560 km 2,http://blocgame.com/stats.php?id=42065,,
Banglakok,Maotin,http://blocgame.com/alliancestats.php?allianceid=1393,18k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 18 hours ago,rankings.php?subregion=ara,BAMF,$4905 million,alliancestats.php?allianceid=1393,Arabia,,Mediocre,,http://blocgame.com/rankings.php?subregion=ara,18424 km 2,http://blocgame.com/stats.php?id=58044,10546 Mbbl,
trumpistan,bushtrump,http://blocgame.com/alliancestats.php?allianceid=1835,96k active personnel,0 ships,Second World War surplus,4 factories,Good,last online 192 hours ago,rankings.php?subregion=gra,SPQR,$4848 million,alliancestats.php?allianceid=1835,Gran Colombia,,Small,,http://blocgame.com/rankings.php?subregion=gra,35297 km 2,http://blocgame.com/stats.php?id=59406,4 Mbbl,
Persia_Iran,Txheat512,http://blocgame.com/alliancestats.php?allianceid=1835,77k active personnel,11 ships,Vietnam War surplus,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=per,SPQR,$4865 million,alliancestats.php?allianceid=1835,Persia,Depleted,Somewhat Large,,http://blocgame.com/rankings.php?subregion=per,18900 km 2,http://blocgame.com/stats.php?id=57306,,
Parz,Charles8,http://blocgame.com/alliancestats.php?allianceid=1835,58k active personnel,5 ships,Second World War surplus,5 factories,Elite,last online 18 hours ago,rankings.php?subregion=mes,SPQR,$4777 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mes,41507 km 2,http://blocgame.com/stats.php?id=59868,3749 Mbbl,
Zion,Zionist,http://blocgame.com/alliancestats.php?allianceid=1393,147k active personnel,8 ships,Vietnam War surplus,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,BAMF,$4757 million,alliancestats.php?allianceid=1393,Mesopotamia,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,57334 km 2,http://blocgame.com/stats.php?id=41496,,
kabdy,NitroBAY,http://blocgame.com/alliancestats.php?allianceid=1595,211k active personnel,18 ships,Korean War surplus,6 factories,Poor,last online 1 hours ago,rankings.php?subregion=ama,The High Council,$4690 million,alliancestats.php?allianceid=1595,Amazonia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ama,36791 km 2,http://blocgame.com/stats.php?id=58731,,
Stuttgart,landontom,http://blocgame.com/alliancestats.php?allianceid=1393,19k active personnel,0 ships,Korean War surplus,3 factories,Good,online now,rankings.php?subregion=eaf,BAMF,$3928 million,alliancestats.php?allianceid=1393,East Africa,Near Depletion,Meagre,,http://blocgame.com/rankings.php?subregion=eaf,17504 km 2,http://blocgame.com/stats.php?id=58567,,
Upper Laos,BroskiMcBroham,http://blocgame.com/alliancestats.php?allianceid=1682,140k active personnel,24 ships,Almost Modern,5 factories,Good,online now,rankings.php?subregion=sea,S.T.A.L.K.E.R.,$4671 million,alliancestats.php?allianceid=1682,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,25139 km 2,http://blocgame.com/stats.php?id=55575,,
Reim,Azrael,http://blocgame.com/alliancestats.php?allianceid=1595,28k active personnel,6 ships,Korean War surplus,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,The High Council,$4752 million,alliancestats.php?allianceid=1595,Pacific Rim,Plentiful,Somewhat Large,,http://blocgame.com/rankings.php?subregion=pac,39793 km 2,http://blocgame.com/stats.php?id=41073,248 Mbbl,
Lusitan,Lusitan,http://blocgame.com/alliancestats.php?allianceid=1580,100k active personnel,0 ships,Second World War surplus,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$4650 million,alliancestats.php?allianceid=1580,China,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=chi,45765 km 2,http://blocgame.com/stats.php?id=58894,,5%
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,125k active personnel,5 ships,Second World War surplus,4 factories,Good,last online 10 hours ago,rankings.php?subregion=pac,BAMF,$4490 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=pac,28130 km 2,http://blocgame.com/stats.php?id=40188,464 Mbbl,
The Dome,Hardlined,http://blocgame.com/alliancestats.php?allianceid=1393,178k active personnel,9 ships,Vietnam War surplus,6 factories,Good,last online 7 hours ago,rankings.php?subregion=chi,BAMF,$4574 million,alliancestats.php?allianceid=1393,China,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=chi,27650 km 2,http://blocgame.com/stats.php?id=56795,,5%
Cena Nation WWE,John Cena of WWE,http://blocgame.com/alliancestats.php?allianceid=1644,175k active personnel,20 ships,Almost Modern,6 factories,Good,last online 74 hours ago,rankings.php?subregion=egy,Inter/pol/,$4551 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Large,,http://blocgame.com/rankings.php?subregion=egy,39085 km 2,http://blocgame.com/stats.php?id=55959,271 Mbbl,
Bermuda,London J. Collins,http://blocgame.com/alliancestats.php?allianceid=1393,124k active personnel,5 ships,Vietnam War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=car,BAMF,$5271 million,alliancestats.php?allianceid=1393,Caribbean,,Powerful,,http://blocgame.com/rankings.php?subregion=car,65462 km 2,http://blocgame.com/stats.php?id=58252,,
Tendo,Takehiro,http://blocgame.com/alliancestats.php?allianceid=1382,45k active personnel,5 ships,Second World War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$4629 million,alliancestats.php?allianceid=1382,Indochina,,Powerful,,http://blocgame.com/rankings.php?subregion=sea,20305 km 2,http://blocgame.com/stats.php?id=58802,120 Mbbl,
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,399k active personnel,26 ships,Advanced,13 factories,Elite,last online 5 hours ago,rankings.php?subregion=mes,BAMF,$4394 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,82265 km 2,http://blocgame.com/stats.php?id=39062,8002 Mbbl,
Doniwko,DNIWE,http://blocgame.com/alliancestats.php?allianceid=1580,248k active personnel,20 ships,Vietnam War surplus,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$4421 million,alliancestats.php?allianceid=1580,Persia,,Large,3 Tons,http://blocgame.com/rankings.php?subregion=per,73764 km 2,http://blocgame.com/stats.php?id=59593,,
jesucristo,jesucristo,http://blocgame.com/alliancestats.php?allianceid=1580,79k active personnel,0 ships,Second World War surplus,3 factories,Poor,last online 2 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4490 million,alliancestats.php?allianceid=1580,Arabia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,38963 km 2,http://blocgame.com/stats.php?id=58200,,
UMR,Umaru,http://blocgame.com/alliancestats.php?allianceid=1580,135k active personnel,14 ships,Vietnam War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=gra,Brotherhood of Nod,$4401 million,alliancestats.php?allianceid=1580,Gran Colombia,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=gra,19143 km 2,http://blocgame.com/stats.php?id=56806,134 Mbbl,
Haramia,HARAMNOTHALAL,,5k active personnel,3 ships,Almost Modern,3 factories,Undisciplined Rabble,last online 98 hours ago,rankings.php?subregion=ara,,$4483 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,834 km 2,http://blocgame.com/stats.php?id=52802,,
Jakobstan,Jakublius Enklius,http://blocgame.com/alliancestats.php?allianceid=1595,113k active personnel,2 ships,Korean War surplus,5 factories,Elite,last online 18 hours ago,rankings.php?subregion=congo,The High Council,$5419 million,alliancestats.php?allianceid=1595,Congo,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=congo,47303 km 2,http://blocgame.com/stats.php?id=59396,667 Mbbl,
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1599,128k active personnel,7 ships,Almost Modern,6 factories,Good,last online 3 hours ago,rankings.php?subregion=ind,Wreckage brothers,$4446 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,23498 km 2,http://blocgame.com/stats.php?id=54484,,
HiredGun,FreeCharge,http://blocgame.com/alliancestats.php?allianceid=1599,273k active personnel,53 ships,Advanced,14 factories,Good,last online 2 hours ago,rankings.php?subregion=egy,Wreckage brothers,$4422 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,84744 km 2,http://blocgame.com/stats.php?id=53353,,
