country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Cirno,jc99,http://blocgame.com/alliancestats.php?allianceid=1401,359k active personnel,66 ships,Advanced,Gandhi-like,15 factories,Good,last online 5 hours ago,rankings.php?subregion=ind,The Federal Colonies,$24933 million,alliancestats.php?allianceid=1401,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,28182 km 2,http://blocgame.com/stats.php?id=43375,,,
Edtopia,Edgar,http://blocgame.com/alliancestats.php?allianceid=1401,279k active personnel,51 ships,Advanced,Gandhi-like,12 factories,Elite,last online 15 hours ago,rankings.php?subregion=mex,The Federal Colonies,$24530 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,23265 km 2,http://blocgame.com/stats.php?id=249,,,45%
Falk,Seth,http://blocgame.com/alliancestats.php?allianceid=1401,100k active personnel,22 ships,Advanced,Gandhi-like,8 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,The Federal Colonies,$24522 million,alliancestats.php?allianceid=1401,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,14662 km 2,http://blocgame.com/stats.php?id=43574,,,
Kennethland,Kenneth,http://blocgame.com/alliancestats.php?allianceid=1568,436k active personnel,63 ships,Advanced,Angelic,20 factories,Good,last online 1 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$24124 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,74296 km 2,http://blocgame.com/stats.php?id=47662,,,
Karat,TankGun,http://blocgame.com/alliancestats.php?allianceid=1401,121k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,last online 2 hours ago,rankings.php?subregion=car,The Federal Colonies,$24059 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,23475 km 2,http://blocgame.com/stats.php?id=45853,,,
Skhimm,Ept2415,http://blocgame.com/alliancestats.php?allianceid=1580,600k active personnel,89 ships,Advanced,Angelic,22 factories,Good,last online 8 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$22752 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,153763 km 2,http://blocgame.com/stats.php?id=52362,5338 Mbbl,14 Tons,
pelle,pelle,http://blocgame.com/alliancestats.php?allianceid=1393,524k active personnel,13 ships,Persian Gulf War surplus,Gandhi-like,25 factories,Standard,online now,rankings.php?subregion=chi,BAMF,$23535 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,51183 km 2,http://blocgame.com/stats.php?id=52372,199 Mbbl,,
JaMon,amschind,http://blocgame.com/alliancestats.php?allianceid=1401,156k active personnel,0 ships,Advanced,Gandhi-like,15 factories,Standard,last online 24 hours ago,rankings.php?subregion=car,The Federal Colonies,$23800 million,alliancestats.php?allianceid=1401,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,45065 km 2,http://blocgame.com/stats.php?id=44573,294 Mbbl,,
Fapman,Fapman,,4k active personnel,40 ships,Advanced,Normal,18 factories,Good,last online 199 hours ago,rankings.php?subregion=ara,,$22613 million,,Arabia,Plentiful,None,http://blocgame.com/rankings.php?subregion=ara,89990 km 2,http://blocgame.com/stats.php?id=53748,,,
Gensokyo,DrKourin,http://blocgame.com/alliancestats.php?allianceid=1393,298k active personnel,69 ships,Advanced,Gandhi-like,15 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,BAMF,$22573 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,29481 km 2,http://blocgame.com/stats.php?id=5212,,,
Whitey,Knee Grow,http://blocgame.com/alliancestats.php?allianceid=1568,319k active personnel,91 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Elite,online now,rankings.php?subregion=waf,Brotherhood of Zion,$22246 million,alliancestats.php?allianceid=1568,West Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,86699 km 2,http://blocgame.com/stats.php?id=4816,,,15%
Mmhat,Homermustdie,http://blocgame.com/alliancestats.php?allianceid=1595,244k active personnel,71 ships,Almost Modern,Gandhi-like,10 factories,Elite,last online 9 hours ago,rankings.php?subregion=ama,The High Council,$22131 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,29206 km 2,http://blocgame.com/stats.php?id=45846,,2 Tons,
MoonMania,MoonMan,http://blocgame.com/alliancestats.php?allianceid=1393,221k active personnel,38 ships,Persian Gulf War surplus,Angelic,11 factories,Elite,last online 4 hours ago,rankings.php?subregion=ama,BAMF,$22305 million,alliancestats.php?allianceid=1393,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,36253 km 2,http://blocgame.com/stats.php?id=53650,,,
Lyranistan,Lyranistan,http://blocgame.com/alliancestats.php?allianceid=1580,311k active personnel,12 ships,Advanced,Gandhi-like,14 factories,Good,last online 1 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$21751 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,65440 km 2,http://blocgame.com/stats.php?id=56860,2485 Mbbl,,
Great Poverty,SamoGrrr,http://blocgame.com/alliancestats.php?allianceid=1568,419k active personnel,51 ships,Advanced,Gandhi-like,18 factories,Good,last online 1 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$21078 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,65491 km 2,http://blocgame.com/stats.php?id=52440,,,
FreakTopia,Remington Steel,http://blocgame.com/alliancestats.php?allianceid=1393,422k active personnel,63 ships,Advanced,Gandhi-like,19 factories,Elite,last online 1 hours ago,rankings.php?subregion=ama,BAMF,$21296 million,alliancestats.php?allianceid=1393,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,105627 km 2,http://blocgame.com/stats.php?id=45527,,,
deepfriedbutter,kittenSmasher,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,36 ships,Advanced,Angelic,15 factories,Undisciplined Rabble,last online 41 hours ago,rankings.php?subregion=waf,The High Council,$16600 million,alliancestats.php?allianceid=1595,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,85552 km 2,http://blocgame.com/stats.php?id=44479,,,
Khuzestan,Georgy Zhukov,http://blocgame.com/alliancestats.php?allianceid=1401,214k active personnel,47 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,The Federal Colonies,$21178 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,35248 km 2,http://blocgame.com/stats.php?id=48914,3148 Mbbl,,
Canuckistan!!,Cosmic Canuck,http://blocgame.com/alliancestats.php?allianceid=1580,498k active personnel,45 ships,Advanced,Gandhi-like,22 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$20591 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,103286 km 2,http://blocgame.com/stats.php?id=49526,,3 Tons,
Pheonix,Shockwave,http://blocgame.com/alliancestats.php?allianceid=1401,7k active personnel,46 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Standard,last online 188 hours ago,rankings.php?subregion=per,The Federal Colonies,$17614 million,alliancestats.php?allianceid=1401,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,30420 km 2,http://blocgame.com/stats.php?id=40311,,,
Pooland,kurwa,http://blocgame.com/alliancestats.php?allianceid=1568,509k active personnel,18 ships,Advanced,Gandhi-like,24 factories,Elite,last online 6 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$20609 million,alliancestats.php?allianceid=1568,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,64773 km 2,http://blocgame.com/stats.php?id=49295,1918 Mbbl,1 Tons,
QonoS,Tmonsta,http://blocgame.com/alliancestats.php?allianceid=1595,284k active personnel,35 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Good,last online 10 hours ago,rankings.php?subregion=chi,The High Council,$20728 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,49825 km 2,http://blocgame.com/stats.php?id=44539,42 Mbbl,1 Tons,45%
Al-Petralia,El-Oil,http://blocgame.com/alliancestats.php?allianceid=1393,168k active personnel,47 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 25 hours ago,rankings.php?subregion=ara,BAMF,$20362 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,34559 km 2,http://blocgame.com/stats.php?id=52484,,,
nation name,alysdexia,http://blocgame.com/alliancestats.php?allianceid=1393,192k active personnel,48 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 19 hours ago,rankings.php?subregion=mes,BAMF,$18868 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,24512 km 2,http://blocgame.com/stats.php?id=49652,497 Mbbl,,
Deponia,PYZILEND,http://blocgame.com/alliancestats.php?allianceid=1393,259k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Good,online now,rankings.php?subregion=chi,BAMF,$20119 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,41102 km 2,http://blocgame.com/stats.php?id=54760,,,
Kajima,Angelus,http://blocgame.com/alliancestats.php?allianceid=1580,318k active personnel,38 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Elite,last online 34 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$19781 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,48262 km 2,http://blocgame.com/stats.php?id=46908,,,
Kalayaan,Fernindad E. Marcos,http://blocgame.com/alliancestats.php?allianceid=1393,259k active personnel,71 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 13 hours ago,rankings.php?subregion=pac,BAMF,$19371 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,79555 km 2,http://blocgame.com/stats.php?id=52349,,,
Skanonia,Beefy,http://blocgame.com/alliancestats.php?allianceid=1568,405k active personnel,51 ships,Advanced,Gandhi-like,20 factories,Poor,last online 1 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$19221 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,35061 km 2,http://blocgame.com/stats.php?id=44384,,,
Hashashin,moffe,http://blocgame.com/alliancestats.php?allianceid=1644,386k active personnel,55 ships,Advanced,Gandhi-like,16 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,Inter/pol/,$17837 million,alliancestats.php?allianceid=1644,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,87765 km 2,http://blocgame.com/stats.php?id=54220,4020 Mbbl,,
Celtic Nations,BigWilly526,http://blocgame.com/alliancestats.php?allianceid=1580,450k active personnel,61 ships,Advanced,Gandhi-like,16 factories,Elite,online now,rankings.php?subregion=per,Brotherhood of Nod,$17960 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,64179 km 2,http://blocgame.com/stats.php?id=7511,1411 Mbbl,,
Crimea,Hayro Khan,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,52 ships,Advanced,Gandhi-like,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=atl,BAMF,$18599 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,30742 km 2,http://blocgame.com/stats.php?id=2570,,,5%
OnlyJuanOvue,BigGuyBane,http://blocgame.com/alliancestats.php?allianceid=1599,305k active personnel,60 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,Wreckage brothers,$17760 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,68339 km 2,http://blocgame.com/stats.php?id=52889,,1 Tons,
Arsinoe,Sobek,http://blocgame.com/alliancestats.php?allianceid=1568,927k active personnel,81 ships,Advanced,Angelic,27 factories,Elite,last online 16 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$16628 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,96687 km 2,http://blocgame.com/stats.php?id=49868,2662 Mbbl,27 Tons,
Kardazar,Mahmud Ali,http://blocgame.com/alliancestats.php?allianceid=1393,258k active personnel,45 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Good,online now,rankings.php?subregion=ara,BAMF,$17772 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,32670 km 2,http://blocgame.com/stats.php?id=55305,2140 Mbbl,,
Iranzamin,Lord of War,http://blocgame.com/alliancestats.php?allianceid=1644,227k active personnel,53 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Elite,last online 40 hours ago,rankings.php?subregion=per,Inter/pol/,$17649 million,alliancestats.php?allianceid=1644,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,50415 km 2,http://blocgame.com/stats.php?id=49556,,,
bro dude,guy man,http://blocgame.com/alliancestats.php?allianceid=1568,278k active personnel,50 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 2 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$17303 million,alliancestats.php?allianceid=1568,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,56539 km 2,http://blocgame.com/stats.php?id=49465,1209 Mbbl,,
Genowia,ThePole,http://blocgame.com/alliancestats.php?allianceid=1393,298k active personnel,40 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Standard,last online 7 hours ago,rankings.php?subregion=pac,BAMF,$16987 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,48327 km 2,http://blocgame.com/stats.php?id=50839,,,
Peach,Tanaille,http://blocgame.com/alliancestats.php?allianceid=1393,455k active personnel,67 ships,Advanced,Gandhi-like,24 factories,Good,online now,rankings.php?subregion=mes,BAMF,$19848 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,151751 km 2,http://blocgame.com/stats.php?id=54825,1352 Mbbl,,
Robots,stormbot28,http://blocgame.com/alliancestats.php?allianceid=1599,266k active personnel,46 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 18 hours ago,rankings.php?subregion=car,Wreckage brothers,$16423 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,53756 km 2,http://blocgame.com/stats.php?id=40242,,,
Vizio,linkbro,http://blocgame.com/alliancestats.php?allianceid=1393,9k active personnel,16 ships,Persian Gulf War surplus,Normal,9 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,BAMF,$16511 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,41654 km 2,http://blocgame.com/stats.php?id=39037,,,
Almania,Almanich,http://blocgame.com/alliancestats.php?allianceid=1580,325k active personnel,52 ships,Persian Gulf War surplus,Gandhi-like,18 factories,Good,online now,rankings.php?subregion=chi,Brotherhood of Nod,$15952 million,alliancestats.php?allianceid=1580,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,37527 km 2,http://blocgame.com/stats.php?id=51725,,,
Scavia,nike1155,http://blocgame.com/alliancestats.php?allianceid=1568,199k active personnel,51 ships,Persian Gulf War surplus,Isolated,8 factories,Elite,last online 3 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$15711 million,alliancestats.php?allianceid=1568,Southern Cone,,Very Powerful,http://blocgame.com/rankings.php?subregion=con,37930 km 2,http://blocgame.com/stats.php?id=52275,175 Mbbl,,
Biji Kurdistan,Myron2point0,http://blocgame.com/alliancestats.php?allianceid=1580,55k active personnel,33 ships,Persian Gulf War surplus,Good,8 factories,Good,last online 61 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$13364 million,alliancestats.php?allianceid=1580,Mesopotamia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,51497 km 2,http://blocgame.com/stats.php?id=52906,,,
Markovia,RDM HC,http://blocgame.com/alliancestats.php?allianceid=1401,238k active personnel,33 ships,Almost Modern,Gandhi-like,9 factories,Elite,last online 3 hours ago,rankings.php?subregion=car,The Federal Colonies,$16058 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,38053 km 2,http://blocgame.com/stats.php?id=58369,,,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1568,474k active personnel,87 ships,Advanced,Gandhi-like,22 factories,Elite,last online 13 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$16038 million,alliancestats.php?allianceid=1568,Pacific Rim,,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,417 Mbbl,,
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,26 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,last online 4 hours ago,rankings.php?subregion=sea,BAMF,$15928 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,26582 km 2,http://blocgame.com/stats.php?id=48188,,,
Paulandia,Cem Uzan,http://blocgame.com/alliancestats.php?allianceid=1568,400k active personnel,36 ships,Advanced,Gandhi-like,21 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$14276 million,alliancestats.php?allianceid=1568,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,154890 km 2,http://blocgame.com/stats.php?id=55379,,,
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,198k active personnel,51 ships,Advanced,Gandhi-like,8 factories,Standard,last online 25 hours ago,rankings.php?subregion=mes,The Federal Colonies,$15647 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,,2 Tons,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=1393,278k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Good,last online 7 hours ago,rankings.php?subregion=pac,BAMF,$15459 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,53252 km 2,http://blocgame.com/stats.php?id=52368,,,
Krakozhia,Ilyich,http://blocgame.com/alliancestats.php?allianceid=1599,245k active personnel,36 ships,Advanced,Gandhi-like,9 factories,Elite,last online 3 hours ago,rankings.php?subregion=chi,Wreckage brothers,$15143 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,31809 km 2,http://blocgame.com/stats.php?id=39065,,1 Tons,
See Aye Eh,BillWilson,http://blocgame.com/alliancestats.php?allianceid=1599,366k active personnel,68 ships,Advanced,Gandhi-like,15 factories,Poor,last online 12 hours ago,rankings.php?subregion=ara,Wreckage brothers,$14860 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,41534 km 2,http://blocgame.com/stats.php?id=52844,,1 Tons,
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,221k active personnel,42 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 10 hours ago,rankings.php?subregion=egy,Wreckage brothers,$15546 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,41707 km 2,http://blocgame.com/stats.php?id=52836,1799 Mbbl,1 Tons,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,27k active personnel,32 ships,Almost Modern,Gandhi-like,5 factories,Good,online now,rankings.php?subregion=ama,Inter/pol/,$13117 million,alliancestats.php?allianceid=1644,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,26595 km 2,http://blocgame.com/stats.php?id=54480,,,
Casa del Nolano,jnolat09,http://blocgame.com/alliancestats.php?allianceid=1599,159k active personnel,15 ships,Persian Gulf War surplus,Gandhi-like,5 factories,Good,last online 26 hours ago,rankings.php?subregion=ind,Wreckage brothers,$15049 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,17783 km 2,http://blocgame.com/stats.php?id=45936,,,
South Park,cartman,http://blocgame.com/alliancestats.php?allianceid=1568,168k active personnel,39 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$14733 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,40103 km 2,http://blocgame.com/stats.php?id=228,,,
