country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Olympia,Xasthur,http://blocgame.com/alliancestats.php?allianceid=1568,399k active personnel,71 ships,Advanced,19 factories,Elite,last online 2 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$31078 million,alliancestats.php?allianceid=1568,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,45372 km 2,http://blocgame.com/stats.php?id=51354,,,
Minmaxia,Reanchi,http://blocgame.com/alliancestats.php?allianceid=1568,295k active personnel,46 ships,Advanced,27 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$28201 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,83200 km 2,http://blocgame.com/stats.php?id=40270,3 Tons,,
Skanonia,Beefy,http://blocgame.com/alliancestats.php?allianceid=1568,464k active personnel,51 ships,Persian Gulf War surplus,19 factories,Poor,last online 19 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$27182 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,28436 km 2,http://blocgame.com/stats.php?id=44384,,,
Best Syria,Bashar Hafez al-Assad,http://blocgame.com/alliancestats.php?allianceid=1599,435k active personnel,74 ships,Advanced,19 factories,Good,last online 5 hours ago,rankings.php?subregion=mes,Wreckage brothers,$26814 million,alliancestats.php?allianceid=1599,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,103642 km 2,http://blocgame.com/stats.php?id=52852,,2257 Mbbl,
Africanistan,Jacques Strahp,http://blocgame.com/alliancestats.php?allianceid=1568,42k active personnel,48 ships,Persian Gulf War surplus,12 factories,Elite,last online 2 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$26562 million,alliancestats.php?allianceid=1568,Congo,,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,27075 km 2,http://blocgame.com/stats.php?id=40233,,,
Morjei,FlairWoW,http://blocgame.com/alliancestats.php?allianceid=1568,208k active personnel,50 ships,Advanced,18 factories,Standard,last online 2 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$25793 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,51927 km 2,http://blocgame.com/stats.php?id=53068,,,
Cubania,General Fidelis,http://blocgame.com/alliancestats.php?allianceid=1393,131k active personnel,31 ships,Almost Modern,16 factories,Elite,last online 23 hours ago,rankings.php?subregion=mex,BAMF,$25296 million,alliancestats.php?allianceid=1393,Mesoamerica,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,40972 km 2,http://blocgame.com/stats.php?id=47349,,,
Zanzabarland,Taza,http://blocgame.com/alliancestats.php?allianceid=1835,287k active personnel,51 ships,Persian Gulf War surplus,17 factories,Good,last online 8 hours ago,rankings.php?subregion=per,SPQR,$25170 million,alliancestats.php?allianceid=1835,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,53431 km 2,http://blocgame.com/stats.php?id=40078,,,
Yulai,SupremeSoviet,http://blocgame.com/alliancestats.php?allianceid=1393,302k active personnel,53 ships,Persian Gulf War surplus,22 factories,Good,last online 6 hours ago,rankings.php?subregion=pac,BAMF,$24958 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,74906 km 2,http://blocgame.com/stats.php?id=53451,,,5%
LOCAI,Agumentic,http://blocgame.com/alliancestats.php?allianceid=1393,158k active personnel,51 ships,Advanced,15 factories,Elite,last online 5 hours ago,rankings.php?subregion=saf,BAMF,$24768 million,alliancestats.php?allianceid=1393,Southern Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,47483 km 2,http://blocgame.com/stats.php?id=53011,,,
Coccoladia,Ernesto Caprone,http://blocgame.com/alliancestats.php?allianceid=1401,223k active personnel,71 ships,Persian Gulf War surplus,14 factories,Good,online now,rankings.php?subregion=car,The Federal Colonies,$24088 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,27330 km 2,http://blocgame.com/stats.php?id=40289,,,
Kennethland,Kenneth,http://blocgame.com/alliancestats.php?allianceid=1568,371k active personnel,56 ships,Advanced,16 factories,Good,last online 22 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$24001 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,74296 km 2,http://blocgame.com/stats.php?id=47662,,,
Gertralia,Guillermicus,http://blocgame.com/alliancestats.php?allianceid=1568,186k active personnel,67 ships,Persian Gulf War surplus,15 factories,Elite,last online 7 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$23837 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,34928 km 2,http://blocgame.com/stats.php?id=45604,,,
Briggs,General Armstrong,http://blocgame.com/alliancestats.php?allianceid=1568,168k active personnel,11 ships,Advanced,14 factories,Good,last online 19 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$23735 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,34230 km 2,http://blocgame.com/stats.php?id=53442,,,
German Reich,Frederick III,http://blocgame.com/alliancestats.php?allianceid=1835,235k active personnel,45 ships,Persian Gulf War surplus,15 factories,Elite,last online 19 hours ago,rankings.php?subregion=egy,SPQR,$23275 million,alliancestats.php?allianceid=1835,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,44421 km 2,http://blocgame.com/stats.php?id=49204,,2055 Mbbl,
Whitey,Knee Grow,http://blocgame.com/alliancestats.php?allianceid=1568,279k active personnel,78 ships,Almost Modern,14 factories,Elite,last online 32 hours ago,rankings.php?subregion=waf,Brotherhood of Zion,$22736 million,alliancestats.php?allianceid=1568,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,86699 km 2,http://blocgame.com/stats.php?id=4816,,,10%
Arsinoe,Sobek,http://blocgame.com/alliancestats.php?allianceid=1835,906k active personnel,60 ships,Advanced,21 factories,Elite,last online 14 hours ago,rankings.php?subregion=egy,SPQR,$22586 million,alliancestats.php?allianceid=1835,Egypt,,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,76898 km 2,http://blocgame.com/stats.php?id=49868,,,
Mongolstan,Khan,http://blocgame.com/alliancestats.php?allianceid=1568,698k active personnel,76 ships,Advanced,40 factories,Standard,online now,rankings.php?subregion=chi,Brotherhood of Zion,$22585 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,135519 km 2,http://blocgame.com/stats.php?id=47945,4 Tons,,
HCLI,Kasper Hekmatyar,http://blocgame.com/alliancestats.php?allianceid=1393,179k active personnel,34 ships,Advanced,12 factories,Elite,last online 20 hours ago,rankings.php?subregion=chi,BAMF,$22369 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,27241 km 2,http://blocgame.com/stats.php?id=46030,,,
Northmarch,Elroy,http://blocgame.com/alliancestats.php?allianceid=1568,285k active personnel,43 ships,Advanced,18 factories,Standard,last online 20 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$21976 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,43195 km 2,http://blocgame.com/stats.php?id=41629,3 Tons,,
FreakTopia,Remington Steel,http://blocgame.com/alliancestats.php?allianceid=1393,445k active personnel,51 ships,Advanced,19 factories,Elite,online now,rankings.php?subregion=ama,BAMF,$21756 million,alliancestats.php?allianceid=1393,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,99560 km 2,http://blocgame.com/stats.php?id=45527,,,
Shambala,Feranon,http://blocgame.com/alliancestats.php?allianceid=1580,259k active personnel,26 ships,Persian Gulf War surplus,12 factories,Elite,online now,rankings.php?subregion=pac,Brotherhood of Nod,$21298 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,28432 km 2,http://blocgame.com/stats.php?id=41268,,,
pelle,pelle,http://blocgame.com/alliancestats.php?allianceid=1393,438k active personnel,13 ships,Persian Gulf War surplus,20 factories,Good,online now,rankings.php?subregion=chi,BAMF,$20933 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,51183 km 2,http://blocgame.com/stats.php?id=52372,,,
Great Poverty,SamoGrrr,http://blocgame.com/alliancestats.php?allianceid=1568,399k active personnel,51 ships,Advanced,17 factories,Good,last online 2 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$20857 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,65491 km 2,http://blocgame.com/stats.php?id=52440,,,
Mmhat,Homermustdie,http://blocgame.com/alliancestats.php?allianceid=1595,253k active personnel,51 ships,Almost Modern,10 factories,Good,last online 3 hours ago,rankings.php?subregion=ama,The High Council,$20686 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,29206 km 2,http://blocgame.com/stats.php?id=45846,1 Tons,,
Edtopia,Edgar,http://blocgame.com/alliancestats.php?allianceid=1401,229k active personnel,32 ships,Advanced,11 factories,Elite,last online 17 hours ago,rankings.php?subregion=mex,The Federal Colonies,$20366 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,23265 km 2,http://blocgame.com/stats.php?id=249,,,45%
Cirno,jc99,http://blocgame.com/alliancestats.php?allianceid=1401,233k active personnel,52 ships,Advanced,14 factories,Standard,online now,rankings.php?subregion=ind,The Federal Colonies,$20363 million,alliancestats.php?allianceid=1401,East Indies,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,28182 km 2,http://blocgame.com/stats.php?id=43375,,,
Karat,TankGun,http://blocgame.com/alliancestats.php?allianceid=1401,123k active personnel,45 ships,Almost Modern,8 factories,Elite,last online 3 hours ago,rankings.php?subregion=car,The Federal Colonies,$20017 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,23712 km 2,http://blocgame.com/stats.php?id=45853,,,
Falk,Seth,http://blocgame.com/alliancestats.php?allianceid=1401,100k active personnel,22 ships,Advanced,6 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,The Federal Colonies,$19114 million,alliancestats.php?allianceid=1401,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,14662 km 2,http://blocgame.com/stats.php?id=43574,,207 Mbbl,5%
JucheBox,Lunin,http://blocgame.com/alliancestats.php?allianceid=1393,218k active personnel,14 ships,Almost Modern,17 factories,Standard,online now,rankings.php?subregion=chi,BAMF,$18538 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,44497 km 2,http://blocgame.com/stats.php?id=56203,,,
Lyranistan,Lyranistan,http://blocgame.com/alliancestats.php?allianceid=1580,255k active personnel,12 ships,Persian Gulf War surplus,14 factories,Good,online now,rankings.php?subregion=mes,Brotherhood of Nod,$18053 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,65193 km 2,http://blocgame.com/stats.php?id=56860,,,
Gensokyo,DrKourin,http://blocgame.com/alliancestats.php?allianceid=1393,238k active personnel,51 ships,Advanced,13 factories,Good,last online 4 hours ago,rankings.php?subregion=pac,BAMF,$18036 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,29481 km 2,http://blocgame.com/stats.php?id=5212,1 Tons,,
Pooland,kurwa,http://blocgame.com/alliancestats.php?allianceid=1568,454k active personnel,18 ships,Persian Gulf War surplus,22 factories,Standard,online now,rankings.php?subregion=atl,Brotherhood of Zion,$17861 million,alliancestats.php?allianceid=1568,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,64773 km 2,http://blocgame.com/stats.php?id=49295,1 Tons,,
MoonMania,MoonMan,http://blocgame.com/alliancestats.php?allianceid=1393,167k active personnel,29 ships,Persian Gulf War surplus,8 factories,Good,online now,rankings.php?subregion=ama,BAMF,$17451 million,alliancestats.php?allianceid=1393,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,36253 km 2,http://blocgame.com/stats.php?id=53650,,,
Hashashin,moffe,http://blocgame.com/alliancestats.php?allianceid=1644,294k active personnel,44 ships,Advanced,15 factories,Poor,online now,rankings.php?subregion=per,Inter/pol/,$17426 million,alliancestats.php?allianceid=1644,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,87765 km 2,http://blocgame.com/stats.php?id=54220,,,
JaMon,amschind,http://blocgame.com/alliancestats.php?allianceid=1401,100k active personnel,0 ships,Advanced,13 factories,Good,last online 18 hours ago,rankings.php?subregion=car,The Federal Colonies,$17309 million,alliancestats.php?allianceid=1401,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,45979 km 2,http://blocgame.com/stats.php?id=44573,,,
deepfriedbutter,kittenSmasher,http://blocgame.com/alliancestats.php?allianceid=1393,221k active personnel,56 ships,Advanced,19 factories,Elite,last online 3 hours ago,rankings.php?subregion=waf,BAMF,$17130 million,alliancestats.php?allianceid=1393,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,106871 km 2,http://blocgame.com/stats.php?id=44479,,,
Skhimm,Ept2415,http://blocgame.com/alliancestats.php?allianceid=1580,418k active personnel,65 ships,Advanced,15 factories,Good,last online 13 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$17093 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,122025 km 2,http://blocgame.com/stats.php?id=52362,23 Tons,,
Fapman,Fapman,http://blocgame.com/alliancestats.php?allianceid=1393,249k active personnel,53 ships,Advanced,14 factories,Elite,last online 61 hours ago,rankings.php?subregion=ara,BAMF,$17061 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,93456 km 2,http://blocgame.com/stats.php?id=53748,,7648 Mbbl,
Canuckistan!!,Cosmic Canuck,http://blocgame.com/alliancestats.php?allianceid=1580,191k active personnel,26 ships,Persian Gulf War surplus,17 factories,Elite,last online 18 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$17027 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,103286 km 2,http://blocgame.com/stats.php?id=49526,1 Tons,,
Argenwhite,Grecius,http://blocgame.com/alliancestats.php?allianceid=1580,218k active personnel,50 ships,Persian Gulf War surplus,9 factories,Elite,last online 24 hours ago,rankings.php?subregion=con,Brotherhood of Nod,$16977 million,alliancestats.php?allianceid=1580,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,53322 km 2,http://blocgame.com/stats.php?id=40579,,,
Iwasaki,Saeka Nogushi,http://blocgame.com/alliancestats.php?allianceid=1393,198k active personnel,51 ships,Persian Gulf War surplus,11 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,BAMF,$16949 million,alliancestats.php?allianceid=1393,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,49696 km 2,http://blocgame.com/stats.php?id=52235,,,
nation name,alysdexia,http://blocgame.com/alliancestats.php?allianceid=1393,259k active personnel,25 ships,Persian Gulf War surplus,11 factories,Standard,last online 12 hours ago,rankings.php?subregion=mes,BAMF,$16933 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,24459 km 2,http://blocgame.com/stats.php?id=49652,,,
Robots,stormbot28,http://blocgame.com/alliancestats.php?allianceid=1599,24k active personnel,21 ships,Almost Modern,11 factories,Elite,last online 6 hours ago,rankings.php?subregion=car,Wreckage brothers,$16614 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,55045 km 2,http://blocgame.com/stats.php?id=40242,,,
Tyrantia,Malakal,http://blocgame.com/alliancestats.php?allianceid=1595,300k active personnel,51 ships,Persian Gulf War surplus,15 factories,Standard,online now,rankings.php?subregion=ind,The High Council,$16270 million,alliancestats.php?allianceid=1595,East Indies,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,63676 km 2,http://blocgame.com/stats.php?id=40238,4 Tons,,
Kalayaan,Fernindad E. Marcos,http://blocgame.com/alliancestats.php?allianceid=1393,239k active personnel,57 ships,Persian Gulf War surplus,10 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,BAMF,$16059 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,79555 km 2,http://blocgame.com/stats.php?id=52349,,231 Mbbl,
Celtic Nations,BigWilly526,http://blocgame.com/alliancestats.php?allianceid=1580,325k active personnel,48 ships,Persian Gulf War surplus,14 factories,Elite,last online 12 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$15857 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,63487 km 2,http://blocgame.com/stats.php?id=7511,,,
Potatoland,ThePotatoGuy,http://blocgame.com/alliancestats.php?allianceid=1382,199k active personnel,35 ships,Almost Modern,10 factories,Elite,last online 2 hours ago,rankings.php?subregion=car,Non-Aligned Movement,$15772 million,alliancestats.php?allianceid=1382,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,45507 km 2,http://blocgame.com/stats.php?id=53696,,,
Khuzestan,Georgy Zhukov,http://blocgame.com/alliancestats.php?allianceid=1401,209k active personnel,51 ships,Persian Gulf War surplus,11 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,The Federal Colonies,$15705 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,35604 km 2,http://blocgame.com/stats.php?id=48914,,,
Skeenation,David Tomanka,http://blocgame.com/alliancestats.php?allianceid=1393,142k active personnel,51 ships,Persian Gulf War surplus,5 factories,Elite,last online 21 hours ago,rankings.php?subregion=con,BAMF,$15694 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,43180 km 2,http://blocgame.com/stats.php?id=40443,1 Tons,,
Biji Kurdistan,Myron2point0,http://blocgame.com/alliancestats.php?allianceid=1580,227k active personnel,40 ships,Persian Gulf War surplus,10 factories,Standard,last online 15 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$15652 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,64978 km 2,http://blocgame.com/stats.php?id=52906,,,
Puella-Magia,Emily,http://blocgame.com/alliancestats.php?allianceid=1580,286k active personnel,41 ships,Persian Gulf War surplus,12 factories,Good,last online 15 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$15636 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,62446 km 2,http://blocgame.com/stats.php?id=35958,,,
Greekrules,General Humphreys,http://blocgame.com/alliancestats.php?allianceid=1393,319k active personnel,51 ships,Persian Gulf War surplus,16 factories,Elite,last online 15 hours ago,rankings.php?subregion=ara,BAMF,$15540 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,85841 km 2,http://blocgame.com/stats.php?id=43351,,2428 Mbbl,
Deponia,PYZILEND,http://blocgame.com/alliancestats.php?allianceid=1393,244k active personnel,28 ships,Persian Gulf War surplus,12 factories,Standard,last online 7 hours ago,rankings.php?subregion=chi,BAMF,$15520 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,41102 km 2,http://blocgame.com/stats.php?id=54760,,375 Mbbl,
Vizio,linkbro,http://blocgame.com/alliancestats.php?allianceid=1393,219k active personnel,16 ships,Persian Gulf War surplus,8 factories,Elite,last online 92 hours ago,rankings.php?subregion=ara,BAMF,$15481 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,44239 km 2,http://blocgame.com/stats.php?id=39037,,1973 Mbbl,
Al-Petralia,El-Oil,http://blocgame.com/alliancestats.php?allianceid=1393,128k active personnel,34 ships,Persian Gulf War surplus,9 factories,Elite,last online 7 hours ago,rankings.php?subregion=ara,BAMF,$15451 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,34559 km 2,http://blocgame.com/stats.php?id=52484,,8020 Mbbl,
New-Rhodesia,Tito Van Ronnk,http://blocgame.com/alliancestats.php?allianceid=1644,190k active personnel,22 ships,Persian Gulf War surplus,8 factories,Good,last online 13 hours ago,rankings.php?subregion=eaf,Inter/pol/,$15291 million,alliancestats.php?allianceid=1644,East Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,35402 km 2,http://blocgame.com/stats.php?id=49249,1 Tons,,
Pheonix,Shockwave,http://blocgame.com/alliancestats.php?allianceid=1401,198k active personnel,57 ships,Persian Gulf War surplus,12 factories,Good,last online 5 hours ago,rankings.php?subregion=per,The Federal Colonies,$15169 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,37998 km 2,http://blocgame.com/stats.php?id=40311,,2199 Mbbl,
See Aye Eh,BillWilson,http://blocgame.com/alliancestats.php?allianceid=1599,328k active personnel,56 ships,Advanced,13 factories,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=ara,Wreckage brothers,$14964 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,40091 km 2,http://blocgame.com/stats.php?id=52844,,2424 Mbbl,
South Park,cartman,http://blocgame.com/alliancestats.php?allianceid=1835,259k active personnel,51 ships,Persian Gulf War surplus,10 factories,Elite,online now,rankings.php?subregion=car,SPQR,$14756 million,alliancestats.php?allianceid=1835,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,51110 km 2,http://blocgame.com/stats.php?id=228,,,
durkastan,ned kelly,http://blocgame.com/alliancestats.php?allianceid=1580,197k active personnel,69 ships,Persian Gulf War surplus,22 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$14727 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,123989 km 2,http://blocgame.com/stats.php?id=40488,,5864 Mbbl,
Krakozhia,Ilyich,http://blocgame.com/alliancestats.php?allianceid=1599,174k active personnel,20 ships,Persian Gulf War surplus,9 factories,Standard,last online 3 hours ago,rankings.php?subregion=chi,Wreckage brothers,$14329 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,31809 km 2,http://blocgame.com/stats.php?id=39065,,,
bro dude,guy man,http://blocgame.com/alliancestats.php?allianceid=1568,168k active personnel,33 ships,Almost Modern,11 factories,Elite,last online 32 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$14232 million,alliancestats.php?allianceid=1568,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,56539 km 2,http://blocgame.com/stats.php?id=49465,,,
Crimea,Hayro Khan,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,28 ships,Persian Gulf War surplus,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=atl,BAMF,$14164 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,30742 km 2,http://blocgame.com/stats.php?id=2570,,8210 Mbbl,5%
Scavia,nike1155,http://blocgame.com/alliancestats.php?allianceid=1568,196k active personnel,25 ships,Almost Modern,8 factories,Good,last online 21 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$14164 million,alliancestats.php?allianceid=1568,Southern Cone,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=con,37531 km 2,http://blocgame.com/stats.php?id=52275,,,
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,238k active personnel,26 ships,Advanced,8 factories,Good,last online 26 hours ago,rankings.php?subregion=mes,The Federal Colonies,$14093 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,,2406 Mbbl,
South Grestin,Haenel,http://blocgame.com/alliancestats.php?allianceid=1580,197k active personnel,32 ships,Persian Gulf War surplus,8 factories,Elite,last online 26 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$14058 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,34166 km 2,http://blocgame.com/stats.php?id=46163,,,5%
QonoS,Tmonsta,http://blocgame.com/alliancestats.php?allianceid=1595,200k active personnel,33 ships,Persian Gulf War surplus,11 factories,Good,last online 2 hours ago,rankings.php?subregion=chi,The High Council,$13971 million,alliancestats.php?allianceid=1595,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,34576 km 2,http://blocgame.com/stats.php?id=44539,1 Tons,,30%
Bear Country,Kowalski,http://blocgame.com/alliancestats.php?allianceid=1580,141k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$13941 million,alliancestats.php?allianceid=1580,Persia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,22521 km 2,http://blocgame.com/stats.php?id=54578,,2673 Mbbl,
Casa del Nolano,jnolat09,http://blocgame.com/alliancestats.php?allianceid=1599,158k active personnel,15 ships,Persian Gulf War surplus,5 factories,Good,last online 5 hours ago,rankings.php?subregion=ind,Wreckage brothers,$13851 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,17783 km 2,http://blocgame.com/stats.php?id=45936,,,
Iranzamin,Lord of War,http://blocgame.com/alliancestats.php?allianceid=1644,175k active personnel,51 ships,Persian Gulf War surplus,10 factories,Elite,last online 22 hours ago,rankings.php?subregion=per,Inter/pol/,$13737 million,alliancestats.php?allianceid=1644,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,51957 km 2,http://blocgame.com/stats.php?id=49556,,4331 Mbbl,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,372k active personnel,40 ships,Persian Gulf War surplus,12 factories,Poor,last online 44 hours ago,rankings.php?subregion=mex,Wreckage brothers,$13702 million,alliancestats.php?allianceid=1599,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,,,
The Hegemony,Peter Wiggin,http://blocgame.com/alliancestats.php?allianceid=1644,218k active personnel,36 ships,Almost Modern,9 factories,Good,last online 41 hours ago,rankings.php?subregion=gra,Inter/pol/,$13599 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,38475 km 2,http://blocgame.com/stats.php?id=40840,,,
