country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
harimau kl,harmidi,PIRATES,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 111 hours ago,11 Hundred Tons per month,13 Mbbl per month,Central Planning,$716 million,1615 Mbbl; 13 Mbbl,,Small,Arabia,Neutral,12691 km 2,http://blocgame.com/stats.php?id=62369,
Anonymity,Anomalous300,The Order,91k active personnel,0 ships,,First World War surplus,Angelic,2 factories,Standard,online now,25 Hundred Tons per month,11 Mbbl per month,Central Planning,$837 million,1232 Mbbl; 11 Mbbl,,Mediocre,Arabia,Neutral,22057 km 2,http://blocgame.com/stats.php?id=63103,
Cubania,General Fidelis,The Order,42k active personnel,0 ships,,First World War surplus,Nice,2 factories,Good,online now,22 Hundred Tons per month,5 Mbbl per month,Central Planning,$825 million,164 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Mesoamerica,Soviet Union,41518 km 2,http://blocgame.com/stats.php?id=47349,
South Park,cartman,Brotherhood of Zion,45k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 36 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$713 million,544 Mbbl,Untapped,Mediocre,Caribbean,United States,32606 km 2,http://blocgame.com/stats.php?id=228,
KaleCepo,sultan lee,The High Council,122k active personnel,1 ships,,Second World War surplus,Gandhi-like,4 factories,Good,last online 4 hours ago,44 Hundred Tons per month,15 Mbbl per month,Free Market,$713 million,876 Mbbl,Untapped,Large,East Indies,United States,51801 km 2,http://blocgame.com/stats.php?id=60711,
Boukachkistan,boukachka,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 161 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$712 million,2734 Mbbl; 3 Mbbl,Untapped,Small,Arabia,Soviet Union,13750 km 2,http://blocgame.com/stats.php?id=45051,
Ralu,Ramar,The High Council,41k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 10 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$712 million,383 Mbbl; 4 Mbbl,Untapped,Mediocre,Amazonia,United States,24123 km 2,http://blocgame.com/stats.php?id=59527,
Dondang Sayang,Cempaka Sari,PIRATES,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 5 hours ago,15 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$712 million,50 Mbbl; 9 Mbbl,Untapped,None,East Indies,United States,13477 km 2,http://blocgame.com/stats.php?id=60628,
ADAMLAND,adamharez,The Order,38k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$712 million,8247 Mbbl; 7 Mbbl,,Small,Arabia,Neutral,19800 km 2,http://blocgame.com/stats.php?id=60764,
Melaka,Hang Tuah,The High Council,45k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 10 hours ago,9 Hundred Tons per month,,Central Planning,$711 million,27 Mbbl,Untapped,Meagre,East Indies,Soviet Union,24491 km 2,http://blocgame.com/stats.php?id=57146,
Scrubistan,Fernando_Shiros,Brotherhood of Nod,50k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,30 Hundred Tons per month,17 Mbbl per month,Central Planning,$710 million,6034 Mbbl; 17 Mbbl,Untapped,Mediocre,Persia,Soviet Union,42419 km 2,http://blocgame.com/stats.php?id=59122,
Ira,TheCatOfTens,The Order,58k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,41 Hundred Tons per month,11 Mbbl per month,Free Market,$710 million,162 Mbbl,Plentiful,Somewhat Large,Congo,United States,34812 km 2,http://blocgame.com/stats.php?id=62332,
Borgasha,Magus Evergreen,The Order,48k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$710 million,5612 Mbbl; 5 Mbbl,Untapped,Mediocre,Atlas,Neutral,25624 km 2,http://blocgame.com/stats.php?id=63407,
Beausch�n,canadianghetto,Brotherhood of Zion,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 148 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$709 million,1420 Mbbl; 2 Mbbl,Untapped,None,Arabia,Neutral,11231 km 2,http://blocgame.com/stats.php?id=59455,
Emerzonland,Togarius,Comintern,5k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 46 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$709 million,1460 Mbbl,,Meagre,Atlas,Neutral,9083 km 2,http://blocgame.com/stats.php?id=61204,
FuchukFakhu,KondaKondi,,31k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,30 Hundred Tons per month,2 Mbbl per month,Free Market,$708 million,220 Mbbl; 2 Mbbl,,None,Southern Africa,United States,15732 km 2,http://blocgame.com/stats.php?id=61483,
Sovngarde,Farron47,The High Council,51k active personnel,2 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,13 Hundred Tons per month,3 Mbbl per month,Central Planning,$707 million,144 Mbbl; 3 Mbbl,Untapped,Large,East Indies,Soviet Union,33117 km 2,http://blocgame.com/stats.php?id=62626,
Krakozhia,Ilyich,Interpol,78k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$706 million,146 Mbbl; 3 Mbbl,Plentiful,Large,Pacific Rim,Soviet Union,25999 km 2,http://blocgame.com/stats.php?id=39065,
Swagvila,Saddam Hussgay,Divine League,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$705 million,360 Mbbl; 1 Mbbl,Untapped,Mediocre,China,Soviet Union,34854 km 2,http://blocgame.com/stats.php?id=45990,1 Tons
Mmhat,Homermustdie,The High Council,18k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 15 hours ago,9 Hundred Tons per month,2 Mbbl per month,Free Market,$704 million,191 Mbbl; 2 Mbbl,Untapped,Small,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,
fotamorgana,nadim,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 92 hours ago,2 Hundred Tons per month,,Central Planning,$704 million,,Untapped,None,East Indies,United States,9175 km 2,http://blocgame.com/stats.php?id=62833,
Losong,Hafirus,PIRATES,56k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,20 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$703 million,279 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,36544 km 2,http://blocgame.com/stats.php?id=60570,
Ketroyla,Erolvant,The Order,46k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,last online 2 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$702 million,504 Mbbl,Plentiful,Meagre,Indochina,Neutral,28244 km 2,http://blocgame.com/stats.php?id=55951,
kuci,kiki,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 50 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$702 million,,Untapped,None,East Indies,Neutral,7801 km 2,http://blocgame.com/stats.php?id=63755,
Nameck,Picko,Interpol,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 20 hours ago,14 Hundred Tons per month,12 Mbbl per month,Central Planning,$701 million,9215 Mbbl; 12 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,33025 km 2,http://blocgame.com/stats.php?id=61968,
Vorcs,Aiman Nizam,PIRATES,89k active personnel,3 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,online now,10 Hundred Tons per month,8 Mbbl per month,Central Planning,$700 million,378 Mbbl; 8 Mbbl,Untapped,Large,East Indies,Soviet Union,27922 km 2,http://blocgame.com/stats.php?id=61955,
Briggs,General Armstrong,Brotherhood of Zion,53k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,26 Hundred Tons per month,1 Mbbl per month,Central Planning,$698 million,379 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,34015 km 2,http://blocgame.com/stats.php?id=53442,
Solentia,Cracov,Brotherhood of Zion,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 13 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$697 million,136 Mbbl; 4 Mbbl,Untapped,Meagre,Caribbean,Neutral,16172 km 2,http://blocgame.com/stats.php?id=62639,
Retardia,tot547,,3k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 83 hours ago,3 Hundred Tons per month,,Central Planning,$696 million,,Untapped,Meagre,Pacific Rim,Soviet Union,15851 km 2,http://blocgame.com/stats.php?id=41553,
Tanah Malaya,Syahmi1089,PIRATES,60k active personnel,1 ships,,First World War surplus,Nice,2 factories,Elite,last online 4 hours ago,9 Hundred Tons per month,8 Mbbl per month,Free Market,$696 million,1614 Mbbl,Near Depletion,Somewhat Large,Arabia,United States,24785 km 2,http://blocgame.com/stats.php?id=60385,
S�l,BabaWanga,Lithuanian Coalition,22k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 9 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$696 million,34 Mbbl; 3 Mbbl,Untapped,Somewhat Large,Southern Africa,Soviet Union,24634 km 2,http://blocgame.com/stats.php?id=61589,
Eurassia,KurdishStalin,Comintern,67k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 8 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$696 million,3770 Mbbl; 5 Mbbl,,Mediocre,Mesopotamia,Soviet Union,22120 km 2,http://blocgame.com/stats.php?id=63019,
MakanBudak,amirulfaizal,The Order,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 14 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$695 million,155 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Neutral,7959 km 2,http://blocgame.com/stats.php?id=60748,
TheAccountants,TheAccountant13,TheAccountantRevenge,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 42 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$695 million,1603 Mbbl; 2 Mbbl,Untapped,None,Persia,Neutral,7723 km 2,http://blocgame.com/stats.php?id=62517,
Aratana Kibo,Yuno,,7k active personnel,0 ships,,Finest of the 19th century,Angelic,1 factory,Elite,last online 23 hours ago,10 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$694 million,147 Mbbl; 2 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,15180 km 2,http://blocgame.com/stats.php?id=63197,
Poz Loads,Souvlakian,,8k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 34 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$694 million,2138 Mbbl,,None,Egypt,United States,13078 km 2,http://blocgame.com/stats.php?id=63399,
Ken no Taiyou,Hikari,Brotherhood of Zion,30k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,last online 6 hours ago,9 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$694 million,1870 Mbbl; 13 Mbbl,Untapped,Meagre,Persia,Soviet Union,30155 km 2,http://blocgame.com/stats.php?id=64029,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,12 Hundred Tons per month,5 Mbbl per month,Free Market,$691 million,45 Mbbl,Untapped,Large,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,
Dominon,Domnino,Brotherhood of Zion,26k active personnel,0 ships,,Finest of the 19th century,Pariah,1 factory,Good,online now,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$799 million,272 Mbbl; 3 Mbbl,Untapped,Small,Caribbean,Soviet Union,32541 km 2,http://blocgame.com/stats.php?id=64204,
natangape,tina,The Order,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$690 million,3 Mbbl,Untapped,Meagre,East Indies,United States,16500 km 2,http://blocgame.com/stats.php?id=61600,
Guerilla,mohdirfan,,27k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 161 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$688 million,124 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61854,
Russostan,Artyom Strugatsky,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 105 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$687 million,2405 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,11231 km 2,http://blocgame.com/stats.php?id=63078,
Romiia,The Great Tiberius III,The United Nations,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 17 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$686 million,333 Mbbl; 2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,24594 km 2,http://blocgame.com/stats.php?id=60242,
Rockstead,ArMaGeDdOn,The Order,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 3 hours ago,14 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$686 million,309 Mbbl; 6 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62622,
Norwegia,Thornir,,58k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$685 million,3000 Mbbl,,Mediocre,Atlas,Soviet Union,16977 km 2,http://blocgame.com/stats.php?id=30,
malapetaka,bolawei9,The High Council,15k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 14 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$685 million,16 Mbbl,Untapped,Small,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60813,
Burke Tome,Haggashed,Brotherhood of Nod,48k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,13 Hundred Tons per month,9 Mbbl per month,Free Market,$684 million,3147 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=63028,
Slavostan,Joe Tito-Hoxha,Interpol,21k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$683 million,71 Mbbl; 1 Mbbl,Untapped,Meagre,Indochina,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=48188,
Bango,MrTangoMango,Brotherhood of Zion,28k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 19 hours ago,13 Hundred Tons per month,2 Mbbl per month,Central Planning,$683 million,113 Mbbl; 2 Mbbl,Untapped,Small,Southern Africa,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=59337,
Derpkins,Mr. Derp,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 108 hours ago,2 Hundred Tons per month,,Mixed Economy,$683 million,,Untapped,None,Pacific Rim,Neutral,9266 km 2,http://blocgame.com/stats.php?id=59737,
Malaysia Raya,Ben Laden,,7k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Poor,last online 13 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$683 million,1 Mbbl,Untapped,Meagre,East Indies,Neutral,13477 km 2,http://blocgame.com/stats.php?id=61845,
Langgarpura,neocon,The Order,44k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,7 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$682 million,136 Mbbl,Untapped,Small,East Indies,Neutral,26523 km 2,http://blocgame.com/stats.php?id=60629,
Ceannesburg,theorange0,Brotherhood of Zion,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,16 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$681 million,8 Mbbl,Untapped,Somewhat Large,Mesoamerica,United States,23765 km 2,http://blocgame.com/stats.php?id=56500,
Tuaran,Sufrie,,33k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 15 hours ago,14 Hundred Tons per month,11 Mbbl per month,Central Planning,$681 million,241 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=61828,
Shekel Land,Sheklesteinthefourth,The Order,52k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,17 Hundred Tons per month,7 Mbbl per month,Central Planning,$680 million,4801 Mbbl; 7 Mbbl,Untapped,Large,Egypt,Soviet Union,36444 km 2,http://blocgame.com/stats.php?id=54689,
Kekislovakia,Sam Kekington,,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 153 hours ago,10 Hundred Tons per month,3 Mbbl per month,Free Market,$680 million,114 Mbbl,Untapped,Mediocre,Mesoamerica,United States,27330 km 2,http://blocgame.com/stats.php?id=63511,
Great Poverty,SamoGrrr,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 110 hours ago,2 Hundred Tons per month,,Free Market,$679 million,,Untapped,None,Congo,Neutral,9266 km 2,http://blocgame.com/stats.php?id=52440,
Shiba,Dogtown33,The Order,58k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,16 Hundred Tons per month,10 Mbbl per month,Central Planning,$678 million,10 Mbbl,Plentiful,Mediocre,Pacific Rim,Soviet Union,19564 km 2,http://blocgame.com/stats.php?id=56250,
Acirassi,Flexy,The Order,112k active personnel,1 ships,,Second World War surplus,Angelic,2 factories,Elite,online now,35 Hundred Tons per month,40 Mbbl per month,Free Market,$677 million,6236 Mbbl,Untapped,Powerful,Mesopotamia,Neutral,64935 km 2,http://blocgame.com/stats.php?id=49805,
HARDGAY♂,mits,The Order,41k active personnel,1 ships,,First World War surplus,Nice,2 factories,Elite,online now,18 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$802 million,348 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,34525 km 2,http://blocgame.com/stats.php?id=63324,
Daphnestan,Daoapin,The High Council,63k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,online now,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$676 million,269 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,28641 km 2,http://blocgame.com/stats.php?id=59475,
Daphnestan,Daoapin,The High Council,63k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,online now,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$676 million,269 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,28641 km 2,http://blocgame.com/stats.php?id=59475,
methamphetamine,UDIN88,The Federal Colonies,28k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 13 hours ago,9 Hundred Tons per month,9 Mbbl per month,Central Planning,$676 million,229 Mbbl; 9 Mbbl,Untapped,Large,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61702,
Salama�a,Bacardi,Che Guevara League,25k active personnel,0 ships,,Second World War surplus,Good,1 factory,Elite,online now,10 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$676 million,274 Mbbl,Untapped,Small,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63383,
venua,bilbo swaggins,Che Guevara League,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,12 Hundred Tons per month,3 Mbbl per month,Central Planning,$675 million,12 Mbbl; 3 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=54363,
Cyrodill,Tihomir,The Order,118k active personnel,2 ships,,Korean War surplus,Angelic,4 factories,Elite,last online 3 hours ago,35 Hundred Tons per month,45 Mbbl per month,Mixed Economy,$674 million,5847 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,49327 km 2,http://blocgame.com/stats.php?id=53759,1 Tons
M�rg,albertps,The United Nations,44k active personnel,1 ships,,First World War surplus,Gandhi-like,3 factories,Standard,online now,22 Hundred Tons per month,10 Mbbl per month,Central Planning,$674 million,77 Mbbl; 10 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,40666 km 2,http://blocgame.com/stats.php?id=58356,
south nation,presiden tote,PIRATES,55k active personnel,1 ships,,First World War surplus,Nice,2 factories,Good,online now,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$670 million,437 Mbbl; 5 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,33302 km 2,http://blocgame.com/stats.php?id=61911,
Kek Slovakia,Fidel Kekstro,The Order,73k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 51 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$670 million,271 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,34330 km 2,http://blocgame.com/stats.php?id=63462,
Parsadox,Parsadox,TheAccountantRevenge,7k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 160 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$669 million,1941 Mbbl; 3 Mbbl,Untapped,None,Persia,Soviet Union,10924 km 2,http://blocgame.com/stats.php?id=44331,
Bubupooka,Princess Rahalia,Brotherhood of Zion,42k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 24 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$669 million,69 Mbbl; 3 Mbbl,Untapped,Large,Southern Africa,Soviet Union,19837 km 2,http://blocgame.com/stats.php?id=44960,
Smyrno,Mallow,The Order,51k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,9 Hundred Tons per month,10 Mbbl per month,Central Planning,$669 million,8068 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,35109 km 2,http://blocgame.com/stats.php?id=62960,
Mirah,Filzah,,30k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Elite,last online 12 hours ago,14 Hundred Tons per month,10 Mbbl per month,Central Planning,$669 million,197 Mbbl; 10 Mbbl,Untapped,Mediocre,China,Soviet Union,21995 km 2,http://blocgame.com/stats.php?id=64191,
WUBstep,WUBstep,Brotherhood of Nod,58k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,30 Hundred Tons per month,17 Mbbl per month,Central Planning,$668 million,4721 Mbbl; 17 Mbbl,Untapped,Powerful,Persia,Soviet Union,37687 km 2,http://blocgame.com/stats.php?id=39023,
Sana,twiceleader,The Order,58k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,online now,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$668 million,80 Mbbl; 1 Mbbl,,Meagre,China,Neutral,23662 km 2,http://blocgame.com/stats.php?id=60262,
Greatest Ally,WilliamDaAsian,Brotherhood of Nod,27k active personnel,0 ships,,First World War surplus,Good,1 factory,Elite,online now,12 Hundred Tons per month,5 Mbbl per month,Free Market,$665 million,308 Mbbl,Plentiful,Mediocre,Indochina,United States,33051 km 2,http://blocgame.com/stats.php?id=49097,
Angel,Archangel,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 3 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$665 million,91 Mbbl; 3 Mbbl,Untapped,None,Caribbean,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=52640,
Weast America,Prince Pluto Nash,Brotherhood of Zion,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$662 million,5127 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Persia,United States,30251 km 2,http://blocgame.com/stats.php?id=55778,
Gandoria,zoneguy22,Brotherhood of Zion,23k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 15 hours ago,8 Hundred Tons per month,,Central Planning,$661 million,,Untapped,None,Gran Colombia,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=50771,
Tanus,Hoovytaurus,Brotherhood of Zion,44k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,7 Hundred Tons per month,2 Mbbl per month,Free Market,$661 million,125 Mbbl,Untapped,Large,Caribbean,United States,37186 km 2,http://blocgame.com/stats.php?id=61059,
Meiji,HiroShiro,The Order,50k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 30 hours ago,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$661 million,587 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63464,
Synan,Synan,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 97 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$661 million,273 Mbbl; 1 Mbbl,,Meagre,Mesoamerica,Soviet Union,13922 km 2,http://blocgame.com/stats.php?id=63584,
Borneon,orangsigat,PIRATES,100k active personnel,2 ships,,Second World War surplus,Gandhi-like,2 factories,Poor,online now,19 Hundred Tons per month,9 Mbbl per month,Central Planning,$660 million,243 Mbbl; 9 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,26958 km 2,http://blocgame.com/stats.php?id=61947,
West Pacific,Thunder Eagle,The Khilafah,20k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 3 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$660 million,373 Mbbl; 1 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,13343 km 2,http://blocgame.com/stats.php?id=62429,
Safavid Persia,Abbas,The Order,33k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$659 million,2330 Mbbl,Untapped,Mediocre,Persia,United States,23105 km 2,http://blocgame.com/stats.php?id=63199,
Wladimiria,Estagon,Divine League,62k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,last online 9 hours ago,3 Hundred Tons per month,10 Mbbl per month,Central Planning,$658 million,4117 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,31961 km 2,http://blocgame.com/stats.php?id=52318,
kodiang,tester2,The United Nations,42k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Good,online now,15 Hundred Tons per month,8 Mbbl per month,Free Market,$658 million,439 Mbbl,Untapped,Mediocre,Pacific Rim,United States,27844 km 2,http://blocgame.com/stats.php?id=60531,
Oileum,Ihei,The High Council,19k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,10 Hundred Tons per month,8 Mbbl per month,Central Planning,$658 million,3492 Mbbl; 8 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,30995 km 2,http://blocgame.com/stats.php?id=63070,
