country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Platypus Island,Mark0Polo,SPQR,95k active personnel,1 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 1 hours ago,40 Hundred Tons per month,21 Mbbl per month,Central Planning,$2323 million,489 Mbbl; 21 Mbbl,Untapped,Large,Indochina,Soviet Union,29623 km 2,http://blocgame.com/stats.php?id=63909,,
Kyranistan,Michael Hussain,Comintern,52k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 1 hours ago,11 Hundred Tons per month,11 Mbbl per month,Central Planning,$2108 million,5944 Mbbl; 11 Mbbl,Near Depletion,Large,Persia,Soviet Union,25332 km 2,http://blocgame.com/stats.php?id=61263,,
Tuonela,Beelzebub,The Order,65k active personnel,2 ships,Second World War surplus,Angelic,2 factories,Elite,online now,29 Hundred Tons per month,2 Mbbl per month,Central Planning,$2093 million,358 Mbbl; 2 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,39813 km 2,http://blocgame.com/stats.php?id=389,,
Morovistan,Gustave Bergher,The Divine Council,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,18 Hundred Tons per month,13 Mbbl per month,Central Planning,$2039 million,3401 Mbbl; 13 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,27224 km 2,http://blocgame.com/stats.php?id=62905,,
Asians,bigyihsuan,The Divine Council,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 1 hours ago,9 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1993 million,403 Mbbl; 4 Mbbl,Untapped,Small,Pacific Rim,United States,20233 km 2,http://blocgame.com/stats.php?id=41551,,
Uzbekistanstan,Shaikh Zayer,The Order,79k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,40 Hundred Tons per month,5 Mbbl per month,Free Market,$1983 million,445 Mbbl,Plentiful,Large,Congo,United States,42881 km 2,http://blocgame.com/stats.php?id=47207,,
Raja Udang,Mario,PIRATES,50k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$1944 million,247 Mbbl; 7 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,40329 km 2,http://blocgame.com/stats.php?id=61754,,
temasik,lawrence,SPQR,39k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$1939 million,951 Mbbl; 4 Mbbl,Near Depletion,Mediocre,East Indies,United States,19295 km 2,http://blocgame.com/stats.php?id=62827,,
Tamarlania,Vagrant,The Divine Council,178k active personnel,9 ships,First World War surplus,Nice,5 factories,Good,last online 18 hours ago,53 Hundred Tons per month,61 Mbbl per month,Free Market,$1938 million,4511 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,46728 km 2,http://blocgame.com/stats.php?id=61626,5%,
German Empire,Frederick the Great,SPQR,40k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,14 Hundred Tons per month,7 Mbbl per month,Central Planning,$1845 million,4307 Mbbl,Untapped,Powerful,Egypt,Soviet Union,27600 km 2,http://blocgame.com/stats.php?id=63053,,
Rome Reloaded,Tiberius Ceaser,SPQR,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 13 hours ago,25 Hundred Tons per month,11 Mbbl per month,Central Planning,$1839 million,6623 Mbbl,,Somewhat Large,Mesopotamia,Soviet Union,15568 km 2,http://blocgame.com/stats.php?id=1421,,1 Tons
North Nubia,Sean Tony,N.S.D.A.P,118k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Good,online now,28 Hundred Tons per month,10 Mbbl per month,Central Planning,$1817 million,107 Mbbl; 10 Mbbl,Untapped,Mediocre,Congo,Soviet Union,28700 km 2,http://blocgame.com/stats.php?id=63084,,
VinnyNation,VinnyRuler,Brotherhood of Nod,47k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 16 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$1807 million,275 Mbbl; 4 Mbbl,Untapped,Small,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
constania,Comrade,The Divine Council,37k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 43 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$1804 million,105 Mbbl; 7 Mbbl,Untapped,Large,Congo,Soviet Union,17509 km 2,http://blocgame.com/stats.php?id=62606,,
Feffiopia,Serloks,The Divine Council,66k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,27 Hundred Tons per month,8 Mbbl per month,Central Planning,$1801 million,450 Mbbl,,Large,The Subcontinent,Soviet Union,24983 km 2,http://blocgame.com/stats.php?id=46505,,
LOCAI,Agumentic,Brotherhood of Nod,39k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,10 Hundred Tons per month,4 Mbbl per month,Free Market,$1790 million,387 Mbbl; 4 Mbbl,Untapped,Very Powerful,The Subcontinent,United States,36048 km 2,http://blocgame.com/stats.php?id=53011,,
Jebawka,Shetay,The Order,82k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 17 hours ago,11 Hundred Tons per month,10 Mbbl per month,Free Market,$1775 million,3131 Mbbl,Untapped,Small,Arabia,United States,28705 km 2,http://blocgame.com/stats.php?id=54304,,
Sovngarde,Farron47,The Order,60k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,22 Hundred Tons per month,5 Mbbl per month,Central Planning,$1758 million,576 Mbbl; 5 Mbbl,Untapped,Large,East Indies,Soviet Union,40749 km 2,http://blocgame.com/stats.php?id=62626,,
Conferan,Cryptox,The Divine Council,110k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,13 Hundred Tons per month,6 Mbbl per month,Central Planning,$1744 million,449 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,45578 km 2,http://blocgame.com/stats.php?id=56710,,1 Tons
South Uganda,Dr. Idi Amin,The Divine Council,139k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,38 Hundred Tons per month,6 Mbbl per month,Central Planning,$1742 million,486 Mbbl; 6 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,41306 km 2,http://blocgame.com/stats.php?id=63128,,
Shambala,Feranon,Brotherhood of Nod,58k active personnel,0 ships,Second World War surplus,Nice,1 factory,Elite,online now,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$1734 million,175 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,31241 km 2,http://blocgame.com/stats.php?id=41268,,1 Tons
Alamo,linksith,The United Nations,48k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$1732 million,4386 Mbbl,Untapped,Mediocre,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
nanas,nanas batu,The Divine Council,19k active personnel,-1 ships,First World War surplus,Gandhi-like,2 factories,Good,online now,19 Hundred Tons per month,5 Mbbl per month,Central Planning,$1729 million,137 Mbbl; 5 Mbbl,Near Depletion,Small,East Indies,Neutral,34053 km 2,http://blocgame.com/stats.php?id=61809,,
Morjei,FlairWoW,The Divine Council,74k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,30 Hundred Tons per month,3 Mbbl per month,Central Planning,$1684 million,83 Mbbl; 3 Mbbl,Untapped,Large,Indochina,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=53068,,
Femtonesia,1101,Comintern,4k active personnel,2 ships,First World War surplus,Good,2 factories,Elite,online now,42 Hundred Tons per month,6 Mbbl per month,Central Planning,$1675 million,117 Mbbl; 6 Mbbl,,Small,Pacific Rim,Soviet Union,33625 km 2,http://blocgame.com/stats.php?id=63083,,
Hansetica,Svan,,25k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,18 Hundred Tons per month,7 Mbbl per month,Central Planning,$1662 million,249 Mbbl; 7 Mbbl,Untapped,Mediocre,China,Soviet Union,25381 km 2,http://blocgame.com/stats.php?id=63390,,
Biji Kurdistan,Myron2point0,Comintern,43k active personnel,0 ships,Second World War surplus,Good,1 factory,Elite,last online 23 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$1655 million,3534 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,24086 km 2,http://blocgame.com/stats.php?id=52906,,1 Tons
TheDarkSide,LordVader,The Divine Council,55k active personnel,4 ships,Second World War surplus,Nice,2 factories,Good,online now,27 Hundred Tons per month,2 Mbbl per month,Central Planning,$1655 million,597 Mbbl; 2 Mbbl,Near Depletion,Very Powerful,East Indies,Soviet Union,54662 km 2,http://blocgame.com/stats.php?id=63139,,1 Tons
whitmanistan,slim,The Order,72k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,15 Hundred Tons per month,7 Mbbl per month,Free Market,$1651 million,5227 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,United States,51923 km 2,http://blocgame.com/stats.php?id=36344,,
Sepidajistan,Shah Squid,Al-Qassam Brigades,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1641 million,3730 Mbbl; 3 Mbbl,Untapped,Large,Atlas,Soviet Union,15382 km 2,http://blocgame.com/stats.php?id=59462,,
Batu putih,Harzan,The Federal Colonies,58k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Good,last online 4 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1637 million,135 Mbbl,Near Depletion,Large,East Indies,Soviet Union,10850 km 2,http://blocgame.com/stats.php?id=61926,,
Cirno,jc99,The Federal Colonies,118k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 1 hours ago,34 Hundred Tons per month,2 Mbbl per month,Free Market,$1631 million,256 Mbbl,Plentiful,Somewhat Large,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,,1 Tons
Sintra,Daniel Lima,The Order,85k active personnel,0 ships,First World War surplus,Angelic,2 factories,Elite,online now,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$1630 million,278 Mbbl; 12 Mbbl,Near Depletion,Somewhat Large,Caribbean,Soviet Union,32447 km 2,http://blocgame.com/stats.php?id=63167,,
Ekodebota,tfwqtp2tlgf|;3,The Divine Council,49k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Good,last online 1 hours ago,29 Hundred Tons per month,13 Mbbl per month,Central Planning,$1628 million,3065 Mbbl; 13 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,33688 km 2,http://blocgame.com/stats.php?id=53422,,
Glubistan,Glub,SPQR,78k active personnel,1 ships,Second World War surplus,Good,2 factories,Undisciplined Rabble,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$1614 million,1754 Mbbl; 13 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,23779 km 2,http://blocgame.com/stats.php?id=63027,,
Cameronia,Cameron Saxonson,Che Guevara League,50k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,18 Hundred Tons per month,10 Mbbl per month,Central Planning,$1612 million,311 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
KingBding,King B,The Order,32k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$1605 million,305 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25752 km 2,http://blocgame.com/stats.php?id=63205,,
Hitlerwasright,Louis C Cuck,The Order,52k active personnel,0 ships,Second World War surplus,Nice,2 factories,Good,last online 2 hours ago,30 Hundred Tons per month,24 Mbbl per month,Free Market,$1564 million,10595 Mbbl,Near Depletion,Mediocre,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
Ivalice,Nighthawk571,Interpol,79k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 6 hours ago,23 Hundred Tons per month,20 Mbbl per month,Central Planning,$1554 million,2519 Mbbl; 20 Mbbl,Plentiful,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,,
pelle,pelle,The Order,74k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,33 Hundred Tons per month,5 Mbbl per month,Central Planning,$1553 million,494 Mbbl; 5 Mbbl,Untapped,Very Powerful,China,Soviet Union,47331 km 2,http://blocgame.com/stats.php?id=52372,,
Etiwan,Latvu,The Divine Council,10k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,19 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1553 million,417 Mbbl,,Mediocre,Amazonia,United States,29460 km 2,http://blocgame.com/stats.php?id=60056,,
BongoBongoBongo,oBerry,The Order,85k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,40 Hundred Tons per month,11 Mbbl per month,Central Planning,$1546 million,140 Mbbl; 11 Mbbl,Plentiful,Mediocre,Congo,Soviet Union,20923 km 2,http://blocgame.com/stats.php?id=63942,,
Northmarch,Elroy,PIRATES,60k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 1 hours ago,17 Hundred Tons per month,,Central Planning,$1542 million,27 Mbbl,Plentiful,Mediocre,Caribbean,United States,16002 km 2,http://blocgame.com/stats.php?id=41629,,
Russophia,Mikhail Putin,SPQR,7k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 88 hours ago,3 Hundred Tons per month,8 Mbbl per month,Central Planning,$1540 million,2049 Mbbl; 8 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,6567 km 2,http://blocgame.com/stats.php?id=54426,,
Almania,Almanich,Brotherhood of Nod,53k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,2 Hundred Tons per month,,Central Planning,$1530 million,142 Mbbl,Untapped,Very Powerful,China,Soviet Union,48665 km 2,http://blocgame.com/stats.php?id=51725,,
Mzab,Cuma Thurman,Brotherhood of Nod,74k active personnel,4 ships,Second World War surplus,Normal,3 factories,Elite,online now,18 Hundred Tons per month,16 Mbbl per month,Central Planning,$1530 million,4287 Mbbl; 16 Mbbl,Untapped,Large,Atlas,Soviet Union,37073 km 2,http://blocgame.com/stats.php?id=63775,,
Lorigan,Lorigan,The Divine Council,75k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Elite,online now,17 Hundred Tons per month,8 Mbbl per month,Central Planning,$1528 million,297 Mbbl; 8 Mbbl,Plentiful,Small,Amazonia,Soviet Union,37619 km 2,http://blocgame.com/stats.php?id=59787,,
Junovia,dontworryaboutit,Interpol,44k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 1 hours ago,21 Hundred Tons per month,5 Mbbl per month,Free Market,$1518 million,511 Mbbl; 5 Mbbl,Plentiful,Somewhat Large,Pacific Rim,Neutral,19607 km 2,http://blocgame.com/stats.php?id=63088,,
Zeon Alliance,Char Aznable,The Divine Council,70k active personnel,6 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 13 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1514 million,233 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,32806 km 2,http://blocgame.com/stats.php?id=62248,,1 Tons
the Haunted,thedrunkenarchitect,The Order,59k active personnel,2 ships,Second World War surplus,Normal,2 factories,Good,last online 1 hours ago,27 Hundred Tons per month,4 Mbbl per month,Central Planning,$1511 million,478 Mbbl; 4 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,35990 km 2,http://blocgame.com/stats.php?id=63020,,
Leinad,bloodywaffles12,The United Nations,11k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 29 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1505 million,41 Mbbl; 5 Mbbl,Untapped,Large,China,Soviet Union,20307 km 2,http://blocgame.com/stats.php?id=59332,,
Coccoladia,Ernesto Caprone,The Federal Colonies,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,19 Hundred Tons per month,2 Mbbl per month,Central Planning,$1503 million,98 Mbbl; 2 Mbbl,Untapped,Large,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
shair,shair,Al-Qassam Brigades,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,24 Hundred Tons per month,12 Mbbl per month,Central Planning,$1489 million,284 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,40972 km 2,http://blocgame.com/stats.php?id=62199,,
Junoma,VicReyes,Steel Brotherhood,37k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,15 Hundred Tons per month,4 Mbbl per month,Free Market,$1484 million,483 Mbbl; 4 Mbbl,Untapped,Large,Southern Cone,United States,35924 km 2,http://blocgame.com/stats.php?id=40349,,
Markovia,RDM HC,The Federal Colonies,78k active personnel,2 ships,Second World War surplus,Angelic,2 factories,Elite,online now,23 Hundred Tons per month,11 Mbbl per month,Free Market,$1472 million,380 Mbbl; 11 Mbbl,Untapped,Large,Caribbean,United States,39510 km 2,http://blocgame.com/stats.php?id=58369,,
Kosan,Whitearcher8,The Divine Council,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,16 Hundred Tons per month,6 Mbbl per month,Central Planning,$1472 million,5244 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,27276 km 2,http://blocgame.com/stats.php?id=59227,,
durkastan,ned kelly,SPQR,54k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,24 Hundred Tons per month,19 Mbbl per month,Free Market,$1467 million,2867 Mbbl,Untapped,Mediocre,Arabia,United States,35354 km 2,http://blocgame.com/stats.php?id=40488,,
Nueva Galicia,FedericoDionisi,Che Guevara League,18k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 1 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1464 million,59 Mbbl; 2 Mbbl,Untapped,Large,Southern Cone,Soviet Union,19743 km 2,http://blocgame.com/stats.php?id=60349,,
Crimea,Hayro Khan,The United Nations,38k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1463 million,3613 Mbbl; 7 Mbbl,Untapped,Meagre,Atlas,Soviet Union,31646 km 2,http://blocgame.com/stats.php?id=2570,,
Aasyria,David al-Assad,The Order,58k active personnel,2 ships,First World War surplus,Normal,2 factories,Good,last online 2 hours ago,21 Hundred Tons per month,13 Mbbl per month,Central Planning,$1459 million,3592 Mbbl,,Very Powerful,Mesopotamia,Soviet Union,38933 km 2,http://blocgame.com/stats.php?id=60967,,
SOPF,Johnathinski Weston,The United Nations,37k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 50 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$1455 million,139 Mbbl; 4 Mbbl,Untapped,Large,East Indies,Soviet Union,16114 km 2,http://blocgame.com/stats.php?id=62841,,
Brunstovia,Zat Other Guy,Interpol,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,11 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1448 million,398 Mbbl; 3 Mbbl,,Meagre,China,United States,12948 km 2,http://blocgame.com/stats.php?id=62648,,
Surakistahn,Harry Drewer,,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 139 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$1447 million,939 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,5257 km 2,http://blocgame.com/stats.php?id=46090,,
Lubekran,septima,Interpol,15k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 3 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$1443 million,32 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Indochina,Soviet Union,9175 km 2,http://blocgame.com/stats.php?id=62568,,
Fongelesia,Fong,The Divine Council,72k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,14 Hundred Tons per month,5 Mbbl per month,Free Market,$1436 million,306 Mbbl,Untapped,Powerful,Pacific Rim,United States,21656 km 2,http://blocgame.com/stats.php?id=63041,,
Libratio,Concarne,Che Guevara League,16k active personnel,0 ships,Second World War surplus,Good,1 factory,Elite,last online 1 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$1433 million,598 Mbbl,,Somewhat Large,Caribbean,Soviet Union,21863 km 2,http://blocgame.com/stats.php?id=40370,,
Yummy Foods,iiruka,Interpol,132k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,56 Hundred Tons per month,2 Mbbl per month,Free Market,$1432 million,193 Mbbl,Untapped,Large,Pacific Rim,United States,48007 km 2,http://blocgame.com/stats.php?id=54376,,
Bloodied Stools,cowds,The Divine Council,69k active personnel,0 ships,Second World War surplus,Isolated,1 factory,Elite,online now,23 Hundred Tons per month,11 Mbbl per month,Central Planning,$1429 million,356 Mbbl; 11 Mbbl,Plentiful,Somewhat Large,Gran Colombia,Soviet Union,31170 km 2,http://blocgame.com/stats.php?id=56997,,
Tandak,jimmyyus,PIRATES,6k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,18 Hundred Tons per month,12 Mbbl per month,Free Market,$1424 million,4224 Mbbl; 12 Mbbl,Untapped,Large,Egypt,United States,17842 km 2,http://blocgame.com/stats.php?id=62201,,
bakhang,cukobi,The Order,71k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 16 hours ago,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$1423 million,1229 Mbbl; 12 Mbbl,Untapped,Large,Atlas,Soviet Union,40085 km 2,http://blocgame.com/stats.php?id=60485,,
Giant Mechs,OiledDNA,The Divine Council,81k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 16 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$1416 million,363 Mbbl; 5 Mbbl,Plentiful,Mediocre,Pacific Rim,Soviet Union,31543 km 2,http://blocgame.com/stats.php?id=60735,,
Latveria,Doom,The Divine Council,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 183 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1412 million,2 Mbbl,Untapped,None,Mesopotamia,United States,13747 km 2,http://blocgame.com/stats.php?id=57009,,
Syphirious,Doxal,Interpol,64k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,31 Hundred Tons per month,28 Mbbl per month,Central Planning,$1407 million,3927 Mbbl; 28 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,47643 km 2,http://blocgame.com/stats.php?id=59670,,
Eastasia,accounts being deleted,The United Nations,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1402 million,849 Mbbl; 2 Mbbl,Plentiful,Small,Pacific Rim,Soviet Union,25435 km 2,http://blocgame.com/stats.php?id=63527,,
Guadianstan,Guadian Bakar,Steel Brotherhood,60k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 14 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1399 million,116 Mbbl,Plentiful,Mediocre,Gran Colombia,Soviet Union,17084 km 2,http://blocgame.com/stats.php?id=63250,,
al-Bahrayn,dbdb,The Order,98k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$1395 million,1031 Mbbl; 10 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,32888 km 2,http://blocgame.com/stats.php?id=59775,,
Anonymity,Anomalous300,The Order,100k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 15 hours ago,31 Hundred Tons per month,15 Mbbl per month,Central Planning,$1392 million,1219 Mbbl; 15 Mbbl,Untapped,Small,Arabia,Soviet Union,25911 km 2,http://blocgame.com/stats.php?id=63103,,
Bendover,Mike Hawk,Farmington Brigade,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 52 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1388 million,157 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,7492 km 2,http://blocgame.com/stats.php?id=62897,,
HARDGAY♂,mits,The Order,82k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,39 Hundred Tons per month,8 Mbbl per month,Central Planning,$1383 million,270 Mbbl; 8 Mbbl,Plentiful,Somewhat Large,Pacific Rim,Soviet Union,42294 km 2,http://blocgame.com/stats.php?id=63324,,
Johor,Helmi Omar,The Khilafah,23k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1382 million,35 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,17870 km 2,http://blocgame.com/stats.php?id=60442,,
Drelinka,Catheline lebran,SPQR,15k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 25 hours ago,4 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1380 million,1439 Mbbl,Untapped,Meagre,Persia,Neutral,6124 km 2,http://blocgame.com/stats.php?id=61556,,
Tamil Kingdom,Chola I,The Order,150k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,46 Hundred Tons per month,7 Mbbl per month,Central Planning,$1374 million,400 Mbbl; 7 Mbbl,Untapped,Somewhat Large,The Subcontinent,Soviet Union,53732 km 2,http://blocgame.com/stats.php?id=60964,,1 Tons
Potatopia,DoomPotato,Brotherhood of Nod,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,9 Hundred Tons per month,13 Mbbl per month,Central Planning,$1373 million,4910 Mbbl; 13 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,29105 km 2,http://blocgame.com/stats.php?id=54037,,
Ferma,President Jacobo Vincenzo,The Order,53k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,25 Hundred Tons per month,,Free Market,$1373 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
mani,mani,SPQR,18k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 9 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1372 million,163 Mbbl,Untapped,Mediocre,Persia,Neutral,6320 km 2,http://blocgame.com/stats.php?id=62912,,
Alexandrastan,TWAIN,Brotherhood of Nod,47k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 17 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1369 million,1982 Mbbl; 6 Mbbl,Untapped,Mediocre,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
