country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Asians,bigyihsuan,The Fallen,10k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 23 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$3176 million,64 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,United States,9093 km 2,http://blocgame.com/stats.php?id=41551,,
nanas,nanas batu,The Fallen,81k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$3123 million,171 Mbbl; 7 Mbbl,Plentiful,Large,East Indies,Neutral,25719 km 2,http://blocgame.com/stats.php?id=61809,,
Leinad,bloodywaffles12,The Order,38k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$3110 million,470 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,21542 km 2,http://blocgame.com/stats.php?id=59332,,
Cubania,General Fidelis,The Order,95k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Good,online now,49 Hundred Tons per month,14 Mbbl per month,Central Planning,$3099 million,64 Mbbl; 14 Mbbl,Plentiful,Very Powerful,Mesoamerica,Soviet Union,61756 km 2,http://blocgame.com/stats.php?id=47349,,
Shambala,Feranon,Brotherhood of Nod,79k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$3095 million,580 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Batu putih,Harzan,The Federal Colonies,25k active personnel,4 ships,Second World War surplus,Angelic,3 factories,Elite,last online 3 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$3089 million,152 Mbbl,Near Depletion,Large,East Indies,Soviet Union,7389 km 2,http://blocgame.com/stats.php?id=61926,,
whitmanistan,slim,The Order,133k active personnel,5 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 5 hours ago,17 Hundred Tons per month,9 Mbbl per month,Free Market,$3030 million,6482 Mbbl; 9 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,60991 km 2,http://blocgame.com/stats.php?id=36344,,
Harezland,Adam harez,The Order,46k active personnel,4 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 13 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$3021 million,109 Mbbl; 10 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,17200 km 2,http://blocgame.com/stats.php?id=60587,,
Markovia,RDM HC,The Federal Colonies,118k active personnel,7 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,34 Hundred Tons per month,16 Mbbl per month,Free Market,$3006 million,331 Mbbl; 16 Mbbl,Untapped,Very Powerful,Caribbean,United States,40901 km 2,http://blocgame.com/stats.php?id=58369,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,29 Hundred Tons per month,12 Mbbl per month,Central Planning,$3004 million,370 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
KingBding,King B,The Order,68k active personnel,7 ships,Second World War surplus,Angelic,3 factories,Good,last online 21 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$2944 million,209 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Southern Africa,TheMaster_ZA,The Order,126k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,39 Hundred Tons per month,6 Mbbl per month,Central Planning,$2896 million,104 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
Alamo,linksith,SPQR,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 42 hours ago,11 Hundred Tons per month,5 Mbbl per month,Free Market,$2893 million,4297 Mbbl,Untapped,Large,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Byzantium,The Wolf,Steel Brotherhood,72k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,37 Hundred Tons per month,14 Mbbl per month,Free Market,$2890 million,6130 Mbbl,Depleted,Very Powerful,Mesopotamia,United States,41380 km 2,http://blocgame.com/stats.php?id=41125,,
Mzab,Cuma Thurman,Steel Brotherhood,86k active personnel,0 ships,Second World War surplus,Isolated,4 factories,Elite,last online 6 hours ago,28 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$2880 million,3775 Mbbl; 16 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,38538 km 2,http://blocgame.com/stats.php?id=63775,,5%
Asiana,El_Xanatos,The Hetairoi Guild,3k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 3 hours ago,34 Hundred Tons per month,7 Mbbl per month,Central Planning,$2875 million,221 Mbbl; 7 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,57504 km 2,http://blocgame.com/stats.php?id=62221,,
Sepidajistan,Shah Squid,Steel Brotherhood,39k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$2871 million,3653 Mbbl; 2 Mbbl,Untapped,Powerful,Atlas,Soviet Union,13917 km 2,http://blocgame.com/stats.php?id=59462,,
Crimea,Hayro Khan,The Order,94k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$2869 million,3276 Mbbl; 11 Mbbl,Near Depletion,Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Cameronia,Cameron Saxonson,Steel Brotherhood,64k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Good,last online 2 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$2868 million,188 Mbbl; 10 Mbbl,Untapped,Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Eastasia,accounts being deleted,The Order,88k active personnel,3 ships,Korean War surplus,Questionable,3 factories,Elite,last online 7 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$2866 million,821 Mbbl; 7 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,34570 km 2,http://blocgame.com/stats.php?id=63527,,
Salama�a,Bacardi,The Order,78k active personnel,0 ships,Korean War surplus,Angelic,2 factories,Good,last online 2 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$2857 million,45 Mbbl,Untapped,Large,Southern Cone,Soviet Union,23972 km 2,http://blocgame.com/stats.php?id=63383,,
Mesopotamia,Arcturus,The Order,98k active personnel,6 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,24 Hundred Tons per month,16 Mbbl per month,Free Market,$2843 million,5714 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Neechanville,Overlord-kun,Steel Brotherhood,75k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,6 Mbbl per month,Central Planning,$2824 million,349 Mbbl; 6 Mbbl,Plentiful,Large,Gran Colombia,Soviet Union,30926 km 2,http://blocgame.com/stats.php?id=63023,,
temasik,lawrence,SPQR,25k active personnel,4 ships,Second World War surplus,Nice,2 factories,Elite,last online 8 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$2817 million,457 Mbbl; 4 Mbbl,,Mediocre,East Indies,United States,10820 km 2,http://blocgame.com/stats.php?id=62827,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,130k active personnel,2 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 6 hours ago,23 Hundred Tons per month,28 Mbbl per month,Central Planning,$2811 million,3621 Mbbl; 28 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,52910 km 2,http://blocgame.com/stats.php?id=63100,,
North Nubia,Sean Tony,SPQR,58k active personnel,1 ships,First World War surplus,Gandhi-like,5 factories,Poor,online now,28 Hundred Tons per month,11 Mbbl per month,Central Planning,$2805 million,394 Mbbl; 11 Mbbl,Plentiful,Small,Congo,Soviet Union,24722 km 2,http://blocgame.com/stats.php?id=63084,,
Giant Mechs,OiledDNA,The Order,50k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2803 million,162 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Conrad,Waled,SPQR,108k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,22 Hundred Tons per month,16 Mbbl per month,Central Planning,$2791 million,4568 Mbbl; 16 Mbbl,,Large,Egypt,Soviet Union,19465 km 2,http://blocgame.com/stats.php?id=62640,,5%
Newsoka,E Mark,The Hetairoi Guild,7k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,last online 62 hours ago,33 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$2785 million,289 Mbbl,,None,Indochina,Neutral,22565 km 2,http://blocgame.com/stats.php?id=63105,,
Junovia,dontworryaboutit,Interpol,72k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 13 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$2773 million,304 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Johor,Helmi Omar,PIRATES,59k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$2755 million,31 Mbbl; 6 Mbbl,Near Depletion,Large,Pacific Rim,Neutral,17841 km 2,http://blocgame.com/stats.php?id=60442,,
SettingMoon,Hawk,The Order,36k active personnel,4 ships,Second World War surplus,Angelic,2 factories,Elite,last online 4 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$2755 million,372 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Psilocybis,Lysergix,Brotherhood of Nod,38k active personnel,7 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$2713 million,4959 Mbbl; 8 Mbbl,Untapped,Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Krakozhia,Ilyich,Interpol,118k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,20 Hundred Tons per month,5 Mbbl per month,Central Planning,$2707 million,499 Mbbl; 5 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,28409 km 2,http://blocgame.com/stats.php?id=39065,,
south nation,presiden tote,PIRATES,90k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,13 Hundred Tons per month,10 Mbbl per month,Central Planning,$2689 million,391 Mbbl; 10 Mbbl,Near Depletion,Large,Pacific Rim,Soviet Union,42484 km 2,http://blocgame.com/stats.php?id=61911,,
The NLR,Darknight,The Order,107k active personnel,10 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 1 hours ago,66 Hundred Tons per month,5 Mbbl per month,Central Planning,$2687 million,61 Mbbl; 5 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,58133 km 2,http://blocgame.com/stats.php?id=49701,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,50k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$2679 million,387 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,139k active personnel,9 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 14 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$2654 million,347 Mbbl; 7 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,41297 km 2,http://blocgame.com/stats.php?id=64125,,
Biji Kurdistan,Myron2point0,Brotherhood of Nod,100k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,online now,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$2647 million,3415 Mbbl; 10 Mbbl,Near Depletion,Very Powerful,Mesopotamia,Soviet Union,19417 km 2,http://blocgame.com/stats.php?id=52906,,
Crayola,baker greg,The Order,113k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Standard,online now,30 Hundred Tons per month,9 Mbbl per month,Free Market,$2640 million,3257 Mbbl,Untapped,Large,Egypt,United States,52047 km 2,http://blocgame.com/stats.php?id=63958,,
Ferma,President Jacobo Vincenzo,The Order,78k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,25 Hundred Tons per month,,Free Market,$2633 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Thair,Tacoonastick,The Order,28k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 19 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$2629 million,315 Mbbl; 5 Mbbl,Plentiful,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Reim,Azrael,SPQR,99k active personnel,7 ships,Korean War surplus,Nice,3 factories,Good,last online 2 hours ago,24 Hundred Tons per month,10 Mbbl per month,Central Planning,$2622 million,253 Mbbl; 10 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,58923 km 2,http://blocgame.com/stats.php?id=41073,,
TerapBuduLipis,SyedRazi,The Fallen,86k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,20 Hundred Tons per month,7 Mbbl per month,Central Planning,$2616 million,137 Mbbl; 7 Mbbl,Untapped,Powerful,Indochina,Soviet Union,53928 km 2,http://blocgame.com/stats.php?id=60513,1 Tons,
Tamarlania,Vagrant,The Order,159k active personnel,31 ships,Second World War surplus,Gandhi-like,8 factories,Elite,last online 5 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$2610 million,4069 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59217 km 2,http://blocgame.com/stats.php?id=61626,,5%
Rhod3sia,FreeMindInside,The Order,141k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 1 hours ago,39 Hundred Tons per month,5 Mbbl per month,Central Planning,$2609 million,72 Mbbl; 5 Mbbl,,Very Powerful,Southern Africa,Soviet Union,35940 km 2,http://blocgame.com/stats.php?id=52679,,
Khuzestan,Georgy Zhukov,The Federal Colonies,99k active personnel,2 ships,Second World War surplus,Angelic,3 factories,Elite,last online 3 hours ago,22 Hundred Tons per month,10 Mbbl per month,Central Planning,$2589 million,2841 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Lubekran,septima,Interpol,55k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$2588 million,327 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Jebawka,Shetay,The Order,95k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,21 Hundred Tons per month,10 Mbbl per month,Free Market,$2582 million,3768 Mbbl,Untapped,Very Powerful,Arabia,United States,35052 km 2,http://blocgame.com/stats.php?id=54304,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 22 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2581 million,1788 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Pan-demo-nium,Raja,The Fallen,71k active personnel,1 ships,Second World War surplus,Gandhi-like,4 factories,Good,online now,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$2574 million,239 Mbbl; 2 Mbbl,,Large,The Subcontinent,Soviet Union,21720 km 2,http://blocgame.com/stats.php?id=63195,,
Glubistan,Glub,SPQR,138k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Poor,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$2566 million,1500 Mbbl; 13 Mbbl,,Very Powerful,Arabia,Soviet Union,25471 km 2,http://blocgame.com/stats.php?id=63027,,
New Luzon,Chester E. Marquez,The Order,90k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2554 million,4788 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
kweensnkans,Jamal T.Ice cube,,42k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 50 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$2554 million,2939 Mbbl,Plentiful,Mediocre,Egypt,United States,16911 km 2,http://blocgame.com/stats.php?id=63345,,
Lombardy,Aistulf,The Order,90k active personnel,1 ships,Korean War surplus,Angelic,4 factories,Standard,online now,20 Hundred Tons per month,19 Mbbl per month,Free Market,$2541 million,7644 Mbbl,Plentiful,Powerful,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
Niggerito,Jejomar Binay,SPQR,140k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 5 hours ago,31 Hundred Tons per month,5 Mbbl per month,Free Market,$2526 million,225 Mbbl,Untapped,Powerful,East Indies,United States,44861 km 2,http://blocgame.com/stats.php?id=63087,,
Sintra,Daniel Lima,The Order,85k active personnel,7 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,24 Hundred Tons per month,14 Mbbl per month,Central Planning,$2511 million,372 Mbbl; 14 Mbbl,Untapped,Large,Caribbean,Soviet Union,35838 km 2,http://blocgame.com/stats.php?id=63167,,
Deklain,Otis,The Hetairoi Guild,19k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 25 hours ago,24 Hundred Tons per month,7 Mbbl per month,Central Planning,$2505 million,444 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,33180 km 2,http://blocgame.com/stats.php?id=57066,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 16 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2499 million,111 Mbbl; 5 Mbbl,Untapped,Powerful,The Subcontinent,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=63045,,
Smyrno,Mallow,Steel Brotherhood,124k active personnel,5 ships,Korean War surplus,Gandhi-like,2 factories,Elite,online now,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2495 million,9432 Mbbl,Plentiful,Powerful,Arabia,Soviet Union,53828 km 2,http://blocgame.com/stats.php?id=62960,,
Almania,Almanich,Brotherhood of Nod,103k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,2 Hundred Tons per month,,Central Planning,$2490 million,193 Mbbl,Plentiful,Very Powerful,China,Soviet Union,53586 km 2,http://blocgame.com/stats.php?id=51725,,
