country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Arabic Union,Comrade Izy,The Order,119k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,28 Hundred Tons per month,13 Mbbl per month,Central Planning,$4768 million,4798 Mbbl; 13 Mbbl,Plentiful,Powerful,Mesopotamia,Soviet Union,52319 km 2,http://blocgame.com/stats.php?id=59855,,
KingBding,King B,The Order,25k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 70 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$4761 million,95 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,24740 km 2,http://blocgame.com/stats.php?id=63205,,
Ekodebota,tfwqtp2tlgf|;3,Interpol,139k active personnel,11 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 3 hours ago,41 Hundred Tons per month,21 Mbbl per month,Central Planning,$4722 million,10228 Mbbl; 21 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,48510 km 2,http://blocgame.com/stats.php?id=53422,,1 Tons
Crimea,Hayro Khan,The Order,98k active personnel,8 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 6 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$4651 million,4045 Mbbl; 12 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Zanyslavia,Zany Animal,The Order,94k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,35 Hundred Tons per month,16 Mbbl per month,Central Planning,$4609 million,2131 Mbbl; 16 Mbbl,Plentiful,Very Powerful,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
Crayola,baker greg,The Order,158k active personnel,2 ships,Second World War surplus,Gandhi-like,6 factories,Standard,last online 4 hours ago,33 Hundred Tons per month,27 Mbbl per month,Central Planning,$4593 million,4022 Mbbl; 27 Mbbl,Untapped,Very Powerful,Egypt,United States,60719 km 2,http://blocgame.com/stats.php?id=63958,,
Kosan,Whitearcher8,The Order,136k active personnel,9 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$4592 million,6109 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
Honduras,Inferno666,Pact of Red October,42k active personnel,3 ships,Korean War surplus,Gandhi-like,None,Good,last online 10 hours ago,28 Hundred Tons per month,13 Mbbl per month,Central Planning,$4562 million,13 Mbbl,Near Depletion,None,Mesoamerica,Soviet Union,39122 km 2,http://blocgame.com/stats.php?id=60291,,
Opallia,Opal,The Order,119k active personnel,16 ships,Korean War surplus,Angelic,4 factories,Good,online now,38 Hundred Tons per month,6 Mbbl per month,Free Market,$4544 million,219 Mbbl,Untapped,Very Powerful,Mesoamerica,United States,55026 km 2,http://blocgame.com/stats.php?id=63666,,1 Tons
Pan-demo-nium,Raja,The Order,109k active personnel,8 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 14 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$4526 million,443 Mbbl; 2 Mbbl,Plentiful,Large,The Subcontinent,Neutral,27757 km 2,http://blocgame.com/stats.php?id=63195,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,78k active personnel,8 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 11 hours ago,33 Hundred Tons per month,,Free Market,$4513 million,,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,,
Lepkonia,Raguixxx,Interpol,9k active personnel,9 ships,Korean War surplus,Normal,4 factories,Good,last online 1 hours ago,45 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$4503 million,11 Mbbl,Near Depletion,None,Southern Cone,Neutral,55683 km 2,http://blocgame.com/stats.php?id=55854,,1 Tons
Psilocybis,Lysergix,Brotherhood of Nod,40k active personnel,10 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 19 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$4463 million,4616 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Junovia,dontworryaboutit,Interpol,76k active personnel,9 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 60 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$4440 million,38 Mbbl; 7 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Ivalice,Nighthawk571,Interpol,110k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 5 hours ago,41 Hundred Tons per month,29 Mbbl per month,Central Planning,$4375 million,2126 Mbbl; 29 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,49746 km 2,http://blocgame.com/stats.php?id=63060,,
Niggerito,Jejomar Binay,SPQR,146k active personnel,8 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 5 hours ago,42 Hundred Tons per month,6 Mbbl per month,Free Market,$4372 million,491 Mbbl,Untapped,Very Powerful,East Indies,United States,53168 km 2,http://blocgame.com/stats.php?id=63087,,
Kilij,Yatagan,The Order,99k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 20 hours ago,25 Hundred Tons per month,15 Mbbl per month,Free Market,$4341 million,4643 Mbbl; 15 Mbbl,Untapped,Powerful,Mesopotamia,Neutral,26660 km 2,http://blocgame.com/stats.php?id=63687,,
Johor,Helmi Omar,PIRATES,80k active personnel,10 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$4338 million,231 Mbbl; 6 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,19061 km 2,http://blocgame.com/stats.php?id=60442,,
Huangdi,Xian W�ng,Interpol,66k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,11 Hundred Tons per month,7 Mbbl per month,Free Market,$4334 million,102 Mbbl; 7 Mbbl,Untapped,Somewhat Large,China,United States,22229 km 2,http://blocgame.com/stats.php?id=59776,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,168k active personnel,10 ships,Korean War surplus,Gandhi-like,9 factories,Standard,last online 7 hours ago,42 Hundred Tons per month,42 Mbbl per month,Central Planning,$4330 million,3628 Mbbl; 42 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,65270 km 2,http://blocgame.com/stats.php?id=63100,,
Ken no Taiyou,Hikari,The Order,87k active personnel,10 ships,Second World War surplus,Gandhi-like,5 factories,Elite,online now,13 Hundred Tons per month,33 Mbbl per month,Mixed Economy,$4315 million,1393 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,32399 km 2,http://blocgame.com/stats.php?id=64029,,
Violent Vegans,SnakeBombs,Interpol,112k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 11 hours ago,45 Hundred Tons per month,18 Mbbl per month,Mixed Economy,$4299 million,5344 Mbbl; 18 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,49738 km 2,http://blocgame.com/stats.php?id=48869,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 15 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$4286 million,1522 Mbbl; 7 Mbbl,Untapped,Powerful,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Lombardy,Aistulf,The Order,117k active personnel,9 ships,Korean War surplus,Gandhi-like,6 factories,Poor,last online 2 hours ago,20 Hundred Tons per month,40 Mbbl per month,Central Planning,$4276 million,6659 Mbbl; 40 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,52149 km 2,http://blocgame.com/stats.php?id=63882,,
Sintra,Daniel Lima,The Order,60k active personnel,6 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,36 Hundred Tons per month,19 Mbbl per month,Central Planning,$4254 million,86 Mbbl; 19 Mbbl,Untapped,Large,Caribbean,Soviet Union,34775 km 2,http://blocgame.com/stats.php?id=63167,,1 Tons
Salama�a,Bacardi,The Order,7k active personnel,0 ships,Second World War surplus,Pariah,3 factories,Standard,last online 10 hours ago,23 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$4252 million,,Near Depletion,None,Southern Cone,Neutral,30108 km 2,http://blocgame.com/stats.php?id=63383,,1 Tons
Reim,Azrael,SPQR,138k active personnel,13 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 3 hours ago,40 Hundred Tons per month,13 Mbbl per month,Central Planning,$4230 million,210 Mbbl; 13 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,61628 km 2,http://blocgame.com/stats.php?id=41073,,
Mirah,Filzah,The Order,11k active personnel,14 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,26 Hundred Tons per month,12 Mbbl per month,Mixed Economy,$4228 million,12 Mbbl,Near Depletion,Mediocre,China,Soviet Union,28227 km 2,http://blocgame.com/stats.php?id=64191,,
Giant Mechs,OiledDNA,The Order,80k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 21 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$4224 million,287 Mbbl; 5 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Junoma,VicReyes,,1k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 10 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$4218 million,25 Mbbl,Untapped,Very Powerful,Southern Cone,United States,17964 km 2,http://blocgame.com/stats.php?id=40349,,
Zorin,NeroRPG,Interpol,38k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,15 Hundred Tons per month,9 Mbbl per month,Central Planning,$4199 million,195 Mbbl; 9 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,12767 km 2,http://blocgame.com/stats.php?id=59970,,
whitmanistan,slim,The Order,75k active personnel,13 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 8 hours ago,21 Hundred Tons per month,14 Mbbl per month,Free Market,$4195 million,6507 Mbbl; 14 Mbbl,Plentiful,Very Powerful,Mesopotamia,United States,65138 km 2,http://blocgame.com/stats.php?id=36344,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,63k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 22 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$4190 million,5 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,15693 km 2,http://blocgame.com/stats.php?id=63045,,
al-Bahrayn,dbdb,The Order,98k active personnel,12 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 17 hours ago,24 Hundred Tons per month,20 Mbbl per month,Central Planning,$4187 million,5661 Mbbl; 20 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,39405 km 2,http://blocgame.com/stats.php?id=59775,,
Krasnyyikistan,JohnTheGreat,Socialist Arab Union,124k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,12 Hundred Tons per month,11 Mbbl per month,Central Planning,$4174 million,2419 Mbbl; 11 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,19823 km 2,http://blocgame.com/stats.php?id=50209,,
Jerung Hantu,Syark Land,SPQR,33k active personnel,6 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 11 hours ago,3 Hundred Tons per month,4 Mbbl per month,Free Market,$4166 million,539 Mbbl,Untapped,Very Powerful,Arabia,United States,8192 km 2,http://blocgame.com/stats.php?id=60505,,
Raja Udang,Mario,Celestial Beings�,17k active personnel,1 ships,Second World War surplus,Good,3 factories,Undisciplined Rabble,last online 34 hours ago,18 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$4161 million,13 Mbbl,Untapped,Small,Pacific Rim,Neutral,14245 km 2,http://blocgame.com/stats.php?id=61754,,
Khuzestan,Georgy Zhukov,The Federal Colonies,119k active personnel,6 ships,Korean War surplus,Angelic,5 factories,Elite,online now,22 Hundred Tons per month,15 Mbbl per month,Central Planning,$4107 million,2393 Mbbl; 15 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,,
raja_png,DiDi27,PIRATES,39k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 80 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$4103 million,410 Mbbl; 4 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,4136 km 2,http://blocgame.com/stats.php?id=62000,,
Errvistan,ERRV2,The Order,12k active personnel,5 ships,Second World War surplus,Isolated,2 factories,Good,last online 2 hours ago,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$4101 million,333 Mbbl; 10 Mbbl,Near Depletion,Mediocre,Gran Colombia,Soviet Union,31916 km 2,http://blocgame.com/stats.php?id=64330,,
Southern Africa,TheMaster_ZA,The Order,116k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$4095 million,,Untapped,Powerful,Southern Africa,Soviet Union,51933 km 2,http://blocgame.com/stats.php?id=48410,,
Glubistan,Glub,SPQR,139k active personnel,5 ships,Vietnam War surplus,Good,5 factories,Poor,last online 1 hours ago,26 Hundred Tons per month,14 Mbbl per month,Central Planning,$4093 million,1628 Mbbl; 14 Mbbl,Plentiful,Very Powerful,Arabia,Soviet Union,33967 km 2,http://blocgame.com/stats.php?id=63027,,
Syphirious,Doxal,Interpol,95k active personnel,10 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 5 hours ago,40 Hundred Tons per month,29 Mbbl per month,Central Planning,$4081 million,3344 Mbbl; 29 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,57639 km 2,http://blocgame.com/stats.php?id=59670,,
oliverhard,oliver hardwick,The Order,58k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 20 hours ago,25 Hundred Tons per month,14 Mbbl per month,Central Planning,$4079 million,1782 Mbbl; 14 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,31819 km 2,http://blocgame.com/stats.php?id=53822,,
Northmarch,Elroy,PIRATES,72k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 6 hours ago,8 Hundred Tons per month,,Central Planning,$4060 million,13 Mbbl,Untapped,Very Powerful,Caribbean,United States,6302 km 2,http://blocgame.com/stats.php?id=41629,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,199k active personnel,20 ships,Korean War surplus,Gandhi-like,9 factories,Elite,last online 5 hours ago,47 Hundred Tons per month,16 Mbbl per month,Central Planning,$4059 million,164 Mbbl; 16 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,52097 km 2,http://blocgame.com/stats.php?id=64125,,
Tamil Kingdom,Chola I,The Order,213k active personnel,21 ships,Almost Modern,Gandhi-like,8 factories,Standard,last online 3 hours ago,50 Hundred Tons per month,7 Mbbl per month,Central Planning,$4030 million,1082 Mbbl; 7 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,80242 km 2,http://blocgame.com/stats.php?id=60964,,
Chicken rice,Ador hitler,PIRATES,51k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 23 hours ago,16 Hundred Tons per month,15 Mbbl per month,Central Planning,$4022 million,125 Mbbl; 15 Mbbl,Untapped,Powerful,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61750,,
kweensnkans,Jamal T.Ice cube,,38k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Good,last online 143 hours ago,7 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$3992 million,2787 Mbbl,Untapped,Mediocre,Egypt,United States,17149 km 2,http://blocgame.com/stats.php?id=63345,,
Skekenhouse,Kraast,The Order,117k active personnel,7 ships,Vietnam War surplus,Gandhi-like,6 factories,Poor,online now,50 Hundred Tons per month,50 Mbbl per month,Central Planning,$3988 million,4531 Mbbl; 50 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,69477 km 2,http://blocgame.com/stats.php?id=62962,,
Boro,Speedy13,The Order,51k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,18 Hundred Tons per month,10 Mbbl per month,Central Planning,$3932 million,258 Mbbl; 10 Mbbl,Near Depletion,Very Powerful,Caribbean,Neutral,31188 km 2,http://blocgame.com/stats.php?id=59257,,
One Star,Neku,Interpol,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$3887 million,3450 Mbbl,Untapped,Very Powerful,Persia,United States,27506 km 2,http://blocgame.com/stats.php?id=57783,,
Langgarpura,neocon,The Order,95k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,10 Hundred Tons per month,8 Mbbl per month,Central Planning,$3886 million,194 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,31143 km 2,http://blocgame.com/stats.php?id=60629,,
Dess,Raktai,The Order,11k active personnel,20 ships,Second World War surplus,Normal,9 factories,Undisciplined Rabble,online now,48 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$3880 million,58 Mbbl,Near Depletion,None,Pacific Rim,Neutral,83995 km 2,http://blocgame.com/stats.php?id=63586,,
Treehouse,Number One,Interpol,49k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$3836 million,135 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,14366 km 2,http://blocgame.com/stats.php?id=58889,,
Mmhat,Homermustdie,Interpol,63k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,14 Hundred Tons per month,2 Mbbl per month,Central Planning,$3835 million,7 Mbbl; 2 Mbbl,,Very Powerful,Amazonia,Soviet Union,22257 km 2,http://blocgame.com/stats.php?id=45846,,
the murloc,grant,,98k active personnel,16 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 11 hours ago,12 Hundred Tons per month,4 Mbbl per month,Central Planning,$3827 million,128 Mbbl; 4 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,23637 km 2,http://blocgame.com/stats.php?id=63727,,
Baden,Spectral.Knight,SPQR,145k active personnel,1 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,27 Hundred Tons per month,5 Mbbl per month,Central Planning,$3825 million,414 Mbbl; 5 Mbbl,Untapped,Large,East Indies,Soviet Union,42081 km 2,http://blocgame.com/stats.php?id=48684,,
New Luzon,Chester E. Marquez,The Order,94k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 11 hours ago,12 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$3823 million,4453 Mbbl,Untapped,Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
