country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Platypus Island,Mark0Polo,SPQR,65k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Poor,last online 1 hours ago,40 Hundred Tons per month,21 Mbbl per month,Central Planning,$2544 million,405 Mbbl; 21 Mbbl,Untapped,Large,Indochina,Soviet Union,29623 km 2,http://blocgame.com/stats.php?id=63909,,
Asians,bigyihsuan,The Divine Council,58k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,10 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2413 million,391 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,United States,23786 km 2,http://blocgame.com/stats.php?id=41551,,
Kyranistan,Michael Hussain,Comintern,58k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,12 Hundred Tons per month,12 Mbbl per month,Central Planning,$2275 million,5899 Mbbl; 12 Mbbl,Near Depletion,Large,Persia,Soviet Union,25332 km 2,http://blocgame.com/stats.php?id=61263,,
Tuonela,Beelzebub,The Order,58k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,29 Hundred Tons per month,2 Mbbl per month,Central Planning,$2233 million,350 Mbbl; 2 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,40811 km 2,http://blocgame.com/stats.php?id=389,,
Morovistan,Gustave Bergher,The Divine Council,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 16 hours ago,18 Hundred Tons per month,13 Mbbl per month,Central Planning,$2207 million,3349 Mbbl; 13 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,27224 km 2,http://blocgame.com/stats.php?id=62905,,
Uzbekistanstan,Shaikh Zayer,The Order,79k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,40 Hundred Tons per month,5 Mbbl per month,Free Market,$2125 million,425 Mbbl,Untapped,Large,Congo,United States,42881 km 2,http://blocgame.com/stats.php?id=47207,,
temasik,lawrence,SPQR,39k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$2118 million,935 Mbbl; 4 Mbbl,,Mediocre,East Indies,United States,19295 km 2,http://blocgame.com/stats.php?id=62827,,
Raja Udang,Mario,PIRATES,66k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$2100 million,219 Mbbl; 7 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,40329 km 2,http://blocgame.com/stats.php?id=61754,,
Almania,Almanich,Brotherhood of Nod,66k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,2 Hundred Tons per month,,Central Planning,$2081 million,171 Mbbl,Untapped,Very Powerful,China,Soviet Union,52660 km 2,http://blocgame.com/stats.php?id=51725,,
Tamarlania,Vagrant,The Divine Council,178k active personnel,9 ships,First World War surplus,Normal,5 factories,Standard,last online 14 hours ago,56 Hundred Tons per month,61 Mbbl per month,Free Market,$2021 million,4605 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,47922 km 2,http://blocgame.com/stats.php?id=61626,5%,
LOCAI,Agumentic,Brotherhood of Nod,39k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,10 Hundred Tons per month,4 Mbbl per month,Free Market,$2010 million,371 Mbbl; 4 Mbbl,Untapped,Very Powerful,The Subcontinent,United States,36048 km 2,http://blocgame.com/stats.php?id=53011,,
VinnyNation,VinnyRuler,Brotherhood of Nod,47k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 18 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$1999 million,259 Mbbl; 4 Mbbl,Untapped,Small,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Femtonesia,1101,Comintern,40k active personnel,2 ships,First World War surplus,Normal,2 factories,Elite,last online 3 hours ago,42 Hundred Tons per month,6 Mbbl per month,Central Planning,$1986 million,93 Mbbl; 6 Mbbl,Near Depletion,Small,Pacific Rim,Soviet Union,33625 km 2,http://blocgame.com/stats.php?id=63083,,
German Empire,Frederick the Great,SPQR,96k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 14 hours ago,14 Hundred Tons per month,7 Mbbl per month,Central Planning,$1983 million,4279 Mbbl,Plentiful,Powerful,Egypt,Soviet Union,27613 km 2,http://blocgame.com/stats.php?id=63053,,
constania,Comrade,The Divine Council,51k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$1966 million,77 Mbbl; 7 Mbbl,Untapped,Large,Congo,Soviet Union,17509 km 2,http://blocgame.com/stats.php?id=62606,,
Rome Reloaded,Tiberius Ceaser,SPQR,48k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,26 Hundred Tons per month,11 Mbbl per month,Central Planning,$1941 million,6579 Mbbl,Plentiful,Large,Mesopotamia,Soviet Union,15568 km 2,http://blocgame.com/stats.php?id=1421,,1 Tons
Shambala,Feranon,Brotherhood of Nod,58k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,last online 13 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$1910 million,155 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,31241 km 2,http://blocgame.com/stats.php?id=41268,,1 Tons
North Nubia,Sean Tony,N.S.D.A.P,112k active personnel,2 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,28 Hundred Tons per month,10 Mbbl per month,Central Planning,$1895 million,67 Mbbl; 10 Mbbl,Untapped,Mediocre,Congo,Soviet Union,29211 km 2,http://blocgame.com/stats.php?id=63084,,
Alamo,linksith,The United Nations,58k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$1888 million,4378 Mbbl,Untapped,Mediocre,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Sovngarde,Farron47,The Order,72k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,24 Hundred Tons per month,6 Mbbl per month,Central Planning,$1886 million,552 Mbbl; 6 Mbbl,Untapped,Powerful,East Indies,Soviet Union,40892 km 2,http://blocgame.com/stats.php?id=62626,,
Feffiopia,Serloks,The Divine Council,66k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$1875 million,412 Mbbl,,Large,The Subcontinent,Soviet Union,24983 km 2,http://blocgame.com/stats.php?id=46505,,
Junovia,dontworryaboutit,Interpol,50k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$1869 million,500 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,21094 km 2,http://blocgame.com/stats.php?id=63088,,
nanas,nanas batu,The Divine Council,33k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,19 Hundred Tons per month,5 Mbbl per month,Central Planning,$1862 million,117 Mbbl; 5 Mbbl,Near Depletion,Small,East Indies,Neutral,34053 km 2,http://blocgame.com/stats.php?id=61809,,
Hansetica,Svan,The Order,5k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 24 hours ago,18 Hundred Tons per month,8 Mbbl per month,Central Planning,$1846 million,217 Mbbl; 8 Mbbl,,Meagre,China,Soviet Union,24383 km 2,http://blocgame.com/stats.php?id=63390,,
durkastan,ned kelly,SPQR,62k active personnel,5 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,26 Hundred Tons per month,21 Mbbl per month,Free Market,$1842 million,3042 Mbbl,Untapped,Mediocre,Arabia,United States,36464 km 2,http://blocgame.com/stats.php?id=40488,,
Batu putih,Harzan,The Federal Colonies,58k active personnel,1 ships,Second World War surplus,Good,2 factories,Elite,last online 1 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1827 million,115 Mbbl,Near Depletion,Large,East Indies,Soviet Union,11046 km 2,http://blocgame.com/stats.php?id=61926,,
South Uganda,Dr. Idi Amin,The Divine Council,139k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$1824 million,462 Mbbl; 6 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,41306 km 2,http://blocgame.com/stats.php?id=63128,,
Zeon Alliance,Char Aznable,The Divine Council,70k active personnel,6 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 12 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1820 million,279 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,33932 km 2,http://blocgame.com/stats.php?id=62248,,1 Tons
Sepidajistan,Shah Squid,Al-Qassam Brigades,14k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1805 million,3718 Mbbl; 3 Mbbl,Untapped,Large,Atlas,Soviet Union,15077 km 2,http://blocgame.com/stats.php?id=59462,,1 Tons
Morjei,FlairWoW,The Divine Council,74k active personnel,0 ships,First World War surplus,Gandhi-like,4 factories,Good,last online 3 hours ago,31 Hundred Tons per month,4 Mbbl per month,Central Planning,$1799 million,68 Mbbl; 4 Mbbl,Untapped,Large,Indochina,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=53068,,
Jebawka,Shetay,The Order,79k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,online now,12 Hundred Tons per month,10 Mbbl per month,Free Market,$1780 million,3091 Mbbl,Plentiful,Small,Arabia,United States,28692 km 2,http://blocgame.com/stats.php?id=54304,,
Cameronia,Cameron Saxonson,Che Guevara League,50k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,18 Hundred Tons per month,10 Mbbl per month,Central Planning,$1777 million,271 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
SOPF,Johnathinski Weston,The United Nations,63k active personnel,0 ships,Second World War surplus,Nice,1 factory,Elite,online now,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$1776 million,149 Mbbl; 4 Mbbl,,Somewhat Large,East Indies,Soviet Union,18244 km 2,http://blocgame.com/stats.php?id=62841,,
Cirno,jc99,The Federal Colonies,138k active personnel,3 ships,Second World War surplus,Gandhi-like,5 factories,Standard,online now,34 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1759 million,248 Mbbl,Plentiful,Somewhat Large,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,,1 Tons
Mirah,Filzah,The Order,56k active personnel,4 ships,Second World War surplus,Angelic,4 factories,Good,online now,17 Hundred Tons per month,12 Mbbl per month,Central Planning,$1754 million,451 Mbbl; 12 Mbbl,Untapped,Powerful,China,Soviet Union,23531 km 2,http://blocgame.com/stats.php?id=64191,,
Hitlerwasright,Louis C Cuck,The Order,58k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 1 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$1753 million,10495 Mbbl,Near Depletion,Mediocre,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
KingBding,King B,The Order,32k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 8 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$1753 million,293 Mbbl; 3 Mbbl,,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Conferan,Cryptox,The Divine Council,76k active personnel,2 ships,Second World War surplus,Questionable,2 factories,Good,last online 1 hours ago,18 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1735 million,425 Mbbl,Untapped,Very Powerful,East Indies,Neutral,45278 km 2,http://blocgame.com/stats.php?id=56710,,1 Tons
Biji Kurdistan,Myron2point0,Comintern,29k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Good,last online 23 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$1730 million,3494 Mbbl; 10 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,23372 km 2,http://blocgame.com/stats.php?id=52906,,
Glubistan,Glub,SPQR,88k active personnel,3 ships,Second World War surplus,Angelic,2 factories,Standard,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$1725 million,1702 Mbbl; 13 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,23779 km 2,http://blocgame.com/stats.php?id=63027,,
Sintra,Daniel Lima,The Order,107k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$1723 million,230 Mbbl; 12 Mbbl,,Mediocre,Caribbean,Soviet Union,32921 km 2,http://blocgame.com/stats.php?id=63167,,
Coccoladia,Ernesto Caprone,The Federal Colonies,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,20 Hundred Tons per month,2 Mbbl per month,Central Planning,$1699 million,90 Mbbl; 2 Mbbl,Untapped,Large,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Mzab,Cuma Thurman,Brotherhood of Nod,83k active personnel,4 ships,Second World War surplus,Nice,3 factories,Good,online now,20 Hundred Tons per month,16 Mbbl per month,Central Planning,$1694 million,4223 Mbbl; 16 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,37378 km 2,http://blocgame.com/stats.php?id=63775,,
Valtania,Kelvin D. Makumbi,The Federal Colonies,111k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 5 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$1681 million,141 Mbbl; 11 Mbbl,Near Depletion,Somewhat Large,Mesoamerica,Soviet Union,36045 km 2,http://blocgame.com/stats.php?id=62525,,
Zinlandia,Alaah,Che Guevara League,89k active personnel,0 ships,Second World War surplus,Good,2 factories,Good,online now,37 Hundred Tons per month,5 Mbbl per month,Central Planning,$1678 million,409 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,53445 km 2,http://blocgame.com/stats.php?id=45831,,
Ivalice,Nighthawk571,Interpol,79k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,23 Hundred Tons per month,20 Mbbl per month,Central Planning,$1664 million,2439 Mbbl; 20 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,,
TheDarkSide,LordVader,The Divine Council,70k active personnel,5 ships,Second World War surplus,Nice,2 factories,Good,last online 4 hours ago,28 Hundred Tons per month,2 Mbbl per month,Central Planning,$1660 million,589 Mbbl; 2 Mbbl,Near Depletion,Very Powerful,East Indies,Soviet Union,55040 km 2,http://blocgame.com/stats.php?id=63139,,
whitmanistan,slim,The Order,78k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 11 hours ago,17 Hundred Tons per month,9 Mbbl per month,Free Market,$1659 million,5196 Mbbl; 9 Mbbl,Untapped,Large,Mesopotamia,United States,51923 km 2,http://blocgame.com/stats.php?id=36344,,
Lubekran,septima,Interpol,19k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$1659 million,12 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,9175 km 2,http://blocgame.com/stats.php?id=62568,,
Bendover,Mike Hawk,Farmington Brigade,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 97 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1652 million,149 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,7492 km 2,http://blocgame.com/stats.php?id=62897,,
Crimea,Hayro Khan,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,16 Hundred Tons per month,9 Mbbl per month,Central Planning,$1647 million,3580 Mbbl; 9 Mbbl,Depleted,Small,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
the Haunted,thedrunkenarchitect,The Order,79k active personnel,2 ships,Second World War surplus,Normal,2 factories,Standard,last online 3 hours ago,27 Hundred Tons per month,4 Mbbl per month,Central Planning,$1640 million,462 Mbbl; 4 Mbbl,Plentiful,Powerful,Southern Africa,Soviet Union,36095 km 2,http://blocgame.com/stats.php?id=63020,,
Aasyria,David al-Assad,The Order,58k active personnel,2 ships,First World War surplus,Good,2 factories,Good,last online 7 hours ago,22 Hundred Tons per month,15 Mbbl per month,Central Planning,$1633 million,3535 Mbbl,,Very Powerful,Mesopotamia,Soviet Union,39297 km 2,http://blocgame.com/stats.php?id=60967,,
Lorigan,Lorigan,The Divine Council,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,19 Hundred Tons per month,8 Mbbl per month,Central Planning,$1623 million,265 Mbbl; 8 Mbbl,Untapped,Small,Amazonia,Soviet Union,37619 km 2,http://blocgame.com/stats.php?id=59787,,
Brunstovia,Zat Other Guy,Interpol,22k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,11 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1620 million,386 Mbbl; 3 Mbbl,,Small,China,United States,12948 km 2,http://blocgame.com/stats.php?id=62648,,
Jerung Hantu,Syark Land,PIRATES,35k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,6 Hundred Tons per month,7 Mbbl per month,Free Market,$1604 million,1229 Mbbl,,Somewhat Large,Arabia,United States,15814 km 2,http://blocgame.com/stats.php?id=60505,,
shair,shair,Al-Qassam Brigades,50k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,30 Hundred Tons per month,11 Mbbl per month,Central Planning,$1609 million,237 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,40972 km 2,http://blocgame.com/stats.php?id=62199,,
pelle,pelle,The Order,72k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 4 hours ago,36 Hundred Tons per month,5 Mbbl per month,Central Planning,$1608 million,474 Mbbl; 5 Mbbl,Untapped,Very Powerful,China,Soviet Union,47331 km 2,http://blocgame.com/stats.php?id=52372,,
Junoma,VicReyes,Steel Brotherhood,45k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,16 Hundred Tons per month,4 Mbbl per month,Free Market,$1607 million,467 Mbbl; 4 Mbbl,Untapped,Large,Southern Cone,United States,35924 km 2,http://blocgame.com/stats.php?id=40349,,
Markovia,RDM HC,The Federal Colonies,78k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,23 Hundred Tons per month,12 Mbbl per month,Free Market,$1606 million,334 Mbbl; 12 Mbbl,Untapped,Large,Caribbean,United States,39510 km 2,http://blocgame.com/stats.php?id=58369,,
BongoBongoBongo,oBerry,The Order,99k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,40 Hundred Tons per month,11 Mbbl per month,Central Planning,$1606 million,96 Mbbl; 11 Mbbl,Plentiful,Mediocre,Congo,Soviet Union,20923 km 2,http://blocgame.com/stats.php?id=63942,,
Ekodebota,tfwqtp2tlgf|;3,The Divine Council,37k active personnel,1 ships,Second World War surplus,Angelic,3 factories,Elite,online now,30 Hundred Tons per month,14 Mbbl per month,Central Planning,$1604 million,3010 Mbbl; 14 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,33688 km 2,http://blocgame.com/stats.php?id=53422,,
Nueva Galicia,FedericoDionisi,Che Guevara League,30k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 17 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1601 million,51 Mbbl; 2 Mbbl,Untapped,Large,Southern Cone,Soviet Union,19743 km 2,http://blocgame.com/stats.php?id=60349,,
Harezland,Adam harez,The Order,39k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 13 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$1598 million,389 Mbbl; 10 Mbbl,,Somewhat Large,Pacific Rim,Neutral,16655 km 2,http://blocgame.com/stats.php?id=60587,,
Northmarch,Elroy,PIRATES,11k active personnel,0 ships,First World War surplus,Angelic,2 factories,Elite,last online 16 hours ago,17 Hundred Tons per month,,Central Planning,$1591 million,27 Mbbl,Plentiful,Mediocre,Caribbean,United States,15528 km 2,http://blocgame.com/stats.php?id=41629,,
Lothl�rien,Galadriel,,78k active personnel,10 ships,Second World War surplus,Gandhi-like,7 factories,Elite,online now,25 Hundred Tons per month,25 Mbbl per month,Free Market,$1590 million,4034 Mbbl; 25 Mbbl,Untapped,Large,Atlas,United States,27531 km 2,http://blocgame.com/stats.php?id=64165,,
Drelinka,Catheline lebran,SPQR,15k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 17 hours ago,4 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1556 million,1407 Mbbl,Untapped,Meagre,Persia,Neutral,6124 km 2,http://blocgame.com/stats.php?id=61556,,
Kosan,Whitearcher8,The Divine Council,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,16 Hundred Tons per month,6 Mbbl per month,Central Planning,$1552 million,5220 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,27512 km 2,http://blocgame.com/stats.php?id=59227,,
Johor,Helmi Omar,The Khilafah,33k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1543 million,15 Mbbl; 5 Mbbl,,Somewhat Large,Pacific Rim,Neutral,17168 km 2,http://blocgame.com/stats.php?id=60442,,
Guadianstan,Guadian Bakar,Steel Brotherhood,74k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 13 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1536 million,88 Mbbl,Untapped,Mediocre,Gran Colombia,Soviet Union,17084 km 2,http://blocgame.com/stats.php?id=63250,,
Alexandrastan,TWAIN,Brotherhood of Nod,47k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 16 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1533 million,1958 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Texastan,Rebel Lord,Interpol,90k active personnel,4 ships,Second World War surplus,Angelic,4 factories,Good,online now,23 Hundred Tons per month,23 Mbbl per month,Central Planning,$1533 million,5604 Mbbl; 23 Mbbl,,Large,Mesopotamia,Soviet Union,49081 km 2,http://blocgame.com/stats.php?id=58149,,
Libratio,Concarne,Che Guevara League,61k active personnel,0 ships,Second World War surplus,Good,1 factory,Elite,last online 2 hours ago,11 Hundred Tons per month,8 Mbbl per month,Central Planning,$1529 million,567 Mbbl,Near Depletion,Mediocre,Caribbean,Soviet Union,21645 km 2,http://blocgame.com/stats.php?id=40370,,
Ferma,President Jacobo Vincenzo,The Order,53k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,25 Hundred Tons per month,,Free Market,$1525 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
bakhang,cukobi,The Order,75k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 26 hours ago,24 Hundred Tons per month,12 Mbbl per month,Central Planning,$1519 million,1181 Mbbl; 12 Mbbl,Untapped,Large,Atlas,Soviet Union,40085 km 2,http://blocgame.com/stats.php?id=60485,,
Dominon,Domnino,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Standard,last online 171 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1516 million,173 Mbbl; 3 Mbbl,Untapped,Small,Caribbean,Soviet Union,26579 km 2,http://blocgame.com/stats.php?id=64204,,
Bloodied Stools,cowds,The Divine Council,77k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Good,last online 11 hours ago,24 Hundred Tons per month,12 Mbbl per month,Central Planning,$1513 million,308 Mbbl; 12 Mbbl,Untapped,Somewhat Large,Gran Colombia,Soviet Union,31170 km 2,http://blocgame.com/stats.php?id=56997,,
Zuyazayuza,Zuyazayuza,The Order,120k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,36 Hundred Tons per month,5 Mbbl per month,Free Market,$1508 million,446 Mbbl,Untapped,Powerful,Caribbean,United States,60914 km 2,http://blocgame.com/stats.php?id=62470,,
Thair,Tacoonastick,The Order,24k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 19 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$1506 million,449 Mbbl; 4 Mbbl,Near Depletion,Mediocre,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Mmhat,Homermustdie,The Divine Council,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,14 Hundred Tons per month,2 Mbbl per month,Free Market,$1499 million,153 Mbbl; 2 Mbbl,Untapped,Small,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,,
Petai Belalang,zulhasr39689,PIRATES,62k active personnel,7 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,12 Hundred Tons per month,4 Mbbl per month,Central Planning,$1494 million,256 Mbbl; 4 Mbbl,Untapped,Powerful,East Indies,Soviet Union,21513 km 2,http://blocgame.com/stats.php?id=60767,,
Russophia,Mikhail Putin,SPQR,8k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 17 hours ago,3 Hundred Tons per month,8 Mbbl per month,Central Planning,$1493 million,1679 Mbbl; 8 Mbbl,Untapped,Large,Arabia,Soviet Union,5473 km 2,http://blocgame.com/stats.php?id=54426,,
Walletia,walletguy,The United Nations,7k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 14 hours ago,14 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1487 million,,Untapped,Meagre,Caribbean,United States,23101 km 2,http://blocgame.com/stats.php?id=62978,,
Fongelesia,Fong,The Divine Council,68k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,14 Hundred Tons per month,5 Mbbl per month,Free Market,$1484 million,286 Mbbl,Untapped,Powerful,Pacific Rim,United States,21656 km 2,http://blocgame.com/stats.php?id=63041,,
south nation,presiden tote,PIRATES,79k active personnel,3 ships,First World War surplus,Angelic,2 factories,Good,online now,7 Hundred Tons per month,6 Mbbl per month,Central Planning,$1480 million,475 Mbbl; 6 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,41199 km 2,http://blocgame.com/stats.php?id=61911,,
mani,mani,SPQR,46k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 34 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1480 million,139 Mbbl,,Somewhat Large,Persia,Neutral,6320 km 2,http://blocgame.com/stats.php?id=62912,,
