country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Coccoladia,Ernesto Caprone,The Federal Colonies,38k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 3 hours ago,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$3640 million,20 Mbbl; 2 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Ferma,President Jacobo Vincenzo,The Order,96k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,25 Hundred Tons per month,,Free Market,$3621 million,237 Mbbl,Untapped,Large,Southern Cone,United States,35333 km 2,http://blocgame.com/stats.php?id=58784,3 Tons,
Lorigan,Lorigan,Steel Brotherhood,93k active personnel,1 ships,Second World War surplus,Good,4 factories,Elite,last online 7 hours ago,29 Hundred Tons per month,8 Mbbl per month,Central Planning,$3601 million,327 Mbbl; 8 Mbbl,Plentiful,Large,Amazonia,Soviet Union,41898 km 2,http://blocgame.com/stats.php?id=59787,,
VinnyNation,VinnyRuler,Brotherhood of Nod,47k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 11 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$3592 million,307 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Cirno,jc99,The Federal Colonies,158k active personnel,6 ships,Second World War surplus,Gandhi-like,8 factories,Standard,last online 2 hours ago,34 Hundred Tons per month,2 Mbbl per month,Free Market,$3573 million,206 Mbbl,Untapped,Powerful,Caribbean,United States,41625 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
Aasyria,David al-Assad,The Order,138k active personnel,10 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 1 hours ago,35 Hundred Tons per month,17 Mbbl per month,Central Planning,$3562 million,3802 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,45142 km 2,http://blocgame.com/stats.php?id=60967,,
Hitlerwasright,Louis C Cuck,The Order,98k active personnel,8 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 6 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$3530 million,9620 Mbbl,Untapped,Very Powerful,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
Kosan,Whitearcher8,The Order,97k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,25 Hundred Tons per month,10 Mbbl per month,Central Planning,$3520 million,6419 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
Leinad,bloodywaffles12,The Order,38k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 47 hours ago,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$3506 million,386 Mbbl; 12 Mbbl,Untapped,Powerful,China,Soviet Union,21542 km 2,http://blocgame.com/stats.php?id=59332,,
Shambala,Feranon,Brotherhood of Nod,79k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$3471 million,545 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Newsoka,E Mark,The Hetairoi Guild,7k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 151 hours ago,33 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$3465 million,170 Mbbl,Plentiful,None,Indochina,Neutral,22565 km 2,http://blocgame.com/stats.php?id=63105,,
Skekenhouse,Kraast,The Order,136k active personnel,5 ships,Korean War surplus,Angelic,5 factories,Poor,last online 3 hours ago,41 Hundred Tons per month,16 Mbbl per month,Central Planning,$3408 million,5389 Mbbl; 16 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,67191 km 2,http://blocgame.com/stats.php?id=62962,,
Cubania,General Fidelis,The Order,99k active personnel,4 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 10 hours ago,53 Hundred Tons per month,16 Mbbl per month,Central Planning,$3399 million,52 Mbbl; 16 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,61756 km 2,http://blocgame.com/stats.php?id=47349,,
Reim,Azrael,SPQR,91k active personnel,9 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,26 Hundred Tons per month,11 Mbbl per month,Central Planning,$3361 million,183 Mbbl; 11 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,60662 km 2,http://blocgame.com/stats.php?id=41073,,
Harezland,Adam harez,The Order,40k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 16 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$3323 million,39 Mbbl; 10 Mbbl,Plentiful,Somewhat Large,Pacific Rim,Neutral,17028 km 2,http://blocgame.com/stats.php?id=60587,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 32 hours ago,29 Hundred Tons per month,12 Mbbl per month,Central Planning,$3305 million,286 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
temasik,lawrence,SPQR,13k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$3300 million,377 Mbbl,Near Depletion,Mediocre,East Indies,United States,9931 km 2,http://blocgame.com/stats.php?id=62827,,
Conrad,Waled,SPQR,91k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 9 hours ago,27 Hundred Tons per month,17 Mbbl per month,Central Planning,$3268 million,4929 Mbbl; 17 Mbbl,Untapped,Powerful,Egypt,Soviet Union,22781 km 2,http://blocgame.com/stats.php?id=62640,,5%
KingBding,King B,The Order,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 14 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$3252 million,188 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
nanas,nanas batu,Misanthropics,54k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$3244 million,122 Mbbl; 7 Mbbl,Near Depletion,Meagre,East Indies,Neutral,25208 km 2,http://blocgame.com/stats.php?id=61809,,
Sepidajistan,Shah Squid,Steel Brotherhood,10k active personnel,0 ships,Second World War surplus,Pariah,2 factories,Elite,last online 2 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$3189 million,3634 Mbbl; 3 Mbbl,,Very Powerful,Atlas,Soviet Union,13237 km 2,http://blocgame.com/stats.php?id=59462,,
Crimea,Hayro Khan,The Order,98k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$3160 million,3199 Mbbl; 11 Mbbl,,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Asians,bigyihsuan,The Order,29k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 16 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$3151 million,22 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,United States,7354 km 2,http://blocgame.com/stats.php?id=41551,,
Salama�a,Bacardi,The Order,74k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Elite,online now,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$3148 million,48 Mbbl,,Somewhat Large,Southern Cone,Soviet Union,30408 km 2,http://blocgame.com/stats.php?id=63383,,
SettingMoon,Hawk,The Order,36k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 13 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$3141 million,337 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Johor,Helmi Omar,PIRATES,59k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$3140 million,417 Mbbl; 6 Mbbl,,Large,Pacific Rim,Neutral,19341 km 2,http://blocgame.com/stats.php?id=60442,,
Alamo,linksith,SPQR,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 16 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$3138 million,4257 Mbbl,Untapped,Powerful,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Giant Mechs,OiledDNA,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 32 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3127 million,127 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
ADAMLAND,adamharez,The Order,42k active personnel,4 ships,First World War surplus,Gandhi-like,4 factories,Elite,last online 16 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$3102 million,6613 Mbbl; 7 Mbbl,Near Depletion,Large,Arabia,Neutral,16407 km 2,http://blocgame.com/stats.php?id=60764,,
Cameronia,Cameron Saxonson,Steel Brotherhood,68k active personnel,5 ships,Second World War surplus,Axis of Evil,3 factories,Elite,online now,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$3099 million,118 Mbbl; 10 Mbbl,Plentiful,Large,Southern Cone,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=62688,,
Biji Kurdistan,Myron2point0,Brotherhood of Nod,84k active personnel,1 ships,Korean War surplus,Angelic,2 factories,Elite,last online 7 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$3094 million,4202 Mbbl; 10 Mbbl,Near Depletion,Very Powerful,Mesopotamia,Soviet Union,26258 km 2,http://blocgame.com/stats.php?id=52906,,
Mesopotamia,Arcturus,The Order,101k active personnel,8 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,24 Hundred Tons per month,16 Mbbl per month,Free Market,$3081 million,5602 Mbbl,Untapped,Large,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
whitmanistan,slim,The Order,131k active personnel,7 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 6 hours ago,17 Hundred Tons per month,9 Mbbl per month,Free Market,$3078 million,6419 Mbbl; 9 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,61548 km 2,http://blocgame.com/stats.php?id=36344,,
Glubistan,Glub,SPQR,108k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 1 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$3074 million,2048 Mbbl; 13 Mbbl,Plentiful,Very Powerful,Arabia,Soviet Union,33967 km 2,http://blocgame.com/stats.php?id=63027,,
Southern Africa,TheMaster_ZA,The Order,136k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 4 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$3069 million,62 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
Psilocybis,Lysergix,Brotherhood of Nod,38k active personnel,7 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,12 Hundred Tons per month,9 Mbbl per month,Central Planning,$3056 million,4898 Mbbl; 9 Mbbl,Untapped,Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Junovia,dontworryaboutit,Interpol,76k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 11 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$3049 million,255 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,78k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3034 million,296 Mbbl,Plentiful,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Mzab,Cuma Thurman,Steel Brotherhood,10k active personnel,0 ships,Second World War surplus,Normal,4 factories,Good,last online 9 hours ago,28 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$3012 million,3663 Mbbl; 16 Mbbl,,Meagre,Atlas,Soviet Union,36652 km 2,http://blocgame.com/stats.php?id=63775,,5%
Byzantium,The Wolf,Steel Brotherhood,12k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 20 hours ago,37 Hundred Tons per month,14 Mbbl per month,Free Market,$2957 million,6032 Mbbl,Depleted,Very Powerful,Mesopotamia,Neutral,38573 km 2,http://blocgame.com/stats.php?id=41125,,
Zanyslavia,Zany Animal,The Order,12k active personnel,4 ships,Second World War surplus,Nice,3 factories,Elite,online now,27 Hundred Tons per month,12 Mbbl per month,Central Planning,$2955 million,2536 Mbbl; 12 Mbbl,,Somewhat Large,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
Texastan,Rebel Lord,Interpol,134k active personnel,7 ships,Korean War surplus,Angelic,5 factories,Good,last online 7 hours ago,29 Hundred Tons per month,24 Mbbl per month,Central Planning,$2949 million,6641 Mbbl; 24 Mbbl,,Very Powerful,Mesopotamia,Soviet Union,52526 km 2,http://blocgame.com/stats.php?id=58149,,
Thair,Tacoonastick,The Order,28k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 17 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$2937 million,280 Mbbl; 5 Mbbl,Untapped,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Eastasia,accounts being deleted,The Order,92k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$2930 million,772 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,34570 km 2,http://blocgame.com/stats.php?id=63527,,
Lubekran,septima,Interpol,65k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$2929 million,292 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,139k active personnel,11 ships,Second World War surplus,Gandhi-like,6 factories,Elite,last online 4 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$2928 million,298 Mbbl; 8 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,41297 km 2,http://blocgame.com/stats.php?id=64125,,
pelle,pelle,The Order,131k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 1 hours ago,55 Hundred Tons per month,7 Mbbl per month,Central Planning,$2925 million,777 Mbbl; 7 Mbbl,Untapped,Very Powerful,China,Soviet Union,55085 km 2,http://blocgame.com/stats.php?id=52372,,
Khuzestan,Georgy Zhukov,The Federal Colonies,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 8 hours ago,22 Hundred Tons per month,10 Mbbl per month,Central Planning,$2866 million,2771 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Valtania,Kelvin D. Makumbi,The Federal Colonies,131k active personnel,8 ships,Second World War surplus,Nice,3 factories,Standard,last online 16 hours ago,23 Hundred Tons per month,16 Mbbl per month,Central Planning,$2843 million,18 Mbbl; 16 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,42984 km 2,http://blocgame.com/stats.php?id=62525,,
CTSKRR,CTSKRR,The Hetairoi Guild,22k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 47 hours ago,11 Hundred Tons per month,8 Mbbl per month,Central Planning,$2842 million,21 Mbbl; 8 Mbbl,Untapped,Somewhat Large,China,Soviet Union,10814 km 2,http://blocgame.com/stats.php?id=60811,,
Ivalice,Nighthawk571,Interpol,94k active personnel,2 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 3 hours ago,31 Hundred Tons per month,27 Mbbl per month,Central Planning,$2826 million,2079 Mbbl; 27 Mbbl,Plentiful,Large,Arabia,Soviet Union,40256 km 2,http://blocgame.com/stats.php?id=63060,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 13 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2819 million,1739 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2807 million,76 Mbbl; 5 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=63045,,
kweensnkans,Jamal T.Ice cube,,43k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$2806 million,2911 Mbbl,Untapped,Mediocre,Egypt,United States,17089 km 2,http://blocgame.com/stats.php?id=63345,,
Krakozhia,Ilyich,Interpol,138k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 7 hours ago,20 Hundred Tons per month,5 Mbbl per month,Central Planning,$2805 million,464 Mbbl; 5 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,28409 km 2,http://blocgame.com/stats.php?id=39065,,
Manturia-Korea,Maosecond,,11k active personnel,2 ships,Second World War surplus,Normal,4 factories,Standard,last online 2 hours ago,24 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$2794 million,151 Mbbl,Depleted,Meagre,China,Neutral,29296 km 2,http://blocgame.com/stats.php?id=64188,,
South Park,cartman,SPQR,89k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,19 Hundred Tons per month,7 Mbbl per month,Free Market,$2792 million,404 Mbbl,Untapped,Very Powerful,Caribbean,United States,44738 km 2,http://blocgame.com/stats.php?id=228,,
New Luzon,Chester E. Marquez,The Order,90k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,8 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2792 million,4745 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Batu putih,Harzan,The Federal Colonies,35k active personnel,1 ships,Second World War surplus,Pariah,3 factories,Elite,last online 1 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$2791 million,75 Mbbl,Depleted,Somewhat Large,East Indies,Soviet Union,5054 km 2,http://blocgame.com/stats.php?id=61926,,
Lombardy,Aistulf,The Order,88k active personnel,1 ships,Korean War surplus,Angelic,5 factories,Standard,online now,20 Hundred Tons per month,19 Mbbl per month,Free Market,$2785 million,7511 Mbbl,Plentiful,Very Powerful,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,124k active personnel,3 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 5 hours ago,23 Hundred Tons per month,33 Mbbl per month,Central Planning,$2783 million,3413 Mbbl; 33 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,54089 km 2,http://blocgame.com/stats.php?id=63100,,
Tamarlania,Vagrant,The Order,149k active personnel,37 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 12 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$2778 million,3600 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59217 km 2,http://blocgame.com/stats.php?id=61626,,5%
johoreansouth,afiqaffendy615,PIRATES,133k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 13 hours ago,33 Hundred Tons per month,13 Mbbl per month,Central Planning,$2766 million,522 Mbbl; 13 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,51629 km 2,http://blocgame.com/stats.php?id=61895,,
Petai Belalang,zulhasr39689,PIRATES,90k active personnel,21 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 4 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$2729 million,122 Mbbl; 5 Mbbl,Untapped,Powerful,East Indies,Soviet Union,39053 km 2,http://blocgame.com/stats.php?id=60767,,
Morjei,FlairWoW,The Hetairoi Guild,9k active personnel,1 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 122 hours ago,39 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2722 million,188 Mbbl; 5 Mbbl,Untapped,None,Indochina,Neutral,28688 km 2,http://blocgame.com/stats.php?id=53068,,
Neechanville,Overlord-kun,Steel Brotherhood,71k active personnel,3 ships,Second World War surplus,Mad Dog,2 factories,Elite,last online 17 hours ago,21 Hundred Tons per month,6 Mbbl per month,Central Planning,$2586 million,307 Mbbl; 6 Mbbl,Untapped,Large,Gran Colombia,Soviet Union,31988 km 2,http://blocgame.com/stats.php?id=63023,,
Parameswara,brownmy,Brotherhood of Nod,106k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 14 hours ago,15 Hundred Tons per month,4 Mbbl per month,Free Market,$2703 million,197 Mbbl,Untapped,Very Powerful,Indochina,United States,36193 km 2,http://blocgame.com/stats.php?id=56360,,
Northmarch,Elroy,PIRATES,14k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 6 hours ago,15 Hundred Tons per month,,Central Planning,$2700 million,18 Mbbl,Plentiful,Powerful,Caribbean,United States,8320 km 2,http://blocgame.com/stats.php?id=41629,,
Nueva Galicia,FedericoDionisi,Che Guevara League,7k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 166 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$2698 million,3 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,13040 km 2,http://blocgame.com/stats.php?id=60349,,
