country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Uzbekistanstan,Shaikh Zayer,The Order,99k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 22 hours ago,53 Hundred Tons per month,5 Mbbl per month,Free Market,$3331 million,295 Mbbl,Untapped,Large,Congo,United States,42881 km 2,http://blocgame.com/stats.php?id=47207,,
Junoma,VicReyes,Steel Brotherhood,87k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,23 Hundred Tons per month,5 Mbbl per month,Free Market,$3315 million,392 Mbbl,Untapped,Powerful,Southern Cone,United States,45159 km 2,http://blocgame.com/stats.php?id=40349,2 Tons,
Rome Reloaded,Tiberius Ceaser,SPQR,52k active personnel,4 ships,Second World War surplus,Angelic,2 factories,Elite,online now,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$3223 million,4750 Mbbl,Near Depletion,Large,Mesopotamia,Soviet Union,12961 km 2,http://blocgame.com/stats.php?id=1421,,
Cirno,jc99,The Federal Colonies,158k active personnel,4 ships,Second World War surplus,Gandhi-like,7 factories,Poor,online now,34 Hundred Tons per month,2 Mbbl per month,Free Market,$3171 million,224 Mbbl,Untapped,Large,Caribbean,United States,41625 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
VinnyNation,VinnyRuler,Brotherhood of Nod,47k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 29 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$3169 million,368 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Kosan,Whitearcher8,Wreckage Brothers,84k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$3131 million,6509 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
Coccoladia,Ernesto Caprone,The Federal Colonies,38k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 10 hours ago,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$3126 million,38 Mbbl; 2 Mbbl,Untapped,Powerful,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Hitlerwasright,Louis C Cuck,The Order,98k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 10 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$3100 million,9845 Mbbl,Untapped,Powerful,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
nanas,nanas batu,Wreckage Brothers,55k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$3024 million,185 Mbbl; 7 Mbbl,Plentiful,Large,East Indies,Neutral,25719 km 2,http://blocgame.com/stats.php?id=61809,,
whitmanistan,slim,The Order,129k active personnel,5 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 11 hours ago,17 Hundred Tons per month,9 Mbbl per month,Free Market,$3014 million,6500 Mbbl; 9 Mbbl,Untapped,Powerful,Mesopotamia,United States,60991 km 2,http://blocgame.com/stats.php?id=36344,,
Leinad,bloodywaffles12,The Order,38k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$3013 million,494 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,21542 km 2,http://blocgame.com/stats.php?id=59332,,
Shambala,Feranon,Brotherhood of Nod,79k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$2997 million,590 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Markovia,RDM HC,The Federal Colonies,118k active personnel,7 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,30 Hundred Tons per month,14 Mbbl per month,Free Market,$2926 million,359 Mbbl; 14 Mbbl,Untapped,Very Powerful,Caribbean,United States,40901 km 2,http://blocgame.com/stats.php?id=58369,,
Harezland,Adam harez,The Order,46k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$2925 million,129 Mbbl; 10 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,17200 km 2,http://blocgame.com/stats.php?id=60587,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,29 Hundred Tons per month,12 Mbbl per month,Central Planning,$2918 million,394 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Byzantium,The Wolf,Steel Brotherhood,126k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Good,online now,37 Hundred Tons per month,14 Mbbl per month,Free Market,$2890 million,6158 Mbbl,Depleted,Very Powerful,Mesopotamia,United States,42219 km 2,http://blocgame.com/stats.php?id=41125,,
Batu putih,Harzan,The Federal Colonies,21k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Elite,last online 5 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$2882 million,166 Mbbl,Near Depletion,Somewhat Large,East Indies,Soviet Union,7389 km 2,http://blocgame.com/stats.php?id=61926,,
KingBding,King B,The Order,68k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 55 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$2856 million,215 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Asiana,El_Xanatos,Wreckage Brothers,37k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,33 Hundred Tons per month,7 Mbbl per month,Central Planning,$2855 million,235 Mbbl; 7 Mbbl,,Mediocre,Indochina,Soviet Union,57504 km 2,http://blocgame.com/stats.php?id=62221,,
Eastasia,accounts being deleted,The Order,82k active personnel,3 ships,Korean War surplus,Nice,3 factories,Elite,last online 11 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$2846 million,835 Mbbl; 7 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,34570 km 2,http://blocgame.com/stats.php?id=63527,,
Southern Africa,TheMaster_ZA,The Order,114k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,37 Hundred Tons per month,5 Mbbl per month,Central Planning,$2845 million,115 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
Alamo,linksith,SPQR,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 16 hours ago,11 Hundred Tons per month,5 Mbbl per month,Free Market,$2823 million,4307 Mbbl,Untapped,Large,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Lorigan,Lorigan,Wreckage Brothers,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Good,online now,29 Hundred Tons per month,8 Mbbl per month,Central Planning,$2813 million,399 Mbbl; 8 Mbbl,Untapped,Large,Amazonia,Soviet Union,39713 km 2,http://blocgame.com/stats.php?id=59787,,
Asians,bigyihsuan,Wreckage Brothers,10k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2803 million,74 Mbbl; 5 Mbbl,Plentiful,Mediocre,Pacific Rim,United States,9093 km 2,http://blocgame.com/stats.php?id=41551,,
Mzab,Cuma Thurman,Steel Brotherhood,94k active personnel,2 ships,Second World War surplus,Questionable,4 factories,Elite,last online 1 hours ago,28 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$2794 million,3807 Mbbl; 16 Mbbl,Untapped,Large,Atlas,Soviet Union,38538 km 2,http://blocgame.com/stats.php?id=63775,,5%
Crimea,Hayro Khan,The Order,94k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 2 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$2792 million,3298 Mbbl; 11 Mbbl,Near Depletion,Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Cameronia,Cameron Saxonson,Steel Brotherhood,64k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$2790 million,208 Mbbl; 10 Mbbl,Untapped,Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Conrad,Waled,SPQR,108k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,20 Hundred Tons per month,16 Mbbl per month,Central Planning,$2781 million,4600 Mbbl; 16 Mbbl,,Large,Egypt,Soviet Union,19465 km 2,http://blocgame.com/stats.php?id=62640,,5%
Salama�a,Bacardi,The Order,68k active personnel,0 ships,Korean War surplus,Nice,2 factories,Good,last online 5 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$2779 million,61 Mbbl,Untapped,Large,Southern Cone,Soviet Union,23972 km 2,http://blocgame.com/stats.php?id=63383,,
Mesopotamia,Arcturus,The Order,98k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 6 hours ago,24 Hundred Tons per month,16 Mbbl per month,Free Market,$2763 million,5746 Mbbl,Untapped,Mediocre,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Sepidajistan,Shah Squid,Steel Brotherhood,39k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$2756 million,3657 Mbbl; 2 Mbbl,Untapped,Powerful,Atlas,Soviet Union,13917 km 2,http://blocgame.com/stats.php?id=59462,,
Mmhat,Homermustdie,Wreckage Brothers,13k active personnel,0 ships,Second World War surplus,Questionable,2 factories,Elite,last online 1 hours ago,14 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$2724 million,101 Mbbl; 2 Mbbl,Untapped,Large,Amazonia,Neutral,19796 km 2,http://blocgame.com/stats.php?id=45846,,
North Nubia,Sean Tony,SPQR,48k active personnel,1 ships,First World War surplus,Gandhi-like,5 factories,Standard,last online 3 hours ago,28 Hundred Tons per month,10 Mbbl per month,Central Planning,$2704 million,10 Mbbl,Plentiful,Small,Congo,Soviet Union,24722 km 2,http://blocgame.com/stats.php?id=63084,,
Junovia,dontworryaboutit,Interpol,72k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 16 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$2698 million,318 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Newsoka,E Mark,Wreckage Brothers,7k active personnel,1 ships,Second World War surplus,Nice,2 factories,Elite,last online 37 hours ago,33 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$2687 million,323 Mbbl,,None,Indochina,Neutral,22565 km 2,http://blocgame.com/stats.php?id=63105,,
Giant Mechs,OiledDNA,Wreckage Brothers,38k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 15 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2683 million,172 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
The NLR,Darknight,The Order,103k active personnel,10 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,66 Hundred Tons per month,5 Mbbl per month,Central Planning,$2682 million,71 Mbbl; 5 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,58133 km 2,http://blocgame.com/stats.php?id=49701,,
south nation,presiden tote,PIRATES,88k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,13 Hundred Tons per month,10 Mbbl per month,Central Planning,$2670 million,411 Mbbl; 10 Mbbl,Near Depletion,Somewhat Large,Pacific Rim,Soviet Union,42484 km 2,http://blocgame.com/stats.php?id=61911,,
Krakozhia,Ilyich,Interpol,118k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,20 Hundred Tons per month,4 Mbbl per month,Central Planning,$2669 million,507 Mbbl; 4 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,28409 km 2,http://blocgame.com/stats.php?id=39065,,
Johor,Helmi Omar,PIRATES,59k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$2645 million,43 Mbbl; 6 Mbbl,Near Depletion,Large,Pacific Rim,Neutral,16941 km 2,http://blocgame.com/stats.php?id=60442,,
SettingMoon,Hawk,The Order,36k active personnel,4 ships,Second World War surplus,Angelic,2 factories,Elite,last online 1 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$2645 million,382 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Reim,Azrael,Wreckage Brothers,99k active personnel,7 ships,Korean War surplus,Angelic,3 factories,Good,last online 3 hours ago,24 Hundred Tons per month,10 Mbbl per month,Central Planning,$2615 million,273 Mbbl; 10 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,58923 km 2,http://blocgame.com/stats.php?id=41073,,
Psilocybis,Lysergix,Brotherhood of Nod,38k active personnel,6 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 16 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$2615 million,4975 Mbbl; 8 Mbbl,Untapped,Large,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
TerapBuduLipis,SyedRazi,Wreckage Brothers,86k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,20 Hundred Tons per month,7 Mbbl per month,Central Planning,$2605 million,151 Mbbl; 7 Mbbl,Untapped,Powerful,Indochina,Soviet Union,53928 km 2,http://blocgame.com/stats.php?id=60513,1 Tons,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,115k active personnel,9 ships,First World War surplus,Angelic,4 factories,Elite,last online 7 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$2590 million,361 Mbbl; 7 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,41297 km 2,http://blocgame.com/stats.php?id=64125,,
Crayola,baker greg,The Order,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,30 Hundred Tons per month,9 Mbbl per month,Free Market,$2588 million,3275 Mbbl,Untapped,Large,Egypt,United States,52047 km 2,http://blocgame.com/stats.php?id=63958,,
Rhod3sia,FreeMindInside,The Order,141k active personnel,5 ships,Korean War surplus,Angelic,5 factories,Standard,online now,39 Hundred Tons per month,5 Mbbl per month,Central Planning,$2586 million,82 Mbbl; 5 Mbbl,,Very Powerful,Southern Africa,Soviet Union,35940 km 2,http://blocgame.com/stats.php?id=52679,,
Tamarlania,Vagrant,The Order,159k active personnel,30 ships,Second World War surplus,Gandhi-like,8 factories,Good,last online 18 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$2580 million,4203 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59217 km 2,http://blocgame.com/stats.php?id=61626,,5%
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,50k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,19 Hundred Tons per month,13 Mbbl per month,Free Market,$2574 million,413 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Ferma,President Jacobo Vincenzo,The Order,78k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,online now,25 Hundred Tons per month,,Free Market,$2554 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Pan-demo-nium,Raja,SPQR,71k active personnel,1 ships,First World War surplus,Angelic,3 factories,Good,online now,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$2549 million,243 Mbbl; 2 Mbbl,,Large,The Subcontinent,Soviet Union,21720 km 2,http://blocgame.com/stats.php?id=63195,,
Thair,Tacoonastick,The Order,28k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 30 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$2532 million,325 Mbbl; 5 Mbbl,Plentiful,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 17 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2518 million,1802 Mbbl; 6 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
temasik,lawrence,SPQR,23k active personnel,2 ships,Second World War surplus,Nice,2 factories,Good,last online 16 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$2513 million,465 Mbbl; 4 Mbbl,,Mediocre,East Indies,Neutral,10520 km 2,http://blocgame.com/stats.php?id=62827,,
Glubistan,Glub,SPQR,118k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 1 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$2513 million,1526 Mbbl; 13 Mbbl,Untapped,Large,Arabia,Soviet Union,24486 km 2,http://blocgame.com/stats.php?id=63027,,
Khuzestan,Georgy Zhukov,The Federal Colonies,99k active personnel,2 ships,Second World War surplus,Angelic,3 factories,Elite,online now,22 Hundred Tons per month,10 Mbbl per month,Central Planning,$2510 million,2861 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Cubania,General Fidelis,The Order,87k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 7 hours ago,48 Hundred Tons per month,13 Mbbl per month,Central Planning,$2501 million,31 Mbbl; 13 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,56421 km 2,http://blocgame.com/stats.php?id=47349,,
New Luzon,Chester E. Marquez,The Order,78k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2486 million,4800 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
kweensnkans,Jamal T.Ice cube,,42k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 25 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$2482 million,2947 Mbbl,Plentiful,Mediocre,Egypt,United States,16911 km 2,http://blocgame.com/stats.php?id=63345,,
Niggerito,Jejomar Binay,SPQR,140k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,online now,31 Hundred Tons per month,5 Mbbl per month,Free Market,$2480 million,235 Mbbl,Untapped,Powerful,East Indies,United States,44861 km 2,http://blocgame.com/stats.php?id=63087,,
Lombardy,Aistulf,The Order,82k active personnel,1 ships,Korean War surplus,Angelic,4 factories,Standard,online now,20 Hundred Tons per month,19 Mbbl per month,Free Market,$2477 million,7682 Mbbl,Plentiful,Powerful,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
Almania,Almanich,Brotherhood of Nod,95k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,2 Hundred Tons per month,,Central Planning,$2475 million,193 Mbbl,Plentiful,Very Powerful,China,Soviet Union,53586 km 2,http://blocgame.com/stats.php?id=51725,,
Treehouse,Number One,Wreckage Brothers,19k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$2467 million,305 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,17413 km 2,http://blocgame.com/stats.php?id=58889,,
Lubekran,septima,Interpol,45k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$2466 million,337 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Nueva Galicia,FedericoDionisi,Che Guevara League,2k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 52 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$2465 million,3 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,15648 km 2,http://blocgame.com/stats.php?id=60349,,
Sintra,Daniel Lima,The Order,85k active personnel,7 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2461 million,398 Mbbl; 12 Mbbl,Untapped,Large,Caribbean,Soviet Union,35838 km 2,http://blocgame.com/stats.php?id=63167,,
Ghost Shark,Sharky,PIRATES,96k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,13 Hundred Tons per month,8 Mbbl per month,Free Market,$2457 million,133 Mbbl,Untapped,Powerful,East Indies,United States,53378 km 2,http://blocgame.com/stats.php?id=63863,,
the Haunted,thedrunkenarchitect,The Order,100k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Good,online now,36 Hundred Tons per month,5 Mbbl per month,Central Planning,$2437 million,376 Mbbl; 5 Mbbl,,Very Powerful,Southern Africa,Soviet Union,40995 km 2,http://blocgame.com/stats.php?id=63020,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,135k active personnel,2 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 4 hours ago,23 Hundred Tons per month,26 Mbbl per month,Central Planning,$2434 million,3616 Mbbl; 26 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,52290 km 2,http://blocgame.com/stats.php?id=63100,,
Morjei,FlairWoW,Wreckage Brothers,10k active personnel,1 ships,Second World War surplus,Good,5 factories,Elite,last online 7 hours ago,39 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2425 million,274 Mbbl; 5 Mbbl,,None,Indochina,Neutral,34425 km 2,http://blocgame.com/stats.php?id=53068,,
Deklain,Otis,Wreckage Brothers,48k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Good,online now,24 Hundred Tons per month,7 Mbbl per month,Central Planning,$2425 million,458 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,33853 km 2,http://blocgame.com/stats.php?id=57066,,
