country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Coccoladia,Ernesto Caprone,The Federal Colonies,57k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Standard,online now,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$4269 million,2 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Conferan,Cryptox,The Order,178k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$4238 million,209 Mbbl,Plentiful,Very Powerful,East Indies,Soviet Union,61230 km 2,http://blocgame.com/stats.php?id=56710,,
temasik,lawrence,SPQR,12k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 13 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$4217 million,445 Mbbl,Near Depletion,Small,East Indies,United States,9734 km 2,http://blocgame.com/stats.php?id=62827,,
Rome Reloaded,Tiberius Ceaser,SPQR,54k active personnel,7 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 13 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$4164 million,4510 Mbbl,,Very Powerful,Mesopotamia,Soviet Union,12961 km 2,http://blocgame.com/stats.php?id=1421,,
Cirno,jc99,The Federal Colonies,138k active personnel,9 ships,Second World War surplus,Gandhi-like,8 factories,Good,last online 3 hours ago,34 Hundred Tons per month,2 Mbbl per month,Central Planning,$4145 million,184 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,41625 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
Reim,Azrael,SPQR,98k active personnel,10 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,30 Hundred Tons per month,11 Mbbl per month,Central Planning,$4117 million,71 Mbbl; 11 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,61628 km 2,http://blocgame.com/stats.php?id=41073,,
Niggerito,Jejomar Binay,SPQR,130k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 4 hours ago,40 Hundred Tons per month,5 Mbbl per month,Free Market,$4104 million,159 Mbbl,Untapped,Very Powerful,East Indies,United States,53168 km 2,http://blocgame.com/stats.php?id=63087,,
Shambala,Feranon,Brotherhood of Nod,79k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$4070 million,490 Mbbl; 5 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Hitlerwasright,Louis C Cuck,The Order,118k active personnel,8 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 9 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$4042 million,9345 Mbbl,Untapped,Very Powerful,Arabia,United States,33337 km 2,http://blocgame.com/stats.php?id=59621,,
Junoma,VicReyes,,0k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$4040 million,185 Mbbl,Untapped,Powerful,Southern Cone,United States,31669 km 2,http://blocgame.com/stats.php?id=40349,1 Tons,
TheDarkSide,LordVader,Misanthropics,17k active personnel,11 ships,Vietnam War surplus,Angelic,3 factories,Undisciplined Rabble,last online 8 hours ago,24 Hundred Tons per month,4 Mbbl per month,Central Planning,$4027 million,580 Mbbl; 4 Mbbl,Plentiful,Very Powerful,East Indies,Neutral,52055 km 2,http://blocgame.com/stats.php?id=63139,,
VinnyNation,VinnyRuler,Brotherhood of Nod,71k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,online now,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$4022 million,230 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Ferma,President Jacobo Vincenzo,The Order,86k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Good,online now,25 Hundred Tons per month,,Free Market,$4017 million,237 Mbbl,Untapped,Large,Southern Cone,United States,35333 km 2,http://blocgame.com/stats.php?id=58784,2 Tons,
Cubania,General Fidelis,The Order,112k active personnel,4 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 6 hours ago,59 Hundred Tons per month,18 Mbbl per month,Central Planning,$3991 million,18 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,61756 km 2,http://blocgame.com/stats.php?id=47349,,
Aminichina,doublepedaldylan,The Order,62k active personnel,5 ships,Second World War surplus,Good,2 factories,Good,last online 3 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$3973 million,901 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,27064 km 2,http://blocgame.com/stats.php?id=56720,,
Ken no Taiyou,Hikari,The Order,62k active personnel,10 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 1 hours ago,13 Hundred Tons per month,33 Mbbl per month,Free Market,$3967 million,2053 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,32399 km 2,http://blocgame.com/stats.php?id=64029,,
Kosan,Whitearcher8,The Order,123k active personnel,4 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$3956 million,6309 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
Ekodebota,tfwqtp2tlgf|;3,Interpol,88k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Undisciplined Rabble,last online 1 hours ago,40 Hundred Tons per month,19 Mbbl per month,Central Planning,$3921 million,7510 Mbbl; 19 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,48510 km 2,http://blocgame.com/stats.php?id=53422,1 Tons,
ADAMLAND,adamharez,The Order,37k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$3896 million,6844 Mbbl; 7 Mbbl,Near Depletion,Large,Arabia,Neutral,18377 km 2,http://blocgame.com/stats.php?id=60764,,
Asians,bigyihsuan,The Order,67k active personnel,0 ships,Second World War surplus,Good,1 factory,Elite,last online 9 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$3873 million,5 Mbbl,Untapped,Somewhat Large,Pacific Rim,United States,7354 km 2,http://blocgame.com/stats.php?id=41551,,
Mirah,Filzah,The Order,117k active personnel,13 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 16 hours ago,26 Hundred Tons per month,12 Mbbl per month,Central Planning,$3867 million,243 Mbbl; 12 Mbbl,Untapped,Very Powerful,China,Soviet Union,29729 km 2,http://blocgame.com/stats.php?id=64191,,
Leinad,bloodywaffles12,,9k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 173 hours ago,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$3811 million,196 Mbbl; 12 Mbbl,Untapped,Powerful,China,Soviet Union,17595 km 2,http://blocgame.com/stats.php?id=59332,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 15 hours ago,30 Hundred Tons per month,12 Mbbl per month,Central Planning,$3800 million,154 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
SettingMoon,Hawk,The Order,36k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$3795 million,282 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Crayola,baker greg,The Order,126k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Standard,last online 5 hours ago,32 Hundred Tons per month,16 Mbbl per month,Central Planning,$3788 million,4163 Mbbl; 16 Mbbl,Untapped,Very Powerful,Egypt,United States,57044 km 2,http://blocgame.com/stats.php?id=63958,,
KingBding,King B,The Order,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 47 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$3781 million,155 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Harezland,Adam harez,The Order,62k active personnel,3 ships,First World War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$3756 million,10 Mbbl,Plentiful,Large,Pacific Rim,Neutral,17325 km 2,http://blocgame.com/stats.php?id=60587,,
Johor,Helmi Omar,PIRATES,59k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$3745 million,351 Mbbl; 6 Mbbl,Untapped,Large,Pacific Rim,Neutral,19341 km 2,http://blocgame.com/stats.php?id=60442,,
whitmanistan,slim,The Order,131k active personnel,11 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 14 hours ago,18 Hundred Tons per month,10 Mbbl per month,Free Market,$3717 million,6753 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,61861 km 2,http://blocgame.com/stats.php?id=36344,,
Salama�a,Bacardi,The Order,71k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 26 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$3680 million,,Untapped,Large,Southern Cone,Soviet Union,30408 km 2,http://blocgame.com/stats.php?id=63383,,
Crimea,Hayro Khan,The Order,98k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$3671 million,3078 Mbbl; 11 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Opallia,Opal,The Order,120k active personnel,10 ships,Korean War surplus,Questionable,3 factories,Good,online now,34 Hundred Tons per month,6 Mbbl per month,Free Market,$3664 million,339 Mbbl,Untapped,Large,Mesoamerica,United States,50060 km 2,http://blocgame.com/stats.php?id=63666,,
Zanyslavia,Zany Animal,The Order,28k active personnel,4 ships,Second World War surplus,Good,3 factories,Elite,last online 8 hours ago,27 Hundred Tons per month,13 Mbbl per month,Central Planning,$3632 million,2401 Mbbl; 13 Mbbl,Untapped,Large,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
Giant Mechs,OiledDNA,The Order,70k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3603 million,387 Mbbl; 5 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Skekenhouse,Kraast,The Order,105k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 2 hours ago,47 Hundred Tons per month,29 Mbbl per month,Central Planning,$3584 million,5385 Mbbl; 29 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,69477 km 2,http://blocgame.com/stats.php?id=62962,,
Psilocybis,Lysergix,Brotherhood of Nod,40k active personnel,8 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 32 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$3579 million,4799 Mbbl; 9 Mbbl,Untapped,Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Kilij,Yatagan,The Order,79k active personnel,9 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,25 Hundred Tons per month,15 Mbbl per month,Free Market,$3575 million,4943 Mbbl; 15 Mbbl,Untapped,Large,Mesopotamia,Neutral,26660 km 2,http://blocgame.com/stats.php?id=63687,,
Tamarlania,Vagrant,The Order,149k active personnel,42 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 21 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$3564 million,2863 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59562 km 2,http://blocgame.com/stats.php?id=61626,,5%
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,78k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3551 million,153 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Eleuthera,Gamb,Dictators United,77k active personnel,3 ships,Korean War surplus,Angelic,3 factories,Elite,last online 1 hours ago,29 Hundred Tons per month,17 Mbbl per month,Central Planning,$3530 million,10 Mbbl; 17 Mbbl,,Very Powerful,Caribbean,Soviet Union,21908 km 2,http://blocgame.com/stats.php?id=63029,,
Alamo,linksith,SPQR,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$3528 million,4191 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,15987 km 2,http://blocgame.com/stats.php?id=40536,,
Junovia,dontworryaboutit,Interpol,76k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 24 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$3499 million,178 Mbbl; 7 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Eastasia,accounts being deleted,The Order,96k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$3493 million,696 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,35599 km 2,http://blocgame.com/stats.php?id=63527,,
Aasyria,David al-Assad,The Order,158k active personnel,12 ships,Korean War surplus,Gandhi-like,5 factories,Standard,online now,35 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$3489 million,3615 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,45142 km 2,http://blocgame.com/stats.php?id=60967,,
Raja Udang,Mario,Celestial Beings�,14k active personnel,3 ships,Second World War surplus,Mad Dog,3 factories,Undisciplined Rabble,online now,20 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$3435 million,174 Mbbl; 13 Mbbl,Near Depletion,Mediocre,Pacific Rim,Neutral,24862 km 2,http://blocgame.com/stats.php?id=61754,,
Ivalice,Nighthawk571,Interpol,85k active personnel,2 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 9 hours ago,34 Hundred Tons per month,27 Mbbl per month,Central Planning,$3398 million,2122 Mbbl; 27 Mbbl,Untapped,Large,Arabia,Soviet Union,44418 km 2,http://blocgame.com/stats.php?id=63060,,
Southern Africa,TheMaster_ZA,The Order,146k active personnel,3 ships,Korean War surplus,Gandhi-like,5 factories,Elite,online now,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$3371 million,,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
Thair,Tacoonastick,The Order,28k active personnel,6 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 22 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$3367 million,225 Mbbl; 5 Mbbl,Untapped,Powerful,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Glubistan,Glub,SPQR,99k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 1 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$3361 million,1905 Mbbl; 13 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,33967 km 2,http://blocgame.com/stats.php?id=63027,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,159k active personnel,13 ships,Second World War surplus,Gandhi-like,7 factories,Good,online now,39 Hundred Tons per month,15 Mbbl per month,Central Planning,$3349 million,174 Mbbl; 15 Mbbl,Plentiful,Very Powerful,East Africa,Soviet Union,42497 km 2,http://blocgame.com/stats.php?id=64125,,
Zorin,NeroRPG,Interpol,35k active personnel,0 ships,Korean War surplus,Nice,1 factory,Elite,last online 1 hours ago,12 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$3308 million,196 Mbbl; 7 Mbbl,,Somewhat Large,Pacific Rim,Soviet Union,12598 km 2,http://blocgame.com/stats.php?id=59970,,
Lubekran,septima,Interpol,65k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$3304 million,237 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Khuzestan,Georgy Zhukov,The Federal Colonies,119k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 3 hours ago,22 Hundred Tons per month,12 Mbbl per month,Central Planning,$3302 million,2639 Mbbl; 12 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,53k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 63 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3291 million,21 Mbbl; 5 Mbbl,Untapped,Powerful,The Subcontinent,Soviet Union,15693 km 2,http://blocgame.com/stats.php?id=63045,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,122k active personnel,5 ships,Korean War surplus,Gandhi-like,8 factories,Elite,last online 1 hours ago,23 Hundred Tons per month,42 Mbbl per month,Central Planning,$3276 million,3999 Mbbl; 42 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,60838 km 2,http://blocgame.com/stats.php?id=63100,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 12 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$3274 million,1662 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Large Man,LargeMan,Interpol,100k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Good,online now,12 Hundred Tons per month,16 Mbbl per month,Central Planning,$3270 million,8157 Mbbl; 16 Mbbl,Untapped,Powerful,Egypt,Soviet Union,59826 km 2,http://blocgame.com/stats.php?id=52836,,
Conrad,Waled,SPQR,75k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 16 hours ago,27 Hundred Tons per month,17 Mbbl per month,Central Planning,$3256 million,4742 Mbbl; 17 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,22781 km 2,http://blocgame.com/stats.php?id=62640,1 Tons,5%
Texastan,Rebel Lord,Interpol,134k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 15 hours ago,39 Hundred Tons per month,24 Mbbl per month,Central Planning,$3228 million,6762 Mbbl; 24 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,55106 km 2,http://blocgame.com/stats.php?id=58149,,
Byzantium,The Wolf,,9k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 146 hours ago,37 Hundred Tons per month,14 Mbbl per month,Free Market,$3210 million,4878 Mbbl,,Very Powerful,Mesopotamia,Neutral,31824 km 2,http://blocgame.com/stats.php?id=41125,,
kweensnkans,Jamal T.Ice cube,,43k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 138 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$3202 million,2867 Mbbl,Untapped,Mediocre,Egypt,United States,17089 km 2,http://blocgame.com/stats.php?id=63345,,
Tamil Kingdom,Chola I,The Order,210k active personnel,16 ships,Almost Modern,Gandhi-like,7 factories,Good,online now,50 Hundred Tons per month,7 Mbbl per month,Central Planning,$3196 million,641 Mbbl; 7 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,73115 km 2,http://blocgame.com/stats.php?id=60964,,
Zen killer,Jermainecrazy2157,Brotherhood of Nod,79k active personnel,9 ships,Second World War surplus,Angelic,3 factories,Elite,last online 11 hours ago,20 Hundred Tons per month,8 Mbbl per month,Central Planning,$3193 million,59 Mbbl; 8 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,49424 km 2,http://blocgame.com/stats.php?id=63107,,
Honduras,Inferno666,Pact of Red October,85k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 19 hours ago,28 Hundred Tons per month,13 Mbbl per month,Central Planning,$3192 million,213 Mbbl; 13 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,43256 km 2,http://blocgame.com/stats.php?id=60291,,
Tanah Malaya,Syahmi1089,PIRATES,70k active personnel,8 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,15 Hundred Tons per month,9 Mbbl per month,Free Market,$3189 million,929 Mbbl,Untapped,Very Powerful,Arabia,United States,21162 km 2,http://blocgame.com/stats.php?id=60385,,
Sintra,Daniel Lima,The Order,50k active personnel,4 ships,Second World War surplus,Good,3 factories,Elite,last online 6 hours ago,29 Hundred Tons per month,17 Mbbl per month,Central Planning,$3185 million,85 Mbbl; 17 Mbbl,Untapped,Somewhat Large,Caribbean,Soviet Union,34775 km 2,http://blocgame.com/stats.php?id=63167,1 Tons,
Mesopotamia,Arcturus,The Order,119k active personnel,9 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,26 Hundred Tons per month,18 Mbbl per month,Free Market,$3184 million,5416 Mbbl,Untapped,Large,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Huangdi,Xian W�ng,Interpol,56k active personnel,2 ships,Korean War surplus,Angelic,3 factories,Elite,online now,13 Hundred Tons per month,7 Mbbl per month,Free Market,$3181 million,231 Mbbl; 7 Mbbl,,Mediocre,China,United States,18243 km 2,http://blocgame.com/stats.php?id=59776,,
Cancer,Stolen,The Order,10k active personnel,0 ships,Korean War surplus,Gandhi-like,None,Elite,last online 10 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$3177 million,1727 Mbbl; 5 Mbbl,Untapped,Mediocre,Persia,Neutral,6184 km 2,http://blocgame.com/stats.php?id=58745,,
CTSKRR,CTSKRR,The Hetairoi Guild,16k active personnel,0 ships,Second World War surplus,Good,2 factories,Elite,last online 173 hours ago,11 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$3174 million,8 Mbbl,Untapped,Somewhat Large,China,Neutral,10814 km 2,http://blocgame.com/stats.php?id=60811,,
New Luzon,Chester E. Marquez,The Order,90k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,10 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$3166 million,4653 Mbbl,Untapped,Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Pan-demo-nium,Raja,The Order,80k active personnel,8 ships,Second World War surplus,Questionable,4 factories,Good,online now,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$3155 million,206 Mbbl; 2 Mbbl,Plentiful,Large,The Subcontinent,Soviet Union,24054 km 2,http://blocgame.com/stats.php?id=63195,,
Treehouse,Number One,Interpol,55k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$3130 million,195 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,14366 km 2,http://blocgame.com/stats.php?id=58889,,
Lombardy,Aistulf,The Order,91k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Standard,online now,20 Hundred Tons per month,30 Mbbl per month,Central Planning,$3113 million,7250 Mbbl; 30 Mbbl,Plentiful,Very Powerful,Persia,Soviet Union,51308 km 2,http://blocgame.com/stats.php?id=63882,,
