country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Zinlandia,Alaah,,9k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 100 hours ago,40 Hundred Tons per month,7 Mbbl per month,Central Planning,$2284 million,,Untapped,Powerful,Amazonia,Soviet Union,27298 km 2,http://blocgame.com/stats.php?id=45831,,
Viktoria,gracious leader skylar,The Order,82k active personnel,0 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 18 hours ago,20 Hundred Tons per month,7 Mbbl per month,Central Planning,$2283 million,165 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,31593 km 2,http://blocgame.com/stats.php?id=40188,,
Melaka,Hang Tuah,Interpol,98k active personnel,0 ships,Vietnam War surplus,Gandhi-like,4 factories,Standard,last online 1 hours ago,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$2282 million,58 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,23876 km 2,http://blocgame.com/stats.php?id=57146,,
Pokok Sena,bobit2,PIRATES,38k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 27 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$2282 million,281 Mbbl,,Very Powerful,East Indies,Soviet Union,22935 km 2,http://blocgame.com/stats.php?id=63144,,
Hivemindia,Overmind,The Order,123k active personnel,6 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 3 hours ago,45 Hundred Tons per month,8 Mbbl per month,Central Planning,$2267 million,110 Mbbl; 8 Mbbl,Plentiful,Very Powerful,China,Soviet Union,45646 km 2,http://blocgame.com/stats.php?id=63286,,
Bahamat,Gamersauce,The Khilafah,14k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,21 Hundred Tons per month,5 Mbbl per month,Central Planning,$2260 million,5 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,11345 km 2,http://blocgame.com/stats.php?id=64061,,
Praetoria Augusta,Lykos,SPQR,135k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Poor,online now,43 Hundred Tons per month,21 Mbbl per month,Central Planning,$2255 million,9324 Mbbl; 21 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,49801 km 2,http://blocgame.com/stats.php?id=39021,,1 Tons
Borneon,orangsigat,PIRATES,150k active personnel,17 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 2 hours ago,36 Hundred Tons per month,23 Mbbl per month,Central Planning,$2252 million,52 Mbbl; 23 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,38235 km 2,http://blocgame.com/stats.php?id=61947,5%,12 Tons
Novi Sad,Serbian Gamer,The Order,9k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,last online 14 hours ago,13 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2249 million,2597 Mbbl; 8 Mbbl,Near Depletion,Mediocre,Egypt,Soviet Union,22335 km 2,http://blocgame.com/stats.php?id=60752,,
Pembunuh,Kepek,PIRATES,75k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 37 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$2249 million,2310 Mbbl,Untapped,Large,Atlas,Soviet Union,10576 km 2,http://blocgame.com/stats.php?id=63737,,
kufr conquerors,SilversLegend,Brotherhood of Nod,78k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,23 Hundred Tons per month,1 Mbbl per month,Central Planning,$2235 million,138 Mbbl; 1 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,24173 km 2,http://blocgame.com/stats.php?id=59579,,
Fedorians,LeMemeMaster,Illuminati,10k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 28 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$2223 million,,Untapped,Meagre,China,Soviet Union,13613 km 2,http://blocgame.com/stats.php?id=64028,,
Aeter,Anima6778,The Order,81k active personnel,5 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 7 hours ago,29 Hundred Tons per month,10 Mbbl per month,Central Planning,$2220 million,191 Mbbl; 10 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,48248 km 2,http://blocgame.com/stats.php?id=61960,,
Briggs,General Armstrong,SPQR,91k active personnel,0 ships,Korean War surplus,Angelic,4 factories,Good,last online 3 hours ago,28 Hundred Tons per month,6 Mbbl per month,Central Planning,$2208 million,688 Mbbl,Plentiful,Very Powerful,Southern Cone,Soviet Union,43165 km 2,http://blocgame.com/stats.php?id=53442,,
Brohan,Brodolf_shitler,Brotherhood of Nod,5k active personnel,1 ships,Second World War surplus,Normal,3 factories,Good,last online 7 hours ago,19 Hundred Tons per month,15 Mbbl per month,Mixed Economy,$2194 million,2909 Mbbl; 15 Mbbl,,None,Persia,Neutral,17861 km 2,http://blocgame.com/stats.php?id=40340,,
Sarnath,Gnai-Kah,The Federal Colonies,75k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 13 hours ago,19 Hundred Tons per month,10 Mbbl per month,Free Market,$2191 million,953 Mbbl,Untapped,Somewhat Large,Arabia,United States,16159 km 2,http://blocgame.com/stats.php?id=62981,,
Northern Ghan,Hailaruds,The Order,10k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Poor,last online 5 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2184 million,321 Mbbl,Untapped,Mediocre,Arabia,Neutral,6061 km 2,http://blocgame.com/stats.php?id=62344,,
Rogue Nation,MR.Fernandez,The Order,80k active personnel,2 ships,Korean War surplus,Angelic,4 factories,Good,last online 2 hours ago,23 Hundred Tons per month,13 Mbbl per month,Central Planning,$2182 million,,Untapped,Very Powerful,China,Soviet Union,23172 km 2,http://blocgame.com/stats.php?id=64135,,
PolandThePower,PolandThePower44,,7k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 98 hours ago,14 Hundred Tons per month,8 Mbbl per month,Central Planning,$2181 million,448 Mbbl; 8 Mbbl,Untapped,Large,Mesopotamia,Neutral,8600 km 2,http://blocgame.com/stats.php?id=58217,,
Iustitia,Kira,PIRATES,69k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,15 Hundred Tons per month,,Free Market,$2180 million,102 Mbbl,Untapped,Powerful,East Indies,United States,33765 km 2,http://blocgame.com/stats.php?id=65277,,
Yugoslothia,Yugoslothia,Brotherhood of Nod,101k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,12 Hundred Tons per month,10 Mbbl per month,Free Market,$2179 million,2888 Mbbl,Untapped,Large,Egypt,United States,31284 km 2,http://blocgame.com/stats.php?id=55968,,
Bruce Man,Bat Wayn,The Order,88k active personnel,2 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 9 hours ago,14 Hundred Tons per month,37 Mbbl per month,Central Planning,$2173 million,6502 Mbbl; 37 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,48769 km 2,http://blocgame.com/stats.php?id=59564,,
methamphetamine,UDIN88,The Federal Colonies,10k active personnel,0 ships,Korean War surplus,Pariah,2 factories,Undisciplined Rabble,last online 33 hours ago,4 Hundred Tons per month,5 Mbbl per month,Central Planning,$2169 million,35 Mbbl; 5 Mbbl,Untapped,Mediocre,East Indies,Neutral,3965 km 2,http://blocgame.com/stats.php?id=61702,,
Thinkpad,maskedplacebo,The Order,108k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,22 Hundred Tons per month,6 Mbbl per month,Central Planning,$2168 million,431 Mbbl,Untapped,Very Powerful,Indochina,Soviet Union,37729 km 2,http://blocgame.com/stats.php?id=63332,,
Rararaland,Whiskertoes,Brotherhood of Nod,68k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,24 Hundred Tons per month,18 Mbbl per month,Central Planning,$2160 million,5206 Mbbl; 18 Mbbl,,Very Powerful,Arabia,Soviet Union,40828 km 2,http://blocgame.com/stats.php?id=49272,,
Rengit,merahsakti,The Order,185k active personnel,5 ships,Vietnam War surplus,Gandhi-like,3 factories,Poor,last online 8 hours ago,99 Hundred Tons per month,4 Mbbl per month,Central Planning,$2158 million,531 Mbbl; 4 Mbbl,,Very Powerful,Congo,United States,50653 km 2,http://blocgame.com/stats.php?id=61769,,
Borgasha,Magus Evergreen,The Order,95k active personnel,7 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,15 Hundred Tons per month,10 Mbbl per month,Central Planning,$2156 million,7029 Mbbl; 10 Mbbl,Untapped,Large,Atlas,Soviet Union,44261 km 2,http://blocgame.com/stats.php?id=63407,,
DZ Djeich,StratoDZ,The Khilafah,14k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 25 hours ago,6 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2142 million,665 Mbbl; 7 Mbbl,,Mediocre,Atlas,Soviet Union,5025 km 2,http://blocgame.com/stats.php?id=61408,,
Messer,Arathis,The Order,99k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 42 hours ago,17 Hundred Tons per month,4 Mbbl per month,Central Planning,$2135 million,369 Mbbl; 4 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,26287 km 2,http://blocgame.com/stats.php?id=52483,,
����������,������ �������,Interpol,139k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 20 hours ago,25 Hundred Tons per month,12 Mbbl per month,Central Planning,$2131 million,264 Mbbl; 12 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,36959 km 2,http://blocgame.com/stats.php?id=54626,,
south nation,presiden tote,PIRATES,35k active personnel,6 ships,Second World War surplus,Angelic,3 factories,Good,last online 9 hours ago,14 Hundred Tons per month,12 Mbbl per month,Central Planning,$2131 million,476 Mbbl; 12 Mbbl,Plentiful,Very Powerful,Pacific Rim,Soviet Union,34010 km 2,http://blocgame.com/stats.php?id=61911,,
Arina,Hakir,Interpol,73k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 18 hours ago,13 Hundred Tons per month,5 Mbbl per month,Free Market,$2130 million,343 Mbbl,Untapped,Very Powerful,Amazonia,United States,35808 km 2,http://blocgame.com/stats.php?id=54480,,
Kyranistan,Michael Hussain,,5k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 51 hours ago,3 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2129 million,702 Mbbl; 3 Mbbl,,Mediocre,Persia,Neutral,2145 km 2,http://blocgame.com/stats.php?id=61263,,
Italica,Lord Potash,SPQR,73k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 10 hours ago,14 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$2127 million,1500 Mbbl,Near Depletion,Large,Egypt,Soviet Union,27915 km 2,http://blocgame.com/stats.php?id=63435,,
Kritch,Zorn,Armat Corporation,12k active personnel,1 ships,Korean War surplus,Axis of Evil,None,Undisciplined Rabble,online now,0 Hundred Tons per month,,Central Planning,$2119 million,233 Mbbl,Depleted,None,The Subcontinent,Soviet Union,46184 km 2,http://blocgame.com/stats.php?id=63155,,
kobisbunga,kobis,Brotherhood of Nod,65k active personnel,0 ships,Second World War surplus,Nice,1 factory,Good,last online 14 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2117 million,54 Mbbl; 3 Mbbl,Untapped,Large,East Indies,United States,14548 km 2,http://blocgame.com/stats.php?id=61609,,
Malaysia.,Tuanku Adam Zhafri,PIRATES,7k active personnel,5 ships,Second World War surplus,Questionable,3 factories,Good,last online 178 hours ago,10 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$2113 million,9 Mbbl,Untapped,Mediocre,East Indies,Neutral,9475 km 2,http://blocgame.com/stats.php?id=63032,,
Inderapura,Lordfazal,PIRATES,85k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 10 hours ago,16 Hundred Tons per month,11 Mbbl per month,Free Market,$2105 million,235 Mbbl,Untapped,Very Powerful,East Indies,United States,16290 km 2,http://blocgame.com/stats.php?id=62928,5%,
Poundtown,FLAKT,Brotherhood of Nod,118k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,20 Hundred Tons per month,9 Mbbl per month,Central Planning,$2103 million,786 Mbbl; 9 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,47033 km 2,http://blocgame.com/stats.php?id=39066,,
Gobi,Saint Gobi,The Order,92k active personnel,7 ships,Korean War surplus,Angelic,4 factories,Good,last online 4 hours ago,36 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$2099 million,223 Mbbl,Untapped,Large,Congo,United States,31225 km 2,http://blocgame.com/stats.php?id=61919,,
white shadow,White Shadow,The Order,61k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,24 Hundred Tons per month,10 Mbbl per month,Free Market,$2087 million,1589 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Persia,United States,20095 km 2,http://blocgame.com/stats.php?id=55012,,
Bluegene/Q,ChevalierCavac,PIRATES,140k active personnel,7 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,online now,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2087 million,2411 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,35843 km 2,http://blocgame.com/stats.php?id=61506,,
Derse Moon,Jack Noir,The Order,59k active personnel,20 ships,Almost Modern,Questionable,9 factories,Good,online now,50 Hundred Tons per month,50 Mbbl per month,Central Planning,$2085 million,25457 Mbbl; 50 Mbbl,Depleted,Very Powerful,Egypt,Soviet Union,101847 km 2,http://blocgame.com/stats.php?id=62965,,
ZAMENTA,ShAh FAr HAn,The Order,243k active personnel,6 ships,Korean War surplus,Gandhi-like,5 factories,Poor,last online 21 hours ago,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$2081 million,316 Mbbl; 10 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,45211 km 2,http://blocgame.com/stats.php?id=61998,,
SrpskaRepublika,Enoch Powell,The Order,58k active personnel,4 ships,Korean War surplus,Nice,3 factories,Good,online now,29 Hundred Tons per month,11 Mbbl per month,Free Market,$2081 million,417 Mbbl,Near Depletion,Large,Southern Africa,United States,28380 km 2,http://blocgame.com/stats.php?id=63541,,
Empyrea,Sir_Scarf,The Order,51k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 13 hours ago,18 Hundred Tons per month,3 Mbbl per month,Central Planning,$2079 million,3 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,32156 km 2,http://blocgame.com/stats.php?id=49411,,
Moneymaking,Bill Gates,,13k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 27 hours ago,4 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2075 million,760 Mbbl; 5 Mbbl,Untapped,Powerful,Arabia,United States,4127 km 2,http://blocgame.com/stats.php?id=64271,,
Nameck,Picko,Interpol,118k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 5 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$2062 million,10010 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,44887 km 2,http://blocgame.com/stats.php?id=61968,,
Senandung Malam,Lela Manja,PIRATES,98k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Poor,last online 16 hours ago,13 Hundred Tons per month,14 Mbbl per month,Free Market,$2061 million,,Untapped,Very Powerful,East Indies,United States,10899 km 2,http://blocgame.com/stats.php?id=61074,,
Idaho,John Adams,The Order,59k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,33 Hundred Tons per month,14 Mbbl per month,Central Planning,$2060 million,470 Mbbl; 14 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,49498 km 2,http://blocgame.com/stats.php?id=63484,,
Enggor Perak,meor,PIRATES,34k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 9 hours ago,16 Hundred Tons per month,2 Mbbl per month,Central Planning,$2057 million,443 Mbbl; 2 Mbbl,,Meagre,East Indies,Neutral,9971 km 2,http://blocgame.com/stats.php?id=60674,,
Laurence,Frezzerbloom,Brotherhood of Nod,108k active personnel,4 ships,Vietnam War surplus,Gandhi-like,3 factories,Elite,last online 20 hours ago,17 Hundred Tons per month,10 Mbbl per month,Central Planning,$2055 million,2416 Mbbl; 10 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=49637,,1 Tons
Zuyazayuza,Zuyazayuza,The Order,179k active personnel,13 ships,Almost Modern,Gandhi-like,5 factories,Poor,last online 6 hours ago,47 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2050 million,199 Mbbl,Untapped,Very Powerful,Caribbean,United States,68682 km 2,http://blocgame.com/stats.php?id=62470,,
Middlewest,BigBross,The Khilafah,9k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 173 hours ago,15 Hundred Tons per month,2 Mbbl per month,Free Market,$2046 million,1911 Mbbl,Untapped,Large,Mesopotamia,Neutral,9830 km 2,http://blocgame.com/stats.php?id=63635,,
fjortonattio8,fiveonesix,The Order,98k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 13 hours ago,43 Hundred Tons per month,5 Mbbl per month,Free Market,$2036 million,267 Mbbl,Untapped,Very Powerful,Gran Colombia,United States,37335 km 2,http://blocgame.com/stats.php?id=63413,,
kitts,kids,PIRATES,13k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 19 hours ago,11 Hundred Tons per month,9 Mbbl per month,Central Planning,$2035 million,,Untapped,Very Powerful,China,Neutral,16500 km 2,http://blocgame.com/stats.php?id=64269,,
Inferia,Alexkovisk,Pact of Red October,9k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 25 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2025 million,60 Mbbl; 3 Mbbl,Untapped,Small,Mesoamerica,Neutral,7204 km 2,http://blocgame.com/stats.php?id=60789,,
Invasion Nation,Chinese Republican,SPQR,20k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,8 Hundred Tons per month,6 Mbbl per month,Central Planning,$2012 million,6 Mbbl,,Somewhat Large,China,United States,13823 km 2,http://blocgame.com/stats.php?id=64541,,
Buchepalia,ubiqa,Brotherhood of Nod,60k active personnel,1 ships,Second World War surplus,Angelic,3 factories,Good,last online 12 hours ago,21 Hundred Tons per month,10 Mbbl per month,Central Planning,$2004 million,231 Mbbl; 10 Mbbl,Untapped,Powerful,Caribbean,Soviet Union,19014 km 2,http://blocgame.com/stats.php?id=60734,,
Antartica,X-DZ-X,The Khilafah,119k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Poor,online now,15 Hundred Tons per month,12 Mbbl per month,Central Planning,$2003 million,4845 Mbbl; 12 Mbbl,Plentiful,Large,Atlas,Soviet Union,33183 km 2,http://blocgame.com/stats.php?id=64669,,
Nerdia,TheKyu,Brotherhood of Nod,105k active personnel,10 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 33 hours ago,45 Hundred Tons per month,25 Mbbl per month,Free Market,$2000 million,,Untapped,Very Powerful,Caribbean,Neutral,45548 km 2,http://blocgame.com/stats.php?id=56451,,
Sumchakastan,eddik0lol,The Khilafah,23k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 31 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$1996 million,984 Mbbl; 5 Mbbl,Near Depletion,Somewhat Large,Arabia,Neutral,4710 km 2,http://blocgame.com/stats.php?id=41444,,
Llorxye,qiffahsy,PIRATES,207k active personnel,1 ships,Korean War surplus,Angelic,2 factories,Good,last online 4 hours ago,17 Hundred Tons per month,3 Mbbl per month,Central Planning,$1989 million,359 Mbbl; 3 Mbbl,Untapped,Powerful,East Indies,Soviet Union,28934 km 2,http://blocgame.com/stats.php?id=61688,,
Spartang,Najib abdul razak,PIRATES,51k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Standard,last online 12 hours ago,13 Hundred Tons per month,3 Mbbl per month,Central Planning,$1985 million,149 Mbbl; 3 Mbbl,Untapped,Small,Caribbean,Soviet Union,24347 km 2,http://blocgame.com/stats.php?id=64166,,
Masterton East,Natedogg,Interpol,58k active personnel,0 ships,Korean War surplus,Nice,2 factories,Elite,last online 13 hours ago,10 Hundred Tons per month,3 Mbbl per month,Free Market,$1984 million,19 Mbbl; 3 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,18665 km 2,http://blocgame.com/stats.php?id=58225,,
Rebel Scum,Swipa,,7k active personnel,0 ships,Second World War surplus,Angelic,None,Good,last online 19 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1984 million,131 Mbbl; 2 Mbbl,Untapped,Mediocre,Arabia,Neutral,1660 km 2,http://blocgame.com/stats.php?id=63844,,
Robots,stormbot28,Interpol,119k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 11 hours ago,11 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1981 million,181 Mbbl,Untapped,Powerful,Caribbean,United States,20528 km 2,http://blocgame.com/stats.php?id=40242,,
Wafflonia,Stellarwaffle,SPQR,80k active personnel,2 ships,Korean War surplus,Nice,4 factories,Good,last online 1 hours ago,22 Hundred Tons per month,12 Mbbl per month,Central Planning,$1981 million,3946 Mbbl; 12 Mbbl,Untapped,Large,Egypt,Soviet Union,43327 km 2,http://blocgame.com/stats.php?id=63064,,
Mongolstan,Khan,The Order,165k active personnel,5 ships,Korean War surplus,Angelic,6 factories,Good,last online 2 hours ago,57 Hundred Tons per month,7 Mbbl per month,Central Planning,$1980 million,408 Mbbl; 7 Mbbl,Untapped,Very Powerful,China,Soviet Union,67304 km 2,http://blocgame.com/stats.php?id=47945,,
Sea13,Seaman,PIRATES,28k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$1974 million,430 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,8815 km 2,http://blocgame.com/stats.php?id=62117,,
KaleCepo,sultan lee,PIRATES,237k active personnel,22 ships,Almost Modern,Gandhi-like,9 factories,Good,last online 7 hours ago,118 Hundred Tons per month,15 Mbbl per month,Free Market,$1969 million,71 Mbbl,Untapped,Very Powerful,East Indies,United States,93019 km 2,http://blocgame.com/stats.php?id=60711,,
Utea,SephiXarados,The Order,94k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,44 Hundred Tons per month,7 Mbbl per month,Free Market,$1963 million,289 Mbbl,Untapped,Very Powerful,Amazonia,United States,73531 km 2,http://blocgame.com/stats.php?id=49905,,
Avarice,Plutus,The Order,143k active personnel,9 ships,Vietnam War surplus,Normal,7 factories,Good,online now,77 Hundred Tons per month,36 Mbbl per month,Free Market,$1959 million,6 Mbbl,Plentiful,Very Powerful,East Indies,United States,93965 km 2,http://blocgame.com/stats.php?id=63966,,1 Tons
Abel,ProtoGoomba,The Order,69k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,11 Hundred Tons per month,8 Mbbl per month,Central Planning,$1948 million,2469 Mbbl; 8 Mbbl,Near Depletion,Powerful,Atlas,Soviet Union,13103 km 2,http://blocgame.com/stats.php?id=64248,,
Infernistan,Inferno JR,Socialist Arab Union,17k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 25 hours ago,1 Hundred Tons per month,2 Mbbl per month,Central Planning,$1946 million,318 Mbbl; 2 Mbbl,Untapped,None,Egypt,Neutral,1947 km 2,http://blocgame.com/stats.php?id=60304,,
kodiang,tester2,The United Nations,104k active personnel,6 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 12 hours ago,26 Hundred Tons per month,14 Mbbl per month,Free Market,$1929 million,86 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,31225 km 2,http://blocgame.com/stats.php?id=60531,,
The Jihad,eddylane,The Order,30k active personnel,3 ships,Second World War surplus,Nice,2 factories,Elite,last online 3 hours ago,18 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$1909 million,4083 Mbbl,,Small,Egypt,Soviet Union,36260 km 2,http://blocgame.com/stats.php?id=53434,,
Octobia,Octo,SPQR,69k active personnel,0 ships,Korean War surplus,Nice,1 factory,Good,online now,10 Hundred Tons per month,15 Mbbl per month,Central Planning,$1904 million,3923 Mbbl; 15 Mbbl,,Mediocre,Arabia,Soviet Union,40638 km 2,http://blocgame.com/stats.php?id=61272,,
Ceannesburg,theorange0,The Order,148k active personnel,15 ships,Korean War surplus,Gandhi-like,5 factories,Undisciplined Rabble,last online 3 hours ago,24 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1902 million,,Untapped,Very Powerful,Mesoamerica,United States,33587 km 2,http://blocgame.com/stats.php?id=56500,,
Lomar,Sarnen,,7k active personnel,0 ships,Second World War surplus,Nice,1 factory,Undisciplined Rabble,last online 169 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1890 million,492 Mbbl,Untapped,Small,Mesopotamia,Neutral,3674 km 2,http://blocgame.com/stats.php?id=63175,,
Iwo Jima,Tadamichi Kuribayashi,The Order,191k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Elite,online now,45 Hundred Tons per month,20 Mbbl per month,Central Planning,$1889 million,98 Mbbl; 20 Mbbl,,Very Powerful,Pacific Rim,Soviet Union,61696 km 2,http://blocgame.com/stats.php?id=63259,,
Kek Slovakia,Fidel Kekstro,The Order,100k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 22 hours ago,38 Hundred Tons per month,23 Mbbl per month,Central Planning,$1888 million,470 Mbbl; 23 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,40300 km 2,http://blocgame.com/stats.php?id=63462,,
Magical Horses,Tzafety,The Order,119k active personnel,2 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 3 hours ago,33 Hundred Tons per month,23 Mbbl per month,Central Planning,$1884 million,2569 Mbbl; 23 Mbbl,Untapped,Powerful,Arabia,Soviet Union,40452 km 2,http://blocgame.com/stats.php?id=51070,,
Derpkins,Mr. Derp,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 146 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$1883 million,340 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,8025 km 2,http://blocgame.com/stats.php?id=59737,,
Black Pearl,Jacks Sparrows,Celestial Beings�,62k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,18 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1879 million,85 Mbbl,,Large,Southern Cone,Soviet Union,17681 km 2,http://blocgame.com/stats.php?id=63631,,
Krasnyyikistan,JohnTheGreat,Socialist Arab Union,85k active personnel,9 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 2 hours ago,12 Hundred Tons per month,11 Mbbl per month,Central Planning,$1876 million,2317 Mbbl; 11 Mbbl,Plentiful,Large,Arabia,Soviet Union,17735 km 2,http://blocgame.com/stats.php?id=50209,,
