country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Tuonela,Beelzebub,The Order,137k active personnel,9 ships,Korean War surplus,Gandhi-like,7 factories,Elite,last online 9 hours ago,45 Hundred Tons per month,3 Mbbl per month,Free Market,$7904 million,246 Mbbl; 3 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,62884 km 2,http://blocgame.com/stats.php?id=389,,
USSR,CommissarBrian,The Order,59k active personnel,0 ships,Korean War surplus,Gandhi-like,10 factories,Elite,last online 9 hours ago,39 Hundred Tons per month,9 Mbbl per month,Central Planning,$7795 million,9 Mbbl,Untapped,Very Powerful,China,Soviet Union,54281 km 2,http://blocgame.com/stats.php?id=54182,,
Uzbekistanstan,Shaikh Zayer,The Order,99k active personnel,8 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 8 hours ago,65 Hundred Tons per month,6 Mbbl per month,Free Market,$6567 million,173 Mbbl,Untapped,Very Powerful,Congo,United States,47062 km 2,http://blocgame.com/stats.php?id=47207,,
Tamarlania,Vagrant,The Order,143k active personnel,52 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 31 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$6511 million,1212 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,66977 km 2,http://blocgame.com/stats.php?id=61626,5%,
Shambala,Feranon,Brotherhood of Nod,98k active personnel,4 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 13 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$6425 million,418 Mbbl; 5 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,37105 km 2,http://blocgame.com/stats.php?id=41268,5%,1 Tons
Conferan,Cryptox,The Order,219k active personnel,19 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$6389 million,213 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,82521 km 2,http://blocgame.com/stats.php?id=56710,,
LOCAI,Agumentic,Brotherhood of Nod,77k active personnel,14 ships,Vietnam War surplus,Gandhi-like,7 factories,Elite,last online 13 hours ago,12 Hundred Tons per month,9 Mbbl per month,Free Market,$6264 million,269 Mbbl; 9 Mbbl,Untapped,Very Powerful,The Subcontinent,United States,36708 km 2,http://blocgame.com/stats.php?id=53011,,
Cirno,jc99,The Federal Colonies,199k active personnel,12 ships,Korean War surplus,Gandhi-like,9 factories,Poor,last online 2 hours ago,34 Hundred Tons per month,2 Mbbl per month,Central Planning,$6012 million,139 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,45504 km 2,http://blocgame.com/stats.php?id=43375,,
TheDarkSide,LordVader,Misanthropics,34k active personnel,11 ships,Almost Modern,Mad Dog,5 factories,Undisciplined Rabble,online now,24 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$5890 million,332 Mbbl; 4 Mbbl,Untapped,Very Powerful,East Indies,Neutral,51227 km 2,http://blocgame.com/stats.php?id=63139,,
Markovia,RDM HC,The Federal Colonies,149k active personnel,16 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 5 hours ago,40 Hundred Tons per month,,Free Market,$5887 million,,Untapped,Very Powerful,Caribbean,United States,44119 km 2,http://blocgame.com/stats.php?id=58369,,6 Tons
Sovngarde,Farron47,The Order,5k active personnel,15 ships,Korean War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,35 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$5638 million,126 Mbbl; 8 Mbbl,Near Depletion,None,East Indies,Soviet Union,34863 km 2,http://blocgame.com/stats.php?id=62626,,
Aminichina,doublepedaldylan,The Order,13k active personnel,5 ships,Second World War surplus,Mad Dog,2 factories,Standard,last online 11 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$5604 million,850 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,35803 km 2,http://blocgame.com/stats.php?id=56720,,
Coccoladia,Ernesto Caprone,The Federal Colonies,78k active personnel,9 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 11 hours ago,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$5599 million,2 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Ferma,President Jacobo Vincenzo,The Order,31k active personnel,7 ships,Vietnam War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 5 hours ago,25 Hundred Tons per month,,Free Market,$5537 million,266 Mbbl,,Meagre,Southern Cone,United States,40611 km 2,http://blocgame.com/stats.php?id=58784,,
SettingMoon,Hawk,The Order,36k active personnel,13 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 28 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$5380 million,157 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18307 km 2,http://blocgame.com/stats.php?id=62839,,
Pan-demo-nium,Raja,The Order,22k active personnel,5 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 10 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$5377 million,445 Mbbl; 2 Mbbl,Plentiful,Somewhat Large,The Subcontinent,Soviet Union,31410 km 2,http://blocgame.com/stats.php?id=63195,,
Cubania,General Fidelis,The Order,138k active personnel,4 ships,Vietnam War surplus,Nice,8 factories,Standard,last online 9 hours ago,60 Hundred Tons per month,18 Mbbl per month,Central Planning,$5349 million,18 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,61756 km 2,http://blocgame.com/stats.php?id=47349,,
DFWEFWEF,dmc5,Interpol,126k active personnel,7 ships,Korean War surplus,Normal,5 factories,Good,online now,11 Hundred Tons per month,6 Mbbl per month,Free Market,$5312 million,8316 Mbbl; 6 Mbbl,Untapped,Large,Arabia,Neutral,67678 km 2,http://blocgame.com/stats.php?id=55118,,
Hitlerwasright,Louis C Cuck,The Order,138k active personnel,11 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 1 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$5279 million,8720 Mbbl,Untapped,Very Powerful,Arabia,United States,33337 km 2,http://blocgame.com/stats.php?id=59621,,
whitmanistan,slim,The Order,94k active personnel,14 ships,Vietnam War surplus,Nice,7 factories,Good,last online 1 hours ago,21 Hundred Tons per month,14 Mbbl per month,Free Market,$5256 million,7194 Mbbl; 14 Mbbl,Plentiful,Very Powerful,Mesopotamia,United States,70091 km 2,http://blocgame.com/stats.php?id=36344,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,119k active personnel,0 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 17 hours ago,33 Hundred Tons per month,14 Mbbl per month,Central Planning,$5197 million,234 Mbbl; 14 Mbbl,Untapped,Large,China,Soviet Union,32549 km 2,http://blocgame.com/stats.php?id=57265,,
Morovistan,Gustave Bergher,SPQR,5k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 88 hours ago,25 Hundred Tons per month,19 Mbbl per month,Central Planning,$5188 million,3693 Mbbl; 19 Mbbl,,Very Powerful,Mesopotamia,Soviet Union,23790 km 2,http://blocgame.com/stats.php?id=62905,,
Glubistan,Glub,SPQR,145k active personnel,4 ships,Vietnam War surplus,Normal,5 factories,Standard,online now,26 Hundred Tons per month,14 Mbbl per month,Central Planning,$5044 million,2442 Mbbl; 14 Mbbl,,Powerful,Arabia,Soviet Union,39944 km 2,http://blocgame.com/stats.php?id=63027,,2 Tons
Tanah Malaya,Syahmi1089,PIRATES,90k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Good,online now,16 Hundred Tons per month,16 Mbbl per month,Free Market,$5041 million,1044 Mbbl,Plentiful,Very Powerful,Arabia,United States,21409 km 2,http://blocgame.com/stats.php?id=60385,,
VinnyNation,VinnyRuler,Brotherhood of Nod,71k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$5016 million,55 Mbbl; 7 Mbbl,Untapped,Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Syphirious,Doxal,Interpol,102k active personnel,13 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 9 hours ago,40 Hundred Tons per month,30 Mbbl per month,Central Planning,$4931 million,3493 Mbbl; 30 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,62127 km 2,http://blocgame.com/stats.php?id=59670,,
Ekodebota,tfwqtp2tlgf|;3,Interpol,139k active personnel,11 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 2 hours ago,41 Hundred Tons per month,21 Mbbl per month,Central Planning,$4912 million,10123 Mbbl; 21 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,48510 km 2,http://blocgame.com/stats.php?id=53422,,1 Tons
Lorigan,Lorigan,Interpol,148k active personnel,6 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,29 Hundred Tons per month,10 Mbbl per month,Central Planning,$4911 million,82 Mbbl; 10 Mbbl,Untapped,Powerful,Amazonia,Soviet Union,43780 km 2,http://blocgame.com/stats.php?id=59787,,
Crimea,Hayro Khan,The Order,98k active personnel,9 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 22 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$4896 million,3985 Mbbl; 12 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Eleuthera,Gamb,Dictators United,32k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Standard,online now,29 Hundred Tons per month,17 Mbbl per month,Central Planning,$4888 million,255 Mbbl; 17 Mbbl,Near Depletion,Very Powerful,Caribbean,Soviet Union,28950 km 2,http://blocgame.com/stats.php?id=63029,,
Zanyslavia,Zany Animal,The Order,101k active personnel,6 ships,Korean War surplus,Nice,4 factories,Elite,last online 1 hours ago,35 Hundred Tons per month,16 Mbbl per month,Central Planning,$4810 million,2051 Mbbl; 16 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,27873 km 2,http://blocgame.com/stats.php?id=41452,,
Arabic Union,Comrade Izy,The Order,119k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 19 hours ago,28 Hundred Tons per month,21 Mbbl per month,Central Planning,$4796 million,4700 Mbbl; 21 Mbbl,Untapped,Powerful,Mesopotamia,Soviet Union,52319 km 2,http://blocgame.com/stats.php?id=59855,,
Asians,bigyihsuan,The Order,62k active personnel,3 ships,Second World War surplus,Mad Dog,2 factories,Elite,last online 4 hours ago,10 Hundred Tons per month,5 Mbbl per month,Free Market,$4752 million,,Untapped,Mediocre,Pacific Rim,United States,9094 km 2,http://blocgame.com/stats.php?id=41551,,
Kosan,Whitearcher8,The Order,136k active personnel,10 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$4747 million,6059 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,98k active personnel,10 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,33 Hundred Tons per month,,Free Market,$4738 million,,Plentiful,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,,
Crayola,baker greg,The Order,158k active personnel,2 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 14 hours ago,34 Hundred Tons per month,31 Mbbl per month,Central Planning,$4628 million,3872 Mbbl; 31 Mbbl,Untapped,Very Powerful,Egypt,United States,60719 km 2,http://blocgame.com/stats.php?id=63958,,
shair,shair,The Order,257k active personnel,19 ships,Almost Modern,Gandhi-like,10 factories,Standard,online now,32 Hundred Tons per month,11 Mbbl per month,Central Planning,$4587 million,324 Mbbl,Untapped,Powerful,East Indies,Soviet Union,52986 km 2,http://blocgame.com/stats.php?id=62199,,1 Tons
Johor,Helmi Omar,PIRATES,90k active personnel,10 ships,Second World War surplus,Angelic,3 factories,Good,online now,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$4578 million,201 Mbbl; 6 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,19061 km 2,http://blocgame.com/stats.php?id=60442,,
Lepkonia,Raguixxx,Interpol,9k active personnel,10 ships,Korean War surplus,Nice,4 factories,Elite,last online 3 hours ago,45 Hundred Tons per month,11 Mbbl per month,Central Planning,$4553 million,11 Mbbl,Near Depletion,Mediocre,Southern Cone,Soviet Union,55683 km 2,http://blocgame.com/stats.php?id=55854,,
Raja Udang,Mario,Celestial Beings�,3k active personnel,1 ships,Second World War surplus,Normal,3 factories,Undisciplined Rabble,last online 14 hours ago,18 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$4552 million,13 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,14103 km 2,http://blocgame.com/stats.php?id=61754,,
Violent Vegans,SnakeBombs,Interpol,112k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 14 hours ago,45 Hundred Tons per month,18 Mbbl per month,Mixed Economy,$4544 million,5254 Mbbl; 18 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,49738 km 2,http://blocgame.com/stats.php?id=48869,,
Kilij,Yatagan,The Order,99k active personnel,12 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 17 hours ago,25 Hundred Tons per month,15 Mbbl per month,Free Market,$4541 million,4568 Mbbl; 15 Mbbl,Untapped,Powerful,Mesopotamia,Neutral,26660 km 2,http://blocgame.com/stats.php?id=63687,,
Sintra,Daniel Lima,The Order,60k active personnel,6 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 13 hours ago,36 Hundred Tons per month,19 Mbbl per month,Central Planning,$4529 million,287 Mbbl; 19 Mbbl,Untapped,Large,Caribbean,Soviet Union,34775 km 2,http://blocgame.com/stats.php?id=63167,,1 Tons
Northmarch,Elroy,PIRATES,57k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,8 Hundred Tons per month,,Central Planning,$4525 million,13 Mbbl,Plentiful,Very Powerful,Caribbean,United States,10924 km 2,http://blocgame.com/stats.php?id=41629,,
Niggerito,Jejomar Binay,SPQR,156k active personnel,8 ships,Korean War surplus,Angelic,6 factories,Good,last online 3 hours ago,42 Hundred Tons per month,6 Mbbl per month,Free Market,$4502 million,461 Mbbl,Untapped,Very Powerful,East Indies,United States,53168 km 2,http://blocgame.com/stats.php?id=63087,,
Ivalice,Nighthawk571,Interpol,126k active personnel,8 ships,Vietnam War surplus,Angelic,6 factories,Good,last online 1 hours ago,41 Hundred Tons per month,29 Mbbl per month,Central Planning,$4501 million,1981 Mbbl; 29 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,49746 km 2,http://blocgame.com/stats.php?id=63060,,
Lombardy,Aistulf,The Order,114k active personnel,11 ships,Vietnam War surplus,Nice,6 factories,Good,last online 5 hours ago,20 Hundred Tons per month,41 Mbbl per month,Central Planning,$4462 million,6458 Mbbl; 41 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,52798 km 2,http://blocgame.com/stats.php?id=63882,,
Texastan,Rebel Lord,Interpol,128k active personnel,8 ships,Vietnam War surplus,Gandhi-like,7 factories,Standard,last online 8 hours ago,42 Hundred Tons per month,24 Mbbl per month,Central Planning,$4459 million,6254 Mbbl; 24 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,55767 km 2,http://blocgame.com/stats.php?id=58149,,
al-Bahrayn,dbdb,The Order,98k active personnel,13 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,24 Hundred Tons per month,20 Mbbl per month,Central Planning,$4432 million,5561 Mbbl; 20 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,39405 km 2,http://blocgame.com/stats.php?id=59775,,
Zorin,NeroRPG,Interpol,38k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,15 Hundred Tons per month,9 Mbbl per month,Central Planning,$4418 million,150 Mbbl; 9 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,12767 km 2,http://blocgame.com/stats.php?id=59970,,
Psilocybis,Lysergix,Brotherhood of Nod,39k active personnel,6 ships,Korean War surplus,Angelic,2 factories,Elite,last online 5 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$4417 million,4566 Mbbl; 10 Mbbl,,Powerful,Persia,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=62795,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,63k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 19 hours ago,14 Hundred Tons per month,5 Mbbl per month,Central Planning,$4415 million,328 Mbbl; 5 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,15693 km 2,http://blocgame.com/stats.php?id=63045,,
oliverhard,oliver hardwick,The Order,58k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 11 hours ago,25 Hundred Tons per month,14 Mbbl per month,Central Planning,$4365 million,1712 Mbbl; 14 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,31819 km 2,http://blocgame.com/stats.php?id=53822,,
raja_png,DiDi27,PIRATES,39k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$4348 million,390 Mbbl; 4 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,4136 km 2,http://blocgame.com/stats.php?id=62000,,
Southern Africa,TheMaster_ZA,The Order,118k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 7 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$4335 million,,Untapped,Powerful,Southern Africa,Soviet Union,51933 km 2,http://blocgame.com/stats.php?id=48410,,
Ken no Taiyou,Hikari,The Order,99k active personnel,10 ships,Second World War surplus,Gandhi-like,5 factories,Elite,online now,13 Hundred Tons per month,33 Mbbl per month,Mixed Economy,$4332 million,1228 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,32399 km 2,http://blocgame.com/stats.php?id=64029,,
Huangdi,Xian W�ng,Interpol,64k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 18 hours ago,11 Hundred Tons per month,7 Mbbl per month,Free Market,$4324 million,67 Mbbl; 7 Mbbl,Untapped,Somewhat Large,China,United States,22229 km 2,http://blocgame.com/stats.php?id=59776,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,168k active personnel,13 ships,Vietnam War surplus,Gandhi-like,9 factories,Poor,online now,47 Hundred Tons per month,42 Mbbl per month,Central Planning,$4315 million,3418 Mbbl; 42 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,65270 km 2,http://blocgame.com/stats.php?id=63100,,
Giant Mechs,OiledDNA,The Order,100k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$4306 million,262 Mbbl; 5 Mbbl,,Very Powerful,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
KingBding,King B,The Order,10k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 132 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$4305 million,66 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,20208 km 2,http://blocgame.com/stats.php?id=63205,,
Alexandrastan,TWAIN,Brotherhood of Nod,89k active personnel,5 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 8 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$4304 million,1487 Mbbl; 7 Mbbl,Near Depletion,Powerful,Mesopotamia,United States,27798 km 2,http://blocgame.com/stats.php?id=39070,,
Khuzestan,Georgy Zhukov,The Federal Colonies,109k active personnel,6 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 3 hours ago,22 Hundred Tons per month,15 Mbbl per month,Central Planning,$4301 million,2318 Mbbl; 15 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42140 km 2,http://blocgame.com/stats.php?id=48914,,
Chicken rice,Ador hitler,PIRATES,51k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 37 hours ago,16 Hundred Tons per month,15 Mbbl per month,Central Planning,$4267 million,152 Mbbl; 15 Mbbl,Untapped,Powerful,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61750,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,219k active personnel,21 ships,Korean War surplus,Gandhi-like,10 factories,Good,last online 7 hours ago,47 Hundred Tons per month,16 Mbbl per month,Central Planning,$4256 million,203 Mbbl; 16 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,52097 km 2,http://blocgame.com/stats.php?id=64125,,
Reim,Azrael,SPQR,138k active personnel,14 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 13 hours ago,41 Hundred Tons per month,13 Mbbl per month,Central Planning,$4243 million,145 Mbbl; 13 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,61628 km 2,http://blocgame.com/stats.php?id=41073,,
Jerung Hantu,Syark Land,SPQR,53k active personnel,7 ships,Korean War surplus,Gandhi-like,2 factories,Elite,online now,3 Hundred Tons per month,4 Mbbl per month,Free Market,$4239 million,519 Mbbl,,Very Powerful,Arabia,United States,8192 km 2,http://blocgame.com/stats.php?id=60505,,
South Uganda,Dr. Idi Amin,,247k active personnel,22 ships,Almost Modern,Gandhi-like,10 factories,Good,last online 7 hours ago,41 Hundred Tons per month,8 Mbbl per month,Central Planning,$4187 million,344 Mbbl; 8 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,64798 km 2,http://blocgame.com/stats.php?id=63128,,
Honduras,Inferno666,Pact of Red October,55k active personnel,3 ships,Korean War surplus,Good,3 factories,Standard,last online 6 hours ago,28 Hundred Tons per month,13 Mbbl per month,Central Planning,$4185 million,384 Mbbl; 13 Mbbl,Untapped,Mediocre,Mesoamerica,Soviet Union,32276 km 2,http://blocgame.com/stats.php?id=60291,,1 Tons
Boro,Speedy13,The Order,51k active personnel,10 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,18 Hundred Tons per month,10 Mbbl per month,Central Planning,$4177 million,208 Mbbl; 10 Mbbl,Near Depletion,Very Powerful,Caribbean,Neutral,31188 km 2,http://blocgame.com/stats.php?id=59257,,
Shiba,Dogtown33,The Order,137k active personnel,2 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 2 hours ago,24 Hundred Tons per month,15 Mbbl per month,Central Planning,$4097 million,15 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,40800 km 2,http://blocgame.com/stats.php?id=56250,,
Langgarpura,neocon,The Order,95k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 16 hours ago,10 Hundred Tons per month,8 Mbbl per month,Central Planning,$4086 million,154 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,31143 km 2,http://blocgame.com/stats.php?id=60629,,
One Star,Neku,Interpol,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$4084 million,3430 Mbbl,Untapped,Very Powerful,Persia,United States,27506 km 2,http://blocgame.com/stats.php?id=57783,,
Treehouse,Number One,Interpol,49k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$4051 million,120 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,14366 km 2,http://blocgame.com/stats.php?id=58889,,
Skekenhouse,Kraast,The Order,125k active personnel,7 ships,Vietnam War surplus,Gandhi-like,6 factories,Standard,online now,52 Hundred Tons per month,55 Mbbl per month,Central Planning,$4048 million,4273 Mbbl; 55 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,69477 km 2,http://blocgame.com/stats.php?id=62962,,
Spaolia,PyroPal,The Federal Colonies,99k active personnel,10 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 4 hours ago,20 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$4042 million,44 Mbbl; 5 Mbbl,Untapped,Very Powerful,Caribbean,United States,37432 km 2,http://blocgame.com/stats.php?id=56845,,
Junoma,VicReyes,Armat Corporation,1k active personnel,4 ships,Korean War surplus,Isolated,3 factories,Poor,last online 3 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$4037 million,,Untapped,Very Powerful,Southern Cone,United States,14821 km 2,http://blocgame.com/stats.php?id=40349,,
Cameronia,Cameron Saxonson,,58k active personnel,7 ships,Second World War surplus,Questionable,3 factories,Elite,last online 8 hours ago,19 Hundred Tons per month,9 Mbbl per month,Free Market,$4025 million,109 Mbbl,Near Depletion,Mediocre,Southern Cone,United States,13673 km 2,http://blocgame.com/stats.php?id=62688,,
Silverra,chohakkai,PIRATES,53k active personnel,11 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 31 hours ago,9 Hundred Tons per month,7 Mbbl per month,Free Market,$4023 million,430 Mbbl,Untapped,Large,East Indies,United States,13343 km 2,http://blocgame.com/stats.php?id=61729,,
the murloc,grant,,98k active personnel,17 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,12 Hundred Tons per month,4 Mbbl per month,Central Planning,$4022 million,108 Mbbl; 4 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,23637 km 2,http://blocgame.com/stats.php?id=63727,,
Errvistan,ERRV2,The Order,11k active personnel,6 ships,Second World War surplus,Good,2 factories,Good,last online 8 hours ago,25 Hundred Tons per month,11 Mbbl per month,Central Planning,$4021 million,280 Mbbl; 11 Mbbl,Near Depletion,Meagre,Gran Colombia,Soviet Union,32216 km 2,http://blocgame.com/stats.php?id=64330,,
New Luzon,Chester E. Marquez,The Order,94k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,12 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$4003 million,4403 Mbbl,Untapped,Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Safavid Persia,Abbas,The Order,91k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 11 hours ago,16 Hundred Tons per month,9 Mbbl per month,Free Market,$3977 million,2362 Mbbl,Untapped,Large,Persia,United States,29563 km 2,http://blocgame.com/stats.php?id=63199,,
Celtic Nations,BigWilly526,Brotherhood of Nod,79k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,21 Hundred Tons per month,12 Mbbl per month,Central Planning,$3963 million,1774 Mbbl; 12 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,27924 km 2,http://blocgame.com/stats.php?id=7511,,1 Tons
Mmhat,Homermustdie,Interpol,63k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,14 Hundred Tons per month,2 Mbbl per month,Central Planning,$3961 million,2 Mbbl,Untapped,Very Powerful,Amazonia,Soviet Union,22257 km 2,http://blocgame.com/stats.php?id=45846,,
Junovia,dontworryaboutit,Interpol,10k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 122 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$3931 million,1 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,16889 km 2,http://blocgame.com/stats.php?id=63088,,
