country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Platypus Island,Mark0Polo,SPQR,100k active personnel,7 ships,Second World War surplus,Axis of Evil,7 factories,Good,last online 7 hours ago,40 Hundred Tons per month,21 Mbbl per month,Central Planning,$5393 million,18 Mbbl; 21 Mbbl,Untapped,Very Powerful,Indochina,Soviet Union,73174 km 2,http://blocgame.com/stats.php?id=63909,,
Sovngarde,Farron47,The Order,9k active personnel,13 ships,Korean War surplus,Gandhi-like,5 factories,Good,online now,35 Hundred Tons per month,8 Mbbl per month,Central Planning,$5178 million,481 Mbbl; 8 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,50708 km 2,http://blocgame.com/stats.php?id=62626,,
Tuonela,Beelzebub,The Order,113k active personnel,7 ships,Korean War surplus,Good,6 factories,Elite,online now,45 Hundred Tons per month,3 Mbbl per month,Central Planning,$5155 million,318 Mbbl; 3 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,49257 km 2,http://blocgame.com/stats.php?id=389,,
TheDarkSide,LordVader,Misanthropics,4k active personnel,11 ships,Vietnam War surplus,Normal,3 factories,Undisciplined Rabble,last online 2 hours ago,24 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$4824 million,710 Mbbl; 4 Mbbl,Untapped,Very Powerful,East Indies,Neutral,62466 km 2,http://blocgame.com/stats.php?id=63139,,
Markovia,RDM HC,The Federal Colonies,129k active personnel,11 ships,Korean War surplus,Angelic,4 factories,Elite,last online 2 hours ago,37 Hundred Tons per month,17 Mbbl per month,Free Market,$4787 million,217 Mbbl; 17 Mbbl,Untapped,Very Powerful,Caribbean,United States,44019 km 2,http://blocgame.com/stats.php?id=58369,,
USSR,CommissarBrian,The Order,48k active personnel,0 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 64 hours ago,39 Hundred Tons per month,9 Mbbl per month,Central Planning,$4685 million,152 Mbbl; 9 Mbbl,Untapped,Large,China,Soviet Union,47876 km 2,http://blocgame.com/stats.php?id=54182,,
Morovistan,Gustave Bergher,SPQR,78k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 158 hours ago,23 Hundred Tons per month,19 Mbbl per month,Central Planning,$4579 million,4982 Mbbl; 19 Mbbl,Untapped,Powerful,Mesopotamia,Soviet Union,31247 km 2,http://blocgame.com/stats.php?id=62905,,
LOCAI,Agumentic,Brotherhood of Nod,79k active personnel,3 ships,Korean War surplus,Gandhi-like,5 factories,Elite,online now,12 Hundred Tons per month,7 Mbbl per month,Free Market,$4518 million,130 Mbbl; 7 Mbbl,Untapped,Very Powerful,The Subcontinent,United States,36048 km 2,http://blocgame.com/stats.php?id=53011,,
Jemut,iwaniman/Ferozz,PIRATES,140k active personnel,8 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 7 hours ago,27 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$4421 million,252 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,45619 km 2,http://blocgame.com/stats.php?id=61811,,
Lorigan,Lorigan,Steel Brotherhood,113k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,29 Hundred Tons per month,8 Mbbl per month,Central Planning,$4408 million,263 Mbbl; 8 Mbbl,Plentiful,Large,Amazonia,Soviet Union,44071 km 2,http://blocgame.com/stats.php?id=59787,,
Conferan,Cryptox,The Order,159k active personnel,5 ships,Korean War surplus,Angelic,4 factories,Elite,last online 1 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$4237 million,230 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,61230 km 2,http://blocgame.com/stats.php?id=56710,,
Uzbekistanstan,Shaikh Zayer,The Order,119k active personnel,3 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 19 hours ago,57 Hundred Tons per month,5 Mbbl per month,Free Market,$4166 million,210 Mbbl,Untapped,Very Powerful,Congo,United States,42881 km 2,http://blocgame.com/stats.php?id=47207,,
Coccoladia,Ernesto Caprone,The Federal Colonies,51k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 7 hours ago,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$4106 million,4 Mbbl; 2 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Reim,Azrael,SPQR,88k active personnel,10 ships,Korean War surplus,Gandhi-like,3 factories,Good,online now,28 Hundred Tons per month,11 Mbbl per month,Central Planning,$4103 million,104 Mbbl; 11 Mbbl,Plentiful,Very Powerful,Pacific Rim,Soviet Union,61628 km 2,http://blocgame.com/stats.php?id=41073,,
Niggerito,Jejomar Binay,SPQR,130k active personnel,5 ships,Second World War surplus,Angelic,5 factories,Good,online now,38 Hundred Tons per month,5 Mbbl per month,Free Market,$4059 million,174 Mbbl,Untapped,Very Powerful,East Indies,United States,53168 km 2,http://blocgame.com/stats.php?id=63087,,
Rome Reloaded,Tiberius Ceaser,SPQR,54k active personnel,6 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 9 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$4023 million,4546 Mbbl,,Very Powerful,Mesopotamia,Soviet Union,12961 km 2,http://blocgame.com/stats.php?id=1421,,
temasik,lawrence,SPQR,19k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 32 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$4022 million,457 Mbbl,,Mediocre,East Indies,United States,10031 km 2,http://blocgame.com/stats.php?id=62827,,
Cirno,jc99,The Federal Colonies,138k active personnel,9 ships,Second World War surplus,Gandhi-like,8 factories,Good,last online 1 hours ago,34 Hundred Tons per month,2 Mbbl per month,Free Market,$3980 million,190 Mbbl,Untapped,Very Powerful,Caribbean,United States,41625 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
Ken no Taiyou,Hikari,The Order,59k active personnel,6 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,13 Hundred Tons per month,33 Mbbl per month,Free Market,$3916 million,2152 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,32081 km 2,http://blocgame.com/stats.php?id=64029,,
Ferma,President Jacobo Vincenzo,The Order,86k active personnel,7 ships,Korean War surplus,Nice,3 factories,Elite,last online 1 hours ago,25 Hundred Tons per month,,Free Market,$3909 million,237 Mbbl,Untapped,Large,Southern Cone,United States,35333 km 2,http://blocgame.com/stats.php?id=58784,2 Tons,
Shambala,Feranon,Brotherhood of Nod,79k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 11 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$3905 million,505 Mbbl; 5 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
VinnyNation,VinnyRuler,Brotherhood of Nod,71k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,online now,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$3905 million,251 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Hitlerwasright,Louis C Cuck,The Order,118k active personnel,8 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 1 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$3904 million,9420 Mbbl,Untapped,Very Powerful,Arabia,United States,33337 km 2,http://blocgame.com/stats.php?id=59621,,
Kosan,Whitearcher8,The Order,108k active personnel,2 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,online now,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$3841 million,6339 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
Mirah,Filzah,The Order,117k active personnel,13 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 7 hours ago,26 Hundred Tons per month,12 Mbbl per month,Central Planning,$3828 million,279 Mbbl; 12 Mbbl,Untapped,Very Powerful,China,Soviet Union,29729 km 2,http://blocgame.com/stats.php?id=64191,,
Cubania,General Fidelis,The Order,112k active personnel,4 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 14 hours ago,59 Hundred Tons per month,18 Mbbl per month,Central Planning,$3827 million,18 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,61756 km 2,http://blocgame.com/stats.php?id=47349,,
Junoma,VicReyes,Steel Brotherhood,5k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 10 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$3808 million,200 Mbbl,Untapped,Powerful,Southern Cone,United States,31669 km 2,http://blocgame.com/stats.php?id=40349,1 Tons,
Ekodebota,tfwqtp2tlgf|;3,Interpol,80k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Poor,last online 10 hours ago,40 Hundred Tons per month,19 Mbbl per month,Central Planning,$3768 million,3652 Mbbl; 19 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,48510 km 2,http://blocgame.com/stats.php?id=53422,1 Tons,
Asians,bigyihsuan,The Order,59k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Good,last online 15 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$3747 million,5 Mbbl,Plentiful,Somewhat Large,Pacific Rim,United States,7354 km 2,http://blocgame.com/stats.php?id=41551,,
Raja Udang,Mario,Celestial Beings�,8k active personnel,3 ships,Second World War surplus,Good,3 factories,Undisciplined Rabble,last online 4 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3741 million,250 Mbbl; 13 Mbbl,Depleted,Mediocre,Pacific Rim,Soviet Union,30377 km 2,http://blocgame.com/stats.php?id=61754,,
Harezland,Adam harez,The Order,40k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 9 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$3670 million,10 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,17028 km 2,http://blocgame.com/stats.php?id=60587,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 17 hours ago,30 Hundred Tons per month,12 Mbbl per month,Central Planning,$3655 million,190 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Opallia,Opal,The Order,128k active personnel,9 ships,Korean War surplus,Normal,3 factories,Good,last online 4 hours ago,34 Hundred Tons per month,6 Mbbl per month,Free Market,$3639 million,357 Mbbl,Untapped,Large,Mesoamerica,United States,50060 km 2,http://blocgame.com/stats.php?id=63666,,
KingBding,King B,The Order,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 18 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$3634 million,164 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
SettingMoon,Hawk,The Order,36k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$3615 million,297 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Johor,Helmi Omar,PIRATES,59k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$3580 million,369 Mbbl; 6 Mbbl,Untapped,Large,Pacific Rim,Neutral,19341 km 2,http://blocgame.com/stats.php?id=60442,,
Salama�a,Bacardi,The Order,71k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 60 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$3536 million,,Plentiful,Large,Southern Cone,Soviet Union,30408 km 2,http://blocgame.com/stats.php?id=63383,,
Aasyria,David al-Assad,The Order,158k active personnel,12 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 10 hours ago,35 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$3526 million,3666 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,45142 km 2,http://blocgame.com/stats.php?id=60967,,
Crimea,Hayro Khan,The Order,98k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 25 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$3524 million,3111 Mbbl; 11 Mbbl,Plentiful,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Giant Mechs,OiledDNA,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3479 million,402 Mbbl; 5 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Zanyslavia,Zany Animal,The Order,28k active personnel,4 ships,Second World War surplus,Good,3 factories,Elite,last online 6 hours ago,27 Hundred Tons per month,13 Mbbl per month,Central Planning,$3461 million,2440 Mbbl; 13 Mbbl,Plentiful,Large,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
Kilij,Yatagan,The Order,79k active personnel,8 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 11 hours ago,25 Hundred Tons per month,14 Mbbl per month,Free Market,$3455 million,4985 Mbbl; 14 Mbbl,Untapped,Large,Mesopotamia,Neutral,26660 km 2,http://blocgame.com/stats.php?id=63687,,
Psilocybis,Lysergix,Brotherhood of Nod,40k active personnel,8 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$3441 million,4826 Mbbl; 9 Mbbl,Untapped,Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
ADAMLAND,adamharez,The Order,38k active personnel,5 ships,First World War surplus,Gandhi-like,4 factories,Good,last online 9 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$3430 million,6557 Mbbl; 7 Mbbl,Near Depletion,Large,Arabia,Neutral,16243 km 2,http://blocgame.com/stats.php?id=60764,,
Alamo,linksith,SPQR,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 23 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$3420 million,4209 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,15987 km 2,http://blocgame.com/stats.php?id=40536,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,78k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3416 million,192 Mbbl,Plentiful,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Tamarlania,Vagrant,The Order,149k active personnel,42 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 8 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$3408 million,3064 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59562 km 2,http://blocgame.com/stats.php?id=61626,,5%
Leinad,bloodywaffles12,,9k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 145 hours ago,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$3385 million,232 Mbbl; 12 Mbbl,Untapped,Powerful,China,Soviet Union,17595 km 2,http://blocgame.com/stats.php?id=59332,,
Junovia,dontworryaboutit,Interpol,76k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 10 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$3370 million,199 Mbbl; 7 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Ivalice,Nighthawk571,Interpol,93k active personnel,2 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 3 hours ago,34 Hundred Tons per month,27 Mbbl per month,Central Planning,$3362 million,2203 Mbbl; 27 Mbbl,Plentiful,Large,Arabia,Soviet Union,43882 km 2,http://blocgame.com/stats.php?id=63060,,
Texastan,Rebel Lord,Interpol,134k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 9 hours ago,37 Hundred Tons per month,24 Mbbl per month,Central Planning,$3303 million,6834 Mbbl; 24 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,55106 km 2,http://blocgame.com/stats.php?id=58149,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,122k active personnel,4 ships,Korean War surplus,Gandhi-like,7 factories,Elite,last online 11 hours ago,23 Hundred Tons per month,40 Mbbl per month,Central Planning,$3302 million,4122 Mbbl; 40 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,60838 km 2,http://blocgame.com/stats.php?id=63100,,
Batu putih,Harzan,The Federal Colonies,28k active personnel,3 ships,Second World War surplus,Good,3 factories,Undisciplined Rabble,last online 7 hours ago,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$3301 million,37 Mbbl,Depleted,Somewhat Large,East Indies,Soviet Union,4088 km 2,http://blocgame.com/stats.php?id=61926,,
Southern Africa,TheMaster_ZA,The Order,138k active personnel,3 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 7 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$3288 million,14 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
Glubistan,Glub,SPQR,99k active personnel,3 ships,Korean War surplus,Angelic,3 factories,Poor,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$3256 million,1944 Mbbl; 13 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,33967 km 2,http://blocgame.com/stats.php?id=63027,,
Conrad,Waled,SPQR,75k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,27 Hundred Tons per month,17 Mbbl per month,Central Planning,$3253 million,4793 Mbbl; 17 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,22781 km 2,http://blocgame.com/stats.php?id=62640,1 Tons,5%
Thair,Tacoonastick,The Order,28k active personnel,6 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 44 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$3250 million,240 Mbbl; 5 Mbbl,Untapped,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,139k active personnel,12 ships,Second World War surplus,Gandhi-like,6 factories,Elite,last online 6 hours ago,33 Hundred Tons per month,13 Mbbl per month,Central Planning,$3248 million,213 Mbbl; 13 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,42197 km 2,http://blocgame.com/stats.php?id=64125,,
Lubekran,septima,Interpol,65k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$3214 million,252 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Khuzestan,Georgy Zhukov,The Federal Colonies,109k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 10 hours ago,22 Hundred Tons per month,12 Mbbl per month,Central Planning,$3183 million,2675 Mbbl; 12 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Skekenhouse,Kraast,The Order,113k active personnel,7 ships,Korean War surplus,Nice,5 factories,Standard,last online 1 hours ago,43 Hundred Tons per month,25 Mbbl per month,Central Planning,$3182 million,5211 Mbbl; 25 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,67482 km 2,http://blocgame.com/stats.php?id=62962,,
CTSKRR,CTSKRR,The Hetairoi Guild,16k active personnel,0 ships,Second World War surplus,Questionable,2 factories,Elite,last online 145 hours ago,11 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$3171 million,8 Mbbl,Untapped,Somewhat Large,China,Neutral,10814 km 2,http://blocgame.com/stats.php?id=60811,,
Mesopotamia,Arcturus,The Order,119k active personnel,8 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 23 hours ago,26 Hundred Tons per month,18 Mbbl per month,Free Market,$3169 million,5470 Mbbl,Untapped,Large,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 34 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3159 million,36 Mbbl; 5 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=63045,,
whitmanistan,slim,The Order,131k active personnel,10 ships,Korean War surplus,Nice,6 factories,Good,last online 9 hours ago,18 Hundred Tons per month,10 Mbbl per month,Free Market,$3154 million,6340 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,61565 km 2,http://blocgame.com/stats.php?id=36344,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 13 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$3142 million,1683 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Pan-demo-nium,Raja,The Order,80k active personnel,8 ships,Second World War surplus,Isolated,4 factories,Good,last online 8 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$3128 million,212 Mbbl; 2 Mbbl,,Large,The Subcontinent,Soviet Union,24054 km 2,http://blocgame.com/stats.php?id=63195,,
Crayola,baker greg,The Order,116k active personnel,2 ships,Second World War surplus,Angelic,5 factories,Standard,last online 2 hours ago,32 Hundred Tons per month,14 Mbbl per month,Central Planning,$3121 million,3707 Mbbl; 14 Mbbl,Untapped,Very Powerful,Egypt,United States,55260 km 2,http://blocgame.com/stats.php?id=63958,,
Biji Kurdistan,Myron2point0,Brotherhood of Nod,98k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 9 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$3110 million,4122 Mbbl; 10 Mbbl,Near Depletion,Very Powerful,Mesopotamia,Soviet Union,26258 km 2,http://blocgame.com/stats.php?id=52906,,
kweensnkans,Jamal T.Ice cube,,43k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 110 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$3094 million,2879 Mbbl,Untapped,Mediocre,Egypt,United States,17089 km 2,http://blocgame.com/stats.php?id=63345,,
Honduras,Inferno666,Pact of Red October,85k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,27 Hundred Tons per month,13 Mbbl per month,Central Planning,$3090 million,252 Mbbl; 13 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,43256 km 2,http://blocgame.com/stats.php?id=60291,,
shair,shair,The Order,231k active personnel,6 ships,Korean War surplus,Gandhi-like,6 factories,Standard,online now,30 Hundred Tons per month,11 Mbbl per month,Central Planning,$3086 million,130 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,43912 km 2,http://blocgame.com/stats.php?id=62199,,
Cameronia,Cameron Saxonson,Steel Brotherhood,4k active personnel,5 ships,Second World War surplus,Good,3 factories,Elite,last online 2 hours ago,19 Hundred Tons per month,10 Mbbl per month,Free Market,$3081 million,335 Mbbl,Depleted,Mediocre,Southern Cone,United States,19602 km 2,http://blocgame.com/stats.php?id=62688,,
New Luzon,Chester E. Marquez,The Order,90k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,10 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$3064 million,4683 Mbbl,Untapped,Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Aryana,Williarsk,Steel Brotherhood,38k active personnel,5 ships,Second World War surplus,Angelic,2 factories,Standard,last online 4 hours ago,29 Hundred Tons per month,3 Mbbl per month,Central Planning,$3063 million,135 Mbbl; 3 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,21063 km 2,http://blocgame.com/stats.php?id=2313,,
Lombardy,Aistulf,The Order,93k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Standard,online now,20 Hundred Tons per month,29 Mbbl per month,Central Planning,$3051 million,7339 Mbbl; 29 Mbbl,Plentiful,Very Powerful,Persia,Soviet Union,51308 km 2,http://blocgame.com/stats.php?id=63882,,
Tanah Malaya,Syahmi1089,PIRATES,70k active personnel,8 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,15 Hundred Tons per month,9 Mbbl per month,Free Market,$3043 million,956 Mbbl,Untapped,Very Powerful,Arabia,United States,21162 km 2,http://blocgame.com/stats.php?id=60385,,
Cancer,Stolen,The Order,10k active personnel,0 ships,Korean War surplus,Gandhi-like,None,Elite,last online 21 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$3033 million,1742 Mbbl; 5 Mbbl,Untapped,Mediocre,Persia,Neutral,6184 km 2,http://blocgame.com/stats.php?id=58745,,
the Haunted,thedrunkenarchitect,The Order,136k active personnel,10 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,38 Hundred Tons per month,5 Mbbl per month,Central Planning,$3028 million,291 Mbbl; 5 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=63020,,
Sintra,Daniel Lima,The Order,50k active personnel,4 ships,Second World War surplus,Good,3 factories,Elite,last online 2 hours ago,29 Hundred Tons per month,17 Mbbl per month,Central Planning,$3026 million,136 Mbbl; 17 Mbbl,Untapped,Somewhat Large,Caribbean,Soviet Union,34775 km 2,http://blocgame.com/stats.php?id=63167,1 Tons,
Treehouse,Number One,Interpol,43k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 10 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$3012 million,204 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,14366 km 2,http://blocgame.com/stats.php?id=58889,,
Eastasia,accounts being deleted,The Order,86k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$3002 million,716 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,34638 km 2,http://blocgame.com/stats.php?id=63527,,
Byzantium,The Wolf,Steel Brotherhood,9k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 118 hours ago,37 Hundred Tons per month,14 Mbbl per month,Free Market,$2984 million,4920 Mbbl,,Very Powerful,Mesopotamia,Neutral,31824 km 2,http://blocgame.com/stats.php?id=41125,,
South Park,cartman,SPQR,99k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,19 Hundred Tons per month,7 Mbbl per month,Free Market,$2969 million,348 Mbbl,Untapped,Very Powerful,Caribbean,United States,44738 km 2,http://blocgame.com/stats.php?id=228,,
One Star,Neku,Interpol,46k active personnel,7 ships,Korean War surplus,Angelic,3 factories,Elite,last online 10 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$2964 million,3542 Mbbl,Untapped,Very Powerful,Persia,United States,27506 km 2,http://blocgame.com/stats.php?id=57783,,
