country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Uzbekistanstan,Shaikh Zayer,The Order,87k active personnel,3 ships,Second World War surplus,Angelic,4 factories,Good,last online 12 hours ago,53 Hundred Tons per month,5 Mbbl per month,Free Market,$3114 million,320 Mbbl,Untapped,Large,Congo,United States,42881 km 2,http://blocgame.com/stats.php?id=47207,,
Conferan,Cryptox,The Divine Council,124k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$3041 million,334 Mbbl,Plentiful,Very Powerful,East Indies,Soviet Union,52919 km 2,http://blocgame.com/stats.php?id=56710,1 Tons,
Ken no Taiyou,Hikari,The Order,39k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,9 Hundred Tons per month,35 Mbbl per month,Central Planning,$3035 million,2911 Mbbl; 35 Mbbl,Untapped,Powerful,Persia,Soviet Union,32081 km 2,http://blocgame.com/stats.php?id=64029,,
Batu putih,Harzan,The Federal Colonies,25k active personnel,4 ships,Second World War surplus,Good,3 factories,Elite,online now,10 Hundred Tons per month,8 Mbbl per month,Central Planning,$3010 million,239 Mbbl,Depleted,Mediocre,East Indies,Soviet Union,9045 km 2,http://blocgame.com/stats.php?id=61926,,
VinnyNation,VinnyRuler,Brotherhood of Nod,47k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Poor,last online 4 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$2971 million,175 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
whitmanistan,slim,The Order,119k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 1 hours ago,17 Hundred Tons per month,9 Mbbl per month,Free Market,$2970 million,6545 Mbbl; 9 Mbbl,Untapped,Large,Mesopotamia,United States,60991 km 2,http://blocgame.com/stats.php?id=36344,,
Rome Reloaded,Tiberius Ceaser,SPQR,48k active personnel,2 ships,Second World War surplus,Nice,2 factories,Elite,online now,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$2968 million,4810 Mbbl,Near Depletion,Large,Mesopotamia,Soviet Union,12961 km 2,http://blocgame.com/stats.php?id=1421,,
Cirno,jc99,The Federal Colonies,158k active personnel,4 ships,Second World War surplus,Nice,6 factories,Poor,last online 8 hours ago,34 Hundred Tons per month,2 Mbbl per month,Free Market,$2959 million,234 Mbbl,Untapped,Large,Caribbean,United States,41625 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
Mirah,Filzah,The Order,127k active personnel,9 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 13 hours ago,25 Hundred Tons per month,12 Mbbl per month,Central Planning,$2916 million,220 Mbbl; 12 Mbbl,Untapped,Powerful,China,Soviet Union,27670 km 2,http://blocgame.com/stats.php?id=64191,,
Kosan,Whitearcher8,The Divine Council,75k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,18 Hundred Tons per month,10 Mbbl per month,Central Planning,$2908 million,6559 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
Jemut,iwaniman/Ferozz,PIRATES,69k active personnel,6 ships,Second World War surplus,Normal,5 factories,Elite,online now,25 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$2907 million,203 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,40729 km 2,http://blocgame.com/stats.php?id=61811,,
Hitlerwasright,Louis C Cuck,The Order,98k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Elite,online now,35 Hundred Tons per month,25 Mbbl per month,Free Market,$2855 million,9970 Mbbl,,Large,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
Coccoladia,Ernesto Caprone,The Federal Colonies,38k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 13 hours ago,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$2841 million,48 Mbbl; 2 Mbbl,Untapped,Large,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
USSR,CommissarBrian,The Order,79k active personnel,0 ships,Korean War surplus,Gandhi-like,6 factories,Poor,last online 7 hours ago,39 Hundred Tons per month,8 Mbbl per month,Central Planning,$2824 million,115 Mbbl; 8 Mbbl,Untapped,Small,China,Soviet Union,47029 km 2,http://blocgame.com/stats.php?id=54182,,
Asiana,El_Xanatos,The Divine Council,105k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,33 Hundred Tons per month,7 Mbbl per month,Central Planning,$2817 million,270 Mbbl; 7 Mbbl,Plentiful,Large,Indochina,Soviet Union,59453 km 2,http://blocgame.com/stats.php?id=62221,,
Leinad,bloodywaffles12,The Order,99k active personnel,2 ships,Korean War surplus,Good,3 factories,Good,last online 16 hours ago,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$2813 million,554 Mbbl; 12 Mbbl,Untapped,Somewhat Large,China,Soviet Union,21978 km 2,http://blocgame.com/stats.php?id=59332,,
Byzantium,The Wolf,Steel Brotherhood,99k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,34 Hundred Tons per month,14 Mbbl per month,Free Market,$2801 million,6228 Mbbl,Plentiful,Very Powerful,Mesopotamia,United States,42645 km 2,http://blocgame.com/stats.php?id=41125,,
Morjei,FlairWoW,The Divine Council,74k active personnel,1 ships,Second World War surplus,Gandhi-like,6 factories,Standard,last online 9 hours ago,39 Hundred Tons per month,5 Mbbl per month,Central Planning,$2792 million,354 Mbbl; 5 Mbbl,Untapped,Very Powerful,Indochina,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=53068,,
Eastasia,accounts being deleted,The Order,72k active personnel,2 ships,Korean War surplus,Nice,3 factories,Elite,last online 3 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$2787 million,867 Mbbl; 6 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,34570 km 2,http://blocgame.com/stats.php?id=63527,,
nanas,nanas batu,The Divine Council,25k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$2755 million,220 Mbbl; 7 Mbbl,Plentiful,Somewhat Large,East Indies,Neutral,25719 km 2,http://blocgame.com/stats.php?id=61809,,
Shambala,Feranon,Brotherhood of Nod,69k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$2752 million,50 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Markovia,RDM HC,The Federal Colonies,118k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,26 Hundred Tons per month,13 Mbbl per month,Free Market,$2735 million,428 Mbbl; 13 Mbbl,Untapped,Very Powerful,Caribbean,United States,40901 km 2,http://blocgame.com/stats.php?id=58369,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 16 hours ago,27 Hundred Tons per month,12 Mbbl per month,Central Planning,$2703 million,5 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Harezland,Adam harez,The Order,58k active personnel,3 ships,First World War surplus,Gandhi-like,3 factories,Elite,online now,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$2685 million,179 Mbbl; 10 Mbbl,Untapped,Small,Pacific Rim,Neutral,17373 km 2,http://blocgame.com/stats.php?id=60587,,
The NLR,Darknight,The Order,95k active personnel,9 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,65 Hundred Tons per month,5 Mbbl per month,Central Planning,$2674 million,96 Mbbl; 5 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,58133 km 2,http://blocgame.com/stats.php?id=49701,,
Skekenhouse,Kraast,The Order,89k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Standard,online now,37 Hundred Tons per month,16 Mbbl per month,Central Planning,$2649 million,4629 Mbbl; 16 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,56679 km 2,http://blocgame.com/stats.php?id=62962,,
Alamo,linksith,SPQR,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 18 hours ago,11 Hundred Tons per month,3 Mbbl per month,Free Market,$2648 million,4332 Mbbl,Untapped,Large,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Lorigan,Lorigan,The Divine Council,89k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 10 hours ago,29 Hundred Tons per month,8 Mbbl per month,Central Planning,$2643 million,439 Mbbl; 8 Mbbl,Untapped,Large,Amazonia,Soviet Union,39396 km 2,http://blocgame.com/stats.php?id=59787,,
KingBding,King B,The Order,68k active personnel,5 ships,Second World War surplus,Angelic,3 factories,Good,last online 7 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$2636 million,230 Mbbl; 3 Mbbl,Plentiful,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
south nation,presiden tote,PIRATES,70k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Elite,last online 1 hours ago,13 Hundred Tons per month,10 Mbbl per month,Central Planning,$2584 million,461 Mbbl; 10 Mbbl,,Mediocre,Pacific Rim,Soviet Union,42484 km 2,http://blocgame.com/stats.php?id=61911,,
Salama�a,Bacardi,The Order,68k active personnel,0 ships,Korean War surplus,Questionable,2 factories,Good,last online 21 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$2584 million,101 Mbbl,Untapped,Large,Southern Cone,Soviet Union,23972 km 2,http://blocgame.com/stats.php?id=63383,,
Cameronia,Cameron Saxonson,Steel Brotherhood,58k active personnel,3 ships,Second World War surplus,Nice,2 factories,Good,last online 9 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$2583 million,258 Mbbl; 10 Mbbl,Untapped,Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Mzab,Cuma Thurman,Steel Brotherhood,97k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,28 Hundred Tons per month,16 Mbbl per month,Central Planning,$2576 million,3887 Mbbl; 16 Mbbl,Untapped,Large,Atlas,Soviet Union,38538 km 2,http://blocgame.com/stats.php?id=63775,,5%
Mesopotamia,Arcturus,The Order,98k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 14 hours ago,24 Hundred Tons per month,16 Mbbl per month,Free Market,$2573 million,5826 Mbbl,Untapped,Mediocre,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Krakozhia,Ilyich,Interpol,118k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,20 Hundred Tons per month,4 Mbbl per month,Central Planning,$2570 million,527 Mbbl; 4 Mbbl,Plentiful,Very Powerful,Pacific Rim,Soviet Union,28409 km 2,http://blocgame.com/stats.php?id=39065,,
Tamarlania,Vagrant,The Order,149k active personnel,13 ships,Second World War surplus,Angelic,8 factories,Good,last online 5 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$2540 million,4538 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59217 km 2,http://blocgame.com/stats.php?id=61626,,5%
Crimea,Hayro Khan,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 16 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$2535 million,3353 Mbbl; 11 Mbbl,,Large,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Junovia,dontworryaboutit,Interpol,72k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$2528 million,353 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Mmhat,Homermustdie,The Divine Council,38k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,14 Hundred Tons per month,2 Mbbl per month,Free Market,$2518 million,111 Mbbl; 2 Mbbl,Untapped,Mediocre,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,,
Glubistan,Glub,SPQR,108k active personnel,3 ships,Korean War surplus,Angelic,3 factories,Poor,last online 6 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$2475 million,1591 Mbbl; 13 Mbbl,Plentiful,Large,Arabia,Soviet Union,24486 km 2,http://blocgame.com/stats.php?id=63027,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,115k active personnel,8 ships,First World War surplus,Good,4 factories,Standard,last online 1 hours ago,19 Hundred Tons per month,6 Mbbl per month,Central Planning,$2460 million,396 Mbbl; 6 Mbbl,Plentiful,Very Powerful,East Africa,Soviet Union,41297 km 2,http://blocgame.com/stats.php?id=64125,,
Sepidajistan,Shah Squid,Steel Brotherhood,39k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 11 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$2459 million,3667 Mbbl; 2 Mbbl,Plentiful,Powerful,Atlas,Soviet Union,13917 km 2,http://blocgame.com/stats.php?id=59462,,
Crayola,baker greg,The Order,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 6 hours ago,23 Hundred Tons per month,9 Mbbl per month,Free Market,$2457 million,3320 Mbbl,Untapped,Large,Egypt,United States,52047 km 2,http://blocgame.com/stats.php?id=63958,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,112k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,21 Hundred Tons per month,26 Mbbl per month,Central Planning,$2443 million,3746 Mbbl; 26 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,52290 km 2,http://blocgame.com/stats.php?id=63100,,
Ghost Shark,Sharky,PIRATES,86k active personnel,9 ships,Second World War surplus,Angelic,3 factories,Elite,last online 5 hours ago,13 Hundred Tons per month,8 Mbbl per month,Free Market,$2400 million,113 Mbbl,Untapped,Powerful,East Indies,United States,53378 km 2,http://blocgame.com/stats.php?id=63863,,
Mingland,mpetersen,Brotherhood of Nod,138k active personnel,10 ships,Second World War surplus,Good,3 factories,Good,last online 12 hours ago,30 Hundred Tons per month,14 Mbbl per month,Central Planning,$2385 million,243 Mbbl; 14 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,29330 km 2,http://blocgame.com/stats.php?id=63922,,
Sintra,Daniel Lima,The Order,85k active personnel,6 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 19 hours ago,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2380 million,12 Mbbl,Untapped,Large,Caribbean,Soviet Union,35838 km 2,http://blocgame.com/stats.php?id=63167,,
SettingMoon,Hawk,The Order,36k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,last online 12 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$2373 million,407 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
the Haunted,thedrunkenarchitect,The Order,86k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Good,online now,36 Hundred Tons per month,5 Mbbl per month,Central Planning,$2373 million,401 Mbbl; 5 Mbbl,,Very Powerful,Southern Africa,Soviet Union,40995 km 2,http://blocgame.com/stats.php?id=63020,,
Psilocybis,Lysergix,Brotherhood of Nod,38k active personnel,5 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 18 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$2370 million,5015 Mbbl; 8 Mbbl,Untapped,Large,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Johor,Helmi Omar,PIRATES,27k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 8 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$2368 million,73 Mbbl; 6 Mbbl,Near Depletion,Large,Pacific Rim,Neutral,15568 km 2,http://blocgame.com/stats.php?id=60442,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 8 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2366 million,1832 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Niggerito,Jejomar Binay,SPQR,138k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,online now,30 Hundred Tons per month,5 Mbbl per month,Free Market,$2365 million,260 Mbbl,Untapped,Large,East Indies,United States,44861 km 2,http://blocgame.com/stats.php?id=63087,,
Ferma,President Jacobo Vincenzo,The Order,79k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 2 hours ago,25 Hundred Tons per month,,Free Market,$2359 million,178 Mbbl,Plentiful,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Tamil Kingdom,Chola I,The Order,160k active personnel,13 ships,Vietnam War surplus,Angelic,5 factories,Good,last online 1 hours ago,50 Hundred Tons per month,7 Mbbl per month,Central Planning,$2354 million,816 Mbbl; 7 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,69095 km 2,http://blocgame.com/stats.php?id=60964,,
Asians,bigyihsuan,The Divine Council,5k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2349 million,115 Mbbl; 5 Mbbl,,Mediocre,Pacific Rim,United States,10911 km 2,http://blocgame.com/stats.php?id=41551,,
Southern Africa,TheMaster_ZA,The Order,98k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,37 Hundred Tons per month,5 Mbbl per month,Central Planning,$2343 million,130 Mbbl,Untapped,Large,Southern Africa,Soviet Union,49744 km 2,http://blocgame.com/stats.php?id=48410,,
Lombardy,Aistulf,The Order,74k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Poor,last online 4 hours ago,20 Hundred Tons per month,18 Mbbl per month,Free Market,$2339 million,7775 Mbbl,Untapped,Large,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
Conrad,Waled,SPQR,90k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 23 hours ago,20 Hundred Tons per month,16 Mbbl per month,Central Planning,$2326 million,4352 Mbbl; 16 Mbbl,,Large,Egypt,Soviet Union,17722 km 2,http://blocgame.com/stats.php?id=62640,,5%
Khuzestan,Georgy Zhukov,The Federal Colonies,79k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$2320 million,2911 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,44k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,19 Hundred Tons per month,13 Mbbl per month,Free Market,$2320 million,478 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Thair,Tacoonastick,The Order,24k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 10 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$2309 million,350 Mbbl; 5 Mbbl,,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
New Luzon,Chester E. Marquez,The Order,78k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Elite,last online 1 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2296 million,4830 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
kweensnkans,Jamal T.Ice cube,,44k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 36 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$2296 million,2967 Mbbl,,Somewhat Large,Egypt,United States,16820 km 2,http://blocgame.com/stats.php?id=63345,,
Cubania,General Fidelis,The Order,79k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,48 Hundred Tons per month,13 Mbbl per month,Central Planning,$2292 million,13 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,56421 km 2,http://blocgame.com/stats.php?id=47349,,
Giant Mechs,OiledDNA,The Divine Council,38k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2292 million,197 Mbbl; 5 Mbbl,Plentiful,Somewhat Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
CTSKRR,CTSKRR,The Divine Council,6k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 16 hours ago,11 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2284 million,158 Mbbl; 8 Mbbl,Untapped,Mediocre,China,Soviet Union,12359 km 2,http://blocgame.com/stats.php?id=60811,,
Treehouse,Number One,The Divine Council,49k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$2283 million,320 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,17944 km 2,http://blocgame.com/stats.php?id=58889,,
Neechanville,Overlord-kun,Steel Brotherhood,96k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,19 Hundred Tons per month,6 Mbbl per month,Central Planning,$2265 million,375 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Gran Colombia,Soviet Union,27420 km 2,http://blocgame.com/stats.php?id=63023,,
Texastan,Rebel Lord,Interpol,102k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 4 hours ago,24 Hundred Tons per month,24 Mbbl per month,Central Planning,$2255 million,6332 Mbbl; 24 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,51939 km 2,http://blocgame.com/stats.php?id=58149,,
Valtania,Kelvin D. Makumbi,The Federal Colonies,129k active personnel,7 ships,Second World War surplus,Nice,3 factories,Standard,last online 10 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$2248 million,163 Mbbl; 12 Mbbl,Plentiful,Large,Mesoamerica,Soviet Union,39875 km 2,http://blocgame.com/stats.php?id=62525,,
Deklain,Otis,The Divine Council,48k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 38 hours ago,23 Hundred Tons per month,6 Mbbl per month,Central Planning,$2225 million,6 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,33853 km 2,http://blocgame.com/stats.php?id=57066,,
Slavostan,Joe Tito-Hoxha,Interpol,91k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,9 Hundred Tons per month,2 Mbbl per month,Central Planning,$2205 million,81 Mbbl; 2 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=48188,1 Tons,
Nueva Galicia,FedericoDionisi,Che Guevara League,19k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 11 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$2204 million,3 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,15965 km 2,http://blocgame.com/stats.php?id=60349,,
Jebawka,Shetay,The Order,108k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 11 hours ago,18 Hundred Tons per month,10 Mbbl per month,Free Market,$2200 million,3097 Mbbl,Untapped,Very Powerful,Arabia,United States,29809 km 2,http://blocgame.com/stats.php?id=54304,,
