country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Tuonela,Beelzebub,The Order,115k active personnel,9 ships,Korean War surplus,Angelic,7 factories,Good,last online 5 hours ago,45 Hundred Tons per month,3 Mbbl per month,Central Planning,$7046 million,294 Mbbl; 3 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,62884 km 2,http://blocgame.com/stats.php?id=389,,
USSR,CommissarBrian,The Order,49k active personnel,0 ships,Korean War surplus,Gandhi-like,10 factories,Elite,online now,39 Hundred Tons per month,9 Mbbl per month,Central Planning,$6518 million,71 Mbbl; 9 Mbbl,Untapped,Very Powerful,China,Soviet Union,54281 km 2,http://blocgame.com/stats.php?id=54182,,
Shambala,Feranon,Brotherhood of Nod,70k active personnel,4 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 13 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$5482 million,498 Mbbl; 5 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,37105 km 2,http://blocgame.com/stats.php?id=41268,5%,
Conferan,Cryptox,The Order,178k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$5309 million,146 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,73153 km 2,http://blocgame.com/stats.php?id=56710,,
Jemut,iwaniman/Ferozz,PIRATES,7k active personnel,6 ships,Second World War surplus,Normal,7 factories,Elite,last online 2 hours ago,27 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$5290 million,126 Mbbl,Near Depletion,None,East Indies,Soviet Union,51670 km 2,http://blocgame.com/stats.php?id=61811,,
Markovia,RDM HC,The Federal Colonies,149k active personnel,13 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,37 Hundred Tons per month,17 Mbbl per month,Free Market,$5240 million,13 Mbbl; 17 Mbbl,Untapped,Very Powerful,Caribbean,United States,44119 km 2,http://blocgame.com/stats.php?id=58369,,
LOCAI,Agumentic,Brotherhood of Nod,77k active personnel,14 ships,Korean War surplus,Gandhi-like,6 factories,Good,online now,12 Hundred Tons per month,7 Mbbl per month,Free Market,$5224 million,46 Mbbl; 7 Mbbl,Untapped,Powerful,The Subcontinent,United States,36708 km 2,http://blocgame.com/stats.php?id=53011,,
Morovistan,Gustave Bergher,SPQR,98k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 27 hours ago,25 Hundred Tons per month,19 Mbbl per month,Central Planning,$5130 million,4754 Mbbl; 19 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,31247 km 2,http://blocgame.com/stats.php?id=62905,,
Sovngarde,Farron47,The Order,8k active personnel,15 ships,Korean War surplus,Angelic,3 factories,Undisciplined Rabble,last online 17 hours ago,35 Hundred Tons per month,8 Mbbl per month,Central Planning,$4930 million,254 Mbbl; 8 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,34863 km 2,http://blocgame.com/stats.php?id=62626,,
Ferma,President Jacobo Vincenzo,The Order,9k active personnel,7 ships,Vietnam War surplus,Angelic,3 factories,Good,last online 3 hours ago,25 Hundred Tons per month,,Mixed Economy,$4907 million,266 Mbbl,Near Depletion,Meagre,Southern Cone,United States,40611 km 2,http://blocgame.com/stats.php?id=58784,,
Uzbekistanstan,Shaikh Zayer,The Order,81k active personnel,8 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 9 hours ago,59 Hundred Tons per month,5 Mbbl per month,Free Market,$4761 million,150 Mbbl,Untapped,Very Powerful,Congo,United States,42029 km 2,http://blocgame.com/stats.php?id=47207,,
Coccoladia,Ernesto Caprone,The Federal Colonies,59k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 9 hours ago,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$4759 million,2 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Tamarlania,Vagrant,The Order,133k active personnel,51 ships,Korean War surplus,Gandhi-like,8 factories,Elite,last online 6 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$4715 million,2280 Mbbl,Untapped,Very Powerful,Mesopotamia,Neutral,63802 km 2,http://blocgame.com/stats.php?id=61626,5%,
Lorigan,Lorigan,Interpol,108k active personnel,6 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,29 Hundred Tons per month,8 Mbbl per month,Central Planning,$4681 million,167 Mbbl; 8 Mbbl,Plentiful,Large,Amazonia,Soviet Union,43631 km 2,http://blocgame.com/stats.php?id=59787,,
TheDarkSide,LordVader,Misanthropics,7k active personnel,11 ships,Vietnam War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 1 hours ago,24 Hundred Tons per month,4 Mbbl per month,Central Planning,$4647 million,449 Mbbl; 4 Mbbl,,Very Powerful,East Indies,Neutral,41672 km 2,http://blocgame.com/stats.php?id=63139,,
Cirno,jc99,The Federal Colonies,163k active personnel,12 ships,Second World War surplus,Gandhi-like,8 factories,Poor,last online 5 hours ago,34 Hundred Tons per month,2 Mbbl per month,Central Planning,$4583 million,166 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,41625 km 2,http://blocgame.com/stats.php?id=43375,,1 Tons
Rome Reloaded,Tiberius Ceaser,SPQR,78k active personnel,7 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$4551 million,4402 Mbbl,,Very Powerful,Mesopotamia,Soviet Union,12961 km 2,http://blocgame.com/stats.php?id=1421,,
Crayola,baker greg,The Order,138k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Standard,last online 9 hours ago,32 Hundred Tons per month,23 Mbbl per month,Central Planning,$4528 million,4288 Mbbl; 23 Mbbl,Untapped,Very Powerful,Egypt,United States,60719 km 2,http://blocgame.com/stats.php?id=63958,,
Cubania,General Fidelis,The Order,118k active personnel,4 ships,Korean War surplus,Gandhi-like,7 factories,Standard,last online 4 hours ago,60 Hundred Tons per month,18 Mbbl per month,Central Planning,$4484 million,18 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,61756 km 2,http://blocgame.com/stats.php?id=47349,,
Hitlerwasright,Louis C Cuck,The Order,118k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$4482 million,9120 Mbbl,Untapped,Very Powerful,Arabia,United States,33337 km 2,http://blocgame.com/stats.php?id=59621,,
Platypus Island,Mark0Polo,SPQR,6k active personnel,5 ships,Second World War surplus,Nice,4 factories,Standard,last online 23 hours ago,40 Hundred Tons per month,21 Mbbl per month,Central Planning,$4451 million,21 Mbbl,,Meagre,Indochina,Soviet Union,56213 km 2,http://blocgame.com/stats.php?id=63909,,
VinnyNation,VinnyRuler,Brotherhood of Nod,71k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$4376 million,167 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
SettingMoon,Hawk,The Order,36k active personnel,10 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 13 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$4341 million,237 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Ekodebota,tfwqtp2tlgf|;3,Interpol,114k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Undisciplined Rabble,online now,41 Hundred Tons per month,19 Mbbl per month,Central Planning,$4331 million,10439 Mbbl; 19 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,48510 km 2,http://blocgame.com/stats.php?id=53422,,1 Tons
Aminichina,doublepedaldylan,The Order,53k active personnel,5 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 8 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$4290 million,856 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,28858 km 2,http://blocgame.com/stats.php?id=56720,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 9 hours ago,30 Hundred Tons per month,12 Mbbl per month,Central Planning,$4272 million,46 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,32549 km 2,http://blocgame.com/stats.php?id=57265,,
Kosan,Whitearcher8,The Order,136k active personnel,6 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 10 hours ago,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$4251 million,6219 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
temasik,lawrence,SPQR,16k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 17 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$4238 million,337 Mbbl,,Mediocre,East Indies,United States,7951 km 2,http://blocgame.com/stats.php?id=62827,,
Johor,Helmi Omar,PIRATES,40k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$4237 million,297 Mbbl; 6 Mbbl,Untapped,Large,Pacific Rim,Neutral,18396 km 2,http://blocgame.com/stats.php?id=60442,,
KingBding,King B,The Order,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 13 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$4222 million,128 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Niggerito,Jejomar Binay,SPQR,130k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Good,online now,42 Hundred Tons per month,5 Mbbl per month,Free Market,$4203 million,114 Mbbl,Untapped,Very Powerful,East Indies,United States,53168 km 2,http://blocgame.com/stats.php?id=63087,,
Tanah Malaya,Syahmi1089,PIRATES,70k active personnel,9 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 21 hours ago,15 Hundred Tons per month,9 Mbbl per month,Free Market,$4191 million,1215 Mbbl,Untapped,Very Powerful,Arabia,United States,21409 km 2,http://blocgame.com/stats.php?id=60385,,
Reim,Azrael,SPQR,118k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 2 hours ago,36 Hundred Tons per month,11 Mbbl per month,Central Planning,$4167 million,346 Mbbl; 11 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,61628 km 2,http://blocgame.com/stats.php?id=41073,,
Honduras,Inferno666,Pact of Red October,63k active personnel,3 ships,Korean War surplus,Good,3 factories,Good,last online 5 hours ago,28 Hundred Tons per month,13 Mbbl per month,Central Planning,$4155 million,98 Mbbl; 13 Mbbl,,None,Mesoamerica,Soviet Union,42822 km 2,http://blocgame.com/stats.php?id=60291,,
Ken no Taiyou,Hikari,The Order,70k active personnel,10 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 5 hours ago,13 Hundred Tons per month,33 Mbbl per month,Mixed Economy,$4150 million,1756 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,32399 km 2,http://blocgame.com/stats.php?id=64029,,
Crimea,Hayro Khan,The Order,98k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 15 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$4112 million,4177 Mbbl; 12 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Asians,bigyihsuan,The Order,97k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Standard,last online 6 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$4102 million,72 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,United States,7452 km 2,http://blocgame.com/stats.php?id=41551,,
Salama�a,Bacardi,The Order,71k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$4082 million,,Untapped,Large,Southern Cone,Soviet Union,30408 km 2,http://blocgame.com/stats.php?id=63383,,1 Tons
Ivalice,Nighthawk571,Interpol,78k active personnel,3 ships,Vietnam War surplus,Angelic,5 factories,Elite,last online 1 hours ago,37 Hundred Tons per month,28 Mbbl per month,Central Planning,$4081 million,2442 Mbbl; 28 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,49746 km 2,http://blocgame.com/stats.php?id=63060,,
Zanyslavia,Zany Animal,The Order,58k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,27 Hundred Tons per month,13 Mbbl per month,Central Planning,$4079 million,2284 Mbbl; 13 Mbbl,Untapped,Large,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
Mirah,Filzah,The Order,5k active personnel,14 ships,Korean War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 4 hours ago,26 Hundred Tons per month,12 Mbbl per month,Central Planning,$4014 million,128 Mbbl; 12 Mbbl,Untapped,Very Powerful,China,Soviet Union,28227 km 2,http://blocgame.com/stats.php?id=64191,,
Harezland,Adam harez,The Order,19k active personnel,3 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 11 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$3981 million,9 Mbbl; 10 Mbbl,Near Depletion,Large,Pacific Rim,Neutral,15007 km 2,http://blocgame.com/stats.php?id=60587,,
Psilocybis,Lysergix,Brotherhood of Nod,40k active personnel,9 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,15 Hundred Tons per month,9 Mbbl per month,Central Planning,$3975 million,4718 Mbbl; 9 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,78k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3974 million,36 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,,1 Tons
Junovia,dontworryaboutit,Interpol,76k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 129 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$3925 million,115 Mbbl; 7 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
whitmanistan,slim,The Order,130k active personnel,11 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 5 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3905 million,6660 Mbbl; 13 Mbbl,Untapped,Powerful,Mesopotamia,United States,62438 km 2,http://blocgame.com/stats.php?id=36344,,
Kilij,Yatagan,The Order,99k active personnel,10 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,25 Hundred Tons per month,15 Mbbl per month,Free Market,$3904 million,4808 Mbbl; 15 Mbbl,Untapped,Large,Mesopotamia,Neutral,26660 km 2,http://blocgame.com/stats.php?id=63687,,
Aryana,Williarsk,PIRATES,35k active personnel,5 ships,Second World War surplus,Mad Dog,2 factories,Elite,last online 1 hours ago,32 Hundred Tons per month,3 Mbbl per month,Central Planning,$3894 million,99 Mbbl; 3 Mbbl,,Very Powerful,Gran Colombia,Soviet Union,26875 km 2,http://blocgame.com/stats.php?id=2313,,
Giant Mechs,OiledDNA,The Order,80k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3883 million,342 Mbbl; 5 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Alamo,linksith,SPQR,36k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$3855 million,4137 Mbbl,Untapped,Powerful,Mesopotamia,United States,15670 km 2,http://blocgame.com/stats.php?id=40536,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,148k active personnel,7 ships,Korean War surplus,Gandhi-like,8 factories,Standard,online now,36 Hundred Tons per month,42 Mbbl per month,Central Planning,$3779 million,3888 Mbbl; 42 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,63202 km 2,http://blocgame.com/stats.php?id=63100,,
Skekenhouse,Kraast,The Order,104k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Standard,online now,50 Hundred Tons per month,42 Mbbl per month,Central Planning,$3777 million,5072 Mbbl; 42 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,69477 km 2,http://blocgame.com/stats.php?id=62962,,
Violent Vegans,SnakeBombs,Interpol,112k active personnel,6 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 8 hours ago,43 Hundred Tons per month,18 Mbbl per month,Mixed Economy,$3766 million,5542 Mbbl; 18 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,49738 km 2,http://blocgame.com/stats.php?id=48869,,
Opallia,Opal,The Order,114k active personnel,11 ships,Korean War surplus,Questionable,3 factories,Good,last online 2 hours ago,37 Hundred Tons per month,6 Mbbl per month,Free Market,$3749 million,285 Mbbl,Untapped,Large,Mesoamerica,United States,50060 km 2,http://blocgame.com/stats.php?id=63666,,1 Tons
DFWEFWEF,dmc5,Interpol,75k active personnel,6 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$3743 million,6855 Mbbl; 6 Mbbl,Plentiful,Large,Arabia,Soviet Union,55123 km 2,http://blocgame.com/stats.php?id=55118,,
nanas,nanas batu,Misanthropics,44k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$3722 million,74 Mbbl; 7 Mbbl,,Mediocre,East Indies,Neutral,16935 km 2,http://blocgame.com/stats.php?id=61809,,
Zorin,NeroRPG,Interpol,39k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,15 Hundred Tons per month,8 Mbbl per month,Central Planning,$3717 million,128 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,12767 km 2,http://blocgame.com/stats.php?id=59970,,
Pan-demo-nium,Raja,The Order,109k active personnel,8 ships,Second World War surplus,Angelic,6 factories,Poor,last online 6 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$3717 million,188 Mbbl; 2 Mbbl,,Large,The Subcontinent,Soviet Union,26676 km 2,http://blocgame.com/stats.php?id=63195,,
Northmarch,Elroy,PIRATES,41k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,8 Hundred Tons per month,,Central Planning,$3701 million,13 Mbbl,Untapped,Very Powerful,Caribbean,United States,6302 km 2,http://blocgame.com/stats.php?id=41629,,
Glubistan,Glub,SPQR,109k active personnel,3 ships,Vietnam War surplus,Good,4 factories,Undisciplined Rabble,last online 1 hours ago,25 Hundred Tons per month,14 Mbbl per month,Central Planning,$3696 million,1782 Mbbl; 14 Mbbl,Plentiful,Very Powerful,Arabia,Soviet Union,33967 km 2,http://blocgame.com/stats.php?id=63027,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 17 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$3695 million,1599 Mbbl; 7 Mbbl,Untapped,Powerful,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,73k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3695 million,5 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,15693 km 2,http://blocgame.com/stats.php?id=63045,,
Tamil Kingdom,Chola I,The Order,228k active personnel,20 ships,Almost Modern,Gandhi-like,7 factories,Standard,last online 10 hours ago,50 Hundred Tons per month,7 Mbbl per month,Central Planning,$3694 million,1159 Mbbl; 7 Mbbl,Untapped,Powerful,The Subcontinent,Soviet Union,77341 km 2,http://blocgame.com/stats.php?id=60964,,
al-Bahrayn,dbdb,The Order,98k active personnel,10 ships,Korean War surplus,Gandhi-like,4 factories,Good,online now,23 Hundred Tons per month,14 Mbbl per month,Central Planning,$3676 million,950 Mbbl; 14 Mbbl,Untapped,Powerful,Mesopotamia,Soviet Union,39405 km 2,http://blocgame.com/stats.php?id=59775,,
Eisen,Balthazaar,The Order,86k active personnel,9 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 14 hours ago,28 Hundred Tons per month,11 Mbbl per month,Central Planning,$3673 million,118 Mbbl; 11 Mbbl,Untapped,Very Powerful,China,Soviet Union,67840 km 2,http://blocgame.com/stats.php?id=53566,,
Khuzestan,Georgy Zhukov,The Federal Colonies,99k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Elite,online now,22 Hundred Tons per month,12 Mbbl per month,Central Planning,$3662 million,2531 Mbbl; 12 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,,2 Tons
Sintra,Daniel Lima,The Order,50k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,32 Hundred Tons per month,19 Mbbl per month,Central Planning,$3662 million,116 Mbbl; 19 Mbbl,Untapped,Somewhat Large,Caribbean,Soviet Union,34775 km 2,http://blocgame.com/stats.php?id=63167,,1 Tons
Southern Africa,TheMaster_ZA,The Order,132k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 12 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$3642 million,15 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51399 km 2,http://blocgame.com/stats.php?id=48410,,
Cancer,Stolen,The Order,10k active personnel,0 ships,Korean War surplus,Gandhi-like,None,Elite,last online 14 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$3616 million,1682 Mbbl; 5 Mbbl,Untapped,Mediocre,Persia,Neutral,6184 km 2,http://blocgame.com/stats.php?id=58745,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,179k active personnel,14 ships,Korean War surplus,Gandhi-like,8 factories,Elite,last online 2 hours ago,46 Hundred Tons per month,16 Mbbl per month,Central Planning,$3615 million,340 Mbbl; 16 Mbbl,,Very Powerful,East Africa,Soviet Union,48497 km 2,http://blocgame.com/stats.php?id=64125,,
Eleuthera,Gamb,Dictators United,51k active personnel,1 ships,Korean War surplus,Questionable,4 factories,Elite,last online 8 hours ago,29 Hundred Tons per month,17 Mbbl per month,Central Planning,$3614 million,17 Mbbl,,Very Powerful,Caribbean,Soviet Union,23662 km 2,http://blocgame.com/stats.php?id=63029,,
Eastasia,accounts being deleted,The Order,96k active personnel,8 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 6 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$3600 million,633 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,35599 km 2,http://blocgame.com/stats.php?id=63527,,
Batu putih,Harzan,The Federal Colonies,2k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 63 hours ago,0 Hundred Tons per month,3 Mbbl per month,Central Planning,$3598 million,,Near Depletion,Large,East Indies,Soviet Union,3242 km 2,http://blocgame.com/stats.php?id=61926,,
pelle,pelle,The Order,94k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 1 hours ago,61 Hundred Tons per month,7 Mbbl per month,Central Planning,$3590 million,654 Mbbl; 7 Mbbl,Untapped,Very Powerful,China,Soviet Union,60476 km 2,http://blocgame.com/stats.php?id=52372,,
Large Man,LargeMan,Interpol,104k active personnel,4 ships,Vietnam War surplus,Gandhi-like,5 factories,Standard,last online 3 hours ago,12 Hundred Tons per month,16 Mbbl per month,Central Planning,$3583 million,8212 Mbbl; 16 Mbbl,Untapped,Powerful,Egypt,Soviet Union,61352 km 2,http://blocgame.com/stats.php?id=52836,,
Junoma,VicReyes,,8k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 10 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$3578 million,91 Mbbl,Untapped,Very Powerful,Southern Cone,United States,21993 km 2,http://blocgame.com/stats.php?id=40349,,
raja_png,DiDi27,PIRATES,39k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$3564 million,454 Mbbl; 4 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,4136 km 2,http://blocgame.com/stats.php?id=62000,,
Valtania,Kelvin D. Makumbi,Dictators United,171k active personnel,9 ships,Korean War surplus,Normal,3 factories,Standard,online now,27 Hundred Tons per month,16 Mbbl per month,Central Planning,$3564 million,16 Mbbl,,Powerful,Mesoamerica,Soviet Union,44383 km 2,http://blocgame.com/stats.php?id=62525,,
kweensnkans,Jamal T.Ice cube,,38k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,7 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$3552 million,2831 Mbbl,Untapped,Mediocre,Egypt,United States,17149 km 2,http://blocgame.com/stats.php?id=63345,,
Lubekran,septima,Interpol,75k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$3520 million,192 Mbbl; 5 Mbbl,Untapped,Powerful,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Mmhat,Homermustdie,Interpol,63k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 16 hours ago,14 Hundred Tons per month,2 Mbbl per month,Central Planning,$3483 million,29 Mbbl; 2 Mbbl,Near Depletion,Large,Amazonia,Soviet Union,22257 km 2,http://blocgame.com/stats.php?id=45846,,
Chicken rice,Ador hitler,PIRATES,51k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 11 hours ago,16 Hundred Tons per month,15 Mbbl per month,Central Planning,$3483 million,290 Mbbl; 15 Mbbl,Untapped,Large,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61750,,
oliverhard,oliver hardwick,The Order,58k active personnel,3 ships,Second World War surplus,Angelic,5 factories,Good,last online 10 hours ago,25 Hundred Tons per month,14 Mbbl per month,Central Planning,$3471 million,1936 Mbbl; 14 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,31819 km 2,http://blocgame.com/stats.php?id=53822,,
New Luzon,Chester E. Marquez,The Order,94k active personnel,8 ships,Korean War surplus,Gandhi-like,4 factories,Elite,online now,12 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$3471 million,4563 Mbbl,Untapped,Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
One Star,Neku,Interpol,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 16 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$3458 million,3494 Mbbl,Untapped,Very Powerful,Persia,United States,27506 km 2,http://blocgame.com/stats.php?id=57783,,
