country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Ekodebota,tfwqtp2tlgf|;3,Interpol,96k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Undisciplined Rabble,online now,40 Hundred Tons per month,19 Mbbl per month,Central Planning,$4017 million,10572 Mbbl; 19 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,48510 km 2,http://blocgame.com/stats.php?id=53422,1 Tons,
Ken no Taiyou,Hikari,The Order,62k active personnel,10 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 1 hours ago,13 Hundred Tons per month,33 Mbbl per month,Free Market,$4016 million,1987 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,32399 km 2,http://blocgame.com/stats.php?id=64029,,
ADAMLAND,adamharez,The Order,37k active personnel,6 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 12 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$3983 million,6830 Mbbl; 7 Mbbl,Near Depletion,Large,Arabia,Neutral,18377 km 2,http://blocgame.com/stats.php?id=60764,,
Asians,bigyihsuan,The Order,75k active personnel,0 ships,Second World War surplus,Nice,1 factory,Good,last online 6 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$3944 million,5 Mbbl,Plentiful,Somewhat Large,Pacific Rim,United States,7354 km 2,http://blocgame.com/stats.php?id=41551,,
SettingMoon,Hawk,The Order,36k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$3915 million,272 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 37 hours ago,30 Hundred Tons per month,12 Mbbl per month,Central Planning,$3903 million,130 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Mirah,Filzah,The Order,107k active personnel,14 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,26 Hundred Tons per month,12 Mbbl per month,Central Planning,$3893 million,219 Mbbl; 12 Mbbl,Untapped,Very Powerful,China,Soviet Union,29729 km 2,http://blocgame.com/stats.php?id=64191,,
KingBding,King B,The Order,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 6 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$3879 million,149 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Johor,Helmi Omar,PIRATES,59k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$3855 million,339 Mbbl; 6 Mbbl,Untapped,Large,Pacific Rim,Neutral,19341 km 2,http://blocgame.com/stats.php?id=60442,,
Crayola,baker greg,The Order,132k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Standard,online now,32 Hundred Tons per month,18 Mbbl per month,Central Planning,$3821 million,4131 Mbbl; 18 Mbbl,Untapped,Very Powerful,Egypt,United States,57044 km 2,http://blocgame.com/stats.php?id=63958,,
Harezland,Adam harez,The Order,62k active personnel,3 ships,First World War surplus,Gandhi-like,4 factories,Good,last online 12 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$3800 million,10 Mbbl,Plentiful,Large,Pacific Rim,Neutral,17422 km 2,http://blocgame.com/stats.php?id=60587,,
Salama�a,Bacardi,The Order,71k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 13 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$3776 million,,Untapped,Large,Southern Cone,Soviet Union,30408 km 2,http://blocgame.com/stats.php?id=63383,,
Crimea,Hayro Khan,The Order,98k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 6 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$3769 million,3056 Mbbl; 11 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
whitmanistan,slim,The Order,129k active personnel,11 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 12 hours ago,18 Hundred Tons per month,10 Mbbl per month,Free Market,$3754 million,6733 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,61861 km 2,http://blocgame.com/stats.php?id=36344,,
Zanyslavia,Zany Animal,The Order,40k active personnel,4 ships,Second World War surplus,Normal,3 factories,Good,last online 4 hours ago,27 Hundred Tons per month,13 Mbbl per month,Central Planning,$3738 million,2375 Mbbl; 13 Mbbl,Plentiful,Large,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
Opallia,Opal,The Order,120k active personnel,10 ships,Korean War surplus,Normal,3 factories,Good,last online 1 hours ago,34 Hundred Tons per month,6 Mbbl per month,Free Market,$3686 million,327 Mbbl,Untapped,Large,Mesoamerica,United States,50060 km 2,http://blocgame.com/stats.php?id=63666,,
Tamarlania,Vagrant,The Order,133k active personnel,50 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 6 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$3674 million,2729 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,60002 km 2,http://blocgame.com/stats.php?id=61626,,5%
Psilocybis,Lysergix,Brotherhood of Nod,40k active personnel,8 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,14 Hundred Tons per month,9 Mbbl per month,Central Planning,$3667 million,4781 Mbbl; 9 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Giant Mechs,OiledDNA,The Order,80k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3666 million,377 Mbbl; 5 Mbbl,Plentiful,Powerful,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Eleuthera,Gamb,Dictators United,74k active personnel,3 ships,Korean War surplus,Nice,3 factories,Good,online now,29 Hundred Tons per month,17 Mbbl per month,Central Planning,$3655 million,17 Mbbl,Plentiful,Very Powerful,Caribbean,Soviet Union,21908 km 2,http://blocgame.com/stats.php?id=63029,,
Kilij,Yatagan,The Order,87k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,25 Hundred Tons per month,15 Mbbl per month,Free Market,$3653 million,4913 Mbbl; 15 Mbbl,Untapped,Large,Mesopotamia,Neutral,26660 km 2,http://blocgame.com/stats.php?id=63687,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,78k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Good,online now,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3646 million,127 Mbbl,Plentiful,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Skekenhouse,Kraast,The Order,99k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 5 hours ago,50 Hundred Tons per month,29 Mbbl per month,Central Planning,$3629 million,5327 Mbbl; 29 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,69477 km 2,http://blocgame.com/stats.php?id=62962,,
Alamo,linksith,SPQR,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 27 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$3600 million,4179 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,15987 km 2,http://blocgame.com/stats.php?id=40536,,
Junovia,dontworryaboutit,Interpol,76k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 46 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$3590 million,164 Mbbl; 7 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Eastasia,accounts being deleted,The Order,96k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$3515 million,682 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,35599 km 2,http://blocgame.com/stats.php?id=63527,,
Junoma,VicReyes,,5k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$3482 million,146 Mbbl,Untapped,Powerful,Southern Cone,United States,26391 km 2,http://blocgame.com/stats.php?id=40349,,
Aasyria,David al-Assad,The Order,158k active personnel,13 ships,Korean War surplus,Gandhi-like,5 factories,Good,online now,35 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$3475 million,3581 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,45142 km 2,http://blocgame.com/stats.php?id=60967,,
Raja Udang,Mario,Celestial Beings�,4k active personnel,3 ships,Second World War surplus,Pariah,3 factories,Undisciplined Rabble,last online 9 hours ago,20 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$3463 million,148 Mbbl; 13 Mbbl,Near Depletion,Mediocre,Pacific Rim,Neutral,24862 km 2,http://blocgame.com/stats.php?id=61754,,
Violent Vegans,SnakeBombs,Interpol,107k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,40 Hundred Tons per month,18 Mbbl per month,Mixed Economy,$3451 million,5668 Mbbl; 18 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,49738 km 2,http://blocgame.com/stats.php?id=48869,,
Glubistan,Glub,SPQR,99k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Poor,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$3431 million,1879 Mbbl; 13 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,33967 km 2,http://blocgame.com/stats.php?id=63027,,
Ivalice,Nighthawk571,Interpol,77k active personnel,2 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 2 hours ago,34 Hundred Tons per month,27 Mbbl per month,Central Planning,$3424 million,2068 Mbbl; 27 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,44962 km 2,http://blocgame.com/stats.php?id=63060,,
Southern Africa,TheMaster_ZA,The Order,132k active personnel,3 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 8 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$3420 million,,Untapped,Large,Southern Africa,Soviet Union,51399 km 2,http://blocgame.com/stats.php?id=48410,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,159k active personnel,14 ships,Second World War surplus,Gandhi-like,7 factories,Good,last online 6 hours ago,41 Hundred Tons per month,16 Mbbl per month,Central Planning,$3414 million,142 Mbbl; 16 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,45197 km 2,http://blocgame.com/stats.php?id=64125,,
Zorin,NeroRPG,Interpol,25k active personnel,1 ships,Korean War surplus,Angelic,2 factories,Elite,last online 3 hours ago,12 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$3400 million,182 Mbbl; 7 Mbbl,,Somewhat Large,Pacific Rim,Soviet Union,12598 km 2,http://blocgame.com/stats.php?id=59970,,
Khuzestan,Georgy Zhukov,The Federal Colonies,109k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 1 hours ago,22 Hundred Tons per month,12 Mbbl per month,Central Planning,$3382 million,2615 Mbbl; 12 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,63k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3380 million,11 Mbbl; 5 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,15693 km 2,http://blocgame.com/stats.php?id=63045,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 17 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$3367 million,1648 Mbbl; 7 Mbbl,Untapped,Powerful,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Lubekran,septima,Interpol,65k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$3359 million,227 Mbbl; 5 Mbbl,Untapped,Powerful,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Byzantium,The Wolf,,9k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 168 hours ago,37 Hundred Tons per month,14 Mbbl per month,Free Market,$3348 million,4850 Mbbl,Plentiful,Very Powerful,Mesopotamia,Neutral,31824 km 2,http://blocgame.com/stats.php?id=41125,,
Tanah Malaya,Syahmi1089,PIRATES,70k active personnel,8 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,15 Hundred Tons per month,9 Mbbl per month,Free Market,$3292 million,911 Mbbl,Untapped,Very Powerful,Arabia,United States,21162 km 2,http://blocgame.com/stats.php?id=60385,,
Sintra,Daniel Lima,The Order,50k active personnel,5 ships,Second World War surplus,Normal,3 factories,Elite,last online 4 hours ago,30 Hundred Tons per month,18 Mbbl per month,Central Planning,$3291 million,49 Mbbl; 18 Mbbl,Untapped,Somewhat Large,Caribbean,Soviet Union,34775 km 2,http://blocgame.com/stats.php?id=63167,1 Tons,
kweensnkans,Jamal T.Ice cube,,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 16 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$3275 million,2859 Mbbl,Untapped,Mediocre,Egypt,United States,17149 km 2,http://blocgame.com/stats.php?id=63345,,
Cancer,Stolen,The Order,10k active personnel,0 ships,Korean War surplus,Gandhi-like,None,Elite,last online 16 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$3273 million,1717 Mbbl; 5 Mbbl,Untapped,Mediocre,Persia,Neutral,6184 km 2,http://blocgame.com/stats.php?id=58745,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,130k active personnel,5 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 3 hours ago,25 Hundred Tons per month,42 Mbbl per month,Central Planning,$3273 million,3915 Mbbl; 42 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,60838 km 2,http://blocgame.com/stats.php?id=63100,,
Honduras,Inferno666,Pact of Red October,84k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 6 hours ago,28 Hundred Tons per month,13 Mbbl per month,Central Planning,$3265 million,187 Mbbl; 13 Mbbl,Untapped,Somewhat Large,Mesoamerica,Soviet Union,43393 km 2,http://blocgame.com/stats.php?id=60291,,
Conrad,Waled,SPQR,65k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,27 Hundred Tons per month,17 Mbbl per month,Central Planning,$3263 million,4708 Mbbl; 17 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,22781 km 2,http://blocgame.com/stats.php?id=62640,1 Tons,5%
Tamil Kingdom,Chola I,The Order,240k active personnel,16 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 6 hours ago,50 Hundred Tons per month,7 Mbbl per month,Central Planning,$3259 million,627 Mbbl; 7 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,73115 km 2,http://blocgame.com/stats.php?id=60964,,
nanas,nanas batu,Misanthropics,40k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$3253 million,7 Mbbl; 7 Mbbl,Plentiful,Somewhat Large,East Indies,Neutral,17089 km 2,http://blocgame.com/stats.php?id=61809,,
New Luzon,Chester E. Marquez,The Order,90k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,12 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$3234 million,4633 Mbbl,Untapped,Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Large Man,LargeMan,Interpol,100k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 13 hours ago,12 Hundred Tons per month,16 Mbbl per month,Central Planning,$3226 million,8125 Mbbl; 16 Mbbl,Untapped,Powerful,Egypt,Soviet Union,59826 km 2,http://blocgame.com/stats.php?id=52836,,
Huangdi,Xian W�ng,Interpol,56k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,13 Hundred Tons per month,7 Mbbl per month,Free Market,$3223 million,217 Mbbl; 7 Mbbl,,Mediocre,China,United States,18243 km 2,http://blocgame.com/stats.php?id=59776,,
Mesopotamia,Arcturus,The Order,119k active personnel,9 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 23 hours ago,26 Hundred Tons per month,18 Mbbl per month,Free Market,$3206 million,5380 Mbbl,Untapped,Large,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Zen killer,Jermainecrazy2157,Brotherhood of Nod,79k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 33 hours ago,20 Hundred Tons per month,8 Mbbl per month,Central Planning,$3202 million,43 Mbbl; 8 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,49424 km 2,http://blocgame.com/stats.php?id=63107,,
Treehouse,Number One,Interpol,55k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 24 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$3200 million,189 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,14366 km 2,http://blocgame.com/stats.php?id=58889,,
Errvistan,ERRV2,The Order,78k active personnel,5 ships,Second World War surplus,Nice,2 factories,Good,last online 4 hours ago,14 Hundred Tons per month,7 Mbbl per month,Central Planning,$3190 million,457 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Gran Colombia,Soviet Union,27214 km 2,http://blocgame.com/stats.php?id=64330,,
Northmarch,Elroy,PIRATES,9k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,12 Hundred Tons per month,,Central Planning,$3187 million,15 Mbbl,Untapped,Very Powerful,Caribbean,United States,6767 km 2,http://blocgame.com/stats.php?id=41629,,
One Star,Neku,Interpol,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 24 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$3185 million,3522 Mbbl,Untapped,Very Powerful,Persia,United States,27506 km 2,http://blocgame.com/stats.php?id=57783,,
Fongelesia,Fong,,98k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,7 Hundred Tons per month,3 Mbbl per month,Free Market,$3177 million,117 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,28174 km 2,http://blocgame.com/stats.php?id=63041,,
Pan-demo-nium,Raja,The Order,80k active personnel,8 ships,Second World War surplus,Normal,4 factories,Good,last online 2 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$3176 million,202 Mbbl; 2 Mbbl,Plentiful,Large,The Subcontinent,Soviet Union,23954 km 2,http://blocgame.com/stats.php?id=63195,,
