country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Cyleia,Silas Adar,The Order,75k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$1384 million,510 Mbbl; 6 Mbbl,,Mediocre,Mesoamerica,United States,29199 km 2,http://blocgame.com/stats.php?id=62784,,
Uzbekistanstan,Shaikh Zayer,The Order,59k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,35 Hundred Tons per month,4 Mbbl per month,Free Market,$1382 million,486 Mbbl,Untapped,Mediocre,Congo,United States,38272 km 2,http://blocgame.com/stats.php?id=47207,,
VinnyNation,VinnyRuler,Interpol,47k active personnel,0 ships,Second World War surplus,Nice,1 factory,Good,last online 5 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$1368 million,311 Mbbl; 4 Mbbl,Untapped,Small,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Cirno,jc99,The Federal Colonies,78k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,33 Hundred Tons per month,2 Mbbl per month,Free Market,$1345 million,274 Mbbl,Untapped,Mediocre,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,,
Lorigan,Lorigan,The High Council,49k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,16 Hundred Tons per month,8 Mbbl per month,Central Planning,$1342 million,369 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Amazonia,Soviet Union,36653 km 2,http://blocgame.com/stats.php?id=59787,,
Shambala,Feranon,Brotherhood of Nod,40k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$1330 million,220 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,31241 km 2,http://blocgame.com/stats.php?id=41268,,1 Tons
LOCAI,Agumentic,Brotherhood of Nod,39k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,8 Hundred Tons per month,3 Mbbl per month,Free Market,$1323 million,179 Mbbl; 3 Mbbl,Untapped,Powerful,The Subcontinent,United States,36048 km 2,http://blocgame.com/stats.php?id=53011,,
Conferan,Cryptox,The High Council,85k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,13 Hundred Tons per month,6 Mbbl per month,Central Planning,$1314 million,503 Mbbl,Untapped,Powerful,East Indies,Soviet Union,42731 km 2,http://blocgame.com/stats.php?id=56710,,1 Tons
Ivalice,Nighthawk571,Interpol,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,20 Hundred Tons per month,18 Mbbl per month,Central Planning,$1305 million,2695 Mbbl; 18 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,,
Morjei,FlairWoW,,78k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,24 Hundred Tons per month,3 Mbbl per month,Central Planning,$1296 million,100 Mbbl; 3 Mbbl,Plentiful,Somewhat Large,Indochina,Soviet Union,41483 km 2,http://blocgame.com/stats.php?id=53068,,
BongoBongoBongo,oBerry,The Order,47k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,34 Hundred Tons per month,9 Mbbl per month,Central Planning,$1293 million,235 Mbbl; 9 Mbbl,Untapped,Mediocre,Congo,Soviet Union,20923 km 2,http://blocgame.com/stats.php?id=63942,,
Worthless Sand,Spirit of Saddam Hussein,Brotherhood of Nod,18k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,14 Hundred Tons per month,5 Mbbl per month,Central Planning,$1286 million,3670 Mbbl; 5 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=63192,,
South Uganda,Dr. Idi Amin,Brotherhood of Zion,109k active personnel,3 ships,Second World War surplus,Nice,3 factories,Good,last online 7 hours ago,30 Hundred Tons per month,5 Mbbl per month,Central Planning,$1282 million,412 Mbbl; 5 Mbbl,Untapped,Large,Southern Africa,Soviet Union,39393 km 2,http://blocgame.com/stats.php?id=63128,,
Sepidajistan,Shah Squid,Al-Qassam Brigades,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1276 million,3757 Mbbl; 3 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,15382 km 2,http://blocgame.com/stats.php?id=59462,,
al-Bahrayn,dbdb,The Order,72k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,7 Hundred Tons per month,8 Mbbl per month,Central Planning,$1258 million,1109 Mbbl; 8 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,32888 km 2,http://blocgame.com/stats.php?id=59775,,
Junovia,dontworryaboutit,Interpol,21k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,12 Hundred Tons per month,5 Mbbl per month,Free Market,$1256 million,556 Mbbl; 5 Mbbl,Plentiful,Mediocre,Pacific Rim,Neutral,19517 km 2,http://blocgame.com/stats.php?id=63088,,
Cameronia,Cameron Saxonson,Che Guevara League,44k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,16 Hundred Tons per month,9 Mbbl per month,Central Planning,$1252 million,392 Mbbl; 9 Mbbl,Untapped,Mediocre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Kyranistan,Michael Hussain,Comintern,38k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 7 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$1246 million,5993 Mbbl; 7 Mbbl,Near Depletion,Large,Persia,Soviet Union,22808 km 2,http://blocgame.com/stats.php?id=61263,,
the Haunted,thedrunkenarchitect,The Order,57k active personnel,0 ships,First World War surplus,Angelic,2 factories,Standard,last online 7 hours ago,27 Hundred Tons per month,4 Mbbl per month,Central Planning,$1240 million,514 Mbbl; 4 Mbbl,Untapped,Large,Southern Africa,Soviet Union,35990 km 2,http://blocgame.com/stats.php?id=63020,,
Lombardy,Aistulf,The Order,50k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,20 Hundred Tons per month,15 Mbbl per month,Free Market,$1235 million,6948 Mbbl; 15 Mbbl,Untapped,Mediocre,Persia,United States,43955 km 2,http://blocgame.com/stats.php?id=63882,,
Lubekran,septima,Interpol,36k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,online now,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$1234 million,82 Mbbl; 3 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,11120 km 2,http://blocgame.com/stats.php?id=62568,,
Zeon Alliance,Char Aznable,The High Council,70k active personnel,6 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1233 million,276 Mbbl; 7 Mbbl,Plentiful,Very Powerful,Pacific Rim,United States,30895 km 2,http://blocgame.com/stats.php?id=62248,,1 Tons
bakhang,cukobi,The Order,63k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Poor,last online 37 hours ago,18 Hundred Tons per month,10 Mbbl per month,Central Planning,$1232 million,1335 Mbbl; 10 Mbbl,Untapped,Large,Atlas,Soviet Union,40085 km 2,http://blocgame.com/stats.php?id=60485,,
Markovia,RDM HC,The Federal Colonies,59k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,21 Hundred Tons per month,10 Mbbl per month,Free Market,$1226 million,477 Mbbl; 10 Mbbl,Untapped,Large,Caribbean,United States,39075 km 2,http://blocgame.com/stats.php?id=58369,,
Hansetica,Svan,The Order,39k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,17 Hundred Tons per month,7 Mbbl per month,Central Planning,$1222 million,312 Mbbl; 7 Mbbl,Plentiful,Mediocre,China,Soviet Union,25637 km 2,http://blocgame.com/stats.php?id=63390,,
CTSKRR,CTSKRR,The High Council,79k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 9 hours ago,8 Hundred Tons per month,8 Mbbl per month,Central Planning,$1210 million,214 Mbbl; 8 Mbbl,Untapped,Large,China,Soviet Union,20237 km 2,http://blocgame.com/stats.php?id=60811,,
Russophia,Mikhail Putin,SPQR,8k active personnel,0 ships,Second World War surplus,Normal,None,Elite,last online 4 hours ago,3 Hundred Tons per month,8 Mbbl per month,Central Planning,$1201 million,2540 Mbbl; 8 Mbbl,Untapped,Meagre,Arabia,Soviet Union,7959 km 2,http://blocgame.com/stats.php?id=54426,,
Etiwan,Latvu,The High Council,45k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,last online 1 hours ago,19 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1201 million,389 Mbbl,Untapped,Mediocre,Amazonia,United States,27420 km 2,http://blocgame.com/stats.php?id=60056,,
Batu putih,Harzan,The Federal Colonies,42k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1195 million,180 Mbbl,Near Depletion,Somewhat Large,East Indies,Soviet Union,10551 km 2,http://blocgame.com/stats.php?id=61926,,
Mzab,Cuma Thurman,Brotherhood of Nod,59k active personnel,2 ships,Second World War surplus,Isolated,2 factories,Elite,last online 1 hours ago,17 Hundred Tons per month,13 Mbbl per month,Central Planning,$1194 million,4415 Mbbl; 13 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,37073 km 2,http://blocgame.com/stats.php?id=63775,,
Alamo,linksith,The United Nations,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 20 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1193 million,4045 Mbbl,Untapped,None,Mesopotamia,United States,10790 km 2,http://blocgame.com/stats.php?id=40536,,
whitmanistan,slim,The Order,62k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,14 Hundred Tons per month,5 Mbbl per month,Free Market,$1189 million,5092 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,46313 km 2,http://blocgame.com/stats.php?id=36344,,
Pan-demo-nium,Raja,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 126 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$1188 million,178 Mbbl; 2 Mbbl,Plentiful,Somewhat Large,The Subcontinent,Soviet Union,18189 km 2,http://blocgame.com/stats.php?id=63195,,
Bendover,Mike Hawk,Farmington Brigade,3k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$1187 million,146 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,10895 km 2,http://blocgame.com/stats.php?id=62897,,
Malaysia.,Tuanku Adam Zhafri,PIRATES,7k active personnel,0 ships,First World War surplus,Nice,3 factories,Good,last online 43 hours ago,10 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1185 million,229 Mbbl; 9 Mbbl,Near Depletion,None,East Indies,Neutral,28861 km 2,http://blocgame.com/stats.php?id=63032,,
Sintra,Daniel Lima,The Order,77k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$1184 million,319 Mbbl; 5 Mbbl,Near Depletion,Mediocre,Caribbean,Soviet Union,26971 km 2,http://blocgame.com/stats.php?id=63167,,
Tyanra,SaffronMerchant,SPQR,85k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,18 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1182 million,1541 Mbbl; 5 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,34788 km 2,http://blocgame.com/stats.php?id=60365,,
Tamil Kingdom,Chola I,Brotherhood of Zion,97k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 43 hours ago,46 Hundred Tons per month,7 Mbbl per month,Central Planning,$1175 million,416 Mbbl; 7 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,50031 km 2,http://blocgame.com/stats.php?id=60964,,1 Tons
Vanan,Esler,The Order,79k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Good,last online 4 hours ago,28 Hundred Tons per month,3 Mbbl per month,Central Planning,$1175 million,338 Mbbl; 3 Mbbl,Plentiful,Mediocre,Congo,Soviet Union,40778 km 2,http://blocgame.com/stats.php?id=63339,,
pelle,pelle,The Order,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 8 hours ago,28 Hundred Tons per month,4 Mbbl per month,Central Planning,$1173 million,510 Mbbl; 4 Mbbl,Untapped,Very Powerful,China,Soviet Union,45823 km 2,http://blocgame.com/stats.php?id=52372,,
Hitlerwasright,Louis C Cuck,The Order,26k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,16 Mbbl per month,Free Market,$1173 million,2386 Mbbl,Near Depletion,Small,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
raja_png,DiDi27,,19k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 6 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$1171 million,154 Mbbl; 5 Mbbl,Untapped,None,Pacific Rim,Soviet Union,7570 km 2,http://blocgame.com/stats.php?id=62000,,
Potatopia,DoomPotato,Brotherhood of Nod,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,7 Hundred Tons per month,13 Mbbl per month,Central Planning,$1165 million,5027 Mbbl; 13 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,29105 km 2,http://blocgame.com/stats.php?id=54037,,
Tyrantia,Malakal,The High Council,81k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,38 Hundred Tons per month,19 Mbbl per month,Central Planning,$1164 million,5978 Mbbl; 19 Mbbl,Untapped,Powerful,Arabia,Soviet Union,54017 km 2,http://blocgame.com/stats.php?id=40238,,
Guadianstan,Guadian Bakar,Followers of Guadian,52k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,13 Hundred Tons per month,6 Mbbl per month,Central Planning,$1155 million,211 Mbbl,Depleted,Mediocre,Gran Colombia,Soviet Union,20500 km 2,http://blocgame.com/stats.php?id=63250,,
ZAMENTA,ShAh FAr HAn,The Order,80k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 8 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$1153 million,282 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,42686 km 2,http://blocgame.com/stats.php?id=61998,,1 Tons
Harezland,Adam harez,The Order,28k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,online now,8 Hundred Tons per month,8 Mbbl per month,Central Planning,$1150 million,323 Mbbl; 8 Mbbl,Plentiful,Mediocre,Pacific Rim,Neutral,20389 km 2,http://blocgame.com/stats.php?id=60587,,
Jerung Hantu,Syark Land,PIRATES,36k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 13 hours ago,6 Hundred Tons per month,4 Mbbl per month,Free Market,$1145 million,1559 Mbbl,Near Depletion,Small,Arabia,United States,19167 km 2,http://blocgame.com/stats.php?id=60505,,
Yummy Foods,iiruka,Interpol,119k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,51 Hundred Tons per month,1 Mbbl per month,Free Market,$1142 million,72 Mbbl,Untapped,Large,Pacific Rim,United States,43538 km 2,http://blocgame.com/stats.php?id=54376,,
Leinad,bloodywaffles12,The United Nations,7k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 9 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1140 million,86 Mbbl; 5 Mbbl,Plentiful,Large,China,Soviet Union,20307 km 2,http://blocgame.com/stats.php?id=59332,,
Kekistonia,Mad Dog Mattis,The Order,57k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,19 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$1136 million,3015 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,38701 km 2,http://blocgame.com/stats.php?id=63476,,
Glubistan,Glub,SPQR,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,20 Hundred Tons per month,11 Mbbl per month,Central Planning,$1135 million,1553 Mbbl; 11 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,22469 km 2,http://blocgame.com/stats.php?id=63027,,
Syphirious,Doxal,Interpol,56k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 12 hours ago,26 Hundred Tons per month,27 Mbbl per month,Central Planning,$1134 million,4046 Mbbl; 27 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,44948 km 2,http://blocgame.com/stats.php?id=59670,,
Surakistahn,Harry Drewer,,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 28 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$1122 million,1136 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,6308 km 2,http://blocgame.com/stats.php?id=46090,,
Nueva Galicia,FedericoDionisi,Che Guevara League,28k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 9 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1114 million,77 Mbbl; 2 Mbbl,Plentiful,Somewhat Large,Southern Cone,Soviet Union,19743 km 2,http://blocgame.com/stats.php?id=60349,,
Shining Sun,Wladyslaw Gomulka,Lithuanian Coalition,19k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 36 hours ago,16 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1111 million,54 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,18018 km 2,http://blocgame.com/stats.php?id=61511,,
Brunstovia,Zat Other Guy,Interpol,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,8 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1111 million,242 Mbbl; 2 Mbbl,Near Depletion,Meagre,China,United States,12948 km 2,http://blocgame.com/stats.php?id=62648,,
Coccoladia,Ernesto Caprone,The Federal Colonies,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 10 hours ago,19 Hundred Tons per month,2 Mbbl per month,Central Planning,$1102 million,116 Mbbl; 2 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
mani,mani,SPQR,7k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 18 hours ago,8 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1100 million,257 Mbbl,Untapped,Mediocre,Persia,Neutral,7583 km 2,http://blocgame.com/stats.php?id=62912,,
Prometheus,Jefferson,The High Council,52k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,23 Hundred Tons per month,3 Mbbl per month,Free Market,$1099 million,373 Mbbl,Depleted,Mediocre,Caribbean,United States,32411 km 2,http://blocgame.com/stats.php?id=56022,,
Zinlandia,Alaah,Che Guevara League,59k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Good,last online 3 hours ago,29 Hundred Tons per month,5 Mbbl per month,Central Planning,$1090 million,33 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,42788 km 2,http://blocgame.com/stats.php?id=45831,,
Gulam,Galak,PIRATES,49k active personnel,4 ships,Second World War surplus,Questionable,1 factory,Good,last online 4 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$1090 million,402 Mbbl; 5 Mbbl,Near Depletion,Small,Pacific Rim,Neutral,29061 km 2,http://blocgame.com/stats.php?id=63645,,
Tandak,jimmyyus,PIRATES,41k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,10 Hundred Tons per month,8 Mbbl per month,Free Market,$1089 million,4320 Mbbl; 8 Mbbl,Untapped,Mediocre,Egypt,United States,18204 km 2,http://blocgame.com/stats.php?id=62201,,
Sovngarde,Farron47,The High Council,55k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,15 Hundred Tons per month,4 Mbbl per month,Central Planning,$1087 million,597 Mbbl; 4 Mbbl,Untapped,Large,East Indies,Soviet Union,38460 km 2,http://blocgame.com/stats.php?id=62626,,
Senglia,mreid2112,Farmington Brigade,10k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 16 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1084 million,2 Mbbl,Untapped,Meagre,Indochina,Soviet Union,7740 km 2,http://blocgame.com/stats.php?id=62920,,
Argon,Argus,Interpol,45k active personnel,5 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,20 Hundred Tons per month,27 Mbbl per month,Central Planning,$1081 million,2573 Mbbl; 27 Mbbl,Untapped,Large,Atlas,Soviet Union,40872 km 2,http://blocgame.com/stats.php?id=57323,,
Texastan,Rebel Lord,Interpol,68k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Standard,online now,20 Hundred Tons per month,22 Mbbl per month,Central Planning,$1080 million,5284 Mbbl; 22 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,46476 km 2,http://blocgame.com/stats.php?id=58149,,
Valtania,Kelvin D. Makumbi,,67k active personnel,2 ships,Second World War surplus,Good,2 factories,Undisciplined Rabble,last online 5 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$1080 million,181 Mbbl; 7 Mbbl,Near Depletion,Mediocre,Mesoamerica,Soviet Union,27892 km 2,http://blocgame.com/stats.php?id=62525,,
