country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
VinnyNation,VinnyRuler,Brotherhood of Nod,71k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$3827 million,265 Mbbl; 7 Mbbl,Plentiful,Somewhat Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Hitlerwasright,Louis C Cuck,The Order,118k active personnel,8 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 5 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$3817 million,9470 Mbbl,Untapped,Very Powerful,Arabia,United States,33337 km 2,http://blocgame.com/stats.php?id=59621,,
Mirah,Filzah,The Order,117k active personnel,13 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 12 hours ago,26 Hundred Tons per month,12 Mbbl per month,Central Planning,$3802 million,303 Mbbl; 12 Mbbl,Untapped,Very Powerful,China,Soviet Union,29729 km 2,http://blocgame.com/stats.php?id=64191,,
Shambala,Feranon,Brotherhood of Nod,79k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$3795 million,515 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Kosan,Whitearcher8,The Order,108k active personnel,2 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,online now,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$3761 million,6359 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
Cubania,General Fidelis,The Order,108k active personnel,4 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 5 hours ago,59 Hundred Tons per month,17 Mbbl per month,Central Planning,$3719 million,17 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,61756 km 2,http://blocgame.com/stats.php?id=47349,,
Asians,bigyihsuan,The Order,45k active personnel,0 ships,Second World War surplus,Nice,1 factory,Standard,last online 10 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$3647 million,5 Mbbl,Untapped,Mediocre,Pacific Rim,United States,7354 km 2,http://blocgame.com/stats.php?id=41551,,
Junoma,VicReyes,Steel Brotherhood,9k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 14 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$3618 million,210 Mbbl,Untapped,Large,Southern Cone,United States,31669 km 2,http://blocgame.com/stats.php?id=40349,1 Tons,
Harezland,Adam harez,The Order,40k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Good,online now,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$3593 million,10 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,17028 km 2,http://blocgame.com/stats.php?id=60587,,
Raja Udang,Mario,,16k active personnel,5 ships,Second World War surplus,Normal,3 factories,Undisciplined Rabble,last online 21 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3579 million,276 Mbbl; 13 Mbbl,,Somewhat Large,Pacific Rim,Soviet Union,30683 km 2,http://blocgame.com/stats.php?id=61754,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Elite,online now,30 Hundred Tons per month,12 Mbbl per month,Central Planning,$3564 million,214 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Aasyria,David al-Assad,The Order,158k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Standard,online now,35 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$3546 million,3700 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,45142 km 2,http://blocgame.com/stats.php?id=60967,,
KingBding,King B,The Order,58k active personnel,7 ships,Korean War surplus,Angelic,3 factories,Standard,last online 10 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$3536 million,170 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
SettingMoon,Hawk,The Order,36k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$3495 million,307 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Johor,Helmi Omar,PIRATES,59k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$3470 million,381 Mbbl; 6 Mbbl,Untapped,Large,Pacific Rim,Neutral,19341 km 2,http://blocgame.com/stats.php?id=60442,,
Salama�a,Bacardi,The Order,71k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 26 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$3440 million,,,Large,Southern Cone,Soviet Union,30408 km 2,http://blocgame.com/stats.php?id=63383,,
Niggerito,Jejomar Binay,SPQR,130k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 1 hours ago,35 Hundred Tons per month,5 Mbbl per month,Free Market,$3434 million,176 Mbbl,Untapped,Very Powerful,East Indies,United States,49751 km 2,http://blocgame.com/stats.php?id=63087,,
Crimea,Hayro Khan,The Order,98k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 17 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$3427 million,3133 Mbbl; 11 Mbbl,Plentiful,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Giant Mechs,OiledDNA,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 13 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3391 million,412 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Kilij,Yatagan,The Order,79k active personnel,8 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 21 hours ago,25 Hundred Tons per month,13 Mbbl per month,Free Market,$3375 million,5013 Mbbl; 13 Mbbl,Untapped,Large,Mesopotamia,Neutral,26660 km 2,http://blocgame.com/stats.php?id=63687,,
Alamo,linksith,SPQR,54k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 16 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$3349 million,4221 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,15987 km 2,http://blocgame.com/stats.php?id=40536,,
ADAMLAND,adamharez,The Order,42k active personnel,5 ships,First World War surplus,Gandhi-like,4 factories,Good,online now,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$3348 million,6571 Mbbl; 7 Mbbl,Near Depletion,Large,Arabia,Neutral,16407 km 2,http://blocgame.com/stats.php?id=60764,,
Psilocybis,Lysergix,Brotherhood of Nod,40k active personnel,7 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 16 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$3345 million,4844 Mbbl; 9 Mbbl,Untapped,Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Texastan,Rebel Lord,Interpol,134k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 5 hours ago,33 Hundred Tons per month,24 Mbbl per month,Central Planning,$3343 million,6882 Mbbl; 24 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,55106 km 2,http://blocgame.com/stats.php?id=58149,,
Ivalice,Nighthawk571,Interpol,110k active personnel,2 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,online now,34 Hundred Tons per month,27 Mbbl per month,Central Planning,$3343 million,2257 Mbbl; 27 Mbbl,Plentiful,Large,Arabia,Soviet Union,43092 km 2,http://blocgame.com/stats.php?id=63060,,
Zanyslavia,Zany Animal,The Order,11k active personnel,4 ships,Second World War surplus,Angelic,3 factories,Elite,last online 8 hours ago,27 Hundred Tons per month,12 Mbbl per month,Central Planning,$3342 million,2464 Mbbl; 12 Mbbl,Untapped,Large,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,122k active personnel,4 ships,Korean War surplus,Gandhi-like,7 factories,Elite,last online 2 hours ago,23 Hundred Tons per month,39 Mbbl per month,Central Planning,$3322 million,4201 Mbbl; 39 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,60838 km 2,http://blocgame.com/stats.php?id=63100,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,68k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3318 million,218 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Tamarlania,Vagrant,The Order,149k active personnel,41 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 28 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$3310 million,3198 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59562 km 2,http://blocgame.com/stats.php?id=61626,,5%
Junovia,dontworryaboutit,Interpol,76k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$3289 million,213 Mbbl; 7 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Conrad,Waled,SPQR,81k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,27 Hundred Tons per month,17 Mbbl per month,Central Planning,$3256 million,4827 Mbbl; 17 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,22781 km 2,http://blocgame.com/stats.php?id=62640,1 Tons,5%
Skekenhouse,Kraast,The Order,133k active personnel,6 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 3 hours ago,42 Hundred Tons per month,24 Mbbl per month,Central Planning,$3250 million,5259 Mbbl; 24 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,67352 km 2,http://blocgame.com/stats.php?id=62962,,
Southern Africa,TheMaster_ZA,The Order,138k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 11 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$3234 million,26 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
Glubistan,Glub,SPQR,115k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 4 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$3186 million,1970 Mbbl; 13 Mbbl,Plentiful,Very Powerful,Arabia,Soviet Union,33967 km 2,http://blocgame.com/stats.php?id=63027,,
Thair,Tacoonastick,The Order,28k active personnel,6 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$3172 million,250 Mbbl; 5 Mbbl,Untapped,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,139k active personnel,12 ships,Second World War surplus,Angelic,6 factories,Elite,online now,32 Hundred Tons per month,12 Mbbl per month,Central Planning,$3168 million,238 Mbbl; 12 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,42197 km 2,http://blocgame.com/stats.php?id=64125,,
Mesopotamia,Arcturus,The Order,119k active personnel,8 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 13 hours ago,24 Hundred Tons per month,16 Mbbl per month,Free Market,$3159 million,5506 Mbbl,Untapped,Large,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Lubekran,septima,Interpol,65k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$3149 million,262 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
shair,shair,The Order,271k active personnel,6 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 1 hours ago,30 Hundred Tons per month,11 Mbbl per month,Central Planning,$3142 million,152 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,43912 km 2,http://blocgame.com/stats.php?id=62199,,
Opallia,Opal,The Order,124k active personnel,9 ships,Korean War surplus,Good,3 factories,Good,last online 6 hours ago,28 Hundred Tons per month,6 Mbbl per month,Free Market,$3135 million,334 Mbbl,Untapped,Large,Mesoamerica,United States,49247 km 2,http://blocgame.com/stats.php?id=63666,,
whitmanistan,slim,The Order,131k active personnel,9 ships,Korean War surplus,Angelic,6 factories,Good,online now,18 Hundred Tons per month,10 Mbbl per month,Free Market,$3129 million,6360 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,61548 km 2,http://blocgame.com/stats.php?id=36344,,
Pan-demo-nium,Raja,The Order,70k active personnel,8 ships,Second World War surplus,Angelic,4 factories,Good,online now,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$3116 million,216 Mbbl; 2 Mbbl,,Large,The Subcontinent,Soviet Union,24054 km 2,http://blocgame.com/stats.php?id=63195,,
Biji Kurdistan,Myron2point0,Brotherhood of Nod,94k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$3106 million,4142 Mbbl; 10 Mbbl,Near Depletion,Very Powerful,Mesopotamia,Soviet Union,26258 km 2,http://blocgame.com/stats.php?id=52906,,
Khuzestan,Georgy Zhukov,The Federal Colonies,109k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,22 Hundred Tons per month,12 Mbbl per month,Central Planning,$3105 million,2699 Mbbl; 12 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
CTSKRR,CTSKRR,The Hetairoi Guild,22k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 111 hours ago,11 Hundred Tons per month,8 Mbbl per month,Central Planning,$3096 million,8 Mbbl,Untapped,Somewhat Large,China,Soviet Union,10814 km 2,http://blocgame.com/stats.php?id=60811,,
Cameronia,Cameron Saxonson,Steel Brotherhood,12k active personnel,5 ships,Second World War surplus,Nice,3 factories,Elite,last online 7 hours ago,19 Hundred Tons per month,10 Mbbl per month,Free Market,$3088 million,355 Mbbl,Near Depletion,Meagre,Southern Cone,United States,19800 km 2,http://blocgame.com/stats.php?id=62688,,
Crayola,baker greg,The Order,112k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 6 hours ago,31 Hundred Tons per month,14 Mbbl per month,Central Planning,$3078 million,3735 Mbbl; 14 Mbbl,Untapped,Powerful,Egypt,United States,55152 km 2,http://blocgame.com/stats.php?id=63958,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3071 million,46 Mbbl; 5 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=63045,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 30 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$3059 million,1697 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Batu putih,Harzan,The Federal Colonies,8k active personnel,3 ships,Second World War surplus,Normal,3 factories,Undisciplined Rabble,last online 3 hours ago,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$3058 million,43 Mbbl,,Somewhat Large,East Indies,Soviet Union,4088 km 2,http://blocgame.com/stats.php?id=61926,,
Leinad,bloodywaffles12,,9k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 111 hours ago,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$3053 million,256 Mbbl; 12 Mbbl,Untapped,Powerful,China,Soviet Union,17595 km 2,http://blocgame.com/stats.php?id=59332,,
Ekodebota,tfwqtp2tlgf|;3,Interpol,70k active personnel,9 ships,Vietnam War surplus,Gandhi-like,5 factories,Standard,last online 5 hours ago,40 Hundred Tons per month,19 Mbbl per month,Central Planning,$3037 million,3200 Mbbl; 19 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,43471 km 2,http://blocgame.com/stats.php?id=53422,1 Tons,
Honduras,Inferno666,Pact of Red October,85k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 6 hours ago,18 Hundred Tons per month,8 Mbbl per month,Central Planning,$3027 million,273 Mbbl; 8 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,43256 km 2,http://blocgame.com/stats.php?id=60291,,
kweensnkans,Jamal T.Ice cube,,43k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 76 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$3022 million,2887 Mbbl,Untapped,Mediocre,Egypt,United States,17089 km 2,http://blocgame.com/stats.php?id=63345,,
Mzab,Cuma Thurman,Steel Brotherhood,11k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 3 hours ago,28 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$3003 million,2960 Mbbl; 16 Mbbl,Plentiful,Meagre,Atlas,Soviet Union,30239 km 2,http://blocgame.com/stats.php?id=63775,,
Lombardy,Aistulf,The Order,96k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Poor,last online 2 hours ago,20 Hundred Tons per month,19 Mbbl per month,Mixed Economy,$3003 million,7397 Mbbl,Plentiful,Very Powerful,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
New Luzon,Chester E. Marquez,The Order,90k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,9 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$2996 million,4701 Mbbl,Untapped,Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Eastasia,accounts being deleted,The Order,86k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$2982 million,730 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,34638 km 2,http://blocgame.com/stats.php?id=63527,,
Tanah Malaya,Syahmi1089,PIRATES,70k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,15 Hundred Tons per month,9 Mbbl per month,Free Market,$2952 million,974 Mbbl,Untapped,Very Powerful,Arabia,United States,21162 km 2,http://blocgame.com/stats.php?id=60385,,
Cancer,Stolen,The Order,10k active personnel,0 ships,Korean War surplus,Gandhi-like,None,Poor,last online 26 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$2937 million,1752 Mbbl; 5 Mbbl,Untapped,Mediocre,Persia,Neutral,6184 km 2,http://blocgame.com/stats.php?id=58745,,
Valtania,Kelvin D. Makumbi,The Federal Colonies,131k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 7 hours ago,25 Hundred Tons per month,16 Mbbl per month,Central Planning,$2931 million,16 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,42984 km 2,http://blocgame.com/stats.php?id=62525,,
Aryana,Williarsk,Steel Brotherhood,36k active personnel,5 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 1 hours ago,28 Hundred Tons per month,3 Mbbl per month,Central Planning,$2930 million,141 Mbbl; 3 Mbbl,Plentiful,Very Powerful,Gran Colombia,Soviet Union,21063 km 2,http://blocgame.com/stats.php?id=2313,,
Treehouse,Number One,Interpol,43k active personnel,2 ships,Korean War surplus,Nice,3 factories,Elite,last online 5 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$2925 million,210 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,14366 km 2,http://blocgame.com/stats.php?id=58889,,
South Park,cartman,SPQR,99k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,19 Hundred Tons per month,7 Mbbl per month,Free Market,$2920 million,362 Mbbl,Untapped,Very Powerful,Caribbean,United States,44738 km 2,http://blocgame.com/stats.php?id=228,,
Sintra,Daniel Lima,The Order,40k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 9 hours ago,27 Hundred Tons per month,17 Mbbl per month,Central Planning,$2920 million,170 Mbbl; 17 Mbbl,Plentiful,Somewhat Large,Caribbean,Soviet Union,34775 km 2,http://blocgame.com/stats.php?id=63167,1 Tons,
