country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Shambala,Feranon,Brotherhood of Nod,79k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$3255 million,565 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
nanas,nanas batu,The Fallen,60k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$3232 million,150 Mbbl; 7 Mbbl,,Mediocre,East Indies,Neutral,25208 km 2,http://blocgame.com/stats.php?id=61809,,
Cubania,General Fidelis,The Order,99k active personnel,4 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 8 hours ago,50 Hundred Tons per month,14 Mbbl per month,Central Planning,$3219 million,113 Mbbl; 14 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,61756 km 2,http://blocgame.com/stats.php?id=47349,,
Harezland,Adam harez,The Order,54k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Elite,last online 4 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$3158 million,79 Mbbl; 10 Mbbl,,Somewhat Large,Pacific Rim,Neutral,17200 km 2,http://blocgame.com/stats.php?id=60587,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 15 hours ago,29 Hundred Tons per month,12 Mbbl per month,Central Planning,$3133 million,334 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Markovia,RDM HC,The Federal Colonies,118k active personnel,8 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,36 Hundred Tons per month,16 Mbbl per month,Free Market,$3126 million,283 Mbbl; 16 Mbbl,Untapped,Very Powerful,Caribbean,United States,40901 km 2,http://blocgame.com/stats.php?id=58369,,
Newsoka,E Mark,The Hetairoi Guild,7k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 101 hours ago,33 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$3116 million,238 Mbbl,,None,Indochina,Neutral,22565 km 2,http://blocgame.com/stats.php?id=63105,,
KingBding,King B,The Order,68k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 60 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$3076 million,200 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
whitmanistan,slim,The Order,121k active personnel,7 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 2 hours ago,17 Hundred Tons per month,9 Mbbl per month,Free Market,$3054 million,6455 Mbbl; 9 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,61548 km 2,http://blocgame.com/stats.php?id=36344,,
Sepidajistan,Shah Squid,Steel Brotherhood,39k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 13 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$3036 million,3646 Mbbl; 3 Mbbl,Untapped,Powerful,Atlas,Soviet Union,13917 km 2,http://blocgame.com/stats.php?id=59462,,
Glubistan,Glub,SPQR,98k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Poor,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$3029 million,2100 Mbbl; 13 Mbbl,Plentiful,Very Powerful,Arabia,Soviet Union,33967 km 2,http://blocgame.com/stats.php?id=63027,,
Alamo,linksith,SPQR,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$2998 million,4281 Mbbl,Untapped,Powerful,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Crimea,Hayro Khan,The Order,98k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 11 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$2992 million,3243 Mbbl; 11 Mbbl,,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Cameronia,Cameron Saxonson,Steel Brotherhood,64k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Good,last online 12 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$2988 million,158 Mbbl; 10 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Salama�a,Bacardi,The Order,78k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 40 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$2974 million,21 Mbbl,Untapped,Large,Southern Cone,Soviet Union,23972 km 2,http://blocgame.com/stats.php?id=63383,,
Southern Africa,TheMaster_ZA,The Order,130k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 12 hours ago,39 Hundred Tons per month,6 Mbbl per month,Central Planning,$2970 million,86 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
Mesopotamia,Arcturus,The Order,110k active personnel,7 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 14 hours ago,24 Hundred Tons per month,16 Mbbl per month,Free Market,$2957 million,5666 Mbbl,Plentiful,Large,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Giant Mechs,OiledDNA,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 11 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2951 million,147 Mbbl; 5 Mbbl,Plentiful,Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Johor,Helmi Omar,PIRATES,59k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$2920 million,13 Mbbl; 6 Mbbl,,Large,Pacific Rim,Neutral,18441 km 2,http://blocgame.com/stats.php?id=60442,,
SettingMoon,Hawk,The Order,36k active personnel,4 ships,Second World War surplus,Angelic,2 factories,Elite,last online 17 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$2920 million,357 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Byzantium,The Wolf,Steel Brotherhood,74k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 11 hours ago,37 Hundred Tons per month,14 Mbbl per month,Free Market,$2901 million,6088 Mbbl,Depleted,Very Powerful,Mesopotamia,Neutral,40153 km 2,http://blocgame.com/stats.php?id=41125,,
Eastasia,accounts being deleted,The Order,88k active personnel,4 ships,Korean War surplus,Nice,3 factories,Elite,last online 3 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$2896 million,800 Mbbl; 7 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,34570 km 2,http://blocgame.com/stats.php?id=63527,,
Junovia,dontworryaboutit,Interpol,72k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$2892 million,283 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Psilocybis,Lysergix,Brotherhood of Nod,38k active personnel,7 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 17 hours ago,12 Hundred Tons per month,9 Mbbl per month,Central Planning,$2860 million,4934 Mbbl; 9 Mbbl,Untapped,Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Mzab,Cuma Thurman,Steel Brotherhood,81k active personnel,0 ships,Second World War surplus,Pariah,4 factories,Good,last online 7 hours ago,28 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$2847 million,3727 Mbbl; 16 Mbbl,,Small,Atlas,Soviet Union,38153 km 2,http://blocgame.com/stats.php?id=63775,,5%
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,58k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$2837 million,348 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Northmarch,Elroy,PIRATES,9k active personnel,0 ships,Second World War surplus,Angelic,3 factories,Good,last online 3 hours ago,15 Hundred Tons per month,,Central Planning,$2821 million,21 Mbbl,,Powerful,Caribbean,United States,9983 km 2,http://blocgame.com/stats.php?id=41629,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,138k active personnel,2 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 5 hours ago,23 Hundred Tons per month,29 Mbbl per month,Central Planning,$2803 million,3536 Mbbl; 29 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,52910 km 2,http://blocgame.com/stats.php?id=63100,,
Neechanville,Overlord-kun,Steel Brotherhood,85k active personnel,3 ships,Second World War surplus,Normal,2 factories,Elite,last online 4 hours ago,21 Hundred Tons per month,6 Mbbl per month,Central Planning,$2797 million,331 Mbbl; 6 Mbbl,Untapped,Large,Gran Colombia,Soviet Union,31639 km 2,http://blocgame.com/stats.php?id=63023,,
Ivalice,Nighthawk571,Interpol,82k active personnel,2 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 2 hours ago,31 Hundred Tons per month,27 Mbbl per month,Central Planning,$2792 million,2187 Mbbl; 27 Mbbl,Plentiful,Large,Arabia,Soviet Union,40256 km 2,http://blocgame.com/stats.php?id=63060,,
Batu putih,Harzan,The Federal Colonies,6k active personnel,1 ships,Second World War surplus,Axis of Evil,3 factories,Elite,last online 3 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$2775 million,110 Mbbl,Depleted,Somewhat Large,East Indies,Soviet Union,6064 km 2,http://blocgame.com/stats.php?id=61926,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,139k active personnel,11 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 1 hours ago,23 Hundred Tons per month,7 Mbbl per month,Central Planning,$2772 million,326 Mbbl; 7 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,41297 km 2,http://blocgame.com/stats.php?id=64125,,
Thair,Tacoonastick,The Order,28k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 14 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$2767 million,300 Mbbl; 5 Mbbl,Untapped,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Krakozhia,Ilyich,Interpol,122k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 5 hours ago,20 Hundred Tons per month,5 Mbbl per month,Central Planning,$2762 million,484 Mbbl; 5 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,28409 km 2,http://blocgame.com/stats.php?id=39065,,
Ferma,President Jacobo Vincenzo,The Order,78k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,25 Hundred Tons per month,,Free Market,$2753 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Lubekran,septima,Interpol,65k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$2748 million,312 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Petai Belalang,zulhasr39689,PIRATES,100k active personnel,21 ships,Korean War surplus,Angelic,4 factories,Good,online now,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$2712 million,142 Mbbl; 5 Mbbl,Untapped,Powerful,East Indies,Soviet Union,38153 km 2,http://blocgame.com/stats.php?id=60767,,
Khuzestan,Georgy Zhukov,The Federal Colonies,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,22 Hundred Tons per month,10 Mbbl per month,Central Planning,$2706 million,2811 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Crayola,baker greg,The Order,121k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 11 hours ago,30 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$2704 million,3230 Mbbl,Untapped,Large,Egypt,United States,52047 km 2,http://blocgame.com/stats.php?id=63958,,
south nation,presiden tote,PIRATES,90k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,14 Hundred Tons per month,11 Mbbl per month,Central Planning,$2701 million,359 Mbbl; 11 Mbbl,Near Depletion,Large,Pacific Rim,Soviet Union,42484 km 2,http://blocgame.com/stats.php?id=61911,,
The NLR,Darknight,The Order,121k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 10 hours ago,67 Hundred Tons per month,5 Mbbl per month,Central Planning,$2695 million,46 Mbbl; 5 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,58133 km 2,http://blocgame.com/stats.php?id=49701,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 14 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2683 million,1767 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Tamarlania,Vagrant,The Order,149k active personnel,35 ships,Korean War surplus,Gandhi-like,8 factories,Elite,last online 9 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$2670 million,3868 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59217 km 2,http://blocgame.com/stats.php?id=61626,,5%
kweensnkans,Jamal T.Ice cube,,43k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$2662 million,2927 Mbbl,Untapped,Mediocre,Egypt,United States,17001 km 2,http://blocgame.com/stats.php?id=63345,,
Zanyslavia,Zany Animal,The Order,8k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,24 Hundred Tons per month,12 Mbbl per month,Central Planning,$2658 million,2584 Mbbl; 12 Mbbl,,Somewhat Large,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
New Luzon,Chester E. Marquez,The Order,90k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2656 million,4770 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
CTSKRR,CTSKRR,The Hetairoi Guild,29k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 19 hours ago,11 Hundred Tons per month,8 Mbbl per month,Central Planning,$2651 million,53 Mbbl; 8 Mbbl,Untapped,Somewhat Large,China,Soviet Union,10611 km 2,http://blocgame.com/stats.php?id=60811,,
Lombardy,Aistulf,The Order,96k active personnel,1 ships,Korean War surplus,Angelic,5 factories,Standard,last online 1 hours ago,20 Hundred Tons per month,19 Mbbl per month,Free Market,$2643 million,7587 Mbbl,Plentiful,Very Powerful,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
Reim,Azrael,SPQR,91k active personnel,8 ships,Korean War surplus,Angelic,3 factories,Good,online now,25 Hundred Tons per month,11 Mbbl per month,Central Planning,$2639 million,220 Mbbl; 11 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,59192 km 2,http://blocgame.com/stats.php?id=41073,,
Rhod3sia,FreeMindInside,The Order,141k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Standard,online now,39 Hundred Tons per month,5 Mbbl per month,Central Planning,$2636 million,57 Mbbl; 5 Mbbl,,Very Powerful,Southern Africa,Soviet Union,35940 km 2,http://blocgame.com/stats.php?id=52679,,
Deklain,Otis,The Hetairoi Guild,6k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 64 hours ago,24 Hundred Tons per month,7 Mbbl per month,Central Planning,$2634 million,423 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,32849 km 2,http://blocgame.com/stats.php?id=57066,,
Biji Kurdistan,Myron2point0,Brotherhood of Nod,100k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$2631 million,3385 Mbbl; 10 Mbbl,Near Depletion,Very Powerful,Mesopotamia,Soviet Union,19417 km 2,http://blocgame.com/stats.php?id=52906,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2631 million,96 Mbbl; 5 Mbbl,Untapped,Powerful,The Subcontinent,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=63045,,
TerapBuduLipis,SyedRazi,The Fallen,76k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 2 hours ago,20 Hundred Tons per month,7 Mbbl per month,Central Planning,$2620 million,116 Mbbl; 7 Mbbl,Plentiful,Powerful,Indochina,Soviet Union,53928 km 2,http://blocgame.com/stats.php?id=60513,1 Tons,
Veganism,VeganDictator,,7k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 169 hours ago,18 Hundred Tons per month,5 Mbbl per month,Central Planning,$2613 million,55 Mbbl; 5 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,16075 km 2,http://blocgame.com/stats.php?id=46041,,
Jebawka,Shetay,The Order,103k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 19 hours ago,21 Hundred Tons per month,10 Mbbl per month,Free Market,$2609 million,3738 Mbbl,Untapped,Very Powerful,Arabia,United States,35052 km 2,http://blocgame.com/stats.php?id=54304,,
Smyrno,Mallow,Steel Brotherhood,226k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2602 million,9396 Mbbl,Plentiful,Somewhat Large,Arabia,Soviet Union,55087 km 2,http://blocgame.com/stats.php?id=62960,,
