country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Sarnath,Gnai-Kah,The Federal Colonies,75k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 25 hours ago,19 Hundred Tons per month,10 Mbbl per month,Free Market,$2289 million,913 Mbbl,Untapped,Large,Arabia,United States,16159 km 2,http://blocgame.com/stats.php?id=62981,,
Avarice,Plutus,The Order,149k active personnel,12 ships,Vietnam War surplus,Angelic,7 factories,Elite,last online 11 hours ago,87 Hundred Tons per month,36 Mbbl per month,Free Market,$2285 million,,Untapped,Very Powerful,East Indies,United States,98116 km 2,http://blocgame.com/stats.php?id=63966,,1 Tons
Utea,SephiXarados,The Order,100k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Good,online now,44 Hundred Tons per month,7 Mbbl per month,Free Market,$2281 million,268 Mbbl,Untapped,Very Powerful,Amazonia,United States,75790 km 2,http://blocgame.com/stats.php?id=49905,,
Cocobongo,Cuban Pete,Interpol,98k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,13 Hundred Tons per month,1 Mbbl per month,Free Market,$2267 million,250 Mbbl; 1 Mbbl,Untapped,Very Powerful,Gran Colombia,United States,18090 km 2,http://blocgame.com/stats.php?id=58193,,
Hivemindia,Overmind,The Order,115k active personnel,6 ships,Korean War surplus,Gandhi-like,6 factories,Standard,online now,45 Hundred Tons per month,8 Mbbl per month,Central Planning,$2260 million,78 Mbbl; 8 Mbbl,Untapped,Very Powerful,China,Soviet Union,45646 km 2,http://blocgame.com/stats.php?id=63286,,
The Jihad,eddylane,The Order,58k active personnel,4 ships,Second World War surplus,Good,2 factories,Elite,last online 1 hours ago,18 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$2255 million,4031 Mbbl,,Meagre,Egypt,Soviet Union,36467 km 2,http://blocgame.com/stats.php?id=53434,,
Messer,Arathis,The Order,109k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 20 hours ago,17 Hundred Tons per month,4 Mbbl per month,Central Planning,$2252 million,353 Mbbl; 4 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,26287 km 2,http://blocgame.com/stats.php?id=52483,,
kufr conquerors,SilversLegend,Brotherhood of Nod,98k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,23 Hundred Tons per month,1 Mbbl per month,Central Planning,$2251 million,134 Mbbl; 1 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,24173 km 2,http://blocgame.com/stats.php?id=59579,,
kitts,kids,PIRATES,17k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Standard,last online 5 hours ago,11 Hundred Tons per month,9 Mbbl per month,Central Planning,$2251 million,135 Mbbl,Untapped,Very Powerful,China,United States,16500 km 2,http://blocgame.com/stats.php?id=64269,,
Sumchakastan,eddik0lol,The Khilafah,23k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$2231 million,964 Mbbl; 5 Mbbl,Near Depletion,Somewhat Large,Arabia,Neutral,4710 km 2,http://blocgame.com/stats.php?id=41444,,
Briggs,General Armstrong,SPQR,114k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 5 hours ago,28 Hundred Tons per month,6 Mbbl per month,Free Market,$2228 million,664 Mbbl,Near Depletion,Large,Southern Cone,United States,43689 km 2,http://blocgame.com/stats.php?id=53442,,
The Core,BelSon,Dictators United,32k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,23 Hundred Tons per month,2 Mbbl per month,Free Market,$2227 million,59 Mbbl; 2 Mbbl,Plentiful,Small,Pacific Rim,Neutral,12657 km 2,http://blocgame.com/stats.php?id=64480,,
OurTown,StarlightGlimmer,The Order,135k active personnel,12 ships,Vietnam War surplus,Gandhi-like,7 factories,Good,last online 4 hours ago,46 Hundred Tons per month,26 Mbbl per month,Central Planning,$2224 million,3607 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,62368 km 2,http://blocgame.com/stats.php?id=51681,,
Poundtown,FLAKT,Brotherhood of Nod,118k active personnel,6 ships,Korean War surplus,Nice,3 factories,Elite,last online 1 hours ago,20 Hundred Tons per month,9 Mbbl per month,Central Planning,$2213 million,750 Mbbl; 9 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,47033 km 2,http://blocgame.com/stats.php?id=39066,,
Alohaha,Jakeirt,,2k active personnel,0 ships,Finest of the 19th century,Questionable,None,Elite,last online 5 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$2203 million,2 Mbbl,Untapped,None,Congo,Neutral,5103 km 2,http://blocgame.com/stats.php?id=57669,,
Kyranistan,Michael Hussain,,23k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 2 hours ago,2 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2194 million,690 Mbbl; 3 Mbbl,Near Depletion,Mediocre,Persia,Neutral,2145 km 2,http://blocgame.com/stats.php?id=61263,,
Rogue Nation,MR.Fernandez,The Order,80k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 41 hours ago,23 Hundred Tons per month,13 Mbbl per month,Central Planning,$2192 million,,Untapped,Very Powerful,China,Soviet Union,23172 km 2,http://blocgame.com/stats.php?id=64135,,
Yugoslothia,Yugoslothia,Brotherhood of Nod,101k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,12 Hundred Tons per month,10 Mbbl per month,Free Market,$2185 million,2848 Mbbl,Untapped,Large,Egypt,United States,31284 km 2,http://blocgame.com/stats.php?id=55968,,
Invasion Nation,Chinese Republican,SPQR,20k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,8 Hundred Tons per month,6 Mbbl per month,Central Planning,$2174 million,198 Mbbl; 6 Mbbl,Near Depletion,Somewhat Large,China,United States,13414 km 2,http://blocgame.com/stats.php?id=64541,,
����������,������ �������,Interpol,139k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 7 hours ago,26 Hundred Tons per month,14 Mbbl per month,Central Planning,$2171 million,208 Mbbl; 14 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,36959 km 2,http://blocgame.com/stats.php?id=54626,,
Infernistan,Inferno JR,Socialist Arab Union,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 6 hours ago,1 Hundred Tons per month,2 Mbbl per month,Central Planning,$2171 million,310 Mbbl; 2 Mbbl,,None,Egypt,Neutral,1947 km 2,http://blocgame.com/stats.php?id=60304,,
sandshark,sandshark,The Order,132k active personnel,1 ships,Korean War surplus,Good,4 factories,Standard,last online 1 hours ago,42 Hundred Tons per month,8 Mbbl per month,Central Planning,$2169 million,7 Mbbl; 8 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,53047 km 2,http://blocgame.com/stats.php?id=62581,,1 Tons
Senandung Malam,Lela Manja,PIRATES,98k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Poor,last online 10 hours ago,13 Hundred Tons per month,14 Mbbl per month,Free Market,$2165 million,,Untapped,Very Powerful,East Indies,United States,10899 km 2,http://blocgame.com/stats.php?id=61074,,
Borgasha,Magus Evergreen,The Order,95k active personnel,7 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,16 Hundred Tons per month,10 Mbbl per month,Central Planning,$2161 million,6989 Mbbl; 10 Mbbl,Untapped,Large,Atlas,Soviet Union,44261 km 2,http://blocgame.com/stats.php?id=63407,,
Inderapura,Lordfazal,PIRATES,77k active personnel,8 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 13 hours ago,16 Hundred Tons per month,11 Mbbl per month,Free Market,$2154 million,191 Mbbl,Untapped,Very Powerful,East Indies,United States,16484 km 2,http://blocgame.com/stats.php?id=62928,5%,
Sea13,Seaman,PIRATES,30k active personnel,4 ships,Second World War surplus,Nice,2 factories,Good,last online 4 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$2135 million,402 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,8815 km 2,http://blocgame.com/stats.php?id=62117,,
Masterton East,Natedogg,Interpol,58k active personnel,0 ships,Korean War surplus,Nice,2 factories,Elite,last online 2 hours ago,10 Hundred Tons per month,3 Mbbl per month,Free Market,$2132 million,7 Mbbl; 3 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,18665 km 2,http://blocgame.com/stats.php?id=58225,,
Laurence,Frezzerbloom,Brotherhood of Nod,118k active personnel,4 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 22 hours ago,17 Hundred Tons per month,10 Mbbl per month,Central Planning,$2131 million,2376 Mbbl; 10 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=49637,,1 Tons
Antartica,X-DZ-X,The Khilafah,131k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 1 hours ago,15 Hundred Tons per month,12 Mbbl per month,Central Planning,$2128 million,7741 Mbbl; 12 Mbbl,Untapped,Large,Atlas,Soviet Union,33183 km 2,http://blocgame.com/stats.php?id=64669,,
Enggor Perak,meor,PIRATES,34k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 10 hours ago,16 Hundred Tons per month,2 Mbbl per month,Central Planning,$2127 million,435 Mbbl; 2 Mbbl,Plentiful,Meagre,East Indies,Neutral,9971 km 2,http://blocgame.com/stats.php?id=60674,,
Octobia,Octo,SPQR,39k active personnel,0 ships,Korean War surplus,Angelic,1 factory,Elite,last online 4 hours ago,10 Hundred Tons per month,15 Mbbl per month,Central Planning,$2126 million,3863 Mbbl; 15 Mbbl,Depleted,Meagre,Arabia,Soviet Union,39624 km 2,http://blocgame.com/stats.php?id=61272,,
white shadow,White Shadow,The Order,71k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 6 hours ago,24 Hundred Tons per month,10 Mbbl per month,Free Market,$2116 million,1549 Mbbl; 10 Mbbl,Untapped,Large,Persia,United States,20095 km 2,http://blocgame.com/stats.php?id=55012,,
SrpskaRepublika,Enoch Powell,The Order,58k active personnel,5 ships,Korean War surplus,Isolated,3 factories,Good,last online 2 hours ago,29 Hundred Tons per month,11 Mbbl per month,Free Market,$2116 million,373 Mbbl,,Very Powerful,Southern Africa,United States,28380 km 2,http://blocgame.com/stats.php?id=63541,,
Thinkpad,maskedplacebo,The Order,108k active personnel,10 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 1 hours ago,22 Hundred Tons per month,6 Mbbl per month,Central Planning,$2114 million,407 Mbbl,Untapped,Very Powerful,Indochina,Soviet Union,37729 km 2,http://blocgame.com/stats.php?id=63332,,
Inferia,Alexkovisk,Pact of Red October,11k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 7 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2111 million,48 Mbbl; 3 Mbbl,Untapped,Small,Mesoamerica,Neutral,7204 km 2,http://blocgame.com/stats.php?id=60789,,
Rengit,merahsakti,The Order,157k active personnel,5 ships,Vietnam War surplus,Normal,3 factories,Poor,last online 7 hours ago,103 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$2110 million,515 Mbbl; 4 Mbbl,,Very Powerful,Congo,United States,51853 km 2,http://blocgame.com/stats.php?id=61769,,
Zuyazayuza,Zuyazayuza,The Order,188k active personnel,14 ships,Almost Modern,Gandhi-like,5 factories,Standard,last online 9 hours ago,48 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2097 million,167 Mbbl,Untapped,Very Powerful,Caribbean,United States,68682 km 2,http://blocgame.com/stats.php?id=62470,,
Cairobya,Garry Lorvathian,The Federal Colonies,20k active personnel,1 ships,Korean War surplus,Nice,2 factories,Elite,last online 5 hours ago,14 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2087 million,420 Mbbl,Near Depletion,Mediocre,Egypt,United States,18460 km 2,http://blocgame.com/stats.php?id=64173,,
East Takistan,Sheepshagger,Socialist Arab Union,47k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,11 Hundred Tons per month,3 Mbbl per month,Central Planning,$2084 million,1347 Mbbl; 3 Mbbl,Plentiful,Mediocre,Arabia,Soviet Union,14969 km 2,http://blocgame.com/stats.php?id=58950,,
Nameck,Picko,Interpol,118k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 6 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$2076 million,9962 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,44887 km 2,http://blocgame.com/stats.php?id=61968,,
Arina,Hakir,Interpol,73k active personnel,2 ships,Vietnam War surplus,Gandhi-like,2 factories,Good,last online 25 hours ago,13 Hundred Tons per month,5 Mbbl per month,Free Market,$2074 million,323 Mbbl,Untapped,Very Powerful,Amazonia,United States,35808 km 2,http://blocgame.com/stats.php?id=54480,,
Ralu,Ramar,The Order,46k active personnel,0 ships,First World War surplus,Angelic,2 factories,Elite,online now,15 Hundred Tons per month,12 Mbbl per month,Central Planning,$2072 million,203 Mbbl; 12 Mbbl,Untapped,Somewhat Large,Amazonia,United States,34747 km 2,http://blocgame.com/stats.php?id=59527,,
Gobi,Saint Gobi,The Order,92k active personnel,7 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 32 hours ago,36 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$2067 million,183 Mbbl,Untapped,Large,Congo,United States,31225 km 2,http://blocgame.com/stats.php?id=61919,,
Spartang,Najib abdul razak,PIRATES,61k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Standard,last online 21 hours ago,13 Hundred Tons per month,3 Mbbl per month,Central Planning,$2067 million,137 Mbbl; 3 Mbbl,Untapped,Small,Caribbean,Soviet Union,24347 km 2,http://blocgame.com/stats.php?id=64166,,
Whadjuk,MarsOz,The Khilafah,37k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,7 Hundred Tons per month,6 Mbbl per month,Central Planning,$2065 million,3239 Mbbl; 6 Mbbl,,Large,Mesopotamia,Soviet Union,11341 km 2,http://blocgame.com/stats.php?id=63576,,
Bluegene/Q,ChevalierCavac,PIRATES,140k active personnel,8 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,online now,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2063 million,2363 Mbbl; 12 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,35843 km 2,http://blocgame.com/stats.php?id=61506,,
Idaho,John Adams,The Order,81k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,33 Hundred Tons per month,14 Mbbl per month,Central Planning,$2054 million,414 Mbbl; 14 Mbbl,Plentiful,Large,Pacific Rim,Soviet Union,49897 km 2,http://blocgame.com/stats.php?id=63484,,
KaleCepo,sultan lee,PIRATES,237k active personnel,25 ships,Almost Modern,Gandhi-like,9 factories,Good,last online 6 hours ago,118 Hundred Tons per month,15 Mbbl per month,Free Market,$2051 million,11 Mbbl,Untapped,Very Powerful,East Indies,United States,93019 km 2,http://blocgame.com/stats.php?id=60711,,
Novi Sad,Serbian Gamer,The Order,8k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 16 hours ago,13 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2051 million,2137 Mbbl; 8 Mbbl,,Mediocre,Egypt,Soviet Union,18427 km 2,http://blocgame.com/stats.php?id=60752,,
kobisbunga,kobis,Brotherhood of Nod,15k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 63 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$2051 million,42 Mbbl; 3 Mbbl,Untapped,Somewhat Large,East Indies,United States,14259 km 2,http://blocgame.com/stats.php?id=61609,,
Fantastica,Tantayo,,10k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 121 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$2043 million,159 Mbbl; 4 Mbbl,Untapped,Small,China,Neutral,7591 km 2,http://blocgame.com/stats.php?id=60828,,
Buchepalia,ubiqa,Brotherhood of Nod,60k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 41 hours ago,21 Hundred Tons per month,10 Mbbl per month,Central Planning,$2042 million,191 Mbbl; 10 Mbbl,Untapped,Powerful,Caribbean,Soviet Union,19014 km 2,http://blocgame.com/stats.php?id=60734,,
Ceannesburg,theorange0,The Order,148k active personnel,15 ships,Korean War surplus,Gandhi-like,5 factories,Undisciplined Rabble,last online 5 hours ago,24 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2030 million,,Untapped,Very Powerful,Mesoamerica,United States,33587 km 2,http://blocgame.com/stats.php?id=56500,,
fjortonattio8,fiveonesix,The Order,110k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 11 hours ago,43 Hundred Tons per month,5 Mbbl per month,Free Market,$2024 million,247 Mbbl,Untapped,Very Powerful,Gran Colombia,United States,37335 km 2,http://blocgame.com/stats.php?id=63413,,
Australia Minor,[TACTIC]MasterBel2,Dictators United,9k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,23 Hundred Tons per month,7 Mbbl per month,Central Planning,$2013 million,320 Mbbl; 7 Mbbl,Depleted,Mediocre,Southern Cone,Soviet Union,13110 km 2,http://blocgame.com/stats.php?id=64843,,
Robots,stormbot28,Interpol,135k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,11 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$2011 million,173 Mbbl,Untapped,Very Powerful,Caribbean,United States,20528 km 2,http://blocgame.com/stats.php?id=40242,,
ZAMENTA,ShAh FAr HAn,The Order,253k active personnel,7 ships,Korean War surplus,Gandhi-like,6 factories,Poor,last online 15 hours ago,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$2009 million,276 Mbbl; 10 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,45211 km 2,http://blocgame.com/stats.php?id=61998,,
Khebabistan,Khebab,The Khilafah,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,12 Hundred Tons per month,12 Mbbl per month,Mixed Economy,$2002 million,933 Mbbl,Untapped,Meagre,Arabia,Neutral,10080 km 2,http://blocgame.com/stats.php?id=51401,,
Iwo Jima,Tadamichi Kuribayashi,The Order,199k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 2 hours ago,45 Hundred Tons per month,20 Mbbl per month,Central Planning,$2001 million,351 Mbbl; 20 Mbbl,,Very Powerful,Pacific Rim,Soviet Union,61696 km 2,http://blocgame.com/stats.php?id=63259,,
Kek Slovakia,Fidel Kekstro,The Order,100k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 71 hours ago,38 Hundred Tons per month,23 Mbbl per month,Central Planning,$1996 million,378 Mbbl; 23 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,40300 km 2,http://blocgame.com/stats.php?id=63462,,
Ashbury,Mr.Southward,SPQR,60k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 42 hours ago,29 Hundred Tons per month,11 Mbbl per month,Free Market,$1995 million,102 Mbbl,Near Depletion,Powerful,Pacific Rim,United States,34489 km 2,http://blocgame.com/stats.php?id=64755,,
Empyrea,Sir_Scarf,The Order,51k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,18 Hundred Tons per month,3 Mbbl per month,Central Planning,$1993 million,3 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,32156 km 2,http://blocgame.com/stats.php?id=49411,,
EthariousDrag,VynerBrook,PIRATES,87k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,26 Hundred Tons per month,11 Mbbl per month,Central Planning,$1979 million,4740 Mbbl,Untapped,Large,Egypt,Soviet Union,32217 km 2,http://blocgame.com/stats.php?id=64596,,
Nerdia,TheKyu,Brotherhood of Nod,79k active personnel,11 ships,Korean War surplus,Good,5 factories,Standard,last online 23 hours ago,45 Hundred Tons per month,25 Mbbl per month,Mixed Economy,$1977 million,,Untapped,Very Powerful,Caribbean,Neutral,45548 km 2,http://blocgame.com/stats.php?id=56451,,
Moneymaking,Bill Gates,,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 76 hours ago,4 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1974 million,615 Mbbl; 5 Mbbl,Untapped,Powerful,Arabia,United States,3405 km 2,http://blocgame.com/stats.php?id=64271,,
melayuraya,bangsamelayu,Pakatan Melayu,20k active personnel,0 ships,Second World War surplus,Normal,3 factories,Undisciplined Rabble,online now,16 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1971 million,5 Mbbl; 8 Mbbl,Depleted,Small,The Subcontinent,Neutral,11280 km 2,http://blocgame.com/stats.php?id=63546,,
Thimerica,Focus,Steel Brotherhood,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 80 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1954 million,2 Mbbl,Untapped,None,Gran Colombia,Soviet Union,8640 km 2,http://blocgame.com/stats.php?id=62883,,
Derse Moon,Jack Noir,The Order,87k active personnel,20 ships,Almost Modern,Isolated,9 factories,Elite,last online 4 hours ago,50 Hundred Tons per month,50 Mbbl per month,Central Planning,$1953 million,25257 Mbbl; 50 Mbbl,Depleted,Very Powerful,Egypt,Soviet Union,102632 km 2,http://blocgame.com/stats.php?id=62965,,
Tandak,jimmyyus,PIRATES,101k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 14 hours ago,20 Hundred Tons per month,15 Mbbl per month,Free Market,$1949 million,4106 Mbbl; 15 Mbbl,Near Depletion,Powerful,Egypt,United States,21628 km 2,http://blocgame.com/stats.php?id=62201,,
Shining Sun,Wladyslaw Gomulka,Steel Brotherhood,8k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 51 hours ago,18 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1940 million,35 Mbbl; 9 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,7863 km 2,http://blocgame.com/stats.php?id=61511,,
The Deserted,Kamakazi Sunshine,Schutzstaffel,60k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 22 hours ago,22 Hundred Tons per month,4 Mbbl per month,Central Planning,$1938 million,402 Mbbl,,Very Powerful,Pacific Rim,Soviet Union,14817 km 2,http://blocgame.com/stats.php?id=40459,,
Vierte Reich,Silver_Sr71,The Hetairoi Guild,6k active personnel,0 ships,Second World War surplus,Good,1 factory,Poor,last online 50 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1930 million,57 Mbbl,Untapped,None,Southern Africa,Neutral,10549 km 2,http://blocgame.com/stats.php?id=59580,,
Khalifah,Appi jaafar,PIRATES,16k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 8 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$1928 million,554 Mbbl,Near Depletion,Large,Pacific Rim,Soviet Union,14368 km 2,http://blocgame.com/stats.php?id=62665,,
Cyrodill,Tihomir,The Order,192k active personnel,23 ships,Almost Modern,Gandhi-like,5 factories,Good,last online 81 hours ago,95 Hundred Tons per month,70 Mbbl per month,Central Planning,$1917 million,5738 Mbbl,Plentiful,Very Powerful,Mesopotamia,United States,78702 km 2,http://blocgame.com/stats.php?id=53759,,
Priuze,Mattholai Fischev,Pact of Red October,68k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$1900 million,2293 Mbbl; 5 Mbbl,,Large,Mesopotamia,Soviet Union,22773 km 2,http://blocgame.com/stats.php?id=64742,,
The Shitposters,The Pez,The Order,99k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1899 million,261 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,44938 km 2,http://blocgame.com/stats.php?id=63636,,
Losong,Hafirus,PIRATES,125k active personnel,14 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,30 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1890 million,77 Mbbl,Untapped,Very Powerful,Pacific Rim,Neutral,48724 km 2,http://blocgame.com/stats.php?id=60570,,1 Tons
Chaos county,Chavo,The United Nations,90k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 22 hours ago,13 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1886 million,7525 Mbbl,Untapped,Large,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=49736,,
Ipoh,QiffahsyII,SPQR,140k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Poor,last online 20 hours ago,9 Hundred Tons per month,17 Mbbl per month,Central Planning,$1884 million,155 Mbbl; 17 Mbbl,Plentiful,Powerful,Arabia,Soviet Union,34185 km 2,http://blocgame.com/stats.php?id=62127,,
Llorxye,qiffahsy,PIRATES,192k active personnel,2 ships,Korean War surplus,Angelic,3 factories,Good,last online 12 hours ago,17 Hundred Tons per month,4 Mbbl per month,Central Planning,$1883 million,345 Mbbl; 4 Mbbl,Untapped,Large,East Indies,Soviet Union,29223 km 2,http://blocgame.com/stats.php?id=61688,,
Black Pearl,Jacks Sparrows,Celestial Beings�,19k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 44 hours ago,18 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1879 million,49 Mbbl,,Large,Southern Cone,Soviet Union,17157 km 2,http://blocgame.com/stats.php?id=63631,,
Stings,Sting,The Federal Colonies,125k active personnel,1 ships,Korean War surplus,Normal,2 factories,Standard,last online 1 hours ago,19 Hundred Tons per month,21 Mbbl per month,Free Market,$1877 million,3871 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,29507 km 2,http://blocgame.com/stats.php?id=62660,,
Rimba Bara,hasnah53,Interpol,41k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,15 Hundred Tons per month,2 Mbbl per month,Central Planning,$1872 million,8 Mbbl; 2 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,24642 km 2,http://blocgame.com/stats.php?id=61603,,
kodiang,tester2,The United Nations,62k active personnel,6 ships,Korean War surplus,Nice,5 factories,Elite,last online 14 hours ago,26 Hundred Tons per month,14 Mbbl per month,Free Market,$1871 million,30 Mbbl,Plentiful,Very Powerful,Pacific Rim,United States,30298 km 2,http://blocgame.com/stats.php?id=60531,,
KOHREA,Kim Jong Ill,The Order,94k active personnel,5 ships,Korean War surplus,Isolated,3 factories,Good,last online 1 hours ago,24 Hundred Tons per month,12 Mbbl per month,Central Planning,$1866 million,87 Mbbl; 12 Mbbl,Depleted,Large,China,Soviet Union,27320 km 2,http://blocgame.com/stats.php?id=63926,,
Benus Prime,benmetcalfe8,SPQR,95k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,27 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1862 million,883 Mbbl,Untapped,Very Powerful,East Africa,United States,24741 km 2,http://blocgame.com/stats.php?id=63643,,
