country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Asians,bigyihsuan,The High Council,36k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 26 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1131 million,364 Mbbl; 2 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,16667 km 2,http://blocgame.com/stats.php?id=41551,
Cyleia,Silas Adar,The Order,41k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,6 Hundred Tons per month,5 Mbbl per month,Free Market,$1127 million,555 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Mesoamerica,United States,28634 km 2,http://blocgame.com/stats.php?id=62784,
Ivalice,Nighthawk571,Interpol,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,16 Hundred Tons per month,14 Mbbl per month,Central Planning,$1110 million,2826 Mbbl; 14 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,
German Empire,Frederick the Great,SPQR,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,14 Hundred Tons per month,5 Mbbl per month,Central Planning,$1108 million,4418 Mbbl,Untapped,Large,Egypt,Soviet Union,27600 km 2,http://blocgame.com/stats.php?id=63053,
al-Bahrayn,dbdb,The Order,56k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$1102 million,1172 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,32888 km 2,http://blocgame.com/stats.php?id=59775,
South Uganda,Dr. Idi Amin,Brotherhood of Zion,71k active personnel,2 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,29 Hundred Tons per month,4 Mbbl per month,Central Planning,$1096 million,452 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Southern Africa,Soviet Union,39393 km 2,http://blocgame.com/stats.php?id=63128,
Markovia,RDM HC,The Federal Colonies,69k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,last online 2 hours ago,13 Hundred Tons per month,7 Mbbl per month,Free Market,$1085 million,424 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Caribbean,United States,39075 km 2,http://blocgame.com/stats.php?id=58369,
Malaysia.,Tuanku Adam Zhafri,PIRATES,51k active personnel,0 ships,,First World War surplus,Pariah,2 factories,Good,online now,10 Hundred Tons per month,9 Mbbl per month,Central Planning,$1073 million,301 Mbbl; 9 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,28518 km 2,http://blocgame.com/stats.php?id=63032,
Lorigan,Lorigan,The High Council,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,15 Hundred Tons per month,8 Mbbl per month,Central Planning,$1071 million,433 Mbbl; 8 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,36653 km 2,http://blocgame.com/stats.php?id=59787,
bakhang,cukobi,The Order,51k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Standard,last online 19 hours ago,17 Hundred Tons per month,7 Mbbl per month,Central Planning,$1068 million,1404 Mbbl; 7 Mbbl,Untapped,Large,Atlas,Soviet Union,40085 km 2,http://blocgame.com/stats.php?id=60485,
Batu putih,Harzan,The Federal Colonies,21k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$1057 million,262 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,13310 km 2,http://blocgame.com/stats.php?id=61926,
Yummy Foods,iiruka,Interpol,99k active personnel,1 ships,,Second World War surplus,Nice,3 factories,Elite,online now,42 Hundred Tons per month,1 Mbbl per month,Free Market,$1051 million,80 Mbbl,Untapped,Large,Pacific Rim,United States,41667 km 2,http://blocgame.com/stats.php?id=54376,
VinnyNation,VinnyRuler,Brotherhood of Zion,47k active personnel,0 ships,,Second World War surplus,Questionable,1 factory,Elite,last online 2 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$1040 million,343 Mbbl; 4 Mbbl,,Small,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,
ZAMENTA,ShAh FAr HAn,The Order,80k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Standard,online now,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$1027 million,340 Mbbl; 7 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,41322 km 2,http://blocgame.com/stats.php?id=61998,1 Tons
Cirno,jc99,The Federal Colonies,58k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,25 Hundred Tons per month,2 Mbbl per month,Free Market,$1021 million,290 Mbbl,Untapped,Mediocre,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,
Kritch,Zorn,Brotherhood of Nod,83k active personnel,0 ships,,First World War surplus,Nice,1 factory,Good,online now,16 Hundred Tons per month,4 Mbbl per month,Central Planning,$1019 million,660 Mbbl; 4 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,40466 km 2,http://blocgame.com/stats.php?id=63155,
LOCAI,Agumentic,Brotherhood of Zion,27k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,7 Hundred Tons per month,3 Mbbl per month,Free Market,$1006 million,203 Mbbl; 3 Mbbl,Untapped,Large,The Subcontinent,United States,36048 km 2,http://blocgame.com/stats.php?id=53011,
Shambala,Feranon,Brotherhood of Nod,20k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$1005 million,260 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,31241 km 2,http://blocgame.com/stats.php?id=41268,1 Tons
Jebawka,Shetay,The Order,77k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 10 hours ago,10 Hundred Tons per month,9 Mbbl per month,Free Market,$1001 million,2167 Mbbl,Untapped,Meagre,Arabia,United States,22255 km 2,http://blocgame.com/stats.php?id=54304,
Krasnyyikistan,JohnTheGreat,Comintern,75k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,7 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$999 million,3822 Mbbl,Untapped,Large,Arabia,Soviet Union,27972 km 2,http://blocgame.com/stats.php?id=50209,
Mzab,Cuma Thurman,Brotherhood of Zion,55k active personnel,1 ships,,First World War surplus,Angelic,2 factories,Good,online now,15 Hundred Tons per month,12 Mbbl per month,Central Planning,$992 million,4512 Mbbl; 12 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,36773 km 2,http://blocgame.com/stats.php?id=63775,
Morjei,FlairWoW,Brotherhood of Zion,58k active personnel,0 ships,,First World War surplus,Angelic,2 factories,Standard,online now,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$991 million,107 Mbbl; 3 Mbbl,Plentiful,Mediocre,Indochina,Soviet Union,39954 km 2,http://blocgame.com/stats.php?id=53068,
Cameronia,Cameron Saxonson,Che Guevara League,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,14 Hundred Tons per month,9 Mbbl per month,Central Planning,$970 million,464 Mbbl; 9 Mbbl,Untapped,Mediocre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,
Conferan,Cryptox,The High Council,79k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$967 million,537 Mbbl,Untapped,Powerful,East Indies,Soviet Union,39512 km 2,http://blocgame.com/stats.php?id=56710,1 Tons
Sepidajistan,Shah Squid,Al-Qassam Brigades,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$966 million,3781 Mbbl; 3 Mbbl,,Small,Atlas,Soviet Union,15382 km 2,http://blocgame.com/stats.php?id=59462,
Hansetica,Svan,The Order,24k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,11 Hundred Tons per month,4 Mbbl per month,Central Planning,$956 million,9 Mbbl; 4 Mbbl,Plentiful,None,China,Soviet Union,26156 km 2,http://blocgame.com/stats.php?id=63390,
Asiana,El_Xanatos,The High Council,53k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Good,last online 2 hours ago,19 Hundred Tons per month,4 Mbbl per month,Central Planning,$954 million,176 Mbbl; 4 Mbbl,Untapped,Meagre,Indochina,Soviet Union,41507 km 2,http://blocgame.com/stats.php?id=62221,
Ekodebota,tfwqtp2tlgf|;3,The High Council,49k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,15 Hundred Tons per month,8 Mbbl per month,Central Planning,$952 million,2367 Mbbl; 8 Mbbl,Plentiful,Large,Atlas,Soviet Union,28005 km 2,http://blocgame.com/stats.php?id=53422,
Tandak,jimmyyus,PIRATES,49k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,8 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$949 million,5251 Mbbl; 7 Mbbl,,Small,Egypt,United States,22064 km 2,http://blocgame.com/stats.php?id=62201,
constania,Comrade,Divine League,37k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Elite,last online 1 hours ago,13 Hundred Tons per month,6 Mbbl per month,Central Planning,$949 million,213 Mbbl; 6 Mbbl,Untapped,Mediocre,Congo,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=62606,
Guadianstan,Guadian Bakar,Followers of Guadian,31k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$949 million,308 Mbbl,Near Depletion,Meagre,Gran Colombia,Soviet Union,25229 km 2,http://blocgame.com/stats.php?id=63250,
Worthless Sand,Spirit of Saddam Hussein,Brotherhood of Nod,19k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 4 hours ago,11 Hundred Tons per month,4 Mbbl per month,Central Planning,$945 million,3703 Mbbl; 4 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63192,
North Nubia,Sean Tony,The United Nations,39k active personnel,1 ships,,Second World War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,25 Hundred Tons per month,10 Mbbl per month,Central Planning,$926 million,232 Mbbl; 10 Mbbl,Plentiful,Mediocre,Congo,Soviet Union,20349 km 2,http://blocgame.com/stats.php?id=63084,
Valtania,Kelvin D. Makumbi,,71k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,last online 7 hours ago,15 Hundred Tons per month,6 Mbbl per month,Central Planning,$925 million,232 Mbbl; 6 Mbbl,Untapped,Mediocre,Mesoamerica,Soviet Union,28457 km 2,http://blocgame.com/stats.php?id=62525,
Glubistan,Glub,SPQR,38k active personnel,0 ships,,First World War surplus,Nice,None,Undisciplined Rabble,online now,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$924 million,1641 Mbbl; 10 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,22469 km 2,http://blocgame.com/stats.php?id=63027,
Lombardy,Aistulf,The Order,59k active personnel,0 ships,,First World War surplus,Angelic,2 factories,Standard,online now,20 Hundred Tons per month,11 Mbbl per month,Free Market,$922 million,6478 Mbbl; 11 Mbbl,Untapped,Mediocre,Persia,United States,41283 km 2,http://blocgame.com/stats.php?id=63882,
Pan-demo-nium,Raja,The Order,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 31 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$920 million,194 Mbbl; 2 Mbbl,,Somewhat Large,The Subcontinent,Soviet Union,18189 km 2,http://blocgame.com/stats.php?id=63195,
pelle,pelle,The Order,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,23 Hundred Tons per month,3 Mbbl per month,Central Planning,$917 million,538 Mbbl; 3 Mbbl,Untapped,Very Powerful,China,Soviet Union,44192 km 2,http://blocgame.com/stats.php?id=52372,
Gobi,Saint Gobi,Brotherhood of Zion,61k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,15 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$915 million,401 Mbbl,Plentiful,Somewhat Large,Congo,United States,24905 km 2,http://blocgame.com/stats.php?id=61919,
Robots,stormbot28,Interpol,56k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 81 hours ago,8 Hundred Tons per month,,Free Market,$913 million,,Untapped,Mediocre,Caribbean,United States,13613 km 2,http://blocgame.com/stats.php?id=40242,
Eisen,Balthazaar,The Order,47k active personnel,1 ships,,First World War surplus,Nice,2 factories,Good,online now,17 Hundred Tons per month,8 Mbbl per month,Central Planning,$906 million,331 Mbbl; 8 Mbbl,Untapped,Powerful,China,Soviet Union,47604 km 2,http://blocgame.com/stats.php?id=53566,
Tamil Kingdom,Chola I,Brotherhood of Zion,73k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,online now,40 Hundred Tons per month,7 Mbbl per month,Central Planning,$904 million,340 Mbbl; 7 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,44983 km 2,http://blocgame.com/stats.php?id=60964,1 Tons
DFWEFWEF,dmc5,Interpol,28k active personnel,0 ships,,First World War surplus,Nice,1 factory,Standard,online now,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$902 million,5023 Mbbl; 4 Mbbl,Untapped,Small,Arabia,Soviet Union,35376 km 2,http://blocgame.com/stats.php?id=55118,
Lubekran,septima,Interpol,26k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 21 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$901 million,10 Mbbl; 3 Mbbl,Untapped,Meagre,Indochina,Soviet Union,11120 km 2,http://blocgame.com/stats.php?id=62568,
Almania,Almanich,Brotherhood of Nod,37k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,2 Hundred Tons per month,,Central Planning,$899 million,80 Mbbl,Untapped,Mediocre,China,Soviet Union,41200 km 2,http://blocgame.com/stats.php?id=51725,
Texastan,Rebel Lord,Interpol,60k active personnel,2 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,online now,19 Hundred Tons per month,20 Mbbl per month,Central Planning,$899 million,5054 Mbbl; 20 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,44796 km 2,http://blocgame.com/stats.php?id=58149,
mani,mani,SPQR,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,8 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$895 million,351 Mbbl,Untapped,Small,Persia,Neutral,9190 km 2,http://blocgame.com/stats.php?id=62912,
the Haunted,thedrunkenarchitect,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,22 Hundred Tons per month,4 Mbbl per month,Central Planning,$895 million,370 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Southern Africa,Soviet Union,34025 km 2,http://blocgame.com/stats.php?id=63020,
Hajoki,Makao,The Khilafah,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 38 hours ago,3 Hundred Tons per month,11 Mbbl per month,Free Market,$745 million,1046 Mbbl,Untapped,None,Atlas,Soviet Union,7724 km 2,http://blocgame.com/stats.php?id=60093,
Etiwan,Latvu,The High Council,29k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,17 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$892 million,421 Mbbl,Untapped,Mediocre,Amazonia,United States,27420 km 2,http://blocgame.com/stats.php?id=60056,
Leinad,bloodywaffles12,The United Nations,33k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 17 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$887 million,126 Mbbl; 5 Mbbl,Untapped,Mediocre,China,Soviet Union,20307 km 2,http://blocgame.com/stats.php?id=59332,
Senglia,mreid2112,Farmington Brigade,7k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 81 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$887 million,2 Mbbl,Untapped,Meagre,Indochina,Soviet Union,9288 km 2,http://blocgame.com/stats.php?id=62920,
Tyanra,SaffronMerchant,SPQR,46k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,16 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$881 million,1198 Mbbl; 2 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,33274 km 2,http://blocgame.com/stats.php?id=60365,
Communistutopia,Bill Broskis,The Order,56k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,14 Hundred Tons per month,9 Mbbl per month,Central Planning,$877 million,4771 Mbbl; 9 Mbbl,Untapped,Mediocre,Persia,Soviet Union,32240 km 2,http://blocgame.com/stats.php?id=49796,
Ikeland,ike the freakin awesome,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 149 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$875 million,235 Mbbl; 2 Mbbl,Untapped,Meagre,China,Soviet Union,12818 km 2,http://blocgame.com/stats.php?id=62694,
Zuyazayuza,Zuyazayuza,Brotherhood of Zion,77k active personnel,2 ships,,First World War surplus,Gandhi-like,2 factories,Standard,online now,17 Hundred Tons per month,3 Mbbl per month,Free Market,$872 million,338 Mbbl,Untapped,Somewhat Large,Caribbean,United States,44680 km 2,http://blocgame.com/stats.php?id=62470,
The NLR,Darknight,Divine League,55k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Standard,online now,46 Hundred Tons per month,3 Mbbl per month,Central Planning,$870 million,110 Mbbl; 3 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,41151 km 2,http://blocgame.com/stats.php?id=49701,
raja_png,DiDi27,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 7 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$870 million,228 Mbbl; 4 Mbbl,Untapped,None,Pacific Rim,Soviet Union,9083 km 2,http://blocgame.com/stats.php?id=62000,
Zeon Alliance,Char Aznable,The High Council,50k active personnel,5 ships,,First World War surplus,Gandhi-like,2 factories,Elite,last online 13 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$870 million,12 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,United States,29079 km 2,http://blocgame.com/stats.php?id=62248,1 Tons
Alamo,linksith,The United Nations,15k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$867 million,4061 Mbbl,Untapped,None,Mesopotamia,United States,11008 km 2,http://blocgame.com/stats.php?id=40536,
Fongelesia,Fong,The High Council,3k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,14 Hundred Tons per month,4 Mbbl per month,Free Market,$856 million,405 Mbbl,Untapped,Mediocre,Pacific Rim,United States,23629 km 2,http://blocgame.com/stats.php?id=63041,
Thair,Tacoonastick,Brotherhood of Zion,27k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$854 million,274 Mbbl; 4 Mbbl,Plentiful,None,Congo,Soviet Union,15851 km 2,http://blocgame.com/stats.php?id=60955,
Carpentaria,fuerza,PIRATES,27k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 72 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$851 million,342 Mbbl,Untapped,Mediocre,East Indies,Neutral,19212 km 2,http://blocgame.com/stats.php?id=59901,
Supercell,Charlotte,The Federal Colonies,45k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$850 million,185 Mbbl,Untapped,Meagre,East Indies,Neutral,24512 km 2,http://blocgame.com/stats.php?id=48901,
Wafflonia,Stellarwaffle,SPQR,50k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Good,last online 7 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$849 million,4151 Mbbl; 6 Mbbl,Untapped,Mediocre,Egypt,Soviet Union,32849 km 2,http://blocgame.com/stats.php?id=63064,
Reim,Azrael,The High Council,59k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$848 million,453 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,40120 km 2,http://blocgame.com/stats.php?id=41073,
Mesopotamia,Arcturus,The Order,59k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 18 hours ago,15 Hundred Tons per month,10 Mbbl per month,Free Market,$847 million,2126 Mbbl,Untapped,Mediocre,Mesopotamia,United States,35274 km 2,http://blocgame.com/stats.php?id=42045,
The Marintinia,Edington,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 1 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$845 million,5 Mbbl,Untapped,Mediocre,Southern Cone,Soviet Union,14686 km 2,http://blocgame.com/stats.php?id=61912,
Honesty,Fury,SPQR,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 10 hours ago,11 Hundred Tons per month,,Free Market,$842 million,,Untapped,None,Mesopotamia,United States,9266 km 2,http://blocgame.com/stats.php?id=62094,
SOPF,Johnathinski Weston,Farmington Brigade,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 35 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$842 million,244 Mbbl; 4 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,20128 km 2,http://blocgame.com/stats.php?id=62841,
Memiaya,MrRoth,Che Guevara League,58k active personnel,0 ships,,Second World War surplus,Questionable,1 factory,Standard,online now,22 Hundred Tons per month,5 Mbbl per month,Central Planning,$842 million,533 Mbbl; 5 Mbbl,Untapped,Large,Caribbean,Soviet Union,45699 km 2,http://blocgame.com/stats.php?id=62980,1 Tons
Zinlandia,Alaah,Che Guevara League,49k active personnel,0 ships,,First World War surplus,Good,1 factory,Standard,last online 5 hours ago,26 Hundred Tons per month,5 Mbbl per month,Central Planning,$841 million,57 Mbbl,Untapped,Somewhat Large,Amazonia,Soviet Union,39560 km 2,http://blocgame.com/stats.php?id=45831,
TheDarkSide,LordVader,The Federal Colonies,55k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,19 Hundred Tons per month,1 Mbbl per month,Central Planning,$840 million,403 Mbbl; 1 Mbbl,,Large,East Indies,Soviet Union,42390 km 2,http://blocgame.com/stats.php?id=63139,
Yar,Johnny Depth,,2k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 11 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$839 million,108 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,9175 km 2,http://blocgame.com/stats.php?id=62769,
