country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Harezland,Adam harez,The Order,51k active personnel,2 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$2109 million,299 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,16752 km 2,http://blocgame.com/stats.php?id=60587,,
Hansetica,Svan,,10k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 139 hours ago,18 Hundred Tons per month,8 Mbbl per month,Central Planning,$2109 million,111 Mbbl; 8 Mbbl,Untapped,Meagre,China,Soviet Union,20320 km 2,http://blocgame.com/stats.php?id=63390,,
Southern Africa,TheMaster_ZA,The Order,70k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,32 Hundred Tons per month,5 Mbbl per month,Central Planning,$2102 million,190 Mbbl,Untapped,Large,Southern Africa,Soviet Union,49553 km 2,http://blocgame.com/stats.php?id=48410,,
Cameronia,Cameron Saxonson,Steel Brotherhood,58k active personnel,3 ships,Second World War surplus,Angelic,2 factories,Good,last online 25 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$2090 million,378 Mbbl; 10 Mbbl,Untapped,Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
German Empire,Frederick the Great,SPQR,23k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 10 hours ago,14 Hundred Tons per month,7 Mbbl per month,Central Planning,$2087 million,4216 Mbbl,,Powerful,Egypt,Soviet Union,26527 km 2,http://blocgame.com/stats.php?id=63053,,
Almania,Almanich,Brotherhood of Nod,45k active personnel,0 ships,Second World War surplus,Good,3 factories,Elite,online now,2 Hundred Tons per month,,Central Planning,$2073 million,171 Mbbl,Untapped,Very Powerful,China,Soviet Union,52163 km 2,http://blocgame.com/stats.php?id=51725,,
Cirno,jc99,The Federal Colonies,138k active personnel,3 ships,Second World War surplus,Gandhi-like,5 factories,Standard,last online 1 hours ago,34 Hundred Tons per month,2 Mbbl per month,Free Market,$2053 million,230 Mbbl,Untapped,Large,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
Mzab,Cuma Thurman,Brotherhood of Nod,75k active personnel,4 ships,Second World War surplus,Questionable,3 factories,Elite,last online 6 hours ago,25 Hundred Tons per month,16 Mbbl per month,Central Planning,$2043 million,4079 Mbbl; 16 Mbbl,Untapped,Large,Atlas,Soviet Union,38538 km 2,http://blocgame.com/stats.php?id=63775,,
Bloodied Stools,cowds,The Divine Council,91k active personnel,0 ships,Second World War surplus,Normal,2 factories,Standard,last online 4 hours ago,25 Hundred Tons per month,12 Mbbl per month,Central Planning,$1984 million,203 Mbbl; 12 Mbbl,Plentiful,Powerful,Gran Colombia,Soviet Union,33516 km 2,http://blocgame.com/stats.php?id=56997,,
Conferan,Cryptox,The Divine Council,98k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,21 Hundred Tons per month,6 Mbbl per month,Central Planning,$1981 million,371 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,46154 km 2,http://blocgame.com/stats.php?id=56710,1 Tons,
Conrad,Waled,SPQR,60k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Good,online now,20 Hundred Tons per month,16 Mbbl per month,Central Planning,$1981 million,4544 Mbbl; 16 Mbbl,Near Depletion,Large,Egypt,Soviet Union,17322 km 2,http://blocgame.com/stats.php?id=62640,,5%
Feffiopia,Serloks,The Divine Council,70k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 16 hours ago,33 Hundred Tons per month,11 Mbbl per month,Central Planning,$1980 million,320 Mbbl,Untapped,Powerful,The Subcontinent,Soviet Union,24983 km 2,http://blocgame.com/stats.php?id=46505,,
Ivalice,Nighthawk571,Interpol,79k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,28 Hundred Tons per month,25 Mbbl per month,Central Planning,$1970 million,2234 Mbbl; 25 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,,
Femtonesia,1101,Comintern,6k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 67 hours ago,42 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1969 million,30 Mbbl; 6 Mbbl,Plentiful,Mediocre,Pacific Rim,Neutral,27217 km 2,http://blocgame.com/stats.php?id=63083,,
Markovia,RDM HC,The Federal Colonies,81k active personnel,4 ships,Second World War surplus,Angelic,3 factories,Elite,last online 9 hours ago,24 Hundred Tons per month,12 Mbbl per month,Free Market,$1959 million,578 Mbbl; 12 Mbbl,Untapped,Large,Caribbean,United States,39654 km 2,http://blocgame.com/stats.php?id=58369,,
Cubania,General Fidelis,The Order,79k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,39 Hundred Tons per month,10 Mbbl per month,Central Planning,$1955 million,129 Mbbl; 10 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,56421 km 2,http://blocgame.com/stats.php?id=47349,,
Crimea,Hayro Khan,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$1952 million,3485 Mbbl; 11 Mbbl,Near Depletion,Somewhat Large,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
durkastan,ned kelly,SPQR,62k active personnel,6 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,26 Hundred Tons per month,23 Mbbl per month,Mixed Economy,$1941 million,2844 Mbbl,Untapped,Mediocre,Arabia,United States,36464 km 2,http://blocgame.com/stats.php?id=40488,,
Cyleia,Silas Adar,,6k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 97 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$1940 million,194 Mbbl; 6 Mbbl,Untapped,Mediocre,Mesoamerica,United States,15440 km 2,http://blocgame.com/stats.php?id=62784,,
Glubistan,Glub,SPQR,78k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$1936 million,1585 Mbbl; 13 Mbbl,Untapped,Large,Arabia,Soviet Union,23779 km 2,http://blocgame.com/stats.php?id=63027,,
Mmhat,Homermustdie,The Divine Council,38k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,14 Hundred Tons per month,2 Mbbl per month,Free Market,$1933 million,135 Mbbl; 2 Mbbl,Untapped,Mediocre,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,,
Etiwan,Latvu,The Divine Council,9k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 63 hours ago,19 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1920 million,297 Mbbl,Untapped,Mediocre,Amazonia,United States,24305 km 2,http://blocgame.com/stats.php?id=60056,,
CTSKRR,CTSKRR,The Divine Council,18k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 22 hours ago,11 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1918 million,291 Mbbl; 8 Mbbl,Untapped,Mediocre,China,Soviet Union,14979 km 2,http://blocgame.com/stats.php?id=60811,,
Johor,Helmi Omar,The Khilafah,5k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1905 million,161 Mbbl; 5 Mbbl,Depleted,Somewhat Large,Pacific Rim,Neutral,15826 km 2,http://blocgame.com/stats.php?id=60442,,
Alexandrastan,TWAIN,Brotherhood of Nod,47k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 19 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1902 million,1904 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Texastan,Rebel Lord,Interpol,90k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 12 hours ago,23 Hundred Tons per month,24 Mbbl per month,Central Planning,$1900 million,6617 Mbbl; 24 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,51939 km 2,http://blocgame.com/stats.php?id=58149,,
The NLR,Darknight,The Order,58k active personnel,4 ships,Korean War surplus,Gandhi-like,2 factories,Good,online now,61 Hundred Tons per month,4 Mbbl per month,Central Planning,$1890 million,155 Mbbl; 4 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,53931 km 2,http://blocgame.com/stats.php?id=49701,,
Nueva Galicia,FedericoDionisi,Che Guevara League,28k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 35 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1889 million,33 Mbbl; 2 Mbbl,Untapped,Large,Southern Cone,Soviet Union,19743 km 2,http://blocgame.com/stats.php?id=60349,,
Ferma,President Jacobo Vincenzo,The Order,45k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 7 hours ago,25 Hundred Tons per month,,Free Market,$1885 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Lorigan,Lorigan,The Divine Council,59k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 19 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$1876 million,193 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Amazonia,Soviet Union,37619 km 2,http://blocgame.com/stats.php?id=59787,,
Krakozhia,Ilyich,Interpol,78k active personnel,2 ships,Second World War surplus,Angelic,2 factories,Good,last online 6 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$1873 million,66 Mbbl; 3 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,27347 km 2,http://blocgame.com/stats.php?id=39065,,
Drelinka,Catheline lebran,SPQR,34k active personnel,0 ships,First World War surplus,Isolated,1 factory,Elite,last online 11 hours ago,4 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1871 million,1335 Mbbl,Untapped,Small,Persia,Neutral,6063 km 2,http://blocgame.com/stats.php?id=61556,,
Sepidajistan,Shah Squid,Al-Qassam Brigades,35k active personnel,0 ships,Second World War surplus,Normal,1 factory,Elite,online now,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1864 million,3691 Mbbl; 2 Mbbl,,Powerful,Atlas,Soviet Union,13917 km 2,http://blocgame.com/stats.php?id=59462,,
Asiana,El_Xanatos,The Divine Council,59k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,26 Hundred Tons per month,7 Mbbl per month,Central Planning,$1854 million,22 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Indochina,Soviet Union,50746 km 2,http://blocgame.com/stats.php?id=62221,,
Leinad,bloodywaffles12,The United Nations,93k active personnel,1 ships,Second World War surplus,Nice,3 factories,Good,last online 22 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$1849 million,315 Mbbl; 7 Mbbl,Untapped,Large,China,Soviet Union,18178 km 2,http://blocgame.com/stats.php?id=59332,,
Jerung Hantu,Syark Land,PIRATES,22k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Standard,online now,6 Hundred Tons per month,7 Mbbl per month,Free Market,$1849 million,967 Mbbl,Near Depletion,Somewhat Large,Arabia,United States,12917 km 2,http://blocgame.com/stats.php?id=60505,,
Thair,Tacoonastick,The Order,28k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$1846 million,410 Mbbl; 5 Mbbl,Near Depletion,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Lubekran,septima,Interpol,56k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,last online 2 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$1841 million,5 Mbbl,Plentiful,Large,Indochina,Soviet Union,7648 km 2,http://blocgame.com/stats.php?id=62568,,
Selja,Whalenator,Brotherhood of Nod,57k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 15 hours ago,19 Hundred Tons per month,8 Mbbl per month,Central Planning,$1838 million,3371 Mbbl; 8 Mbbl,,Mediocre,Persia,Soviet Union,31274 km 2,http://blocgame.com/stats.php?id=63172,,
the Haunted,thedrunkenarchitect,The Order,59k active personnel,3 ships,Second World War surplus,Nice,3 factories,Elite,online now,29 Hundred Tons per month,4 Mbbl per month,Central Planning,$1834 million,426 Mbbl; 4 Mbbl,Plentiful,Very Powerful,Southern Africa,Soviet Union,36676 km 2,http://blocgame.com/stats.php?id=63020,,
South Uganda,Dr. Idi Amin,The Divine Council,169k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$1833 million,408 Mbbl; 6 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,41306 km 2,http://blocgame.com/stats.php?id=63128,,
shair,shair,The Divine Council,76k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Standard,online now,30 Hundred Tons per month,11 Mbbl per month,Central Planning,$1828 million,138 Mbbl,Depleted,Large,East Indies,Soviet Union,40972 km 2,http://blocgame.com/stats.php?id=62199,,
Kyranistan,Michael Hussain,,2k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 5 hours ago,1 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$1826 million,4057 Mbbl; 1 Mbbl,Untapped,Large,Persia,Neutral,16221 km 2,http://blocgame.com/stats.php?id=61263,,
Lombardy,Aistulf,The Order,70k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,online now,20 Hundred Tons per month,18 Mbbl per month,Free Market,$1824 million,7612 Mbbl,,Somewhat Large,Persia,United States,49687 km 2,http://blocgame.com/stats.php?id=63882,,
Jebawka,Shetay,The Order,95k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 16 hours ago,14 Hundred Tons per month,10 Mbbl per month,Free Market,$1817 million,3001 Mbbl,Untapped,Mediocre,Arabia,United States,28692 km 2,http://blocgame.com/stats.php?id=54304,,
Treehouse,Number One,The Divine Council,30k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$1816 million,356 Mbbl; 3 Mbbl,Untapped,Large,Indochina,United States,20036 km 2,http://blocgame.com/stats.php?id=58889,,
Zeon Alliance,Char Aznable,The Divine Council,80k active personnel,6 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1814 million,216 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,33932 km 2,http://blocgame.com/stats.php?id=62248,1 Tons,
Classia,Classic,Steel Brotherhood,23k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,16 Hundred Tons per month,12 Mbbl per month,Mixed Economy,$1814 million,306 Mbbl,Near Depletion,Large,China,United States,36898 km 2,http://blocgame.com/stats.php?id=63652,,
Lothl�rien,Galadriel,,153k active personnel,11 ships,Second World War surplus,Gandhi-like,9 factories,Elite,last online 5 hours ago,32 Hundred Tons per month,32 Mbbl per month,Free Market,$1809 million,11304 Mbbl; 32 Mbbl,Near Depletion,Very Powerful,Atlas,United States,31517 km 2,http://blocgame.com/stats.php?id=64165,,
