country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Sovngarde,Farron47,The Order,34k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,19 Hundred Tons per month,5 Mbbl per month,Central Planning,$1648 million,596 Mbbl; 5 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,40749 km 2,http://blocgame.com/stats.php?id=62626,,
constania,Comrade,The High Council,37k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$1636 million,133 Mbbl; 7 Mbbl,Untapped,Large,Congo,Soviet Union,17509 km 2,http://blocgame.com/stats.php?id=62606,,
VinnyNation,VinnyRuler,Brotherhood of Nod,47k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 17 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$1605 million,291 Mbbl; 4 Mbbl,Untapped,Small,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Alamo,linksith,The United Nations,46k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1589 million,4394 Mbbl,Plentiful,Mediocre,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Morjei,FlairWoW,The High Council,74k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,27 Hundred Tons per month,3 Mbbl per month,Central Planning,$1586 million,95 Mbbl; 3 Mbbl,Untapped,Somewhat Large,Indochina,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=53068,,
Uzbekistanstan,Shaikh Zayer,The Order,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,39 Hundred Tons per month,5 Mbbl per month,Free Market,$1578 million,464 Mbbl,Untapped,Mediocre,Congo,United States,38272 km 2,http://blocgame.com/stats.php?id=47207,,
LOCAI,Agumentic,Brotherhood of Nod,39k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,9 Hundred Tons per month,4 Mbbl per month,Free Market,$1571 million,403 Mbbl; 4 Mbbl,Untapped,Powerful,The Subcontinent,United States,36048 km 2,http://blocgame.com/stats.php?id=53011,,
Shambala,Feranon,Brotherhood of Nod,48k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$1558 million,195 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,31241 km 2,http://blocgame.com/stats.php?id=41268,,1 Tons
Asians,bigyihsuan,The High Council,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Poor,last online 14 hours ago,5 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1557 million,334 Mbbl; 4 Mbbl,Untapped,Small,Pacific Rim,United States,16667 km 2,http://blocgame.com/stats.php?id=41551,,
Biji Kurdistan,Myron2point0,Comintern,53k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$1552 million,3574 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,24822 km 2,http://blocgame.com/stats.php?id=52906,,1 Tons
North Nubia,Sean Tony,N.S.D.A.P,118k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,28 Hundred Tons per month,10 Mbbl per month,Central Planning,$1549 million,118 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Congo,Soviet Union,25593 km 2,http://blocgame.com/stats.php?id=63084,,
Sintra,Daniel Lima,The Order,77k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,14 Hundred Tons per month,9 Mbbl per month,Central Planning,$1520 million,322 Mbbl; 9 Mbbl,Near Depletion,Mediocre,Caribbean,Soviet Union,32286 km 2,http://blocgame.com/stats.php?id=63167,,
Almania,Almanich,Brotherhood of Nod,46k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,2 Hundred Tons per month,,Central Planning,$1515 million,142 Mbbl,Untapped,Large,China,Soviet Union,48605 km 2,http://blocgame.com/stats.php?id=51725,,
Raja Udang,Mario,PIRATES,40k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,last online 4 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$1514 million,249 Mbbl; 5 Mbbl,Plentiful,Small,Pacific Rim,Soviet Union,37278 km 2,http://blocgame.com/stats.php?id=61754,,
Femtonesia,1101,Comintern,20k active personnel,0 ships,First World War surplus,Nice,2 factories,Elite,online now,40 Hundred Tons per month,5 Mbbl per month,Central Planning,$1510 million,135 Mbbl; 5 Mbbl,Depleted,Small,Pacific Rim,Soviet Union,37772 km 2,http://blocgame.com/stats.php?id=63083,,
Cyleia,Silas Adar,The Order,36k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 13 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$1504 million,480 Mbbl; 6 Mbbl,,Mediocre,Mesoamerica,United States,28050 km 2,http://blocgame.com/stats.php?id=62784,,
Cirno,jc99,The Federal Colonies,118k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Standard,online now,34 Hundred Tons per month,2 Mbbl per month,Free Market,$1499 million,264 Mbbl,,Mediocre,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,,1 Tons
pelle,pelle,The Order,65k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,31 Hundred Tons per month,4 Mbbl per month,Central Planning,$1497 million,512 Mbbl; 4 Mbbl,Plentiful,Very Powerful,China,Soviet Union,47331 km 2,http://blocgame.com/stats.php?id=52372,,
Glubistan,Glub,SPQR,58k active personnel,1 ships,Second World War surplus,Questionable,2 factories,Poor,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$1490 million,1806 Mbbl; 13 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,23779 km 2,http://blocgame.com/stats.php?id=63027,,
Zeon Alliance,Char Aznable,The High Council,70k active personnel,6 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1486 million,261 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,32806 km 2,http://blocgame.com/stats.php?id=62248,,1 Tons
Sepidajistan,Shah Squid,Al-Qassam Brigades,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1477 million,3742 Mbbl; 3 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,15382 km 2,http://blocgame.com/stats.php?id=59462,,
Hansetica,Svan,The Order,39k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 69 hours ago,17 Hundred Tons per month,7 Mbbl per month,Central Planning,$1462 million,277 Mbbl; 7 Mbbl,Untapped,Mediocre,China,Soviet Union,25637 km 2,http://blocgame.com/stats.php?id=63390,,
Batu putih,Harzan,The Federal Colonies,54k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1458 million,155 Mbbl,Depleted,Somewhat Large,East Indies,Soviet Union,10850 km 2,http://blocgame.com/stats.php?id=61926,,
BongoBongoBongo,oBerry,The Order,63k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,40 Hundred Tons per month,11 Mbbl per month,Central Planning,$1451 million,184 Mbbl; 11 Mbbl,Plentiful,Mediocre,Congo,Soviet Union,20923 km 2,http://blocgame.com/stats.php?id=63942,,
Cameronia,Cameron Saxonson,Che Guevara League,48k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 22 hours ago,17 Hundred Tons per month,9 Mbbl per month,Central Planning,$1448 million,347 Mbbl; 9 Mbbl,Untapped,Mediocre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Ivalice,Nighthawk571,Interpol,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,23 Hundred Tons per month,20 Mbbl per month,Central Planning,$1442 million,2599 Mbbl; 20 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,,
KingBding,King B,The Order,32k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$1439 million,317 Mbbl; 3 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,25752 km 2,http://blocgame.com/stats.php?id=63205,,
Ekodebota,tfwqtp2tlgf|;3,The High Council,50k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 1 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$1423 million,2617 Mbbl; 13 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,30805 km 2,http://blocgame.com/stats.php?id=53422,,
CTSKRR,CTSKRR,The High Council,64k active personnel,3 ships,Second World War surplus,Axis of Evil,2 factories,Standard,online now,10 Hundred Tons per month,8 Mbbl per month,Central Planning,$1415 million,174 Mbbl; 8 Mbbl,Untapped,Mediocre,China,Soviet Union,21785 km 2,http://blocgame.com/stats.php?id=60811,,
whitmanistan,slim,The Order,64k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 9 hours ago,15 Hundred Tons per month,5 Mbbl per month,Free Market,$1408 million,5252 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,50649 km 2,http://blocgame.com/stats.php?id=36344,,
Lorigan,Lorigan,The High Council,61k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,17 Hundred Tons per month,8 Mbbl per month,Central Planning,$1408 million,329 Mbbl; 8 Mbbl,Plentiful,Mediocre,Amazonia,Neutral,37025 km 2,http://blocgame.com/stats.php?id=59787,,
South Uganda,Dr. Idi Amin,The High Council,119k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,31 Hundred Tons per month,5 Mbbl per month,Central Planning,$1407 million,387 Mbbl; 5 Mbbl,Untapped,Large,Southern Africa,Soviet Union,39393 km 2,http://blocgame.com/stats.php?id=63128,,
Junovia,dontworryaboutit,Interpol,33k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 14 hours ago,14 Hundred Tons per month,5 Mbbl per month,Free Market,$1405 million,531 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,19517 km 2,http://blocgame.com/stats.php?id=63088,,
Harezland,Adam harez,The Order,18k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,online now,10 Hundred Tons per month,9 Mbbl per month,Central Planning,$1400 million,548 Mbbl; 9 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,20389 km 2,http://blocgame.com/stats.php?id=60587,,
Kosan,Whitearcher8,The High Council,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$1392 million,5259 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,27276 km 2,http://blocgame.com/stats.php?id=59227,,
Jerung Hantu,Syark Land,PIRATES,36k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,6 Hundred Tons per month,6 Mbbl per month,Free Market,$1390 million,1533 Mbbl,,Mediocre,Arabia,United States,19167 km 2,http://blocgame.com/stats.php?id=60505,,
Hitlerwasright,Louis C Cuck,The Order,36k active personnel,0 ships,Second World War surplus,Questionable,2 factories,Elite,online now,28 Hundred Tons per month,20 Mbbl per month,Free Market,$1377 million,6765 Mbbl,Depleted,Mediocre,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
the Haunted,thedrunkenarchitect,The Order,59k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,27 Hundred Tons per month,4 Mbbl per month,Central Planning,$1377 million,494 Mbbl; 4 Mbbl,Untapped,Large,Southern Africa,Soviet Union,35990 km 2,http://blocgame.com/stats.php?id=63020,,
Etiwan,Latvu,The High Council,47k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 14 hours ago,19 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1374 million,369 Mbbl,Untapped,Mediocre,Amazonia,United States,27420 km 2,http://blocgame.com/stats.php?id=60056,,
Mzab,Cuma Thurman,Brotherhood of Nod,72k active personnel,3 ships,Second World War surplus,Isolated,3 factories,Elite,last online 1 hours ago,17 Hundred Tons per month,14 Mbbl per month,Central Planning,$1370 million,4349 Mbbl; 14 Mbbl,Untapped,Large,Atlas,Soviet Union,37073 km 2,http://blocgame.com/stats.php?id=63775,,
Markovia,RDM HC,The Federal Colonies,76k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,11 Mbbl per month,Free Market,$1354 million,424 Mbbl; 11 Mbbl,Untapped,Large,Caribbean,United States,39310 km 2,http://blocgame.com/stats.php?id=58369,,
durkastan,ned kelly,SPQR,58k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,24 Hundred Tons per month,19 Mbbl per month,Free Market,$1341 million,2943 Mbbl,Untapped,Mediocre,Arabia,United States,35232 km 2,http://blocgame.com/stats.php?id=40488,,
Leinad,bloodywaffles12,The United Nations,1k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,online now,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1338 million,61 Mbbl; 5 Mbbl,Plentiful,Large,China,Soviet Union,20307 km 2,http://blocgame.com/stats.php?id=59332,,
al-Bahrayn,dbdb,The Order,88k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,8 Hundred Tons per month,9 Mbbl per month,Central Planning,$1337 million,1068 Mbbl; 9 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,32888 km 2,http://blocgame.com/stats.php?id=59775,,
bakhang,cukobi,The Order,67k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 1 hours ago,21 Hundred Tons per month,12 Mbbl per month,Central Planning,$1335 million,1277 Mbbl; 12 Mbbl,Untapped,Large,Atlas,Soviet Union,40085 km 2,http://blocgame.com/stats.php?id=60485,,
Wafflonia,Stellarwaffle,SPQR,58k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Elite,online now,12 Hundred Tons per month,9 Mbbl per month,Central Planning,$1326 million,4170 Mbbl; 9 Mbbl,Plentiful,Mediocre,Egypt,Soviet Union,36938 km 2,http://blocgame.com/stats.php?id=63064,,
Zinlandia,Alaah,Che Guevara League,71k active personnel,0 ships,Second World War surplus,Isolated,1 factory,Good,online now,37 Hundred Tons per month,5 Mbbl per month,Central Planning,$1323 million,381 Mbbl,Plentiful,Mediocre,Amazonia,Soviet Union,47178 km 2,http://blocgame.com/stats.php?id=45831,,
Bendover,Mike Hawk,Farmington Brigade,8k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1318 million,197 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,9080 km 2,http://blocgame.com/stats.php?id=62897,,
Coccoladia,Ernesto Caprone,The Federal Colonies,39k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Standard,last online 1 hours ago,19 Hundred Tons per month,2 Mbbl per month,Central Planning,$1313 million,106 Mbbl; 2 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Conferan,Cryptox,The High Council,99k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,13 Hundred Tons per month,6 Mbbl per month,Central Planning,$1310 million,473 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,42731 km 2,http://blocgame.com/stats.php?id=56710,,1 Tons
Nueva Galicia,FedericoDionisi,Che Guevara League,18k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 1 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1305 million,67 Mbbl; 2 Mbbl,Untapped,Large,Southern Cone,Soviet Union,19743 km 2,http://blocgame.com/stats.php?id=60349,,
Russophia,Mikhail Putin,SPQR,7k active personnel,0 ships,Second World War surplus,Angelic,None,Elite,last online 38 hours ago,3 Hundred Tons per month,8 Mbbl per month,Central Planning,$1293 million,2081 Mbbl; 8 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,6567 km 2,http://blocgame.com/stats.php?id=54426,,
Brunstovia,Zat Other Guy,Interpol,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,10 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1285 million,410 Mbbl; 3 Mbbl,Near Depletion,Meagre,China,United States,12948 km 2,http://blocgame.com/stats.php?id=62648,,
ZAMENTA,ShAh FAr HAn,The Order,90k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Poor,last online 1 hours ago,14 Hundred Tons per month,8 Mbbl per month,Central Planning,$1283 million,412 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,44184 km 2,http://blocgame.com/stats.php?id=61998,,1 Tons
Potatopia,DoomPotato,Brotherhood of Nod,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,9 Hundred Tons per month,13 Mbbl per month,Central Planning,$1277 million,4962 Mbbl; 13 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,29105 km 2,http://blocgame.com/stats.php?id=54037,,
Yummy Foods,iiruka,Interpol,119k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,56 Hundred Tons per month,2 Mbbl per month,Free Market,$1275 million,111 Mbbl,Untapped,Large,Pacific Rim,United States,45784 km 2,http://blocgame.com/stats.php?id=54376,,
Tandak,jimmyyus,PIRATES,37k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,18 Hundred Tons per month,12 Mbbl per month,Free Market,$1275 million,4272 Mbbl; 12 Mbbl,Untapped,Large,Egypt,United States,18204 km 2,http://blocgame.com/stats.php?id=62201,,
Crimea,Hayro Khan,The United Nations,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1260 million,3641 Mbbl; 7 Mbbl,Untapped,None,Atlas,Soviet Union,31646 km 2,http://blocgame.com/stats.php?id=2570,,
Smyrno,Mallow,The Order,66k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,16 Hundred Tons per month,12 Mbbl per month,Central Planning,$1259 million,9493 Mbbl,Plentiful,Large,Arabia,Soviet Union,44721 km 2,http://blocgame.com/stats.php?id=62960,,
SOPF,Johnathinski Weston,The United Nations,37k active personnel,0 ships,Second World War surplus,Nice,1 factory,Good,last online 1 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$1239 million,155 Mbbl; 4 Mbbl,Plentiful,Large,East Indies,Soviet Union,16114 km 2,http://blocgame.com/stats.php?id=62841,,
Lombardy,Aistulf,The Order,58k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,20 Hundred Tons per month,16 Mbbl per month,Free Market,$1237 million,6868 Mbbl; 16 Mbbl,Untapped,Mediocre,Persia,United States,43955 km 2,http://blocgame.com/stats.php?id=63882,,
Wernston,4DaRush,Illuminati,13k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,13 Hundred Tons per month,6 Mbbl per month,Central Planning,$1230 million,141 Mbbl,Plentiful,Small,Pacific Rim,Soviet Union,17439 km 2,http://blocgame.com/stats.php?id=63951,,
Latveria,Doom,The High Council,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 134 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1226 million,2 Mbbl,Untapped,None,Mesopotamia,United States,13747 km 2,http://blocgame.com/stats.php?id=57009,,
Northmarch,Elroy,PIRATES,74k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 12 hours ago,17 Hundred Tons per month,,Central Planning,$1225 million,14 Mbbl,Untapped,Mediocre,Caribbean,United States,14709 km 2,http://blocgame.com/stats.php?id=41629,,
nogoriden3,nogoriden3,,85k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Elite,online now,19 Hundred Tons per month,4 Mbbl per month,Central Planning,$1224 million,226 Mbbl; 4 Mbbl,Near Depletion,Meagre,Indochina,Soviet Union,21167 km 2,http://blocgame.com/stats.php?id=62789,,
Johor,Helmi Omar,The Khilafah,38k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1223 million,55 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,18050 km 2,http://blocgame.com/stats.php?id=60442,,
Guadianstan,Guadian Bakar,,34k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1221 million,144 Mbbl,Untapped,Mediocre,Gran Colombia,Soviet Union,17084 km 2,http://blocgame.com/stats.php?id=63250,,
Surakistahn,Harry Drewer,,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 90 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$1216 million,943 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,5257 km 2,http://blocgame.com/stats.php?id=46090,,
Ferma,President Jacobo Vincenzo,The Order,43k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,25 Hundred Tons per month,,Free Market,$1215 million,178 Mbbl,Plentiful,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Buchepalia,ubiqa,Brotherhood of Nod,40k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,15 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1215 million,66 Mbbl,Untapped,Somewhat Large,Caribbean,United States,19206 km 2,http://blocgame.com/stats.php?id=60734,,
Vanan,Esler,The Order,99k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,30 Hundred Tons per month,4 Mbbl per month,Central Planning,$1213 million,318 Mbbl; 4 Mbbl,Plentiful,Somewhat Large,Congo,Soviet Union,40778 km 2,http://blocgame.com/stats.php?id=63339,,
Hajoki,Makao,The Khilafah,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 150 hours ago,3 Hundred Tons per month,12 Mbbl per month,Free Market,$1207 million,726 Mbbl,Untapped,None,Atlas,United States,6437 km 2,http://blocgame.com/stats.php?id=60093,,
Alexandrastan,TWAIN,Brotherhood of Nod,47k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 17 hours ago,9 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1205 million,2006 Mbbl; 5 Mbbl,Untapped,Mediocre,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Argon,Argus,Interpol,45k active personnel,5 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,23 Hundred Tons per month,27 Mbbl per month,Central Planning,$1203 million,2438 Mbbl; 27 Mbbl,Untapped,Large,Atlas,Soviet Union,40872 km 2,http://blocgame.com/stats.php?id=57323,,
Thair,Tacoonastick,Brotherhood of Nod,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$1199 million,141 Mbbl; 4 Mbbl,Near Depletion,Meagre,Congo,Soviet Union,10570 km 2,http://blocgame.com/stats.php?id=60955,,
