country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
ADAMLAND,adamharez,The Order,40k active personnel,6 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$4567 million,8105 Mbbl; 7 Mbbl,Near Depletion,Powerful,Arabia,Neutral,25870 km 2,http://blocgame.com/stats.php?id=60764,,
Rome Reloaded,Tiberius Ceaser,SPQR,54k active personnel,7 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 15 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$4446 million,4438 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,12961 km 2,http://blocgame.com/stats.php?id=1421,,
Cirno,jc99,The Federal Colonies,159k active personnel,10 ships,Second World War surplus,Gandhi-like,8 factories,Standard,last online 1 hours ago,34 Hundred Tons per month,2 Mbbl per month,Central Planning,$4439 million,172 Mbbl,Plentiful,Very Powerful,Caribbean,Soviet Union,41625 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
Hitlerwasright,Louis C Cuck,The Order,118k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 8 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$4335 million,9195 Mbbl,Untapped,Very Powerful,Arabia,United States,33337 km 2,http://blocgame.com/stats.php?id=59621,,
Cubania,General Fidelis,The Order,118k active personnel,4 ships,Korean War surplus,Gandhi-like,7 factories,Standard,last online 2 hours ago,60 Hundred Tons per month,18 Mbbl per month,Central Planning,$4319 million,18 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,61756 km 2,http://blocgame.com/stats.php?id=47349,,
VinnyNation,VinnyRuler,Brotherhood of Nod,71k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 19 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$4256 million,188 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Conferan,Cryptox,The Order,178k active personnel,10 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$4240 million,167 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,61230 km 2,http://blocgame.com/stats.php?id=56710,,
Ekodebota,tfwqtp2tlgf|;3,Interpol,106k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Poor,last online 1 hours ago,41 Hundred Tons per month,19 Mbbl per month,Central Planning,$4202 million,10496 Mbbl; 19 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,48510 km 2,http://blocgame.com/stats.php?id=53422,1 Tons,
Shambala,Feranon,Brotherhood of Nod,75k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$4180 million,460 Mbbl; 5 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Aminichina,doublepedaldylan,The Order,49k active personnel,5 ships,Second World War surplus,Angelic,2 factories,Good,last online 49 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$4177 million,871 Mbbl; 5 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,27584 km 2,http://blocgame.com/stats.php?id=56720,,
Niggerito,Jejomar Binay,SPQR,130k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Good,online now,42 Hundred Tons per month,5 Mbbl per month,Free Market,$4176 million,129 Mbbl,Untapped,Very Powerful,East Indies,United States,53168 km 2,http://blocgame.com/stats.php?id=63087,,
Reim,Azrael,SPQR,108k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 6 hours ago,35 Hundred Tons per month,11 Mbbl per month,Central Planning,$4158 million,379 Mbbl; 11 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,61628 km 2,http://blocgame.com/stats.php?id=41073,,
Kosan,Whitearcher8,The Order,136k active personnel,6 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 9 hours ago,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$4158 million,6249 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
SettingMoon,Hawk,The Order,36k active personnel,9 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 7 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$4155 million,252 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Korean War surplus,Gandhi-like,6 factories,Elite,online now,30 Hundred Tons per month,12 Mbbl per month,Central Planning,$4120 million,82 Mbbl; 12 Mbbl,Plentiful,Large,China,Soviet Union,32549 km 2,http://blocgame.com/stats.php?id=57265,,
Ken no Taiyou,Hikari,The Order,66k active personnel,10 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 3 hours ago,13 Hundred Tons per month,33 Mbbl per month,Free Market,$4101 million,1855 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,32399 km 2,http://blocgame.com/stats.php?id=64029,,
Johor,Helmi Omar,PIRATES,30k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$4075 million,315 Mbbl; 6 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,18581 km 2,http://blocgame.com/stats.php?id=60442,,
KingBding,King B,The Order,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 27 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$4075 million,137 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Asians,bigyihsuan,The Order,89k active personnel,0 ships,Second World War surplus,Nice,1 factory,Standard,last online 6 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$4055 million,5 Mbbl,Plentiful,Mediocre,Pacific Rim,United States,7387 km 2,http://blocgame.com/stats.php?id=41551,,
Honduras,Inferno666,Pact of Red October,50k active personnel,3 ships,Korean War surplus,Good,3 factories,Elite,last online 1 hours ago,28 Hundred Tons per month,13 Mbbl per month,Central Planning,$4040 million,137 Mbbl; 13 Mbbl,Untapped,Meagre,Mesoamerica,Soviet Union,43690 km 2,http://blocgame.com/stats.php?id=60291,,
Tanah Malaya,Syahmi1089,PIRATES,70k active personnel,9 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 8 hours ago,15 Hundred Tons per month,9 Mbbl per month,Free Market,$4026 million,1242 Mbbl,Untapped,Very Powerful,Arabia,United States,21409 km 2,http://blocgame.com/stats.php?id=60385,,
Ivalice,Nighthawk571,Interpol,70k active personnel,3 ships,Vietnam War surplus,Angelic,5 factories,Elite,last online 10 hours ago,34 Hundred Tons per month,27 Mbbl per month,Central Planning,$4009 million,2525 Mbbl; 27 Mbbl,Plentiful,Very Powerful,Arabia,Soviet Union,49746 km 2,http://blocgame.com/stats.php?id=63060,,
Crimea,Hayro Khan,The Order,98k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,17 Hundred Tons per month,12 Mbbl per month,Central Planning,$3965 million,4213 Mbbl; 12 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
TheDarkSide,LordVader,Misanthropics,30k active personnel,11 ships,Vietnam War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 6 hours ago,24 Hundred Tons per month,4 Mbbl per month,Central Planning,$3965 million,461 Mbbl; 4 Mbbl,Plentiful,Very Powerful,East Indies,Neutral,42946 km 2,http://blocgame.com/stats.php?id=63139,,
Salama�a,Bacardi,The Order,71k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 11 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$3962 million,,Untapped,Large,Southern Cone,Soviet Union,30408 km 2,http://blocgame.com/stats.php?id=63383,1 Tons,
Zanyslavia,Zany Animal,The Order,52k active personnel,4 ships,Second World War surplus,Nice,3 factories,Elite,last online 2 hours ago,27 Hundred Tons per month,13 Mbbl per month,Central Planning,$3934 million,2323 Mbbl; 13 Mbbl,Plentiful,Large,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
Junoma,VicReyes,,5k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 16 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$3916 million,126 Mbbl,Untapped,Powerful,Southern Cone,United States,26391 km 2,http://blocgame.com/stats.php?id=40349,,
Tamarlania,Vagrant,The Order,133k active personnel,51 ships,Korean War surplus,Angelic,8 factories,Elite,online now,74 Hundred Tons per month,67 Mbbl per month,Free Market,$3908 million,2461 Mbbl,Untapped,Very Powerful,Mesopotamia,Neutral,60219 km 2,http://blocgame.com/stats.php?id=61626,,5%
temasik,lawrence,SPQR,14k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$3900 million,349 Mbbl,,Mediocre,East Indies,United States,7951 km 2,http://blocgame.com/stats.php?id=62827,,
Crayola,baker greg,The Order,138k active personnel,2 ships,Second World War surplus,Angelic,5 factories,Standard,last online 2 hours ago,32 Hundred Tons per month,23 Mbbl per month,Central Planning,$3870 million,4044 Mbbl; 23 Mbbl,Untapped,Very Powerful,Egypt,United States,57254 km 2,http://blocgame.com/stats.php?id=63958,,
Psilocybis,Lysergix,Brotherhood of Nod,40k active personnel,9 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,15 Hundred Tons per month,9 Mbbl per month,Central Planning,$3843 million,4745 Mbbl; 9 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
whitmanistan,slim,The Order,130k active personnel,11 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 3 hours ago,18 Hundred Tons per month,10 Mbbl per month,Free Market,$3836 million,6693 Mbbl; 10 Mbbl,Untapped,Powerful,Mesopotamia,United States,62438 km 2,http://blocgame.com/stats.php?id=36344,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,78k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3828 million,75 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Kilij,Yatagan,The Order,99k active personnel,9 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 11 hours ago,25 Hundred Tons per month,15 Mbbl per month,Free Market,$3796 million,4853 Mbbl; 15 Mbbl,Untapped,Large,Mesopotamia,Neutral,26660 km 2,http://blocgame.com/stats.php?id=63687,,
Giant Mechs,OiledDNA,The Order,80k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 52 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3790 million,357 Mbbl; 5 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,144k active personnel,5 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 2 hours ago,34 Hundred Tons per month,42 Mbbl per month,Central Planning,$3783 million,4014 Mbbl; 42 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,63202 km 2,http://blocgame.com/stats.php?id=63100,,
Junovia,dontworryaboutit,Interpol,76k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 97 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$3781 million,136 Mbbl; 7 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Aryana,Williarsk,PIRATES,55k active personnel,5 ships,Second World War surplus,Axis of Evil,2 factories,Elite,online now,32 Hundred Tons per month,3 Mbbl per month,Central Planning,$3775 million,108 Mbbl; 3 Mbbl,,Very Powerful,Gran Colombia,Soviet Union,26875 km 2,http://blocgame.com/stats.php?id=2313,,
Alamo,linksith,SPQR,20k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 78 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$3744 million,4155 Mbbl,Untapped,Powerful,Mesopotamia,United States,15670 km 2,http://blocgame.com/stats.php?id=40536,,
Opallia,Opal,The Order,120k active personnel,11 ships,Korean War surplus,Isolated,3 factories,Good,last online 1 hours ago,37 Hundred Tons per month,6 Mbbl per month,Free Market,$3729 million,303 Mbbl,Untapped,Large,Mesoamerica,United States,50060 km 2,http://blocgame.com/stats.php?id=63666,1 Tons,
Skekenhouse,Kraast,The Order,104k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Poor,online now,50 Hundred Tons per month,39 Mbbl per month,Central Planning,$3714 million,5193 Mbbl; 39 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,69477 km 2,http://blocgame.com/stats.php?id=62962,,
Eleuthera,Gamb,Dictators United,77k active personnel,2 ships,Korean War surplus,Questionable,4 factories,Elite,last online 1 hours ago,29 Hundred Tons per month,17 Mbbl per month,Central Planning,$3671 million,17 Mbbl,,Very Powerful,Caribbean,Soviet Union,22794 km 2,http://blocgame.com/stats.php?id=63029,,
Violent Vegans,SnakeBombs,Interpol,112k active personnel,6 ships,Korean War surplus,Gandhi-like,4 factories,Elite,online now,40 Hundred Tons per month,18 Mbbl per month,Mixed Economy,$3631 million,5596 Mbbl; 18 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,49738 km 2,http://blocgame.com/stats.php?id=48869,,
DFWEFWEF,dmc5,Interpol,80k active personnel,6 ships,Korean War surplus,Angelic,3 factories,Elite,online now,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$3605 million,6873 Mbbl; 6 Mbbl,,Large,Arabia,Soviet Union,55123 km 2,http://blocgame.com/stats.php?id=55118,,
Zorin,NeroRPG,Interpol,43k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,15 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$3579 million,152 Mbbl; 8 Mbbl,,Somewhat Large,Pacific Rim,Soviet Union,12767 km 2,http://blocgame.com/stats.php?id=59970,,
Glubistan,Glub,SPQR,99k active personnel,3 ships,Korean War surplus,Angelic,4 factories,Poor,online now,25 Hundred Tons per month,14 Mbbl per month,Central Planning,$3577 million,1824 Mbbl; 14 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,33967 km 2,http://blocgame.com/stats.php?id=63027,,
Eastasia,accounts being deleted,The Order,96k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$3561 million,654 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,35599 km 2,http://blocgame.com/stats.php?id=63527,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,73k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3560 million,5 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,15693 km 2,http://blocgame.com/stats.php?id=63045,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 21 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$3554 million,1620 Mbbl; 7 Mbbl,Untapped,Powerful,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
nanas,nanas batu,Misanthropics,40k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$3554 million,95 Mbbl; 7 Mbbl,,Somewhat Large,East Indies,Neutral,16750 km 2,http://blocgame.com/stats.php?id=61809,,
Valtania,Kelvin D. Makumbi,Dictators United,171k active personnel,9 ships,Korean War surplus,Nice,3 factories,Standard,online now,27 Hundred Tons per month,16 Mbbl per month,Central Planning,$3549 million,16 Mbbl,Near Depletion,Large,Mesoamerica,Soviet Union,44269 km 2,http://blocgame.com/stats.php?id=62525,,
Khuzestan,Georgy Zhukov,The Federal Colonies,99k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 1 hours ago,22 Hundred Tons per month,12 Mbbl per month,Central Planning,$3542 million,2567 Mbbl; 12 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Southern Africa,TheMaster_ZA,The Order,132k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 7 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$3534 million,33 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51399 km 2,http://blocgame.com/stats.php?id=48410,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,179k active personnel,14 ships,Second World War surplus,Gandhi-like,8 factories,Elite,last online 1 hours ago,46 Hundred Tons per month,16 Mbbl per month,Central Planning,$3525 million,388 Mbbl; 16 Mbbl,,Very Powerful,East Africa,Soviet Union,48497 km 2,http://blocgame.com/stats.php?id=64125,,
Sintra,Daniel Lima,The Order,50k active personnel,6 ships,Second World War surplus,Nice,3 factories,Good,last online 8 hours ago,32 Hundred Tons per month,19 Mbbl per month,Central Planning,$3503 million,173 Mbbl; 19 Mbbl,Untapped,Somewhat Large,Caribbean,Soviet Union,34775 km 2,http://blocgame.com/stats.php?id=63167,1 Tons,
Cancer,Stolen,The Order,10k active personnel,0 ships,Korean War surplus,Gandhi-like,None,Good,last online 28 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$3469 million,1697 Mbbl; 5 Mbbl,Untapped,Mediocre,Persia,Neutral,6184 km 2,http://blocgame.com/stats.php?id=58745,,
Lubekran,septima,Interpol,75k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 20 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$3457 million,207 Mbbl; 5 Mbbl,Untapped,Powerful,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Aasyria,David al-Assad,The Order,158k active personnel,14 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 2 hours ago,35 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$3433 million,3513 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,45142 km 2,http://blocgame.com/stats.php?id=60967,,
kweensnkans,Jamal T.Ice cube,,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 68 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$3432 million,2843 Mbbl,Untapped,Mediocre,Egypt,United States,17149 km 2,http://blocgame.com/stats.php?id=63345,,
shair,shair,The Order,156k active personnel,6 ships,Vietnam War surplus,Gandhi-like,7 factories,Good,last online 3 hours ago,30 Hundred Tons per month,11 Mbbl per month,Central Planning,$3426 million,531 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,45447 km 2,http://blocgame.com/stats.php?id=62199,1 Tons,
raja_png,DiDi27,PIRATES,39k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$3417 million,466 Mbbl; 4 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,4136 km 2,http://blocgame.com/stats.php?id=62000,,
Fongelesia,Fong,,27k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 14 hours ago,7 Hundred Tons per month,3 Mbbl per month,Free Market,$3404 million,105 Mbbl,Untapped,Large,Pacific Rim,United States,27339 km 2,http://blocgame.com/stats.php?id=63041,,
Batu putih,Harzan,The Federal Colonies,17k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 31 hours ago,0 Hundred Tons per month,3 Mbbl per month,Central Planning,$3389 million,6 Mbbl,Near Depletion,Large,East Indies,Soviet Union,3307 km 2,http://blocgame.com/stats.php?id=61926,,
New Luzon,Chester E. Marquez,The Order,90k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,12 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$3370 million,4593 Mbbl,Untapped,Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Arabic Union,Comrade Izy,The Order,99k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,online now,27 Hundred Tons per month,13 Mbbl per month,Central Planning,$3369 million,4622 Mbbl; 13 Mbbl,,Powerful,Mesopotamia,Soviet Union,50383 km 2,http://blocgame.com/stats.php?id=59855,,
Mmhat,Homermustdie,Interpol,63k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,14 Hundred Tons per month,2 Mbbl per month,Central Planning,$3368 million,35 Mbbl; 2 Mbbl,Near Depletion,Large,Amazonia,Soviet Union,22257 km 2,http://blocgame.com/stats.php?id=45846,,
One Star,Neku,Interpol,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$3341 million,3506 Mbbl,Untapped,Very Powerful,Persia,United States,27506 km 2,http://blocgame.com/stats.php?id=57783,,
Treehouse,Number One,Interpol,52k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$3340 million,177 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,14366 km 2,http://blocgame.com/stats.php?id=58889,,
Chicken rice,Ador hitler,PIRATES,51k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 24 hours ago,16 Hundred Tons per month,15 Mbbl per month,Central Planning,$3336 million,335 Mbbl; 15 Mbbl,Untapped,Large,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61750,,
Tamil Kingdom,Chola I,The Order,240k active personnel,20 ships,Almost Modern,Gandhi-like,7 factories,Standard,last online 2 hours ago,50 Hundred Tons per month,7 Mbbl per month,Central Planning,$3335 million,599 Mbbl; 7 Mbbl,Plentiful,Very Powerful,The Subcontinent,Soviet Union,73553 km 2,http://blocgame.com/stats.php?id=60964,,
Huangdi,Xian W�ng,Interpol,62k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,13 Hundred Tons per month,7 Mbbl per month,Free Market,$3331 million,189 Mbbl; 7 Mbbl,,Somewhat Large,China,United States,18243 km 2,http://blocgame.com/stats.php?id=59776,,
