country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Conferan,Cryptox,The Order,138k active personnel,4 ships,Korean War surplus,Angelic,3 factories,Good,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$4235 million,251 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,61230 km 2,http://blocgame.com/stats.php?id=56710,,
Reim,Azrael,SPQR,78k active personnel,10 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,27 Hundred Tons per month,11 Mbbl per month,Central Planning,$4076 million,137 Mbbl; 11 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,61628 km 2,http://blocgame.com/stats.php?id=41073,,
Uzbekistanstan,Shaikh Zayer,The Order,99k active personnel,3 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,57 Hundred Tons per month,5 Mbbl per month,Free Market,$4013 million,225 Mbbl,Untapped,Very Powerful,Congo,United States,42881 km 2,http://blocgame.com/stats.php?id=47207,,
Coccoladia,Ernesto Caprone,The Federal Colonies,43k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 3 hours ago,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$3934 million,10 Mbbl; 2 Mbbl,Untapped,Very Powerful,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Rome Reloaded,Tiberius Ceaser,SPQR,54k active personnel,6 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$3882 million,4582 Mbbl,Near Depletion,Very Powerful,Mesopotamia,Soviet Union,12961 km 2,http://blocgame.com/stats.php?id=1421,,
Ken no Taiyou,Hikari,The Order,59k active personnel,6 ships,Second World War surplus,Gandhi-like,5 factories,Elite,online now,12 Hundred Tons per month,33 Mbbl per month,Free Market,$3859 million,2251 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,32081 km 2,http://blocgame.com/stats.php?id=64029,,
Cirno,jc99,The Federal Colonies,138k active personnel,9 ships,Second World War surplus,Gandhi-like,8 factories,Poor,last online 5 hours ago,34 Hundred Tons per month,2 Mbbl per month,Free Market,$3821 million,196 Mbbl,Untapped,Very Powerful,Caribbean,United States,41625 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
Ferma,President Jacobo Vincenzo,The Order,96k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,25 Hundred Tons per month,,Free Market,$3801 million,237 Mbbl,Untapped,Large,Southern Cone,United States,35333 km 2,http://blocgame.com/stats.php?id=58784,3 Tons,
Mirah,Filzah,The Order,117k active personnel,13 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 6 hours ago,26 Hundred Tons per month,12 Mbbl per month,Central Planning,$3789 million,315 Mbbl; 12 Mbbl,Untapped,Very Powerful,China,Soviet Union,29729 km 2,http://blocgame.com/stats.php?id=64191,,
VinnyNation,VinnyRuler,Brotherhood of Nod,71k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,online now,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$3788 million,272 Mbbl; 7 Mbbl,Plentiful,Somewhat Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
temasik,lawrence,SPQR,15k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 12 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$3779 million,469 Mbbl,,Mediocre,East Indies,United States,10031 km 2,http://blocgame.com/stats.php?id=62827,,
Hitlerwasright,Louis C Cuck,The Order,108k active personnel,8 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 13 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$3775 million,9495 Mbbl,Untapped,Very Powerful,Arabia,United States,33337 km 2,http://blocgame.com/stats.php?id=59621,,
Shambala,Feranon,Brotherhood of Nod,79k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$3741 million,520 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Kosan,Whitearcher8,The Order,108k active personnel,2 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$3722 million,6369 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
Cubania,General Fidelis,The Order,104k active personnel,4 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 2 hours ago,59 Hundred Tons per month,17 Mbbl per month,Central Planning,$3664 million,17 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,61756 km 2,http://blocgame.com/stats.php?id=47349,,
Asians,bigyihsuan,The Order,45k active personnel,0 ships,Second World War surplus,Nice,1 factory,Standard,last online 4 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$3587 million,5 Mbbl,Untapped,Mediocre,Pacific Rim,United States,7354 km 2,http://blocgame.com/stats.php?id=41551,,
Aasyria,David al-Assad,The Order,158k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Standard,online now,35 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$3553 million,3717 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,45142 km 2,http://blocgame.com/stats.php?id=60967,,
Harezland,Adam harez,The Order,40k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 16 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$3551 million,10 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,17028 km 2,http://blocgame.com/stats.php?id=60587,,
Raja Udang,Mario,,16k active personnel,5 ships,Second World War surplus,Questionable,3 factories,Undisciplined Rabble,last online 15 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3529 million,289 Mbbl; 13 Mbbl,,Somewhat Large,Pacific Rim,Soviet Union,30683 km 2,http://blocgame.com/stats.php?id=61754,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 17 hours ago,30 Hundred Tons per month,12 Mbbl per month,Central Planning,$3520 million,226 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Junoma,VicReyes,Steel Brotherhood,9k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$3494 million,215 Mbbl,Untapped,Large,Southern Cone,United States,31669 km 2,http://blocgame.com/stats.php?id=40349,1 Tons,
KingBding,King B,The Order,58k active personnel,7 ships,Korean War surplus,Nice,3 factories,Standard,last online 4 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$3487 million,173 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
SettingMoon,Hawk,The Order,36k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$3435 million,312 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Niggerito,Jejomar Binay,SPQR,130k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 5 hours ago,34 Hundred Tons per month,5 Mbbl per month,Free Market,$3423 million,181 Mbbl,Untapped,Very Powerful,East Indies,United States,49751 km 2,http://blocgame.com/stats.php?id=63087,,
Johor,Helmi Omar,PIRATES,59k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$3415 million,387 Mbbl; 6 Mbbl,Plentiful,Large,Pacific Rim,Neutral,19341 km 2,http://blocgame.com/stats.php?id=60442,,
Salama�a,Bacardi,The Order,71k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 19 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$3392 million,8 Mbbl,,Large,Southern Cone,Soviet Union,30408 km 2,http://blocgame.com/stats.php?id=63383,,
Crimea,Hayro Khan,The Order,98k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 11 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$3380 million,3144 Mbbl; 11 Mbbl,,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Texastan,Rebel Lord,Interpol,134k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 6 hours ago,32 Hundred Tons per month,24 Mbbl per month,Central Planning,$3360 million,6906 Mbbl; 24 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,55106 km 2,http://blocgame.com/stats.php?id=58149,,
Giant Mechs,OiledDNA,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3347 million,417 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Kilij,Yatagan,The Order,79k active personnel,8 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 14 hours ago,25 Hundred Tons per month,13 Mbbl per month,Free Market,$3335 million,5026 Mbbl; 13 Mbbl,Untapped,Large,Mesopotamia,Neutral,26660 km 2,http://blocgame.com/stats.php?id=63687,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,122k active personnel,4 ships,Korean War surplus,Gandhi-like,7 factories,Elite,last online 1 hours ago,23 Hundred Tons per month,38 Mbbl per month,Central Planning,$3333 million,4240 Mbbl; 38 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,60838 km 2,http://blocgame.com/stats.php?id=63100,,
Ivalice,Nighthawk571,Interpol,106k active personnel,2 ships,Vietnam War surplus,Gandhi-like,5 factories,Standard,online now,34 Hundred Tons per month,27 Mbbl per month,Central Planning,$3331 million,2284 Mbbl; 27 Mbbl,Plentiful,Large,Arabia,Soviet Union,43092 km 2,http://blocgame.com/stats.php?id=63060,,
Alamo,linksith,SPQR,54k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$3313 million,4227 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,15987 km 2,http://blocgame.com/stats.php?id=40536,,
ADAMLAND,adamharez,The Order,42k active personnel,5 ships,First World War surplus,Gandhi-like,4 factories,Good,last online 15 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$3307 million,6578 Mbbl; 7 Mbbl,Near Depletion,Large,Arabia,Neutral,16407 km 2,http://blocgame.com/stats.php?id=60764,,
Morjei,FlairWoW,The Hetairoi Guild,9k active personnel,1 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 180 hours ago,39 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$3305 million,163 Mbbl; 5 Mbbl,Untapped,None,Indochina,Neutral,28688 km 2,http://blocgame.com/stats.php?id=53068,,
Psilocybis,Lysergix,Brotherhood of Nod,40k active personnel,7 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 10 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$3297 million,4853 Mbbl; 9 Mbbl,Untapped,Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Skekenhouse,Kraast,The Order,133k active personnel,6 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 3 hours ago,42 Hundred Tons per month,24 Mbbl per month,Central Planning,$3280 million,5283 Mbbl; 24 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,67352 km 2,http://blocgame.com/stats.php?id=62962,,
Zanyslavia,Zany Animal,The Order,11k active personnel,4 ships,Second World War surplus,Nice,3 factories,Elite,last online 1 hours ago,27 Hundred Tons per month,12 Mbbl per month,Central Planning,$3278 million,2476 Mbbl; 12 Mbbl,Plentiful,Large,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,68k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 21 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3269 million,231 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Tamarlania,Vagrant,The Order,149k active personnel,41 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 22 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$3264 million,3265 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59562 km 2,http://blocgame.com/stats.php?id=61626,,5%
Conrad,Waled,SPQR,81k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 6 hours ago,27 Hundred Tons per month,17 Mbbl per month,Central Planning,$3258 million,4844 Mbbl; 17 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,22781 km 2,http://blocgame.com/stats.php?id=62640,1 Tons,5%
Junovia,dontworryaboutit,Interpol,76k active personnel,9 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,24 Hundred Tons per month,7 Mbbl per month,Free Market,$3249 million,220 Mbbl; 7 Mbbl,Untapped,Powerful,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Southern Africa,TheMaster_ZA,The Order,138k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$3207 million,32 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
Glubistan,Glub,SPQR,115k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Poor,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$3163 million,1983 Mbbl; 13 Mbbl,Plentiful,Very Powerful,Arabia,Soviet Union,33967 km 2,http://blocgame.com/stats.php?id=63027,,
shair,shair,The Order,271k active personnel,6 ships,Korean War surplus,Gandhi-like,6 factories,Standard,online now,30 Hundred Tons per month,11 Mbbl per month,Central Planning,$3161 million,163 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,43912 km 2,http://blocgame.com/stats.php?id=62199,,
Mesopotamia,Arcturus,The Order,119k active personnel,8 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 6 hours ago,24 Hundred Tons per month,16 Mbbl per month,Free Market,$3152 million,5522 Mbbl,Untapped,Large,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Thair,Tacoonastick,The Order,28k active personnel,6 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$3133 million,255 Mbbl; 5 Mbbl,Untapped,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Opallia,Opal,The Order,124k active personnel,9 ships,Korean War surplus,Normal,3 factories,Good,online now,28 Hundred Tons per month,6 Mbbl per month,Free Market,$3128 million,340 Mbbl,Untapped,Large,Mesoamerica,United States,49247 km 2,http://blocgame.com/stats.php?id=63666,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,139k active personnel,11 ships,Second World War surplus,Nice,6 factories,Good,last online 12 hours ago,30 Hundred Tons per month,11 Mbbl per month,Central Planning,$3128 million,249 Mbbl; 11 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,41297 km 2,http://blocgame.com/stats.php?id=64125,,
whitmanistan,slim,The Order,131k active personnel,9 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 17 hours ago,18 Hundred Tons per month,10 Mbbl per month,Free Market,$3118 million,6370 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,61548 km 2,http://blocgame.com/stats.php?id=36344,,
Lubekran,septima,Interpol,65k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 14 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$3115 million,267 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Biji Kurdistan,Myron2point0,Brotherhood of Nod,94k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Elite,online now,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$3104 million,4152 Mbbl; 10 Mbbl,Near Depletion,Very Powerful,Mesopotamia,Soviet Union,26258 km 2,http://blocgame.com/stats.php?id=52906,,
Cameronia,Cameron Saxonson,Steel Brotherhood,12k active personnel,5 ships,Second World War surplus,Nice,3 factories,Elite,last online 1 hours ago,19 Hundred Tons per month,10 Mbbl per month,Free Market,$3077 million,365 Mbbl,Near Depletion,Meagre,Southern Cone,United States,19800 km 2,http://blocgame.com/stats.php?id=62688,,
Khuzestan,Georgy Zhukov,The Federal Colonies,109k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,22 Hundred Tons per month,12 Mbbl per month,Central Planning,$3066 million,2711 Mbbl; 12 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
CTSKRR,CTSKRR,The Hetairoi Guild,22k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 105 hours ago,11 Hundred Tons per month,8 Mbbl per month,Central Planning,$3057 million,8 Mbbl,Untapped,Somewhat Large,China,Soviet Union,10814 km 2,http://blocgame.com/stats.php?id=60811,,
Crayola,baker greg,The Order,112k active personnel,2 ships,Second World War surplus,Gandhi-like,5 factories,Good,online now,31 Hundred Tons per month,14 Mbbl per month,Central Planning,$3057 million,3749 Mbbl; 14 Mbbl,Plentiful,Powerful,Egypt,United States,55152 km 2,http://blocgame.com/stats.php?id=63958,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 32 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3027 million,51 Mbbl; 5 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=63045,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 23 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$3019 million,1704 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Honduras,Inferno666,Pact of Red October,85k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Good,online now,18 Hundred Tons per month,8 Mbbl per month,Central Planning,$2997 million,281 Mbbl; 8 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,43256 km 2,http://blocgame.com/stats.php?id=60291,,
kweensnkans,Jamal T.Ice cube,,43k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 69 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$2986 million,2891 Mbbl,Untapped,Mediocre,Egypt,United States,17089 km 2,http://blocgame.com/stats.php?id=63345,,
Ekodebota,tfwqtp2tlgf|;3,Interpol,70k active personnel,9 ships,Vietnam War surplus,Gandhi-like,5 factories,Standard,last online 2 hours ago,40 Hundred Tons per month,19 Mbbl per month,Central Planning,$2979 million,3219 Mbbl; 19 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,43471 km 2,http://blocgame.com/stats.php?id=53422,1 Tons,
Lombardy,Aistulf,The Order,96k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Poor,online now,20 Hundred Tons per month,19 Mbbl per month,Mixed Economy,$2978 million,7416 Mbbl,Plentiful,Very Powerful,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
Eastasia,accounts being deleted,The Order,86k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$2972 million,737 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,34638 km 2,http://blocgame.com/stats.php?id=63527,,
New Luzon,Chester E. Marquez,The Order,90k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,9 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$2962 million,4710 Mbbl,Untapped,Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Batu putih,Harzan,The Federal Colonies,8k active personnel,3 ships,Second World War surplus,Normal,3 factories,Undisciplined Rabble,last online 15 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$2945 million,46 Mbbl,,Somewhat Large,East Indies,Soviet Union,4088 km 2,http://blocgame.com/stats.php?id=61926,,
Leinad,bloodywaffles12,,9k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 105 hours ago,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$2929 million,268 Mbbl; 12 Mbbl,Untapped,Powerful,China,Soviet Union,17595 km 2,http://blocgame.com/stats.php?id=59332,,
Valtania,Kelvin D. Makumbi,The Federal Colonies,131k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 1 hours ago,25 Hundred Tons per month,16 Mbbl per month,Central Planning,$2915 million,16 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,42984 km 2,http://blocgame.com/stats.php?id=62525,,
pelle,pelle,The Order,137k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 5 hours ago,56 Hundred Tons per month,7 Mbbl per month,Central Planning,$2914 million,742 Mbbl; 7 Mbbl,Untapped,Very Powerful,China,Soviet Union,55085 km 2,http://blocgame.com/stats.php?id=52372,,
Large Man,LargeMan,Interpol,90k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Good,online now,9 Hundred Tons per month,16 Mbbl per month,Central Planning,$2912 million,8213 Mbbl; 16 Mbbl,Untapped,Powerful,Egypt,Soviet Union,59011 km 2,http://blocgame.com/stats.php?id=52836,1 Tons,
Tanah Malaya,Syahmi1089,PIRATES,70k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 10 hours ago,15 Hundred Tons per month,9 Mbbl per month,Free Market,$2908 million,983 Mbbl,Untapped,Very Powerful,Arabia,United States,21162 km 2,http://blocgame.com/stats.php?id=60385,,
Deklain,Otis,The Hetairoi Guild,9k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 172 hours ago,24 Hundred Tons per month,7 Mbbl per month,Central Planning,$2904 million,290 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,27375 km 2,http://blocgame.com/stats.php?id=57066,,
Mzab,Cuma Thurman,Steel Brotherhood,7k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 67 hours ago,28 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$2904 million,2976 Mbbl; 16 Mbbl,Plentiful,Meagre,Atlas,Soviet Union,30239 km 2,http://blocgame.com/stats.php?id=63775,,
South Park,cartman,SPQR,99k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,19 Hundred Tons per month,7 Mbbl per month,Free Market,$2897 million,369 Mbbl,Untapped,Very Powerful,Caribbean,United States,44738 km 2,http://blocgame.com/stats.php?id=228,,
Cancer,Stolen,The Order,10k active personnel,0 ships,Korean War surplus,Gandhi-like,None,Poor,last online 20 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$2889 million,1757 Mbbl; 5 Mbbl,Untapped,Mediocre,Persia,Neutral,6184 km 2,http://blocgame.com/stats.php?id=58745,,
Treehouse,Number One,Interpol,43k active personnel,2 ships,Korean War surplus,Nice,3 factories,Elite,online now,6 Hundred Tons per month,3 Mbbl per month,Free Market,$2880 million,213 Mbbl; 3 Mbbl,Plentiful,Very Powerful,Indochina,United States,14366 km 2,http://blocgame.com/stats.php?id=58889,,
