country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
AfganiBoy,CrazyDima,The United Nations,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 4 hours ago,10 Hundred Tons per month,,Free Market,$588 million,,Untapped,None,Mesopotamia,United States,11345 km 2,http://blocgame.com/stats.php?id=62098,
DARFA,Warf,,43k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 8 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$588 million,3071 Mbbl; 4 Mbbl,Near Depletion,Mediocre,Atlas,Soviet Union,18748 km 2,http://blocgame.com/stats.php?id=62213,
Casopia,Nathaniel Baker,The Order,16k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 26 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$588 million,182 Mbbl; 4 Mbbl,Untapped,Meagre,Gran Colombia,Neutral,16011 km 2,http://blocgame.com/stats.php?id=63500,
Nerdia,TheKyu,Brotherhood of Nod,39k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,online now,25 Hundred Tons per month,15 Mbbl per month,Free Market,$587 million,441 Mbbl,Untapped,Mediocre,Caribbean,United States,36949 km 2,http://blocgame.com/stats.php?id=56451,
Jam,pbjam,Brotherhood of Nod,45k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,12 Hundred Tons per month,1 Mbbl per month,Central Planning,$587 million,488 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,27528 km 2,http://blocgame.com/stats.php?id=56490,
subse7en,subse7en,The Order,60k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$587 million,21 Mbbl; 5 Mbbl,,Mediocre,Pacific Rim,Soviet Union,18570 km 2,http://blocgame.com/stats.php?id=61112,
Safavid Persia,Abbas,The Order,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$587 million,2358 Mbbl,Untapped,Mediocre,Persia,United States,22769 km 2,http://blocgame.com/stats.php?id=63199,
Pahang Power,Kerol,PIRATES,56k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 14 hours ago,8 Hundred Tons per month,4 Mbbl per month,Free Market,$586 million,269 Mbbl,Untapped,Mediocre,East Indies,United States,27165 km 2,http://blocgame.com/stats.php?id=60578,
Pemakan Dunia,P3M4k4N 2Nia,PIRATES,83k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,12 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$586 million,371 Mbbl,Untapped,Mediocre,East Indies,Neutral,29429 km 2,http://blocgame.com/stats.php?id=61189,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,11 Hundred Tons per month,4 Mbbl per month,Free Market,$585 million,62 Mbbl,Untapped,Large,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,
Lahanation,Sahanation,The Federal Colonies,0k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 16 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$584 million,99 Mbbl; 2 Mbbl,Untapped,Meagre,East Indies,Neutral,13890 km 2,http://blocgame.com/stats.php?id=60391,
Baloq,Baloq Liat,,3k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$583 million,185 Mbbl; 2 Mbbl,Untapped,Meagre,Indochina,Neutral,10899 km 2,http://blocgame.com/stats.php?id=61900,
Deagle Nation!,Jace Connors,Brotherhood of Nod,56k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 5 hours ago,9 Hundred Tons per month,11 Mbbl per month,Central Planning,$583 million,2605 Mbbl; 11 Mbbl,,Mediocre,Arabia,Soviet Union,37334 km 2,http://blocgame.com/stats.php?id=63100,
Transmekong,Prabang,Brotherhood of Zion,10k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 90 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$582 million,309 Mbbl,Untapped,Meagre,Indochina,United States,13605 km 2,http://blocgame.com/stats.php?id=40195,
Kapitan,Kapitan,The Federal Colonies,20k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 20 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$582 million,49 Mbbl; 3 Mbbl,Untapped,None,East Indies,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=61709,
Zalkanir,Delkamar,,5k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 34 hours ago,3 Hundred Tons per month,,Central Planning,$582 million,,Untapped,None,China,Neutral,8903 km 2,http://blocgame.com/stats.php?id=62483,
umok,whydoyoudodis,The United Nations,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 10 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$581 million,1392 Mbbl; 5 Mbbl,Untapped,Small,Persia,Soviet Union,8992 km 2,http://blocgame.com/stats.php?id=62724,
Ballzinga,Carejo,The Order,46k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$581 million,289 Mbbl,Untapped,Large,Guinea,Soviet Union,31208 km 2,http://blocgame.com/stats.php?id=63397,
Ghost Shark,Sharky,PIRATES,54k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,5 Hundred Tons per month,4 Mbbl per month,Free Market,$581 million,252 Mbbl,Plentiful,Mediocre,East Indies,United States,27791 km 2,http://blocgame.com/stats.php?id=63863,
Angel,Archangel,,1k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Poor,last online 2 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$580 million,123 Mbbl; 3 Mbbl,Untapped,None,Caribbean,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=52640,
Avarice,Plutus,Brotherhood of Nod,95k active personnel,1 ships,,Second World War surplus,Angelic,3 factories,Elite,online now,24 Hundred Tons per month,5 Mbbl per month,Free Market,$580 million,148 Mbbl,Plentiful,Large,East Indies,United States,35072 km 2,http://blocgame.com/stats.php?id=63966,
Oileum,Ihei,The High Council,19k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 16 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$579 million,3521 Mbbl; 7 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,30995 km 2,http://blocgame.com/stats.php?id=63070,
Kornian,Premier Warlord Bush,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 104 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$579 million,,Untapped,Meagre,Congo,United States,11231 km 2,http://blocgame.com/stats.php?id=63705,
PEWDIEPIE,HANFAN1,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 157 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$579 million,1 Mbbl,Untapped,None,East Africa,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=63789,
Acirassi,Flexy,The Order,114k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,online now,35 Hundred Tons per month,30 Mbbl per month,Free Market,$578 million,4415 Mbbl,Untapped,Powerful,Mesopotamia,Neutral,55167 km 2,http://blocgame.com/stats.php?id=49805,
Limefrogs,Limefrog,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 54 hours ago,16 Hundred Tons per month,5 Mbbl per month,Free Market,$578 million,5 Mbbl; 5 Mbbl,Untapped,Small,Pacific Rim,Neutral,11121 km 2,http://blocgame.com/stats.php?id=61881,
Salama�a,Bacardi,Che Guevara League,25k active personnel,0 ships,,First World War surplus,Nice,1 factory,Elite,last online 9 hours ago,9 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$578 million,26 Mbbl,Untapped,Meagre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63383,
TrumpCity,Ronald mcTrump,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 94 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$578 million,160 Mbbl,Untapped,Meagre,Caribbean,Neutral,13077 km 2,http://blocgame.com/stats.php?id=63769,
New Wadowice,anone2137,,41k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,11 Hundred Tons per month,7 Mbbl per month,Central Planning,$577 million,1489 Mbbl; 7 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,34095 km 2,http://blocgame.com/stats.php?id=61637,
Iwo Jima,Tadamichi Kuribayashi,The Order,66k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,14 Hundred Tons per month,4 Mbbl per month,Central Planning,$576 million,481 Mbbl; 4 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,35460 km 2,http://blocgame.com/stats.php?id=63259,
New Granada,Huey Long,The Order,54k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 26 hours ago,12 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$576 million,277 Mbbl,Untapped,Large,Southern Cone,United States,27493 km 2,http://blocgame.com/stats.php?id=63401,
Farsland,Kyrre Aleisun,,50k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 4 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$576 million,3056 Mbbl; 2 Mbbl,Near Depletion,None,Persia,Soviet Union,13343 km 2,http://blocgame.com/stats.php?id=63782,
Awesomeria,killbodies,Brotherhood of Zion,59k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,25 Hundred Tons per month,10 Mbbl per month,Central Planning,$575 million,337 Mbbl; 10 Mbbl,Untapped,Small,Congo,Soviet Union,34910 km 2,http://blocgame.com/stats.php?id=57755,
Khebabistan,Khebab,The United Nations,37k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,13 Hundred Tons per month,15 Mbbl per month,Mixed Economy,$574 million,3547 Mbbl,Untapped,Meagre,Arabia,Neutral,23102 km 2,http://blocgame.com/stats.php?id=51401,
HARDGAY♂,mits,The Order,47k active personnel,0 ships,,First World War surplus,Good,2 factories,Elite,online now,16 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$574 million,343 Mbbl; 6 Mbbl,Plentiful,Mediocre,Pacific Rim,Soviet Union,28098 km 2,http://blocgame.com/stats.php?id=63324,
OurTown,StarlightGlimmer,The Order,58k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Poor,last online 28 hours ago,21 Hundred Tons per month,16 Mbbl per month,Central Planning,$573 million,3632 Mbbl,Untapped,Large,Persia,Soviet Union,34823 km 2,http://blocgame.com/stats.php?id=51681,
Dnindu nuff,ayylmao3932,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 3 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$573 million,115 Mbbl; 2 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,11008 km 2,http://blocgame.com/stats.php?id=63469,
Tendong,kijang,,13k active personnel,0 ships,,First World War surplus,Angelic,None,Standard,last online 1 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$572 million,,Untapped,None,Pacific Rim,Soviet Union,9267 km 2,http://blocgame.com/stats.php?id=62178,
Eleuthera,Gamb,420 Empire,40k active personnel,0 ships,,First World War surplus,Good,1 factory,Elite,online now,14 Hundred Tons per month,6 Mbbl per month,Central Planning,$572 million,293 Mbbl; 6 Mbbl,,Mediocre,Caribbean,Soviet Union,25960 km 2,http://blocgame.com/stats.php?id=63029,
Alanies,Alany,The Order,57k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$571 million,2221 Mbbl; 7 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,28993 km 2,http://blocgame.com/stats.php?id=54617,
Expugno,Ectarlars,Divine League,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Good,last online 133 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$570 million,351 Mbbl; 1 Mbbl,Untapped,None,Congo,Neutral,16335 km 2,http://blocgame.com/stats.php?id=51420,
\\\'Nam,Ben DerHover,,48k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Good,last online 1 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$570 million,500 Mbbl; 3 Mbbl,,Meagre,East Indies,Soviet Union,20069 km 2,http://blocgame.com/stats.php?id=62900,
Tiny Island,Rojan,,21k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 35 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$570 million,194 Mbbl; 2 Mbbl,Untapped,None,Pacific Rim,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=63412,
Shariastan,Taqiyyabro,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 152 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$570 million,2238 Mbbl,Untapped,None,Atlas,United States,16335 km 2,http://blocgame.com/stats.php?id=63574,
Crayola,baker greg,The Order,61k active personnel,0 ships,,First World War surplus,Good,1 factory,Poor,last online 8 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$570 million,1334 Mbbl,Untapped,Mediocre,Egypt,United States,30861 km 2,http://blocgame.com/stats.php?id=63958,
The Shitposters,The Pez,The Order,42k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 9 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$569 million,4 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,27493 km 2,http://blocgame.com/stats.php?id=63636,
The Boer,Joe Soap,The Order,45k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Good,last online 3 hours ago,11 Hundred Tons per month,2 Mbbl per month,Free Market,$568 million,883 Mbbl,Plentiful,Meagre,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=55355,
Aswiara,faezseven,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 162 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$568 million,197 Mbbl; 1 Mbbl,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=61935,
Dzhokhar,tb12rm,Interpol,32k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 146 hours ago,3 Hundred Tons per month,,Free Market,$567 million,,Untapped,Small,Indochina,United States,19800 km 2,http://blocgame.com/stats.php?id=55519,
Tanus,Hoovytaurus,Brotherhood of Zion,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$567 million,81 Mbbl,Untapped,Somewhat Large,Caribbean,United States,34940 km 2,http://blocgame.com/stats.php?id=61059,
ThePonyslayers,TheManHanoi,Brotherhood of Zion,22k active personnel,0 ships,,First World War surplus,Nice,1 factory,Elite,last online 9 hours ago,16 Hundred Tons per month,2 Mbbl per month,Central Planning,$566 million,83 Mbbl; 2 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=54547,1 Tons
Romanovia,Dmitry Romanov,SPQR,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$566 million,2117 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,31158 km 2,http://blocgame.com/stats.php?id=59571,
ADAMLAND,adamharez,The Order,19k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$566 million,8275 Mbbl; 7 Mbbl,Untapped,Mediocre,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60764,
Zorin,NeroRPG,The High Council,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 14 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$565 million,3 Mbbl,Plentiful,None,Pacific Rim,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=59970,
Classia,Classic,Brotherhood of Zion,39k active personnel,0 ships,,Finest of the 19th century,Good,1 factory,Elite,last online 5 hours ago,9 Hundred Tons per month,6 Mbbl per month,Free Market,$565 million,177 Mbbl; 6 Mbbl,Untapped,Mediocre,China,United States,36732 km 2,http://blocgame.com/stats.php?id=63652,
Violent Vegans,SnakeBombs,Interpol,42k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,17 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$564 million,4700 Mbbl; 6 Mbbl,Untapped,Small,Atlas,Soviet Union,34236 km 2,http://blocgame.com/stats.php?id=48869,
Cartenesia,hexagon,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 96 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$564 million,,Untapped,None,Pacific Rim,Neutral,11345 km 2,http://blocgame.com/stats.php?id=58994,
VinyRuler,VinyTanker,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 3 hours ago,2 Hundred Tons per month,,Central Planning,$564 million,,Untapped,None,Indochina,Neutral,11345 km 2,http://blocgame.com/stats.php?id=59709,
Kyranistan,Michael Hussain,,19k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Good,last online 1 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$564 million,6009 Mbbl; 7 Mbbl,Plentiful,Somewhat Large,Persia,Soviet Union,21228 km 2,http://blocgame.com/stats.php?id=61263,
harimau kl,harmidi,PIRATES,9k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 62 hours ago,11 Hundred Tons per month,13 Mbbl per month,Central Planning,$564 million,1667 Mbbl; 13 Mbbl,,Small,Arabia,Neutral,12691 km 2,http://blocgame.com/stats.php?id=62369,
WUBstep,WUBstep,Brotherhood of Nod,62k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Standard,online now,26 Hundred Tons per month,16 Mbbl per month,Central Planning,$563 million,4787 Mbbl; 16 Mbbl,Untapped,Large,Persia,Soviet Union,34387 km 2,http://blocgame.com/stats.php?id=39023,
Swagvila,Saddam Hussgay,Divine League,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 10 hours ago,6 Hundred Tons per month,,Central Planning,$563 million,23 Mbbl,Untapped,Mediocre,China,Soviet Union,29262 km 2,http://blocgame.com/stats.php?id=45990,
Poz Loads,Souvlakian,,7k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 26 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$563 million,2142 Mbbl,Untapped,Meagre,Egypt,United States,13343 km 2,http://blocgame.com/stats.php?id=63399,
One Star,Neku,The High Council,50k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 7 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$562 million,1693 Mbbl; 2 Mbbl,Untapped,Small,Persia,United States,20984 km 2,http://blocgame.com/stats.php?id=57783,
Aasyria,David al-Assad,The Order,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$562 million,3363 Mbbl,,Somewhat Large,Mesopotamia,Soviet Union,31133 km 2,http://blocgame.com/stats.php?id=60967,
Egoria,Evil_sethoss,Che Guevara League,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 5 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$561 million,2 Mbbl,Untapped,Meagre,Mesoamerica,Soviet Union,11008 km 2,http://blocgame.com/stats.php?id=54726,
Free Trade,InfernoVortex,Interpol,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 165 hours ago,5 Hundred Tons per month,,Mixed Economy,$560 million,,Untapped,Mediocre,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=55017,
Norwegia,Thornir,,53k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$559 million,3014 Mbbl,,Mediocre,Atlas,Soviet Union,16977 km 2,http://blocgame.com/stats.php?id=30,
Scarlet Moon,Barbarossa Rugner,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 162 hours ago,2 Hundred Tons per month,,Central Planning,$559 million,,Untapped,None,Southern Africa,Neutral,13475 km 2,http://blocgame.com/stats.php?id=62758,
Guerilla,mohdirfan,,27k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 112 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$558 million,132 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61854,
Terengganu,Farysa,The High Council,51k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$557 million,322 Mbbl; 3 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,30545 km 2,http://blocgame.com/stats.php?id=60615,
methamphetamine,UDIN88,The Federal Colonies,28k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 9 hours ago,9 Hundred Tons per month,9 Mbbl per month,Central Planning,$557 million,265 Mbbl; 9 Mbbl,Untapped,Somewhat Large,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61702,
Grossgarden,Lord Keagan,Brotherhood of Nod,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$557 million,60 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63515,
Large Man,LargeMan,Al-Qassam Brigades,51k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$556 million,5868 Mbbl; 5 Mbbl,Untapped,Powerful,Egypt,Soviet Union,36458 km 2,http://blocgame.com/stats.php?id=52836,
Do,King Luck,Kingdom Of Do,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 151 hours ago,2 Hundred Tons per month,,Free Market,$556 million,,Untapped,None,Caribbean,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63952,
zioland,zionhar,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 7 hours ago,2 Hundred Tons per month,,Mixed Economy,$555 million,,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=56893,
Skywalker,War Raven,The United Nations,19k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 153 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$555 million,4715 Mbbl; 7 Mbbl,Untapped,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=57844,
Malacau,inth0x,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 154 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$555 million,318 Mbbl; 2 Mbbl,Untapped,None,Indochina,Soviet Union,15850 km 2,http://blocgame.com/stats.php?id=59315,
MakanBudak,amirulfaizal,The Order,15k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 1 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$555 million,167 Mbbl; 3 Mbbl,Untapped,Small,East Indies,Neutral,7959 km 2,http://blocgame.com/stats.php?id=60748,
Tuaran,Sufrie,,31k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,14 Hundred Tons per month,10 Mbbl per month,Central Planning,$555 million,283 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=61828,
Kotasinga,Stalin VI,The Order,36k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 9 hours ago,8 Hundred Tons per month,1 Mbbl per month,Central Planning,$554 million,34 Mbbl; 1 Mbbl,Untapped,Mediocre,Congo,Soviet Union,26044 km 2,http://blocgame.com/stats.php?id=60448,
Celtic Nations,BigWilly526,Brotherhood of Nod,45k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 24 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$553 million,2440 Mbbl; 6 Mbbl,Untapped,Small,Persia,Soviet Union,27924 km 2,http://blocgame.com/stats.php?id=7511,
Sannari,ButteryIcarus,SPQR,41k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 14 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$552 million,134 Mbbl; 2 Mbbl,Untapped,None,China,Neutral,28665 km 2,http://blocgame.com/stats.php?id=42940,
Endau,Syazwanjalil,PIRATES,5k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,online now,10 Hundred Tons per month,8 Mbbl per month,Free Market,$552 million,463 Mbbl,,Mediocre,East Indies,United States,17527 km 2,http://blocgame.com/stats.php?id=61932,
Chūya,Silberblade,Brotherhood of Zion,37k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Good,last online 4 hours ago,12 Hundred Tons per month,3 Mbbl per month,Central Planning,$552 million,449 Mbbl; 3 Mbbl,Plentiful,Meagre,Southern Africa,Soviet Union,28565 km 2,http://blocgame.com/stats.php?id=63950,
Nofuksgiven,Zippy,,10k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 167 hours ago,5 Hundred Tons per month,,Mixed Economy,$551 million,120 Mbbl,Untapped,None,Indochina,Neutral,13060 km 2,http://blocgame.com/stats.php?id=58858,
Psilocybis,Lysergix,Brotherhood of Nod,24k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,7 Hundred Tons per month,8 Mbbl per month,Central Planning,$551 million,1336 Mbbl; 8 Mbbl,Untapped,Small,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,
SAUDI OPEC,OPEC,Brotherhood of Nod,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 95 hours ago,3 Hundred Tons per month,7 Mbbl per month,Free Market,$551 million,830 Mbbl,Untapped,Meagre,Arabia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=62838,
Borgasha,Magus Evergreen,The Order,40k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$551 million,5595 Mbbl; 5 Mbbl,Untapped,Mediocre,Atlas,Neutral,23267 km 2,http://blocgame.com/stats.php?id=63407,
