country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Onstantinia,Thair,Brotherhood of Zion,14k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 11 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$701 million,383 Mbbl; 2 Mbbl,Untapped,Small,Congo,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=62513,
Kornian,Premier Warlord Bush,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 26 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$700 million,,Untapped,Meagre,Congo,United States,9266 km 2,http://blocgame.com/stats.php?id=63705,
Gandoria,zoneguy22,Brotherhood of Zion,23k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,8 Hundred Tons per month,,Central Planning,$699 million,,Untapped,None,Gran Colombia,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=50771,
Kozakura,Tenrai,The High Council,34k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,3 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$698 million,,Untapped,Meagre,Pacific Rim,United States,19999 km 2,http://blocgame.com/stats.php?id=48894,
JIDF,Mort Goldstein,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 97 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$697 million,90 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,13343 km 2,http://blocgame.com/stats.php?id=63700,
Briggs,General Armstrong,Brotherhood of Zion,53k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,27 Hundred Tons per month,1 Mbbl per month,Central Planning,$696 million,377 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,34015 km 2,http://blocgame.com/stats.php?id=53442,
Eco,BartjuhM,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 126 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$696 million,103 Mbbl; 4 Mbbl,Untapped,None,Caribbean,United States,11231 km 2,http://blocgame.com/stats.php?id=63016,
Grossgarden,Lord Keagan,Brotherhood of Nod,45k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 14 hours ago,7 Hundred Tons per month,1 Mbbl per month,Central Planning,$695 million,54 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63515,
Markoviakia,Luako,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 23 hours ago,2 Hundred Tons per month,,Central Planning,$693 million,,Untapped,None,West Africa,Neutral,6436 km 2,http://blocgame.com/stats.php?id=57239,
Bubupooka,Princess Rahalia,Brotherhood of Zion,44k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$692 million,63 Mbbl; 3 Mbbl,Untapped,Large,Southern Africa,Soviet Union,19837 km 2,http://blocgame.com/stats.php?id=44960,
Weast America,Prince Pluto Nash,Brotherhood of Zion,53k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$692 million,5119 Mbbl; 4 Mbbl,Plentiful,Somewhat Large,Persia,United States,30251 km 2,http://blocgame.com/stats.php?id=55778,
Alohaha,Jakeirt,Brotherhood of Zion,21k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 40 hours ago,5 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$690 million,411 Mbbl,Untapped,None,Congo,United States,20000 km 2,http://blocgame.com/stats.php?id=57669,
kodiang,tester2,The United Nations,42k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,15 Hundred Tons per month,8 Mbbl per month,Free Market,$690 million,423 Mbbl,Untapped,Mediocre,Pacific Rim,United States,27844 km 2,http://blocgame.com/stats.php?id=60531,
Chaos county,Chavo,The United Nations,56k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,10 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$689 million,8198 Mbbl,Untapped,Mediocre,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=49736,
Daphnestan,Daoapin,The High Council,63k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$687 million,259 Mbbl; 5 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,28641 km 2,http://blocgame.com/stats.php?id=59475,
Greatest Ally,WilliamDaAsian,Brotherhood of Nod,27k active personnel,0 ships,,First World War surplus,Normal,1 factory,Good,last online 7 hours ago,12 Hundred Tons per month,5 Mbbl per month,Free Market,$686 million,298 Mbbl,Untapped,Mediocre,Indochina,United States,33051 km 2,http://blocgame.com/stats.php?id=49097,
Utea,SephiXarados,The Order,64k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,22 Hundred Tons per month,5 Mbbl per month,Free Market,$686 million,307 Mbbl,Untapped,Somewhat Large,Amazonia,United States,38624 km 2,http://blocgame.com/stats.php?id=49905,
Labuair,Kultur mayor,,4k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 20 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$686 million,23 Mbbl; 2 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,8904 km 2,http://blocgame.com/stats.php?id=62573,
Alanies,Alany,The Order,62k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,10 Hundred Tons per month,9 Mbbl per month,Central Planning,$685 million,2173 Mbbl; 9 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,28993 km 2,http://blocgame.com/stats.php?id=54617,
British Egypt,Montgomery,Brotherhood of Nod,52k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 6 hours ago,6 Hundred Tons per month,6 Mbbl per month,Central Planning,$684 million,2054 Mbbl; 6 Mbbl,Untapped,Large,Egypt,Soviet Union,37933 km 2,http://blocgame.com/stats.php?id=45596,
VinyRuler,VinyTanker,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 75 hours ago,2 Hundred Tons per month,,Central Planning,$683 million,,Untapped,None,Indochina,Neutral,9455 km 2,http://blocgame.com/stats.php?id=59709,
KakMahPower,tuan tanah kedaun,,5k active personnel,0 ships,,First World War surplus,Pariah,1 factory,Elite,online now,6 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$570 million,130 Mbbl,Near Depletion,Mediocre,Indochina,United States,8949 km 2,http://blocgame.com/stats.php?id=60656,
Willacoochiepop,Fawn Dell Maibalz,Farmington Brigade,7k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 82 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$683 million,282 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=62992,
ThePonyslayers,TheManHanoi,Brotherhood of Zion,22k active personnel,0 ships,,First World War surplus,Normal,1 factory,Elite,last online 7 hours ago,19 Hundred Tons per month,2 Mbbl per month,Central Planning,$680 million,324 Mbbl; 2 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=54547,1 Tons
Scrubistan,Fernando_Shiros,Brotherhood of Nod,50k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,31 Hundred Tons per month,17 Mbbl per month,Central Planning,$680 million,6000 Mbbl; 17 Mbbl,Untapped,Mediocre,Persia,Soviet Union,42419 km 2,http://blocgame.com/stats.php?id=59122,
Borneon,orangsigat,PIRATES,100k active personnel,3 ships,,Second World War surplus,Nice,2 factories,Standard,online now,21 Hundred Tons per month,13 Mbbl per month,Central Planning,$680 million,219 Mbbl; 13 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,26958 km 2,http://blocgame.com/stats.php?id=61947,
West Pacific,Thunder Eagle,The Khilafah,20k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,online now,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$680 million,371 Mbbl; 1 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,13343 km 2,http://blocgame.com/stats.php?id=62429,
OurTown,StarlightGlimmer,The Order,68k active personnel,1 ships,,Second World War surplus,Gandhi-like,4 factories,Elite,last online 9 hours ago,36 Hundred Tons per month,16 Mbbl per month,Central Planning,$678 million,3591 Mbbl,Untapped,Large,Persia,Soviet Union,37596 km 2,http://blocgame.com/stats.php?id=51681,
Neechanville,Overlord-kun,The United Nations,42k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 1 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$678 million,62 Mbbl,Near Depletion,Meagre,Gran Colombia,Soviet Union,15873 km 2,http://blocgame.com/stats.php?id=63023,
Nimei,Xitler,Illuminati,23k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 9 hours ago,15 Hundred Tons per month,6 Mbbl per month,Central Planning,$678 million,211 Mbbl; 6 Mbbl,,Mediocre,China,Soviet Union,21832 km 2,http://blocgame.com/stats.php?id=64022,
Zorin,NeroRPG,The High Council,54k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 2 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$676 million,337 Mbbl; 3 Mbbl,,Meagre,Pacific Rim,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=59970,
Shanghai,Lon Dyo,The Federal Colonies,36k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,last online 1 hours ago,11 Hundred Tons per month,4 Mbbl per month,Central Planning,$676 million,221 Mbbl; 4 Mbbl,Untapped,Mediocre,China,Soviet Union,38396 km 2,http://blocgame.com/stats.php?id=63118,
Brutish Empire,DarkyDonno,Comintern,27k active personnel,0 ships,,Finest of the 19th century,Good,1 factory,Standard,last online 4 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$675 million,166 Mbbl; 5 Mbbl,Untapped,Small,China,Soviet Union,34299 km 2,http://blocgame.com/stats.php?id=57265,
Kek Slovakia,Fidel Kekstro,The Order,73k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$675 million,261 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,34330 km 2,http://blocgame.com/stats.php?id=63462,
Wernston,4DaRush,Illuminati,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 83 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$675 million,166 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,16245 km 2,http://blocgame.com/stats.php?id=63951,
Selja,Whalenator,Brotherhood of Nod,32k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 1 hours ago,3 Hundred Tons per month,7 Mbbl per month,Central Planning,$674 million,3562 Mbbl; 7 Mbbl,Untapped,Meagre,Persia,Soviet Union,31646 km 2,http://blocgame.com/stats.php?id=63172,
Cappadocia,Justinian III,,1k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 76 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$674 million,2 Mbbl,Untapped,None,Mesopotamia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63494,
south nation,presiden tote,PIRATES,55k active personnel,1 ships,,First World War surplus,Nice,2 factories,Good,online now,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$673 million,427 Mbbl; 5 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,33626 km 2,http://blocgame.com/stats.php?id=61911,
Tanah Malaya,Syahmi1089,PIRATES,60k active personnel,1 ships,,First World War surplus,Normal,2 factories,Elite,last online 12 hours ago,9 Hundred Tons per month,8 Mbbl per month,Free Market,$672 million,1598 Mbbl,Near Depletion,Somewhat Large,Arabia,United States,24785 km 2,http://blocgame.com/stats.php?id=60385,
Tanus,Hoovytaurus,Brotherhood of Zion,48k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$671 million,121 Mbbl,Untapped,Large,Caribbean,United States,37186 km 2,http://blocgame.com/stats.php?id=61059,
Psilocybis,Lysergix,Brotherhood of Nod,24k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,7 Hundred Tons per month,8 Mbbl per month,Central Planning,$671 million,1288 Mbbl; 8 Mbbl,Untapped,Mediocre,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,
Zalkanir,Delkamar,,52k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 31 hours ago,5 Hundred Tons per month,,Central Planning,$670 million,,,None,China,Neutral,7420 km 2,http://blocgame.com/stats.php?id=62483,
Retardia,tot547,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 106 hours ago,3 Hundred Tons per month,,Central Planning,$669 million,,Untapped,Meagre,Pacific Rim,Soviet Union,13210 km 2,http://blocgame.com/stats.php?id=41553,
M�rg,albertps,The United Nations,49k active personnel,1 ships,,First World War surplus,Gandhi-like,3 factories,Poor,online now,23 Hundred Tons per month,10 Mbbl per month,Free Market,$790 million,83 Mbbl; 10 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,42564 km 2,http://blocgame.com/stats.php?id=58356,
Sana,twiceleader,The Order,51k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Standard,last online 22 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$668 million,78 Mbbl; 1 Mbbl,,Meagre,China,Neutral,23426 km 2,http://blocgame.com/stats.php?id=60262,
Mont Blanc,Tesco,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 12 hours ago,6 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$668 million,677 Mbbl; 8 Mbbl,,None,Arabia,Soviet Union,7200 km 2,http://blocgame.com/stats.php?id=62644,
\\\'Nam,Ben DerHover,,2k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 26 hours ago,5 Hundred Tons per month,,Central Planning,$668 million,491 Mbbl,Depleted,None,East Indies,Soviet Union,18711 km 2,http://blocgame.com/stats.php?id=62900,
Lyon,Corpsegrinder,Brotherhood of Zion,54k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 5 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$667 million,284 Mbbl; 3 Mbbl,Untapped,Mediocre,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=57382,
Viktoria,gracious leader skylar,The Order,48k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Standard,last online 1 hours ago,9 Hundred Tons per month,,Central Planning,$666 million,127 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,22412 km 2,http://blocgame.com/stats.php?id=40188,
Wladimiria,Estagon,Divine League,62k active personnel,1 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,last online 14 hours ago,3 Hundred Tons per month,10 Mbbl per month,Central Planning,$666 million,4097 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,31961 km 2,http://blocgame.com/stats.php?id=52318,
Magical Horses,Tzafety,Divine League,58k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,27 Hundred Tons per month,16 Mbbl per month,Central Planning,$665 million,3340 Mbbl; 16 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35981 km 2,http://blocgame.com/stats.php?id=51070,
The UCOA,Stephanobroburg123,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 72 hours ago,2 Hundred Tons per month,,Central Planning,$665 million,,Untapped,None,Pacific Rim,Neutral,13343 km 2,http://blocgame.com/stats.php?id=54240,
Kazushima,Kazuya,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 91 hours ago,2 Hundred Tons per month,,Central Planning,$665 million,,Untapped,None,West Africa,Neutral,13209 km 2,http://blocgame.com/stats.php?id=61346,
WUBstep,WUBstep,Brotherhood of Nod,58k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Good,online now,31 Hundred Tons per month,17 Mbbl per month,Central Planning,$664 million,4687 Mbbl; 17 Mbbl,Untapped,Powerful,Persia,Soviet Union,37687 km 2,http://blocgame.com/stats.php?id=39023,
Lepkonia,Raguixxx,Interpol,35k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,23 Hundred Tons per month,10 Mbbl per month,Central Planning,$663 million,5 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Southern Cone,Soviet Union,33889 km 2,http://blocgame.com/stats.php?id=55854,
Meiji,HiroShiro,The Order,50k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 53 hours ago,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$663 million,571 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63464,
Foundation,Danzo,Brotherhood of Zion,83k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,16 Hundred Tons per month,1 Mbbl per month,Central Planning,$661 million,385 Mbbl; 1 Mbbl,Untapped,Large,China,Neutral,27130 km 2,http://blocgame.com/stats.php?id=46870,1 Tons
Cyrodill,Tihomir,The Order,128k active personnel,2 ships,,Korean War surplus,Angelic,4 factories,Elite,last online 3 hours ago,35 Hundred Tons per month,45 Mbbl per month,Free Market,$661 million,5757 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,49327 km 2,http://blocgame.com/stats.php?id=53759,1 Tons
Aasyria,David al-Assad,The Order,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$661 million,3318 Mbbl,Plentiful,Large,Mesopotamia,Soviet Union,31133 km 2,http://blocgame.com/stats.php?id=60967,
Shekel Land,Sheklesteinthefourth,The Order,52k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,18 Hundred Tons per month,11 Mbbl per month,Central Planning,$779 million,5588 Mbbl; 11 Mbbl,Untapped,Large,Egypt,Soviet Union,41083 km 2,http://blocgame.com/stats.php?id=54689,
Malaysia Raya,Ben Laden,,8k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Standard,last online 10 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$659 million,1 Mbbl,Untapped,Meagre,East Indies,Neutral,11231 km 2,http://blocgame.com/stats.php?id=61845,
Wick,goku69587,The High Council,18k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 10 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$659 million,2938 Mbbl; 2 Mbbl,Untapped,Meagre,Arabia,Soviet Union,11009 km 2,http://blocgame.com/stats.php?id=62241,
UNIland,Anna5,SPQR,21k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 12 hours ago,10 Hundred Tons per month,,Free Market,$658 million,,Untapped,None,Persia,United States,16010 km 2,http://blocgame.com/stats.php?id=62192,
Thanatos,voightyutani,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 93 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$658 million,1 Mbbl,Untapped,Meagre,Congo,Neutral,13343 km 2,http://blocgame.com/stats.php?id=63513,
Kem,KemKiller,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 103 hours ago,2 Hundred Tons per month,,Central Planning,$657 million,,Untapped,None,The Subcontinent,Neutral,11120 km 2,http://blocgame.com/stats.php?id=63212,
Rengit,merahsakti,Kampung Baru,65k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,15 Hundred Tons per month,2 Mbbl per month,Free Market,$655 million,206 Mbbl,Near Depletion,Large,Congo,United States,30264 km 2,http://blocgame.com/stats.php?id=61769,
National_East,RulerBill,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Good,last online 5 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$655 million,1 Mbbl,Untapped,None,Mesoamerica,Neutral,16335 km 2,http://blocgame.com/stats.php?id=61888,
Chistriania,Chistrian,The United Nations,56k active personnel,0 ships,,First World War surplus,Nice,1 factory,Good,online now,6 Hundred Tons per month,2 Mbbl per month,Free Market,$653 million,261 Mbbl,Near Depletion,Meagre,Southern Cone,United States,23001 km 2,http://blocgame.com/stats.php?id=63264,
Domesticus,CorruptedNerd669,The United Nations,42k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,4 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$651 million,1428 Mbbl; 13 Mbbl,Untapped,Mediocre,Mesopotamia,Neutral,20213 km 2,http://blocgame.com/stats.php?id=63114,
Qaramur,Qaram,Divine League,12k active personnel,0 ships,,First World War surplus,Good,None,Good,last online 11 hours ago,5 Hundred Tons per month,,Mixed Economy,$650 million,,Near Depletion,Meagre,The Subcontinent,Soviet Union,11369 km 2,http://blocgame.com/stats.php?id=62861,
Mesopotamiaa,The JC,Brotherhood of Nod,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 1 hours ago,8 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$650 million,4051 Mbbl; 3 Mbbl,Untapped,None,Mesopotamia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=63058,
Zanyslavia,Zany Animal,The Khilafah,15k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,9 Hundred Tons per month,10 Mbbl per month,Central Planning,$649 million,3229 Mbbl; 10 Mbbl,,Small,Persia,Soviet Union,26130 km 2,http://blocgame.com/stats.php?id=41452,
One Star,Neku,The High Council,48k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$648 million,2854 Mbbl; 4 Mbbl,Untapped,Small,Persia,United States,26359 km 2,http://blocgame.com/stats.php?id=57783,
Rebel Scum,Swipa,ISIS,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 4 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$648 million,1235 Mbbl; 2 Mbbl,Untapped,Meagre,Arabia,Soviet Union,11009 km 2,http://blocgame.com/stats.php?id=63844,
Uzbekistan.,Ittin,Brotherhood of Nod,53k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,14 Hundred Tons per month,6 Mbbl per month,Central Planning,$647 million,3332 Mbbl; 6 Mbbl,Plentiful,Mediocre,Persia,Soviet Union,39368 km 2,http://blocgame.com/stats.php?id=59590,
Iwo Jima,Tadamichi Kuribayashi,The Order,79k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,20 Hundred Tons per month,8 Mbbl per month,Central Planning,$647 million,444 Mbbl; 8 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,38467 km 2,http://blocgame.com/stats.php?id=63259,
Persona-Grata,syafiqsudin,PIRATES,16k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,15 Hundred Tons per month,6 Mbbl per month,Central Planning,$646 million,319 Mbbl; 6 Mbbl,Plentiful,Somewhat Large,East Indies,Soviet Union,27709 km 2,http://blocgame.com/stats.php?id=60788,
Hephaestus,Saints,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 6 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$645 million,181 Mbbl; 1 Mbbl,Untapped,None,Guinea,Neutral,11120 km 2,http://blocgame.com/stats.php?id=60310,
Hivemindia,Overmind,The Order,50k active personnel,1 ships,,Second World War surplus,Angelic,2 factories,Poor,online now,15 Hundred Tons per month,7 Mbbl per month,Central Planning,$644 million,180 Mbbl; 7 Mbbl,Untapped,Somewhat Large,China,Soviet Union,30997 km 2,http://blocgame.com/stats.php?id=63286,
Celtic Nations,BigWilly526,Brotherhood of Nod,55k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$643 million,2404 Mbbl; 6 Mbbl,Untapped,Small,Persia,Soviet Union,27924 km 2,http://blocgame.com/stats.php?id=7511,
Honduras,Inferno666,The High Council,59k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$643 million,346 Mbbl; 2 Mbbl,Untapped,Mediocre,Mesoamerica,Soviet Union,32210 km 2,http://blocgame.com/stats.php?id=60291,
Mao Zedong,Mao Zedongs,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 113 hours ago,3 Hundred Tons per month,5 Mbbl per month,Free Market,$643 million,1987 Mbbl; 5 Mbbl,Untapped,None,Arabia,Neutral,13751 km 2,http://blocgame.com/stats.php?id=64150,
Minmaxia,Reanchi,Brotherhood of Zion,25k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$642 million,3269 Mbbl; 4 Mbbl,Untapped,Small,Mesopotamia,Soviet Union,34512 km 2,http://blocgame.com/stats.php?id=40270,
Justice,Tommy Scrumptious,Brotherhood of Nod,31k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 16 hours ago,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$642 million,4164 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,27059 km 2,http://blocgame.com/stats.php?id=62975,
Translandia,5Six,Brotherhood of Zion,58k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 13 hours ago,27 Hundred Tons per month,7 Mbbl per month,Central Planning,$641 million,74 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,33226 km 2,http://blocgame.com/stats.php?id=46112,
Dzhokhar,tb12rm,Interpol,36k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 52 hours ago,3 Hundred Tons per month,,Free Market,$641 million,,Untapped,Small,Indochina,United States,19800 km 2,http://blocgame.com/stats.php?id=55519,
Smoking Bandit,RENTAKA,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 167 hours ago,4 Hundred Tons per month,6 Mbbl per month,Central Planning,$640 million,1437 Mbbl; 6 Mbbl,,Somewhat Large,Egypt,Soviet Union,12141 km 2,http://blocgame.com/stats.php?id=60611,
Deagle Nation!,Jace Connors,Brotherhood of Nod,53k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 1 hours ago,10 Hundred Tons per month,13 Mbbl per month,Central Planning,$640 million,3222 Mbbl; 13 Mbbl,,Mediocre,Arabia,Soviet Union,41347 km 2,http://blocgame.com/stats.php?id=63100,
