country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Biji Kurdistan,Myron2point0,Comintern,59k active personnel,0 ships,Second World War surplus,Good,1 factory,Good,last online 24 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$1370 million,3634 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,25072 km 2,http://blocgame.com/stats.php?id=52906,,
Feffiopia,Serloks,Divine League,62k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,16 Hundred Tons per month,6 Mbbl per month,Central Planning,$1369 million,173 Mbbl,,Somewhat Large,The Subcontinent,Soviet Union,23320 km 2,http://blocgame.com/stats.php?id=46505,,
Cyleia,Silas Adar,The Order,81k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,11 Hundred Tons per month,6 Mbbl per month,Free Market,$1361 million,516 Mbbl; 6 Mbbl,,Mediocre,Mesoamerica,United States,29199 km 2,http://blocgame.com/stats.php?id=62784,,
Uzbekistanstan,Shaikh Zayer,The Order,59k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,32 Hundred Tons per month,4 Mbbl per month,Free Market,$1346 million,490 Mbbl,Untapped,Mediocre,Congo,United States,38272 km 2,http://blocgame.com/stats.php?id=47207,,
VinnyNation,VinnyRuler,Brotherhood of Zion,47k active personnel,0 ships,Second World War surplus,Nice,1 factory,Good,last online 18 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$1324 million,315 Mbbl; 4 Mbbl,Untapped,Small,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Conferan,Cryptox,The High Council,85k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,13 Hundred Tons per month,6 Mbbl per month,Central Planning,$1315 million,509 Mbbl,Untapped,Powerful,East Indies,Soviet Union,42731 km 2,http://blocgame.com/stats.php?id=56710,,1 Tons
Lorigan,Lorigan,The High Council,49k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 23 hours ago,16 Hundred Tons per month,8 Mbbl per month,Central Planning,$1309 million,377 Mbbl; 8 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,36653 km 2,http://blocgame.com/stats.php?id=59787,,
Cirno,jc99,The Federal Colonies,78k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Elite,online now,33 Hundred Tons per month,2 Mbbl per month,Free Market,$1303 million,276 Mbbl,Untapped,Mediocre,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,,
Shambala,Feranon,Brotherhood of Nod,40k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$1284 million,225 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,31241 km 2,http://blocgame.com/stats.php?id=41268,,1 Tons
Morjei,FlairWoW,Brotherhood of Zion,78k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Standard,last online 7 hours ago,24 Hundred Tons per month,3 Mbbl per month,Central Planning,$1282 million,103 Mbbl; 3 Mbbl,Plentiful,Mediocre,Indochina,Soviet Union,41483 km 2,http://blocgame.com/stats.php?id=53068,,
Ivalice,Nighthawk571,Interpol,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,18 Hundred Tons per month,18 Mbbl per month,Central Planning,$1281 million,2713 Mbbl; 18 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,,
LOCAI,Agumentic,Brotherhood of Nod,39k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,8 Hundred Tons per month,3 Mbbl per month,Free Market,$1279 million,182 Mbbl; 3 Mbbl,Untapped,Powerful,The Subcontinent,United States,36048 km 2,http://blocgame.com/stats.php?id=53011,,
South Uganda,Dr. Idi Amin,Brotherhood of Zion,99k active personnel,2 ships,Second World War surplus,Good,3 factories,Elite,last online 1 hours ago,30 Hundred Tons per month,5 Mbbl per month,Central Planning,$1258 million,417 Mbbl; 5 Mbbl,Untapped,Large,Southern Africa,Soviet Union,39393 km 2,http://blocgame.com/stats.php?id=63128,,
BongoBongoBongo,oBerry,The Order,47k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,34 Hundred Tons per month,9 Mbbl per month,Central Planning,$1257 million,244 Mbbl; 9 Mbbl,Plentiful,Mediocre,Congo,Soviet Union,20923 km 2,http://blocgame.com/stats.php?id=63942,,
Senglia,mreid2112,Farmington Brigade,7k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Standard,last online 4 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1247 million,2 Mbbl,Untapped,Meagre,Indochina,Soviet Union,9288 km 2,http://blocgame.com/stats.php?id=62920,,
Lombardy,Aistulf,The Order,50k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,20 Hundred Tons per month,14 Mbbl per month,Free Market,$1241 million,6963 Mbbl; 14 Mbbl,Untapped,Mediocre,Persia,United States,43955 km 2,http://blocgame.com/stats.php?id=63882,,
al-Bahrayn,dbdb,The Order,60k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 11 hours ago,7 Hundred Tons per month,8 Mbbl per month,Central Planning,$1240 million,1117 Mbbl; 8 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,32888 km 2,http://blocgame.com/stats.php?id=59775,,
Worthless Sand,Spirit of Saddam Hussein,Brotherhood of Nod,18k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,14 Hundred Tons per month,4 Mbbl per month,Central Planning,$1239 million,3675 Mbbl; 4 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=63192,,
Sepidajistan,Shah Squid,Al-Qassam Brigades,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1236 million,3760 Mbbl; 3 Mbbl,Plentiful,Somewhat Large,Atlas,Soviet Union,15382 km 2,http://blocgame.com/stats.php?id=59462,,
Junovia,dontworryaboutit,Interpol,17k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,11 Hundred Tons per month,5 Mbbl per month,Free Market,$1225 million,561 Mbbl; 5 Mbbl,Plentiful,Mediocre,Pacific Rim,Neutral,19517 km 2,http://blocgame.com/stats.php?id=63088,,
Zeon Alliance,Char Aznable,The High Council,50k active personnel,6 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 9 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1221 million,283 Mbbl; 7 Mbbl,Untapped,Powerful,Pacific Rim,United States,30895 km 2,http://blocgame.com/stats.php?id=62248,,1 Tons
Cameronia,Cameron Saxonson,Che Guevara League,42k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,16 Hundred Tons per month,9 Mbbl per month,Central Planning,$1215 million,401 Mbbl; 9 Mbbl,Untapped,Mediocre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
the Haunted,thedrunkenarchitect,Brotherhood of Zion,55k active personnel,0 ships,First World War surplus,Nice,2 factories,Good,last online 2 hours ago,25 Hundred Tons per month,4 Mbbl per month,Central Planning,$1215 million,518 Mbbl; 4 Mbbl,Untapped,Large,Southern Africa,Soviet Union,35990 km 2,http://blocgame.com/stats.php?id=63020,,
bakhang,cukobi,The Order,63k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Poor,last online 25 hours ago,18 Hundred Tons per month,10 Mbbl per month,Central Planning,$1212 million,1345 Mbbl; 10 Mbbl,Untapped,Large,Atlas,Soviet Union,40085 km 2,http://blocgame.com/stats.php?id=60485,,
Markovia,RDM HC,The Federal Colonies,59k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,19 Hundred Tons per month,10 Mbbl per month,Free Market,$1204 million,487 Mbbl; 10 Mbbl,Untapped,Large,Caribbean,United States,39075 km 2,http://blocgame.com/stats.php?id=58369,,
Kyranistan,Michael Hussain,Comintern,38k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 5 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$1198 million,6000 Mbbl; 7 Mbbl,Near Depletion,Large,Persia,Soviet Union,22732 km 2,http://blocgame.com/stats.php?id=61263,,
Lubekran,septima,Interpol,36k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 4 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$1195 million,85 Mbbl; 3 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,11120 km 2,http://blocgame.com/stats.php?id=62568,,
Tamil Kingdom,Chola I,Brotherhood of Zion,97k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 31 hours ago,46 Hundred Tons per month,7 Mbbl per month,Central Planning,$1179 million,423 Mbbl; 7 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,50031 km 2,http://blocgame.com/stats.php?id=60964,,1 Tons
Hansetica,Svan,The Order,39k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 17 hours ago,15 Hundred Tons per month,6 Mbbl per month,Central Planning,$1177 million,319 Mbbl; 6 Mbbl,,Mediocre,China,Soviet Union,25637 km 2,http://blocgame.com/stats.php?id=63390,,
Mzab,Cuma Thurman,Brotherhood of Nod,59k active personnel,2 ships,Second World War surplus,Isolated,2 factories,Elite,online now,16 Hundred Tons per month,12 Mbbl per month,Central Planning,$1173 million,4428 Mbbl; 12 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,37073 km 2,http://blocgame.com/stats.php?id=63775,,
Malaysia.,Tuanku Adam Zhafri,PIRATES,9k active personnel,0 ships,First World War surplus,Good,3 factories,Good,last online 31 hours ago,10 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1171 million,238 Mbbl; 9 Mbbl,Near Depletion,None,East Indies,Neutral,28861 km 2,http://blocgame.com/stats.php?id=63032,,
Tyanra,SaffronMerchant,SPQR,69k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,17 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1169 million,1546 Mbbl; 3 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,34788 km 2,http://blocgame.com/stats.php?id=60365,,
Vanan,Esler,The Order,79k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Good,online now,28 Hundred Tons per month,3 Mbbl per month,Central Planning,$1169 million,341 Mbbl; 3 Mbbl,Plentiful,Mediocre,Congo,Soviet Union,40778 km 2,http://blocgame.com/stats.php?id=63339,,
Tyrantia,Malakal,The High Council,81k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,38 Hundred Tons per month,19 Mbbl per month,Central Planning,$1168 million,5997 Mbbl; 19 Mbbl,Untapped,Powerful,Arabia,Soviet Union,54017 km 2,http://blocgame.com/stats.php?id=40238,,
CTSKRR,CTSKRR,The High Council,59k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,8 Hundred Tons per month,8 Mbbl per month,Central Planning,$1166 million,222 Mbbl; 8 Mbbl,Plentiful,Large,China,Soviet Union,20237 km 2,http://blocgame.com/stats.php?id=60811,,
Etiwan,Latvu,The High Council,41k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,online now,19 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1164 million,393 Mbbl,Untapped,Mediocre,Amazonia,United States,27420 km 2,http://blocgame.com/stats.php?id=60056,,
ZAMENTA,ShAh FAr HAn,The Order,80k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 6 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$1162 million,290 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,42596 km 2,http://blocgame.com/stats.php?id=61998,,1 Tons
Sintra,Daniel Lima,The Order,67k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Elite,last online 3 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$1152 million,324 Mbbl; 5 Mbbl,Near Depletion,Mediocre,Caribbean,Soviet Union,26649 km 2,http://blocgame.com/stats.php?id=63167,,
Alamo,linksith,The United Nations,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 8 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1151 million,4047 Mbbl,Untapped,None,Mesopotamia,United States,10790 km 2,http://blocgame.com/stats.php?id=40536,,
Pan-demo-nium,Raja,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 114 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$1151 million,180 Mbbl; 2 Mbbl,Plentiful,Somewhat Large,The Subcontinent,Soviet Union,18189 km 2,http://blocgame.com/stats.php?id=63195,,
Potatopia,DoomPotato,Brotherhood of Nod,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,7 Hundred Tons per month,13 Mbbl per month,Central Planning,$1143 million,5040 Mbbl; 13 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,29105 km 2,http://blocgame.com/stats.php?id=54037,,
Hitlerwasright,Louis C Cuck,The Order,26k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,16 Mbbl per month,Free Market,$1138 million,2402 Mbbl,Depleted,Small,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
Batu putih,Harzan,The Federal Colonies,42k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1138 million,185 Mbbl,Near Depletion,Mediocre,East Indies,Soviet Union,10551 km 2,http://blocgame.com/stats.php?id=61926,,
Syphirious,Doxal,Interpol,56k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,26 Hundred Tons per month,27 Mbbl per month,Central Planning,$1134 million,4073 Mbbl; 27 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,44948 km 2,http://blocgame.com/stats.php?id=59670,,
Bendover,Mike Hawk,Farmington Brigade,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$1133 million,147 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,11005 km 2,http://blocgame.com/stats.php?id=62897,,
Russophia,Mikhail Putin,SPQR,8k active personnel,0 ships,Second World War surplus,Questionable,None,Elite,last online 1 hours ago,3 Hundred Tons per month,7 Mbbl per month,Central Planning,$1126 million,2548 Mbbl; 7 Mbbl,Plentiful,None,Arabia,Soviet Union,7959 km 2,http://blocgame.com/stats.php?id=54426,,
Guadianstan,Guadian Bakar,Followers of Guadian,12k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 15 hours ago,13 Hundred Tons per month,6 Mbbl per month,Central Planning,$1118 million,217 Mbbl,Plentiful,Mediocre,Gran Colombia,Soviet Union,20815 km 2,http://blocgame.com/stats.php?id=63250,,
raja_png,DiDi27,,19k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 35 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$1116 million,159 Mbbl; 5 Mbbl,Untapped,None,Pacific Rim,Soviet Union,7570 km 2,http://blocgame.com/stats.php?id=62000,,
Glubistan,Glub,SPQR,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,20 Hundred Tons per month,11 Mbbl per month,Central Planning,$1113 million,1564 Mbbl; 11 Mbbl,Plentiful,Mediocre,Arabia,Soviet Union,22469 km 2,http://blocgame.com/stats.php?id=63027,,
Leinad,bloodywaffles12,The United Nations,3k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,online now,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1106 million,91 Mbbl; 5 Mbbl,Untapped,Large,China,Soviet Union,20307 km 2,http://blocgame.com/stats.php?id=59332,,
Leche,ElHombreLeche,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 162 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$1103 million,2030 Mbbl; 5 Mbbl,Untapped,Mediocre,Persia,Soviet Union,21803 km 2,http://blocgame.com/stats.php?id=62425,,
Harezland,Adam harez,The Order,18k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 10 hours ago,8 Hundred Tons per month,8 Mbbl per month,Central Planning,$1097 million,331 Mbbl; 8 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,20389 km 2,http://blocgame.com/stats.php?id=60587,,
Jerung Hantu,Syark Land,PIRATES,36k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,6 Hundred Tons per month,4 Mbbl per month,Free Market,$1096 million,1563 Mbbl,Near Depletion,Small,Arabia,United States,19167 km 2,http://blocgame.com/stats.php?id=60505,,
Brunstovia,Zat Other Guy,Interpol,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,8 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1083 million,244 Mbbl; 2 Mbbl,Near Depletion,Meagre,China,United States,12948 km 2,http://blocgame.com/stats.php?id=62648,,
Texastan,Rebel Lord,Interpol,68k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 2 hours ago,20 Hundred Tons per month,21 Mbbl per month,Central Planning,$1080 million,5305 Mbbl; 21 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,46476 km 2,http://blocgame.com/stats.php?id=58149,,
Zinlandia,Alaah,Che Guevara League,59k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Good,last online 1 hours ago,29 Hundred Tons per month,5 Mbbl per month,Central Planning,$1078 million,38 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,42522 km 2,http://blocgame.com/stats.php?id=45831,,
Lyranistan,Lyranistan,Brotherhood of Nod,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,25 Hundred Tons per month,15 Mbbl per month,Central Planning,$1078 million,3615 Mbbl; 15 Mbbl,Plentiful,Large,Mesopotamia,Soviet Union,45425 km 2,http://blocgame.com/stats.php?id=56860,,
Nueva Galicia,FedericoDionisi,Che Guevara League,28k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 2 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1076 million,79 Mbbl; 2 Mbbl,Plentiful,Somewhat Large,Southern Cone,Soviet Union,19743 km 2,http://blocgame.com/stats.php?id=60349,,
Shining Sun,Wladyslaw Gomulka,Lithuanian Coalition,31k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 24 hours ago,16 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1075 million,59 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,18199 km 2,http://blocgame.com/stats.php?id=61511,,
Valtania,Kelvin D. Makumbi,,47k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 21 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$1074 million,188 Mbbl; 7 Mbbl,Untapped,Mediocre,Mesoamerica,Soviet Union,27892 km 2,http://blocgame.com/stats.php?id=62525,,
Gulam,Galak,PIRATES,54k active personnel,4 ships,Second World War surplus,Questionable,1 factory,Elite,last online 3 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$1070 million,407 Mbbl; 5 Mbbl,Near Depletion,Small,Pacific Rim,Neutral,29354 km 2,http://blocgame.com/stats.php?id=63645,,
Coccoladia,Ernesto Caprone,The Federal Colonies,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 8 hours ago,19 Hundred Tons per month,2 Mbbl per month,Central Planning,$1064 million,118 Mbbl; 2 Mbbl,Plentiful,Meagre,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Argon,Argus,Interpol,45k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,20 Hundred Tons per month,27 Mbbl per month,Central Planning,$1060 million,2600 Mbbl; 27 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,40872 km 2,http://blocgame.com/stats.php?id=57323,,
Civilia,Sir_Ranger,Al-Qassam Brigades,28k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 24 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$1058 million,2 Mbbl,Near Depletion,None,China,Neutral,9084 km 2,http://blocgame.com/stats.php?id=62017,,
kobisbunga,kobis,Brotherhood of Nod,79k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 9 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$1057 million,172 Mbbl; 3 Mbbl,Near Depletion,Small,East Indies,United States,16335 km 2,http://blocgame.com/stats.php?id=61609,,
Krasnyyikistan,JohnTheGreat,Comintern,80k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,10 Hundred Tons per month,11 Mbbl per month,Free Market,$1053 million,3745 Mbbl,Untapped,Large,Arabia,Soviet Union,28415 km 2,http://blocgame.com/stats.php?id=50209,,
Surakistahn,Harry Drewer,,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 16 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$1052 million,1137 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,6308 km 2,http://blocgame.com/stats.php?id=46090,,
Almania,Almanich,Brotherhood of Nod,45k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,online now,2 Hundred Tons per month,,Central Planning,$1052 million,80 Mbbl,Untapped,Large,China,Soviet Union,42148 km 2,http://blocgame.com/stats.php?id=51725,,
Tandak,jimmyyus,PIRATES,41k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,9 Hundred Tons per month,7 Mbbl per month,Free Market,$1052 million,4328 Mbbl; 7 Mbbl,Untapped,Mediocre,Egypt,United States,18204 km 2,http://blocgame.com/stats.php?id=62201,,
MalayaMMP,zazammu86,,2k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 10 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$1050 million,4 Mbbl,Untapped,Meagre,Pacific Rim,United States,8726 km 2,http://blocgame.com/stats.php?id=62383,,
