country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Newsoka,E Mark,The Divine Council,2k active personnel,1 ships,Second World War surplus,Normal,2 factories,Elite,last online 11 hours ago,33 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$3202 million,442 Mbbl,Depleted,None,Indochina,Neutral,27078 km 2,http://blocgame.com/stats.php?id=63105,,
Junoma,VicReyes,Steel Brotherhood,77k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$3192 million,407 Mbbl,Untapped,Powerful,Southern Cone,United States,45159 km 2,http://blocgame.com/stats.php?id=40349,2 Tons,
Batu putih,Harzan,The Federal Colonies,2k active personnel,2 ships,Second World War surplus,Nice,3 factories,Elite,online now,10 Hundred Tons per month,8 Mbbl per month,Central Planning,$3188 million,223 Mbbl,Depleted,Somewhat Large,East Indies,Soviet Union,8866 km 2,http://blocgame.com/stats.php?id=61926,,
Ken no Taiyou,Hikari,The Order,51k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,9 Hundred Tons per month,35 Mbbl per month,Central Planning,$3159 million,2841 Mbbl; 35 Mbbl,Untapped,Powerful,Persia,Soviet Union,32081 km 2,http://blocgame.com/stats.php?id=64029,,
Rome Reloaded,Tiberius Ceaser,SPQR,52k active personnel,3 ships,Second World War surplus,Nice,2 factories,Elite,last online 3 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$3076 million,4786 Mbbl,Depleted,Large,Mesopotamia,Soviet Union,12961 km 2,http://blocgame.com/stats.php?id=1421,,
Skekenhouse,Kraast,The Order,91k active personnel,5 ships,Korean War surplus,Nice,4 factories,Standard,online now,38 Hundred Tons per month,16 Mbbl per month,Central Planning,$3054 million,5050 Mbbl; 16 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,61399 km 2,http://blocgame.com/stats.php?id=62962,,
VinnyNation,VinnyRuler,Brotherhood of Nod,47k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$3049 million,386 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Cirno,jc99,The Federal Colonies,158k active personnel,4 ships,Second World War surplus,Nice,7 factories,Poor,last online 3 hours ago,34 Hundred Tons per month,2 Mbbl per month,Free Market,$3042 million,230 Mbbl,Untapped,Large,Caribbean,United States,41625 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
Conferan,Cryptox,The Divine Council,113k active personnel,1 ships,Korean War surplus,Nice,3 factories,Good,last online 2 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$3041 million,320 Mbbl,Plentiful,Very Powerful,East Indies,Soviet Union,53098 km 2,http://blocgame.com/stats.php?id=56710,,
Kosan,Whitearcher8,The Divine Council,75k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,20 Hundred Tons per month,10 Mbbl per month,Central Planning,$2995 million,6539 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
whitmanistan,slim,The Order,123k active personnel,5 ships,Korean War surplus,Gandhi-like,6 factories,Standard,online now,17 Hundred Tons per month,9 Mbbl per month,Free Market,$2989 million,6527 Mbbl; 9 Mbbl,Untapped,Powerful,Mesopotamia,United States,60991 km 2,http://blocgame.com/stats.php?id=36344,,
Coccoladia,Ernesto Caprone,The Federal Colonies,38k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 4 hours ago,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$2955 million,44 Mbbl; 2 Mbbl,Untapped,Powerful,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Hitlerwasright,Louis C Cuck,The Order,98k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 8 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$2953 million,9920 Mbbl,Plentiful,Powerful,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
USSR,CommissarBrian,The Order,79k active personnel,0 ships,Korean War surplus,Gandhi-like,6 factories,Poor,last online 9 hours ago,39 Hundred Tons per month,8 Mbbl per month,Central Planning,$2941 million,99 Mbbl; 8 Mbbl,Untapped,Small,China,Soviet Union,47029 km 2,http://blocgame.com/stats.php?id=54182,,
Leinad,bloodywaffles12,The Order,99k active personnel,2 ships,Korean War surplus,Nice,3 factories,Good,last online 49 hours ago,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$2891 million,530 Mbbl; 12 Mbbl,Untapped,Somewhat Large,China,Soviet Union,21978 km 2,http://blocgame.com/stats.php?id=59332,,
Morjei,FlairWoW,The Divine Council,57k active personnel,1 ships,Second World War surplus,Axis of Evil,6 factories,Good,online now,39 Hundred Tons per month,5 Mbbl per month,Central Planning,$2887 million,344 Mbbl; 5 Mbbl,Near Depletion,Powerful,Indochina,Soviet Union,41726 km 2,http://blocgame.com/stats.php?id=53068,,
Jemut,iwaniman/Ferozz,PIRATES,110k active personnel,7 ships,Second World War surplus,Questionable,5 factories,Elite,last online 1 hours ago,25 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$2866 million,169 Mbbl,Plentiful,Very Powerful,East Indies,Soviet Union,40595 km 2,http://blocgame.com/stats.php?id=61811,,
nanas,nanas batu,The Divine Council,59k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$2865 million,206 Mbbl; 7 Mbbl,Plentiful,Large,East Indies,Neutral,25719 km 2,http://blocgame.com/stats.php?id=61809,,
Shambala,Feranon,Brotherhood of Nod,79k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$2850 million,605 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Byzantium,The Wolf,Steel Brotherhood,103k active personnel,6 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 1 hours ago,37 Hundred Tons per month,14 Mbbl per month,Free Market,$2843 million,6200 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,42645 km 2,http://blocgame.com/stats.php?id=41125,,
Asiana,El_Xanatos,The Divine Council,81k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,33 Hundred Tons per month,7 Mbbl per month,Central Planning,$2842 million,256 Mbbl; 7 Mbbl,Untapped,Large,Indochina,Soviet Union,59262 km 2,http://blocgame.com/stats.php?id=62221,,
Markovia,RDM HC,The Federal Colonies,118k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,27 Hundred Tons per month,14 Mbbl per month,Free Market,$2811 million,401 Mbbl; 14 Mbbl,Untapped,Very Powerful,Caribbean,United States,40901 km 2,http://blocgame.com/stats.php?id=58369,,
Eastasia,accounts being deleted,The Order,72k active personnel,2 ships,Korean War surplus,Angelic,3 factories,Elite,last online 28 hours ago,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$2808 million,855 Mbbl; 6 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,34570 km 2,http://blocgame.com/stats.php?id=63527,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,29 Hundred Tons per month,12 Mbbl per month,Central Planning,$2789 million,12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Harezland,Adam harez,The Order,46k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 10 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$2781 million,159 Mbbl; 10 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,17200 km 2,http://blocgame.com/stats.php?id=60587,,
Southern Africa,TheMaster_ZA,The Order,98k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,37 Hundred Tons per month,5 Mbbl per month,Central Planning,$2770 million,130 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
KingBding,King B,The Order,68k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 29 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$2724 million,224 Mbbl; 3 Mbbl,Plentiful,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Alamo,linksith,SPQR,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 24 hours ago,11 Hundred Tons per month,5 Mbbl per month,Free Market,$2718 million,4322 Mbbl,Untapped,Large,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Lorigan,Lorigan,The Divine Council,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 1 hours ago,29 Hundred Tons per month,8 Mbbl per month,Central Planning,$2714 million,423 Mbbl; 8 Mbbl,Plentiful,Large,Amazonia,Soviet Union,39396 km 2,http://blocgame.com/stats.php?id=59787,,
The NLR,Darknight,The Order,99k active personnel,9 ships,Korean War surplus,Gandhi-like,3 factories,Good,online now,66 Hundred Tons per month,5 Mbbl per month,Central Planning,$2677 million,86 Mbbl; 5 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,58133 km 2,http://blocgame.com/stats.php?id=49701,,
Cameronia,Cameron Saxonson,Steel Brotherhood,58k active personnel,3 ships,Second World War surplus,Angelic,2 factories,Good,last online 19 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$2667 million,238 Mbbl; 10 Mbbl,Untapped,Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Salama�a,Bacardi,The Order,68k active personnel,0 ships,Korean War surplus,Normal,2 factories,Good,last online 55 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$2662 million,85 Mbbl,Untapped,Large,Southern Cone,Soviet Union,23972 km 2,http://blocgame.com/stats.php?id=63383,,
Mzab,Cuma Thurman,Steel Brotherhood,99k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,28 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$2656 million,3855 Mbbl; 16 Mbbl,Untapped,Large,Atlas,Soviet Union,38538 km 2,http://blocgame.com/stats.php?id=63775,,5%
Asians,bigyihsuan,The Divine Council,5k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 20 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2651 million,105 Mbbl; 5 Mbbl,,Mediocre,Pacific Rim,United States,10911 km 2,http://blocgame.com/stats.php?id=41551,,
Mesopotamia,Arcturus,The Order,98k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,24 Hundred Tons per month,16 Mbbl per month,Free Market,$2646 million,5794 Mbbl,Untapped,Mediocre,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Crimea,Hayro Khan,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$2645 million,3331 Mbbl; 11 Mbbl,,Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
south nation,presiden tote,PIRATES,88k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,13 Hundred Tons per month,10 Mbbl per month,Central Planning,$2625 million,441 Mbbl; 10 Mbbl,Near Depletion,Somewhat Large,Pacific Rim,Soviet Union,42484 km 2,http://blocgame.com/stats.php?id=61911,,
Krakozhia,Ilyich,Interpol,118k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 10 hours ago,20 Hundred Tons per month,4 Mbbl per month,Central Planning,$2612 million,519 Mbbl; 4 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,28409 km 2,http://blocgame.com/stats.php?id=39065,,
Mmhat,Homermustdie,The Divine Council,38k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,14 Hundred Tons per month,2 Mbbl per month,Free Market,$2609 million,107 Mbbl; 2 Mbbl,Untapped,Mediocre,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,,
Junovia,dontworryaboutit,Interpol,72k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 13 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$2593 million,339 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
TerapBuduLipis,SyedRazi,The Divine Council,78k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,20 Hundred Tons per month,7 Mbbl per month,Central Planning,$2578 million,172 Mbbl; 7 Mbbl,Untapped,Powerful,Indochina,Soviet Union,53928 km 2,http://blocgame.com/stats.php?id=60513,1 Tons,
Sepidajistan,Shah Squid,Steel Brotherhood,39k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$2576 million,3663 Mbbl; 2 Mbbl,Plentiful,Powerful,Atlas,Soviet Union,13917 km 2,http://blocgame.com/stats.php?id=59462,,
Tamarlania,Vagrant,The Order,149k active personnel,26 ships,Second World War surplus,Gandhi-like,8 factories,Good,last online 18 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$2550 million,4404 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59217 km 2,http://blocgame.com/stats.php?id=61626,,5%
North Nubia,Sean Tony,SPQR,36k active personnel,1 ships,First World War surplus,Gandhi-like,5 factories,Good,last online 1 hours ago,28 Hundred Tons per month,10 Mbbl per month,Central Planning,$2548 million,26 Mbbl; 10 Mbbl,Untapped,Small,Congo,Soviet Union,24722 km 2,http://blocgame.com/stats.php?id=63084,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,115k active personnel,8 ships,Second World War surplus,Angelic,4 factories,Good,last online 6 hours ago,20 Hundred Tons per month,7 Mbbl per month,Central Planning,$2515 million,382 Mbbl; 7 Mbbl,Plentiful,Very Powerful,East Africa,Soviet Union,41297 km 2,http://blocgame.com/stats.php?id=64125,,
Crayola,baker greg,The Order,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 16 hours ago,29 Hundred Tons per month,9 Mbbl per month,Free Market,$2502 million,3302 Mbbl,Untapped,Large,Egypt,United States,52047 km 2,http://blocgame.com/stats.php?id=63958,,
Glubistan,Glub,SPQR,118k active personnel,3 ships,Korean War surplus,Angelic,3 factories,Poor,last online 2 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$2495 million,1565 Mbbl; 13 Mbbl,Plentiful,Large,Arabia,Soviet Union,24486 km 2,http://blocgame.com/stats.php?id=63027,,
Zanyslavia,Zany Animal,The Khilafah,16k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 9 hours ago,24 Hundred Tons per month,12 Mbbl per month,Central Planning,$2494 million,3211 Mbbl; 12 Mbbl,Depleted,Mediocre,Persia,Soviet Union,33102 km 2,http://blocgame.com/stats.php?id=41452,,
Johor,Helmi Omar,PIRATES,59k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$2481 million,61 Mbbl; 6 Mbbl,Near Depletion,Large,Pacific Rim,Neutral,16641 km 2,http://blocgame.com/stats.php?id=60442,,
SettingMoon,Hawk,The Order,36k active personnel,2 ships,Second World War surplus,Angelic,2 factories,Elite,last online 2 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$2480 million,397 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Giant Mechs,OiledDNA,The Divine Council,38k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 24 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2469 million,187 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Psilocybis,Lysergix,Brotherhood of Nod,38k active personnel,5 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 23 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$2468 million,4999 Mbbl; 8 Mbbl,Untapped,Large,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Almania,Almanich,Brotherhood of Nod,99k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,2 Hundred Tons per month,,Central Planning,$2456 million,193 Mbbl,Plentiful,Very Powerful,China,Soviet Union,53586 km 2,http://blocgame.com/stats.php?id=51725,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,130k active personnel,2 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 6 hours ago,23 Hundred Tons per month,26 Mbbl per month,Central Planning,$2440 million,3694 Mbbl; 26 Mbbl,Plentiful,Very Powerful,Arabia,Soviet Union,52290 km 2,http://blocgame.com/stats.php?id=63100,,
Ferma,President Jacobo Vincenzo,The Order,79k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,online now,25 Hundred Tons per month,,Free Market,$2439 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 16 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2429 million,1820 Mbbl; 6 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Ghost Shark,Sharky,PIRATES,96k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,13 Hundred Tons per month,8 Mbbl per month,Free Market,$2424 million,97 Mbbl,Untapped,Powerful,East Indies,United States,53378 km 2,http://blocgame.com/stats.php?id=63863,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,44k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,19 Hundred Tons per month,13 Mbbl per month,Free Market,$2421 million,452 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Sintra,Daniel Lima,The Order,85k active personnel,7 ships,First World War surplus,Gandhi-like,3 factories,Good,online now,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2413 million,434 Mbbl; 12 Mbbl,Untapped,Large,Caribbean,Soviet Union,35838 km 2,http://blocgame.com/stats.php?id=63167,,
Niggerito,Jejomar Binay,SPQR,140k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 2 hours ago,30 Hundred Tons per month,5 Mbbl per month,Free Market,$2411 million,250 Mbbl,Untapped,Large,East Indies,United States,44861 km 2,http://blocgame.com/stats.php?id=63087,,
Mingland,mpetersen,Brotherhood of Nod,138k active personnel,10 ships,Second World War surplus,Nice,3 factories,Good,last online 2 hours ago,30 Hundred Tons per month,14 Mbbl per month,Central Planning,$2404 million,215 Mbbl; 14 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,29330 km 2,http://blocgame.com/stats.php?id=63922,,
the Haunted,thedrunkenarchitect,The Order,86k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,36 Hundred Tons per month,5 Mbbl per month,Central Planning,$2396 million,391 Mbbl; 5 Mbbl,,Very Powerful,Southern Africa,Soviet Union,40995 km 2,http://blocgame.com/stats.php?id=63020,,
Thair,Tacoonastick,The Order,28k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$2394 million,340 Mbbl; 5 Mbbl,,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Khuzestan,Georgy Zhukov,The Federal Colonies,79k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 10 hours ago,22 Hundred Tons per month,10 Mbbl per month,Central Planning,$2393 million,2891 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Lombardy,Aistulf,The Order,72k active personnel,1 ships,Korean War surplus,Angelic,4 factories,Standard,online now,20 Hundred Tons per month,19 Mbbl per month,Free Market,$2387 million,7739 Mbbl,Plentiful,Large,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
Cubania,General Fidelis,The Order,79k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 17 hours ago,48 Hundred Tons per month,13 Mbbl per month,Central Planning,$2375 million,13 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,56421 km 2,http://blocgame.com/stats.php?id=47349,,
kweensnkans,Jamal T.Ice cube,,42k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$2374 million,2959 Mbbl,,Mediocre,Egypt,United States,16911 km 2,http://blocgame.com/stats.php?id=63345,,
New Luzon,Chester E. Marquez,The Order,78k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2369 million,4818 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Conrad,Waled,SPQR,108k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,20 Hundred Tons per month,16 Mbbl per month,Central Planning,$2358 million,4320 Mbbl; 16 Mbbl,Near Depletion,Large,Egypt,Soviet Union,17911 km 2,http://blocgame.com/stats.php?id=62640,,5%
Treehouse,Number One,The Divine Council,19k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 11 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$2353 million,314 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,17413 km 2,http://blocgame.com/stats.php?id=58889,,
Tamil Kingdom,Chola I,The Order,160k active personnel,13 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 2 hours ago,50 Hundred Tons per month,7 Mbbl per month,Central Planning,$2318 million,802 Mbbl; 7 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,69095 km 2,http://blocgame.com/stats.php?id=60964,,
Bloodied Stools,cowds,The Divine Council,74k active personnel,0 ships,Korean War surplus,Good,2 factories,Good,last online 8 hours ago,29 Hundred Tons per month,12 Mbbl per month,Central Planning,$2312 million,35 Mbbl; 12 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,35840 km 2,http://blocgame.com/stats.php?id=56997,,
Nueva Galicia,FedericoDionisi,Che Guevara League,19k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 26 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$2312 million,3 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,15965 km 2,http://blocgame.com/stats.php?id=60349,,
Texastan,Rebel Lord,Interpol,110k active personnel,6 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 2 hours ago,24 Hundred Tons per month,24 Mbbl per month,Central Planning,$2310 million,6284 Mbbl; 24 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,51939 km 2,http://blocgame.com/stats.php?id=58149,,
Deklain,Otis,The Divine Council,48k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 16 hours ago,23 Hundred Tons per month,6 Mbbl per month,Central Planning,$2305 million,6 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,33853 km 2,http://blocgame.com/stats.php?id=57066,,
