country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Uzbekistanstan,Shaikh Zayer,The Order,87k active personnel,3 ships,Second World War surplus,Angelic,4 factories,Good,online now,53 Hundred Tons per month,5 Mbbl per month,Free Market,$3067 million,325 Mbbl,Untapped,Large,Congo,United States,42881 km 2,http://blocgame.com/stats.php?id=47207,,
Conferan,Cryptox,The Divine Council,118k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 6 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$3044 million,341 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,52919 km 2,http://blocgame.com/stats.php?id=56710,1 Tons,
Ken no Taiyou,Hikari,The Order,39k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,9 Hundred Tons per month,35 Mbbl per month,Central Planning,$2970 million,2946 Mbbl; 35 Mbbl,Untapped,Powerful,Persia,Soviet Union,32081 km 2,http://blocgame.com/stats.php?id=64029,,
whitmanistan,slim,The Order,115k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 14 hours ago,17 Hundred Tons per month,9 Mbbl per month,Free Market,$2961 million,6554 Mbbl; 9 Mbbl,Untapped,Large,Mesopotamia,United States,60991 km 2,http://blocgame.com/stats.php?id=36344,,
VinnyNation,VinnyRuler,Brotherhood of Nod,47k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 19 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$2931 million,179 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
Cirno,jc99,The Federal Colonies,158k active personnel,4 ships,Second World War surplus,Nice,6 factories,Poor,last online 1 hours ago,34 Hundred Tons per month,2 Mbbl per month,Free Market,$2919 million,236 Mbbl,Untapped,Large,Caribbean,United States,41625 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
Rome Reloaded,Tiberius Ceaser,SPQR,48k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$2911 million,4822 Mbbl,Near Depletion,Large,Mesopotamia,Soviet Union,12961 km 2,http://blocgame.com/stats.php?id=1421,,
Batu putih,Harzan,The Federal Colonies,21k active personnel,4 ships,Second World War surplus,Nice,3 factories,Elite,last online 18 hours ago,10 Hundred Tons per month,8 Mbbl per month,Central Planning,$2896 million,247 Mbbl,Near Depletion,Mediocre,East Indies,Soviet Union,9045 km 2,http://blocgame.com/stats.php?id=61926,,
Mirah,Filzah,The Order,127k active personnel,9 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,25 Hundred Tons per month,12 Mbbl per month,Central Planning,$2885 million,232 Mbbl; 12 Mbbl,Untapped,Powerful,China,Soviet Union,27670 km 2,http://blocgame.com/stats.php?id=64191,,
Kosan,Whitearcher8,The Divine Council,75k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 11 hours ago,16 Hundred Tons per month,9 Mbbl per month,Central Planning,$2866 million,6568 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
Jemut,iwaniman/Ferozz,PIRATES,69k active personnel,6 ships,Second World War surplus,Nice,5 factories,Elite,last online 8 hours ago,25 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$2853 million,220 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,40729 km 2,http://blocgame.com/stats.php?id=61811,,
Hitlerwasright,Louis C Cuck,The Order,98k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 5 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$2806 million,9995 Mbbl,,Large,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
Asiana,El_Xanatos,The Divine Council,105k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,33 Hundred Tons per month,7 Mbbl per month,Central Planning,$2803 million,277 Mbbl; 7 Mbbl,Plentiful,Large,Indochina,Soviet Union,59453 km 2,http://blocgame.com/stats.php?id=62221,,
Coccoladia,Ernesto Caprone,The Federal Colonies,38k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Standard,last online 2 hours ago,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$2784 million,50 Mbbl; 2 Mbbl,Untapped,Large,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Byzantium,The Wolf,Steel Brotherhood,99k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,34 Hundred Tons per month,14 Mbbl per month,Free Market,$2782 million,6242 Mbbl,Plentiful,Very Powerful,Mesopotamia,United States,42645 km 2,http://blocgame.com/stats.php?id=41125,,
Eastasia,accounts being deleted,The Order,72k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 20 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$2778 million,873 Mbbl; 6 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,34570 km 2,http://blocgame.com/stats.php?id=63527,,
Leinad,bloodywaffles12,The Order,99k active personnel,2 ships,Korean War surplus,Good,3 factories,Good,last online 4 hours ago,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$2774 million,566 Mbbl; 12 Mbbl,Untapped,Somewhat Large,China,Soviet Union,21978 km 2,http://blocgame.com/stats.php?id=59332,,
USSR,CommissarBrian,The Order,79k active personnel,0 ships,Korean War surplus,Gandhi-like,6 factories,Poor,last online 1 hours ago,39 Hundred Tons per month,8 Mbbl per month,Central Planning,$2767 million,123 Mbbl; 8 Mbbl,Untapped,Small,China,Soviet Union,47029 km 2,http://blocgame.com/stats.php?id=54182,,
Morjei,FlairWoW,The Divine Council,74k active personnel,1 ships,Second World War surplus,Gandhi-like,6 factories,Standard,last online 6 hours ago,39 Hundred Tons per month,5 Mbbl per month,Central Planning,$2735 million,359 Mbbl; 5 Mbbl,Untapped,Very Powerful,Indochina,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=53068,,
Shambala,Feranon,Brotherhood of Nod,69k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$2703 million,55 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
nanas,nanas batu,The Divine Council,25k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$2698 million,227 Mbbl; 7 Mbbl,,Somewhat Large,East Indies,Neutral,25719 km 2,http://blocgame.com/stats.php?id=61809,,
Markovia,RDM HC,The Federal Colonies,118k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,26 Hundred Tons per month,13 Mbbl per month,Free Market,$2697 million,441 Mbbl; 13 Mbbl,Untapped,Very Powerful,Caribbean,United States,40901 km 2,http://blocgame.com/stats.php?id=58369,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,27 Hundred Tons per month,12 Mbbl per month,Central Planning,$2660 million,17 Mbbl; 12 Mbbl,Plentiful,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Skekenhouse,Kraast,The Order,89k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Poor,online now,37 Hundred Tons per month,16 Mbbl per month,Central Planning,$2655 million,4645 Mbbl; 16 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,56679 km 2,http://blocgame.com/stats.php?id=62962,,
Harezland,Adam harez,The Order,58k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$2638 million,189 Mbbl; 10 Mbbl,Untapped,Small,Pacific Rim,Neutral,17216 km 2,http://blocgame.com/stats.php?id=60587,,
Alamo,linksith,SPQR,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,11 Hundred Tons per month,3 Mbbl per month,Free Market,$2613 million,4335 Mbbl,Untapped,Large,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Lorigan,Lorigan,The Divine Council,79k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 44 hours ago,29 Hundred Tons per month,8 Mbbl per month,Central Planning,$2609 million,105 Mbbl; 8 Mbbl,Untapped,Large,Amazonia,Soviet Union,39396 km 2,http://blocgame.com/stats.php?id=59787,,
KingBding,King B,The Order,58k active personnel,5 ships,Second World War surplus,Nice,3 factories,Elite,online now,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$2592 million,233 Mbbl; 3 Mbbl,Plentiful,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
south nation,presiden tote,PIRATES,70k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Elite,last online 2 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$2548 million,471 Mbbl; 9 Mbbl,,Mediocre,Pacific Rim,Soviet Union,42484 km 2,http://blocgame.com/stats.php?id=61911,,
Krakozhia,Ilyich,Interpol,114k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,20 Hundred Tons per month,4 Mbbl per month,Central Planning,$2546 million,531 Mbbl; 4 Mbbl,Plentiful,Very Powerful,Pacific Rim,Soviet Union,28409 km 2,http://blocgame.com/stats.php?id=39065,,
Salama�a,Bacardi,The Order,68k active personnel,0 ships,Korean War surplus,Questionable,2 factories,Good,last online 10 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$2545 million,109 Mbbl,Untapped,Large,Southern Cone,Soviet Union,23972 km 2,http://blocgame.com/stats.php?id=63383,,
Cameronia,Cameron Saxonson,Steel Brotherhood,58k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 9 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$2541 million,268 Mbbl; 10 Mbbl,Untapped,Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Mesopotamia,Arcturus,The Order,98k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 3 hours ago,24 Hundred Tons per month,16 Mbbl per month,Free Market,$2538 million,5842 Mbbl,Untapped,Mediocre,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Tamarlania,Vagrant,The Order,129k active personnel,9 ships,Second World War surplus,Nice,8 factories,Elite,last online 16 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$2538 million,4605 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59217 km 2,http://blocgame.com/stats.php?id=61626,,5%
Mzab,Cuma Thurman,Steel Brotherhood,97k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,28 Hundred Tons per month,16 Mbbl per month,Central Planning,$2528 million,3903 Mbbl; 16 Mbbl,Untapped,Large,Atlas,Soviet Union,38538 km 2,http://blocgame.com/stats.php?id=63775,,5%
Junovia,dontworryaboutit,Interpol,72k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$2497 million,360 Mbbl; 7 Mbbl,Plentiful,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Crimea,Hayro Khan,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$2480 million,3364 Mbbl; 11 Mbbl,,Large,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Mmhat,Homermustdie,The Divine Council,28k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,14 Hundred Tons per month,2 Mbbl per month,Free Market,$2471 million,113 Mbbl; 2 Mbbl,Untapped,Mediocre,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,,
Glubistan,Glub,SPQR,108k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 2 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$2465 million,1604 Mbbl; 13 Mbbl,Plentiful,Large,Arabia,Soviet Union,24486 km 2,http://blocgame.com/stats.php?id=63027,,
Crayola,baker greg,The Order,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Good,online now,23 Hundred Tons per month,9 Mbbl per month,Free Market,$2444 million,3329 Mbbl,Untapped,Large,Egypt,United States,52047 km 2,http://blocgame.com/stats.php?id=63958,,
Sepidajistan,Shah Squid,Steel Brotherhood,39k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$2402 million,3669 Mbbl; 2 Mbbl,,Powerful,Atlas,Soviet Union,13917 km 2,http://blocgame.com/stats.php?id=59462,,
Ghost Shark,Sharky,PIRATES,86k active personnel,9 ships,Second World War surplus,Nice,3 factories,Elite,last online 5 hours ago,13 Hundred Tons per month,7 Mbbl per month,Free Market,$2387 million,121 Mbbl,Untapped,Powerful,East Indies,United States,53378 km 2,http://blocgame.com/stats.php?id=63863,,
Mingland,mpetersen,Brotherhood of Nod,138k active personnel,10 ships,Second World War surplus,Normal,3 factories,Good,last online 1 hours ago,30 Hundred Tons per month,14 Mbbl per month,Central Planning,$2374 million,257 Mbbl; 14 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,29330 km 2,http://blocgame.com/stats.php?id=63922,,
Tamil Kingdom,Chola I,The Order,160k active personnel,13 ships,Vietnam War surplus,Angelic,5 factories,Good,online now,50 Hundred Tons per month,7 Mbbl per month,Central Planning,$2369 million,823 Mbbl; 7 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,69095 km 2,http://blocgame.com/stats.php?id=60964,,
the Haunted,thedrunkenarchitect,The Order,86k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Good,online now,36 Hundred Tons per month,5 Mbbl per month,Central Planning,$2363 million,406 Mbbl; 5 Mbbl,,Very Powerful,Southern Africa,Soviet Union,40995 km 2,http://blocgame.com/stats.php?id=63020,,
Sintra,Daniel Lima,The Order,85k active personnel,6 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 8 hours ago,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2362 million,12 Mbbl,Untapped,Large,Caribbean,Soviet Union,35838 km 2,http://blocgame.com/stats.php?id=63167,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 3 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2333 million,1838 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Southern Africa,TheMaster_ZA,The Order,92k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,37 Hundred Tons per month,5 Mbbl per month,Central Planning,$2321 million,135 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,49553 km 2,http://blocgame.com/stats.php?id=48410,,
Ferma,President Jacobo Vincenzo,The Order,73k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 1 hours ago,25 Hundred Tons per month,,Free Market,$2321 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Psilocybis,Lysergix,Brotherhood of Nod,38k active personnel,5 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$2321 million,5023 Mbbl; 8 Mbbl,Untapped,Large,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
SettingMoon,Hawk,The Order,36k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,last online 1 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$2321 million,412 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Lombardy,Aistulf,The Order,74k active personnel,1 ships,Korean War surplus,Angelic,4 factories,Standard,last online 2 hours ago,20 Hundred Tons per month,18 Mbbl per month,Free Market,$2317 million,7793 Mbbl,Plentiful,Large,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
Johor,Helmi Omar,PIRATES,8k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$2310 million,79 Mbbl; 6 Mbbl,Near Depletion,Large,Pacific Rim,Neutral,15425 km 2,http://blocgame.com/stats.php?id=60442,,
The NLR,Darknight,The Order,93k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,65 Hundred Tons per month,5 Mbbl per month,Central Planning,$2309 million,101 Mbbl; 5 Mbbl,Plentiful,Very Powerful,Congo,Soviet Union,56635 km 2,http://blocgame.com/stats.php?id=49701,,
Conrad,Waled,SPQR,90k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 12 hours ago,20 Hundred Tons per month,16 Mbbl per month,Central Planning,$2307 million,4368 Mbbl; 16 Mbbl,,Large,Egypt,Soviet Union,17722 km 2,http://blocgame.com/stats.php?id=62640,,5%
Khuzestan,Georgy Zhukov,The Federal Colonies,79k active personnel,2 ships,Second World War surplus,Angelic,3 factories,Elite,online now,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$2285 million,2921 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,44k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 17 hours ago,19 Hundred Tons per month,13 Mbbl per month,Free Market,$2271 million,10 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Thair,Tacoonastick,The Order,24k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,online now,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$2267 million,355 Mbbl; 5 Mbbl,,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
New Luzon,Chester E. Marquez,The Order,78k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Elite,last online 1 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2261 million,4836 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
kweensnkans,Jamal T.Ice cube,,44k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 24 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$2257 million,2971 Mbbl,,Somewhat Large,Egypt,United States,16820 km 2,http://blocgame.com/stats.php?id=63345,,
Neechanville,Overlord-kun,Steel Brotherhood,92k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,19 Hundred Tons per month,5 Mbbl per month,Central Planning,$2254 million,381 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Gran Colombia,Soviet Union,27420 km 2,http://blocgame.com/stats.php?id=63023,,
Cubania,General Fidelis,The Order,79k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,48 Hundred Tons per month,13 Mbbl per month,Central Planning,$2252 million,13 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,56421 km 2,http://blocgame.com/stats.php?id=47349,,
Treehouse,Number One,The Divine Council,45k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$2249 million,323 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,18125 km 2,http://blocgame.com/stats.php?id=58889,,
Asians,bigyihsuan,The Divine Council,5k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2239 million,120 Mbbl; 5 Mbbl,,Small,Pacific Rim,United States,10911 km 2,http://blocgame.com/stats.php?id=41551,,
Texastan,Rebel Lord,Interpol,102k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,24 Hundred Tons per month,24 Mbbl per month,Central Planning,$2222 million,6356 Mbbl; 24 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,51939 km 2,http://blocgame.com/stats.php?id=58149,,
CTSKRR,CTSKRR,The Divine Council,6k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,11 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2195 million,166 Mbbl; 8 Mbbl,Untapped,Mediocre,China,Soviet Union,12359 km 2,http://blocgame.com/stats.php?id=60811,,
Jebawka,Shetay,The Order,108k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,18 Hundred Tons per month,10 Mbbl per month,Free Market,$2189 million,3107 Mbbl,Untapped,Very Powerful,Arabia,United States,29809 km 2,http://blocgame.com/stats.php?id=54304,,
Deklain,Otis,The Divine Council,48k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 27 hours ago,23 Hundred Tons per month,6 Mbbl per month,Central Planning,$2185 million,6 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,33853 km 2,http://blocgame.com/stats.php?id=57066,,
Giant Mechs,OiledDNA,The Divine Council,38k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2179 million,202 Mbbl; 5 Mbbl,Plentiful,Somewhat Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Slavostan,Joe Tito-Hoxha,Interpol,91k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,9 Hundred Tons per month,2 Mbbl per month,Central Planning,$2175 million,83 Mbbl; 2 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=48188,1 Tons,
TerapBuduLipis,SyedRazi,The Divine Council,78k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,20 Hundred Tons per month,7 Mbbl per month,Central Planning,$2170 million,132 Mbbl; 7 Mbbl,Untapped,Powerful,Indochina,Soviet Union,51655 km 2,http://blocgame.com/stats.php?id=60513,1 Tons,
Potatopia,DoomPotato,Brotherhood of Nod,88k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,11 Hundred Tons per month,13 Mbbl per month,Central Planning,$2166 million,4598 Mbbl; 13 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,29105 km 2,http://blocgame.com/stats.php?id=54037,,
Drelinka,Catheline lebran,SPQR,20k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 21 hours ago,4 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$2162 million,1236 Mbbl,Untapped,Small,Persia,Soviet Union,6003 km 2,http://blocgame.com/stats.php?id=61556,,
Pan-demo-nium,Raja,Steel Brotherhood,71k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$2162 million,255 Mbbl; 2 Mbbl,Near Depletion,Somewhat Large,The Subcontinent,Soviet Union,21147 km 2,http://blocgame.com/stats.php?id=63195,,
Rhod3sia,FreeMindInside,The Order,133k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Poor,online now,39 Hundred Tons per month,4 Mbbl per month,Central Planning,$2147 million,111 Mbbl; 4 Mbbl,,Very Powerful,Southern Africa,Soviet Union,34691 km 2,http://blocgame.com/stats.php?id=52679,,
