country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
DevilsAndDemons,Andrew666,Steel Brotherhood,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 16 hours ago,10 Hundred Tons per month,1 Mbbl per month,Free Market,$1241 million,,Untapped,None,Arabia,United States,7215 km 2,http://blocgame.com/stats.php?id=64116,,
New Wadowice,anone2137,The Order,79k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$1239 million,2218 Mbbl; 10 Mbbl,Untapped,Large,Atlas,Soviet Union,44785 km 2,http://blocgame.com/stats.php?id=61637,,
Northern Ghan,Hailaruds,The Divine Council,20k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 19 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1239 million,747 Mbbl; 3 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,10899 km 2,http://blocgame.com/stats.php?id=62344,,
Amazonian Union,Hugo Chavez,Steel Brotherhood,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1238 million,194 Mbbl,Untapped,Large,Amazonia,United States,16791 km 2,http://blocgame.com/stats.php?id=59377,,
Aratana Kibo,Yuno,,14k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 26 hours ago,11 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1236 million,26 Mbbl; 2 Mbbl,Untapped,Meagre,Southern Africa,Neutral,5981 km 2,http://blocgame.com/stats.php?id=63197,,
Eagleland,AMERICAN_HERO,,16k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 144 hours ago,18 Hundred Tons per month,3 Mbbl per month,Free Market,$1234 million,209 Mbbl,Untapped,Mediocre,Mesoamerica,United States,29447 km 2,http://blocgame.com/stats.php?id=39022,,
Honesty,Fury,,5k active personnel,0 ships,Finest of the 19th century,Questionable,None,Undisciplined Rabble,last online 16 hours ago,11 Hundred Tons per month,,Mixed Economy,$1234 million,,Untapped,None,Mesopotamia,Neutral,4381 km 2,http://blocgame.com/stats.php?id=62094,,
Cartenesia,hexagon,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 19 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$1229 million,,Untapped,None,Pacific Rim,Neutral,4382 km 2,http://blocgame.com/stats.php?id=58994,,
Utea,SephiXarados,The Order,67k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$1228 million,331 Mbbl,Untapped,Large,Amazonia,United States,58783 km 2,http://blocgame.com/stats.php?id=49905,,
Darkstone,Trakel,The Divine Council,95k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,33 Hundred Tons per month,21 Mbbl per month,Central Planning,$1228 million,7319 Mbbl; 21 Mbbl,Untapped,Large,Arabia,Soviet Union,53039 km 2,http://blocgame.com/stats.php?id=57176,,
SAUDI OPEC,OPEC,Brotherhood of Nod,4k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Standard,last online 119 hours ago,3 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1228 million,437 Mbbl,Untapped,Meagre,Arabia,Neutral,11231 km 2,http://blocgame.com/stats.php?id=62838,,
Socialand,Free Party,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 142 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$1227 million,93 Mbbl; 3 Mbbl,Untapped,None,Gran Colombia,Neutral,9360 km 2,http://blocgame.com/stats.php?id=58655,,
Foodstuffs,Soviet_Sandvich,Brotherhood of Nod,30k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 16 hours ago,11 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$1225 million,3337 Mbbl,Untapped,Large,Egypt,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=40676,,
Alanies,Alany,The Order,55k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,online now,11 Hundred Tons per month,9 Mbbl per month,Central Planning,$1225 million,2391 Mbbl; 9 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,32003 km 2,http://blocgame.com/stats.php?id=54617,,
Vursian,Amirul Izzat,PIRATES,38k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 10 hours ago,6 Hundred Tons per month,4 Mbbl per month,Central Planning,$1225 million,38 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,16435 km 2,http://blocgame.com/stats.php?id=62540,,
Edtopia,Edgar,The Federal Colonies,24k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 18 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$1220 million,252 Mbbl; 2 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=249,,
Afrikizonia,MacSlothur,Steel Brotherhood,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 16 hours ago,19 Hundred Tons per month,5 Mbbl per month,Free Market,$1220 million,,Untapped,Mediocre,East Africa,United States,25065 km 2,http://blocgame.com/stats.php?id=63138,,
Melaka,Hang Tuah,The Divine Council,35k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,17 Hundred Tons per month,5 Mbbl per month,Central Planning,$1219 million,333 Mbbl; 5 Mbbl,Untapped,Powerful,East Indies,Neutral,31274 km 2,http://blocgame.com/stats.php?id=57146,,
Uzbekistan.,Ittin,Brotherhood of Nod,85k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 14 hours ago,24 Hundred Tons per month,13 Mbbl per month,Central Planning,$1216 million,5682 Mbbl; 13 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,54118 km 2,http://blocgame.com/stats.php?id=59590,,
Laurence,Frezzerbloom,Brotherhood of Nod,63k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,15 Hundred Tons per month,10 Mbbl per month,Central Planning,$1215 million,2876 Mbbl; 10 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,23990 km 2,http://blocgame.com/stats.php?id=49637,1 Tons,
Mesopotamiaa,The JC,Brotherhood of Nod,10k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 15 hours ago,8 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1215 million,2292 Mbbl; 3 Mbbl,Untapped,None,Mesopotamia,Neutral,9267 km 2,http://blocgame.com/stats.php?id=63058,,
Aincrad,veemon,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 118 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$1214 million,362 Mbbl; 1 Mbbl,Untapped,Meagre,China,Soviet Union,9175 km 2,http://blocgame.com/stats.php?id=50267,,
Plob,plox,Brotherhood of Nod,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,14 Hundred Tons per month,16 Mbbl per month,Central Planning,$1213 million,5621 Mbbl; 16 Mbbl,Near Depletion,Large,Arabia,Soviet Union,34931 km 2,http://blocgame.com/stats.php?id=58260,,
Turbanistan,eromer2,The Order,83k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,18 Hundred Tons per month,4 Mbbl per month,Central Planning,$1211 million,658 Mbbl; 4 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,32441 km 2,http://blocgame.com/stats.php?id=63007,,
Transmekong,Prabang,The United Nations,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,12 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1210 million,154 Mbbl,,Meagre,Indochina,United States,8898 km 2,http://blocgame.com/stats.php?id=40195,,
United-Muslims,Karim,SPQR,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 16 hours ago,10 Hundred Tons per month,,Free Market,$1210 million,,Untapped,None,Mesopotamia,United States,4339 km 2,http://blocgame.com/stats.php?id=61674,,
Baloq,Baloq Liat,,6k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 31 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$1209 million,34 Mbbl; 2 Mbbl,Untapped,Small,Indochina,Soviet Union,4127 km 2,http://blocgame.com/stats.php?id=61900,,
Wankmuffin,tempcunt,,2k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,12 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1208 million,640 Mbbl; 4 Mbbl,,Meagre,Mesoamerica,Neutral,10232 km 2,http://blocgame.com/stats.php?id=63325,,
Norwegia,Thornir,The United Nations,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1206 million,2367 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,14007 km 2,http://blocgame.com/stats.php?id=30,,5%
Oileum,Ihei,The Divine Council,8k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 21 hours ago,13 Hundred Tons per month,10 Mbbl per month,Central Planning,$1206 million,1860 Mbbl; 10 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,17406 km 2,http://blocgame.com/stats.php?id=63070,,
Shinystan,He Who Wears No Pants,The Order,30k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,11 Hundred Tons per month,3 Mbbl per month,Free Market,$1202 million,406 Mbbl,Plentiful,Somewhat Large,Caribbean,Neutral,19602 km 2,http://blocgame.com/stats.php?id=63522,,
HiredGun,FreeCharge,The Order,57k active personnel,1 ships,Second World War surplus,Angelic,3 factories,Good,last online 1 hours ago,34 Hundred Tons per month,19 Mbbl per month,Central Planning,$1198 million,5438 Mbbl; 19 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,51283 km 2,http://blocgame.com/stats.php?id=53353,,
Cocobongo,Cuban Pete,The Divine Council,70k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,13 Hundred Tons per month,1 Mbbl per month,Free Market,$1198 million,300 Mbbl; 1 Mbbl,Untapped,Large,Gran Colombia,United States,19020 km 2,http://blocgame.com/stats.php?id=58193,,
Llorxye,qiffahsy,PIRATES,65k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,15 Hundred Tons per month,3 Mbbl per month,Central Planning,$1197 million,27 Mbbl; 3 Mbbl,Untapped,Large,East Indies,Soviet Union,25801 km 2,http://blocgame.com/stats.php?id=61688,,
publika,Gladiator,,8k active personnel,0 ships,First World War surplus,Nice,1 factory,Undisciplined Rabble,last online 59 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1197 million,6 Mbbl; 3 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,6436 km 2,http://blocgame.com/stats.php?id=62345,,
rio de la plata,karl franz,Lithuanian Coalition,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1197 million,2 Mbbl,Near Depletion,Mediocre,Southern Cone,United States,6429 km 2,http://blocgame.com/stats.php?id=63051,,
Iwo Jima,Tadamichi Kuribayashi,The Order,118k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,27 Hundred Tons per month,11 Mbbl per month,Central Planning,$1197 million,505 Mbbl; 11 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,46731 km 2,http://blocgame.com/stats.php?id=63259,,
Borgasha,Magus Evergreen,The Order,82k active personnel,2 ships,Second World War surplus,Nice,2 factories,Good,online now,13 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$1196 million,6084 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,28209 km 2,http://blocgame.com/stats.php?id=63407,,
Novi Sad,Serbian Gamer,The Divine Council,82k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Poor,last online 10 hours ago,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$1192 million,3826 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Egypt,Soviet Union,34901 km 2,http://blocgame.com/stats.php?id=60752,,
Gobi,Saint Gobi,The Order,89k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,27 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1192 million,525 Mbbl,Untapped,Large,Congo,United States,27032 km 2,http://blocgame.com/stats.php?id=61919,,
Elos,Panzerfan,,9k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 106 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$1190 million,96 Mbbl; 1 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,7056 km 2,http://blocgame.com/stats.php?id=61127,,
jongos,barros,,8k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 78 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$1189 million,255 Mbbl; 5 Mbbl,,Small,East Indies,Soviet Union,5895 km 2,http://blocgame.com/stats.php?id=61892,,
Idaho,John Adams,The Order,61k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 14 hours ago,10 Hundred Tons per month,7 Mbbl per month,Free Market,$1188 million,715 Mbbl,Untapped,Somewhat Large,Pacific Rim,United States,47214 km 2,http://blocgame.com/stats.php?id=63484,,
ZumbaZumbi,PakuPakis,,3k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 6 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$1187 million,37 Mbbl; 2 Mbbl,,Large,Southern Africa,United States,3440 km 2,http://blocgame.com/stats.php?id=61482,,
Black Widow,Protego,The Order,18k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 10 hours ago,10 Hundred Tons per month,8 Mbbl per month,Central Planning,$1187 million,3917 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,30308 km 2,http://blocgame.com/stats.php?id=62290,,
OnePiece,AkiManang,PIRATES,39k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,14 Hundred Tons per month,12 Mbbl per month,Central Planning,$1187 million,7525 Mbbl,Untapped,Powerful,Persia,Soviet Union,33159 km 2,http://blocgame.com/stats.php?id=63126,,
Whadjuk,MarsOz,The Khilafah,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,7 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1185 million,2225 Mbbl; 6 Mbbl,,Large,Mesopotamia,United States,10606 km 2,http://blocgame.com/stats.php?id=63576,,
umok,whydoyoudodis,The United Nations,1k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 5 hours ago,6 Hundred Tons per month,6 Mbbl per month,Central Planning,$1183 million,1075 Mbbl; 6 Mbbl,Untapped,Small,Persia,Soviet Union,7494 km 2,http://blocgame.com/stats.php?id=62724,,
Chicken rice,Ador hitler,PIRATES,35k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 11 hours ago,15 Hundred Tons per month,15 Mbbl per month,Central Planning,$1177 million,108 Mbbl; 15 Mbbl,Untapped,Somewhat Large,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61750,,
House Tyrell,Mace Tyrell,Illuminati,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 48 hours ago,9 Hundred Tons per month,9 Mbbl per month,Free Market,$1177 million,437 Mbbl; 9 Mbbl,Untapped,None,Arabia,United States,7722 km 2,http://blocgame.com/stats.php?id=64093,,
Wladimiria,Estagon,The Divine Council,75k active personnel,6 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$1176 million,4506 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,37314 km 2,http://blocgame.com/stats.php?id=52318,,
Terengganu,Farysa,The Divine Council,66k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 14 hours ago,6 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1175 million,195 Mbbl; 5 Mbbl,Untapped,Large,East Indies,Soviet Union,34731 km 2,http://blocgame.com/stats.php?id=60615,,
Solentia,Cracov,,5k active personnel,0 ships,First World War surplus,Questionable,None,Poor,last online 179 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1172 million,4 Mbbl,Untapped,Small,Caribbean,Neutral,9175 km 2,http://blocgame.com/stats.php?id=62639,,
Fludena,mkelland4,,23k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 6 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$1167 million,2165 Mbbl,Untapped,Meagre,Atlas,United States,5102 km 2,http://blocgame.com/stats.php?id=64036,,
Ceannesburg,theorange0,The Order,157k active personnel,6 ships,First World War surplus,Gandhi-like,3 factories,Standard,last online 15 hours ago,23 Hundred Tons per month,6 Mbbl per month,Free Market,$1163 million,,Untapped,Powerful,Mesoamerica,United States,29895 km 2,http://blocgame.com/stats.php?id=56500,,
New Armenia,Comrade Alpha,The United Nations,41k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 21 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$1163 million,4063 Mbbl; 5 Mbbl,Plentiful,Small,Mesopotamia,Soviet Union,35255 km 2,http://blocgame.com/stats.php?id=63991,,
Eleuthera,Gamb,420 Empire,18k active personnel,1 ships,Second World War surplus,Questionable,2 factories,Poor,last online 7 hours ago,29 Hundred Tons per month,8 Mbbl per month,Central Planning,$1162 million,270 Mbbl; 8 Mbbl,Untapped,Large,Caribbean,Soviet Union,24819 km 2,http://blocgame.com/stats.php?id=63029,,
Carpentaria,fuerza,PIRATES,38k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 23 hours ago,10 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1160 million,172 Mbbl,Untapped,Mediocre,East Indies,Neutral,20181 km 2,http://blocgame.com/stats.php?id=59901,,
Kek Slovakia,Fidel Kekstro,The Order,80k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 18 hours ago,21 Hundred Tons per month,19 Mbbl per month,Central Planning,$1158 million,503 Mbbl; 19 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,37511 km 2,http://blocgame.com/stats.php?id=63462,,
Sordidia,RogueandaScoundrel,The Order,72k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 25 hours ago,25 Hundred Tons per month,6 Mbbl per month,Central Planning,$1156 million,428 Mbbl,Untapped,Large,Caribbean,Soviet Union,37594 km 2,http://blocgame.com/stats.php?id=63203,,
sandakania,Ryan Kentang,The Order,110k active personnel,6 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 4 hours ago,15 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1154 million,280 Mbbl,Untapped,Very Powerful,East Indies,United States,38333 km 2,http://blocgame.com/stats.php?id=60600,,
MalayaMMP,zazammu86,PIRATES,7k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 43 hours ago,5 Hundred Tons per month,6 Mbbl per month,Central Planning,$1154 million,6 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,4125 km 2,http://blocgame.com/stats.php?id=62383,,
Lolesco,Lolesco,The Order,78k active personnel,1 ships,Second World War surplus,Normal,3 factories,Standard,online now,50 Hundred Tons per month,15 Mbbl per month,Free Market,$1153 million,3008 Mbbl; 15 Mbbl,Plentiful,Somewhat Large,Mesopotamia,United States,45570 km 2,http://blocgame.com/stats.php?id=48289,,
Cyrodill,Tihomir,The Order,207k active personnel,9 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 18 hours ago,65 Hundred Tons per month,50 Mbbl per month,Free Market,$1152 million,6924 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,68279 km 2,http://blocgame.com/stats.php?id=53759,,
Lepkonia,Raguixxx,Interpol,79k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,36 Hundred Tons per month,11 Mbbl per month,Central Planning,$1152 million,239 Mbbl; 11 Mbbl,Untapped,Large,Southern Cone,Soviet Union,42720 km 2,http://blocgame.com/stats.php?id=55854,,
The Deserted,Kamakazi Sunshine,The Federal Colonies,62k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 23 hours ago,17 Hundred Tons per month,3 Mbbl per month,Central Planning,$1150 million,156 Mbbl,,Large,Pacific Rim,Soviet Union,16986 km 2,http://blocgame.com/stats.php?id=40459,,
fjortonattio8,fiveonesix,The Order,79k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,21 Hundred Tons per month,5 Mbbl per month,Free Market,$1148 million,100 Mbbl,Untapped,Large,Gran Colombia,United States,29191 km 2,http://blocgame.com/stats.php?id=63413,,
sandshark,sandshark,The Order,94k active personnel,1 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 7 hours ago,35 Hundred Tons per month,7 Mbbl per month,Central Planning,$1147 million,280 Mbbl; 7 Mbbl,Untapped,Very Powerful,Gran Colombia,Soviet Union,36842 km 2,http://blocgame.com/stats.php?id=62581,,
Boomtown,Rataca1000,The Divine Council,63k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$1146 million,283 Mbbl; 3 Mbbl,Untapped,Very Powerful,China,Soviet Union,32331 km 2,http://blocgame.com/stats.php?id=50054,,
P4r4d1s3,BurmyEx,Steel Brotherhood,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 119 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$1142 million,272 Mbbl; 3 Mbbl,Untapped,Small,Mesoamerica,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=43368,,
Memiaya,MrRoth,Che Guevara League,9k active personnel,-1 ships,Second World War surplus,Nice,2 factories,Poor,last online 91 hours ago,24 Hundred Tons per month,5 Mbbl per month,Central Planning,$1141 million,206 Mbbl; 5 Mbbl,,Large,Caribbean,Soviet Union,24639 km 2,http://blocgame.com/stats.php?id=62980,,
Olympia,Xasthur,Brotherhood of Nod,59k active personnel,0 ships,Second World War surplus,Angelic,3 factories,Elite,last online 2 hours ago,20 Hundred Tons per month,5 Mbbl per month,Central Planning,$1140 million,69 Mbbl; 5 Mbbl,Plentiful,Very Powerful,China,Soviet Union,37387 km 2,http://blocgame.com/stats.php?id=51354,,
Briggs,General Armstrong,SPQR,77k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,28 Hundred Tons per month,4 Mbbl per month,Central Planning,$1138 million,333 Mbbl,Untapped,Very Powerful,Southern Cone,Soviet Union,39699 km 2,http://blocgame.com/stats.php?id=53442,,
720instaswap,TM0n3y,,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 31 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$1136 million,2170 Mbbl; 3 Mbbl,Untapped,Small,Persia,Soviet Union,9175 km 2,http://blocgame.com/stats.php?id=62714,,
saiya,saiya,The Order,23k active personnel,1 ships,Second World War surplus,Nice,2 factories,Standard,last online 11 hours ago,22 Hundred Tons per month,11 Mbbl per month,Central Planning,$1133 million,2332 Mbbl; 11 Mbbl,Near Depletion,Mediocre,Arabia,Soviet Union,22122 km 2,http://blocgame.com/stats.php?id=61785,,
Thinkpad,maskedplacebo,The Order,82k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Standard,online now,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$1130 million,73 Mbbl,Plentiful,Mediocre,Indochina,Soviet Union,34415 km 2,http://blocgame.com/stats.php?id=63332,,
The Sound,Lord Orochimaru,The Divine Council,82k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 33 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$1127 million,366 Mbbl; 2 Mbbl,Near Depletion,Meagre,East Indies,Soviet Union,20911 km 2,http://blocgame.com/stats.php?id=55197,,
Alor Janggus,bobit,The Order,51k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,3 Hundred Tons per month,21 Mbbl per month,Central Planning,$1126 million,2313 Mbbl,Near Depletion,Large,Arabia,Soviet Union,19767 km 2,http://blocgame.com/stats.php?id=63141,,
Nimei,Xitler,Illuminati,9k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 29 hours ago,17 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$1125 million,10 Mbbl,Untapped,Mediocre,China,Neutral,11144 km 2,http://blocgame.com/stats.php?id=64022,,
Egoria,Evil_sethoss,Steel Brotherhood,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 55 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1123 million,345 Mbbl; 3 Mbbl,Untapped,Small,Mesoamerica,Soviet Union,7346 km 2,http://blocgame.com/stats.php?id=54726,,
Niggerito,Jejomar Binay,SPQR,90k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,27 Hundred Tons per month,4 Mbbl per month,Free Market,$1123 million,174 Mbbl,Untapped,Large,East Indies,United States,35332 km 2,http://blocgame.com/stats.php?id=63087,,
pooperheds,Yung Peanuts,,8k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 68 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$1123 million,90 Mbbl,Untapped,None,China,United States,5051 km 2,http://blocgame.com/stats.php?id=63903,,
Kuto,AKMB,The Federal Colonies,58k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 4 hours ago,15 Hundred Tons per month,15 Mbbl per month,Central Planning,$1122 million,4602 Mbbl; 15 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,29887 km 2,http://blocgame.com/stats.php?id=40095,,
Portobol,Guilherme Castro,,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 169 hours ago,5 Hundred Tons per month,,Mixed Economy,$1118 million,162 Mbbl,Untapped,None,Southern Cone,United States,9014 km 2,http://blocgame.com/stats.php?id=64169,,
Lyon,Corpsegrinder,The Order,44k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 65 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$1117 million,168 Mbbl; 3 Mbbl,Untapped,Mediocre,Gran Colombia,Soviet Union,15535 km 2,http://blocgame.com/stats.php?id=57382,,
Shekel Land,Sheklesteinthefourth,The Order,82k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,26 Hundred Tons per month,13 Mbbl per month,Central Planning,$1110 million,6130 Mbbl; 13 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,47109 km 2,http://blocgame.com/stats.php?id=54689,,
