country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Junoma,VicReyes,Steel Brotherhood,53k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,last online 2 hours ago,17 Hundred Tons per month,5 Mbbl per month,Free Market,$2306 million,468 Mbbl,Untapped,Large,Southern Cone,United States,41773 km 2,http://blocgame.com/stats.php?id=40349,,
USSR,CommissarBrian,The Order,79k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 6 hours ago,39 Hundred Tons per month,8 Mbbl per month,Central Planning,$2269 million,203 Mbbl; 8 Mbbl,Untapped,Small,China,Soviet Union,47029 km 2,http://blocgame.com/stats.php?id=54182,,
Alamo,linksith,The United Nations,68k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,10 Hundred Tons per month,2 Mbbl per month,Free Market,$2263 million,4358 Mbbl,Untapped,Mediocre,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Hitlerwasright,Louis C Cuck,The Order,58k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,35 Hundred Tons per month,25 Mbbl per month,Free Market,$2249 million,10245 Mbbl,Near Depletion,Large,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
Shambala,Feranon,Brotherhood of Nod,71k active personnel,0 ships,Second World War surplus,Good,2 factories,Elite,last online 8 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$2234 million,105 Mbbl; 5 Mbbl,Plentiful,Large,Pacific Rim,Soviet Union,30011 km 2,http://blocgame.com/stats.php?id=41268,,5%
Brutish Empire,DarkyDonno,SPQR,93k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,21 Hundred Tons per month,9 Mbbl per month,Central Planning,$2218 million,118 Mbbl; 9 Mbbl,,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Coccoladia,Ernesto Caprone,The Federal Colonies,49k active personnel,1 ships,Second World War surplus,Nice,2 factories,Standard,last online 9 hours ago,21 Hundred Tons per month,2 Mbbl per month,Central Planning,$2216 million,70 Mbbl; 2 Mbbl,Untapped,Large,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
constania,Comrade,The Divine Council,99k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 29 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$2212 million,7 Mbbl; 7 Mbbl,Plentiful,Powerful,Congo,Soviet Union,17509 km 2,http://blocgame.com/stats.php?id=62606,,
Mingland,mpetersen,Brotherhood of Nod,112k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,28 Hundred Tons per month,11 Mbbl per month,Central Planning,$2211 million,379 Mbbl; 11 Mbbl,Plentiful,Powerful,Southern Africa,Soviet Union,29330 km 2,http://blocgame.com/stats.php?id=63922,,
Ghost Shark,Sharky,PIRATES,80k active personnel,9 ships,Second World War surplus,Questionable,3 factories,Elite,last online 1 hours ago,10 Hundred Tons per month,6 Mbbl per month,Free Market,$2210 million,176 Mbbl,Untapped,Large,East Indies,United States,48218 km 2,http://blocgame.com/stats.php?id=63863,,
Morjei,FlairWoW,The Divine Council,74k active personnel,1 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 10 hours ago,34 Hundred Tons per month,5 Mbbl per month,Central Planning,$2205 million,26 Mbbl; 5 Mbbl,Untapped,Powerful,Indochina,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=53068,,
Mesopotamia,Arcturus,The Order,78k active personnel,2 ships,Second World War surplus,Normal,3 factories,Good,last online 5 hours ago,23 Hundred Tons per month,14 Mbbl per month,Free Market,$2198 million,5993 Mbbl,Untapped,Mediocre,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Sintra,Daniel Lima,The Order,127k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,21 Hundred Tons per month,12 Mbbl per month,Central Planning,$2197 million,114 Mbbl; 12 Mbbl,Plentiful,Somewhat Large,Caribbean,Soviet Union,35838 km 2,http://blocgame.com/stats.php?id=63167,,
SOPF,Johnathinski Weston,The United Nations,10k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 105 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$2169 million,109 Mbbl; 4 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,17527 km 2,http://blocgame.com/stats.php?id=62841,,
Hansetica,Svan,,10k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 154 hours ago,18 Hundred Tons per month,8 Mbbl per month,Central Planning,$2168 million,103 Mbbl; 8 Mbbl,Untapped,Meagre,China,Soviet Union,20320 km 2,http://blocgame.com/stats.php?id=63390,,
Junovia,dontworryaboutit,Interpol,30k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 20 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$2164 million,430 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Harezland,Adam harez,The Order,51k active personnel,2 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 21 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$2160 million,289 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,16752 km 2,http://blocgame.com/stats.php?id=60587,,
KingBding,King B,The Order,58k active personnel,3 ships,Second World War surplus,Nice,3 factories,Standard,last online 7 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$2160 million,263 Mbbl; 3 Mbbl,,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Byzantium,The Wolf,Steel Brotherhood,79k active personnel,5 ships,Second World War surplus,Angelic,3 factories,Good,last online 3 hours ago,32 Hundred Tons per month,14 Mbbl per month,Free Market,$2154 million,6009 Mbbl,Plentiful,Very Powerful,Mesopotamia,United States,41349 km 2,http://blocgame.com/stats.php?id=41125,,
Giant Mechs,OiledDNA,The Divine Council,78k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2153 million,356 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,37146 km 2,http://blocgame.com/stats.php?id=60735,,
Cameronia,Cameron Saxonson,Steel Brotherhood,58k active personnel,3 ships,Second World War surplus,Angelic,2 factories,Good,last online 13 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$2129 million,368 Mbbl; 10 Mbbl,Untapped,Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Southern Africa,TheMaster_ZA,The Order,72k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,32 Hundred Tons per month,5 Mbbl per month,Central Planning,$2120 million,185 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,49553 km 2,http://blocgame.com/stats.php?id=48410,,
Cirno,jc99,The Federal Colonies,138k active personnel,3 ships,Second World War surplus,Gandhi-like,5 factories,Standard,last online 5 hours ago,34 Hundred Tons per month,2 Mbbl per month,Free Market,$2089 million,228 Mbbl,Untapped,Large,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
German Empire,Frederick the Great,SPQR,11k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 24 hours ago,14 Hundred Tons per month,7 Mbbl per month,Central Planning,$2085 million,4209 Mbbl,,Powerful,Egypt,Soviet Union,26262 km 2,http://blocgame.com/stats.php?id=63053,,
Mzab,Cuma Thurman,Brotherhood of Nod,79k active personnel,4 ships,Second World War surplus,Normal,3 factories,Elite,online now,26 Hundred Tons per month,16 Mbbl per month,Central Planning,$2079 million,4063 Mbbl; 16 Mbbl,Untapped,Large,Atlas,Soviet Union,38538 km 2,http://blocgame.com/stats.php?id=63775,,
Almania,Almanich,Brotherhood of Nod,47k active personnel,0 ships,Second World War surplus,Good,4 factories,Elite,last online 4 hours ago,2 Hundred Tons per month,,Central Planning,$2073 million,171 Mbbl,Plentiful,Very Powerful,China,Soviet Union,52163 km 2,http://blocgame.com/stats.php?id=51725,,
Manturia-Korea,Maosecond,,120k active personnel,1 ships,Second World War surplus,Angelic,3 factories,Good,online now,18 Hundred Tons per month,4 Mbbl per month,Free Market,$2052 million,234 Mbbl,Plentiful,Mediocre,China,United States,20733 km 2,http://blocgame.com/stats.php?id=64188,,
Femtonesia,1101,Comintern,6k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 81 hours ago,42 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2026 million,24 Mbbl; 6 Mbbl,Plentiful,Mediocre,Pacific Rim,Neutral,27217 km 2,http://blocgame.com/stats.php?id=63083,,
Tamil Kingdom,Chola I,The Order,106k active personnel,12 ships,Korean War surplus,Angelic,5 factories,Good,last online 7 hours ago,50 Hundred Tons per month,7 Mbbl per month,Central Planning,$2018 million,341 Mbbl; 7 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,64188 km 2,http://blocgame.com/stats.php?id=60964,,
Conrad,Waled,SPQR,60k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,20 Hundred Tons per month,16 Mbbl per month,Central Planning,$2015 million,4528 Mbbl; 16 Mbbl,,Large,Egypt,Soviet Union,17322 km 2,http://blocgame.com/stats.php?id=62640,,5%
Ivalice,Nighthawk571,Interpol,79k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,28 Hundred Tons per month,26 Mbbl per month,Central Planning,$2009 million,2209 Mbbl; 26 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,,
Cyleia,Silas Adar,,6k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 111 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$2004 million,188 Mbbl; 6 Mbbl,Untapped,Mediocre,Mesoamerica,United States,15440 km 2,http://blocgame.com/stats.php?id=62784,,
Crimea,Hayro Khan,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 12 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$1994 million,3474 Mbbl; 11 Mbbl,Near Depletion,Somewhat Large,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Bloodied Stools,cowds,The Divine Council,81k active personnel,0 ships,Second World War surplus,Good,2 factories,Good,online now,25 Hundred Tons per month,12 Mbbl per month,Central Planning,$1991 million,191 Mbbl; 12 Mbbl,Plentiful,Powerful,Gran Colombia,Soviet Union,33516 km 2,http://blocgame.com/stats.php?id=56997,,
Feffiopia,Serloks,The Divine Council,70k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,33 Hundred Tons per month,11 Mbbl per month,Central Planning,$1987 million,309 Mbbl,Untapped,Powerful,The Subcontinent,Soviet Union,24983 km 2,http://blocgame.com/stats.php?id=46505,,
Mmhat,Homermustdie,The Divine Council,48k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,14 Hundred Tons per month,2 Mbbl per month,Free Market,$1982 million,133 Mbbl; 2 Mbbl,Untapped,Mediocre,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,,
Etiwan,Latvu,The Divine Council,4k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 77 hours ago,19 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1981 million,293 Mbbl,Untapped,Mediocre,Amazonia,United States,24062 km 2,http://blocgame.com/stats.php?id=60056,,
CTSKRR,CTSKRR,The Divine Council,21k active personnel,4 ships,Second World War surplus,Angelic,2 factories,Elite,last online 9 hours ago,11 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1977 million,283 Mbbl; 8 Mbbl,Plentiful,Mediocre,China,Soviet Union,14830 km 2,http://blocgame.com/stats.php?id=60811,,
Empyrea,Sir_Scarf,The Order,65k active personnel,1 ships,Second World War surplus,Nice,2 factories,Undisciplined Rabble,last online 1 hours ago,18 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1975 million,2 Mbbl; 3 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,30482 km 2,http://blocgame.com/stats.php?id=49411,,
Conferan,Cryptox,The Divine Council,98k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$1973 million,364 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,46154 km 2,http://blocgame.com/stats.php?id=56710,1 Tons,
Cubania,General Fidelis,The Order,79k active personnel,4 ships,Korean War surplus,Angelic,3 factories,Elite,last online 4 hours ago,39 Hundred Tons per month,11 Mbbl per month,Central Planning,$1965 million,119 Mbbl; 11 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,56421 km 2,http://blocgame.com/stats.php?id=47349,,
Glubistan,Glub,SPQR,88k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 2 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$1955 million,1572 Mbbl; 13 Mbbl,Plentiful,Large,Arabia,Soviet Union,23779 km 2,http://blocgame.com/stats.php?id=63027,,
durkastan,ned kelly,SPQR,62k active personnel,6 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 17 hours ago,26 Hundred Tons per month,23 Mbbl per month,Mixed Economy,$1946 million,2821 Mbbl,Untapped,Mediocre,Arabia,United States,36464 km 2,http://blocgame.com/stats.php?id=40488,,
Alexandrastan,TWAIN,Brotherhood of Nod,47k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 1 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1943 million,1898 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Ferma,President Jacobo Vincenzo,The Order,49k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 1 hours ago,25 Hundred Tons per month,,Free Market,$1925 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Texastan,Rebel Lord,Interpol,90k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 3 hours ago,23 Hundred Tons per month,24 Mbbl per month,Central Planning,$1921 million,6593 Mbbl; 24 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,51939 km 2,http://blocgame.com/stats.php?id=58149,,
Nueva Galicia,FedericoDionisi,Che Guevara League,11k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 50 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1921 million,31 Mbbl; 2 Mbbl,Untapped,Large,Southern Cone,Soviet Union,19351 km 2,http://blocgame.com/stats.php?id=60349,,
Jerung Hantu,Syark Land,PIRATES,22k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,6 Hundred Tons per month,7 Mbbl per month,Free Market,$1918 million,960 Mbbl,,Somewhat Large,Arabia,United States,12917 km 2,http://blocgame.com/stats.php?id=60505,,
Krakozhia,Ilyich,Interpol,78k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$1913 million,63 Mbbl; 3 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,27407 km 2,http://blocgame.com/stats.php?id=39065,,
Lorigan,Lorigan,The Divine Council,59k active personnel,1 ships,Second World War surplus,Angelic,3 factories,Good,last online 4 hours ago,26 Hundred Tons per month,8 Mbbl per month,Central Planning,$1913 million,185 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Amazonia,Soviet Union,37720 km 2,http://blocgame.com/stats.php?id=59787,,
Rome Reloaded,Tiberius Ceaser,SPQR,40k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$1910 million,4942 Mbbl,Near Depletion,Small,Mesopotamia,Soviet Union,12961 km 2,http://blocgame.com/stats.php?id=1421,,
Sepidajistan,Shah Squid,Al-Qassam Brigades,35k active personnel,0 ships,Second World War surplus,Normal,1 factory,Elite,last online 6 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$1906 million,3689 Mbbl; 2 Mbbl,,Powerful,Atlas,Soviet Union,13917 km 2,http://blocgame.com/stats.php?id=59462,,
Drelinka,Catheline lebran,SPQR,36k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 13 hours ago,4 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1901 million,1326 Mbbl,Untapped,Small,Persia,Soviet Union,6063 km 2,http://blocgame.com/stats.php?id=61556,,
Lubekran,septima,Interpol,56k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$1899 million,5 Mbbl,Plentiful,Large,Indochina,Soviet Union,7799 km 2,http://blocgame.com/stats.php?id=62568,,
The NLR,Darknight,The Order,58k active personnel,5 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,64 Hundred Tons per month,5 Mbbl per month,Central Planning,$1895 million,151 Mbbl; 5 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,53931 km 2,http://blocgame.com/stats.php?id=49701,,
Leinad,bloodywaffles12,The United Nations,93k active personnel,2 ships,Second World War surplus,Normal,3 factories,Good,last online 9 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$1895 million,308 Mbbl; 9 Mbbl,Untapped,Large,China,Soviet Union,18481 km 2,http://blocgame.com/stats.php?id=59332,,
nanas,nanas batu,The Divine Council,5k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$1884 million,297 Mbbl; 7 Mbbl,Plentiful,Mediocre,East Indies,Neutral,25719 km 2,http://blocgame.com/stats.php?id=61809,,
Thair,Tacoonastick,The Order,28k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$1880 million,405 Mbbl; 5 Mbbl,,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Selja,Whalenator,Brotherhood of Nod,68k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 7 hours ago,19 Hundred Tons per month,8 Mbbl per month,Central Planning,$1875 million,3363 Mbbl; 8 Mbbl,,Small,Persia,Soviet Union,30962 km 2,http://blocgame.com/stats.php?id=63172,,
Asiana,El_Xanatos,The Divine Council,65k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,26 Hundred Tons per month,7 Mbbl per month,Central Planning,$1874 million,311 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Indochina,Soviet Union,51114 km 2,http://blocgame.com/stats.php?id=62221,,
Brunstovia,Zat Other Guy,Interpol,10k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 124 hours ago,11 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1862 million,295 Mbbl; 3 Mbbl,Untapped,Small,China,United States,10683 km 2,http://blocgame.com/stats.php?id=62648,,
Classia,Classic,Steel Brotherhood,25k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,17 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$1861 million,294 Mbbl,Depleted,Large,China,United States,36530 km 2,http://blocgame.com/stats.php?id=63652,,
Treehouse,Number One,The Divine Council,30k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$1860 million,353 Mbbl; 3 Mbbl,Untapped,Large,Indochina,United States,20036 km 2,http://blocgame.com/stats.php?id=58889,,
the Haunted,thedrunkenarchitect,The Order,59k active personnel,3 ships,Second World War surplus,Nice,3 factories,Elite,last online 5 hours ago,30 Hundred Tons per month,4 Mbbl per month,Central Planning,$1855 million,422 Mbbl; 4 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,36676 km 2,http://blocgame.com/stats.php?id=63020,,
