country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Tamarlania,Vagrant,The Order,139k active personnel,9 ships,Second World War surplus,Isolated,7 factories,Elite,last online 12 hours ago,70 Hundred Tons per month,67 Mbbl per month,Free Market,$2494 million,5208 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,58382 km 2,http://blocgame.com/stats.php?id=61626,,5%
Raja Udang,Mario,PIRATES,13k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,18 Hundred Tons per month,8 Mbbl per month,Central Planning,$2395 million,167 Mbbl; 8 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,36135 km 2,http://blocgame.com/stats.php?id=61754,,
Ken no Taiyou,Hikari,The Order,39k active personnel,1 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 16 hours ago,9 Hundred Tons per month,31 Mbbl per month,Central Planning,$2395 million,1210 Mbbl; 31 Mbbl,Untapped,Large,Persia,Soviet Union,32081 km 2,http://blocgame.com/stats.php?id=64029,,
Markovia,RDM HC,The Federal Colonies,100k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,25 Hundred Tons per month,12 Mbbl per month,Free Market,$2355 million,556 Mbbl; 12 Mbbl,Untapped,Powerful,Caribbean,United States,40901 km 2,http://blocgame.com/stats.php?id=58369,,
Junoma,VicReyes,Steel Brotherhood,53k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,last online 2 hours ago,17 Hundred Tons per month,5 Mbbl per month,Free Market,$2343 million,463 Mbbl,Untapped,Large,Southern Cone,United States,41966 km 2,http://blocgame.com/stats.php?id=40349,,
USSR,CommissarBrian,The Order,79k active personnel,0 ships,Second World War surplus,Gandhi-like,5 factories,Standard,last online 7 hours ago,39 Hundred Tons per month,8 Mbbl per month,Central Planning,$2312 million,195 Mbbl; 8 Mbbl,Untapped,Small,China,Soviet Union,47029 km 2,http://blocgame.com/stats.php?id=54182,,
Hitlerwasright,Louis C Cuck,The Order,58k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,35 Hundred Tons per month,25 Mbbl per month,Free Market,$2302 million,10220 Mbbl,,Large,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
Alamo,linksith,The United Nations,68k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,10 Hundred Tons per month,2 Mbbl per month,Free Market,$2298 million,4356 Mbbl,Untapped,Mediocre,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Shambala,Feranon,Brotherhood of Nod,63k active personnel,0 ships,Second World War surplus,Nice,2 factories,Elite,last online 7 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$2277 million,100 Mbbl; 5 Mbbl,Plentiful,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Krakozhia,Ilyich,Interpol,86k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 7 hours ago,20 Hundred Tons per month,3 Mbbl per month,Central Planning,$2276 million,564 Mbbl; 3 Mbbl,Plentiful,Very Powerful,Pacific Rim,Soviet Union,28409 km 2,http://blocgame.com/stats.php?id=39065,,
Coccoladia,Ernesto Caprone,The Federal Colonies,39k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Standard,last online 5 hours ago,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$2270 million,68 Mbbl; 2 Mbbl,Untapped,Large,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Lorigan,Lorigan,The Divine Council,59k active personnel,1 ships,Second World War surplus,Angelic,3 factories,Good,last online 1 hours ago,26 Hundred Tons per month,8 Mbbl per month,Central Planning,$2268 million,177 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Amazonia,Soviet Union,39396 km 2,http://blocgame.com/stats.php?id=59787,,
Brutish Empire,DarkyDonno,SPQR,93k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,21 Hundred Tons per month,9 Mbbl per month,Central Planning,$2264 million,109 Mbbl; 9 Mbbl,,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Morjei,FlairWoW,The Divine Council,74k active personnel,1 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 8 hours ago,35 Hundred Tons per month,5 Mbbl per month,Central Planning,$2254 million,21 Mbbl; 5 Mbbl,Untapped,Powerful,Indochina,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=53068,,
Mesopotamia,Arcturus,The Order,78k active personnel,3 ships,Second World War surplus,Normal,3 factories,Good,last online 3 hours ago,23 Hundred Tons per month,14 Mbbl per month,Free Market,$2238 million,5979 Mbbl,Untapped,Mediocre,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Mingland,mpetersen,Brotherhood of Nod,112k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 11 hours ago,28 Hundred Tons per month,11 Mbbl per month,Central Planning,$2234 million,368 Mbbl; 11 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,29330 km 2,http://blocgame.com/stats.php?id=63922,,
Hansetica,Svan,,10k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 164 hours ago,18 Hundred Tons per month,8 Mbbl per month,Central Planning,$2226 million,95 Mbbl; 8 Mbbl,Untapped,Meagre,China,Soviet Union,20320 km 2,http://blocgame.com/stats.php?id=63390,,
Ghost Shark,Sharky,PIRATES,80k active personnel,9 ships,Second World War surplus,Normal,3 factories,Elite,last online 2 hours ago,10 Hundred Tons per month,6 Mbbl per month,Free Market,$2225 million,170 Mbbl,Untapped,Large,East Indies,United States,48218 km 2,http://blocgame.com/stats.php?id=63863,,
constania,Comrade,The Divine Council,99k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 40 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$2221 million,7 Mbbl,Plentiful,Powerful,Congo,Soviet Union,17509 km 2,http://blocgame.com/stats.php?id=62606,,
Harezland,Adam harez,The Order,51k active personnel,2 ships,First World War surplus,Gandhi-like,3 factories,Standard,last online 32 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$2211 million,279 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,16752 km 2,http://blocgame.com/stats.php?id=60587,,
SOPF,Johnathinski Weston,The United Nations,3k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$2211 million,105 Mbbl; 4 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,17352 km 2,http://blocgame.com/stats.php?id=62841,,
Sintra,Daniel Lima,The Order,127k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,21 Hundred Tons per month,12 Mbbl per month,Central Planning,$2208 million,102 Mbbl; 12 Mbbl,Plentiful,Somewhat Large,Caribbean,Soviet Union,35838 km 2,http://blocgame.com/stats.php?id=63167,,
Junovia,dontworryaboutit,Interpol,40k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$2200 million,423 Mbbl; 7 Mbbl,Plentiful,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
KingBding,King B,The Order,58k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Standard,last online 17 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$2197 million,260 Mbbl; 3 Mbbl,,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Byzantium,The Wolf,Steel Brotherhood,79k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 13 hours ago,32 Hundred Tons per month,14 Mbbl per month,Free Market,$2179 million,5995 Mbbl,Plentiful,Very Powerful,Mesopotamia,United States,41349 km 2,http://blocgame.com/stats.php?id=41125,,
Cameronia,Cameron Saxonson,Steel Brotherhood,58k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$2169 million,358 Mbbl; 10 Mbbl,Untapped,Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Giant Mechs,OiledDNA,The Divine Council,78k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2155 million,351 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,37146 km 2,http://blocgame.com/stats.php?id=60735,,
Southern Africa,TheMaster_ZA,The Order,72k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 19 hours ago,32 Hundred Tons per month,5 Mbbl per month,Central Planning,$2138 million,180 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,49553 km 2,http://blocgame.com/stats.php?id=48410,,
Cirno,jc99,The Federal Colonies,138k active personnel,3 ships,Second World War surplus,Gandhi-like,5 factories,Standard,last online 8 hours ago,34 Hundred Tons per month,2 Mbbl per month,Free Market,$2126 million,226 Mbbl,Untapped,Large,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
Mzab,Cuma Thurman,Steel Brotherhood,79k active personnel,4 ships,Second World War surplus,Normal,3 factories,Elite,last online 1 hours ago,26 Hundred Tons per month,16 Mbbl per month,Central Planning,$2117 million,4047 Mbbl; 16 Mbbl,Untapped,Large,Atlas,Soviet Union,38538 km 2,http://blocgame.com/stats.php?id=63775,,
Batu putih,Harzan,The Federal Colonies,15k active personnel,4 ships,Second World War surplus,Isolated,3 factories,Undisciplined Rabble,last online 4 hours ago,11 Hundred Tons per month,6 Mbbl per month,Central Planning,$2110 million,135 Mbbl,Depleted,Meagre,East Indies,Soviet Union,10963 km 2,http://blocgame.com/stats.php?id=61926,,
Femtonesia,1101,Comintern,6k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 92 hours ago,42 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2101 million,18 Mbbl; 6 Mbbl,Plentiful,Mediocre,Pacific Rim,Neutral,27217 km 2,http://blocgame.com/stats.php?id=63083,,
South Uganda,Dr. Idi Amin,The Divine Council,163k active personnel,11 ships,Korean War surplus,Nice,4 factories,Elite,online now,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$2093 million,414 Mbbl; 6 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,43471 km 2,http://blocgame.com/stats.php?id=63128,,
German Empire,Frederick the Great,SPQR,3k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,14 Hundred Tons per month,7 Mbbl per month,Central Planning,$2083 million,4202 Mbbl,,Powerful,Egypt,Soviet Union,26000 km 2,http://blocgame.com/stats.php?id=63053,,
Almania,Almanich,Brotherhood of Nod,47k active personnel,0 ships,Second World War surplus,Nice,4 factories,Elite,online now,2 Hundred Tons per month,,Central Planning,$2070 million,171 Mbbl,Untapped,Very Powerful,China,Soviet Union,52163 km 2,http://blocgame.com/stats.php?id=51725,,
Cyleia,Silas Adar,,6k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 122 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$2066 million,182 Mbbl; 6 Mbbl,Untapped,Mediocre,Mesoamerica,United States,15440 km 2,http://blocgame.com/stats.php?id=62784,,
Neechanville,Overlord-kun,Steel Brotherhood,62k active personnel,1 ships,Second World War surplus,Nice,2 factories,Elite,last online 1 hours ago,14 Hundred Tons per month,5 Mbbl per month,Central Planning,$2062 million,426 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Gran Colombia,Soviet Union,27420 km 2,http://blocgame.com/stats.php?id=63023,,
Conrad,Waled,SPQR,62k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 7 hours ago,20 Hundred Tons per month,16 Mbbl per month,Central Planning,$2049 million,4512 Mbbl; 16 Mbbl,,Large,Egypt,Soviet Union,17322 km 2,http://blocgame.com/stats.php?id=62640,,5%
Ivalice,Nighthawk571,Interpol,89k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 3 hours ago,28 Hundred Tons per month,26 Mbbl per month,Central Planning,$2049 million,2183 Mbbl; 26 Mbbl,Plentiful,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,,
Rome Reloaded,Tiberius Ceaser,SPQR,40k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 3 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$2041 million,4930 Mbbl,Near Depletion,Small,Mesopotamia,Soviet Union,12961 km 2,http://blocgame.com/stats.php?id=1421,,
Crimea,Hayro Khan,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 22 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$2037 million,3463 Mbbl; 11 Mbbl,Near Depletion,Somewhat Large,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Manturia-Korea,Maosecond,,120k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,18 Hundred Tons per month,4 Mbbl per month,Free Market,$2032 million,230 Mbbl,Plentiful,Mediocre,China,United States,20733 km 2,http://blocgame.com/stats.php?id=64188,,
Mmhat,Homermustdie,The Divine Council,38k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,14 Hundred Tons per month,2 Mbbl per month,Free Market,$2031 million,131 Mbbl; 2 Mbbl,Untapped,Mediocre,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,,
CTSKRR,CTSKRR,The Divine Council,21k active personnel,4 ships,Second World War surplus,Angelic,2 factories,Elite,last online 19 hours ago,11 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$2028 million,275 Mbbl; 8 Mbbl,Plentiful,Mediocre,China,Soviet Union,14830 km 2,http://blocgame.com/stats.php?id=60811,,
Tamil Kingdom,Chola I,The Order,116k active personnel,12 ships,Korean War surplus,Angelic,5 factories,Good,last online 1 hours ago,50 Hundred Tons per month,7 Mbbl per month,Central Planning,$2013 million,334 Mbbl; 7 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,64188 km 2,http://blocgame.com/stats.php?id=60964,,
Bloodied Stools,cowds,The Divine Council,81k active personnel,0 ships,Second World War surplus,Nice,2 factories,Good,last online 9 hours ago,25 Hundred Tons per month,12 Mbbl per month,Central Planning,$1998 million,179 Mbbl; 12 Mbbl,Untapped,Powerful,Gran Colombia,Soviet Union,33516 km 2,http://blocgame.com/stats.php?id=56997,,
Feffiopia,Serloks,The Divine Council,70k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,online now,33 Hundred Tons per month,11 Mbbl per month,Central Planning,$1994 million,298 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,24983 km 2,http://blocgame.com/stats.php?id=46505,,
Alexandrastan,TWAIN,Brotherhood of Nod,47k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 4 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1984 million,1892 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Cubania,General Fidelis,The Order,79k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,40 Hundred Tons per month,11 Mbbl per month,Central Planning,$1982 million,108 Mbbl; 11 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,56421 km 2,http://blocgame.com/stats.php?id=47349,,
New Luzon,Chester E. Marquez,The Order,70k active personnel,2 ships,Second World War surplus,Angelic,3 factories,Elite,last online 7 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1982 million,4890 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Jerung Hantu,Syark Land,,9k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Good,online now,6 Hundred Tons per month,7 Mbbl per month,Free Market,$1977 million,953 Mbbl,,Somewhat Large,Arabia,United States,12788 km 2,http://blocgame.com/stats.php?id=60505,,
Glubistan,Glub,SPQR,88k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 2 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$1974 million,1559 Mbbl; 13 Mbbl,Plentiful,Large,Arabia,Soviet Union,23779 km 2,http://blocgame.com/stats.php?id=63027,,
Skekenhouse,Kraast,The Order,65k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Standard,online now,29 Hundred Tons per month,14 Mbbl per month,Central Planning,$1970 million,3992 Mbbl; 14 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,53088 km 2,http://blocgame.com/stats.php?id=62962,,
Empyrea,Sir_Scarf,The Order,65k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Undisciplined Rabble,last online 12 hours ago,18 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1966 million,3 Mbbl,Untapped,Powerful,Pacific Rim,Soviet Union,30482 km 2,http://blocgame.com/stats.php?id=49411,,
Conferan,Cryptox,The Divine Council,98k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$1966 million,357 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,46154 km 2,http://blocgame.com/stats.php?id=56710,1 Tons,
Ferma,President Jacobo Vincenzo,The Order,49k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 11 hours ago,25 Hundred Tons per month,,Free Market,$1965 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Nueva Galicia,FedericoDionisi,Che Guevara League,4k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 60 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1954 million,29 Mbbl; 2 Mbbl,Untapped,Large,Southern Cone,Soviet Union,19158 km 2,http://blocgame.com/stats.php?id=60349,,
nanas,nanas batu,The Divine Council,5k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$1954 million,290 Mbbl; 7 Mbbl,Plentiful,Mediocre,East Indies,Neutral,25719 km 2,http://blocgame.com/stats.php?id=61809,,
Lubekran,septima,Interpol,56k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$1954 million,5 Mbbl,Plentiful,Large,Indochina,Soviet Union,7949 km 2,http://blocgame.com/stats.php?id=62568,,
durkastan,ned kelly,SPQR,62k active personnel,6 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,26 Hundred Tons per month,23 Mbbl per month,Mixed Economy,$1951 million,2798 Mbbl,Untapped,Mediocre,Arabia,United States,36464 km 2,http://blocgame.com/stats.php?id=40488,,
Sepidajistan,Shah Squid,Al-Qassam Brigades,35k active personnel,0 ships,Second World War surplus,Good,1 factory,Elite,last online 16 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$1950 million,3687 Mbbl; 2 Mbbl,,Powerful,Atlas,Soviet Union,13917 km 2,http://blocgame.com/stats.php?id=59462,,
Texastan,Rebel Lord,Interpol,90k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 7 hours ago,23 Hundred Tons per month,24 Mbbl per month,Central Planning,$1944 million,6569 Mbbl; 24 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,51939 km 2,http://blocgame.com/stats.php?id=58149,,
Leinad,bloodywaffles12,The United Nations,93k active personnel,2 ships,Second World War surplus,Normal,3 factories,Good,online now,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$1940 million,299 Mbbl; 9 Mbbl,Untapped,Large,China,Soviet Union,18781 km 2,http://blocgame.com/stats.php?id=59332,,
Drelinka,Catheline lebran,SPQR,36k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 23 hours ago,4 Hundred Tons per month,9 Mbbl per month,Mixed Economy,$1932 million,1317 Mbbl,Untapped,Small,Persia,Soviet Union,6063 km 2,http://blocgame.com/stats.php?id=61556,,
Brunstovia,Zat Other Guy,Interpol,10k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 134 hours ago,11 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1927 million,292 Mbbl; 3 Mbbl,Untapped,Small,China,United States,10683 km 2,http://blocgame.com/stats.php?id=62648,,
Thair,Tacoonastick,The Order,28k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 14 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$1915 million,400 Mbbl; 5 Mbbl,,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Selja,Whalenator,Brotherhood of Nod,55k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 18 hours ago,19 Hundred Tons per month,8 Mbbl per month,Central Planning,$1913 million,3355 Mbbl; 8 Mbbl,,Small,Persia,Soviet Union,30653 km 2,http://blocgame.com/stats.php?id=63172,,
Classia,Classic,Steel Brotherhood,25k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,17 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$1909 million,281 Mbbl,Near Depletion,Large,China,United States,36530 km 2,http://blocgame.com/stats.php?id=63652,,
Russophia,Mikhail Putin,SPQR,17k active personnel,0 ships,Korean War surplus,Gandhi-like,None,Standard,last online 10 hours ago,3 Hundred Tons per month,8 Mbbl per month,Central Planning,$1905 million,1321 Mbbl; 8 Mbbl,Untapped,Large,Arabia,Soviet Union,4561 km 2,http://blocgame.com/stats.php?id=54426,,
