country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
VinnyNation,VinnyRuler,Brotherhood of Nod,47k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$2047 million,255 Mbbl; 4 Mbbl,Untapped,Small,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
German Empire,Frederick the Great,SPQR,106k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 1 hours ago,14 Hundred Tons per month,7 Mbbl per month,Central Planning,$2010 million,4272 Mbbl,Untapped,Powerful,Egypt,Soviet Union,27613 km 2,http://blocgame.com/stats.php?id=63053,,
constania,Comrade,The Divine Council,61k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$2005 million,70 Mbbl; 7 Mbbl,Untapped,Large,Congo,Soviet Union,17509 km 2,http://blocgame.com/stats.php?id=62606,,
Rome Reloaded,Tiberius Ceaser,SPQR,39k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,26 Hundred Tons per month,11 Mbbl per month,Central Planning,$1962 million,6568 Mbbl,,Somewhat Large,Mesopotamia,Soviet Union,15568 km 2,http://blocgame.com/stats.php?id=1421,,1 Tons
Shambala,Feranon,Brotherhood of Nod,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$1954 million,150 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,31241 km 2,http://blocgame.com/stats.php?id=41268,,1 Tons
whitmanistan,slim,The Order,78k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,17 Hundred Tons per month,9 Mbbl per month,Free Market,$1932 million,5481 Mbbl; 9 Mbbl,Untapped,Large,Mesopotamia,United States,55691 km 2,http://blocgame.com/stats.php?id=36344,,
Alamo,linksith,The United Nations,58k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,9 Hundred Tons per month,2 Mbbl per month,Free Market,$1927 million,4376 Mbbl,Untapped,Mediocre,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
TheDarkSide,LordVader,The Divine Council,82k active personnel,5 ships,Second World War surplus,Nice,2 factories,Poor,online now,28 Hundred Tons per month,2 Mbbl per month,Central Planning,$1922 million,701 Mbbl; 2 Mbbl,,Very Powerful,East Indies,Soviet Union,56405 km 2,http://blocgame.com/stats.php?id=63139,,
North Nubia,Sean Tony,N.S.D.A.P,112k active personnel,2 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 6 hours ago,28 Hundred Tons per month,10 Mbbl per month,Central Planning,$1913 million,57 Mbbl; 10 Mbbl,Untapped,Mediocre,Congo,Soviet Union,29211 km 2,http://blocgame.com/stats.php?id=63084,,
nanas,nanas batu,The Divine Council,41k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,19 Hundred Tons per month,5 Mbbl per month,Central Planning,$1902 million,112 Mbbl; 5 Mbbl,Near Depletion,Mediocre,East Indies,Neutral,34268 km 2,http://blocgame.com/stats.php?id=61809,,
Junovia,dontworryaboutit,Interpol,50k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$1894 million,493 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,21094 km 2,http://blocgame.com/stats.php?id=63088,,
Hansetica,Svan,The Order,5k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 36 hours ago,18 Hundred Tons per month,8 Mbbl per month,Central Planning,$1893 million,209 Mbbl; 8 Mbbl,Plentiful,Meagre,China,Soviet Union,24383 km 2,http://blocgame.com/stats.php?id=63390,,
Feffiopia,Serloks,The Divine Council,66k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,30 Hundred Tons per month,10 Mbbl per month,Central Planning,$1891 million,402 Mbbl,Plentiful,Large,The Subcontinent,Soviet Union,24983 km 2,http://blocgame.com/stats.php?id=46505,,
Batu putih,Harzan,The Federal Colonies,53k active personnel,2 ships,Second World War surplus,Normal,2 factories,Elite,last online 4 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1876 million,110 Mbbl,Near Depletion,Large,East Indies,Soviet Union,11240 km 2,http://blocgame.com/stats.php?id=61926,,
durkastan,ned kelly,SPQR,62k active personnel,5 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,26 Hundred Tons per month,22 Mbbl per month,Free Market,$1865 million,3020 Mbbl,Untapped,Mediocre,Arabia,United States,36464 km 2,http://blocgame.com/stats.php?id=40488,,
Sepidajistan,Shah Squid,Al-Qassam Brigades,14k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 17 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1846 million,3715 Mbbl; 3 Mbbl,Untapped,Large,Atlas,Soviet Union,15077 km 2,http://blocgame.com/stats.php?id=59462,,1 Tons
South Uganda,Dr. Idi Amin,The Divine Council,164k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$1837 million,456 Mbbl; 6 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,41306 km 2,http://blocgame.com/stats.php?id=63128,,
Morjei,FlairWoW,The Divine Council,74k active personnel,0 ships,First World War surplus,Gandhi-like,4 factories,Good,online now,31 Hundred Tons per month,4 Mbbl per month,Central Planning,$1832 million,64 Mbbl; 4 Mbbl,Untapped,Large,Indochina,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=53068,,
Kosan,Whitearcher8,The Divine Council,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,16 Hundred Tons per month,6 Mbbl per month,Central Planning,$1828 million,5503 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,31414 km 2,http://blocgame.com/stats.php?id=59227,,
Zeon Alliance,Char Aznable,The Divine Council,70k active personnel,6 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1827 million,272 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,33932 km 2,http://blocgame.com/stats.php?id=62248,,1 Tons
SOPF,Johnathinski Weston,The United Nations,63k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,last online 12 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$1815 million,145 Mbbl; 4 Mbbl,,Somewhat Large,East Indies,Soviet Union,18244 km 2,http://blocgame.com/stats.php?id=62841,,
Cameronia,Cameron Saxonson,Che Guevara League,60k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,18 Hundred Tons per month,10 Mbbl per month,Central Planning,$1811 million,261 Mbbl; 10 Mbbl,Plentiful,Somewhat Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Mirah,Filzah,The Order,58k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,17 Hundred Tons per month,12 Mbbl per month,Central Planning,$1806 million,439 Mbbl; 12 Mbbl,Untapped,Powerful,China,Soviet Union,23531 km 2,http://blocgame.com/stats.php?id=64191,,
Hitlerwasright,Louis C Cuck,The Order,58k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,online now,35 Hundred Tons per month,25 Mbbl per month,Free Market,$1802 million,10470 Mbbl,Near Depletion,Mediocre,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
Texastan,Rebel Lord,Interpol,90k active personnel,4 ships,Second World War surplus,Angelic,4 factories,Good,online now,23 Hundred Tons per month,23 Mbbl per month,Central Planning,$1797 million,6806 Mbbl; 23 Mbbl,,Large,Mesopotamia,Soviet Union,51939 km 2,http://blocgame.com/stats.php?id=58149,,
Cirno,jc99,The Federal Colonies,138k active personnel,3 ships,Second World War surplus,Gandhi-like,5 factories,Standard,online now,34 Hundred Tons per month,2 Mbbl per month,Free Market,$1791 million,246 Mbbl,Untapped,Somewhat Large,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,,1 Tons
KingBding,King B,The Order,32k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 8 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$1788 million,290 Mbbl; 3 Mbbl,,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Jebawka,Shetay,The Order,79k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 12 hours ago,12 Hundred Tons per month,10 Mbbl per month,Free Market,$1781 million,3081 Mbbl,Untapped,Small,Arabia,United States,28692 km 2,http://blocgame.com/stats.php?id=54304,,
Biji Kurdistan,Myron2point0,Comintern,19k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Good,last online 4 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$1750 million,3484 Mbbl; 10 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,23139 km 2,http://blocgame.com/stats.php?id=52906,,
Coccoladia,Ernesto Caprone,The Federal Colonies,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 12 hours ago,20 Hundred Tons per month,2 Mbbl per month,Central Planning,$1748 million,88 Mbbl; 2 Mbbl,Untapped,Large,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Glubistan,Glub,SPQR,88k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 7 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$1748 million,1689 Mbbl; 13 Mbbl,Untapped,Somewhat Large,Arabia,Soviet Union,23779 km 2,http://blocgame.com/stats.php?id=63027,,
Sintra,Daniel Lima,The Order,107k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,18 Hundred Tons per month,12 Mbbl per month,Central Planning,$1742 million,218 Mbbl; 12 Mbbl,,Mediocre,Caribbean,Soviet Union,33276 km 2,http://blocgame.com/stats.php?id=63167,,
Conferan,Cryptox,The Divine Council,82k active personnel,2 ships,Second World War surplus,Normal,2 factories,Good,last online 1 hours ago,18 Hundred Tons per month,6 Mbbl per month,Central Planning,$1734 million,419 Mbbl,Untapped,Very Powerful,East Indies,Neutral,45278 km 2,http://blocgame.com/stats.php?id=56710,,1 Tons
Mzab,Cuma Thurman,Brotherhood of Nod,83k active personnel,4 ships,Second World War surplus,Angelic,3 factories,Elite,last online 1 hours ago,22 Hundred Tons per month,16 Mbbl per month,Central Planning,$1734 million,4207 Mbbl; 16 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,37378 km 2,http://blocgame.com/stats.php?id=63775,,
Lubekran,septima,Interpol,19k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$1711 million,7 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,9175 km 2,http://blocgame.com/stats.php?id=62568,,
Bendover,Mike Hawk,Farmington Brigade,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 109 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1710 million,147 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,7492 km 2,http://blocgame.com/stats.php?id=62897,,
Conrad,Waled,SPQR,50k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,18 Hundred Tons per month,16 Mbbl per month,Central Planning,$1709 million,4672 Mbbl,Near Depletion,Large,Egypt,Soviet Union,15322 km 2,http://blocgame.com/stats.php?id=62640,,1 Tons
Ivalice,Nighthawk571,Interpol,79k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,23 Hundred Tons per month,21 Mbbl per month,Central Planning,$1694 million,2418 Mbbl; 21 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,,
Valtania,Kelvin D. Makumbi,The Federal Colonies,111k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 1 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$1692 million,130 Mbbl; 11 Mbbl,Near Depletion,Somewhat Large,Mesoamerica,Soviet Union,36276 km 2,http://blocgame.com/stats.php?id=62525,,
Zinlandia,Alaah,Che Guevara League,41k active personnel,0 ships,Second World War surplus,Nice,2 factories,Good,last online 2 hours ago,38 Hundred Tons per month,5 Mbbl per month,Central Planning,$1681 million,404 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,52382 km 2,http://blocgame.com/stats.php?id=45831,,
Aasyria,David al-Assad,The Order,58k active personnel,2 ships,First World War surplus,Nice,3 factories,Good,last online 1 hours ago,22 Hundred Tons per month,15 Mbbl per month,Central Planning,$1679 million,3520 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,39476 km 2,http://blocgame.com/stats.php?id=60967,,
Crimea,Hayro Khan,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 11 hours ago,16 Hundred Tons per month,9 Mbbl per month,Central Planning,$1673 million,3571 Mbbl; 9 Mbbl,Near Depletion,Small,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
the Haunted,thedrunkenarchitect,The Order,79k active personnel,2 ships,Second World War surplus,Good,2 factories,Standard,last online 6 hours ago,27 Hundred Tons per month,4 Mbbl per month,Central Planning,$1668 million,458 Mbbl; 4 Mbbl,Plentiful,Powerful,Southern Africa,Soviet Union,36095 km 2,http://blocgame.com/stats.php?id=63020,,
Eastasia,accounts being deleted,The United Nations,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$1667 million,838 Mbbl; 3 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,27203 km 2,http://blocgame.com/stats.php?id=63527,,
Brunstovia,Zat Other Guy,Interpol,22k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,11 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1664 million,383 Mbbl; 3 Mbbl,Plentiful,Small,China,United States,12948 km 2,http://blocgame.com/stats.php?id=62648,,
Jerung Hantu,Syark Land,PIRATES,35k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,6 Hundred Tons per month,7 Mbbl per month,Free Market,$1663 million,1222 Mbbl,,Somewhat Large,Arabia,United States,15814 km 2,http://blocgame.com/stats.php?id=60505,,
Harezland,Adam harez,The Order,39k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$1662 million,379 Mbbl; 10 Mbbl,,Somewhat Large,Pacific Rim,Neutral,16655 km 2,http://blocgame.com/stats.php?id=60587,,
Lothl�rien,Galadriel,,78k active personnel,11 ships,Second World War surplus,Gandhi-like,7 factories,Elite,last online 4 hours ago,27 Hundred Tons per month,27 Mbbl per month,Free Market,$1655 million,4007 Mbbl; 27 Mbbl,Untapped,Large,Atlas,United States,27531 km 2,http://blocgame.com/stats.php?id=64165,,
Lorigan,Lorigan,The Divine Council,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 12 hours ago,19 Hundred Tons per month,8 Mbbl per month,Central Planning,$1646 million,257 Mbbl; 8 Mbbl,Untapped,Small,Amazonia,Soviet Union,37619 km 2,http://blocgame.com/stats.php?id=59787,,
Ghost Shark,Sharky,PIRATES,74k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,9 Hundred Tons per month,6 Mbbl per month,Free Market,$1643 million,206 Mbbl,Untapped,Large,East Indies,United States,39738 km 2,http://blocgame.com/stats.php?id=63863,,
Markovia,RDM HC,The Federal Colonies,78k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,23 Hundred Tons per month,12 Mbbl per month,Free Market,$1642 million,322 Mbbl; 12 Mbbl,Untapped,Large,Caribbean,United States,39510 km 2,http://blocgame.com/stats.php?id=58369,,
Junoma,VicReyes,Steel Brotherhood,35k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,16 Hundred Tons per month,4 Mbbl per month,Free Market,$1637 million,463 Mbbl,Untapped,Large,Southern Cone,United States,35924 km 2,http://blocgame.com/stats.php?id=40349,,
shair,shair,Al-Qassam Brigades,50k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,30 Hundred Tons per month,11 Mbbl per month,Central Planning,$1636 million,226 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,40972 km 2,http://blocgame.com/stats.php?id=62199,,
Nueva Galicia,FedericoDionisi,Che Guevara League,30k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 11 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1633 million,49 Mbbl; 2 Mbbl,Untapped,Large,Southern Cone,Soviet Union,19743 km 2,http://blocgame.com/stats.php?id=60349,,
pelle,pelle,The Order,72k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 5 hours ago,36 Hundred Tons per month,5 Mbbl per month,Central Planning,$1622 million,469 Mbbl; 5 Mbbl,Untapped,Very Powerful,China,Soviet Union,47331 km 2,http://blocgame.com/stats.php?id=52372,,
BongoBongoBongo,oBerry,The Order,97k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,40 Hundred Tons per month,11 Mbbl per month,Central Planning,$1614 million,85 Mbbl; 11 Mbbl,Untapped,Mediocre,Congo,Soviet Union,20923 km 2,http://blocgame.com/stats.php?id=63942,,
Lyranistan,Lyranistan,Brotherhood of Nod,74k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 5 hours ago,25 Hundred Tons per month,20 Mbbl per month,Central Planning,$1609 million,3669 Mbbl; 20 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,49221 km 2,http://blocgame.com/stats.php?id=56860,,2 Tons
Northmarch,Elroy,PIRATES,2k active personnel,0 ships,First World War surplus,Angelic,2 factories,Elite,last online 5 hours ago,17 Hundred Tons per month,,Central Planning,$1608 million,27 Mbbl,Plentiful,Mediocre,Caribbean,United States,15373 km 2,http://blocgame.com/stats.php?id=41629,,
Drelinka,Catheline lebran,SPQR,13k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,4 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1600 million,1399 Mbbl,Untapped,Meagre,Persia,Neutral,6063 km 2,http://blocgame.com/stats.php?id=61556,,
Ekodebota,tfwqtp2tlgf|;3,The Divine Council,36k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,31 Hundred Tons per month,14 Mbbl per month,Central Planning,$1599 million,2996 Mbbl; 14 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,33688 km 2,http://blocgame.com/stats.php?id=53422,,
Rhod3sia,FreeMindInside,The Order,60k active personnel,1 ships,Second World War surplus,Nice,3 factories,Good,online now,32 Hundred Tons per month,3 Mbbl per month,Central Planning,$1590 million,185 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,34691 km 2,http://blocgame.com/stats.php?id=52679,,
Johor,Helmi Omar,The Khilafah,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 19 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1582 million,10 Mbbl; 5 Mbbl,,Somewhat Large,Pacific Rim,Neutral,16828 km 2,http://blocgame.com/stats.php?id=60442,,
Cyleia,Silas Adar,,8k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 119 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$1579 million,287 Mbbl; 6 Mbbl,Untapped,Mediocre,Mesoamerica,United States,18714 km 2,http://blocgame.com/stats.php?id=62784,,
Alexandrastan,TWAIN,Brotherhood of Nod,47k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 8 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1574 million,1952 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Russophia,Mikhail Putin,SPQR,8k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 3 hours ago,3 Hundred Tons per month,8 Mbbl per month,Central Planning,$1574 million,1671 Mbbl; 8 Mbbl,Untapped,Large,Arabia,Soviet Union,5473 km 2,http://blocgame.com/stats.php?id=54426,,
Guadianstan,Guadian Bakar,Steel Brotherhood,79k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1564 million,81 Mbbl,Untapped,Mediocre,Gran Colombia,Soviet Union,17084 km 2,http://blocgame.com/stats.php?id=63250,,
Ferma,President Jacobo Vincenzo,The Order,57k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,25 Hundred Tons per month,,Free Market,$1562 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Libratio,Concarne,Che Guevara League,62k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Good,last online 1 hours ago,11 Hundred Tons per month,8 Mbbl per month,Central Planning,$1547 million,559 Mbbl,Near Depletion,Large,Caribbean,Soviet Union,21429 km 2,http://blocgame.com/stats.php?id=40370,,
Mmhat,Homermustdie,The Divine Council,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,14 Hundred Tons per month,2 Mbbl per month,Free Market,$1547 million,151 Mbbl; 2 Mbbl,Untapped,Mediocre,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,,
Thair,Tacoonastick,The Order,24k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 9 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$1546 million,445 Mbbl; 4 Mbbl,Near Depletion,Mediocre,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
bakhang,cukobi,The Order,75k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 37 hours ago,24 Hundred Tons per month,12 Mbbl per month,Central Planning,$1545 million,1169 Mbbl; 12 Mbbl,Untapped,Large,Atlas,Soviet Union,40085 km 2,http://blocgame.com/stats.php?id=60485,,
Petai Belalang,zulhasr39689,PIRATES,62k active personnel,7 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 12 hours ago,12 Hundred Tons per month,4 Mbbl per month,Central Planning,$1541 million,252 Mbbl; 4 Mbbl,Untapped,Powerful,East Indies,Soviet Union,21513 km 2,http://blocgame.com/stats.php?id=60767,,
