country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
whitmanistan,slim,The Order,129k active personnel,5 ships,Korean War surplus,Gandhi-like,6 factories,Standard,last online 7 hours ago,17 Hundred Tons per month,9 Mbbl per month,Free Market,$3006 million,6509 Mbbl; 9 Mbbl,Untapped,Powerful,Mesopotamia,United States,60991 km 2,http://blocgame.com/stats.php?id=36344,,
nanas,nanas batu,The High Council,55k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$2973 million,192 Mbbl; 7 Mbbl,Plentiful,Large,East Indies,Neutral,25719 km 2,http://blocgame.com/stats.php?id=61809,,
Leinad,bloodywaffles12,The Order,38k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,online now,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$2969 million,506 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,21542 km 2,http://blocgame.com/stats.php?id=59332,,
Shambala,Feranon,Brotherhood of Nod,79k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 10 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$2948 million,595 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Markovia,RDM HC,The Federal Colonies,118k active personnel,7 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,30 Hundred Tons per month,14 Mbbl per month,Free Market,$2887 million,373 Mbbl; 14 Mbbl,Untapped,Very Powerful,Caribbean,United States,40901 km 2,http://blocgame.com/stats.php?id=58369,,
Byzantium,The Wolf,Steel Brotherhood,109k active personnel,6 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 14 hours ago,37 Hundred Tons per month,14 Mbbl per month,Free Market,$2885 million,6172 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,42645 km 2,http://blocgame.com/stats.php?id=41125,,
Harezland,Adam harez,The Order,46k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$2877 million,139 Mbbl; 10 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,17200 km 2,http://blocgame.com/stats.php?id=60587,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,29 Hundred Tons per month,12 Mbbl per month,Central Planning,$2875 million,406 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
Asiana,El_Xanatos,The High Council,64k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,33 Hundred Tons per month,7 Mbbl per month,Central Planning,$2854 million,242 Mbbl; 7 Mbbl,,Somewhat Large,Indochina,Soviet Union,58084 km 2,http://blocgame.com/stats.php?id=62221,,
Eastasia,accounts being deleted,The Order,82k active personnel,3 ships,Korean War surplus,Good,3 factories,Elite,last online 6 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$2833 million,842 Mbbl; 7 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,34570 km 2,http://blocgame.com/stats.php?id=63527,,
Southern Africa,TheMaster_ZA,The Order,110k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,37 Hundred Tons per month,5 Mbbl per month,Central Planning,$2819 million,120 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
KingBding,King B,The Order,68k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 51 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$2812 million,218 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Batu putih,Harzan,The Federal Colonies,21k active personnel,3 ships,Second World War surplus,Nice,3 factories,Elite,last online 1 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$2790 million,173 Mbbl,Depleted,Somewhat Large,East Indies,Soviet Union,7389 km 2,http://blocgame.com/stats.php?id=61926,,
Alamo,linksith,SPQR,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,11 Hundred Tons per month,5 Mbbl per month,Free Market,$2788 million,4312 Mbbl,Untapped,Large,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Lorigan,Lorigan,The High Council,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 23 hours ago,29 Hundred Tons per month,8 Mbbl per month,Central Planning,$2779 million,407 Mbbl; 8 Mbbl,Untapped,Large,Amazonia,Soviet Union,39396 km 2,http://blocgame.com/stats.php?id=59787,,
Conrad,Waled,SPQR,108k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,20 Hundred Tons per month,16 Mbbl per month,Central Planning,$2773 million,4616 Mbbl; 16 Mbbl,,Large,Egypt,Soviet Union,19465 km 2,http://blocgame.com/stats.php?id=62640,,5%
Crimea,Hayro Khan,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 27 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$2755 million,3309 Mbbl; 11 Mbbl,Plentiful,Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Cameronia,Cameron Saxonson,Steel Brotherhood,64k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$2751 million,218 Mbbl; 10 Mbbl,Untapped,Large,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
Mzab,Cuma Thurman,Steel Brotherhood,104k active personnel,2 ships,Second World War surplus,Good,4 factories,Elite,online now,28 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$2748 million,3823 Mbbl; 16 Mbbl,Untapped,Large,Atlas,Soviet Union,38538 km 2,http://blocgame.com/stats.php?id=63775,,5%
Salama�a,Bacardi,The Order,68k active personnel,0 ships,Korean War surplus,Good,2 factories,Good,last online 1 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$2740 million,69 Mbbl,Untapped,Large,Southern Cone,Soviet Union,23972 km 2,http://blocgame.com/stats.php?id=63383,,
Mesopotamia,Arcturus,The Order,98k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,24 Hundred Tons per month,16 Mbbl per month,Free Market,$2723 million,5762 Mbbl,Untapped,Mediocre,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Mmhat,Homermustdie,The High Council,14k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,14 Hundred Tons per month,2 Mbbl per month,Free Market,$2696 million,103 Mbbl; 2 Mbbl,Plentiful,Mediocre,Amazonia,United States,19995 km 2,http://blocgame.com/stats.php?id=45846,,
Sepidajistan,Shah Squid,Steel Brotherhood,39k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$2696 million,3659 Mbbl; 2 Mbbl,Untapped,Powerful,Atlas,Soviet Union,13917 km 2,http://blocgame.com/stats.php?id=59462,,
The NLR,Darknight,The Order,103k active personnel,10 ships,Korean War surplus,Gandhi-like,4 factories,Good,online now,66 Hundred Tons per month,5 Mbbl per month,Central Planning,$2680 million,76 Mbbl; 5 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,58133 km 2,http://blocgame.com/stats.php?id=49701,,
Newsoka,E Mark,The High Council,7k active personnel,1 ships,Second World War surplus,Good,2 factories,Elite,last online 33 hours ago,33 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$2677 million,340 Mbbl,,None,Indochina,Neutral,22565 km 2,http://blocgame.com/stats.php?id=63105,,
Junovia,dontworryaboutit,Interpol,72k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$2662 million,325 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
south nation,presiden tote,PIRATES,88k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,13 Hundred Tons per month,10 Mbbl per month,Central Planning,$2657 million,421 Mbbl; 10 Mbbl,Near Depletion,Somewhat Large,Pacific Rim,Soviet Union,42484 km 2,http://blocgame.com/stats.php?id=61911,,
North Nubia,Sean Tony,SPQR,42k active personnel,1 ships,First World War surplus,Gandhi-like,5 factories,Standard,last online 15 hours ago,28 Hundred Tons per month,10 Mbbl per month,Central Planning,$2655 million,6 Mbbl; 10 Mbbl,Untapped,Small,Congo,Soviet Union,24722 km 2,http://blocgame.com/stats.php?id=63084,,
Krakozhia,Ilyich,Interpol,118k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,20 Hundred Tons per month,4 Mbbl per month,Central Planning,$2650 million,511 Mbbl; 4 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,28409 km 2,http://blocgame.com/stats.php?id=39065,,
Giant Mechs,OiledDNA,The High Council,38k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 11 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2616 million,177 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Reim,Azrael,The High Council,99k active personnel,7 ships,Korean War surplus,Nice,3 factories,Good,last online 1 hours ago,24 Hundred Tons per month,10 Mbbl per month,Central Planning,$2613 million,283 Mbbl; 10 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,58923 km 2,http://blocgame.com/stats.php?id=41073,,
TerapBuduLipis,SyedRazi,The High Council,86k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Elite,online now,20 Hundred Tons per month,7 Mbbl per month,Central Planning,$2597 million,158 Mbbl; 7 Mbbl,Untapped,Powerful,Indochina,Soviet Union,53928 km 2,http://blocgame.com/stats.php?id=60513,1 Tons,
Johor,Helmi Omar,PIRATES,59k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$2590 million,49 Mbbl; 6 Mbbl,Near Depletion,Large,Pacific Rim,Neutral,16941 km 2,http://blocgame.com/stats.php?id=60442,,
SettingMoon,Hawk,The Order,36k active personnel,3 ships,Second World War surplus,Angelic,2 factories,Elite,last online 1 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$2590 million,387 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Rhod3sia,FreeMindInside,The Order,141k active personnel,5 ships,Korean War surplus,Angelic,5 factories,Standard,online now,39 Hundred Tons per month,5 Mbbl per month,Central Planning,$2573 million,87 Mbbl; 5 Mbbl,,Very Powerful,Southern Africa,Soviet Union,35940 km 2,http://blocgame.com/stats.php?id=52679,,
Asians,bigyihsuan,The High Council,10k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2571 million,79 Mbbl; 5 Mbbl,Plentiful,Mediocre,Pacific Rim,United States,9093 km 2,http://blocgame.com/stats.php?id=41551,,
Tamarlania,Vagrant,The Order,159k active personnel,30 ships,Second World War surplus,Gandhi-like,8 factories,Good,last online 14 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$2568 million,4270 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59217 km 2,http://blocgame.com/stats.php?id=61626,,5%
Psilocybis,Lysergix,Brotherhood of Nod,38k active personnel,6 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 12 hours ago,12 Hundred Tons per month,8 Mbbl per month,Central Planning,$2566 million,4983 Mbbl; 8 Mbbl,Untapped,Large,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,115k active personnel,9 ships,First World War surplus,Nice,4 factories,Elite,last online 2 hours ago,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$2565 million,368 Mbbl; 7 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,41297 km 2,http://blocgame.com/stats.php?id=64125,,
Crayola,baker greg,The Order,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,29 Hundred Tons per month,9 Mbbl per month,Free Market,$2557 million,3284 Mbbl,Untapped,Large,Egypt,United States,52047 km 2,http://blocgame.com/stats.php?id=63958,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,50k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 10 hours ago,19 Hundred Tons per month,13 Mbbl per month,Free Market,$2523 million,426 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Ferma,President Jacobo Vincenzo,The Order,78k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,online now,25 Hundred Tons per month,,Free Market,$2516 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Glubistan,Glub,SPQR,118k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 2 hours ago,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$2505 million,1539 Mbbl; 13 Mbbl,Plentiful,Large,Arabia,Soviet Union,24486 km 2,http://blocgame.com/stats.php?id=63027,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 13 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2488 million,1808 Mbbl; 6 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Thair,Tacoonastick,The Order,28k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 25 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$2485 million,330 Mbbl; 5 Mbbl,Plentiful,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Khuzestan,Georgy Zhukov,The Federal Colonies,79k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,22 Hundred Tons per month,10 Mbbl per month,Central Planning,$2470 million,2871 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Almania,Almanich,Brotherhood of Nod,95k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 4 hours ago,2 Hundred Tons per month,,Central Planning,$2468 million,193 Mbbl,Plentiful,Very Powerful,China,Soviet Union,53586 km 2,http://blocgame.com/stats.php?id=51725,,
Cubania,General Fidelis,The Order,87k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,48 Hundred Tons per month,13 Mbbl per month,Central Planning,$2460 million,44 Mbbl; 13 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,56421 km 2,http://blocgame.com/stats.php?id=47349,,
Niggerito,Jejomar Binay,SPQR,140k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,online now,31 Hundred Tons per month,5 Mbbl per month,Free Market,$2457 million,240 Mbbl,Untapped,Large,East Indies,United States,44861 km 2,http://blocgame.com/stats.php?id=63087,,
New Luzon,Chester E. Marquez,The Order,78k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2446 million,4806 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
kweensnkans,Jamal T.Ice cube,,42k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 20 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$2446 million,2951 Mbbl,,Mediocre,Egypt,United States,16911 km 2,http://blocgame.com/stats.php?id=63345,,
Ghost Shark,Sharky,PIRATES,96k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,13 Hundred Tons per month,8 Mbbl per month,Free Market,$2446 million,141 Mbbl,Untapped,Powerful,East Indies,United States,53378 km 2,http://blocgame.com/stats.php?id=63863,,
Lombardy,Aistulf,The Order,78k active personnel,1 ships,Korean War surplus,Angelic,4 factories,Standard,online now,20 Hundred Tons per month,19 Mbbl per month,Free Market,$2446 million,7701 Mbbl,Plentiful,Powerful,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
Sintra,Daniel Lima,The Order,85k active personnel,7 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,23 Hundred Tons per month,12 Mbbl per month,Central Planning,$2445 million,410 Mbbl; 12 Mbbl,Untapped,Large,Caribbean,Soviet Union,35838 km 2,http://blocgame.com/stats.php?id=63167,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,135k active personnel,2 ships,Korean War surplus,Gandhi-like,5 factories,Elite,online now,23 Hundred Tons per month,26 Mbbl per month,Central Planning,$2436 million,3642 Mbbl; 26 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,52290 km 2,http://blocgame.com/stats.php?id=63100,,
Treehouse,Number One,The High Council,19k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$2427 million,308 Mbbl; 3 Mbbl,Untapped,Very Powerful,Indochina,United States,17413 km 2,http://blocgame.com/stats.php?id=58889,,
Morjei,FlairWoW,The High Council,10k active personnel,1 ships,Second World War surplus,Normal,5 factories,Elite,last online 3 hours ago,39 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2425 million,279 Mbbl; 5 Mbbl,,None,Indochina,Neutral,34425 km 2,http://blocgame.com/stats.php?id=53068,,
the Haunted,thedrunkenarchitect,The Order,88k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,36 Hundred Tons per month,5 Mbbl per month,Central Planning,$2423 million,381 Mbbl; 5 Mbbl,,Very Powerful,Southern Africa,Soviet Union,40995 km 2,http://blocgame.com/stats.php?id=63020,,
Mingland,mpetersen,Brotherhood of Nod,138k active personnel,11 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,33 Hundred Tons per month,14 Mbbl per month,Central Planning,$2419 million,187 Mbbl; 14 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,29330 km 2,http://blocgame.com/stats.php?id=63922,,
Nueva Galicia,FedericoDionisi,Che Guevara League,19k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 48 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$2415 million,3 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,15965 km 2,http://blocgame.com/stats.php?id=60349,,
Lubekran,septima,Interpol,45k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$2398 million,342 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Deklain,Otis,The High Council,48k active personnel,3 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 12 hours ago,23 Hundred Tons per month,6 Mbbl per month,Central Planning,$2385 million,6 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,33853 km 2,http://blocgame.com/stats.php?id=57066,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 23 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2367 million,126 Mbbl; 5 Mbbl,Untapped,Large,The Subcontinent,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=63045,,
