country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,reactor,uranium
Platypus Island,Mark0Polo,SPQR,135k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 1 hours ago,31 Hundred Tons per month,21 Mbbl per month,Central Planning,$2169 million,552 Mbbl; 21 Mbbl,Untapped,Somewhat Large,Indochina,Soviet Union,29623 km 2,http://blocgame.com/stats.php?id=63909,,
Tuonela,Beelzebub,The Order,66k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,28 Hundred Tons per month,2 Mbbl per month,Central Planning,$1977 million,364 Mbbl; 2 Mbbl,Untapped,Somewhat Large,The Subcontinent,Soviet Union,39557 km 2,http://blocgame.com/stats.php?id=389,,
Kyranistan,Michael Hussain,Comintern,48k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 7 hours ago,11 Hundred Tons per month,11 Mbbl per month,Central Planning,$1973 million,5977 Mbbl; 11 Mbbl,Near Depletion,Large,Persia,Soviet Union,25332 km 2,http://blocgame.com/stats.php?id=61263,,
Morovistan,Gustave Bergher,The High Council,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,17 Hundred Tons per month,13 Mbbl per month,Central Planning,$1913 million,3440 Mbbl; 13 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,27224 km 2,http://blocgame.com/stats.php?id=62905,,
Femtonesia,1101,Comintern,22k active personnel,0 ships,First World War surplus,Nice,2 factories,Elite,online now,40 Hundred Tons per month,5 Mbbl per month,Central Planning,$1835 million,157 Mbbl; 5 Mbbl,Depleted,Small,Pacific Rim,Soviet Union,41583 km 2,http://blocgame.com/stats.php?id=63083,,
temasik,lawrence,SPQR,37k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 11 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$1813 million,560 Mbbl; 3 Mbbl,Near Depletion,Mediocre,East Indies,United States,19295 km 2,http://blocgame.com/stats.php?id=62827,,
Tamarlania,Vagrant,The High Council,219k active personnel,1 ships,First World War surplus,Nice,5 factories,Standard,last online 2 hours ago,44 Hundred Tons per month,61 Mbbl per month,Free Market,$1783 million,4441 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,43375 km 2,http://blocgame.com/stats.php?id=61626,5%,
Rome Reloaded,Tiberius Ceaser,SPQR,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,25 Hundred Tons per month,10 Mbbl per month,Central Planning,$1770 million,6656 Mbbl,,Mediocre,Mesopotamia,Soviet Union,15568 km 2,http://blocgame.com/stats.php?id=1421,,1 Tons
Jebawka,Shetay,The Order,86k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 33 hours ago,11 Hundred Tons per month,10 Mbbl per month,Free Market,$1761 million,3161 Mbbl,Untapped,Small,Arabia,United States,28705 km 2,http://blocgame.com/stats.php?id=54304,,
Feffiopia,Serloks,The High Council,66k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,23 Hundred Tons per month,6 Mbbl per month,Central Planning,$1736 million,131 Mbbl,,Somewhat Large,The Subcontinent,Soviet Union,24983 km 2,http://blocgame.com/stats.php?id=46505,,
German Empire,Frederick the Great,SPQR,40k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,14 Hundred Tons per month,7 Mbbl per month,Central Planning,$1718 million,4328 Mbbl,Untapped,Powerful,Egypt,Soviet Union,27600 km 2,http://blocgame.com/stats.php?id=63053,,
constania,Comrade,The High Council,37k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,16 Hundred Tons per month,7 Mbbl per month,Central Planning,$1678 million,126 Mbbl; 7 Mbbl,Untapped,Large,Congo,Soviet Union,17509 km 2,http://blocgame.com/stats.php?id=62606,,
Sovngarde,Farron47,The Order,36k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,20 Hundred Tons per month,5 Mbbl per month,Central Planning,$1673 million,591 Mbbl; 5 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,40749 km 2,http://blocgame.com/stats.php?id=62626,,
VinnyNation,VinnyRuler,Brotherhood of Nod,47k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$1657 million,287 Mbbl; 4 Mbbl,Untapped,Small,Congo,Soviet Union,25007 km 2,http://blocgame.com/stats.php?id=62972,,
whitmanistan,slim,The Order,64k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,15 Hundred Tons per month,5 Mbbl per month,Free Market,$1645 million,5247 Mbbl; 5 Mbbl,Untapped,Large,Mesopotamia,United States,51923 km 2,http://blocgame.com/stats.php?id=36344,,
Alamo,linksith,The United Nations,46k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1628 million,4392 Mbbl,Untapped,Mediocre,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
LOCAI,Agumentic,Brotherhood of Nod,39k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 14 hours ago,9 Hundred Tons per month,4 Mbbl per month,Free Market,$1625 million,399 Mbbl; 4 Mbbl,Untapped,Powerful,The Subcontinent,United States,36048 km 2,http://blocgame.com/stats.php?id=53011,,
Uzbekistanstan,Shaikh Zayer,The Order,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,40 Hundred Tons per month,5 Mbbl per month,Free Market,$1620 million,459 Mbbl,Untapped,Somewhat Large,Congo,United States,38272 km 2,http://blocgame.com/stats.php?id=47207,,
Morjei,FlairWoW,The High Council,74k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,28 Hundred Tons per month,3 Mbbl per month,Central Planning,$1609 million,92 Mbbl; 3 Mbbl,Untapped,Somewhat Large,Indochina,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=53068,,
Shambala,Feranon,Brotherhood of Nod,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$1602 million,190 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,31241 km 2,http://blocgame.com/stats.php?id=41268,,1 Tons
Asians,bigyihsuan,The High Council,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,9 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1586 million,330 Mbbl; 4 Mbbl,Untapped,Small,Pacific Rim,United States,16667 km 2,http://blocgame.com/stats.php?id=41551,,
North Nubia,Sean Tony,N.S.D.A.P,118k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,28 Hundred Tons per month,10 Mbbl per month,Central Planning,$1580 million,108 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Congo,Soviet Union,25593 km 2,http://blocgame.com/stats.php?id=63084,,
Biji Kurdistan,Myron2point0,Comintern,63k active personnel,0 ships,Second World War surplus,Nice,1 factory,Elite,last online 4 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$1579 million,3564 Mbbl; 10 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,24822 km 2,http://blocgame.com/stats.php?id=52906,,1 Tons
Raja Udang,Mario,PIRATES,40k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,online now,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$1558 million,244 Mbbl; 5 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,37452 km 2,http://blocgame.com/stats.php?id=61754,,
Sintra,Daniel Lima,The Order,77k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,16 Hundred Tons per month,10 Mbbl per month,Central Planning,$1549 million,312 Mbbl; 10 Mbbl,Near Depletion,Somewhat Large,Caribbean,Soviet Union,32286 km 2,http://blocgame.com/stats.php?id=63167,,
Cyleia,Silas Adar,The Order,26k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 23 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$1533 million,474 Mbbl; 6 Mbbl,,Mediocre,Mesoamerica,United States,27770 km 2,http://blocgame.com/stats.php?id=62784,,
Cirno,jc99,The Federal Colonies,118k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 7 hours ago,34 Hundred Tons per month,2 Mbbl per month,Free Market,$1532 million,262 Mbbl,,Mediocre,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,,1 Tons
Glubistan,Glub,SPQR,64k active personnel,1 ships,Second World War surplus,Normal,2 factories,Poor,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$1524 million,1793 Mbbl; 13 Mbbl,Plentiful,Somewhat Large,Arabia,Soviet Union,23779 km 2,http://blocgame.com/stats.php?id=63027,,
Almania,Almanich,Brotherhood of Nod,46k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 8 hours ago,2 Hundred Tons per month,,Central Planning,$1520 million,142 Mbbl,Untapped,Large,China,Soviet Union,48605 km 2,http://blocgame.com/stats.php?id=51725,,
Sepidajistan,Shah Squid,Al-Qassam Brigades,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 21 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1518 million,3739 Mbbl; 3 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,15382 km 2,http://blocgame.com/stats.php?id=59462,,
Hansetica,Svan,The Order,39k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 79 hours ago,17 Hundred Tons per month,7 Mbbl per month,Central Planning,$1512 million,270 Mbbl; 7 Mbbl,Untapped,Mediocre,China,Soviet Union,25637 km 2,http://blocgame.com/stats.php?id=63390,,
pelle,pelle,The Order,65k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 7 hours ago,31 Hundred Tons per month,4 Mbbl per month,Central Planning,$1510 million,508 Mbbl; 4 Mbbl,Untapped,Very Powerful,China,Soviet Union,47331 km 2,http://blocgame.com/stats.php?id=52372,,
Batu putih,Harzan,The Federal Colonies,54k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1503 million,150 Mbbl,Near Depletion,Somewhat Large,East Indies,Soviet Union,10850 km 2,http://blocgame.com/stats.php?id=61926,,
Zeon Alliance,Char Aznable,The High Council,70k active personnel,6 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1493 million,254 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,32806 km 2,http://blocgame.com/stats.php?id=62248,,1 Tons
Cameronia,Cameron Saxonson,Che Guevara League,50k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,17 Hundred Tons per month,9 Mbbl per month,Central Planning,$1489 million,338 Mbbl; 9 Mbbl,Untapped,Mediocre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
KingBding,King B,The Order,32k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 11 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$1479 million,314 Mbbl; 3 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,25752 km 2,http://blocgame.com/stats.php?id=63205,,
BongoBongoBongo,oBerry,The Order,63k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,40 Hundred Tons per month,11 Mbbl per month,Central Planning,$1479 million,173 Mbbl; 11 Mbbl,Untapped,Mediocre,Congo,Soviet Union,20923 km 2,http://blocgame.com/stats.php?id=63942,,
Ivalice,Nighthawk571,Interpol,59k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,23 Hundred Tons per month,20 Mbbl per month,Central Planning,$1474 million,2579 Mbbl; 20 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,,
Harezland,Adam harez,The Order,18k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,10 Hundred Tons per month,9 Mbbl per month,Central Planning,$1453 million,539 Mbbl; 9 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,20389 km 2,http://blocgame.com/stats.php?id=60587,,
Jerung Hantu,Syark Land,PIRATES,36k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,6 Hundred Tons per month,6 Mbbl per month,Free Market,$1440 million,1527 Mbbl,,Mediocre,Arabia,United States,19167 km 2,http://blocgame.com/stats.php?id=60505,,
Lorigan,Lorigan,The High Council,71k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,17 Hundred Tons per month,8 Mbbl per month,Central Planning,$1438 million,321 Mbbl; 8 Mbbl,Plentiful,Mediocre,Amazonia,Soviet Union,37025 km 2,http://blocgame.com/stats.php?id=59787,,
South Uganda,Dr. Idi Amin,The High Council,119k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 10 hours ago,31 Hundred Tons per month,5 Mbbl per month,Central Planning,$1436 million,382 Mbbl; 5 Mbbl,Untapped,Large,Southern Africa,Soviet Union,39393 km 2,http://blocgame.com/stats.php?id=63128,,
Junovia,dontworryaboutit,Interpol,37k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,16 Hundred Tons per month,5 Mbbl per month,Free Market,$1435 million,526 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,19517 km 2,http://blocgame.com/stats.php?id=63088,,
Hitlerwasright,Louis C Cuck,The Order,36k active personnel,0 ships,Second World War surplus,Normal,2 factories,Elite,last online 8 hours ago,28 Hundred Tons per month,20 Mbbl per month,Free Market,$1423 million,6745 Mbbl,Near Depletion,Mediocre,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
Ekodebota,tfwqtp2tlgf|;3,The High Council,50k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 1 hours ago,26 Hundred Tons per month,13 Mbbl per month,Central Planning,$1421 million,2604 Mbbl; 13 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,30805 km 2,http://blocgame.com/stats.php?id=53422,,
Kosan,Whitearcher8,The High Council,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 13 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$1412 million,5256 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,27276 km 2,http://blocgame.com/stats.php?id=59227,,
the Haunted,thedrunkenarchitect,The Order,59k active personnel,1 ships,Second World War surplus,Nice,2 factories,Good,last online 10 hours ago,27 Hundred Tons per month,4 Mbbl per month,Central Planning,$1409 million,490 Mbbl; 4 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,35990 km 2,http://blocgame.com/stats.php?id=63020,,
Mzab,Cuma Thurman,Brotherhood of Nod,72k active personnel,3 ships,Second World War surplus,Questionable,3 factories,Elite,last online 1 hours ago,17 Hundred Tons per month,14 Mbbl per month,Central Planning,$1409 million,4335 Mbbl; 14 Mbbl,Untapped,Large,Atlas,Soviet Union,37073 km 2,http://blocgame.com/stats.php?id=63775,,
Etiwan,Latvu,The High Council,57k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,19 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1397 million,365 Mbbl,Untapped,Mediocre,Amazonia,United States,27420 km 2,http://blocgame.com/stats.php?id=60056,,
Bendover,Mike Hawk,Farmington Brigade,1k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 13 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1392 million,195 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,8990 km 2,http://blocgame.com/stats.php?id=62897,,
HARDGAY♂,mits,The Order,61k active personnel,1 ships,First World War surplus,Angelic,2 factories,Elite,online now,25 Hundred Tons per month,8 Mbbl per month,Central Planning,$1383 million,294 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,42294 km 2,http://blocgame.com/stats.php?id=63324,,
Markovia,RDM HC,The Federal Colonies,78k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,21 Hundred Tons per month,11 Mbbl per month,Free Market,$1382 million,413 Mbbl; 11 Mbbl,Untapped,Large,Caribbean,United States,39310 km 2,http://blocgame.com/stats.php?id=58369,,
Leinad,bloodywaffles12,The United Nations,1k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 10 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1380 million,56 Mbbl; 5 Mbbl,Untapped,Large,China,Soviet Union,20307 km 2,http://blocgame.com/stats.php?id=59332,,
durkastan,ned kelly,SPQR,58k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 18 hours ago,24 Hundred Tons per month,19 Mbbl per month,Free Market,$1377 million,2924 Mbbl,Untapped,Mediocre,Arabia,United States,35232 km 2,http://blocgame.com/stats.php?id=40488,,
Russophia,Mikhail Putin,SPQR,7k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 49 hours ago,3 Hundred Tons per month,8 Mbbl per month,Central Planning,$1360 million,2073 Mbbl; 8 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,6567 km 2,http://blocgame.com/stats.php?id=54426,,
Coccoladia,Ernesto Caprone,The Federal Colonies,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 11 hours ago,19 Hundred Tons per month,2 Mbbl per month,Central Planning,$1359 million,104 Mbbl; 2 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
bakhang,cukobi,The Order,67k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 12 hours ago,21 Hundred Tons per month,12 Mbbl per month,Central Planning,$1357 million,1265 Mbbl; 12 Mbbl,Untapped,Large,Atlas,Soviet Union,40085 km 2,http://blocgame.com/stats.php?id=60485,,
al-Bahrayn,dbdb,The Order,98k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,8 Hundred Tons per month,9 Mbbl per month,Central Planning,$1353 million,1059 Mbbl; 9 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,32888 km 2,http://blocgame.com/stats.php?id=59775,,
Nueva Galicia,FedericoDionisi,Che Guevara League,18k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 4 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1344 million,65 Mbbl; 2 Mbbl,Untapped,Large,Southern Cone,Soviet Union,19743 km 2,http://blocgame.com/stats.php?id=60349,,
Wafflonia,Stellarwaffle,SPQR,68k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Elite,last online 10 hours ago,12 Hundred Tons per month,9 Mbbl per month,Central Planning,$1333 million,4161 Mbbl; 9 Mbbl,Plentiful,Mediocre,Egypt,Soviet Union,36938 km 2,http://blocgame.com/stats.php?id=63064,,
Zinlandia,Alaah,Che Guevara League,101k active personnel,0 ships,Second World War surplus,Questionable,1 factory,Good,last online 3 hours ago,37 Hundred Tons per month,5 Mbbl per month,Central Planning,$1330 million,376 Mbbl,Plentiful,Mediocre,Amazonia,Soviet Union,47178 km 2,http://blocgame.com/stats.php?id=45831,,
Brunstovia,Zat Other Guy,Interpol,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,10 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1322 million,407 Mbbl; 3 Mbbl,,Meagre,China,United States,12948 km 2,http://blocgame.com/stats.php?id=62648,,
Tandak,jimmyyus,PIRATES,41k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,18 Hundred Tons per month,12 Mbbl per month,Free Market,$1313 million,4260 Mbbl; 12 Mbbl,Untapped,Large,Egypt,United States,18204 km 2,http://blocgame.com/stats.php?id=62201,,
Crimea,Hayro Khan,The United Nations,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 17 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1310 million,3634 Mbbl; 7 Mbbl,Untapped,None,Atlas,Soviet Union,31646 km 2,http://blocgame.com/stats.php?id=2570,,
Conferan,Cryptox,The High Council,99k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,13 Hundred Tons per month,6 Mbbl per month,Central Planning,$1309 million,467 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,42731 km 2,http://blocgame.com/stats.php?id=56710,,1 Tons
Potatopia,DoomPotato,Brotherhood of Nod,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,9 Hundred Tons per month,13 Mbbl per month,Central Planning,$1301 million,4949 Mbbl; 13 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,29105 km 2,http://blocgame.com/stats.php?id=54037,,
SOPF,Johnathinski Weston,The United Nations,37k active personnel,0 ships,Second World War surplus,Nice,1 factory,Good,last online 11 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$1293 million,151 Mbbl; 4 Mbbl,Untapped,Large,East Indies,Soviet Union,16114 km 2,http://blocgame.com/stats.php?id=62841,,
Surakistahn,Harry Drewer,,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 100 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$1279 million,942 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,5257 km 2,http://blocgame.com/stats.php?id=46090,,
Latveria,Doom,The High Council,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 145 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1274 million,2 Mbbl,Untapped,None,Mesopotamia,United States,13747 km 2,http://blocgame.com/stats.php?id=57009,,
ZAMENTA,ShAh FAr HAn,The Order,90k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Poor,last online 12 hours ago,14 Hundred Tons per month,8 Mbbl per month,Central Planning,$1272 million,404 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,44184 km 2,http://blocgame.com/stats.php?id=61998,,1 Tons
Wernston,4DaRush,Illuminati,5k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,14 Hundred Tons per month,6 Mbbl per month,Central Planning,$1272 million,135 Mbbl,Plentiful,Small,Pacific Rim,Soviet Union,17265 km 2,http://blocgame.com/stats.php?id=63951,,
Guadianstan,Guadian Bakar,Steel Brotherhood,40k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1270 million,137 Mbbl,Plentiful,Mediocre,Gran Colombia,Soviet Union,17084 km 2,http://blocgame.com/stats.php?id=63250,,
Yummy Foods,iiruka,Interpol,119k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,56 Hundred Tons per month,2 Mbbl per month,Free Market,$1264 million,109 Mbbl,Untapped,Large,Pacific Rim,United States,45784 km 2,http://blocgame.com/stats.php?id=54376,,
Johor,Helmi Omar,The Khilafah,38k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1260 million,50 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,18050 km 2,http://blocgame.com/stats.php?id=60442,,
Smyrno,Mallow,The Order,66k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,16 Hundred Tons per month,12 Mbbl per month,Central Planning,$1257 million,9481 Mbbl,Plentiful,Large,Arabia,Soviet Union,44721 km 2,http://blocgame.com/stats.php?id=62960,,
Hajoki,Makao,The Khilafah,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 160 hours ago,3 Hundred Tons per month,12 Mbbl per month,Free Market,$1255 million,714 Mbbl,Untapped,None,Atlas,United States,6437 km 2,http://blocgame.com/stats.php?id=60093,,
Ferma,President Jacobo Vincenzo,The Order,43k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,25 Hundred Tons per month,,Free Market,$1254 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Lubekran,septima,Interpol,15k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 2 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$1253 million,47 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Indochina,Soviet Union,9175 km 2,http://blocgame.com/stats.php?id=62568,,
Northmarch,Elroy,PIRATES,78k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 5 hours ago,17 Hundred Tons per month,,Central Planning,$1250 million,14 Mbbl,Untapped,Mediocre,Caribbean,United States,14709 km 2,http://blocgame.com/stats.php?id=41629,,
Buchepalia,ubiqa,Brotherhood of Nod,40k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,16 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$1248 million,58 Mbbl,Untapped,Somewhat Large,Caribbean,United States,19206 km 2,http://blocgame.com/stats.php?id=60734,,
Alexandrastan,TWAIN,Brotherhood of Nod,47k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1246 million,2000 Mbbl; 6 Mbbl,Untapped,Mediocre,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Lombardy,Aistulf,The Order,58k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,20 Hundred Tons per month,16 Mbbl per month,Free Market,$1245 million,6852 Mbbl; 16 Mbbl,Untapped,Somewhat Large,Persia,United States,43955 km 2,http://blocgame.com/stats.php?id=63882,,
nogoriden3,nogoriden3,Steel Brotherhood,75k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,19 Hundred Tons per month,4 Mbbl per month,Central Planning,$1240 million,222 Mbbl; 4 Mbbl,Depleted,Meagre,Indochina,Soviet Union,20956 km 2,http://blocgame.com/stats.php?id=62789,,
Thair,Tacoonastick,Brotherhood of Nod,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$1236 million,137 Mbbl; 4 Mbbl,Near Depletion,Meagre,Congo,Soviet Union,10570 km 2,http://blocgame.com/stats.php?id=60955,,
Drelinka,Catheline lebran,SPQR,3k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 36 hours ago,3 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$1234 million,1460 Mbbl,Untapped,Meagre,Persia,Neutral,6124 km 2,http://blocgame.com/stats.php?id=61556,,
