country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Crimea,Hayro Khan,The Order,98k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 4 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$3034 million,3232 Mbbl; 11 Mbbl,,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Alamo,linksith,SPQR,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 19 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$3033 million,4275 Mbbl,Untapped,Powerful,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Cameronia,Cameron Saxonson,Steel Brotherhood,56k active personnel,4 ships,Second World War surplus,Isolated,3 factories,Elite,last online 2 hours ago,19 Hundred Tons per month,10 Mbbl per month,Central Planning,$3028 million,148 Mbbl; 10 Mbbl,Plentiful,Powerful,Southern Cone,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=62688,,
Giant Mechs,OiledDNA,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 21 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2995 million,142 Mbbl; 5 Mbbl,Plentiful,Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
Southern Africa,TheMaster_ZA,The Order,138k active personnel,1 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$2994 million,80 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
Mesopotamia,Arcturus,The Order,104k active personnel,7 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,24 Hundred Tons per month,16 Mbbl per month,Free Market,$2991 million,5650 Mbbl,Untapped,Large,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Johor,Helmi Omar,PIRATES,59k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$2975 million,7 Mbbl; 6 Mbbl,,Large,Pacific Rim,Neutral,18441 km 2,http://blocgame.com/stats.php?id=60442,,
SettingMoon,Hawk,The Order,36k active personnel,5 ships,Second World War surplus,Angelic,2 factories,Elite,last online 3 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$2975 million,352 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Texastan,Rebel Lord,Interpol,134k active personnel,7 ships,Korean War surplus,Angelic,5 factories,Good,online now,29 Hundred Tons per month,24 Mbbl per month,Central Planning,$2958 million,6713 Mbbl; 24 Mbbl,,Very Powerful,Mesopotamia,Soviet Union,52370 km 2,http://blocgame.com/stats.php?id=58149,,
pelle,pelle,The Order,131k active personnel,1 ships,Korean War surplus,Angelic,4 factories,Good,last online 4 hours ago,52 Hundred Tons per month,7 Mbbl per month,Central Planning,$2937 million,798 Mbbl; 7 Mbbl,Untapped,Very Powerful,China,Soviet Union,55085 km 2,http://blocgame.com/stats.php?id=52372,,
Junovia,dontworryaboutit,Interpol,72k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 22 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$2932 million,276 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Byzantium,The Wolf,Steel Brotherhood,68k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,37 Hundred Tons per month,14 Mbbl per month,Free Market,$2911 million,6074 Mbbl,Depleted,Very Powerful,Mesopotamia,Neutral,39752 km 2,http://blocgame.com/stats.php?id=41125,,
Asians,bigyihsuan,,19k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 1 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$2911 million,37 Mbbl; 5 Mbbl,Plentiful,Mediocre,Pacific Rim,United States,7354 km 2,http://blocgame.com/stats.php?id=41551,,
Psilocybis,Lysergix,Brotherhood of Nod,38k active personnel,7 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,12 Hundred Tons per month,9 Mbbl per month,Central Planning,$2909 million,4925 Mbbl; 9 Mbbl,Untapped,Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Eastasia,accounts being deleted,The Order,88k active personnel,4 ships,Korean War surplus,Nice,3 factories,Elite,last online 13 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$2906 million,793 Mbbl; 7 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,34570 km 2,http://blocgame.com/stats.php?id=63527,,
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,58k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$2890 million,335 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Mzab,Cuma Thurman,Steel Brotherhood,49k active personnel,0 ships,Second World War surplus,Isolated,4 factories,Good,online now,28 Hundred Tons per month,16 Mbbl per month,Mixed Economy,$2885 million,3711 Mbbl; 16 Mbbl,,Meagre,Atlas,Soviet Union,37395 km 2,http://blocgame.com/stats.php?id=63775,,5%
Salama�a,Bacardi,The Order,70k active personnel,0 ships,Second World War surplus,Good,2 factories,Elite,last online 6 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$2862 million,13 Mbbl,Untapped,Large,Southern Cone,Soviet Union,24172 km 2,http://blocgame.com/stats.php?id=63383,,
Thair,Tacoonastick,The Order,28k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Good,online now,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$2811 million,295 Mbbl; 5 Mbbl,Untapped,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,139k active personnel,11 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 8 hours ago,23 Hundred Tons per month,7 Mbbl per month,Central Planning,$2811 million,319 Mbbl; 7 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,41297 km 2,http://blocgame.com/stats.php?id=64125,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,151k active personnel,2 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 6 hours ago,23 Hundred Tons per month,30 Mbbl per month,Central Planning,$2801 million,3506 Mbbl; 30 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,52910 km 2,http://blocgame.com/stats.php?id=63100,,
Ivalice,Nighthawk571,Interpol,82k active personnel,2 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 7 hours ago,31 Hundred Tons per month,27 Mbbl per month,Central Planning,$2800 million,2160 Mbbl; 27 Mbbl,Plentiful,Large,Arabia,Soviet Union,40256 km 2,http://blocgame.com/stats.php?id=63060,,
Lubekran,septima,Interpol,65k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$2797 million,307 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Ferma,President Jacobo Vincenzo,The Order,78k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,25 Hundred Tons per month,,Free Market,$2793 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Neechanville,Overlord-kun,Steel Brotherhood,75k active personnel,3 ships,Second World War surplus,Good,2 factories,Elite,online now,21 Hundred Tons per month,6 Mbbl per month,Central Planning,$2782 million,325 Mbbl; 6 Mbbl,Untapped,Large,Gran Colombia,Soviet Union,31988 km 2,http://blocgame.com/stats.php?id=63023,,
Krakozhia,Ilyich,Interpol,138k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,20 Hundred Tons per month,5 Mbbl per month,Central Planning,$2775 million,479 Mbbl; 5 Mbbl,Plentiful,Very Powerful,Pacific Rim,Soviet Union,28409 km 2,http://blocgame.com/stats.php?id=39065,,
Khuzestan,Georgy Zhukov,The Federal Colonies,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 3 hours ago,22 Hundred Tons per month,10 Mbbl per month,Central Planning,$2746 million,2801 Mbbl; 10 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
Zanyslavia,Zany Animal,The Order,8k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,24 Hundred Tons per month,12 Mbbl per month,Central Planning,$2738 million,2572 Mbbl; 12 Mbbl,,Somewhat Large,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
South Park,cartman,SPQR,79k active personnel,3 ships,Second World War surplus,Nice,3 factories,Elite,online now,19 Hundred Tons per month,7 Mbbl per month,Free Market,$2725 million,425 Mbbl,Untapped,Very Powerful,Caribbean,United States,44738 km 2,http://blocgame.com/stats.php?id=228,,
Crayola,baker greg,The Order,122k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,30 Hundred Tons per month,9 Mbbl per month,Central Planning,$2719 million,3221 Mbbl; 9 Mbbl,Untapped,Powerful,Egypt,United States,52323 km 2,http://blocgame.com/stats.php?id=63958,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 25 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2717 million,1760 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
Petai Belalang,zulhasr39689,PIRATES,100k active personnel,21 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 3 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$2716 million,137 Mbbl; 5 Mbbl,Untapped,Powerful,East Indies,Soviet Union,38453 km 2,http://blocgame.com/stats.php?id=60767,,
CTSKRR,CTSKRR,The Hetairoi Guild,27k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 7 hours ago,11 Hundred Tons per month,8 Mbbl per month,Central Planning,$2701 million,45 Mbbl; 8 Mbbl,Untapped,Somewhat Large,China,Soviet Union,10814 km 2,http://blocgame.com/stats.php?id=60811,,
south nation,presiden tote,PIRATES,90k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 5 hours ago,14 Hundred Tons per month,11 Mbbl per month,Central Planning,$2701 million,838 Mbbl; 11 Mbbl,,Large,Pacific Rim,Soviet Union,42484 km 2,http://blocgame.com/stats.php?id=61911,,
kweensnkans,Jamal T.Ice cube,,43k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 22 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$2698 million,2923 Mbbl,Untapped,Mediocre,Egypt,United States,17001 km 2,http://blocgame.com/stats.php?id=63345,,
The NLR,Darknight,The Order,125k active personnel,12 ships,Vietnam War surplus,Gandhi-like,4 factories,Standard,online now,67 Hundred Tons per month,5 Mbbl per month,Central Planning,$2695 million,41 Mbbl; 5 Mbbl,Untapped,Very Powerful,Congo,Soviet Union,58133 km 2,http://blocgame.com/stats.php?id=49701,,
Tamarlania,Vagrant,The Order,149k active personnel,35 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 19 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$2694 million,3801 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59217 km 2,http://blocgame.com/stats.php?id=61626,,5%
New Luzon,Chester E. Marquez,The Order,90k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,8 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$2690 million,4764 Mbbl,Untapped,Somewhat Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Lombardy,Aistulf,The Order,90k active personnel,1 ships,Korean War surplus,Angelic,5 factories,Standard,online now,20 Hundred Tons per month,19 Mbbl per month,Free Market,$2678 million,7568 Mbbl,Plentiful,Very Powerful,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 19 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2675 million,91 Mbbl; 5 Mbbl,Untapped,Powerful,The Subcontinent,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=63045,,
Veganism,VeganDictator,,7k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 179 hours ago,18 Hundred Tons per month,5 Mbbl per month,Central Planning,$2667 million,50 Mbbl; 5 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,16075 km 2,http://blocgame.com/stats.php?id=46041,,
Rhod3sia,FreeMindInside,The Order,131k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 3 hours ago,39 Hundred Tons per month,5 Mbbl per month,Central Planning,$2643 million,52 Mbbl; 5 Mbbl,,Very Powerful,Southern Africa,Soviet Union,35940 km 2,http://blocgame.com/stats.php?id=52679,,
Sintra,Daniel Lima,The Order,112k active personnel,5 ships,Second World War surplus,Angelic,3 factories,Good,last online 1 hours ago,25 Hundred Tons per month,15 Mbbl per month,Central Planning,$2635 million,315 Mbbl; 15 Mbbl,,Large,Caribbean,Soviet Union,35838 km 2,http://blocgame.com/stats.php?id=63167,1 Tons,
Biji Kurdistan,Myron2point0,Brotherhood of Nod,86k active personnel,1 ships,Korean War surplus,Normal,2 factories,Elite,online now,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$2625 million,3375 Mbbl; 10 Mbbl,Near Depletion,Very Powerful,Mesopotamia,Soviet Union,19774 km 2,http://blocgame.com/stats.php?id=52906,,
Jebawka,Shetay,The Order,97k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,21 Hundred Tons per month,10 Mbbl per month,Free Market,$2616 million,3728 Mbbl,Untapped,Very Powerful,Arabia,United States,35052 km 2,http://blocgame.com/stats.php?id=54304,,
Niggerito,Jejomar Binay,SPQR,123k active personnel,5 ships,Second World War surplus,Gandhi-like,5 factories,Good,online now,31 Hundred Tons per month,5 Mbbl per month,Free Market,$2616 million,205 Mbbl,Untapped,Powerful,East Indies,United States,45149 km 2,http://blocgame.com/stats.php?id=63087,,
