country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
LOCAI,Agumentic,Brotherhood of Nod,39k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 10 hours ago,10 Hundred Tons per month,4 Mbbl per month,Free Market,$1680 million,395 Mbbl; 4 Mbbl,Untapped,Very Powerful,The Subcontinent,United States,36048 km 2,http://blocgame.com/stats.php?id=53011,,
Alamo,linksith,The United Nations,48k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1667 million,4390 Mbbl,Untapped,Mediocre,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
Uzbekistanstan,Shaikh Zayer,The Order,73k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Elite,last online 2 hours ago,40 Hundred Tons per month,5 Mbbl per month,Free Market,$1659 million,454 Mbbl,Plentiful,Somewhat Large,Congo,United States,38272 km 2,http://blocgame.com/stats.php?id=47207,,
whitmanistan,slim,The Order,68k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 2 hours ago,15 Hundred Tons per month,7 Mbbl per month,Free Market,$1647 million,5241 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,United States,51923 km 2,http://blocgame.com/stats.php?id=36344,,
Shambala,Feranon,Brotherhood of Nod,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 6 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$1646 million,185 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,31241 km 2,http://blocgame.com/stats.php?id=41268,1 Tons,
Morjei,FlairWoW,The High Council,74k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,29 Hundred Tons per month,3 Mbbl per month,Central Planning,$1633 million,89 Mbbl; 3 Mbbl,Untapped,Large,Indochina,Soviet Union,42900 km 2,http://blocgame.com/stats.php?id=53068,,
Asians,bigyihsuan,The High Council,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,9 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1615 million,326 Mbbl; 4 Mbbl,Untapped,Small,Pacific Rim,United States,16667 km 2,http://blocgame.com/stats.php?id=41551,,
Biji Kurdistan,Myron2point0,Comintern,54k active personnel,0 ships,Second World War surplus,Normal,1 factory,Elite,online now,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$1605 million,3554 Mbbl; 10 Mbbl,Plentiful,Very Powerful,Mesopotamia,Soviet Union,24574 km 2,http://blocgame.com/stats.php?id=52906,1 Tons,
Sintra,Daniel Lima,The Order,77k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$1577 million,301 Mbbl; 11 Mbbl,Near Depletion,Somewhat Large,Caribbean,Soviet Union,32286 km 2,http://blocgame.com/stats.php?id=63167,,
Cirno,jc99,The Federal Colonies,118k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Standard,online now,34 Hundred Tons per month,2 Mbbl per month,Free Market,$1565 million,260 Mbbl,Plentiful,Mediocre,Caribbean,United States,39052 km 2,http://blocgame.com/stats.php?id=43375,1 Tons,
Cyleia,Silas Adar,The Order,15k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 39 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$1564 million,468 Mbbl; 6 Mbbl,,Mediocre,Mesoamerica,United States,27493 km 2,http://blocgame.com/stats.php?id=62784,,
Hansetica,Svan,,39k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 95 hours ago,17 Hundred Tons per month,7 Mbbl per month,Central Planning,$1562 million,263 Mbbl; 7 Mbbl,Untapped,Mediocre,China,Soviet Union,25637 km 2,http://blocgame.com/stats.php?id=63390,,
Sepidajistan,Shah Squid,Al-Qassam Brigades,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$1559 million,3736 Mbbl; 3 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,15382 km 2,http://blocgame.com/stats.php?id=59462,,
Glubistan,Glub,SPQR,78k active personnel,1 ships,Second World War surplus,Normal,2 factories,Undisciplined Rabble,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$1556 million,1780 Mbbl; 13 Mbbl,Plentiful,Somewhat Large,Arabia,Soviet Union,23779 km 2,http://blocgame.com/stats.php?id=63027,,
Batu putih,Harzan,The Federal Colonies,56k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1547 million,145 Mbbl,Near Depletion,Large,East Indies,Soviet Union,10850 km 2,http://blocgame.com/stats.php?id=61926,,
Cameronia,Cameron Saxonson,Che Guevara League,50k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,17 Hundred Tons per month,9 Mbbl per month,Central Planning,$1530 million,329 Mbbl; 9 Mbbl,Untapped,Mediocre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,,
North Nubia,Sean Tony,N.S.D.A.P,112k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,28 Hundred Tons per month,10 Mbbl per month,Central Planning,$1529 million,98 Mbbl; 10 Mbbl,Untapped,Mediocre,Congo,Soviet Union,25929 km 2,http://blocgame.com/stats.php?id=63084,,
Almania,Almanich,Brotherhood of Nod,54k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,2 Hundred Tons per month,,Central Planning,$1525 million,142 Mbbl,Untapped,Very Powerful,China,Soviet Union,48605 km 2,http://blocgame.com/stats.php?id=51725,,
pelle,pelle,The Order,65k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 3 hours ago,32 Hundred Tons per month,5 Mbbl per month,Central Planning,$1524 million,504 Mbbl; 5 Mbbl,Untapped,Very Powerful,China,Soviet Union,47331 km 2,http://blocgame.com/stats.php?id=52372,,
KingBding,King B,The Order,32k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$1520 million,311 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25752 km 2,http://blocgame.com/stats.php?id=63205,,
Conferan,Cryptox,The High Council,110k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,13 Hundred Tons per month,6 Mbbl per month,Central Planning,$1515 million,461 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,44291 km 2,http://blocgame.com/stats.php?id=56710,1 Tons,
Harezland,Adam harez,The Order,18k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 12 hours ago,10 Hundred Tons per month,9 Mbbl per month,Central Planning,$1507 million,530 Mbbl; 9 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,20389 km 2,http://blocgame.com/stats.php?id=60587,,
BongoBongoBongo,oBerry,The Order,71k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,40 Hundred Tons per month,11 Mbbl per month,Central Planning,$1503 million,162 Mbbl; 11 Mbbl,Plentiful,Mediocre,Congo,Soviet Union,20923 km 2,http://blocgame.com/stats.php?id=63942,,
Ivalice,Nighthawk571,Interpol,69k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,23 Hundred Tons per month,20 Mbbl per month,Central Planning,$1502 million,2559 Mbbl; 20 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,35726 km 2,http://blocgame.com/stats.php?id=63060,,
Zeon Alliance,Char Aznable,The High Council,70k active personnel,6 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 22 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$1500 million,247 Mbbl; 7 Mbbl,Untapped,Very Powerful,Pacific Rim,United States,32806 km 2,http://blocgame.com/stats.php?id=62248,1 Tons,
Jerung Hantu,Syark Land,PIRATES,6k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 4 hours ago,6 Hundred Tons per month,6 Mbbl per month,Free Market,$1490 million,1521 Mbbl,Near Depletion,Mediocre,Arabia,United States,18976 km 2,http://blocgame.com/stats.php?id=60505,,
Hitlerwasright,Louis C Cuck,The Order,48k active personnel,0 ships,Second World War surplus,Normal,2 factories,Good,last online 7 hours ago,30 Hundred Tons per month,20 Mbbl per month,Free Market,$1470 million,6725 Mbbl,Near Depletion,Mediocre,Arabia,United States,33237 km 2,http://blocgame.com/stats.php?id=59621,,
Lorigan,Lorigan,The High Council,65k active personnel,0 ships,Second World War surplus,Angelic,2 factories,Elite,last online 8 hours ago,17 Hundred Tons per month,8 Mbbl per month,Central Planning,$1468 million,313 Mbbl; 8 Mbbl,Plentiful,Mediocre,Amazonia,Soviet Union,37025 km 2,http://blocgame.com/stats.php?id=59787,,
Junovia,dontworryaboutit,Interpol,45k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,21 Hundred Tons per month,5 Mbbl per month,Free Market,$1464 million,521 Mbbl; 5 Mbbl,Plentiful,Mediocre,Pacific Rim,Neutral,19517 km 2,http://blocgame.com/stats.php?id=63088,,
Mzab,Cuma Thurman,Brotherhood of Nod,74k active personnel,3 ships,Second World War surplus,Questionable,3 factories,Elite,online now,18 Hundred Tons per month,16 Mbbl per month,Central Planning,$1448 million,4319 Mbbl; 16 Mbbl,Untapped,Large,Atlas,Soviet Union,37073 km 2,http://blocgame.com/stats.php?id=63775,,
Yummy Foods,iiruka,Interpol,132k active personnel,2 ships,Second World War surplus,Angelic,4 factories,Good,last online 3 hours ago,56 Hundred Tons per month,2 Mbbl per month,Free Market,$1447 million,197 Mbbl,Plentiful,Large,Pacific Rim,United States,48007 km 2,http://blocgame.com/stats.php?id=54376,,
the Haunted,thedrunkenarchitect,The Order,59k active personnel,1 ships,Second World War surplus,Good,2 factories,Good,last online 3 hours ago,27 Hundred Tons per month,4 Mbbl per month,Central Planning,$1442 million,486 Mbbl; 4 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,35990 km 2,http://blocgame.com/stats.php?id=63020,,
Kosan,Whitearcher8,The High Council,58k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$1432 million,5253 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,27276 km 2,http://blocgame.com/stats.php?id=59227,,
Junoma,VicReyes,Steel Brotherhood,37k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,15 Hundred Tons per month,4 Mbbl per month,Free Market,$1423 million,369 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Southern Cone,United States,35924 km 2,http://blocgame.com/stats.php?id=40349,,
Russophia,Mikhail Putin,SPQR,7k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Elite,last online 65 hours ago,3 Hundred Tons per month,8 Mbbl per month,Central Planning,$1423 million,2065 Mbbl; 8 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,6567 km 2,http://blocgame.com/stats.php?id=54426,,
Leinad,bloodywaffles12,The United Nations,11k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 6 hours ago,11 Hundred Tons per month,5 Mbbl per month,Central Planning,$1419 million,51 Mbbl; 5 Mbbl,Plentiful,Large,China,Soviet Union,20307 km 2,http://blocgame.com/stats.php?id=59332,,
Ekodebota,tfwqtp2tlgf|;3,The High Council,50k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 1 hours ago,27 Hundred Tons per month,13 Mbbl per month,Central Planning,$1418 million,2591 Mbbl; 13 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,30805 km 2,http://blocgame.com/stats.php?id=53422,,
Markovia,RDM HC,The Federal Colonies,78k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,21 Hundred Tons per month,11 Mbbl per month,Free Market,$1411 million,402 Mbbl; 11 Mbbl,Untapped,Large,Caribbean,United States,39510 km 2,http://blocgame.com/stats.php?id=58369,,
durkastan,ned kelly,SPQR,56k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 11 hours ago,24 Hundred Tons per month,19 Mbbl per month,Free Market,$1407 million,2905 Mbbl,Untapped,Mediocre,Arabia,United States,35293 km 2,http://blocgame.com/stats.php?id=40488,,
Coccoladia,Ernesto Caprone,The Federal Colonies,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,19 Hundred Tons per month,2 Mbbl per month,Central Planning,$1406 million,102 Mbbl; 2 Mbbl,Untapped,Somewhat Large,Caribbean,Soviet Union,27057 km 2,http://blocgame.com/stats.php?id=40289,,
Anonymity,Anomalous300,The Order,100k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,31 Hundred Tons per month,14 Mbbl per month,Central Planning,$1402 million,1249 Mbbl; 14 Mbbl,Untapped,Small,Arabia,Soviet Union,25911 km 2,http://blocgame.com/stats.php?id=63103,,
Giant Mechs,OiledDNA,The High Council,73k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$1400 million,373 Mbbl; 5 Mbbl,Plentiful,Mediocre,Pacific Rim,Soviet Union,31543 km 2,http://blocgame.com/stats.php?id=60735,,
Eastasia,accounts being deleted,The United Nations,68k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Good,last online 3 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1385 million,853 Mbbl; 2 Mbbl,,Small,Pacific Rim,Soviet Union,25435 km 2,http://blocgame.com/stats.php?id=63527,,
Syphirious,Doxal,Interpol,56k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,30 Hundred Tons per month,28 Mbbl per month,Central Planning,$1384 million,3983 Mbbl; 28 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,47643 km 2,http://blocgame.com/stats.php?id=59670,,
Nueva Galicia,FedericoDionisi,Che Guevara League,18k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 20 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$1384 million,63 Mbbl; 2 Mbbl,Untapped,Large,Southern Cone,Soviet Union,19743 km 2,http://blocgame.com/stats.php?id=60349,,
HARDGAY♂,mits,The Order,63k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,online now,26 Hundred Tons per month,8 Mbbl per month,Central Planning,$1383 million,286 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,42294 km 2,http://blocgame.com/stats.php?id=63324,,
Aasyria,David al-Assad,The Order,58k active personnel,2 ships,First World War surplus,Questionable,2 factories,Good,last online 2 hours ago,21 Hundred Tons per month,12 Mbbl per month,Central Planning,$1379 million,3617 Mbbl,,Very Powerful,Mesopotamia,Soviet Union,38933 km 2,http://blocgame.com/stats.php?id=60967,,
bakhang,cukobi,The Order,71k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 7 hours ago,22 Hundred Tons per month,12 Mbbl per month,Central Planning,$1378 million,1253 Mbbl; 12 Mbbl,Untapped,Large,Atlas,Soviet Union,40085 km 2,http://blocgame.com/stats.php?id=60485,,
Tamil Kingdom,Chola I,The Order,150k active personnel,2 ships,Second World War surplus,Nice,4 factories,Good,last online 1 hours ago,46 Hundred Tons per month,7 Mbbl per month,Central Planning,$1375 million,414 Mbbl; 7 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,53732 km 2,http://blocgame.com/stats.php?id=60964,1 Tons,
al-Bahrayn,dbdb,The Order,98k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,8 Hundred Tons per month,9 Mbbl per month,Central Planning,$1368 million,1050 Mbbl; 9 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,32888 km 2,http://blocgame.com/stats.php?id=59775,,
Brunstovia,Zat Other Guy,Interpol,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,10 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$1364 million,404 Mbbl; 3 Mbbl,,Meagre,China,United States,12948 km 2,http://blocgame.com/stats.php?id=62648,,
Crimea,Hayro Khan,The United Nations,38k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 10 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1360 million,3627 Mbbl; 7 Mbbl,Untapped,Meagre,Atlas,Soviet Union,31646 km 2,http://blocgame.com/stats.php?id=2570,,
Tandak,jimmyyus,PIRATES,45k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,18 Hundred Tons per month,12 Mbbl per month,Free Market,$1350 million,4248 Mbbl; 12 Mbbl,Plentiful,Large,Egypt,United States,18204 km 2,http://blocgame.com/stats.php?id=62201,,
SOPF,Johnathinski Weston,The United Nations,37k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Good,last online 27 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$1347 million,147 Mbbl; 4 Mbbl,Untapped,Large,East Indies,Soviet Union,16114 km 2,http://blocgame.com/stats.php?id=62841,,
Wafflonia,Stellarwaffle,SPQR,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,14 Hundred Tons per month,9 Mbbl per month,Central Planning,$1340 million,4152 Mbbl; 9 Mbbl,Plentiful,Mediocre,Egypt,Soviet Union,36938 km 2,http://blocgame.com/stats.php?id=63064,,
Surakistahn,Harry Drewer,,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 116 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$1338 million,941 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,5257 km 2,http://blocgame.com/stats.php?id=46090,,
Zinlandia,Alaah,Che Guevara League,96k active personnel,0 ships,Second World War surplus,Pariah,1 factory,Elite,online now,37 Hundred Tons per month,5 Mbbl per month,Central Planning,$1334 million,371 Mbbl,Plentiful,Mediocre,Amazonia,Soviet Union,47723 km 2,http://blocgame.com/stats.php?id=45831,,
Potatopia,DoomPotato,Brotherhood of Nod,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,online now,9 Hundred Tons per month,13 Mbbl per month,Central Planning,$1325 million,4936 Mbbl; 13 Mbbl,Untapped,Very Powerful,Egypt,Soviet Union,29105 km 2,http://blocgame.com/stats.php?id=54037,,
Etiwan,Latvu,The High Council,28k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 14 hours ago,19 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$1325 million,361 Mbbl,,Mediocre,Amazonia,United States,26875 km 2,http://blocgame.com/stats.php?id=60056,,
Latveria,Doom,The High Council,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 160 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$1322 million,2 Mbbl,Untapped,None,Mesopotamia,United States,13747 km 2,http://blocgame.com/stats.php?id=57009,,
Lubekran,septima,Interpol,15k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 18 hours ago,12 Hundred Tons per month,5 Mbbl per month,Central Planning,$1320 million,42 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Indochina,Soviet Union,9175 km 2,http://blocgame.com/stats.php?id=62568,,
Guadianstan,Guadian Bakar,Steel Brotherhood,54k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,13 Hundred Tons per month,7 Mbbl per month,Central Planning,$1315 million,130 Mbbl,Plentiful,Mediocre,Gran Colombia,Soviet Union,17084 km 2,http://blocgame.com/stats.php?id=63250,,
Texastan,Rebel Lord,Interpol,60k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,22 Hundred Tons per month,22 Mbbl per month,Central Planning,$1308 million,5478 Mbbl; 22 Mbbl,Untapped,Large,Mesopotamia,Soviet Union,48091 km 2,http://blocgame.com/stats.php?id=58149,,
Khuzestan,Georgy Zhukov,The Federal Colonies,59k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,12 Hundred Tons per month,9 Mbbl per month,Central Planning,$1307 million,2446 Mbbl; 9 Mbbl,Untapped,Powerful,Persia,Soviet Union,41083 km 2,http://blocgame.com/stats.php?id=48914,1 Tons,
Hajoki,Makao,The Khilafah,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 176 hours ago,3 Hundred Tons per month,12 Mbbl per month,Free Market,$1303 million,702 Mbbl,Untapped,None,Atlas,United States,6437 km 2,http://blocgame.com/stats.php?id=60093,,
Johor,Helmi Omar,The Khilafah,38k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,9 Hundred Tons per month,5 Mbbl per month,Central Planning,$1299 million,45 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,18050 km 2,http://blocgame.com/stats.php?id=60442,,
Ferma,President Jacobo Vincenzo,The Order,47k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 1 hours ago,25 Hundred Tons per month,,Free Market,$1294 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,,
Alexandrastan,TWAIN,Brotherhood of Nod,47k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 20 hours ago,10 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$1287 million,1994 Mbbl; 6 Mbbl,Untapped,Mediocre,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
