country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium,reactor
Kosan,Whitearcher8,The Order,97k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,27 Hundred Tons per month,10 Mbbl per month,Central Planning,$3643 million,6389 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,34556 km 2,http://blocgame.com/stats.php?id=59227,,
Shambala,Feranon,Brotherhood of Nod,79k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,15 Hundred Tons per month,5 Mbbl per month,Central Planning,$3633 million,530 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,29711 km 2,http://blocgame.com/stats.php?id=41268,,5%
Aasyria,David al-Assad,The Order,158k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Standard,online now,35 Hundred Tons per month,17 Mbbl per month,Mixed Economy,$3563 million,3751 Mbbl,,Very Powerful,Mesopotamia,Soviet Union,45142 km 2,http://blocgame.com/stats.php?id=60967,,
Cubania,General Fidelis,The Order,99k active personnel,4 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 12 hours ago,55 Hundred Tons per month,16 Mbbl per month,Central Planning,$3553 million,4 Mbbl; 16 Mbbl,Untapped,Very Powerful,Mesoamerica,Soviet Union,61756 km 2,http://blocgame.com/stats.php?id=47349,,
temasik,lawrence,SPQR,15k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 5 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$3544 million,365 Mbbl,,Mediocre,East Indies,United States,10031 km 2,http://blocgame.com/stats.php?id=62827,,
Leinad,bloodywaffles12,The Order,8k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 75 hours ago,19 Hundred Tons per month,12 Mbbl per month,Central Planning,$3505 million,350 Mbbl; 12 Mbbl,Untapped,Powerful,China,Soviet Union,21114 km 2,http://blocgame.com/stats.php?id=59332,,
Harezland,Adam harez,The Order,40k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 44 hours ago,11 Hundred Tons per month,10 Mbbl per month,Central Planning,$3458 million,9 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Pacific Rim,Neutral,17028 km 2,http://blocgame.com/stats.php?id=60587,,
Asians,bigyihsuan,The Order,37k active personnel,0 ships,Second World War surplus,Good,1 factory,Standard,last online 11 hours ago,11 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$3445 million,7 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,United States,7354 km 2,http://blocgame.com/stats.php?id=41551,,
Brutish Empire,DarkyDonno,Brotherhood of Nod,99k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 19 hours ago,29 Hundred Tons per month,12 Mbbl per month,Central Planning,$3434 million,250 Mbbl; 12 Mbbl,Untapped,Large,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=57265,,
KingBding,King B,The Order,58k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 20 hours ago,19 Hundred Tons per month,3 Mbbl per month,Central Planning,$3390 million,179 Mbbl; 3 Mbbl,Untapped,Very Powerful,Southern Africa,Soviet Union,25241 km 2,http://blocgame.com/stats.php?id=63205,,
Texastan,Rebel Lord,Interpol,134k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Good,online now,30 Hundred Tons per month,24 Mbbl per month,Central Planning,$3388 million,6954 Mbbl; 24 Mbbl,,Very Powerful,Mesopotamia,Soviet Union,55106 km 2,http://blocgame.com/stats.php?id=58149,,
Reim,Azrael,SPQR,78k active personnel,9 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,27 Hundred Tons per month,11 Mbbl per month,Central Planning,$3378 million,150 Mbbl; 11 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,60762 km 2,http://blocgame.com/stats.php?id=41073,,
Deagle Nation!,Jace Connors,Brotherhood of Nod,122k active personnel,4 ships,Korean War surplus,Gandhi-like,7 factories,Elite,last online 7 hours ago,23 Hundred Tons per month,35 Mbbl per month,Central Planning,$3355 million,4312 Mbbl; 35 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,60838 km 2,http://blocgame.com/stats.php?id=63100,,
Skekenhouse,Kraast,The Order,141k active personnel,5 ships,Korean War surplus,Gandhi-like,5 factories,Poor,online now,42 Hundred Tons per month,23 Mbbl per month,Central Planning,$3336 million,5330 Mbbl; 23 Mbbl,Untapped,Very Powerful,Mesopotamia,Soviet Union,67191 km 2,http://blocgame.com/stats.php?id=62962,,
Batu putih,Harzan,The Federal Colonies,6k active personnel,1 ships,Second World War surplus,Questionable,3 factories,Good,last online 29 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$3327 million,63 Mbbl,Near Depletion,Mediocre,East Indies,Soviet Union,4954 km 2,http://blocgame.com/stats.php?id=61926,,
SettingMoon,Hawk,The Order,36k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 21 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$3315 million,322 Mbbl; 5 Mbbl,Untapped,Very Powerful,East Indies,Soviet Union,18007 km 2,http://blocgame.com/stats.php?id=62839,,
Johor,Helmi Omar,PIRATES,59k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$3305 million,399 Mbbl; 6 Mbbl,Plentiful,Large,Pacific Rim,Neutral,19341 km 2,http://blocgame.com/stats.php?id=60442,,
Salama�a,Bacardi,The Order,71k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 10 hours ago,23 Hundred Tons per month,8 Mbbl per month,Central Planning,$3296 million,24 Mbbl,,Large,Southern Cone,Soviet Union,30408 km 2,http://blocgame.com/stats.php?id=63383,,
Crimea,Hayro Khan,The Order,98k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Good,online now,17 Hundred Tons per month,11 Mbbl per month,Central Planning,$3289 million,3166 Mbbl; 11 Mbbl,,Very Powerful,Atlas,Soviet Union,31017 km 2,http://blocgame.com/stats.php?id=2570,,
Conrad,Waled,SPQR,91k active personnel,6 ships,Second World War surplus,Gandhi-like,3 factories,Good,online now,27 Hundred Tons per month,17 Mbbl per month,Central Planning,$3262 million,4878 Mbbl; 17 Mbbl,Untapped,Powerful,Egypt,Soviet Union,22781 km 2,http://blocgame.com/stats.php?id=62640,1 Tons,5%
Giant Mechs,OiledDNA,The Order,58k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 60 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$3259 million,112 Mbbl; 5 Mbbl,Untapped,Large,Pacific Rim,Soviet Union,25790 km 2,http://blocgame.com/stats.php?id=60735,,
nanas,nanas batu,Misanthropics,4k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,7 Mbbl per month,Central Planning,$3246 million,101 Mbbl; 7 Mbbl,Near Depletion,Meagre,East Indies,Neutral,24607 km 2,http://blocgame.com/stats.php?id=61809,,
Alamo,linksith,SPQR,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 44 hours ago,11 Hundred Tons per month,6 Mbbl per month,Free Market,$3243 million,4239 Mbbl,Untapped,Powerful,Mesopotamia,United States,16148 km 2,http://blocgame.com/stats.php?id=40536,,
ADAMLAND,adamharez,The Order,42k active personnel,4 ships,First World War surplus,Gandhi-like,4 factories,Good,last online 44 hours ago,8 Hundred Tons per month,7 Mbbl per month,Central Planning,$3225 million,6592 Mbbl; 7 Mbbl,Near Depletion,Large,Arabia,Neutral,16407 km 2,http://blocgame.com/stats.php?id=60764,,
Sepidajistan,Shah Squid,Steel Brotherhood,5k active personnel,0 ships,Second World War surplus,Normal,2 factories,Standard,last online 4 hours ago,7 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$3206 million,3625 Mbbl; 3 Mbbl,Near Depletion,None,Atlas,Neutral,12974 km 2,http://blocgame.com/stats.php?id=59462,,
Psilocybis,Lysergix,Brotherhood of Nod,40k active personnel,7 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 19 hours ago,13 Hundred Tons per month,9 Mbbl per month,Central Planning,$3201 million,4871 Mbbl; 9 Mbbl,Untapped,Powerful,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62795,,
Tamarlania,Vagrant,The Order,149k active personnel,39 ships,Korean War surplus,Gandhi-like,8 factories,Good,last online 12 hours ago,74 Hundred Tons per month,67 Mbbl per month,Free Market,$3178 million,3399 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,59562 km 2,http://blocgame.com/stats.php?id=61626,,5%
Puerto Libre,Jose Ramon Rodriguez III,The Federal Colonies,68k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 11 hours ago,20 Hundred Tons per month,13 Mbbl per month,Free Market,$3172 million,257 Mbbl,Untapped,Very Powerful,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=61883,1 Tons,
Junovia,dontworryaboutit,Interpol,76k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 8 hours ago,24 Hundred Tons per month,7 Mbbl per month,Free Market,$3169 million,234 Mbbl; 7 Mbbl,Untapped,Large,Pacific Rim,Neutral,20884 km 2,http://blocgame.com/stats.php?id=63088,,
Southern Africa,TheMaster_ZA,The Order,136k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 1 hours ago,40 Hundred Tons per month,6 Mbbl per month,Central Planning,$3153 million,44 Mbbl,Untapped,Large,Southern Africa,Soviet Union,51321 km 2,http://blocgame.com/stats.php?id=48410,,
Zanyslavia,Zany Animal,The Order,12k active personnel,4 ships,Second World War surplus,Angelic,3 factories,Elite,last online 11 hours ago,27 Hundred Tons per month,12 Mbbl per month,Central Planning,$3150 million,2500 Mbbl; 12 Mbbl,Plentiful,Somewhat Large,Persia,Soviet Union,27310 km 2,http://blocgame.com/stats.php?id=41452,,
Morjei,FlairWoW,The Hetairoi Guild,9k active personnel,1 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 150 hours ago,39 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$3143 million,173 Mbbl; 5 Mbbl,Untapped,None,Indochina,Neutral,28688 km 2,http://blocgame.com/stats.php?id=53068,,
Mesopotamia,Arcturus,The Order,115k active personnel,8 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 24 hours ago,24 Hundred Tons per month,16 Mbbl per month,Free Market,$3132 million,5554 Mbbl,Untapped,Large,Mesopotamia,United States,37057 km 2,http://blocgame.com/stats.php?id=42045,,
Glubistan,Glub,SPQR,108k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Poor,online now,25 Hundred Tons per month,13 Mbbl per month,Central Planning,$3121 million,2009 Mbbl; 13 Mbbl,Untapped,Very Powerful,Arabia,Soviet Union,33967 km 2,http://blocgame.com/stats.php?id=63027,,
Biji Kurdistan,Myron2point0,Brotherhood of Nod,94k active personnel,1 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 19 hours ago,10 Hundred Tons per month,10 Mbbl per month,Central Planning,$3100 million,4172 Mbbl; 10 Mbbl,Near Depletion,Very Powerful,Mesopotamia,Soviet Union,26258 km 2,http://blocgame.com/stats.php?id=52906,,
whitmanistan,slim,The Order,131k active personnel,8 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 7 hours ago,18 Hundred Tons per month,10 Mbbl per month,Free Market,$3099 million,6390 Mbbl; 10 Mbbl,Untapped,Very Powerful,Mesopotamia,United States,61548 km 2,http://blocgame.com/stats.php?id=36344,,
Cameronia,Cameron Saxonson,Steel Brotherhood,12k active personnel,5 ships,Second World War surplus,Good,3 factories,Good,online now,19 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$3076 million,385 Mbbl,Depleted,Meagre,Southern Cone,United States,19800 km 2,http://blocgame.com/stats.php?id=62688,,
Thair,Tacoonastick,The Order,28k active personnel,6 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$3055 million,265 Mbbl; 5 Mbbl,Untapped,Large,Congo,Soviet Union,10465 km 2,http://blocgame.com/stats.php?id=60955,,
Junoma,VicReyes,Steel Brotherhood,9k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 13 hours ago,23 Hundred Tons per month,5 Mbbl per month,Free Market,$3052 million,225 Mbbl,Untapped,Large,Southern Cone,United States,31669 km 2,http://blocgame.com/stats.php?id=40349,,
Psychotropia,President_Bloodmoney,Brotherhood of Nod,139k active personnel,11 ships,Second World War surplus,Normal,6 factories,Elite,online now,27 Hundred Tons per month,10 Mbbl per month,Central Planning,$3048 million,270 Mbbl; 10 Mbbl,Untapped,Very Powerful,East Africa,Soviet Union,41297 km 2,http://blocgame.com/stats.php?id=64125,,
Lubekran,septima,Interpol,65k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$3044 million,277 Mbbl; 5 Mbbl,Untapped,Large,Indochina,Soviet Union,6615 km 2,http://blocgame.com/stats.php?id=62568,,
Khuzestan,Georgy Zhukov,The Federal Colonies,99k active personnel,2 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 1 hours ago,22 Hundred Tons per month,12 Mbbl per month,Central Planning,$2986 million,2735 Mbbl; 12 Mbbl,Untapped,Very Powerful,Persia,Soviet Union,42240 km 2,http://blocgame.com/stats.php?id=48914,2 Tons,
CTSKRR,CTSKRR,The Hetairoi Guild,22k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 75 hours ago,11 Hundred Tons per month,8 Mbbl per month,Central Planning,$2974 million,8 Mbbl,Untapped,Somewhat Large,China,Soviet Union,10814 km 2,http://blocgame.com/stats.php?id=60811,,
Northmarch,Elroy,PIRATES,18k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 9 hours ago,15 Hundred Tons per month,,Central Planning,$2957 million,18 Mbbl,Untapped,Very Powerful,Caribbean,United States,8320 km 2,http://blocgame.com/stats.php?id=41629,,
Eastasia,accounts being deleted,The Order,92k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,12 Hundred Tons per month,7 Mbbl per month,Central Planning,$2954 million,751 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,34570 km 2,http://blocgame.com/stats.php?id=63527,,
Eastern Eagle,MetaIndigo,Brotherhood of Nod,78k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$2939 million,61 Mbbl; 5 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=63045,,
Alexandrastan,TWAIN,Brotherhood of Nod,59k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Standard,last online 16 hours ago,11 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2936 million,1718 Mbbl; 7 Mbbl,Untapped,Large,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,,
pelle,pelle,The Order,133k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Standard,last online 5 hours ago,56 Hundred Tons per month,7 Mbbl per month,Central Planning,$2918 million,756 Mbbl; 7 Mbbl,Untapped,Very Powerful,China,Soviet Union,55085 km 2,http://blocgame.com/stats.php?id=52372,,
kweensnkans,Jamal T.Ice cube,,43k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 39 hours ago,7 Hundred Tons per month,4 Mbbl per month,Free Market,$2914 million,2899 Mbbl,Untapped,Mediocre,Egypt,United States,17089 km 2,http://blocgame.com/stats.php?id=63345,,
Lombardy,Aistulf,The Order,96k active personnel,1 ships,Korean War surplus,Angelic,5 factories,Standard,online now,20 Hundred Tons per month,19 Mbbl per month,Free Market,$2899 million,7454 Mbbl,Untapped,Very Powerful,Persia,United States,51308 km 2,http://blocgame.com/stats.php?id=63882,,
New Luzon,Chester E. Marquez,The Order,90k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,8 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$2894 million,4724 Mbbl,Untapped,Large,Egypt,Neutral,36192 km 2,http://blocgame.com/stats.php?id=63066,,
Valtania,Kelvin D. Makumbi,The Federal Colonies,131k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 22 hours ago,23 Hundred Tons per month,16 Mbbl per month,Central Planning,$2887 million,16 Mbbl,Untapped,Large,Mesoamerica,Soviet Union,42984 km 2,http://blocgame.com/stats.php?id=62525,,
Eleuthera,Gamb,Dictators United,54k active personnel,2 ships,Second World War surplus,Angelic,3 factories,Elite,last online 1 hours ago,38 Hundred Tons per month,17 Mbbl per month,Central Planning,$2878 million,138 Mbbl; 17 Mbbl,Plentiful,Very Powerful,Caribbean,Soviet Union,23781 km 2,http://blocgame.com/stats.php?id=63029,,
Nueva Galicia,FedericoDionisi,Che Guevara League,7k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 17 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$2867 million,3 Mbbl,Untapped,Powerful,Southern Cone,Soviet Union,13040 km 2,http://blocgame.com/stats.php?id=60349,,
Ivalice,Nighthawk571,Interpol,98k active personnel,2 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 4 hours ago,34 Hundred Tons per month,27 Mbbl per month,Central Planning,$2860 million,1998 Mbbl; 27 Mbbl,Untapped,Large,Arabia,Soviet Union,40256 km 2,http://blocgame.com/stats.php?id=63060,,
Krasnyyikistan,JohnTheGreat,Socialist Arab Union,97k active personnel,6 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,12 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$2858 million,3527 Mbbl; 11 Mbbl,Untapped,Large,Arabia,Soviet Union,26344 km 2,http://blocgame.com/stats.php?id=50209,,
Ekodebota,tfwqtp2tlgf|;3,Interpol,62k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Standard,online now,39 Hundred Tons per month,19 Mbbl per month,Central Planning,$2856 million,3257 Mbbl; 19 Mbbl,Untapped,Very Powerful,Atlas,Soviet Union,43471 km 2,http://blocgame.com/stats.php?id=53422,1 Tons,
South Park,cartman,SPQR,99k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,19 Hundred Tons per month,7 Mbbl per month,Free Market,$2854 million,383 Mbbl,Untapped,Very Powerful,Caribbean,United States,44738 km 2,http://blocgame.com/stats.php?id=228,,
Krakozhia,Ilyich,Interpol,138k active personnel,2 ships,Korean War surplus,Gandhi-like,4 factories,Good,online now,20 Hundred Tons per month,5 Mbbl per month,Central Planning,$2830 million,449 Mbbl; 5 Mbbl,Untapped,Very Powerful,Pacific Rim,Soviet Union,28409 km 2,http://blocgame.com/stats.php?id=39065,,
johoreansouth,afiqaffendy615,PIRATES,145k active personnel,12 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 1 hours ago,34 Hundred Tons per month,14 Mbbl per month,Central Planning,$2819 million,482 Mbbl; 14 Mbbl,Untapped,Very Powerful,The Subcontinent,Soviet Union,51629 km 2,http://blocgame.com/stats.php?id=61895,,
Tanah Malaya,Syahmi1089,PIRATES,60k active personnel,6 ships,Second World War surplus,Angelic,3 factories,Elite,online now,15 Hundred Tons per month,9 Mbbl per month,Free Market,$2818 million,1001 Mbbl,Untapped,Very Powerful,Arabia,United States,21162 km 2,http://blocgame.com/stats.php?id=60385,,
Manturia-Korea,Maosecond,,13k active personnel,2 ships,Second World War surplus,Nice,4 factories,Poor,last online 14 hours ago,24 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$2808 million,121 Mbbl,Near Depletion,Meagre,China,United States,29296 km 2,http://blocgame.com/stats.php?id=64188,,
Cancer,Stolen,The Order,10k active personnel,0 ships,Korean War surplus,Gandhi-like,None,Poor,last online 19 hours ago,3 Hundred Tons per month,5 Mbbl per month,Central Planning,$2793 million,1767 Mbbl; 5 Mbbl,Untapped,Mediocre,Persia,Neutral,6184 km 2,http://blocgame.com/stats.php?id=58745,,
